standEta_Cl_abscissa,standEta_Cl_cdf,standEta_V1_abscissa,standEta_V1_cdf,standEta_Q_abscissa,standEta_Q_cdf,standEta_V2_abscissa,standEta_V2_cdf,standEta_bias_abscissa,standEta_bias_cdf,split
-0.270616,0.344286,-0.20489,0.344286,-0.384141,0.344286,-0.207475,0.344286,0.874226,0.344286,All
-0.266192,0.345714,-0.199732,0.345714,-0.382859,0.345714,-0.207202,0.345714,0.885096,0.345714,All
-0.255554,0.347143,-0.185072,0.347143,-0.380361,0.347143,-0.205151,0.347143,0.886354,0.347143,All
-0.253096,0.348571,-0.178516,0.348571,-0.379789,0.348571,-0.201216,0.348571,0.898769,0.348571,All
-0.22886,0.35,-0.173761,0.35,-0.379667,0.35,-0.192481,0.35,0.904426,0.35,All
-0.208029,0.351429,-0.166062,0.351429,-0.362102,0.351429,-0.189841,0.351429,0.90783,0.351429,All
-0.202971,0.352857,-0.159543,0.352857,-0.35408,0.352857,-0.175163,0.352857,0.910092,0.352857,All
-0.182119,0.354286,-0.154933,0.354286,-0.346401,0.354286,-0.174173,0.354286,0.914721,0.354286,All
-0.178635,0.355714,-0.153048,0.355714,-0.329527,0.355714,-0.173819,0.355714,0.918023,0.355714,All
-0.173074,0.357143,-0.147649,0.357143,-0.320771,0.357143,-0.168093,0.357143,0.919589,0.357143,All
-0.172545,0.358571,-0.144734,0.358571,-0.31494,0.358571,-0.165219,0.358571,0.925217,0.358571,All
-0.161396,0.36,-0.139566,0.36,-0.304808,0.36,-0.164184,0.36,0.927052,0.36,All
-0.158119,0.361429,-0.136744,0.361429,-0.303228,0.361429,-0.161826,0.361429,0.930494,0.361429,All
-0.136425,0.362857,-0.134295,0.362857,-0.298165,0.362857,-0.150061,0.362857,0.930882,0.362857,All
-0.133846,0.364286,-0.132171,0.364286,-0.296638,0.364286,-0.144867,0.364286,0.932656,0.364286,All
-0.131627,0.365714,-0.128612,0.365714,-0.289235,0.365714,-0.141961,0.365714,0.932661,0.365714,All
-0.131407,0.367143,-0.123783,0.367143,-0.2875,0.367143,-0.136652,0.367143,0.935273,0.367143,All
-0.12936,0.368571,-0.123109,0.368571,-0.282623,0.368571,-0.13494,0.368571,0.942167,0.368571,All
-0.122915,0.37,-0.11818,0.37,-0.273877,0.37,-0.131194,0.37,0.950868,0.37,All
-0.114092,0.371429,-0.114677,0.371429,-0.273632,0.371429,-0.12769,0.371429,0.958023,0.371429,All
-0.111906,0.372857,-0.111607,0.372857,-0.269805,0.372857,-0.125849,0.372857,0.968332,0.372857,All
-0.111217,0.374286,-0.108025,0.374286,-0.264534,0.374286,-0.124032,0.374286,0.972016,0.374286,All
-0.106443,0.375714,-0.106316,0.375714,-0.262235,0.375714,-0.122002,0.375714,0.977516,0.375714,All
-0.0975954,0.377143,-0.104574,0.377143,-0.261919,0.377143,-0.119473,0.377143,0.985007,0.377143,All
-0.0806547,0.378571,-0.100772,0.378571,-0.252233,0.378571,-0.113978,0.378571,0.995889,0.378571,All
-0.0766188,0.38,-0.0994413,0.38,-0.249757,0.38,-0.110116,0.38,0.99991,0.38,All
-0.0762018,0.381429,-0.0993336,0.381429,-0.24887,0.381429,-0.106665,0.381429,1.0006,0.381429,All
-0.0601948,0.382857,-0.0963453,0.382857,-0.244062,0.382857,-0.102511,0.382857,1.00309,0.382857,All
-0.0546312,0.384286,-0.0959639,0.384286,-0.237285,0.384286,-0.0977712,0.384286,1.00512,0.384286,All
-0.0544171,0.385714,-0.0814352,0.385714,-0.234774,0.385714,-0.0958067,0.385714,1.00629,0.385714,All
-0.0383616,0.387143,-0.0750174,0.387143,-0.233249,0.387143,-0.0940632,0.387143,1.01348,0.387143,All
-0.0366039,0.388571,-0.0657097,0.388571,-0.233119,0.388571,-0.093753,0.388571,1.02191,0.388571,All
-0.026141,0.39,-0.0653818,0.39,-0.223125,0.39,-0.0868514,0.39,1.02644,0.39,All
-0.0233631,0.391429,-0.0613167,0.391429,-0.222119,0.391429,-0.0808518,0.391429,1.03598,0.391429,All
-0.0163468,0.392857,-0.0610779,0.392857,-0.218968,0.392857,-0.0793108,0.392857,1.04742,0.392857,All
-0.0151927,0.394286,-0.0549117,0.394286,-0.2154,0.394286,-0.077436,0.394286,1.07129,0.394286,All
-0.0151204,0.395714,-0.0536144,0.395714,-0.21048,0.395714,-0.0745813,0.395714,1.07874,0.395714,All
-0.014806,0.397143,-0.0515251,0.397143,-0.207431,0.397143,-0.07306,0.397143,1.1115,0.397143,All
-0.0139399,0.398571,-0.0513638,0.398571,-0.205231,0.398571,-0.0698596,0.398571,1.11424,0.398571,All
-0.00100752,0.4,-0.0473599,0.4,-0.204568,0.4,-0.0687594,0.4,1.13086,0.4,All
0.00426565,0.401429,-0.0457841,0.401429,-0.201984,0.401429,-0.0680903,0.401429,1.13086,0.401429,All
0.00865346,0.402857,-0.0402755,0.402857,-0.200297,0.402857,-0.059946,0.402857,1.1316,0.402857,All
0.0100174,0.404286,-0.0360285,0.404286,-0.19481,0.404286,-0.0598805,0.404286,1.13287,0.404286,All
0.0113217,0.405714,-0.0342835,0.405714,-0.191181,0.405714,-0.0518746,0.405714,1.13981,0.405714,All
0.0121076,0.407143,-0.0332806,0.407143,-0.189468,0.407143,-0.0517812,0.407143,1.14346,0.407143,All
0.0173561,0.408571,-0.0283449,0.408571,-0.187442,0.408571,-0.050399,0.408571,1.14561,0.408571,All
0.0208821,0.41,-0.0245883,0.41,-0.181896,0.41,-0.0409987,0.41,1.16303,0.41,All
0.0229469,0.411429,-0.019244,0.411429,-0.180654,0.411429,-0.0316895,0.411429,1.17102,0.411429,All
0.0254666,0.412857,-0.0136074,0.412857,-0.180267,0.412857,-0.0291834,0.412857,1.1737,0.412857,All
0.0254666,0.414286,-0.0096986,0.414286,-0.171398,0.414286,-0.0283533,0.414286,1.185,0.414286,All
0.0276968,0.415714,-0.00958694,0.415714,-0.170137,0.415714,-0.0265665,0.415714,1.18714,0.415714,All
0.0287011,0.417143,-0.00408319,0.417143,-0.164019,0.417143,-0.0175617,0.417143,1.19081,0.417143,All
0.0287919,0.418571,0.000237368,0.418571,-0.163446,0.418571,-0.014803,0.418571,1.19536,0.418571,All
0.030954,0.42,0.00350911,0.42,-0.160808,0.42,-0.0132664,0.42,1.19899,0.42,All
0.0364721,0.421429,0.00553219,0.421429,-0.158811,0.421429,-0.00743405,0.421429,1.20008,0.421429,All
0.0406818,0.422857,0.00584906,0.422857,-0.146698,0.422857,-0.00551396,0.422857,1.20836,0.422857,All
0.040784,0.424286,0.0090607,0.424286,-0.142175,0.424286,-0.00224191,0.424286,1.22835,0.424286,All
0.051058,0.425714,0.0148972,0.425714,-0.139289,0.425714,0.0074351,0.425714,1.22985,0.425714,All
0.0521712,0.427143,0.0241615,0.427143,-0.136002,0.427143,0.0127818,0.427143,1.23233,0.427143,All
0.0550082,0.428571,0.0333421,0.428571,-0.13566,0.428571,0.0132816,0.428571,1.23383,0.428571,All
0.0560553,0.43,0.0416943,0.43,-0.134632,0.43,0.0146935,0.43,1.25817,0.43,All
0.057822,0.431429,0.0441804,0.431429,-0.134047,0.431429,0.0167045,0.431429,1.26882,0.431429,All
0.0579773,0.432857,0.0459023,0.432857,-0.133965,0.432857,0.017914,0.432857,1.2938,0.432857,All
0.0583042,0.434286,0.0469979,0.434286,-0.130178,0.434286,0.0223694,0.434286,1.29687,0.434286,All
0.0597064,0.435714,0.0563188,0.435714,-0.12805,0.435714,0.0237717,0.435714,1.30433,0.435714,All
0.0625637,0.437143,0.0563464,0.437143,-0.121281,0.437143,0.0247678,0.437143,1.31521,0.437143,All
0.0627762,0.438571,0.0576,0.438571,-0.115474,0.438571,0.0262295,0.438571,1.32478,0.438571,All
0.0650094,0.44,0.0578854,0.44,-0.114478,0.44,0.0293047,0.44,1.33118,0.44,All
0.0664903,0.441429,0.0619236,0.441429,-0.110052,0.441429,0.0295634,0.441429,1.36455,0.441429,All
0.0668279,0.442857,0.0658659,0.442857,-0.109926,0.442857,0.034555,0.442857,1.36809,0.442857,All
0.0686256,0.444286,0.0668274,0.444286,-0.109182,0.444286,0.0369475,0.444286,1.38167,0.444286,All
0.0711576,0.445714,0.0697544,0.445714,-0.103667,0.445714,0.0371571,0.445714,1.38229,0.445714,All
0.073144,0.447143,0.070395,0.447143,-0.10213,0.447143,0.0388074,0.447143,1.41081,0.447143,All
0.0739858,0.448571,0.0735536,0.448571,-0.101049,0.448571,0.0395103,0.448571,1.42133,0.448571,All
0.0764965,0.45,0.0790701,0.45,-0.100988,0.45,0.043101,0.45,1.42414,0.45,All
0.0770525,0.451429,0.08128,0.451429,-0.100764,0.451429,0.045073,0.451429,1.43229,0.451429,All
0.0805008,0.452857,0.0821027,0.452857,-0.096106,0.452857,0.0514515,0.452857,1.44153,0.452857,All
0.0830453,0.454286,0.0850359,0.454286,-0.096087,0.454286,0.0515956,0.454286,1.46269,0.454286,All
0.083486,0.455714,0.0850946,0.455714,-0.0958294,0.455714,0.056235,0.455714,1.478,0.455714,All
0.0870405,0.457143,0.0871285,0.457143,-0.0946168,0.457143,0.0608514,0.457143,1.48661,0.457143,All
0.0885813,0.458571,0.090401,0.458571,-0.0930858,0.458571,0.0740148,0.458571,1.48994,0.458571,All
0.0906656,0.46,0.0936633,0.46,-0.091912,0.46,0.0744796,0.46,1.49754,0.46,All
0.0933075,0.461429,0.0962014,0.461429,-0.0853949,0.461429,0.0781862,0.461429,1.49855,0.461429,All
0.0933975,0.462857,0.0985801,0.462857,-0.083542,0.462857,0.0805895,0.462857,1.51684,0.462857,All
0.106028,0.464286,0.10306,0.464286,-0.0833649,0.464286,0.0808609,0.464286,1.53946,0.464286,All
0.108709,0.465714,0.108709,0.465714,-0.0832495,0.465714,0.0811579,0.465714,1.55291,0.465714,All
0.110355,0.467143,0.126532,0.467143,-0.0782231,0.467143,0.0829032,0.467143,1.58022,0.467143,All
0.112328,0.468571,0.130447,0.468571,-0.0774115,0.468571,0.083631,0.468571,1.59889,0.468571,All
0.113717,0.47,0.133342,0.47,-0.0753413,0.47,0.0890572,0.47,1.62423,0.47,All
0.115216,0.471429,0.15382,0.471429,-0.0750206,0.471429,0.0921733,0.471429,1.63457,0.471429,All
0.11523,0.472857,0.15674,0.472857,-0.0738247,0.472857,0.0985084,0.472857,1.63805,0.472857,All
0.119934,0.474286,0.158313,0.474286,-0.0732442,0.474286,0.0999189,0.474286,1.64861,0.474286,All
0.124222,0.475714,0.164947,0.475714,-0.069827,0.475714,0.105819,0.475714,1.65614,0.475714,All
0.125922,0.477143,0.166514,0.477143,-0.0680612,0.477143,0.10681,0.477143,1.71355,0.477143,All
0.129633,0.478571,0.167579,0.478571,-0.0653365,0.478571,0.108511,0.478571,1.71906,0.478571,All
0.129792,0.48,0.168593,0.48,-0.0629383,0.48,0.108665,0.48,1.72403,0.48,All
0.134732,0.481429,0.169086,0.481429,-0.0628796,0.481429,0.111148,0.481429,1.79804,0.481429,All
0.135011,0.482857,0.170832,0.482857,-0.0627956,0.482857,0.116278,0.482857,1.79912,0.482857,All
0.136088,0.484286,0.175724,0.484286,-0.0618101,0.484286,0.118058,0.484286,1.81878,0.484286,All
0.139313,0.485714,0.176329,0.485714,-0.0612611,0.485714,0.118665,0.485714,1.88431,0.485714,All
0.140521,0.487143,0.180658,0.487143,-0.0586142,0.487143,0.119101,0.487143,1.90567,0.487143,All
0.140814,0.488571,0.185893,0.488571,-0.0548986,0.488571,0.129329,0.488571,1.92256,0.488571,All
0.143982,0.49,0.193524,0.49,-0.0537604,0.49,0.133634,0.49,1.9286,0.49,All
0.144295,0.491429,0.202142,0.491429,-0.0453506,0.491429,0.139121,0.491429,1.93039,0.491429,All
0.144561,0.492857,0.209579,0.492857,-0.0435443,0.492857,0.140363,0.492857,1.97032,0.492857,All
0.147611,0.494286,0.215511,0.494286,-0.0324114,0.494286,0.15012,0.494286,1.99887,0.494286,All
0.149038,0.495714,0.216943,0.495714,-0.0281132,0.495714,0.157631,0.495714,2.01396,0.495714,All
0.151222,0.497143,0.218506,0.497143,-0.0279669,0.497143,0.157816,0.497143,2.01727,0.497143,All
0.152417,0.498571,0.223453,0.498571,-0.0263281,0.498571,0.158551,0.498571,2.0353,0.498571,All
0.155737,0.5,0.224337,0.5,-0.0174864,0.5,0.162835,0.5,2.10308,0.5,All
0.159709,0.501429,0.225014,0.501429,-0.0168582,0.501429,0.170335,0.501429,2.1568,0.501429,All
0.160167,0.502857,0.226597,0.502857,-0.0164907,0.502857,0.176362,0.502857,2.46737,0.502857,All
0.165641,0.504286,0.23042,0.504286,-0.0156019,0.504286,0.184016,0.504286,6.12071,0.504286,All
0.165758,0.505714,0.230756,0.505714,-0.0129551,0.505714,0.18959,0.505714,6.44053,0.505714,All
0.168051,0.507143,0.236264,0.507143,-0.00755442,0.507143,0.191721,0.507143,6.48235,0.507143,All
0.168488,0.508571,0.237206,0.508571,-0.00550167,0.508571,0.199136,0.508571,6.52296,0.508571,All
0.169077,0.51,0.237407,0.51,-0.00417566,0.51,0.204492,0.51,6.53511,0.51,All
0.169785,0.511429,0.239186,0.511429,-0.00253866,0.511429,0.205563,0.511429,6.59106,0.511429,All
0.170906,0.512857,0.243062,0.512857,-0.000569834,0.512857,0.215801,0.512857,6.70956,0.512857,All
0.171624,0.514286,0.2449,0.514286,0.00616443,0.514286,0.216941,0.514286,6.71867,0.514286,All
0.174391,0.515714,0.253022,0.515714,0.00806241,0.515714,0.218046,0.515714,6.73875,0.515714,All
0.17465,0.517143,0.255309,0.517143,0.00956523,0.517143,0.219581,0.517143,6.74109,0.517143,All
0.177538,0.518571,0.256291,0.518571,0.010356,0.518571,0.219762,0.518571,6.76182,0.518571,All
0.177637,0.52,0.261833,0.52,0.0115351,0.52,0.221205,0.52,6.80072,0.52,All
0.179522,0.521429,0.265368,0.521429,0.0286703,0.521429,0.22459,0.521429,6.80144,0.521429,All
0.179691,0.522857,0.272277,0.522857,0.0346535,0.522857,0.224742,0.522857,6.85066,0.522857,All
0.180732,0.524286,0.273541,0.524286,0.0365871,0.524286,0.225808,0.524286,6.87165,0.524286,All
0.181398,0.525714,0.274019,0.525714,0.0460292,0.525714,0.227798,0.525714,6.87557,0.525714,All
0.185825,0.527143,0.278548,0.527143,0.0461862,0.527143,0.228015,0.527143,6.88737,0.527143,All
0.1859,0.528571,0.279279,0.528571,0.0462804,0.528571,0.234953,0.528571,6.89151,0.528571,All
0.186011,0.53,0.279986,0.53,0.0466284,0.53,0.237725,0.53,6.89201,0.53,All
0.194285,0.531429,0.284028,0.531429,0.0576939,0.531429,0.237859,0.531429,6.90478,0.531429,All
0.196391,0.532857,0.28403,0.532857,0.0666628,0.532857,0.243668,0.532857,6.90606,0.532857,All
0.196697,0.534286,0.284401,0.534286,0.073995,0.534286,0.250939,0.534286,6.90839,0.534286,All
0.207893,0.535714,0.289307,0.535714,0.0813662,0.535714,0.255433,0.535714,6.91538,0.535714,All
0.209299,0.537143,0.29109,0.537143,0.0819566,0.537143,0.259304,0.537143,6.92526,0.537143,All
0.213925,0.538571,0.301649,0.538571,0.0919956,0.538571,0.264716,0.538571,6.92724,0.538571,All
0.218687,0.54,0.30181,0.54,0.0992356,0.54,0.265142,0.54,6.92864,0.54,All
0.220293,0.541429,0.303209,0.541429,0.100059,0.541429,0.269205,0.541429,6.93327,0.541429,All
0.223798,0.542857,0.304334,0.542857,0.105835,0.542857,0.270203,0.542857,6.93399,0.542857,All
0.227651,0.544286,0.307381,0.544286,0.107909,0.544286,0.272638,0.544286,6.94725,0.544286,All
0.235313,0.545714,0.312705,0.545714,0.109685,0.545714,0.274451,0.545714,6.94997,0.545714,All
0.240474,0.547143,0.315695,0.547143,0.110548,0.547143,0.27572,0.547143,6.95732,0.547143,All
0.242125,0.548571,0.317474,0.548571,0.111816,0.548571,0.280609,0.548571,6.96014,0.548571,All
0.242798,0.55,0.31762,0.55,0.11671,0.55,0.283244,0.55,6.96224,0.55,All
0.254247,0.551429,0.317689,0.551429,0.117639,0.551429,0.284777,0.551429,6.9625,0.551429,All
0.255969,0.552857,0.319113,0.552857,0.120326,0.552857,0.294874,0.552857,6.9625,0.552857,All
0.260853,0.554286,0.321197,0.554286,0.12279,0.554286,0.300482,0.554286,6.96292,0.554286,All
0.263012,0.555714,0.333704,0.555714,0.12746,0.555714,0.302174,0.555714,6.96457,0.555714,All
0.264653,0.557143,0.334444,0.557143,0.127563,0.557143,0.303224,0.557143,6.96749,0.557143,All
0.266287,0.558571,0.342307,0.558571,0.133573,0.558571,0.304045,0.558571,6.97056,0.558571,All
0.270827,0.56,0.34456,0.56,0.136067,0.56,0.30681,0.56,6.97086,0.56,All
0.273936,0.561429,0.345959,0.561429,0.136695,0.561429,0.306814,0.561429,6.97344,0.561429,All
0.278256,0.562857,0.35375,0.562857,0.137319,0.562857,0.310449,0.562857,6.98387,0.562857,All
0.279233,0.564286,0.357168,0.564286,0.137531,0.564286,0.315932,0.564286,6.98457,0.564286,All
0.283764,0.565714,0.358433,0.565714,0.139646,0.565714,0.316778,0.565714,6.99369,0.565714,All
0.29009,0.567143,0.363125,0.567143,0.149225,0.567143,0.318136,0.567143,6.9984,0.567143,All
0.292635,0.568571,0.364947,0.568571,0.15216,0.568571,0.319421,0.568571,6.99843,0.568571,All
0.294315,0.57,0.365423,0.57,0.152357,0.57,0.323863,0.57,7.00367,0.57,All
0.2946,0.571429,0.366106,0.571429,0.152579,0.571429,0.326271,0.571429,7.01279,0.571429,All
0.299443,0.572857,0.374693,0.572857,0.161714,0.572857,0.331017,0.572857,7.0148,0.572857,All
0.30075,0.574286,0.381696,0.574286,0.164114,0.574286,0.331167,0.574286,7.02701,0.574286,All
0.303643,0.575714,0.382428,0.575714,0.167516,0.575714,0.331394,0.575714,7.03022,0.575714,All
0.303687,0.577143,0.383975,0.577143,0.167945,0.577143,0.336939,0.577143,7.03022,0.577143,All
0.304575,0.578571,0.386467,0.578571,0.169541,0.578571,0.337945,0.578571,7.03305,0.578571,All
0.305106,0.58,0.387095,0.58,0.171062,0.58,0.341966,0.58,7.04133,0.58,All
0.305547,0.581429,0.387254,0.581429,0.175629,0.581429,0.343203,0.581429,7.04323,0.581429,All
0.306328,0.582857,0.394152,0.582857,0.177746,0.582857,0.345566,0.582857,7.05094,0.582857,All
0.310969,0.584286,0.398674,0.584286,0.184046,0.584286,0.350579,0.584286,7.05184,0.584286,All
0.318243,0.585714,0.398698,0.585714,0.189232,0.585714,0.351043,0.585714,7.06304,0.585714,All
0.319384,0.587143,0.401142,0.587143,0.196346,0.587143,0.352499,0.587143,7.06737,0.587143,All
0.319413,0.588571,0.402861,0.588571,0.202569,0.588571,0.357664,0.588571,7.08127,0.588571,All
0.325155,0.59,0.407065,0.59,0.203371,0.59,0.359917,0.59,7.08386,0.59,All
0.328332,0.591429,0.41264,0.591429,0.20579,0.591429,0.360771,0.591429,7.08672,0.591429,All
0.328681,0.592857,0.414211,0.592857,0.210062,0.592857,0.364106,0.592857,7.08827,0.592857,All
0.332268,0.594286,0.414347,0.594286,0.210294,0.594286,0.36663,0.594286,7.09404,0.594286,All
0.332352,0.595714,0.416238,0.595714,0.216164,0.595714,0.367372,0.595714,7.10418,0.595714,All
0.333063,0.597143,0.421244,0.597143,0.228623,0.597143,0.36943,0.597143,7.10815,0.597143,All
0.333604,0.598571,0.423037,0.598571,0.232974,0.598571,0.373852,0.598571,7.11009,0.598571,All
0.333663,0.6,0.423145,0.6,0.233405,0.6,0.374363,0.6,7.11064,0.6,All
0.338842,0.601429,0.426041,0.601429,0.237149,0.601429,0.378882,0.601429,7.11084,0.601429,All
0.340596,0.602857,0.429636,0.602857,0.237658,0.602857,0.380239,0.602857,7.12883,0.602857,All
0.34228,0.604286,0.430277,0.604286,0.238859,0.604286,0.380907,0.604286,7.13295,0.604286,All
0.350978,0.605714,0.431858,0.605714,0.239112,0.605714,0.382811,0.605714,7.13595,0.605714,All
0.351405,0.607143,0.435979,0.607143,0.242404,0.607143,0.386512,0.607143,7.14479,0.607143,All
0.354352,0.608571,0.436023,0.608571,0.251184,0.608571,0.38858,0.608571,7.14586,0.608571,All
0.356322,0.61,0.436096,0.61,0.251848,0.61,0.396431,0.61,7.16015,0.61,All
0.362383,0.611429,0.445654,0.611429,0.253379,0.611429,0.399519,0.611429,7.1712,0.611429,All
0.364748,0.612857,0.446248,0.612857,0.256002,0.612857,0.401212,0.612857,7.17256,0.612857,All
0.366973,0.614286,0.448986,0.614286,0.260277,0.614286,0.403739,0.614286,7.18399,0.614286,All
0.370306,0.615714,0.449525,0.615714,0.260395,0.615714,0.410319,0.615714,7.1865,0.615714,All
0.374245,0.617143,0.450369,0.617143,0.263554,0.617143,0.412782,0.617143,7.1898,0.617143,All
0.374272,0.618571,0.458499,0.618571,0.26796,0.618571,0.418449,0.618571,7.193,0.618571,All
0.377935,0.62,0.458636,0.62,0.270774,0.62,0.418952,0.62,7.19383,0.62,All
0.380231,0.621429,0.461208,0.621429,0.275051,0.621429,0.425028,0.621429,7.19414,0.621429,All
0.381025,0.622857,0.462332,0.622857,0.276059,0.622857,0.425285,0.622857,7.1988,0.622857,All
0.383188,0.624286,0.467992,0.624286,0.281804,0.624286,0.43042,0.624286,7.20457,0.624286,All
0.383227,0.625714,0.475721,0.625714,0.284626,0.625714,0.431978,0.625714,7.2087,0.625714,All
0.388137,0.627143,0.481061,0.627143,0.293899,0.627143,0.432466,0.627143,7.21662,0.627143,All
0.396797,0.628571,0.481896,0.628571,0.298986,0.628571,0.435608,0.628571,7.2174,0.628571,All
0.399284,0.63,0.490052,0.63,0.303377,0.63,0.439423,0.63,7.22023,0.63,All
0.402104,0.631429,0.494322,0.631429,0.308987,0.631429,0.439655,0.631429,7.22094,0.631429,All
0.403055,0.632857,0.494735,0.632857,0.311261,0.632857,0.439833,0.632857,7.22238,0.632857,All
0.404903,0.634286,0.495107,0.634286,0.317354,0.634286,0.440364,0.634286,7.23312,0.634286,All
0.406034,0.635714,0.495373,0.635714,0.317514,0.635714,0.440838,0.635714,7.24399,0.635714,All
0.412817,0.637143,0.501064,0.637143,0.318876,0.637143,0.448462,0.637143,7.25478,0.637143,All
0.42004,0.638571,0.510523,0.638571,0.323687,0.638571,0.454462,0.638571,7.2576,0.638571,All
0.423279,0.64,0.511088,0.64,0.326647,0.64,0.469251,0.64,7.26204,0.64,All
0.431678,0.641429,0.512205,0.641429,0.328558,0.641429,0.478852,0.641429,7.2665,0.641429,All
0.432951,0.642857,0.512375,0.642857,0.328969,0.642857,0.482862,0.642857,7.27774,0.642857,All
0.438406,0.644286,0.513598,0.644286,0.333101,0.644286,0.486658,0.644286,7.28349,0.644286,All
0.441537,0.645714,0.51762,0.645714,0.339104,0.645714,0.490524,0.645714,7.28766,0.645714,All
0.442523,0.647143,0.518587,0.647143,0.341292,0.647143,0.492728,0.647143,7.29659,0.647143,All
0.445546,0.648571,0.518617,0.648571,0.343844,0.648571,0.493072,0.648571,7.30826,0.648571,All
0.451502,0.65,0.522493,0.65,0.354328,0.65,0.49825,0.65,7.31566,0.65,All
0.457228,0.651429,0.527612,0.651429,0.355722,0.651429,0.500839,0.651429,7.32376,0.651429,All
0.459799,0.652857,0.530517,0.652857,0.35606,0.652857,0.504291,0.652857,7.33323,0.652857,All
0.462073,0.654286,0.531089,0.654286,0.360867,0.654286,0.507693,0.654286,7.33577,0.654286,All
0.479615,0.655714,0.531861,0.655714,0.371273,0.655714,0.511183,0.655714,7.3383,0.655714,All
0.480487,0.657143,0.532011,0.657143,0.383912,0.657143,0.512334,0.657143,7.35433,0.657143,All
0.488226,0.658571,0.534447,0.658571,0.38826,0.658571,0.513462,0.658571,7.36306,0.658571,All
0.490488,0.66,0.535345,0.66,0.395217,0.66,0.517324,0.66,7.36632,0.66,All
0.491244,0.661429,0.537903,0.661429,0.41113,0.661429,0.518279,0.661429,7.37498,0.661429,All
0.49525,0.662857,0.53838,0.662857,0.412979,0.662857,0.52019,0.662857,7.38094,0.662857,All
0.496481,0.664286,0.540369,0.664286,0.413209,0.664286,0.523512,0.664286,7.3896,0.664286,All
0.499232,0.665714,0.540744,0.665714,0.419246,0.665714,0.524134,0.665714,7.39072,0.665714,All
0.500907,0.667143,0.541078,0.667143,0.420422,0.667143,0.526097,0.667143,7.39282,0.667143,All
0.51433,0.668571,0.541931,0.668571,0.421673,0.668571,0.528461,0.668571,7.39332,0.668571,All
0.517281,0.67,0.547525,0.67,0.421798,0.67,0.529795,0.67,7.40328,0.67,All
0.518368,0.671429,0.552787,0.671429,0.421824,0.671429,0.532028,0.671429,7.40328,0.671429,All
0.520977,0.672857,0.558787,0.672857,0.422457,0.672857,0.534673,0.672857,7.40395,0.672857,All
0.521433,0.674286,0.562061,0.674286,0.427206,0.674286,0.535363,0.674286,7.42373,0.674286,All
0.522405,0.675714,0.562717,0.675714,0.432746,0.675714,0.539004,0.675714,7.42663,0.675714,All
0.524359,0.677143,0.564663,0.677143,0.437593,0.677143,0.541632,0.677143,7.43136,0.677143,All
0.526387,0.678571,0.564826,0.678571,0.438368,0.678571,0.543304,0.678571,7.44987,0.678571,All
0.527821,0.68,0.565504,0.68,0.44158,0.68,0.543331,0.68,7.46203,0.68,All
0.532171,0.681429,0.565915,0.681429,0.448209,0.681429,0.545301,0.681429,7.47017,0.681429,All
0.536767,0.682857,0.56842,0.682857,0.452304,0.682857,0.549493,0.682857,7.47289,0.682857,All
0.538273,0.684286,0.574695,0.684286,0.456953,0.684286,0.550909,0.684286,7.47333,0.684286,All
0.550964,0.685714,0.575538,0.685714,0.458238,0.685714,0.552038,0.685714,7.47507,0.685714,All
0.552455,0.687143,0.580309,0.687143,0.459424,0.687143,0.552362,0.687143,7.49348,0.687143,All
0.553671,0.688571,0.583228,0.688571,0.4659,0.688571,0.563896,0.688571,7.50113,0.688571,All
0.553976,0.69,0.601463,0.69,0.469932,0.69,0.568221,0.69,7.52536,0.69,All
0.558656,0.691429,0.601954,0.691429,0.471366,0.691429,0.572045,0.691429,7.54661,0.691429,All
0.559399,0.692857,0.606056,0.692857,0.4737,0.692857,0.5726,0.692857,7.56012,0.692857,All
0.559494,0.694286,0.612272,0.694286,0.476186,0.694286,0.573022,0.694286,7.56877,0.694286,All
0.56037,0.695714,0.612853,0.695714,0.482924,0.695714,0.577567,0.695714,7.574,0.695714,All
0.562068,0.697143,0.614573,0.697143,0.485876,0.697143,0.578899,0.697143,7.5804,0.697143,All
0.564024,0.698571,0.614937,0.698571,0.492352,0.698571,0.57974,0.698571,7.58873,0.698571,All
0.565212,0.7,0.616124,0.7,0.494682,0.7,0.581365,0.7,7.60176,0.7,All
0.57155,0.701429,0.61821,0.701429,0.499537,0.701429,0.590284,0.701429,7.61602,0.701429,All
0.572159,0.702857,0.618537,0.702857,0.504968,0.702857,0.592853,0.702857,7.62264,0.702857,All
0.57915,0.704286,0.620633,0.704286,0.50834,0.704286,0.601891,0.704286,7.62823,0.704286,All
0.581584,0.705714,0.623947,0.705714,0.513522,0.705714,0.609454,0.705714,7.62867,0.705714,All
0.585131,0.707143,0.624799,0.707143,0.518598,0.707143,0.61094,0.707143,7.62968,0.707143,All
0.587054,0.708571,0.624874,0.708571,0.522882,0.708571,0.612557,0.708571,7.63202,0.708571,All
0.588658,0.71,0.627501,0.71,0.524063,0.71,0.615418,0.71,7.63571,0.71,All
0.589703,0.711429,0.630049,0.711429,0.527644,0.711429,0.617078,0.711429,7.64591,0.711429,All
0.590113,0.712857,0.630053,0.712857,0.538174,0.712857,0.620094,0.712857,7.66189,0.712857,All
0.591626,0.714286,0.634625,0.714286,0.540647,0.714286,0.62177,0.714286,7.67883,0.714286,All
0.593469,0.715714,0.63554,0.715714,0.540668,0.715714,0.621825,0.715714,7.67914,0.715714,All
