trans_Cl_vs_CLCRMLMIN_abscissa,trans_Cl_vs_CLCRMLMIN_spline,trans_Cl_vs_CLCRMLMIN_regression,trans_Cl_vs_WTKG_abscissa,trans_Cl_vs_WTKG_spline,trans_Cl_vs_WTKG_regression,trans_Cl_vs_logtCLCRMLMIN_abscissa,trans_Cl_vs_logtCLCRMLMIN_spline,trans_Cl_vs_logtCLCRMLMIN_regression,trans_Q_vs_CLCRMLMIN_abscissa,trans_Q_vs_CLCRMLMIN_spline,trans_Q_vs_CLCRMLMIN_regression,trans_Q_vs_WTKG_abscissa,trans_Q_vs_WTKG_spline,trans_Q_vs_WTKG_regression,trans_Q_vs_logtCLCRMLMIN_abscissa,trans_Q_vs_logtCLCRMLMIN_spline,trans_Q_vs_logtCLCRMLMIN_regression,trans_V1_vs_CLCRMLMIN_abscissa,trans_V1_vs_CLCRMLMIN_spline,trans_V1_vs_CLCRMLMIN_regression,trans_V1_vs_WTKG_abscissa,trans_V1_vs_WTKG_spline,trans_V1_vs_WTKG_regression,trans_V1_vs_logtCLCRMLMIN_abscissa,trans_V1_vs_logtCLCRMLMIN_spline,trans_V1_vs_logtCLCRMLMIN_regression,trans_V2_vs_CLCRMLMIN_abscissa,trans_V2_vs_CLCRMLMIN_spline,trans_V2_vs_CLCRMLMIN_regression,trans_V2_vs_WTKG_abscissa,trans_V2_vs_WTKG_spline,trans_V2_vs_WTKG_regression,trans_V2_vs_logtCLCRMLMIN_abscissa,trans_V2_vs_logtCLCRMLMIN_spline,trans_V2_vs_logtCLCRMLMIN_regression,trans_bias_vs_CLCRMLMIN_abscissa,trans_bias_vs_CLCRMLMIN_spline,trans_bias_vs_CLCRMLMIN_regression,trans_bias_vs_WTKG_abscissa,trans_bias_vs_WTKG_spline,trans_bias_vs_WTKG_regression,trans_bias_vs_logtCLCRMLMIN_abscissa,trans_bias_vs_logtCLCRMLMIN_spline,trans_bias_vs_logtCLCRMLMIN_regression,split
149.376,1.72814,1.76827,68.4848,1.7087,1.81832,-0.0244999,1.71308,1.75215,149.376,1.92966,1.89209,68.4848,2.08235,1.91941,-0.0244999,1.9042,1.90612,149.376,3.10555,3.12236,68.4848,3.11478,3.14961,-0.0244999,3.11061,3.1256,149.376,3.22252,3.2551,68.4848,3.25266,3.28727,-0.0244999,3.2212,3.26251,149.376,-4.34948,-3.50496,68.4848,-3.84379,-3.32582,-0.0244999,-4.35321,-3.48992,All
150.393,1.73024,1.77148,68.8081,1.71298,1.82171,-0.017334,1.71467,1.75528,150.393,1.9387,1.88926,68.8081,2.07839,1.92002,-0.017334,1.91747,1.90288,150.393,3.10572,3.1217,68.8081,3.1163,3.15081,-0.017334,3.11137,3.12483,150.393,3.22426,3.25359,68.8081,3.2533,3.28849,-0.017334,3.22306,3.26072,150.393,-4.33952,-3.50825,68.8081,-3.83479,-3.31768,-0.017334,-4.35708,-3.49711,All
151.41,1.73233,1.7747,69.1313,1.71726,1.8251,-0.0101681,1.71627,1.75841,151.41,1.94774,1.88643,69.1313,2.07442,1.92063,-0.0101681,1.93075,1.89963,151.41,3.1059,3.12105,69.1313,3.11782,3.15201,-0.0101681,3.11213,3.12407,151.41,3.22601,3.25209,69.1313,3.25394,3.2897,-0.0101681,3.22491,3.25894,151.41,-4.32956,-3.51154,69.1313,-3.82579,-3.30954,-0.0101681,-4.36094,-3.50431,All
152.427,1.73442,1.77791,69.4545,1.72154,1.8285,-0.00300224,1.71786,1.76154,152.427,1.95678,1.8836,69.4545,2.07046,1.92124,-0.00300224,1.94403,1.89639,152.427,3.10607,3.12039,69.4545,3.11934,3.1532,-0.00300224,3.1129,3.1233,152.427,3.22776,3.25059,69.4545,3.25457,3.29092,-0.00300224,3.22677,3.25715,152.427,-4.31961,-3.51483,69.4545,-3.81679,-3.3014,-0.00300224,-4.36481,-3.51151,All
153.444,1.73651,1.78113,69.7778,1.72582,1.83189,0.00416366,1.72031,1.76467,153.444,1.96582,1.88076,69.7778,2.06649,1.92185,0.00416366,1.95443,1.89314,153.444,3.10625,3.11974,69.7778,3.12087,3.1544,0.00416366,3.11362,3.12254,153.444,3.22951,3.24909,69.7778,3.25521,3.29213,0.00416366,3.2286,3.25536,153.444,-4.30965,-3.51812,69.7778,-3.8078,-3.29326,0.00416366,-4.35636,-3.51871,All
154.462,1.7386,1.78434,70.101,1.73009,1.83528,0.0113296,1.72301,1.7678,154.462,1.97486,1.87793,70.101,2.06253,1.92246,0.0113296,1.964,1.8899,154.462,3.10643,3.11908,70.101,3.12239,3.1556,0.0113296,3.11432,3.12177,154.462,3.23126,3.24759,70.101,3.25584,3.29335,0.0113296,3.23043,3.25358,154.462,-4.29969,-3.52141,70.101,-3.7988,-3.28513,0.0113296,-4.34433,-3.5259,All
155.479,1.74069,1.78755,70.4242,1.73437,1.83867,0.0184955,1.7257,1.77093,155.479,1.9839,1.8751,70.4242,2.05856,1.92307,0.0184955,1.97357,1.88665,155.479,3.1066,3.11842,70.4242,3.12391,3.15679,0.0184955,3.11503,3.12101,155.479,3.23301,3.24609,70.4242,3.25648,3.29457,0.0184955,3.23226,3.25179,155.479,-4.28973,-3.5247,70.4242,-3.7898,-3.27699,0.0184955,-4.3323,-3.5331,All
156.496,1.74279,1.79077,70.7475,1.73865,1.84207,0.0256614,1.7284,1.77406,156.496,1.99294,1.87227,70.7475,2.0546,1.92368,0.0256614,1.98314,1.88341,156.496,3.10678,3.11777,70.7475,3.12543,3.15799,0.0256614,3.11574,3.12024,156.496,3.23476,3.24459,70.7475,3.25711,3.29578,0.0256614,3.23408,3.25001,156.496,-4.27977,-3.52799,70.7475,-3.7808,-3.26885,0.0256614,-4.32028,-3.5403,All
157.513,1.74488,1.79398,71.0707,1.74293,1.84546,0.0328273,1.7311,1.77718,157.513,2.00198,1.86944,71.0707,2.05063,1.92429,0.0328273,1.9927,1.88016,157.513,3.10695,3.11711,71.0707,3.12695,3.15919,0.0328273,3.11644,3.11948,157.513,3.23651,3.24309,71.0707,3.25775,3.297,0.0328273,3.23591,3.24822,157.513,-4.26982,-3.53128,71.0707,-3.7718,-3.26071,0.0328273,-4.30825,-3.5475,All
158.53,1.74697,1.79719,71.3939,1.7472,1.84885,0.0399932,1.73379,1.78031,158.53,2.01101,1.8666,71.3939,2.04667,1.9249,0.0399932,2.00227,1.87692,158.53,3.10713,3.11646,71.3939,3.12847,3.16038,0.0399932,3.11715,3.11871,158.53,3.23826,3.24159,71.3939,3.25838,3.29821,0.0399932,3.23774,3.24644,158.53,-4.25986,-3.53457,71.3939,-3.76281,-3.25257,0.0399932,-4.29623,-3.5547,All
159.547,1.74906,1.80041,71.7172,1.75148,1.85224,0.0471591,1.73649,1.78344,159.547,2.02005,1.86377,71.7172,2.0427,1.92551,0.0471591,2.01184,1.87367,159.547,3.10731,3.1158,71.7172,3.12999,3.16158,0.0471591,3.11785,3.11795,159.547,3.24001,3.24009,71.7172,3.25902,3.29943,0.0471591,3.23956,3.24465,159.547,-4.2499,-3.53786,71.7172,-3.75381,-3.24443,0.0471591,-4.2842,-3.56189,All
160.565,1.75115,1.80362,72.0404,1.75576,1.85563,0.054325,1.73919,1.78657,160.565,2.02909,1.86094,72.0404,2.03873,1.92612,0.054325,2.02141,1.87043,160.565,3.10748,3.11515,72.0404,3.13151,3.16277,0.054325,3.11856,3.11718,160.565,3.24175,3.23859,72.0404,3.25965,3.30064,0.054325,3.24139,3.24287,160.565,-4.23994,-3.54114,72.0404,-3.74481,-3.23629,0.054325,-4.27217,-3.56909,All
161.582,1.75463,1.80683,72.3636,1.76004,1.85903,0.0614909,1.74188,1.7897,161.582,2.032,1.85811,72.3636,2.03477,1.92673,0.0614909,2.03097,1.86718,161.582,3.10766,3.11449,72.3636,3.13304,3.16397,0.0614909,3.11927,3.11641,161.582,3.24277,3.23709,72.3636,3.26029,3.30186,0.0614909,3.24321,3.24108,161.582,-4.21721,-3.54443,72.3636,-3.73581,-3.22815,0.0614909,-4.26015,-3.57629,All
162.599,1.75966,1.81005,72.6869,1.76431,1.86242,0.0686568,1.74458,1.79283,162.599,2.02809,1.85528,72.6869,2.0308,1.92734,0.0686568,2.04054,1.86394,162.599,3.10784,3.11384,72.6869,3.13456,3.16517,0.0686568,3.11997,3.11565,162.599,3.24298,3.23558,72.6869,3.26093,3.30308,0.0686568,3.24504,3.2393,162.599,-4.18028,-3.54772,72.6869,-3.72681,-3.22002,0.0686568,-4.24812,-3.58349,All
163.616,1.76468,1.81326,73.0101,1.76859,1.86581,0.0758227,1.74728,1.79596,163.616,2.02418,1.85244,73.0101,2.02684,1.92795,0.0758227,2.05011,1.86069,163.616,3.10801,3.11318,73.0101,3.13608,3.16636,0.0758227,3.12068,3.11488,163.616,3.24319,3.23408,73.0101,3.26156,3.30429,0.0758227,3.24687,3.23751,163.616,-4.14335,-3.55101,73.0101,-3.71782,-3.21188,0.0758227,-4.2361,-3.59069,All
164.633,1.76971,1.81647,73.3333,1.77287,1.8692,0.0829886,1.74997,1.79909,164.633,2.02027,1.84961,73.3333,2.02287,1.92856,0.0829886,2.05968,1.85745,164.633,3.10819,3.11252,73.3333,3.1376,3.16756,0.0829886,3.12138,3.11412,164.633,3.2434,3.23258,73.3333,3.2622,3.30551,0.0829886,3.24869,3.23573,164.633,-4.10643,-3.5543,73.3333,-3.70882,-3.20374,0.0829886,-4.22407,-3.59788,All
165.651,1.77473,1.81969,73.6566,1.77715,1.87259,0.0901545,1.75267,1.80222,165.651,2.01637,1.84678,73.6566,2.01891,1.92917,0.0901545,2.06925,1.85421,165.651,3.10837,3.11187,73.6566,3.13912,3.16876,0.0901545,3.12209,3.11335,165.651,3.2436,3.23108,73.6566,3.26283,3.30672,0.0901545,3.25052,3.23394,165.651,-4.0695,-3.55759,73.6566,-3.69982,-3.1956,0.0901545,-4.21204,-3.60508,All
166.668,1.77976,1.8229,73.9798,1.78143,1.87599,0.0973204,1.75536,1.80534,166.668,2.01246,1.84395,73.9798,2.01494,1.92978,0.0973204,2.07881,1.85096,166.668,3.10855,3.11121,73.9798,3.14064,3.16995,0.0973204,3.1228,3.11259,166.668,3.24381,3.22958,73.9798,3.26347,3.30794,0.0973204,3.25235,3.23216,166.668,-4.03257,-3.56088,73.9798,-3.69082,-3.18746,0.0973204,-4.20002,-3.61228,All
167.685,1.78478,1.82612,74.303,1.7857,1.87938,0.104486,1.75806,1.80847,167.685,2.00855,1.84111,74.303,2.01098,1.93039,0.104486,2.08838,1.84772,167.685,3.10872,3.11056,74.303,3.14216,3.17115,0.104486,3.1235,3.11182,167.685,3.24402,3.22808,74.303,3.2641,3.30915,0.104486,3.25417,3.23037,167.685,-3.99565,-3.56417,74.303,-3.68182,-3.17932,0.104486,-4.18799,-3.61948,All
168.702,1.7898,1.82933,74.6263,1.78998,1.88277,0.111652,1.76076,1.8116,168.702,2.00464,1.83828,74.6263,2.00701,1.931,0.111652,2.09795,1.84447,168.702,3.1089,3.1099,74.6263,3.14368,3.17234,0.111652,3.12421,3.11106,168.702,3.24422,3.22658,74.6263,3.26474,3.31037,0.111652,3.256,3.22858,168.702,-3.95872,-3.56746,74.6263,-3.67283,-3.17118,0.111652,-4.17596,-3.62668,All
169.719,1.79483,1.83254,74.9495,1.79426,1.88616,0.118818,1.76641,1.81473,169.719,2.00073,1.83545,74.9495,2.00305,1.93161,0.118818,2.08998,1.84123,169.719,3.10908,3.10925,74.9495,3.14521,3.17354,0.118818,3.12379,3.11029,169.719,3.24443,3.22508,74.9495,3.26537,3.31158,0.118818,3.25534,3.2268,169.719,-3.92179,-3.57075,74.9495,-3.66383,-3.16305,0.118818,-4.13832,-3.63387,All
170.736,1.79985,1.83576,75.2727,1.79854,1.88955,0.125984,1.77231,1.81786,170.736,1.99682,1.83262,75.2727,1.99908,1.93222,0.125984,2.08052,1.83798,170.736,3.10926,3.10859,75.2727,3.14673,3.17474,0.125984,3.12328,3.10953,170.736,3.24464,3.22358,75.2727,3.26601,3.3128,0.125984,3.25447,3.22501,170.736,-3.88486,-3.57404,75.2727,-3.65483,-3.15491,0.125984,-4.09851,-3.64107,All
171.754,1.80488,1.83897,75.596,1.80281,1.89295,0.13315,1.77821,1.82099,171.754,1.99292,1.82979,75.596,1.99512,1.93283,0.13315,2.07106,1.83474,171.754,3.10943,3.10794,75.596,3.14825,3.17593,0.13315,3.12277,3.10876,171.754,3.24485,3.22208,75.596,3.26664,3.31402,0.13315,3.25361,3.22323,171.754,-3.84794,-3.57733,75.596,-3.64583,-3.14677,0.13315,-4.05869,-3.64827,All
172.771,1.8099,1.84218,75.9192,1.80709,1.89634,0.140316,1.78411,1.82412,172.771,1.98901,1.82695,75.9192,1.99115,1.93344,0.140316,2.0616,1.83149,172.771,3.10961,3.10728,75.9192,3.14977,3.17713,0.140316,3.12226,3.10799,172.771,3.24505,3.22058,75.9192,3.26728,3.31523,0.140316,3.25274,3.22144,172.771,-3.81101,-3.58062,75.9192,-3.63684,-3.13863,0.140316,-4.01888,-3.65547,All
173.788,1.81493,1.8454,76.2424,1.81137,1.89973,0.147482,1.79001,1.82725,173.788,1.9851,1.82412,76.2424,1.98718,1.93405,0.147482,2.05215,1.82825,173.788,3.10979,3.10662,76.2424,3.15129,3.17833,0.147482,3.12175,3.10723,173.788,3.24526,3.21908,76.2424,3.26791,3.31645,0.147482,3.25187,3.21966,173.788,-3.77408,-3.5839,76.2424,-3.62784,-3.13049,0.147482,-3.97906,-3.66266,All
174.805,1.81995,1.84861,76.5657,1.81565,1.90312,0.154648,1.79591,1.83038,174.805,1.98119,1.82129,76.5657,1.98322,1.93466,0.154648,2.04269,1.825,174.805,3.10997,3.10597,76.5657,3.15281,3.17952,0.154648,3.12123,3.10646,174.805,3.24547,3.21757,76.5657,3.26855,3.31766,0.154648,3.251,3.21787,174.805,-3.73715,-3.58719,76.5657,-3.61884,-3.12235,0.154648,-3.93925,-3.66986,All
175.822,1.82497,1.85182,76.8889,1.81992,1.90651,0.161813,1.80182,1.83351,175.822,1.97728,1.81846,76.8889,1.97925,1.93527,0.161813,2.03323,1.82176,175.822,3.11014,3.10531,76.8889,3.15433,3.18072,0.161813,3.12072,3.1057,175.822,3.24568,3.21607,76.8889,3.26919,3.31888,0.161813,3.25013,3.21609,175.822,-3.70023,-3.59048,76.8889,-3.60984,-3.11421,0.161813,-3.89943,-3.67706,All
176.839,1.83,1.85504,77.2121,1.8242,1.90991,0.168979,1.80772,1.83663,176.839,1.97337,1.81563,77.2121,1.97529,1.93588,0.168979,2.02377,1.81851,176.839,3.11032,3.10466,77.2121,3.15585,3.18191,0.168979,3.12021,3.10493,176.839,3.24588,3.21457,77.2121,3.26982,3.32009,0.168979,3.24927,3.2143,176.839,-3.6633,-3.59377,77.2121,-3.60084,-3.10607,0.168979,-3.85962,-3.68426,All
177.857,1.83502,1.85825,77.5354,1.82848,1.9133,0.176145,1.81362,1.83976,177.857,1.96947,1.81279,77.5354,1.97132,1.93649,0.176145,2.01432,1.81527,177.857,3.1105,3.104,77.5354,3.15737,3.18311,0.176145,3.1197,3.10417,177.857,3.24609,3.21307,77.5354,3.27046,3.32131,0.176145,3.2484,3.21252,177.857,-3.62637,-3.59706,77.5354,-3.59185,-3.09794,0.176145,-3.8198,-3.69146,All
178.874,1.84005,1.86146,77.8586,1.83276,1.91669,0.183311,1.81952,1.84289,178.874,1.96556,1.80996,77.8586,1.96736,1.9371,0.183311,2.00486,1.81202,178.874,3.11068,3.10335,77.8586,3.1589,3.18431,0.183311,3.11919,3.1034,178.874,3.2463,3.21157,77.8586,3.27109,3.32252,0.183311,3.24753,3.21073,178.874,-3.58944,-3.60035,77.8586,-3.58285,-3.0898,0.183311,-3.77999,-3.69865,All
179.891,1.84507,1.86468,78.1818,1.83703,1.92008,0.190477,1.82542,1.84602,179.891,1.96165,1.80713,78.1818,1.96339,1.93771,0.190477,1.9954,1.80878,179.891,3.11085,3.10269,78.1818,3.16042,3.1855,0.190477,3.11867,3.10264,179.891,3.2465,3.21007,78.1818,3.27173,3.32374,0.190477,3.24666,3.20895,179.891,-3.55252,-3.60364,78.1818,-3.57385,-3.08166,0.190477,-3.74017,-3.70585,All
180.908,1.8501,1.86789,78.5051,1.84131,1.92348,0.197643,1.83132,1.84915,180.908,1.95774,1.8043,78.5051,1.95943,1.93832,0.197643,1.98594,1.80553,180.908,3.11103,3.10203,78.5051,3.16194,3.1867,0.197643,3.11816,3.10187,180.908,3.24671,3.20857,78.5051,3.27236,3.32496,0.197643,3.24579,3.20716,180.908,-3.51559,-3.60693,78.5051,-3.56485,-3.07352,0.197643,-3.70036,-3.71305,All
181.925,1.85512,1.87111,78.8283,1.84559,1.92687,0.204809,1.83722,1.85228,181.925,1.95383,1.80146,78.8283,1.95546,1.93893,0.204809,1.97648,1.80229,181.925,3.11121,3.10138,78.8283,3.16346,3.1879,0.204809,3.11765,3.10111,181.925,3.24692,3.20707,78.8283,3.273,3.32617,0.204809,3.24493,3.20537,181.925,-3.47866,-3.61022,78.8283,-3.55585,-3.06538,0.204809,-3.66054,-3.72025,All
182.942,1.86014,1.87432,79.1515,1.84987,1.93026,0.211975,1.84313,1.85541,182.942,1.94992,1.79863,79.1515,1.9515,1.93954,0.211975,1.96703,1.79904,182.942,3.11139,3.10072,79.1515,3.16498,3.18909,0.211975,3.11714,3.10034,182.942,3.24713,3.20557,79.1515,3.27363,3.32739,0.211975,3.24406,3.20359,182.942,-3.44174,-3.61351,79.1515,-3.54686,-3.05724,0.211975,-3.62073,-3.72745,All
183.96,1.86517,1.87753,79.4747,1.85415,1.93365,0.219141,1.84903,1.85854,183.96,1.94602,1.7958,79.4747,1.94753,1.94015,0.219141,1.95757,1.7958,183.96,3.11156,3.10007,79.4747,3.1665,3.19029,0.219141,3.11663,3.09957,183.96,3.24733,3.20407,79.4747,3.27427,3.3286,0.219141,3.24319,3.2018,183.96,-3.40481,-3.6168,79.4747,-3.53786,-3.0491,0.219141,-3.58091,-3.73464,All
184.977,1.87039,1.88075,79.798,1.85842,1.93704,0.226307,1.85493,1.86167,184.977,1.941,1.79297,79.798,1.94357,1.94076,0.226307,1.94811,1.79256,184.977,3.11171,3.09941,79.798,3.16802,3.19149,0.226307,3.11611,3.09881,184.977,3.24734,3.20257,79.798,3.2749,3.32982,0.226307,3.24232,3.20002,184.977,-3.36698,-3.62009,79.798,-3.52886,-3.04097,0.226307,-3.5411,-3.74184,All
185.994,1.87829,1.88396,80.1212,1.8627,1.94044,0.233473,1.86083,1.86479,185.994,1.92038,1.79014,80.1212,1.9396,1.94137,0.233473,1.93865,1.78931,185.994,3.11141,3.09876,80.1212,3.16954,3.19268,0.233473,3.1156,3.09804,185.994,3.2445,3.20107,80.1212,3.27554,3.33103,0.233473,3.24145,3.19823,185.994,-3.31721,-3.62338,80.1212,-3.51986,-3.03283,0.233473,-3.50128,-3.74904,All
187.011,1.88642,1.88717,80.4444,1.86698,1.94383,0.240638,1.86673,1.86792,187.011,1.89832,1.7873,80.4444,1.93563,1.94198,0.240638,1.9292,1.78607,187.011,3.11106,3.0981,80.4444,3.17107,3.19388,0.240638,3.11509,3.09728,187.011,3.24137,3.19956,80.4444,3.27618,3.33225,0.240638,3.24059,3.19645,187.011,-3.26675,-3.62666,80.4444,-3.51087,-3.02469,0.240638,-3.46147,-3.75624,All
188.028,1.89455,1.89039,80.7677,1.87126,1.94722,0.247804,1.87263,1.87105,188.028,1.87627,1.78447,80.7677,1.93167,1.94259,0.247804,1.91974,1.78282,188.028,3.1107,3.09745,80.7677,3.17259,3.19507,0.247804,3.11458,3.09651,188.028,3.23824,3.19806,80.7677,3.27681,3.33346,0.247804,3.23972,3.19466,188.028,-3.2163,-3.62995,80.7677,-3.50187,-3.01655,0.247804,-3.42165,-3.76343,All
189.045,1.90269,1.8936,81.0909,1.87553,1.95061,0.25497,1.88035,1.87418,189.045,1.85422,1.78164,81.0909,1.9277,1.9432,0.25497,1.89744,1.77958,189.045,3.11035,3.09679,81.0909,3.17411,3.19627,0.25497,3.11312,3.09575,189.045,3.23512,3.19656,81.0909,3.27745,3.33468,0.25497,3.23667,3.19288,189.045,-3.16585,-3.63324,81.0909,-3.49287,-3.00841,0.25497,-3.37065,-3.77063,All
190.063,1.91233,1.89681,81.4141,1.87981,1.954,0.262136,1.88913,1.87731,190.063,1.82247,1.77881,81.4141,1.92374,1.94381,0.262136,1.8676,1.77633,190.063,3.10963,3.09613,81.4141,3.17563,3.19747,0.262136,3.11109,3.09498,190.063,3.23003,3.19506,81.4141,3.27808,3.3359,0.262136,3.23233,3.19109,190.063,-3.11188,-3.63653,81.4141,-3.48387,-3.00027,0.262136,-3.31339,-3.77783,All
191.08,1.92224,1.90003,81.7374,1.88409,1.9574,0.269302,1.8979,1.88044,191.08,1.78898,1.77598,81.7374,1.91977,1.94442,0.269302,1.83777,1.77309,191.08,3.10885,3.09548,81.7374,3.17715,3.19866,0.269302,3.10906,3.09422,191.08,3.22459,3.19356,81.7374,3.27872,3.33711,0.269302,3.228,3.18931,191.08,-3.05728,-3.63982,81.7374,-3.47487,-2.99213,0.269302,-3.25613,-3.78503,All
192.097,1.93215,1.90324,82.0606,1.89319,1.96079,0.276468,1.90736,1.88357,192.097,1.75549,1.77314,82.0606,1.91214,1.94503,0.276468,1.8027,1.76984,192.097,3.10807,3.09482,82.0606,3.18016,3.19986,0.276468,3.10662,3.09345,192.097,3.21915,3.19206,82.0606,3.2818,3.33833,0.276468,3.22272,3.18752,192.097,-3.00267,-3.64311,82.0606,-3.43954,-2.98399,0.276468,-3.1955,-3.79223,All
193.114,1.94206,1.90645,82.3838,1.92316,1.96418,0.283634,1.91755,1.8867,193.114,1.722,1.77031,82.3838,1.88864,1.94564,0.283634,1.76209,1.7666,193.114,3.10728,3.09417,82.3838,3.18959,3.20106,0.283634,3.10375,3.09269,193.114,3.21371,3.19056,82.3838,3.29547,3.33954,0.283634,3.21644,3.18574,193.114,-2.94807,-3.6464,82.3838,-3.29007,-2.97586,0.283634,-3.13131,-3.79942,All
194.131,1.95197,1.90967,82.7071,1.95314,1.96757,0.2908,1.92774,1.88983,194.131,1.6885,1.76748,82.7071,1.86514,1.94625,0.2908,1.72148,1.76335,194.131,3.1065,3.09351,82.7071,3.19903,3.20225,0.2908,3.10088,3.09192,194.131,3.20827,3.18906,82.7071,3.30914,3.34076,0.2908,3.21015,3.18395,194.131,-2.89347,-3.64969,82.7071,-3.1406,-2.96772,0.2908,-3.06712,-3.80662,All
195.148,1.96188,1.91288,83.0303,1.98311,1.97096,0.297966,1.93793,1.89296,195.148,1.65501,1.76465,83.0303,1.84164,1.94686,0.297966,1.68086,1.76011,195.148,3.10572,3.09286,83.0303,3.20847,3.20345,0.297966,3.09802,3.09115,195.148,3.20283,3.18756,83.0303,3.32281,3.34197,0.297966,3.20387,3.18216,195.148,-2.83887,-3.65298,83.0303,-2.99113,-2.95958,0.297966,-3.00292,-3.81382,All
196.166,1.97179,1.9161,83.3535,2.01309,1.97436,0.305132,1.94812,1.89608,196.166,1.62152,1.76181,83.3535,1.81813,1.94747,0.305132,1.64025,1.75686,196.166,3.10493,3.0922,83.3535,3.21791,3.20464,0.305132,3.09515,3.09039,196.166,3.19739,3.18606,83.3535,3.33648,3.34319,0.305132,3.19759,3.18038,196.166,-2.78427,-3.65627,83.3535,-2.84166,-2.95144,0.305132,-2.93873,-3.82102,All
197.183,1.9817,1.91931,83.6768,2.04306,1.97775,0.312297,1.9583,1.89921,197.183,1.58803,1.75898,83.6768,1.79463,1.94808,0.312297,1.59964,1.75362,197.183,3.10415,3.09155,83.6768,3.22735,3.20584,0.312297,3.09228,3.08962,197.183,3.19195,3.18456,83.6768,3.35016,3.3444,0.312297,3.19131,3.17859,197.183,-2.72966,-3.65956,83.6768,-2.69219,-2.9433,0.312297,-2.87453,-3.82822,All
198.2,1.99162,1.92252,84,2.07304,1.98114,0.319463,1.96849,1.90234,198.2,1.55454,1.75615,84,1.77113,1.94869,0.319463,1.55902,1.75037,198.2,3.10337,3.09089,84,3.23679,3.20704,0.319463,3.08941,3.08886,198.2,3.18651,3.18306,84,3.36383,3.34562,0.319463,3.18503,3.17681,198.2,-2.67506,-3.66285,84,-2.54272,-2.93516,0.319463,-2.81034,-3.83541,All
