rep,ID,standEta_Cl_simulated,standEta_V1_simulated,standEta_Q_simulated,standEta_V2_simulated,filter
1,10,-1.51894,-1.5509,1.40016,-1.61277,0
2,10,-1.64812,-2.2668,-0.178034,-1.34382,0
3,10,-1.34276,-0.922029,1.34724,-1.42906,0
4,10,-1.74937,-1.96566,0.981007,-1.77774,0
5,10,-1.67866,-2.07096,0.942721,-1.75675,0
6,10,-1.3611,-1.37484,0.532034,-1.26997,0
7,10,-1.51176,-0.888241,-0.707733,-1.09568,0
8,10,-1.63184,-2.0654,0.489218,-1.40326,0
9,10,-1.55393,-1.68201,-0.123922,-1.30691,0
10,10,-1.36752,-1.06904,0.700366,-1.33825,0
1,11,0.8436,0.335491,-0.318365,0.215911,0
2,11,0.88143,0.37051,-0.154154,-0.354421,0
3,11,0.965965,0.570546,-0.494896,0.372405,0
4,11,1.07214,0.664906,0.251599,-0.448641,0
5,11,0.653829,0.47511,-0.841304,0.70354,0
6,11,0.922961,0.870663,-0.491453,0.275054,0
7,11,0.840329,0.244791,-0.343858,-0.223619,0
8,11,0.76957,0.608294,-0.87095,0.500967,0
9,11,0.882,0.996414,-0.744383,0.823433,0
10,11,0.976433,0.821865,-0.167086,0.148119,0
1,12,-0.195854,0.701236,0.131994,0.9048,0
2,12,-0.0777562,0.94081,0.99759,0.493896,0
3,12,-0.12672,0.313007,0.111068,-0.129762,0
4,12,0.090916,1.16183,0.697717,0.135016,0
5,12,-0.368624,1.06692,-0.273735,1.30212,0
6,12,0.0128312,0.819419,0.433193,0.247438,0
7,12,-0.343129,0.34285,-0.0409921,0.228786,0
8,12,-0.239952,0.495203,0.358231,0.933649,0
9,12,-0.532527,0.44422,0.00131373,1.47085,0
10,12,-0.228585,0.847072,0.196806,0.937547,0
1,13,0.192684,0.449877,-0.302616,-0.225218,0
2,13,0.394844,0.229221,0.78791,-0.201481,0
3,13,0.0861778,-0.139825,1.3826,-0.710717,0
4,13,-0.086578,-0.228568,1.04599,-1.18302,0
5,13,0.117443,-0.164803,0.642101,-0.401593,0
6,13,0.221293,0.396129,0.353675,-0.522735,0
7,13,0.239928,0.0835881,0.113124,-0.0387792,0
8,13,0.044927,0.695017,-0.4373,1.07794,0
9,13,0.129477,0.0416374,0.465316,-0.799202,0
10,13,0.266906,0.22504,0.497603,0.0672376,0
1,14,0.695866,0.377742,-1.93282,0.687906,0
2,14,0.451105,0.82147,-2.49331,1.44849,0
3,14,0.404297,0.32209,-1.90623,1.49703,0
4,14,0.236029,0.117667,-2.73911,0.903493,0
5,14,0.455238,0.598584,-2.08287,1.75415,0
6,14,0.453196,0.643281,-1.81537,1.70818,0
7,14,0.672607,0.887389,-1.96709,1.47106,0
8,14,0.580598,0.585689,-1.67619,1.25523,0
9,14,0.498901,0.563741,-2.07533,1.35757,0
10,14,0.0269686,0.642912,-2.06487,2.68277,0
