Cl_vs_Q2_abscissa,Cl_vs_Q2_spline,Cl_vs_Q2_regression,Cl_vs_Q3_abscissa,Cl_vs_Q3_spline,Cl_vs_Q3_regression,Cl_vs_V1_abscissa,Cl_vs_V1_spline,Cl_vs_V1_regression,Cl_vs_V2_abscissa,Cl_vs_V2_spline,Cl_vs_V2_regression,Cl_vs_V3_abscissa,Cl_vs_V3_spline,Cl_vs_V3_regression,Q2_vs_Cl_abscissa,Q2_vs_Cl_spline,Q2_vs_Cl_regression,Q2_vs_Q3_abscissa,Q2_vs_Q3_spline,Q2_vs_Q3_regression,Q2_vs_V1_abscissa,Q2_vs_V1_spline,Q2_vs_V1_regression,Q2_vs_V2_abscissa,Q2_vs_V2_spline,Q2_vs_V2_regression,Q2_vs_V3_abscissa,Q2_vs_V3_spline,Q2_vs_V3_regression,Q3_vs_Cl_abscissa,Q3_vs_Cl_spline,Q3_vs_Cl_regression,Q3_vs_Q2_abscissa,Q3_vs_Q2_spline,Q3_vs_Q2_regression,Q3_vs_V1_abscissa,Q3_vs_V1_spline,Q3_vs_V1_regression,Q3_vs_V2_abscissa,Q3_vs_V2_spline,Q3_vs_V2_regression,Q3_vs_V3_abscissa,Q3_vs_V3_spline,Q3_vs_V3_regression,V1_vs_Cl_abscissa,V1_vs_Cl_spline,V1_vs_Cl_regression,V1_vs_Q2_abscissa,V1_vs_Q2_spline,V1_vs_Q2_regression,V1_vs_Q3_abscissa,V1_vs_Q3_spline,V1_vs_Q3_regression,V1_vs_V2_abscissa,V1_vs_V2_spline,V1_vs_V2_regression,V1_vs_V3_abscissa,V1_vs_V3_spline,V1_vs_V3_regression,V2_vs_Cl_abscissa,V2_vs_Cl_spline,V2_vs_Cl_regression,V2_vs_Q2_abscissa,V2_vs_Q2_spline,V2_vs_Q2_regression,V2_vs_Q3_abscissa,V2_vs_Q3_spline,V2_vs_Q3_regression,V2_vs_V1_abscissa,V2_vs_V1_spline,V2_vs_V1_regression,V2_vs_V3_abscissa,V2_vs_V3_spline,V2_vs_V3_regression,V3_vs_Cl_abscissa,V3_vs_Cl_spline,V3_vs_Cl_regression,V3_vs_Q2_abscissa,V3_vs_Q2_spline,V3_vs_Q2_regression,V3_vs_Q3_abscissa,V3_vs_Q3_spline,V3_vs_Q3_regression,V3_vs_V1_abscissa,V3_vs_V1_spline,V3_vs_V1_regression,V3_vs_V2_abscissa,V3_vs_V2_spline,V3_vs_V2_regression
-1.46111,0.000707263,-0.0150961,-8.42726,-0.0233435,-0.030477,-0.121979,-0.258998,-0.149963,-0.922438,-0.133412,-0.0271473,-11.0832,0.0404681,0.0691548,-0.535273,-0.203191,-0.154017,-8.42726,-0.03957,-0.039227,-0.121979,-0.00746958,0.157207,-0.922438,-0.113744,-0.143243,-11.0832,-0.0708062,0.0582856,-0.535273,-1.37338,-1.48909,-1.46111,0.39682,-0.0761805,-0.121979,0.751798,0.316336,-0.922438,-0.86605,0.152456,-11.0832,1.18847,1.35618,-0.535273,-0.077333,-0.0722502,-1.46111,0.0226008,0.0100001,-8.42726,0.000105243,-0.00131854,-0.922438,-0.0373538,-0.029438,-11.0832,0.0213247,0.010579,-0.535273,-0.304673,-0.187774,-1.46111,0.0342157,-0.163855,-8.42726,-0.203603,-0.120537,-0.121979,-0.146977,-0.225556,-11.0832,-0.0881879,-0.130895,-0.535273,1.58888,2.1145,-1.46111,0.139956,0.596968,-8.42726,1.48158,1.25043,-0.121979,0.754922,1.27728,-0.922438,-0.961008,-0.0319724
-1.41599,-0.00953474,-0.0142767,-8.10003,-0.0301073,-0.0288793,-0.118031,-0.262336,-0.144585,-0.897049,-0.129045,-0.0259305,-10.7062,0.0387069,0.0672069,-0.523631,-0.224807,-0.151032,-8.10003,-0.0447176,-0.0382564,-0.118031,-0.0365402,0.151496,-0.897049,-0.0853812,-0.139137,-10.7062,-0.0910586,0.0558595,-0.523631,-1.21053,-1.45512,-1.41599,0.30036,-0.0705149,-0.118031,0.645514,0.309302,-0.897049,-0.657613,0.150967,-10.7062,1.25065,1.31416,-0.523631,-0.0764492,-0.0707889,-1.41599,0.0206222,0.00957417,-8.10003,-0.00207343,-0.00140844,-0.897049,-0.0369887,-0.0286198,-10.7062,0.0234475,0.0101004,-0.523631,-0.300371,-0.186386,-1.41599,0.0364597,-0.16257,-8.10003,-0.210479,-0.120617,-0.118031,-0.138254,-0.22212,-10.7062,-0.0995404,-0.130617,-0.523631,1.50318,2.07231,-1.41599,0.564419,0.582544,-8.10003,1.20796,1.20763,-0.118031,0.754921,1.23914,-0.897049,-0.758927,-0.0266939
-1.37088,-0.0197768,-0.0134573,-7.77279,-0.0365736,-0.0272815,-0.114083,-0.264552,-0.139207,-0.87166,-0.120442,-0.0247137,-10.3293,0.0376789,0.065259,-0.511989,-0.246423,-0.148047,-7.77279,-0.0513979,-0.0372857,-0.114083,-0.0642011,0.145785,-0.87166,-0.0714079,-0.135032,-10.3293,-0.108319,0.0534333,-0.511989,-1.05319,-1.42114,-1.37088,0.2039,-0.0648492,-0.114083,0.538632,0.302267,-0.87166,-0.455021,0.149478,-10.3293,1.31024,1.27213,-0.511989,-0.0755316,-0.0693277,-1.37088,0.0186436,0.00914821,-7.77279,-0.00413594,-0.00149833,-0.87166,-0.0356115,-0.0278016,-10.3293,0.0253564,0.0096219,-0.511989,-0.29455,-0.184998,-1.37088,0.0387037,-0.161284,-7.77279,-0.213899,-0.120697,-0.114083,-0.130491,-0.218685,-10.3293,-0.111186,-0.130339,-0.511989,1.41424,2.03012,-1.37088,0.988883,0.568119,-7.77279,0.957596,1.16482,-0.114083,0.755667,1.201,-0.87166,-0.497586,-0.0214154
-1.32576,-0.0290944,-0.012638,-7.44555,-0.0427689,-0.0256838,-0.110134,-0.262976,-0.133829,-0.84627,-0.103956,-0.0234969,-9.95239,0.0379675,0.0633111,-0.500347,-0.267002,-0.145062,-7.44555,-0.0594732,-0.0363151,-0.110134,-0.0868863,0.140074,-0.84627,-0.0842221,-0.130927,-9.95239,-0.120314,0.0510072,-0.500347,-0.9118,-1.38717,-1.32576,0.0998082,-0.0591836,-0.110134,0.438353,0.295233,-0.84627,-0.263312,0.147988,-9.95239,1.37331,1.23011,-0.500347,-0.0745487,-0.0678665,-1.32576,0.0164051,0.00872224,-7.44555,-0.00609273,-0.00158822,-0.84627,-0.0323502,-0.0269834,-9.95239,0.0267859,0.00914336,-0.500347,-0.286343,-0.18361,-1.32576,0.0339944,-0.159999,-7.44555,-0.214174,-0.120777,-0.110134,-0.126087,-0.21525,-9.95239,-0.122695,-0.130061,-0.500347,1.32589,1.98794,-1.32576,1.36471,0.553695,-7.44555,0.728406,1.12202,-0.110134,0.742503,1.16285,-0.84627,-0.125923,-0.016137
-1.28064,-0.037986,-0.0118186,-7.11831,-0.0485601,-0.024086,-0.106186,-0.260115,-0.128452,-0.820881,-0.0875155,-0.0222801,-9.57546,0.0390169,0.0613631,-0.488705,-0.287581,-0.142078,-7.11831,-0.0692228,-0.0353445,-0.106186,-0.107852,0.134364,-0.820881,-0.0977441,-0.126822,-9.57546,-0.129286,0.048581,-0.488705,-0.770413,-1.3532,-1.28064,-0.00394074,-0.053518,-0.106186,0.341682,0.288198,-0.820881,-0.0951418,0.146499,-9.57546,1.43985,1.18809,-0.488705,-0.0735658,-0.0664053,-1.28064,0.0141101,0.00829628,-7.11831,-0.00790216,-0.00167812,-0.820881,-0.0291574,-0.0261651,-9.57546,0.0279213,0.00866481,-0.488705,-0.278136,-0.182222,-1.28064,0.0273569,-0.158713,-7.11831,-0.210211,-0.120857,-0.106186,-0.122839,-0.211815,-9.57546,-0.134006,-0.129783,-0.488705,1.23754,1.94575,-1.28064,1.71432,0.539271,-7.11831,0.549592,1.07921,-0.106186,0.722016,1.12471,-0.820881,0.211863,-0.0108585
-1.23552,-0.0454313,-0.0109993,-6.79108,-0.0540145,-0.0224883,-0.102237,-0.254593,-0.123074,-0.795491,-0.0710886,-0.0210633,-9.19853,0.0411114,0.0594152,-0.477063,-0.308159,-0.139093,-6.79108,-0.0802265,-0.0343738,-0.102237,-0.125259,0.128653,-0.795491,-0.11148,-0.122716,-9.19853,-0.134151,0.0461548,-0.477063,-0.629027,-1.31923,-1.23552,-0.0990783,-0.0478523,-0.102237,0.252476,0.281164,-0.795491,0.0659084,0.14501,-9.19853,1.51446,1.14606,-0.477063,-0.0725829,-0.0649441,-1.23552,0.0117452,0.00787032,-6.79108,-0.00959242,-0.00176801,-0.795491,-0.0259853,-0.0253469,-9.19853,0.0286143,0.00818627,-0.477063,-0.269929,-0.180834,-1.23552,0.0166386,-0.157427,-6.79108,-0.202877,-0.120937,-0.102237,-0.121985,-0.20838,-9.19853,-0.144776,-0.129504,-0.477063,1.14919,1.90356,-1.23552,1.96761,0.524846,-6.79108,0.419221,1.03641,-0.102237,0.686373,1.08657,-0.795491,0.539401,-0.00557998
-1.1904,-0.0528476,-0.0101799,-6.46384,-0.0589757,-0.0208905,-0.0982888,-0.245817,-0.117696,-0.770102,-0.055186,-0.0198465,-8.8216,0.0456587,0.0574673,-0.465421,-0.327014,-0.136108,-6.46384,-0.0925097,-0.0334032,-0.0982888,-0.138257,0.122942,-0.770102,-0.124616,-0.118611,-8.8216,-0.129383,0.0437287,-0.465421,-0.502002,-1.28525,-1.1904,-0.194042,-0.0421867,-0.0982888,0.174678,0.274129,-0.770102,0.195325,0.143521,-8.8216,1.60873,1.10404,-0.465421,-0.0715662,-0.0634829,-1.1904,0.00937894,0.00744436,-6.46384,-0.0111246,-0.0018579,-0.770102,-0.0230177,-0.0245287,-8.8216,0.0282602,0.00770773,-0.465421,-0.261108,-0.179446,-1.1904,0.005838,-0.156142,-6.46384,-0.191446,-0.121017,-0.0982888,-0.124088,-0.204945,-8.8216,-0.154217,-0.129226,-0.465421,1.06895,1.86138,-1.1904,2.21895,0.510422,-6.46384,0.356351,0.993607,-0.0982888,0.627857,1.04842,-0.770102,0.814026,-0.000301499
-1.14528,-0.0582747,-0.00936055,-6.1366,-0.0633346,-0.0192928,-0.0943403,-0.233697,-0.112318,-0.744713,-0.0399049,-0.0186296,-8.44467,0.050206,0.0555194,-0.453779,-0.343601,-0.133124,-6.1366,-0.104688,-0.0324325,-0.0943403,-0.146687,0.117232,-0.744713,-0.136559,-0.114506,-8.44467,-0.124615,0.0413025,-0.453779,-0.393859,-1.25128,-1.14528,-0.272774,-0.0365211,-0.0943403,0.110215,0.267095,-0.744713,0.300438,0.142032,-8.44467,1.70301,1.06201,-0.453779,-0.0705051,-0.0620217,-1.14528,0.00698852,0.00701839,-6.1366,-0.012515,-0.0019478,-0.744713,-0.0202601,-0.0237105,-8.44467,0.027906,0.00722919,-0.453779,-0.251481,-0.178058,-1.14528,-0.00912455,-0.154856,-6.1366,-0.177719,-0.121096,-0.0943403,-0.12925,-0.20151,-8.44467,-0.163659,-0.128948,-0.453779,0.999377,1.81919,-1.14528,2.33349,0.495998,-6.1366,0.339802,0.950803,-0.0943403,0.542766,1.01028,-0.744713,1.04451,0.00497698
-1.10016,-0.0632896,-0.0085412,-5.80936,-0.0665069,-0.017695,-0.0903919,-0.218464,-0.106941,-0.719323,-0.0253303,-0.0174128,-8.06774,0.0547533,0.0535715,-0.442137,-0.360188,-0.130139,-5.80936,-0.114975,-0.0314619,-0.0903919,-0.150643,0.111521,-0.719323,-0.146993,-0.1104,-8.06774,-0.119847,0.0388764,-0.442137,-0.285716,-1.21731,-1.10016,-0.348143,-0.0308555,-0.0903919,0.0591219,0.26006,-0.719323,0.382092,0.140542,-8.06774,1.79728,1.01999,-0.442137,-0.0694439,-0.0605604,-1.10016,0.00459308,0.00659243,-5.80936,-0.0136782,-0.00203769,-0.719323,-0.0177311,-0.0228923,-8.06774,0.0275519,0.00675064,-0.442137,-0.241855,-0.17667,-1.10016,-0.0249495,-0.153571,-5.80936,-0.162224,-0.121176,-0.0903919,-0.137225,-0.198074,-8.06774,-0.1731,-0.12867,-0.442137,0.929801,1.777,-1.10016,2.41967,0.481573,-5.80936,0.374714,0.907999,-0.0903919,0.431995,0.972139,-0.719323,1.2307,0.0102555
-1.05504,-0.0660457,-0.00772184,-5.48212,-0.0680164,-0.0160973,-0.0864434,-0.19998,-0.101563,-0.693934,-0.0118945,-0.016196,-7.69081,0.0615811,0.0516236,-0.430495,-0.375051,-0.127154,-5.48212,-0.121153,-0.0304913,-0.0864434,-0.149326,0.10581,-0.693934,-0.154843,-0.106295,-7.69081,-0.106191,0.0364502,-0.430495,-0.190039,-1.18334,-1.05504,-0.401527,-0.0251898,-0.0864434,0.0218422,0.253025,-0.693934,0.430157,0.139053,-7.69081,1.91486,0.977967,-0.430495,-0.0683606,-0.0590992,-1.05504,0.00227033,0.00616647,-5.48212,-0.014568,-0.00212758,-0.693934,-0.0155602,-0.0220741,-7.69081,0.0261656,0.0062721,-0.430495,-0.232135,-0.175282,-1.05504,-0.0440499,-0.152285,-5.48212,-0.146645,-0.121256,-0.0864434,-0.147987,-0.194639,-7.69081,-0.180897,-0.128392,-0.430495,0.869439,1.73482,-1.05504,2.35216,0.467149,-5.48212,0.447057,0.865196,-0.0864434,0.297383,0.933996,-0.693934,1.35142,0.015534
-1.00992,-0.0671825,-0.00690248,-5.15489,-0.0669773,-0.0144995,-0.082495,-0.180691,-0.0961849,-0.668544,0.000615804,-0.0149792,-7.31388,0.0706086,0.0496757,-0.418854,-0.3865,-0.124169,-5.15489,-0.119768,-0.0295206,-0.082495,-0.146159,0.100099,-0.668544,-0.160459,-0.10219,-7.31388,-0.0837818,0.034024,-0.418854,-0.118489,-1.14936,-1.00992,-0.438929,-0.0195242,-0.082495,-0.0123523,0.245991,-0.668544,0.454501,0.137564,-7.31388,2.05635,0.935943,-0.418854,-0.0672367,-0.057638,-1.00992,1.14117e-05,0.00574051,-5.15489,-0.0150782,-0.00221748,-0.668544,-0.0136717,-0.0212558,-7.31388,0.0237311,0.00579356,-0.418854,-0.222387,-0.173894,-1.00992,-0.0653713,-0.150999,-5.15489,-0.133007,-0.121336,-0.082495,-0.159299,-0.191204,-7.31388,-0.186858,-0.128114,-0.418854,0.827657,1.69263,-1.00992,2.17525,0.452725,-5.15489,0.546757,0.822392,-0.082495,0.159971,0.895852,-0.668544,1.42398,0.0208124
-0.9648,-0.0683193,-0.00608312,-4.82765,-0.0646582,-0.0129018,-0.0785465,-0.159364,-0.0908071,-0.643155,0.0112372,-0.0137624,-6.93695,0.0803332,0.0477278,-0.407212,-0.396205,-0.121185,-4.82765,-0.114326,-0.02855,-0.0785465,-0.138236,0.0943887,-0.643155,-0.161409,-0.0980844,-6.93695,-0.0552451,0.0315979,-0.407212,-0.0586738,-1.11539,-0.9648,-0.476332,-0.0138586,-0.0785465,-0.0387803,0.238956,-0.643155,0.433499,0.136075,-6.93695,2.20048,0.893919,-0.407212,-0.0660959,-0.0561768,-0.9648,-0.00224751,0.00531454,-4.82765,-0.0154055,-0.00230737,-0.643155,-0.0123518,-0.0204376,-6.93695,0.0204303,0.00531502,-0.407212,-0.21279,-0.172506,-0.9648,-0.0866927,-0.149714,-4.82765,-0.120766,-0.121416,-0.0785465,-0.171984,-0.187769,-6.93695,-0.19044,-0.127836,-0.407212,0.795719,1.65044,-0.9648,1.99833,0.4383,-4.82765,0.65408,0.779588,-0.0785465,0.0158742,0.857709,-0.643155,1.40257,0.0260909
-0.919681,-0.0694561,-0.00526376,-4.50041,-0.0588054,-0.011304,-0.074598,-0.137196,-0.0854293,-0.617765,0.0208402,-0.0125456,-6.56003,0.0898805,0.0457799,-0.39557,-0.4031,-0.1182,-4.50041,-0.0971151,-0.0275793,-0.074598,-0.12581,0.088678,-0.617765,-0.159786,-0.0939791,-6.56003,-0.02585,0.0291717,-0.39557,-0.0175279,-1.08142,-0.919681,-0.513734,-0.00819294,-0.074598,-0.0636031,0.231922,-0.617765,0.389604,0.134586,-6.56003,2.34003,0.851895,-0.39557,-0.0649291,-0.0547156,-0.919681,-0.00450643,0.00488858,-4.50041,-0.0152459,-0.00239726,-0.617765,-0.0113347,-0.0196194,-6.56003,0.0169696,0.00483647,-0.39557,-0.203496,-0.171118,-0.919681,-0.108014,-0.148428,-4.50041,-0.11332,-0.121496,-0.074598,-0.184581,-0.184334,-6.56003,-0.19336,-0.127558,-0.39557,0.779771,1.60826,-0.919681,1.82142,0.423876,-4.50041,0.768876,0.736784,-0.074598,-0.116443,0.819566,-0.617765,1.33268,0.0313694
-0.874562,-0.0685296,-0.0044444,-4.17317,-0.0497874,-0.00970626,-0.0706496,-0.114895,-0.0800516,-0.592376,0.0282856,-0.0113288,-6.1831,0.098168,0.043832,-0.383928,-0.406236,-0.115215,-4.17317,-0.0688407,-0.0266087,-0.0706496,-0.110525,0.0829673,-0.592376,-0.152623,-0.0898738,-6.1831,0.00610995,0.0267456,-0.383928,-0.000611056,-1.04744,-0.874562,-0.527714,-0.00252731,-0.0706496,-0.0895302,0.224887,-0.592376,0.299598,0.133096,-6.1831,2.45287,0.809872,-0.383928,-0.0637306,-0.0532544,-0.874562,-0.00646659,0.00446262,-4.17317,-0.0146608,-0.00248716,-0.592376,-0.0109533,-0.0188012,-6.1831,0.0129283,0.00435793,-0.383928,-0.194783,-0.16973,-0.874562,-0.130051,-0.147143,-4.17317,-0.111057,-0.121576,-0.0706496,-0.19661,-0.180899,-6.1831,-0.193436,-0.12728,-0.383928,0.785443,1.56607,-0.874562,1.52268,0.409452,-4.17317,0.87655,0.69398,-0.0706496,-0.234595,0.781423,-0.592376,1.16345,0.0366479
-0.829442,-0.0662746,-0.00362504,-3.84593,-0.0385587,-0.00810851,-0.0667011,-0.0931716,-0.0746738,-0.566987,0.0336112,-0.010112,-5.80617,0.103924,0.0418841,-0.372286,-0.407211,-0.112231,-3.84593,-0.0327091,-0.0256381,-0.0667011,-0.0919252,0.0772565,-0.566987,-0.139928,-0.0857685,-5.80617,0.0376296,0.0243194,-0.372286,0.00264062,-1.01347,-0.829442,-0.52322,0.00313832,-0.0667011,-0.120592,0.217853,-0.566987,0.166791,0.131607,-5.80617,2.521,0.767848,-0.372286,-0.0625139,-0.0517932,-0.829442,-0.00797725,0.00403666,-3.84593,-0.0137523,-0.00257705,-0.566987,-0.0111903,-0.017983,-5.80617,0.00860052,0.00387939,-0.372286,-0.186439,-0.168342,-0.829442,-0.150098,-0.145857,-3.84593,-0.112817,-0.121656,-0.0667011,-0.207049,-0.177464,-5.80617,-0.190727,-0.127002,-0.372286,0.803466,1.52388,-0.829442,1.16698,0.395027,-3.84593,0.968455,0.651177,-0.0667011,-0.324174,0.74328,-0.566987,0.900149,0.0419264
-0.784323,-0.0640195,-0.00280568,-3.5187,-0.0262418,-0.00651076,-0.0627527,-0.0728783,-0.069296,-0.541597,0.0367596,-0.00889515,-5.42924,0.10535,0.0399362,-0.360644,-0.404979,-0.109246,-3.5187,0.00740225,-0.0246674,-0.0627527,-0.0698923,0.0715458,-0.541597,-0.12148,-0.0816632,-5.42924,0.0661821,0.0218932,-0.360644,-0.0133423,-0.9795,-0.784323,-0.518726,0.00880395,-0.0627527,-0.161374,0.210818,-0.541597,-0.0069291,0.130118,-5.42924,2.51627,0.725824,-0.360644,-0.0612648,-0.050332,-0.784323,-0.00948791,0.00361069,-3.5187,-0.0126274,-0.00266694,-0.541597,-0.0120507,-0.0171648,-5.42924,0.00413136,0.00340085,-0.360644,-0.178665,-0.166953,-0.784323,-0.170145,-0.144572,-3.5187,-0.117121,-0.121736,-0.0627527,-0.214778,-0.174029,-5.42924,-0.184414,-0.126724,-0.360644,0.838732,1.4817,-0.784323,0.811285,0.380603,-3.5187,1.03435,0.608373,-0.0627527,-0.370295,0.705137,-0.541597,0.544313,0.0472049
-0.739203,-0.0617644,-0.00198632,-3.19146,-0.0153417,-0.00491301,-0.0588042,-0.0542298,-0.0639182,-0.516208,0.0376414,-0.00767834,-5.05231,0.10261,0.0379883,-0.349002,-0.393449,-0.106261,-3.19146,0.0429203,-0.0236968,-0.0588042,-0.0454483,0.0658351,-0.516208,-0.096881,-0.0775579,-5.05231,0.0908891,0.0194671,-0.349002,-0.0569376,-0.945527,-0.739203,-0.514233,0.0144696,-0.0588042,-0.212363,0.203784,-0.516208,-0.204298,0.128629,-5.05231,2.44303,0.6838,-0.349002,-0.0597712,-0.0488707,-0.739203,-0.0109986,0.00318473,-3.19146,-0.0114798,-0.00275684,-0.516208,-0.0134589,-0.0163465,-5.05231,-0.000317906,0.00292231,-0.349002,-0.172938,-0.165565,-0.739203,-0.190192,-0.143286,-3.19146,-0.121103,-0.121815,-0.0588042,-0.219788,-0.170593,-5.05231,-0.175154,-0.126446,-0.349002,0.893727,1.43951,-0.739203,0.455587,0.366179,-3.19146,1.03737,0.565569,-0.0588042,-0.375243,0.666994,-0.516208,0.116176,0.0524833
-0.694084,-0.05897,-0.00116696,-2.86422,-0.00463419,-0.00331526,-0.0548558,-0.0382315,-0.0585404,-0.490818,0.0376163,-0.00646152,-4.67538,0.0950087,0.0360404,-0.33736,-0.374228,-0.103276,-2.86422,0.0778002,-0.0227261,-0.0548558,-0.0183086,0.0601244,-0.490818,-0.0697273,-0.0734525,-4.67538,0.110664,0.0170409,-0.33736,-0.121024,-0.911555,-0.694084,-0.498264,0.0201352,-0.0548558,-0.27905,0.196749,-0.490818,-0.399238,0.12714,-4.67538,2.29054,0.641776,-0.33736,-0.0580627,-0.0474095,-0.694084,-0.0120255,0.00275877,-2.86422,-0.0103362,-0.00284673,-0.490818,-0.0150219,-0.0155283,-4.67538,-0.00467419,0.00244376,-0.33736,-0.168938,-0.164177,-0.694084,-0.206561,-0.142,-2.86422,-0.124971,-0.121895,-0.0548558,-0.220723,-0.167158,-4.67538,-0.162685,-0.126168,-0.33736,0.962516,1.39732,-0.694084,0.101905,0.351754,-2.86422,1.03414,0.522765,-0.0548558,-0.320661,0.628851,-0.490818,-0.325843,0.0577618
-0.648964,-0.0559899,-0.000347606,-2.53698,0.00372116,-0.00171751,-0.0509073,-0.0255935,-0.0531626,-0.465429,0.0363569,-0.00524471,-4.29845,0.0797166,0.0340925,-0.325718,-0.355008,-0.100292,-2.53698,0.104694,-0.0217555,-0.0509073,0.0112474,0.0544137,-0.465429,-0.038914,-0.0693472,-4.29845,0.121694,0.0146148,-0.325718,-0.185111,-0.877582,-0.648964,-0.474621,0.0258008,-0.0509073,-0.364861,0.189715,-0.465429,-0.567731,0.12565,-4.29845,2.01422,0.599752,-0.325718,-0.0563542,-0.0459483,-0.648964,-0.0126036,0.00233281,-2.53698,-0.00934138,-0.00293662,-0.465429,-0.0166702,-0.0147101,-4.29845,-0.00873495,0.00196522,-0.325718,-0.164937,-0.162789,-0.648964,-0.218971,-0.140715,-2.53698,-0.126472,-0.121975,-0.0509073,-0.216748,-0.163723,-4.29845,-0.145636,-0.12589,-0.325718,1.03131,1.35514,-0.648964,-0.227504,0.33733,-2.53698,0.985742,0.479961,-0.0509073,-0.196398,0.590708,-0.465429,-0.757474,0.0630403
-0.603845,-0.0532332,0.000471753,-2.20974,0.00687584,-0.000119765,-0.0469589,-0.0163894,-0.0477848,-0.440039,0.0345268,-0.0040279,-3.92152,0.0561554,0.0321446,-0.314076,-0.335787,-0.0973069,-2.20974,0.113829,-0.0207849,-0.0469589,0.0422937,0.0487029,-0.440039,-0.00606688,-0.0652419,-3.92152,0.122574,0.0121886,-0.314076,-0.249198,-0.84361,-0.603845,-0.444652,0.0314665,-0.0469589,-0.464889,0.18268,-0.440039,-0.680655,0.124161,-3.92152,1.60549,0.557728,-0.314076,-0.0546457,-0.0444871,-0.603845,-0.0125424,0.00190684,-2.20974,-0.00872847,-0.00302652,-0.440039,-0.0181233,-0.0138919,-3.92152,-0.0123576,0.00148668,-0.314076,-0.160937,-0.161401,-0.603845,-0.224902,-0.139429,-2.20974,-0.122214,-0.122055,-0.0469589,-0.207997,-0.160288,-3.92152,-0.124038,-0.125612,-0.314076,1.1001,1.31295,-0.603845,-0.48763,0.322906,-2.20974,0.854666,0.437158,-0.0469589,-0.00875036,0.552564,-0.440039,-1.12947,0.0683188
-0.558725,-0.0504766,0.00129111,-1.88251,0.00586759,0.00147799,-0.0430104,-0.0101154,-0.042407,-0.41465,0.0326576,-0.00281109,-3.54459,0.0268618,0.0301966,-0.302435,-0.316567,-0.0943222,-1.88251,0.108708,-0.0198142,-0.0430104,0.0730315,0.0429922,-0.41465,0.0275941,-0.0611366,-3.54459,0.11473,0.00976244,-0.302435,-0.313285,-0.809637,-0.558725,-0.414683,0.0371321,-0.0430104,-0.562604,0.175645,-0.41465,-0.704172,0.122672,-3.54459,1.09923,0.515705,-0.302435,-0.0529372,-0.0430259,-0.558725,-0.0124811,0.00148088,-1.88251,-0.00843813,-0.00311641,-0.41465,-0.0190996,-0.0130737,-3.54459,-0.0153621,0.00100814,-0.302435,-0.156937,-0.160013,-0.558725,-0.230832,-0.138144,-1.88251,-0.113113,-0.122135,-0.0430104,-0.195544,-0.156853,-3.54459,-0.0998975,-0.125334,-0.302435,1.16888,1.27077,-0.558725,-0.747757,0.308481,-1.88251,0.668851,0.394354,-0.0430104,0.217612,0.514421,-0.41465,-1.38906,0.0735973
-0.513606,-0.0483714,0.00211047,-1.55527,0.00147337,0.00307573,-0.039062,-0.00614541,-0.0370293,-0.389261,0.031313,-0.00159427,-3.16766,-0.00319886,0.0282487,-0.290793,-0.297346,-0.0913375,-1.55527,0.0920423,-0.0188436,-0.039062,0.101515,0.0372815,-0.389261,0.0606867,-0.0570313,-3.16766,0.100445,0.00733628,-0.290793,-0.377372,-0.775665,-0.513606,-0.380869,0.0427977,-0.039062,-0.639798,0.168611,-0.389261,-0.613686,0.121183,-3.16766,0.558532,0.473681,-0.290793,-0.0512287,-0.0415647,-0.513606,-0.0116624,0.00105492,-1.55527,-0.00837174,-0.0032063,-0.389261,-0.0193614,-0.0122555,-3.16766,-0.0172801,0.000529593,-0.290793,-0.152936,-0.158625,-0.513606,-0.228417,-0.136858,-1.55527,-0.100239,-0.122215,-0.039062,-0.180653,-0.153418,-3.16766,-0.0772138,-0.125056,-0.290793,1.23767,1.22858,-0.513606,-0.898306,0.294057,-1.55527,0.444484,0.35155,-0.039062,0.454701,0.476278,-0.389261,-1.4946,0.0788758
-0.468487,-0.0465451,0.00292983,-1.22803,-0.00477515,0.00467348,-0.0351135,-0.00385225,-0.0316515,-0.363871,0.0304021,-0.000377462,-2.79073,-0.0277017,0.0263008,-0.279151,-0.278126,-0.0883528,-1.22803,0.0691395,-0.0178729,-0.0351135,0.125741,0.0315708,-0.363871,0.0931813,-0.052926,-2.79073,0.0836265,0.00491012,-0.279151,-0.441459,-0.741692,-0.468487,-0.345769,0.0484634,-0.0351135,-0.677716,0.161576,-0.363871,-0.44522,0.119694,-2.79073,0.06772,0.431657,-0.279151,-0.0495201,-0.0401035,-0.468487,-0.0105465,0.000628955,-1.22803,-0.00836365,-0.00329619,-0.363871,-0.0191207,-0.0114372,-2.79073,-0.0177061,5.1051e-05,-0.279151,-0.148936,-0.157237,-0.468487,-0.222689,-0.135572,-1.22803,-0.0855916,-0.122295,-0.0351135,-0.164605,-0.149983,-2.79073,-0.0607357,-0.124778,-0.279151,1.30646,1.18639,-0.468487,-1.00421,0.279633,-1.22803,0.208181,0.308746,-0.0351135,0.673938,0.438135,-0.363871,-1.49337,0.0841542
