Cl_abscissa,Cl_cdf,V1_abscissa,V1_cdf,Q_abscissa,Q_cdf,split
9.43933,0.215857,43.4578,0.215857,5.09019,0.216,All
9.43933,0.216,43.4578,0.216,5.09265,0.216143,All
9.44227,0.216143,43.4578,0.216143,5.09265,0.216286,All
9.44353,0.216286,43.4578,0.216286,5.10162,0.216429,All
9.44421,0.216429,43.4578,0.216429,5.10162,0.216571,All
9.44512,0.216571,43.4578,0.216571,5.10162,0.216714,All
9.44652,0.216714,43.4578,0.216714,5.10614,0.216857,All
9.44871,0.216857,43.4578,0.216857,5.10614,0.217,All
9.45004,0.217,43.4578,0.217,5.10661,0.217143,All
9.45345,0.217143,43.4578,0.217143,5.10861,0.217286,All
9.45698,0.217286,43.4578,0.217286,5.11027,0.217429,All
9.45846,0.217429,43.4578,0.217429,5.11629,0.217571,All
9.45893,0.217571,43.4578,0.217571,5.12139,0.217714,All
9.45893,0.217714,43.4578,0.217714,5.12139,0.217857,All
9.45956,0.217857,43.4578,0.217857,5.13346,0.218,All
9.45972,0.218,43.4578,0.218,5.13492,0.218143,All
9.46128,0.218143,43.4578,0.218143,5.14238,0.218286,All
9.46156,0.218286,43.4578,0.218286,5.14598,0.218429,All
9.46216,0.218429,43.4578,0.218429,5.14598,0.218571,All
9.46231,0.218571,43.4578,0.218571,5.14768,0.218714,All
9.46508,0.218714,43.4578,0.218714,5.14794,0.218857,All
9.46734,0.218857,43.4578,0.218857,5.16696,0.219,All
9.47055,0.219,43.4578,0.219,5.16968,0.219143,All
9.47438,0.219143,43.4578,0.219143,5.17053,0.219286,All
9.47438,0.219286,43.4578,0.219286,5.17213,0.219429,All
9.47615,0.219429,43.4578,0.219429,5.17541,0.219571,All
9.47873,0.219571,43.4578,0.219571,5.17544,0.219714,All
9.47873,0.219714,43.4578,0.219714,5.17544,0.219857,All
9.48286,0.219857,43.4578,0.219857,5.17701,0.22,All
9.48286,0.22,43.4578,0.22,5.17847,0.220143,All
9.48311,0.220143,43.4578,0.220143,5.18096,0.220286,All
9.48392,0.220286,43.4578,0.220286,5.18486,0.220429,All
9.48446,0.220429,43.4578,0.220429,5.19028,0.220571,All
9.48505,0.220571,43.4578,0.220571,5.19038,0.220714,All
9.48702,0.220714,43.4578,0.220714,5.19735,0.220857,All
9.48908,0.220857,43.4578,0.220857,5.19735,0.221,All
9.48908,0.221,43.4578,0.221,5.19997,0.221143,All
9.48992,0.221143,43.4578,0.221143,5.20941,0.221286,All
9.48992,0.221286,43.4578,0.221286,5.21048,0.221429,All
9.49193,0.221429,43.4578,0.221429,5.21516,0.221571,All
9.49236,0.221571,43.4578,0.221571,5.21579,0.221714,All
9.4961,0.221714,43.4578,0.221714,5.21613,0.221857,All
9.49744,0.221857,43.4578,0.221857,5.21947,0.222,All
9.49779,0.222,43.4578,0.222,5.22039,0.222143,All
9.49838,0.222143,43.4578,0.222143,5.23079,0.222286,All
9.49944,0.222286,43.4578,0.222286,5.23079,0.222429,All
9.50017,0.222429,43.4578,0.222429,5.23579,0.222571,All
9.50043,0.222571,43.4578,0.222571,5.23579,0.222714,All
9.5021,0.222714,43.4578,0.222714,5.23579,0.222857,All
9.50488,0.222857,43.4578,0.222857,5.23579,0.223,All
9.5059,0.223,43.4578,0.223,5.23594,0.223143,All
9.5074,0.223143,43.4578,0.223143,5.23868,0.223286,All
9.50748,0.223286,43.4578,0.223286,5.23868,0.223429,All
9.50966,0.223429,43.4578,0.223429,5.23958,0.223571,All
9.51006,0.223571,43.4578,0.223571,5.24682,0.223714,All
9.51021,0.223714,43.4578,0.223714,5.24701,0.223857,All
9.51309,0.223857,43.4578,0.223857,5.24701,0.224,All
9.51586,0.224,43.4578,0.224,5.24708,0.224143,All
9.51594,0.224143,43.4578,0.224143,5.25416,0.224286,All
9.51598,0.224286,43.4578,0.224286,5.25729,0.224429,All
9.51612,0.224429,43.4578,0.224429,5.26125,0.224571,All
9.51825,0.224571,43.4578,0.224571,5.2635,0.224714,All
9.51839,0.224714,43.4578,0.224714,5.26948,0.224857,All
9.52002,0.224857,43.4578,0.224857,5.27135,0.225,All
9.52031,0.225,43.4578,0.225,5.27407,0.225143,All
9.52119,0.225143,43.4578,0.225143,5.27744,0.225286,All
9.52287,0.225286,43.4578,0.225286,5.27909,0.225429,All
9.52306,0.225429,43.4578,0.225429,5.28129,0.225571,All
9.52446,0.225571,43.4578,0.225571,5.28273,0.225714,All
9.52446,0.225714,43.4578,0.225714,5.28516,0.225857,All
9.52642,0.225857,43.4578,0.225857,5.28529,0.226,All
9.52771,0.226,43.4578,0.226,5.28637,0.226143,All
9.52807,0.226143,43.4578,0.226143,5.29255,0.226286,All
9.53034,0.226286,43.4578,0.226286,5.29733,0.226429,All
9.53152,0.226429,43.4578,0.226429,5.29733,0.226571,All
9.53153,0.226571,43.4578,0.226571,5.29808,0.226714,All
9.53247,0.226714,43.4578,0.226714,5.30107,0.226857,All
9.53487,0.226857,43.4578,0.226857,5.30305,0.227,All
9.53638,0.227,43.4578,0.227,5.30431,0.227143,All
9.53646,0.227143,43.4578,0.227143,5.30431,0.227286,All
9.53792,0.227286,43.4578,0.227286,5.31139,0.227429,All
9.53823,0.227429,43.4578,0.227429,5.31139,0.227571,All
9.53926,0.227571,43.4578,0.227571,5.31139,0.227714,All
9.54004,0.227714,43.4578,0.227714,5.31718,0.227857,All
9.54004,0.227857,43.4578,0.227857,5.31742,0.228,All
9.54062,0.228,43.4578,0.228,5.31884,0.228143,All
9.54208,0.228143,43.4578,0.228143,5.31884,0.228286,All
9.54229,0.228286,43.4578,0.228286,5.31911,0.228429,All
9.54249,0.228429,43.4578,0.228429,5.32202,0.228571,All
9.54558,0.228571,43.4578,0.228571,5.32246,0.228714,All
9.54605,0.228714,43.4578,0.228714,5.3236,0.228857,All
9.54709,0.228857,43.4578,0.228857,5.32485,0.229,All
9.54801,0.229,43.4578,0.229,5.32904,0.229143,All
9.54822,0.229143,43.4578,0.229143,5.3297,0.229286,All
9.54822,0.229286,43.4578,0.229286,5.33476,0.229429,All
9.54872,0.229429,43.4578,0.229429,5.33706,0.229571,All
9.54998,0.229571,43.4578,0.229571,5.33758,0.229714,All
9.55042,0.229714,43.4578,0.229714,5.34153,0.229857,All
9.55235,0.229857,43.4578,0.229857,5.34343,0.23,All
9.55534,0.23,43.4578,0.23,5.34876,0.230143,All
9.55615,0.230143,43.4578,0.230143,5.35539,0.230286,All
9.557,0.230286,43.4578,0.230286,5.35671,0.230429,All
9.55817,0.230429,43.4578,0.230429,5.35677,0.230571,All
9.55888,0.230571,43.4578,0.230571,5.36577,0.230714,All
9.56156,0.230714,43.4578,0.230714,5.37268,0.230857,All
9.56156,0.230857,43.4578,0.230857,5.37345,0.231,All
9.56225,0.231,43.4578,0.231,5.37734,0.231143,All
9.56295,0.231143,43.4578,0.231143,5.38693,0.231286,All
9.56295,0.231286,43.4578,0.231286,5.38693,0.231429,All
9.56295,0.231429,43.4578,0.231429,5.39398,0.231571,All
9.56467,0.231571,43.4578,0.231571,5.39398,0.231714,All
9.56467,0.231714,43.4578,0.231714,5.40534,0.231857,All
9.56663,0.231857,43.4578,0.231857,5.40687,0.232,All
9.5687,0.232,43.4578,0.232,5.40768,0.232143,All
9.5687,0.232143,43.4578,0.232143,5.4079,0.232286,All
9.57147,0.232286,43.4578,0.232286,5.4105,0.232429,All
9.57147,0.232429,43.4578,0.232429,5.41841,0.232571,All
9.575,0.232571,43.4578,0.232571,5.42354,0.232714,All
9.575,0.232714,43.4578,0.232714,5.43168,0.232857,All
9.57607,0.232857,43.4578,0.232857,5.43168,0.233,All
9.57634,0.233,43.4578,0.233,5.43209,0.233143,All
9.57634,0.233143,43.4578,0.233143,5.43209,0.233286,All
9.57872,0.233286,43.4578,0.233286,5.43564,0.233429,All
9.57893,0.233429,43.4578,0.233429,5.44718,0.233571,All
9.5792,0.233571,43.4578,0.233571,5.45601,0.233714,All
9.58207,0.233714,43.4578,0.233714,5.45824,0.233857,All
9.58269,0.233857,43.4578,0.233857,5.4599,0.234,All
9.58369,0.234,43.4578,0.234,5.46113,0.234143,All
9.58439,0.234143,43.4578,0.234143,5.46241,0.234286,All
9.58687,0.234286,43.4578,0.234286,5.46241,0.234429,All
9.58775,0.234429,43.4578,0.234429,5.47223,0.234571,All
9.58846,0.234571,43.4578,0.234571,5.47223,0.234714,All
9.59279,0.234714,43.4578,0.234714,5.47503,0.234857,All
9.59382,0.234857,43.4578,0.234857,5.47503,0.235,All
9.59397,0.235,43.4578,0.235,5.48016,0.235143,All
9.59429,0.235143,43.4578,0.235143,5.48279,0.235286,All
9.59446,0.235286,43.4578,0.235286,5.48482,0.235429,All
9.59491,0.235429,43.4578,0.235429,5.48528,0.235571,All
9.59582,0.235571,43.4578,0.235571,5.48749,0.235714,All
9.5977,0.235714,43.4578,0.235714,5.48854,0.235857,All
9.59939,0.235857,43.4578,0.235857,5.48854,0.236,All
9.59939,0.236,43.4578,0.236,5.49187,0.236143,All
9.59939,0.236143,43.4578,0.236143,5.49386,0.236286,All
9.60018,0.236286,43.4578,0.236286,5.49386,0.236429,All
9.60124,0.236429,43.4578,0.236429,5.49439,0.236571,All
9.60164,0.236571,43.4578,0.236571,5.49495,0.236714,All
9.60299,0.236714,43.4578,0.236714,5.4952,0.236857,All
9.60299,0.236857,43.4578,0.236857,5.50455,0.237,All
9.60454,0.237,43.4578,0.237,5.50455,0.237143,All
9.60468,0.237143,43.4578,0.237143,5.51691,0.237286,All
9.60571,0.237286,43.4578,0.237286,5.51792,0.237429,All
9.60595,0.237429,43.4578,0.237429,5.52289,0.237571,All
9.60595,0.237571,43.4578,0.237571,5.52964,0.237714,All
9.60607,0.237714,43.4578,0.237714,5.53095,0.237857,All
9.60812,0.237857,43.4578,0.237857,5.53164,0.238,All
9.60843,0.238,43.4578,0.238,5.53291,0.238143,All
9.60843,0.238143,43.4578,0.238143,5.53291,0.238286,All
9.60968,0.238286,43.4578,0.238286,5.53371,0.238429,All
9.61095,0.238429,43.4578,0.238429,5.53687,0.238571,All
9.61095,0.238571,43.4578,0.238571,5.53687,0.238714,All
9.61183,0.238714,43.4578,0.238714,5.54276,0.238857,All
9.61359,0.238857,43.4578,0.238857,5.5487,0.239,All
9.61482,0.239,43.4578,0.239,5.55811,0.239143,All
9.6149,0.239143,43.4578,0.239143,5.5593,0.239286,All
9.61538,0.239286,43.4578,0.239286,5.56059,0.239429,All
9.61643,0.239429,43.4578,0.239429,5.56107,0.239571,All
9.61643,0.239571,43.4578,0.239571,5.56275,0.239714,All
9.61655,0.239714,43.4578,0.239714,5.56275,0.239857,All
9.61692,0.239857,43.4578,0.239857,5.57327,0.24,All
9.61795,0.24,43.4578,0.24,5.57726,0.240143,All
9.62165,0.240143,43.4578,0.240143,5.57756,0.240286,All
9.62398,0.240286,43.4578,0.240286,5.58321,0.240429,All
9.6245,0.240429,43.4578,0.240429,5.58321,0.240571,All
9.6245,0.240571,43.4578,0.240571,5.58611,0.240714,All
9.6253,0.240714,43.4578,0.240714,5.58865,0.240857,All
9.62559,0.240857,43.4578,0.240857,5.59168,0.241,All
9.62643,0.241,43.4578,0.241,5.59168,0.241143,All
9.62858,0.241143,43.4578,0.241143,5.59498,0.241286,All
9.63202,0.241286,43.4578,0.241286,5.6026,0.241429,All
9.63271,0.241429,43.4578,0.241429,5.61061,0.241571,All
9.63311,0.241571,43.4578,0.241571,5.61105,0.241714,All
9.63448,0.241714,43.4578,0.241714,5.61105,0.241857,All
9.63547,0.241857,43.4578,0.241857,5.61646,0.242,All
9.63547,0.242,43.4578,0.242,5.61799,0.242143,All
9.63547,0.242143,43.4578,0.242143,5.62043,0.242286,All
9.63748,0.242286,43.4578,0.242286,5.62043,0.242429,All
9.63752,0.242429,43.4578,0.242429,5.62198,0.242571,All
9.63775,0.242571,43.4578,0.242571,5.62198,0.242714,All
9.63936,0.242714,43.4578,0.242714,5.6263,0.242857,All
9.63989,0.242857,43.4578,0.242857,5.6263,0.243,All
9.64074,0.243,43.4578,0.243,5.62889,0.243143,All
9.64166,0.243143,43.4578,0.243143,5.62928,0.243286,All
9.64286,0.243286,43.4578,0.243286,5.62935,0.243429,All
9.64286,0.243429,43.4578,0.243429,5.62935,0.243571,All
9.64431,0.243571,43.4578,0.243571,5.63078,0.243714,All
9.64502,0.243714,43.4578,0.243714,5.63718,0.243857,All
9.64936,0.243857,43.4578,0.243857,5.63718,0.244,All
9.64941,0.244,43.4578,0.244,5.63828,0.244143,All
9.64962,0.244143,43.4578,0.244143,5.64284,0.244286,All
9.65108,0.244286,43.4578,0.244286,5.64426,0.244429,All
9.65214,0.244429,43.4578,0.244429,5.64481,0.244571,All
9.65337,0.244571,43.4578,0.244571,5.64656,0.244714,All
9.65423,0.244714,43.4578,0.244714,5.65174,0.244857,All
9.65784,0.244857,43.4578,0.244857,5.65174,0.245,All
9.65806,0.245,43.4578,0.245,5.65621,0.245143,All
9.65933,0.245143,43.4578,0.245143,5.6586,0.245286,All
9.65938,0.245286,43.4578,0.245286,5.65886,0.245429,All
9.6601,0.245429,43.4578,0.245429,5.66445,0.245571,All
9.66036,0.245571,43.4578,0.245571,5.66445,0.245714,All
9.66339,0.245714,43.4578,0.245714,5.66603,0.245857,All
9.66642,0.245857,43.4578,0.245857,5.66603,0.246,All
9.66753,0.246,43.4578,0.246,5.67293,0.246143,All
9.66773,0.246143,43.4578,0.246143,5.67293,0.246286,All
9.66773,0.246286,43.4578,0.246286,5.68231,0.246429,All
9.66952,0.246429,43.4578,0.246429,5.68385,0.246571,All
9.66959,0.246571,43.4578,0.246571,5.68385,0.246714,All
9.67057,0.246714,43.4578,0.246714,5.68945,0.246857,All
9.67057,0.246857,43.4578,0.246857,5.69266,0.247,All
9.67262,0.247,43.4578,0.247,5.69313,0.247143,All
9.67297,0.247143,43.4578,0.247143,5.70052,0.247286,All
9.67345,0.247286,43.4578,0.247286,5.70073,0.247429,All
9.67484,0.247429,43.4578,0.247429,5.70073,0.247571,All
9.67484,0.247571,43.4578,0.247571,5.70073,0.247714,All
9.67534,0.247714,43.4578,0.247714,5.70516,0.247857,All
9.67603,0.247857,43.4578,0.247857,5.70621,0.248,All
9.67905,0.248,43.4578,0.248,5.70871,0.248143,All
9.67927,0.248143,43.4578,0.248143,5.71467,0.248286,All
9.68246,0.248286,43.4578,0.248286,5.71724,0.248429,All
9.68317,0.248429,43.4578,0.248429,5.71964,0.248571,All
9.68411,0.248571,43.4578,0.248571,5.71997,0.248714,All
9.68411,0.248714,43.4578,0.248714,5.72086,0.248857,All
9.6843,0.248857,43.4578,0.248857,5.72463,0.249,All
9.68457,0.249,43.4578,0.249,5.73131,0.249143,All
9.68457,0.249143,43.4578,0.249143,5.73632,0.249286,All
9.68521,0.249286,43.4578,0.249286,5.73745,0.249429,All
9.68524,0.249429,43.4578,0.249429,5.73959,0.249571,All
9.68661,0.249571,43.4578,0.249571,5.7444,0.249714,All
9.68779,0.249714,43.4578,0.249714,5.74602,0.249857,All
9.68779,0.249857,43.4578,0.249857,5.74632,0.25,All
9.68947,0.25,43.4578,0.25,5.74632,0.250143,All
9.69007,0.250143,43.4578,0.250143,5.74632,0.250286,All
9.69165,0.250286,43.4578,0.250286,5.75005,0.250429,All
9.69666,0.250429,43.4578,0.250429,5.75373,0.250571,All
9.6968,0.250571,43.4578,0.250571,5.7584,0.250714,All
9.69809,0.250714,43.4578,0.250714,5.75909,0.250857,All
9.69813,0.250857,43.4578,0.250857,5.76295,0.251,All
9.69881,0.251,43.4578,0.251,5.76295,0.251143,All
9.69929,0.251143,43.4578,0.251143,5.76592,0.251286,All
9.70079,0.251286,43.4578,0.251286,5.77317,0.251429,All
9.7024,0.251429,43.4578,0.251429,5.77329,0.251571,All
9.70318,0.251571,43.4578,0.251571,5.77329,0.251714,All
9.70335,0.251714,43.4578,0.251714,5.77329,0.251857,All
9.7034,0.251857,43.4578,0.251857,5.77329,0.252,All
9.7034,0.252,43.4578,0.252,5.77391,0.252143,All
9.70543,0.252143,43.4578,0.252143,5.78142,0.252286,All
9.70587,0.252286,43.4578,0.252286,5.78505,0.252429,All
9.70646,0.252429,43.4578,0.252429,5.7921,0.252571,All
9.70905,0.252571,43.4578,0.252571,5.7921,0.252714,All
9.70978,0.252714,43.4578,0.252714,5.8027,0.252857,All
9.71032,0.252857,43.4578,0.252857,5.80818,0.253,All
9.71032,0.253,43.4578,0.253,5.81603,0.253143,All
9.71115,0.253143,43.4578,0.253143,5.81744,0.253286,All
9.71256,0.253286,43.4578,0.253286,5.81762,0.253429,All
9.71464,0.253429,43.4578,0.253429,5.81762,0.253571,All
9.71608,0.253571,43.4578,0.253571,5.81827,0.253714,All
9.71693,0.253714,43.4578,0.253714,5.83726,0.253857,All
9.71694,0.253857,43.4578,0.253857,5.84242,0.254,All
9.71705,0.254,43.4578,0.254,5.85131,0.254143,All
9.71746,0.254143,43.4578,0.254143,5.85932,0.254286,All
9.71813,0.254286,43.4578,0.254286,5.86534,0.254429,All
9.71849,0.254429,43.4578,0.254429,5.86926,0.254571,All
9.71915,0.254571,43.4578,0.254571,5.86956,0.254714,All
9.72201,0.254714,43.4578,0.254714,5.87306,0.254857,All
9.72479,0.254857,43.4578,0.254857,5.8866,0.255,All
9.72529,0.255,43.4578,0.255,5.8866,0.255143,All
9.72529,0.255143,43.4578,0.255143,5.88673,0.255286,All
9.72544,0.255286,43.4578,0.255286,5.88896,0.255429,All
9.72544,0.255429,43.4578,0.255429,5.90162,0.255571,All
9.72546,0.255571,43.4578,0.255571,5.90315,0.255714,All
9.72562,0.255714,43.4578,0.255714,5.90856,0.255857,All
9.72663,0.255857,43.4578,0.255857,5.91758,0.256,All
9.72983,0.256,43.4578,0.256,5.91851,0.256143,All
9.73093,0.256143,43.4578,0.256143,5.92942,0.256286,All
9.73128,0.256286,43.4578,0.256286,5.93357,0.256429,All
9.73195,0.256429,43.4578,0.256429,5.93794,0.256571,All
9.73363,0.256571,43.4578,0.256571,5.93893,0.256714,All
9.73694,0.256714,43.4578,0.256714,5.94189,0.256857,All
9.73694,0.256857,43.4578,0.256857,5.94319,0.257,All
9.73694,0.257,43.4578,0.257,5.94815,0.257143,All
9.73747,0.257143,43.4578,0.257143,5.95549,0.257286,All
9.73866,0.257286,43.4578,0.257286,5.95639,0.257429,All
9.74045,0.257429,43.4578,0.257429,5.96114,0.257571,All
9.74294,0.257571,43.4578,0.257571,5.96143,0.257714,All
9.74591,0.257714,43.4578,0.257714,5.96143,0.257857,All
9.74591,0.257857,43.4578,0.257857,5.96862,0.258,All
9.74725,0.258,43.4578,0.258,5.96965,0.258143,All
9.74797,0.258143,43.4578,0.258143,5.96965,0.258286,All
9.74979,0.258286,43.4578,0.258286,5.97493,0.258429,All
9.75024,0.258429,43.4578,0.258429,5.97999,0.258571,All
9.75056,0.258571,43.4578,0.258571,5.98843,0.258714,All
9.7537,0.258714,43.4578,0.258714,5.99223,0.258857,All
9.75468,0.258857,43.4578,0.258857,5.99723,0.259,All
9.7566,0.259,43.4578,0.259,5.99723,0.259143,All
9.75663,0.259143,43.4578,0.259143,6.00008,0.259286,All
9.7574,0.259286,43.4578,0.259286,6.00111,0.259429,All
9.75747,0.259429,43.4578,0.259429,6.00277,0.259571,All
9.75747,0.259571,43.4578,0.259571,6.00426,0.259714,All
9.7579,0.259714,43.4578,0.259714,6.00451,0.259857,All
9.75794,0.259857,43.4578,0.259857,6.00801,0.26,All
9.75833,0.26,43.4578,0.26,6.00886,0.260143,All
9.7594,0.260143,43.4578,0.260143,6.01592,0.260286,All
9.76024,0.260286,43.4578,0.260286,6.03929,0.260429,All
9.76243,0.260429,43.4578,0.260429,6.04379,0.260571,All
9.76389,0.260571,43.4578,0.260571,6.08989,0.260714,All
9.76609,0.260714,43.4578,0.260714,6.10582,0.260857,All
9.76638,0.260857,43.4578,0.260857,6.10629,0.261,All
9.76689,0.261,43.4578,0.261,6.10753,0.261143,All
9.76742,0.261143,43.4578,0.261143,6.11044,0.261286,All
9.76742,0.261286,43.4578,0.261286,6.11066,0.261429,All
9.76755,0.261429,43.4578,0.261429,6.11145,0.261571,All
9.76845,0.261571,43.4578,0.261571,6.12028,0.261714,All
9.76913,0.261714,43.4578,0.261714,6.12231,0.261857,All
9.77032,0.261857,43.4578,0.261857,6.12231,0.262,All
9.77038,0.262,43.4578,0.262,6.13268,0.262143,All
9.77084,0.262143,43.4578,0.262143,6.13333,0.262286,All
9.77214,0.262286,43.4578,0.262286,6.1361,0.262429,All
9.77214,0.262429,43.4578,0.262429,6.13746,0.262571,All
9.77214,0.262571,43.4578,0.262571,6.14167,0.262714,All
9.77224,0.262714,43.4578,0.262714,6.14214,0.262857,All
9.77224,0.262857,43.4578,0.262857,6.14214,0.263,All
9.77315,0.263,43.4578,0.263,6.14289,0.263143,All
9.77372,0.263143,43.4578,0.263143,6.14822,0.263286,All
9.77372,0.263286,43.4578,0.263286,6.14822,0.263429,All
9.77456,0.263429,43.4578,0.263429,6.14822,0.263571,All
9.77493,0.263571,43.4578,0.263571,6.14822,0.263714,All
9.77625,0.263714,43.4578,0.263714,6.15189,0.263857,All
9.77798,0.263857,43.4578,0.263857,6.15419,0.264,All
9.77873,0.264,43.4578,0.264,6.15723,0.264143,All
9.77971,0.264143,43.4578,0.264143,6.15723,0.264286,All
9.77972,0.264286,43.4578,0.264286,6.15933,0.264429,All
9.77976,0.264429,43.4578,0.264429,6.15933,0.264571,All
9.78075,0.264571,43.4578,0.264571,6.15933,0.264714,All
9.78206,0.264714,43.4578,0.264714,6.16193,0.264857,All
9.78211,0.264857,43.4578,0.264857,6.16311,0.265,All
9.78211,0.265,43.4578,0.265,6.1714,0.265143,All
9.78211,0.265143,43.4578,0.265143,6.17761,0.265286,All
9.78219,0.265286,43.4578,0.265286,6.17761,0.265429,All
9.78253,0.265429,43.4578,0.265429,6.17918,0.265571,All
9.78261,0.265571,43.4578,0.265571,6.18318,0.265714,All
9.78333,0.265714,43.4578,0.265714,6.1981,0.265857,All
9.78398,0.265857,43.4578,0.265857,6.19861,0.266,All
9.78429,0.266,43.4578,0.266,6.20411,0.266143,All
9.78429,0.266143,43.4578,0.266143,6.21174,0.266286,All
9.78429,0.266286,43.4578,0.266286,6.21203,0.266429,All
9.78596,0.266429,43.4578,0.266429,6.21227,0.266571,All
9.78685,0.266571,43.4578,0.266571,6.22017,0.266714,All
9.78685,0.266714,43.4578,0.266714,6.22715,0.266857,All
9.78685,0.266857,43.4578,0.266857,6.22783,0.267,All
9.78685,0.267,43.4578,0.267,6.22783,0.267143,All
9.78714,0.267143,43.4578,0.267143,6.22783,0.267286,All
9.78751,0.267286,43.4578,0.267286,6.23214,0.267429,All
9.78846,0.267429,43.4578,0.267429,6.23278,0.267571,All
9.78895,0.267571,43.4578,0.267571,6.23278,0.267714,All
9.78924,0.267714,43.4578,0.267714,6.23779,0.267857,All
9.7901,0.267857,43.4578,0.267857,6.24129,0.268,All
9.79015,0.268,43.4578,0.268,6.24263,0.268143,All
9.79015,0.268143,43.4578,0.268143,6.24557,0.268286,All
9.79015,0.268286,43.4578,0.268286,6.24995,0.268429,All
9.79125,0.268429,43.4578,0.268429,6.25471,0.268571,All
9.79178,0.268571,43.4578,0.268571,6.25479,0.268714,All
9.79178,0.268714,43.4578,0.268714,6.2559,0.268857,All
9.79386,0.268857,43.4578,0.268857,6.26618,0.269,All
9.79394,0.269,43.4578,0.269,6.26735,0.269143,All
9.79409,0.269143,43.4578,0.269143,6.27199,0.269286,All
9.79409,0.269286,43.4578,0.269286,6.27512,0.269429,All
9.79456,0.269429,43.4578,0.269429,6.27552,0.269571,All
9.79456,0.269571,43.4578,0.269571,6.27552,0.269714,All
9.79456,0.269714,43.4578,0.269714,6.27552,0.269857,All
9.79456,0.269857,43.4578,0.269857,6.28164,0.27,All
9.79465,0.27,43.4578,0.27,6.28448,0.270143,All
9.79495,0.270143,43.4578,0.270143,6.29276,0.270286,All
9.79549,0.270286,43.4578,0.270286,6.29755,0.270429,All
9.79566,0.270429,43.4578,0.270429,6.30079,0.270571,All
9.79597,0.270571,43.4578,0.270571,6.30112,0.270714,All
9.79597,0.270714,43.4578,0.270714,6.30215,0.270857,All
9.79614,0.270857,43.4578,0.270857,6.31204,0.271,All
9.79673,0.271,43.4578,0.271,6.31206,0.271143,All
9.79691,0.271143,43.4578,0.271143,6.31271,0.271286,All
9.79785,0.271286,43.4578,0.271286,6.31342,0.271429,All
9.79814,0.271429,43.4578,0.271429,6.31747,0.271571,All
9.80059,0.271571,43.4578,0.271571,6.32103,0.271714,All
9.80078,0.271714,43.4578,0.271714,6.32103,0.271857,All
9.80103,0.271857,43.4578,0.271857,6.3297,0.272,All
9.80327,0.272,43.4578,0.272,6.34208,0.272143,All
9.80355,0.272143,43.4578,0.272143,6.34642,0.272286,All
9.80398,0.272286,43.4578,0.272286,6.34981,0.272429,All
9.80513,0.272429,43.4578,0.272429,6.34981,0.272571,All
9.8074,0.272571,43.4578,0.272571,6.35501,0.272714,All
9.8079,0.272714,43.4578,0.272714,6.3571,0.272857,All
9.81218,0.272857,43.4578,0.272857,6.36853,0.273,All
9.81299,0.273,43.4578,0.273,6.36853,0.273143,All
9.81389,0.273143,43.4578,0.273143,6.37969,0.273286,All
9.81406,0.273286,43.4578,0.273286,6.38039,0.273429,All
9.81467,0.273429,43.4578,0.273429,6.3834,0.273571,All
9.81513,0.273571,43.4578,0.273571,6.39427,0.273714,All
9.81743,0.273714,43.4578,0.273714,6.40587,0.273857,All
9.81783,0.273857,43.4578,0.273857,6.4079,0.274,All
9.81783,0.274,43.4578,0.274,6.41267,0.274143,All
9.81801,0.274143,43.4578,0.274143,6.41539,0.274286,All
9.81823,0.274286,43.4578,0.274286,6.41572,0.274429,All
9.8187,0.274429,43.4578,0.274429,6.43451,0.274571,All
9.81883,0.274571,43.4578,0.274571,6.43528,0.274714,All
9.81883,0.274714,43.4578,0.274714,6.43981,0.274857,All
9.82032,0.274857,43.4578,0.274857,6.44419,0.275,All
9.82062,0.275,43.4578,0.275,6.44499,0.275143,All
9.8215,0.275143,43.4578,0.275143,6.45499,0.275286,All
9.82299,0.275286,43.4578,0.275286,6.46022,0.275429,All
9.82306,0.275429,43.4578,0.275429,6.46022,0.275571,All
9.82339,0.275571,43.4578,0.275571,6.46022,0.275714,All
9.82364,0.275714,43.4578,0.275714,6.46087,0.275857,All
9.82412,0.275857,43.4578,0.275857,6.4676,0.276,All
9.82597,0.276,43.4578,0.276,6.47274,0.276143,All
9.82713,0.276143,43.4578,0.276143,6.47583,0.276286,All
9.82713,0.276286,43.4578,0.276286,6.47993,0.276429,All
9.82731,0.276429,43.4578,0.276429,6.49017,0.276571,All
9.82731,0.276571,43.4578,0.276571,6.50409,0.276714,All
9.82898,0.276714,43.4578,0.276714,6.50507,0.276857,All
9.82997,0.276857,43.4578,0.276857,6.50507,0.277,All
9.83126,0.277,43.4578,0.277,6.50818,0.277143,All
9.83228,0.277143,43.4578,0.277143,6.51226,0.277286,All
9.83228,0.277286,43.4578,0.277286,6.51809,0.277429,All
9.83272,0.277429,43.4578,0.277429,6.52001,0.277571,All
9.83465,0.277571,43.4578,0.277571,6.52333,0.277714,All
9.83465,0.277714,43.4578,0.277714,6.52333,0.277857,All
9.83471,0.277857,43.4578,0.277857,6.52456,0.278,All
9.83471,0.278,43.4578,0.278,6.52456,0.278143,All
9.83529,0.278143,43.4578,0.278143,6.52607,0.278286,All
9.83533,0.278286,43.4578,0.278286,6.52814,0.278429,All
9.83613,0.278429,43.4578,0.278429,6.52899,0.278571,All
9.8363,0.278571,43.4578,0.278571,6.54618,0.278714,All
9.83648,0.278714,43.4578,0.278714,6.55118,0.278857,All
9.83707,0.278857,43.4578,0.278857,6.55118,0.279,All
