iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtCLCRMLMIN,V1_pop,Q_pop,V2_pop,bias_pop,beta_bias_lcat_2,omega_Cl,omega_V1,omega_Q,omega_V2,bias_sd,corr_V2_V1,a1,a2,plcat_1,plcat_2
1866,718.361,1,5.25501,0.624084,21.0796,5.99314,22.0931,-17.1033,17.6799,0.212369,0.240179,0.583601,0.272987,3.79641,0.925369,0.125594,0.06705,0.0714078,0.928592
1867,711.999,1,5.27967,0.650708,21.3991,6.34302,22.1826,-17.7929,18.3055,0.215849,0.243946,0.59239,0.271886,3.93588,0.932947,0.121026,0.0670778,0.0714095,0.928591
1868,709.275,1,5.25387,0.641297,21.0859,6.41025,22.0005,-17.9091,18.554,0.215442,0.237294,0.564348,0.273591,3.99865,0.943638,0.119096,0.068688,0.0713587,0.928641
1869,705.944,1,5.23598,0.631684,21.0159,6.32728,21.832,-18.1057,18.5615,0.216082,0.252023,0.540848,0.288918,3.95243,0.955182,0.121544,0.0670194,0.0713808,0.928619
1870,713.814,1,5.24597,0.627175,21.2578,6.11206,22.1367,-17.589,18.1684,0.21503,0.266742,0.542031,0.317105,3.91622,0.945167,0.123325,0.0661278,0.0713675,0.928632
1871,709.049,1,5.25335,0.636153,21.0974,6.09951,22.1611,-17.3102,17.9413,0.213181,0.272456,0.552829,0.315754,3.89736,0.948395,0.121795,0.0653198,0.0713882,0.928612
1872,720.269,1,5.28699,0.633963,21.3199,6.16605,22.4546,-17.8681,18.6366,0.215264,0.280842,0.595562,0.330058,4.03971,0.949398,0.124354,0.0660805,0.0713319,0.928668
1873,720.635,1,5.30126,0.642237,21.363,6.38939,21.9433,-17.5165,18.2236,0.216431,0.270841,0.606791,0.311999,3.9316,0.92308,0.120568,0.0669385,0.071389,0.928611
1874,717.358,1,5.31262,0.656782,21.4522,6.19884,21.7637,-17.5218,18.034,0.213218,0.265852,0.544166,0.299365,3.8847,0.935989,0.118479,0.069944,0.0713408,0.928659
1875,721.188,1,5.29978,0.6476,21.6433,6.72857,22.5901,-17.3437,17.7528,0.209907,0.260629,0.599572,0.303598,3.83678,0.923522,0.115789,0.0712458,0.071373,0.928627
1876,707.612,1,5.32727,0.64288,21.7061,6.66428,22.7736,-16.9369,17.5853,0.209307,0.245697,0.56628,0.293434,3.82298,0.93754,0.111526,0.0715637,0.0713611,0.928639
1877,707.206,1,5.34463,0.656604,21.7188,6.6372,22.9756,-16.9662,17.5391,0.213756,0.255811,0.564704,0.301774,3.82118,0.944586,0.112175,0.0707886,0.071395,0.928605
1878,718.382,1,5.35908,0.651101,21.7287,6.53031,23.0612,-16.9921,17.6915,0.210049,0.259689,0.548478,0.322328,3.83476,0.939816,0.113722,0.0731826,0.0713917,0.928608
1879,724.127,1,5.33508,0.652698,22.1414,6.11324,23.0344,-17.0091,17.7465,0.2085,0.25044,0.536036,0.331382,3.87199,0.93177,0.118105,0.0721033,0.071388,0.928612
1880,726.269,1,5.29098,0.637708,22.1297,6.47397,23.2635,-17.7098,18.2829,0.214195,0.258263,0.564301,0.323673,3.94211,0.924531,0.114364,0.0737234,0.071393,0.928607
1881,724.921,1,5.32269,0.633301,22.0582,6.34406,23.2709,-17.4253,18.0144,0.211994,0.251958,0.545514,0.339062,3.92478,0.920463,0.115088,0.0725773,0.0713047,0.928695
1882,718.439,1,5.31455,0.629171,21.7052,6.40877,22.8853,-17.1951,17.7754,0.213489,0.243397,0.508629,0.342519,3.85342,0.927713,0.115288,0.0717548,0.0713765,0.928623
1883,730.996,1,5.3325,0.634705,21.7391,6.4381,22.975,-17.3207,17.9939,0.215523,0.241692,0.502887,0.319812,3.86709,0.911834,0.115436,0.076269,0.0713933,0.928607
1884,729.041,1,5.33319,0.636796,22.1339,6.50983,23.0181,-17.5868,18.2494,0.217002,0.252963,0.522233,0.333211,3.91561,0.917474,0.118443,0.0724679,0.0713949,0.928605
1885,730.313,1,5.32863,0.650812,21.8492,6.49417,23.3133,-17.8992,18.5967,0.22052,0.249782,0.511838,0.344983,4.00135,0.901525,0.119462,0.0708981,0.0713525,0.928647
1886,720.017,1,5.32433,0.639752,21.4306,6.72039,22.8801,-18.2946,18.9395,0.220689,0.254157,0.535242,0.34277,4.0411,0.904271,0.117265,0.0680493,0.0714049,0.928595
1887,721.182,1,5.32036,0.637897,21.5879,6.7462,22.5067,-18.7981,19.4373,0.219891,0.259283,0.53988,0.378152,4.16287,0.898185,0.115007,0.0678802,0.0713783,0.928622
1888,729.259,1,5.32245,0.651267,21.7249,6.63851,23.3298,-18.6669,19.3446,0.220916,0.266005,0.551523,0.390677,4.13887,0.918451,0.118999,0.0688563,0.0713667,0.928633
1889,718.089,1,5.30575,0.688054,21.8644,6.23169,23.6589,-18.6808,19.421,0.219278,0.248379,0.511505,0.371675,4.12101,0.915345,0.116921,0.0680388,0.0714146,0.928585
1890,726.964,1,5.30475,0.66486,22.1418,6.48363,24.633,-19.2003,19.7972,0.221581,0.257144,0.512019,0.377896,4.21664,0.925404,0.114966,0.0722192,0.0714156,0.928584
1891,721.555,1,5.31452,0.677508,21.5118,6.7878,23.8593,-18.3188,18.8795,0.217833,0.248047,0.524765,0.384635,4.07567,0.924763,0.119418,0.0686083,0.071399,0.928601
1892,734.037,1,5.29039,0.672235,21.0069,7.23074,22.1247,-18.2607,18.8982,0.214157,0.261473,0.545031,0.381059,4.07808,0.909261,0.124721,0.0676861,0.0713956,0.928604
1893,739.857,1,5.30211,0.649419,20.8938,7.11585,21.9369,-19.1631,19.7868,0.220637,0.2653,0.557814,0.368859,4.23518,0.875593,0.1247,0.0675277,0.0714041,0.928596
1894,734.557,1,5.31878,0.665262,21.0072,7.0997,21.9521,-18.4122,19.1148,0.217285,0.26943,0.538822,0.36566,4.10786,0.887006,0.122926,0.0677741,0.0713767,0.928623
1895,729.489,1,5.25653,0.637301,20.8638,6.44068,21.3772,-18.3043,18.9233,0.224029,0.256207,0.535128,0.35776,4.08004,0.901079,0.125492,0.0658121,0.0713432,0.928657
1896,730.947,1,5.28819,0.664192,21.0337,6.68225,21.2298,-18.641,19.2873,0.217344,0.254609,0.563739,0.322513,4.15933,0.89152,0.126892,0.0657876,0.0713957,0.928604
1897,733.588,1,5.29632,0.640477,21.0002,6.61816,21.5284,-18.5255,19.2251,0.223903,0.25732,0.543592,0.316115,4.11773,0.897594,0.124652,0.0685397,0.0713956,0.928604
1898,732.216,1,5.30372,0.631783,21.2507,6.90171,22.1884,-17.5693,18.2724,0.220855,0.272418,0.548122,0.352114,3.93801,0.910952,0.120433,0.0699001,0.0714005,0.928599
1899,738.644,1,5.32851,0.615317,21.5103,6.72978,22.5374,-17.338,18.0396,0.220308,0.269244,0.534401,0.343233,3.91262,0.914494,0.120531,0.0731145,0.0714053,0.928595
1900,735.259,1,5.32048,0.606,21.834,6.68123,22.582,-16.916,17.7692,0.219197,0.273311,0.568866,0.344909,3.87936,0.930816,0.118846,0.0732469,0.0714035,0.928596
1901,721.003,1,5.28463,0.614984,21.7175,6.42167,23.0711,-16.6446,17.2571,0.215876,0.27782,0.583475,0.347033,3.77875,0.928515,0.117658,0.0695846,0.0714198,0.92858
1902,723.946,1,5.26561,0.588941,21.6288,6.34782,23.5179,-16.8286,17.4333,0.215858,0.280665,0.540693,0.334927,3.80056,0.923745,0.116406,0.0708776,0.0714173,0.928583
1903,724.605,1,5.28469,0.623534,21.8924,6.3641,23.5018,-17.1262,17.7175,0.217245,0.269394,0.581586,0.333742,3.90972,0.934997,0.12014,0.0690212,0.0713714,0.928629
1904,723.229,1,5.28756,0.623447,21.6188,6.2175,23.1039,-16.4716,17.2113,0.211405,0.259022,0.57558,0.341497,3.8473,0.935376,0.121757,0.068184,0.0713723,0.928628
1905,733.613,1,5.27286,0.629769,21.4584,6.222,22.5313,-16.4981,17.1748,0.211166,0.27147,0.544712,0.338774,3.79387,0.911321,0.123799,0.069508,0.0713799,0.92862
1906,725.138,1,5.30438,0.651095,21.4944,6.53418,22.8641,-16.0755,16.7394,0.210201,0.25464,0.55292,0.335672,3.70546,0.918867,0.119995,0.0699246,0.0713465,0.928654
1907,719.662,1,5.28489,0.637832,21.3127,6.5137,22.7282,-17.2075,17.7948,0.212149,0.237473,0.548484,0.345039,3.88092,0.910996,0.118463,0.0684563,0.0706526,0.929347
1908,714.972,1,5.28429,0.626055,21.3282,6.2154,22.5479,-16.8978,17.593,0.217564,0.2297,0.574521,0.321545,3.82027,0.89788,0.118575,0.0665763,0.0711428,0.928857
1909,714.194,1,5.27647,0.639472,21.1386,6.77383,22.7579,-17.5353,18.1215,0.212525,0.230197,0.635825,0.319669,3.8854,0.895534,0.11641,0.0666984,0.0713918,0.928608
1910,718.905,1,5.26728,0.614931,21.0035,6.93203,22.4283,-17.6784,18.1503,0.218989,0.238672,0.590626,0.348863,3.87152,0.899561,0.118201,0.0668577,0.0713802,0.92862
1911,731.237,1,5.2503,0.634677,21.0558,6.7988,22.1843,-18.4449,18.9222,0.220083,0.255952,0.670128,0.371413,4.01924,0.916841,0.119512,0.068545,0.0714024,0.928598
1912,732.964,1,5.27663,0.634224,21.1998,6.72124,21.9456,-17.8916,18.448,0.208996,0.261669,0.660625,0.390381,3.95268,0.908945,0.120163,0.0682897,0.0713683,0.928632
1913,734.482,1,5.28078,0.651221,21.1753,6.71263,22.2241,-17.4772,18.018,0.211698,0.252423,0.645354,0.384067,3.89181,0.90463,0.121608,0.0684429,0.0713261,0.928674
1914,732.328,1,5.27218,0.641649,20.803,6.66216,22.3702,-18.2856,19.0138,0.210878,0.249198,0.64744,0.374644,4.09855,0.913685,0.122676,0.0675153,0.0713962,0.928604
1915,737.49,1,5.25069,0.638264,21.0137,6.44337,22.9715,-18.8352,19.4021,0.217456,0.242098,0.625901,0.373337,4.17494,0.888561,0.127485,0.0656573,0.0713784,0.928622
1916,730.07,1,5.29569,0.659992,21.1585,6.73247,23.9168,-18.7194,19.3906,0.218116,0.261324,0.623599,0.401436,4.22105,0.890238,0.12371,0.063503,0.0713858,0.928614
1917,729.602,1,5.27897,0.671757,21.1555,6.57789,24.0594,-18.085,18.7092,0.219342,0.253988,0.640144,0.381872,4.05855,0.895786,0.122069,0.0653026,0.071406,0.928594
1918,724.737,1,5.29291,0.684103,21.3518,6.43516,24.7223,-17.9177,18.3237,0.221023,0.251581,0.618593,0.382787,3.96009,0.903213,0.124916,0.0631667,0.0713761,0.928624
1919,725.167,1,5.27775,0.66462,21.3496,6.58342,24.5715,-17.9355,18.4811,0.22265,0.241093,0.620334,0.388855,3.93043,0.876314,0.123741,0.0631662,0.0713977,0.928602
1920,720.885,1,5.27605,0.661793,21.1362,6.36349,24.8825,-17.753,18.3018,0.216963,0.249617,0.60355,0.397397,3.95059,0.862335,0.122286,0.0617434,0.0713993,0.928601
1921,722.572,1,5.26912,0.666233,21.1409,6.41688,24.5962,-18.4349,19.0505,0.219655,0.239157,0.612927,0.391216,4.10438,0.861463,0.120047,0.0633646,0.0714078,0.928592
1922,727.104,1,5.27959,0.655408,21.1048,6.2917,23.8566,-17.7247,18.3811,0.221819,0.23967,0.61126,0.398107,4.00587,0.818607,0.120276,0.0633533,0.0713572,0.928643
1923,726.313,1,5.26665,0.644232,21.5318,6.31384,24.4636,-18.534,19.0387,0.218169,0.250092,0.609418,0.362622,4.07806,0.854119,0.12158,0.064111,0.0713658,0.928634
1924,719.66,1,5.271,0.640473,21.31,6.21846,23.7732,-18.376,18.962,0.215021,0.245972,0.606521,0.349927,4.05298,0.867251,0.123576,0.0620828,0.0714087,0.928591
1925,720.798,1,5.24635,0.650488,21.4531,6.07917,23.8311,-17.7038,18.2637,0.215998,0.24808,0.60184,0.369705,3.93447,0.886443,0.122699,0.0632367,0.0713771,0.928623
1926,720.644,1,5.25637,0.630697,20.9833,6.34067,22.8736,-17.9538,18.4821,0.219238,0.237549,0.617552,0.357456,3.98281,0.89159,0.124534,0.0627021,0.071413,0.928587
1927,722.49,1,5.28515,0.640007,21.0943,6.14899,23.3011,-17.6515,18.1567,0.212726,0.233773,0.590236,0.360536,3.88678,0.872422,0.124422,0.0636764,0.071406,0.928594
1928,715.497,1,5.2724,0.657665,21.5043,6.1867,24.2187,-17.728,18.2471,0.215098,0.24708,0.606148,0.368505,3.93238,0.917035,0.124261,0.062271,0.0713552,0.928645
1929,727.774,1,5.25184,0.655334,21.2841,6.27658,24.265,-17.382,17.9944,0.208844,0.243313,0.638062,0.37565,3.8849,0.900043,0.12687,0.0639544,0.0713998,0.9286
1930,718.315,1,5.24737,0.675586,21.3519,5.83027,24.0256,-17.8817,18.43,0.216816,0.251991,0.603926,0.362422,3.9343,0.919469,0.128647,0.0612571,0.0714043,0.928596
1931,721.408,1,5.25028,0.659656,21.5108,6.01194,24.1302,-18.8938,19.4276,0.221911,0.254139,0.62871,0.343891,4.10753,0.907442,0.127186,0.0618397,0.0714144,0.928586
1932,726.056,1,5.26036,0.641912,21.1994,6.35755,23.7856,-18.2583,18.738,0.214822,0.243798,0.605207,0.320836,4.03965,0.913335,0.13117,0.0633154,0.0714038,0.928596
1933,721.961,1,5.28219,0.631886,21.2492,6.2187,23.5617,-17.826,18.5152,0.215678,0.247933,0.613459,0.336171,4.03794,0.914351,0.127127,0.0630927,0.0713955,0.928604
1934,713.739,1,5.27594,0.634289,21.3972,6.23975,24.3732,-18.0677,18.6326,0.220022,0.256767,0.625942,0.34503,3.98485,0.93147,0.125098,0.0619717,0.0714073,0.928593
1935,717.943,1,5.29756,0.644376,21.4413,6.39663,24.9086,-17.4676,17.9594,0.215579,0.260742,0.584318,0.348778,3.88977,0.920589,0.123455,0.0640663,0.0713502,0.92865
1936,714.079,1,5.25815,0.668279,21.5347,6.09697,25.7745,-17.8739,18.3366,0.217147,0.259426,0.565531,0.325665,3.94755,0.911519,0.122763,0.0634593,0.0713992,0.928601
1937,710.822,1,5.27901,0.674238,21.6283,6.28229,25.4606,-17.5714,18.1177,0.21833,0.255513,0.579803,0.334325,3.9354,0.925881,0.118775,0.0648897,0.0713994,0.928601
1938,723.914,1,5.26156,0.649402,21.9596,6.02151,25.2688,-18.4883,19.1216,0.220961,0.256478,0.587046,0.319448,4.12139,0.926562,0.118581,0.0694507,0.0713829,0.928617
1939,716.329,1,5.27482,0.625832,22.0745,5.66771,25.6355,-17.5661,18.143,0.227955,0.254666,0.556029,0.301511,3.89248,0.910999,0.117926,0.0675944,0.0713393,0.928661
1940,716.669,1,5.28719,0.60976,22.2458,5.89914,25.0008,-17.3781,18.0665,0.225869,0.25293,0.549022,0.312559,3.89339,0.916584,0.118044,0.0678551,0.0713472,0.928653
1941,719.905,1,5.28482,0.642632,22.4822,5.70416,25.4193,-17.5877,18.2573,0.219414,0.252089,0.551523,0.309827,3.95012,0.907069,0.121544,0.0666392,0.0713682,0.928632
1942,725.294,1,5.26958,0.628528,22.4093,5.6765,25.1012,-17.1208,17.6068,0.217734,0.263005,0.585377,0.322587,3.85025,0.911326,0.123895,0.0662895,0.0714065,0.928593
1943,725.808,1,5.23891,0.626934,22.3263,5.40342,23.941,-17.7793,18.3037,0.223841,0.268204,0.537114,0.337497,3.99864,0.906186,0.123878,0.0657735,0.0714042,0.928596
1944,727.635,1,5.29084,0.614484,22.2151,5.54697,24.1798,-17.0714,17.7155,0.222251,0.256598,0.552086,0.332262,3.89224,0.901811,0.122694,0.0673732,0.0713119,0.928688
1945,723.517,1,5.27746,0.622292,22.0311,5.84276,24.1421,-17.5676,18.2257,0.216066,0.259827,0.555894,0.304629,3.98462,0.886905,0.122271,0.0662213,0.0712362,0.928764
1946,723.19,1,5.27334,0.633556,21.9477,6.01026,24.1477,-17.2334,17.8038,0.209539,0.251048,0.580185,0.304062,3.84888,0.897273,0.120959,0.0680425,0.071386,0.928614
1947,721.376,1,5.27005,0.636274,21.3592,5.89082,24.1784,-17.4725,18.0865,0.216337,0.244526,0.55095,0.313472,3.85819,0.876906,0.122821,0.0658037,0.0713871,0.928613
1948,714.92,1,5.24167,0.621605,21.4415,5.9811,23.894,-17.8663,18.4034,0.219854,0.231181,0.568088,0.309841,3.92604,0.900409,0.121387,0.0654394,0.0713969,0.928603
1949,713.825,1,5.26688,0.64662,21.6471,5.96915,23.8671,-17.495,18.0762,0.214593,0.229139,0.595516,0.321731,3.86794,0.906567,0.117923,0.0668857,0.0714093,0.928591
1950,720.379,1,5.27419,0.638324,21.7885,6.11393,24.0133,-17.5477,18.0525,0.208864,0.236492,0.5436,0.31107,3.90275,0.9121,0.117686,0.0706659,0.0713965,0.928604
1951,727.585,1,5.28789,0.636888,21.7533,6.14165,23.6381,-18.1787,18.721,0.208351,0.228567,0.522659,0.326021,4.0187,0.913896,0.118112,0.0733294,0.0714133,0.928587
1952,731.15,1,5.29874,0.629543,22.327,6.07061,24.1504,-18.595,19.2846,0.214171,0.212651,0.506608,0.319432,4.14321,0.882924,0.115454,0.0753357,0.0713737,0.928626
1953,736.156,1,5.28867,0.627803,22.3287,6.28421,23.793,-17.5717,18.1389,0.209902,0.212427,0.59278,0.324646,3.97704,0.89352,0.115087,0.0765516,0.0712879,0.928712
1954,732.908,1,5.27902,0.646772,22.2431,5.91295,23.6298,-17.8844,18.3913,0.215296,0.202901,0.631639,0.320586,3.98085,0.900033,0.117077,0.0742099,0.0714025,0.928598
1955,730.351,1,5.27675,0.631325,22.0608,5.80189,23.5426,-18.2277,18.929,0.219756,0.202928,0.602303,0.312279,4.04822,0.884977,0.119446,0.0715912,0.0713766,0.928623
1956,721.435,1,5.2691,0.613171,22.2743,5.6829,23.5429,-17.8301,18.4067,0.218334,0.224317,0.546868,0.355609,3.95404,0.885947,0.118599,0.0680117,0.0713905,0.92861
1957,725.802,1,5.24708,0.640276,22.1528,5.6409,23.6904,-17.8213,18.4295,0.214026,0.218129,0.53083,0.34227,3.96943,0.87323,0.121605,0.0681752,0.0714091,0.928591
1958,726.786,1,5.27018,0.638197,22.3324,5.92827,23.4346,-18.3061,18.8957,0.221309,0.235393,0.603154,0.35528,4.03052,0.884484,0.117233,0.068724,0.0714101,0.92859
1959,725.826,1,5.2638,0.647549,21.8066,6.0549,23.6464,-19.0104,19.607,0.218918,0.236757,0.55763,0.34515,4.18274,0.884536,0.116647,0.0694804,0.0713981,0.928602
1960,728.952,1,5.25659,0.629022,22.2694,5.89927,24.1816,-18.5534,19.1163,0.222774,0.243722,0.549836,0.357764,4.10201,0.922553,0.116613,0.0722456,0.0714022,0.928598
1961,726.386,1,5.26647,0.652113,21.9501,6.16713,23.2374,-18.2217,18.8696,0.219921,0.245149,0.575036,0.34945,4.06554,0.90581,0.115117,0.0709908,0.0714058,0.928594
1962,727.04,1,5.2777,0.62956,22.1194,6.09174,23.5623,-17.6346,18.1688,0.2208,0.247398,0.570405,0.358436,3.94641,0.871014,0.118128,0.0676917,0.0713889,0.928611
1963,726.027,1,5.28102,0.614573,21.9438,6.06991,24.2652,-17.3321,17.9585,0.216901,0.230668,0.584122,0.341312,3.93776,0.856124,0.115963,0.069058,0.0714073,0.928593
1964,738.7,1,5.26923,0.60391,21.7439,5.82427,24.5138,-17.185,17.766,0.213149,0.228195,0.556232,0.363653,3.9154,0.857667,0.12032,0.071313,0.0714297,0.92857
1965,737.596,1,5.26818,0.60843,21.968,5.58191,24.5757,-17.2973,17.8714,0.214192,0.226637,0.552607,0.356125,3.91552,0.849789,0.121663,0.0702399,0.0714295,0.928571
1966,740.769,1,5.27598,0.666929,22.0539,5.89806,24.7669,-17.7822,18.2374,0.211415,0.230902,0.576189,0.36029,3.98918,0.8218,0.123166,0.0689336,0.0713973,0.928603
1967,734.331,1,5.27451,0.652645,21.6582,5.92859,24.8313,-17.3598,17.8197,0.212076,0.224781,0.602152,0.381695,3.88273,0.840945,0.125457,0.0655449,0.0714105,0.92859
1968,727.326,1,5.27834,0.669981,21.7839,6.25139,23.992,-17.6798,18.2517,0.211314,0.210821,0.571515,0.378486,3.95153,0.866364,0.119184,0.0688036,0.0714104,0.92859
1969,722.558,1,5.29775,0.670923,22.0889,6.23768,23.8651,-18.27,18.7598,0.215791,0.222268,0.555745,0.375324,4.02242,0.895192,0.118354,0.068113,0.0714008,0.928599
1970,735.291,1,5.30248,0.65592,22.4659,6.21361,24.4135,-17.624,18.2588,0.212816,0.223869,0.587257,0.374559,3.93385,0.877915,0.119251,0.0710968,0.0713925,0.928607
1971,733.689,1,5.26986,0.657738,22.5582,5.70218,24.5576,-17.9336,18.4033,0.217693,0.228112,0.567732,0.338457,4.00861,0.881404,0.123007,0.0691207,0.0713717,0.928628
1972,732.04,1,5.27065,0.658839,21.8662,6.09729,23.9885,-17.8238,18.3006,0.212528,0.245326,0.581897,0.383386,3.95166,0.888449,0.120429,0.0685661,0.0713949,0.928605
1973,738.796,1,5.26276,0.64487,21.9415,6.08872,24.1447,-17.6218,18.0805,0.212826,0.229337,0.566112,0.402027,3.91465,0.885199,0.119644,0.0718647,0.0713864,0.928614
1974,735.932,1,5.2618,0.635918,22.4518,5.85599,24.1292,-17.3482,17.8388,0.213451,0.232747,0.530131,0.401778,3.81831,0.889968,0.119584,0.0720014,0.0713834,0.928617
1975,723.452,1,5.25341,0.65122,22.2522,5.8188,24.2476,-18.8525,19.4133,0.22291,0.237435,0.515448,0.412113,4.10319,0.922762,0.116071,0.0702402,0.0713959,0.928604
1976,721.02,1,5.25719,0.648369,22.2478,5.93955,24.4337,-18.9373,19.5452,0.218797,0.246003,0.50118,0.408776,4.16348,0.934713,0.120814,0.0675037,0.071371,0.928629
1977,722.955,1,5.2664,0.660788,22.0157,5.8697,24.8652,-18.8239,19.4657,0.218969,0.242075,0.509842,0.421559,4.11419,0.924119,0.122088,0.0665812,0.0714003,0.9286
1978,725.985,1,5.23617,0.650137,22.2004,5.83837,25.2518,-17.8499,18.6047,0.224375,0.243734,0.498232,0.43038,4.06295,0.925922,0.122175,0.0671041,0.0714155,0.928585
1979,721.263,1,5.23895,0.641667,22.0318,5.82786,25.0301,-17.3961,17.8843,0.219128,0.237668,0.495275,0.404803,3.87795,0.928857,0.121252,0.0678683,0.0714165,0.928584
1980,713.593,1,5.25781,0.619087,22.0581,5.78611,25.4419,-17.3092,17.7931,0.220128,0.238215,0.46751,0.358271,3.83574,0.925301,0.117327,0.0690125,0.0713993,0.928601
1981,708.164,1,5.24728,0.654094,22.0323,5.80633,25.1493,-18.1765,18.7675,0.226188,0.231858,0.490823,0.361367,4.01628,0.938792,0.118525,0.0665906,0.0713863,0.928614
1982,721.475,1,5.25489,0.662005,22.0666,5.85101,25.0536,-18.4159,18.838,0.218547,0.234725,0.520733,0.370928,4.03943,0.924169,0.122116,0.0673917,0.0713908,0.928609
1983,721.663,1,5.25401,0.657425,22.0886,5.99604,25.27,-17.8813,18.3648,0.221225,0.246197,0.576437,0.366001,3.92238,0.921325,0.117995,0.0684466,0.0714233,0.928577
1984,726.395,1,5.26414,0.675398,22.1238,6.01547,24.4782,-17.8934,18.5428,0.223144,0.255494,0.53724,0.39064,3.98888,0.918072,0.116039,0.0703975,0.0714234,0.928577
1985,728.129,1,5.23988,0.633274,22.1897,5.81213,24.3489,-17.5198,18.012,0.222748,0.266345,0.506806,0.383935,3.89399,0.90314,0.11956,0.0686022,0.0714015,0.928598
1986,734.557,1,5.27561,0.631022,22.3512,5.87552,24.2149,-17.9346,18.5899,0.226338,0.262706,0.522552,0.397862,4.04395,0.91144,0.118826,0.0706699,0.0713478,0.928652
1987,731.659,1,5.28145,0.651077,21.9657,6.08942,22.7538,-18.7488,19.42,0.22265,0.253177,0.499433,0.388839,4.11722,0.896532,0.119538,0.0697941,0.0714007,0.928599
1988,732.362,1,5.28471,0.629007,21.9066,6.08457,23.358,-17.9559,18.5521,0.220383,0.261573,0.452395,0.399701,4.02575,0.896787,0.120234,0.0700526,0.0714177,0.928582
1989,722.592,1,5.26857,0.665774,21.7354,6.23995,23.2574,-18.4895,19.2298,0.223235,0.255805,0.469066,0.372259,4.13248,0.911207,0.116316,0.069918,0.0713895,0.928611
1990,719.928,1,5.27189,0.647096,21.6391,6.34677,23.0445,-17.8473,18.4994,0.221562,0.250036,0.475509,0.377468,3.98625,0.899932,0.117913,0.0677524,0.0713521,0.928648
1991,714.923,1,5.27835,0.597166,21.7696,6.01357,23.2634,-17.1143,17.8079,0.22047,0.265476,0.464622,0.412157,3.85266,0.916158,0.117394,0.0663213,0.0712803,0.92872
1992,734.721,1,5.27858,0.610233,21.5935,6.51014,23.5456,-17.1095,17.7286,0.214508,0.274625,0.490589,0.423396,3.84433,0.902746,0.121549,0.0693235,0.0713963,0.928604
1993,727.707,1,5.29029,0.613405,21.5554,6.48404,23.3974,-17.1249,17.7212,0.214935,0.274495,0.484652,0.391739,3.81002,0.905641,0.120324,0.0687549,0.0713976,0.928602
1994,727.23,1,5.30536,0.645758,21.7597,6.44752,23.6541,-17.2665,17.8872,0.218164,0.273685,0.531944,0.395683,3.84754,0.930162,0.119329,0.0695276,0.0713851,0.928615
1995,728.455,1,5.29453,0.660497,21.8929,6.2862,23.3954,-17.7757,18.5133,0.220093,0.258765,0.523142,0.368165,3.98985,0.876652,0.114696,0.0706281,0.071404,0.928596
1996,718.924,1,5.30083,0.659753,21.8352,6.1839,23.0433,-18.3035,19.0281,0.217057,0.256349,0.528786,0.345395,4.08201,0.892717,0.116187,0.0676411,0.0714141,0.928586
1997,721.45,1,5.29241,0.654529,21.8644,6.10459,23.09,-18.128,18.8466,0.22123,0.260339,0.507198,0.345929,4.03347,0.903183,0.114586,0.0702456,0.0714125,0.928587
1998,728.755,1,5.29478,0.668256,21.9284,6.41268,22.5724,-18.8016,19.4628,0.224923,0.2563,0.487485,0.337168,4.10191,0.896025,0.113836,0.0737958,0.0713941,0.928606
1999,716.983,1,5.28244,0.64954,21.9315,6.61751,21.985,-19.5238,20.0841,0.224614,0.264855,0.483224,0.345492,4.25278,0.933618,0.108144,0.07611,0.0713995,0.928601
2000,719.989,1,5.30309,0.629279,21.4286,6.84001,22.2866,-18.0974,18.7494,0.223125,0.259692,0.52,0.338393,4.03892,0.928646,0.110545,0.073774,0.0713869,0.928613
2001,720.592,1,5.2967,0.636154,21.4094,6.80536,22.6166,-18.0709,18.6634,0.219144,0.257625,0.52051,0.34159,4.03684,0.934829,0.11282,0.0731753,0.0713973,0.928603
2002,714.143,1,5.30593,0.630798,21.557,6.42215,23.1142,-17.8462,18.4429,0.213957,0.275326,0.491344,0.339864,3.98161,0.94476,0.113668,0.0715898,0.0713765,0.928624
2003,711.121,1,5.29437,0.629286,21.7089,6.30671,23.2883,-17.4282,18.1724,0.21696,0.266928,0.51412,0.337044,3.98338,0.947461,0.115523,0.0692235,0.0712163,0.928784
2004,722.329,1,5.27602,0.614382,21.9142,6.3079,23.1953,-18.0758,18.745,0.216834,0.283506,0.503811,0.359727,4.08158,0.925618,0.113455,0.071344,0.0712747,0.928725
2005,725.415,1,5.28108,0.656679,21.7397,6.20438,23.3432,-18.8697,19.5219,0.222062,0.289134,0.503838,0.352798,4.18868,0.924077,0.118428,0.069079,0.0714048,0.928595
2006,722.913,1,5.28516,0.64139,21.5941,6.45815,23.3156,-17.4793,18.1151,0.224067,0.293132,0.520388,0.32575,3.92466,0.929222,0.11586,0.0708542,0.0714095,0.928591
2007,728.506,1,5.31059,0.647467,21.5157,6.41245,22.5982,-17.6873,18.3263,0.216356,0.290162,0.53567,0.309884,3.98846,0.913824,0.119099,0.0703307,0.0714182,0.928582
2008,712.852,1,5.30057,0.651862,21.567,6.19988,22.7445,-17.0598,17.6599,0.211802,0.271608,0.495957,0.309046,3.83597,0.92453,0.117695,0.0683318,0.0714036,0.928596
