Cl_vs_Q_abscissa,Cl_vs_Q_spline,Cl_vs_Q_regression,Cl_vs_V1_abscissa,Cl_vs_V1_spline,Cl_vs_V1_regression,Cl_vs_V2_abscissa,Cl_vs_V2_spline,Cl_vs_V2_regression,Cl_vs_fi_abscissa,Cl_vs_fi_spline,Cl_vs_fi_regression,Q_vs_Cl_abscissa,Q_vs_Cl_spline,Q_vs_Cl_regression,Q_vs_V1_abscissa,Q_vs_V1_spline,Q_vs_V1_regression,Q_vs_V2_abscissa,Q_vs_V2_spline,Q_vs_V2_regression,Q_vs_fi_abscissa,Q_vs_fi_spline,Q_vs_fi_regression,V1_vs_Cl_abscissa,V1_vs_Cl_spline,V1_vs_Cl_regression,V1_vs_Q_abscissa,V1_vs_Q_spline,V1_vs_Q_regression,V1_vs_V2_abscissa,V1_vs_V2_spline,V1_vs_V2_regression,V1_vs_fi_abscissa,V1_vs_fi_spline,V1_vs_fi_regression,V2_vs_Cl_abscissa,V2_vs_Cl_spline,V2_vs_Cl_regression,V2_vs_Q_abscissa,V2_vs_Q_spline,V2_vs_Q_regression,V2_vs_V1_abscissa,V2_vs_V1_spline,V2_vs_V1_regression,V2_vs_fi_abscissa,V2_vs_fi_spline,V2_vs_fi_regression,fi_vs_Cl_abscissa,fi_vs_Cl_spline,fi_vs_Cl_regression,fi_vs_Q_abscissa,fi_vs_Q_spline,fi_vs_Q_regression,fi_vs_V1_abscissa,fi_vs_V1_spline,fi_vs_V1_regression,fi_vs_V2_abscissa,fi_vs_V2_spline,fi_vs_V2_regression
-0.300765,0.0243362,-0.0212333,-0.228044,-0.187212,-0.16666,-1.08828,0.121919,0.0811392,-0.347126,-0.1953,-0.219689,-0.39955,-0.251104,-0.0390802,-0.228044,-0.0230536,-0.0079591,-1.08828,-0.0464192,0.0668614,-0.347126,-0.145354,-0.0611494,-0.39955,-0.165865,-0.191514,-0.300765,-0.00814085,-0.0246067,-1.08828,-0.0411885,-0.00457811,-0.347126,-0.123783,-0.156778,-0.39955,0.137155,0.169441,-0.300765,-0.0384012,-0.0116843,-0.228044,-0.0280759,-0.0727901,-0.347126,-0.277822,-0.295983,-0.39955,-0.0489333,-0.180734,-0.300765,-0.0184718,-0.035921,-0.228044,-0.096951,-0.114045,-1.08828,-0.0493301,-0.0493934
-0.283831,0.0168726,-0.0198849,-0.217104,-0.166644,-0.157935,-1.05061,0.121569,0.0781663,-0.335813,-0.17506,-0.212228,-0.388152,-0.251065,-0.0376334,-0.217104,-0.0253897,-0.00693116,-1.05061,-0.0437489,0.06476,-0.335813,-0.148194,-0.0587026,-0.388152,-0.155612,-0.186509,-0.283831,-0.0130513,-0.0240572,-1.05061,-0.0422629,-0.00495718,-0.335813,-0.113492,-0.152025,-0.388152,0.132761,0.161637,-0.283831,-0.0868362,-0.0168247,-0.217104,-0.0592109,-0.0745248,-0.335813,-0.295327,-0.28966,-0.388152,-0.0432723,-0.175863,-0.283831,-0.016244,-0.0344324,-0.217104,-0.0894866,-0.108635,-1.05061,-0.0463852,-0.0478208
-0.266897,0.00839924,-0.0185366,-0.206164,-0.14596,-0.14921,-1.01293,0.12122,0.0751934,-0.324501,-0.15482,-0.204768,-0.376755,-0.251025,-0.0361865,-0.206164,-0.0277462,-0.00590323,-1.01293,-0.0410786,0.0626586,-0.324501,-0.151035,-0.0562558,-0.376755,-0.14536,-0.181505,-0.266897,-0.0180489,-0.0235078,-1.01293,-0.0433372,-0.00533624,-0.324501,-0.103201,-0.147271,-0.376755,0.128368,0.153833,-0.266897,-0.131903,-0.0219651,-0.206164,-0.092666,-0.0762596,-0.324501,-0.312832,-0.283336,-0.376755,-0.0376113,-0.170993,-0.266897,-0.0150884,-0.0329438,-0.206164,-0.0827374,-0.103225,-1.01293,-0.0434402,-0.0462481
-0.249963,-0.000698327,-0.0171883,-0.195223,-0.124943,-0.140485,-0.97526,0.12085,0.0722204,-0.313188,-0.13458,-0.197307,-0.365358,-0.242578,-0.0347396,-0.195223,-0.0301523,-0.00487529,-0.97526,-0.0382834,0.0605573,-0.313188,-0.153876,-0.0538089,-0.365358,-0.137173,-0.1765,-0.249963,-0.0229915,-0.0229583,-0.97526,-0.0443454,-0.00571531,-0.313188,-0.0929093,-0.142518,-0.365358,0.121926,0.146029,-0.249963,-0.170705,-0.0271054,-0.195223,-0.132839,-0.0779943,-0.313188,-0.330337,-0.277013,-0.365358,-0.0400562,-0.166122,-0.249963,-0.0153357,-0.0314552,-0.195223,-0.0780682,-0.0978142,-0.97526,-0.0405386,-0.0446755
-0.233029,-0.0101257,-0.0158399,-0.184283,-0.104236,-0.13176,-0.937585,0.119815,0.0692475,-0.301875,-0.11434,-0.189847,-0.353961,-0.233259,-0.0332928,-0.184283,-0.0318854,-0.00384735,-0.937585,-0.0314584,0.0584559,-0.301875,-0.156716,-0.0513621,-0.353961,-0.129199,-0.171496,-0.233029,-0.0277563,-0.0224088,-0.937585,-0.043219,-0.00609437,-0.301875,-0.0826179,-0.137764,-0.353961,0.115272,0.138226,-0.233029,-0.200486,-0.0322458,-0.184283,-0.17328,-0.0797291,-0.301875,-0.347842,-0.270689,-0.353961,-0.0433406,-0.161252,-0.233029,-0.0173352,-0.0299666,-0.184283,-0.0740684,-0.0924039,-0.937585,-0.0390315,-0.0431028
-0.216095,-0.0196284,-0.0144916,-0.173343,-0.0843686,-0.123036,-0.899911,0.11878,0.0662746,-0.290562,-0.0940995,-0.182387,-0.342564,-0.22394,-0.0318459,-0.173343,-0.0322098,-0.00281942,-0.899911,-0.0246334,0.0563546,-0.290562,-0.159557,-0.0489153,-0.342564,-0.121226,-0.166491,-0.216095,-0.0323059,-0.0218594,-0.899911,-0.0420927,-0.00647344,-0.290562,-0.0723265,-0.133011,-0.342564,0.108618,0.130422,-0.216095,-0.221494,-0.0373861,-0.173343,-0.209658,-0.0814638,-0.290562,-0.365347,-0.264366,-0.342564,-0.0466251,-0.156381,-0.216095,-0.0209228,-0.028478,-0.173343,-0.0699961,-0.0869935,-0.899911,-0.0375244,-0.0415302
-0.199161,-0.0289455,-0.0131433,-0.162403,-0.0659933,-0.114311,-0.862236,0.11757,0.0633017,-0.279249,-0.0738595,-0.174926,-0.331167,-0.214622,-0.0303991,-0.162403,-0.0302354,-0.00179148,-0.862236,-0.0169792,0.0542532,-0.279249,-0.162398,-0.0464684,-0.331167,-0.113253,-0.161487,-0.199161,-0.0364516,-0.0213099,-0.862236,-0.0404623,-0.00685251,-0.279249,-0.0620351,-0.128257,-0.331167,0.101964,0.122618,-0.199161,-0.228745,-0.0425265,-0.162403,-0.236436,-0.0831986,-0.279249,-0.382853,-0.258042,-0.331167,-0.0499095,-0.151511,-0.199161,-0.0268189,-0.0269894,-0.162403,-0.0648582,-0.0815832,-0.862236,-0.0363836,-0.0399575
-0.182227,-0.0376842,-0.011795,-0.151463,-0.0491942,-0.105586,-0.824562,0.116011,0.0603287,-0.267937,-0.0536195,-0.167466,-0.31977,-0.205303,-0.0289522,-0.151463,-0.0259072,-0.000763548,-0.824562,-0.00812894,0.0521518,-0.267937,-0.165238,-0.0440216,-0.31977,-0.10528,-0.156482,-0.182227,-0.0401352,-0.0207605,-0.824562,-0.0380091,-0.00723157,-0.267937,-0.0517438,-0.123503,-0.31977,0.0953098,0.114814,-0.182227,-0.225003,-0.0476669,-0.151463,-0.252207,-0.0849334,-0.267937,-0.400358,-0.251719,-0.31977,-0.053194,-0.14664,-0.182227,-0.0341669,-0.0255008,-0.151463,-0.0582531,-0.0761728,-0.824562,-0.035763,-0.0383849
-0.165293,-0.0452335,-0.0104466,-0.140522,-0.0348251,-0.0968609,-0.786887,0.113976,0.0573558,-0.256624,-0.0341937,-0.160005,-0.308373,-0.195984,-0.0275054,-0.140522,-0.0180167,0.000264388,-0.786887,0.000976901,0.0500505,-0.256624,-0.166703,-0.0415748,-0.308373,-0.0973069,-0.151478,-0.165293,-0.0431713,-0.020211,-0.786887,-0.0349816,-0.00761064,-0.256624,-0.0421579,-0.11875,-0.308373,0.0886558,0.10701,-0.165293,-0.211345,-0.0528072,-0.140522,-0.250243,-0.0866681,-0.256624,-0.41807,-0.245396,-0.308373,-0.0564784,-0.14177,-0.165293,-0.0421747,-0.0240122,-0.140522,-0.049085,-0.0707625,-0.786887,-0.0351708,-0.0368122
-0.148359,-0.0516178,-0.00909832,-0.129582,-0.0232659,-0.088136,-0.749212,0.111455,0.0543829,-0.245311,-0.021683,-0.152545,-0.296976,-0.186666,-0.0260585,-0.129582,-0.00616545,0.00129232,-0.749212,0.00995595,0.0479491,-0.245311,-0.156483,-0.0391279,-0.296976,-0.0893338,-0.146473,-0.148359,-0.0456698,-0.0196615,-0.749212,-0.0315255,-0.0079897,-0.245311,-0.0385635,-0.113996,-0.296976,0.0820017,0.0992065,-0.148359,-0.192026,-0.0579476,-0.129582,-0.22724,-0.0884029,-0.245311,-0.437539,-0.239072,-0.296976,-0.0597629,-0.1369,-0.148359,-0.0500858,-0.0225236,-0.129582,-0.0367532,-0.0653521,-0.749212,-0.0344104,-0.0352396
-0.131425,-0.0559425,-0.00774999,-0.118642,-0.0145546,-0.0794111,-0.711538,0.108934,0.05141,-0.233998,-0.00917235,-0.145084,-0.285579,-0.177347,-0.0246116,-0.118642,0.00823473,0.00232026,-0.711538,0.018935,0.0458478,-0.233998,-0.146263,-0.0366811,-0.285579,-0.0813606,-0.141469,-0.131425,-0.0473253,-0.0191121,-0.711538,-0.0280695,-0.00836877,-0.233998,-0.0349691,-0.109243,-0.285579,0.0753477,0.0914027,-0.131425,-0.167192,-0.0630879,-0.118642,-0.184119,-0.0901376,-0.233998,-0.457008,-0.232749,-0.285579,-0.0630474,-0.132029,-0.131425,-0.0570024,-0.021035,-0.118642,-0.0218205,-0.0599418,-0.711538,-0.0336501,-0.0336669
-0.114491,-0.0579412,-0.00640167,-0.107702,-0.00794069,-0.0706862,-0.673863,0.105784,0.048437,-0.222685,0.00324474,-0.137624,-0.274182,-0.166752,-0.0231648,-0.107702,0.0218718,0.00334819,-0.673863,0.0271268,0.0437464,-0.222685,-0.135941,-0.0342343,-0.274182,-0.074367,-0.136464,-0.114491,-0.0481129,-0.0185626,-0.673863,-0.0243104,-0.00874783,-0.222685,-0.0314392,-0.104489,-0.274182,0.0705999,0.0835989,-0.114491,-0.139665,-0.0682283,-0.107702,-0.128833,-0.0918724,-0.222685,-0.47645,-0.226425,-0.274182,-0.0659452,-0.127159,-0.114491,-0.0621478,-0.0195464,-0.107702,-0.00625481,-0.0545314,-0.673863,-0.0323551,-0.0320943
-0.0975568,-0.0571671,-0.00505334,-0.0967614,-0.00285662,-0.0619613,-0.636189,0.101168,0.0454641,-0.211373,0.0114114,-0.130164,-0.262785,-0.152093,-0.0217179,-0.0967614,0.0318442,0.00437613,-0.636189,0.0323814,0.041645,-0.211373,-0.121108,-0.0317874,-0.262785,-0.0704929,-0.13146,-0.0975568,-0.0479279,-0.0180132,-0.636189,-0.0202918,-0.0091269,-0.211373,-0.030807,-0.0997355,-0.262785,0.0719239,0.0757951,-0.0975568,-0.11152,-0.0733686,-0.0967614,-0.0678048,-0.0936071,-0.211373,-0.494603,-0.220102,-0.262785,-0.0676116,-0.122288,-0.0975568,-0.0647067,-0.0180578,-0.0967614,0.00825774,-0.0491211,-0.636189,-0.0292534,-0.0305216
-0.0806228,-0.0535414,-0.00370501,-0.0858212,0.00110173,-0.0532365,-0.598514,0.0963806,0.0424912,-0.20006,0.0190609,-0.122703,-0.251388,-0.137433,-0.0202711,-0.0858212,0.0345594,0.00540407,-0.598514,0.0372539,0.0395437,-0.20006,-0.105741,-0.0293406,-0.251388,-0.0666188,-0.126455,-0.0806228,-0.0467448,-0.0174637,-0.598514,-0.0162579,-0.00950597,-0.20006,-0.0305229,-0.0949819,-0.251388,0.0732478,0.0679913,-0.0806228,-0.084629,-0.078509,-0.0858212,-0.00714925,-0.0953419,-0.20006,-0.512585,-0.213779,-0.251388,-0.069278,-0.117418,-0.0806228,-0.0642591,-0.0165692,-0.0858212,0.0197724,-0.0437107,-0.598514,-0.0259206,-0.028949
-0.0636888,-0.0475767,-0.00235669,-0.074881,0.00458356,-0.0445116,-0.56084,0.0915931,0.0395183,-0.188747,0.0267104,-0.115243,-0.239991,-0.122773,-0.0188242,-0.074881,0.0267352,0.006432,-0.56084,0.0421264,0.0374423,-0.188747,-0.0903742,-0.0268937,-0.239991,-0.0627448,-0.121451,-0.0636888,-0.044511,-0.0169143,-0.56084,-0.0122239,-0.00988503,-0.188747,-0.0302388,-0.0902284,-0.239991,0.0745718,0.0601874,-0.0636888,-0.0603228,-0.0836494,-0.074881,0.0458224,-0.0970766,-0.188747,-0.530567,-0.207455,-0.239991,-0.0709444,-0.112547,-0.0636888,-0.0610615,-0.0150806,-0.074881,0.0263786,-0.0383004,-0.56084,-0.0225877,-0.0273763
-0.0467548,-0.0405107,-0.00100836,-0.0639407,0.00819312,-0.0357867,-0.523165,0.0855371,0.0365453,-0.177434,0.0315587,-0.107782,-0.228594,-0.108114,-0.0173774,-0.0639407,0.00455062,0.00745994,-0.523165,0.0436665,0.0353409,-0.177434,-0.0721996,-0.0244469,-0.228594,-0.0588707,-0.116446,-0.0467548,-0.0413288,-0.0163648,-0.523165,-0.0082848,-0.0102641,-0.177434,-0.0318159,-0.0854748,-0.228594,0.0758957,0.0523836,-0.0467548,-0.0395859,-0.0887897,-0.0639407,0.0832013,-0.0988114,-0.177434,-0.547552,-0.201132,-0.228594,-0.0726108,-0.107677,-0.0467548,-0.0561398,-0.0135919,-0.0639407,0.0258802,-0.03289,-0.523165,-0.017289,-0.0258037
-0.0298208,-0.0334259,0.000339964,-0.0530005,0.0123125,-0.0270618,-0.48549,0.0782221,0.0335724,-0.166121,0.0342453,-0.100322,-0.217196,-0.0934544,-0.0159305,-0.0530005,-0.0278886,0.00848787,-0.48549,0.0415635,0.0332396,-0.166121,-0.0520125,-0.0220001,-0.217196,-0.0549967,-0.111442,-0.0298208,-0.0373268,-0.0158153,-0.48549,-0.00457536,-0.0106432,-0.166121,-0.0347573,-0.0807212,-0.217196,0.0772197,0.0445798,-0.0298208,-0.0230531,-0.0939301,-0.0530005,0.103427,-0.100546,-0.166121,-0.563483,-0.194808,-0.217196,-0.0742772,-0.102807,-0.0298208,-0.0504331,-0.0121033,-0.0530005,0.0196511,-0.0274797,-0.48549,-0.00986841,-0.024231
-0.0128868,-0.027566,0.00168829,-0.0420603,0.0171558,-0.0183369,-0.447816,0.0701458,0.0305995,-0.154809,0.0355091,-0.0928616,-0.205799,-0.0787948,-0.0144836,-0.0420603,-0.0637323,0.00951581,-0.447816,0.0370876,0.0311382,-0.154809,-0.0310669,-0.0195532,-0.205799,-0.0511226,-0.106437,-0.0128868,-0.0324757,-0.0152659,-0.447816,-0.00107368,-0.0110222,-0.154809,-0.0382946,-0.0759676,-0.205799,0.0785436,0.036776,-0.0128868,-0.0123664,-0.0990704,-0.0420603,0.106776,-0.102281,-0.154809,-0.577464,-0.188485,-0.205799,-0.0759436,-0.0979361,-0.0128868,-0.0448531,-0.0106147,-0.0420603,0.0102218,-0.0220693,-0.447816,-0.00107818,-0.0226584
0.00404717,-0.0236953,0.00303662,-0.0311201,0.0229745,-0.00961206,-0.410141,0.0609058,0.0276266,-0.143496,0.0356885,-0.0854012,-0.194402,-0.0641353,-0.0130368,-0.0311201,-0.0958749,0.0105437,-0.410141,0.0288355,0.0290369,-0.143496,-0.0104522,-0.0171064,-0.194402,-0.0472486,-0.101433,0.00404717,-0.0269836,-0.0147164,-0.410141,0.00205041,-0.0114013,-0.143496,-0.0417957,-0.0712141,-0.194402,0.0798675,0.0289722,0.00404717,-0.00736966,-0.104211,-0.0311201,0.092714,-0.104016,-0.143496,-0.587913,-0.182162,-0.194402,-0.07761,-0.0930656,0.00404717,-0.0401732,-0.00912614,-0.0311201,0.000118145,-0.016659,-0.410141,0.00988135,-0.0210857
0.0209812,-0.0231775,0.00438494,-0.0201799,0.0301056,-0.000887184,-0.372467,0.0505486,0.0246537,-0.132183,0.0352121,-0.0779408,-0.183005,-0.0494757,-0.0115899,-0.0201799,-0.115101,0.0115717,-0.372467,0.0168562,0.0269355,-0.132183,0.00839703,-0.0146596,-0.183005,-0.0433745,-0.0964284,0.0209812,-0.0208626,-0.014167,-0.372467,0.00472193,-0.0117804,-0.132183,-0.0444307,-0.0664605,-0.183005,0.0811915,0.0211683,0.0209812,-0.00994401,-0.109351,-0.0201799,0.0603306,-0.10575,-0.132183,-0.592702,-0.175838,-0.183005,-0.0792764,-0.0881952,0.0209812,-0.0373755,-0.00763753,-0.0201799,-0.00740936,-0.0112486,-0.372467,0.0229517,-0.0195131
0.0379152,-0.0252083,0.00573327,-0.00923963,0.0387281,0.0078377,-0.334792,0.0394327,0.0216807,-0.12087,0.0345644,-0.0704804,-0.171608,-0.0348162,-0.0101431,-0.00923963,-0.113684,0.0125996,-0.334792,0.00279697,0.0248341,-0.12087,0.0249849,-0.0122127,-0.171608,-0.0395005,-0.0914239,0.0379152,-0.0146754,-0.0136175,-0.334792,0.00670422,-0.0121594,-0.12087,-0.0458684,-0.0617069,-0.171608,0.0825154,0.0133645,0.0379152,-0.018241,-0.114492,-0.00923963,0.0109661,-0.107485,-0.12087,-0.59196,-0.169515,-0.171608,-0.0809428,-0.0833247,0.0379152,-0.035994,-0.00614893,-0.00923963,-0.00939115,-0.0058383,-0.334792,0.0369526,-0.0179404
0.0548492,-0.0288619,0.00708159,0.00170059,0.049006,0.0165626,-0.297117,0.0281935,0.0187078,-0.109557,0.0342078,-0.06302,-0.160211,-0.0201566,-0.0086962,0.00170059,-0.0850527,0.0136276,-0.297117,-0.0104991,0.0227328,-0.109557,0.0370492,-0.0097659,-0.160211,-0.0356264,-0.0864194,0.0548492,-0.00913537,-0.013068,-0.297117,0.00773911,-0.0125385,-0.109557,-0.0448278,-0.0569533,-0.160211,0.0838394,0.0055607,0.0548492,-0.0309352,-0.119632,0.00170059,-0.0545152,-0.10922,-0.109557,-0.581783,-0.163191,-0.160211,-0.0826092,-0.0784543,0.0548492,-0.0353344,-0.00466032,0.00170059,-0.00333276,-0.000427951,-0.297117,0.0499237,-0.0163677
0.0717831,-0.0328069,0.00842992,0.0126408,0.0606683,0.0252875,-0.259443,0.0174096,0.0157349,-0.0982447,0.0343876,-0.0555595,-0.148814,-0.00549709,-0.00724935,0.0126408,-0.0280605,0.0146555,-0.259443,-0.0203718,0.0206314,-0.0982447,0.0451066,-0.00731907,-0.148814,-0.0317523,-0.0814149,0.0717831,-0.00518588,-0.0125186,-0.259443,0.00753892,-0.0129176,-0.0982447,-0.0415555,-0.0521998,-0.148814,0.0851633,-0.00224312,0.0717831,-0.0460399,-0.124772,0.0126408,-0.131991,-0.110955,-0.0982447,-0.563965,-0.156868,-0.148814,-0.0842756,-0.0735839,0.0717831,-0.0344182,-0.00317172,0.0126408,0.0117024,0.0049824,-0.259443,0.0600046,-0.0147951
0.0887171,-0.0359246,0.00977825,0.023581,0.0723414,0.0340123,-0.221768,0.00810014,0.012762,-0.0869319,0.0357357,-0.0480991,-0.137417,0.00916246,-0.00580249,0.023581,0.0406615,0.0156834,-0.221768,-0.0218454,0.01853,-0.0869319,0.0464912,-0.00487223,-0.137417,-0.0278783,-0.0764104,0.0887171,-0.00311734,-0.0119691,-0.221768,0.00537671,-0.0132966,-0.0869319,-0.0345305,-0.0474462,-0.137417,0.0864873,-0.0100469,0.0887171,-0.061333,-0.129913,0.023581,-0.208639,-0.112689,-0.0869319,-0.534129,-0.150545,-0.137417,-0.085942,-0.0687134,0.0887171,-0.0325548,-0.00168312,0.023581,0.031229,0.0103927,-0.221768,0.0636068,-0.0132224
0.105651,-0.0369231,0.0111266,0.0345213,0.082407,0.0427372,-0.184094,-0.000459205,0.00978904,-0.0756191,0.0385571,-0.0406387,-0.12602,0.021768,-0.00435563,0.0345213,0.104464,0.0167114,-0.184094,-0.0192502,0.0164287,-0.0756191,0.0397881,-0.0024254,-0.12602,-0.0259054,-0.0714059,0.105651,-0.00405959,-0.0114197,-0.184094,0.00237114,-0.0136757,-0.0756191,-0.0232763,-0.0426926,-0.12602,0.0963214,-0.0178508,0.105651,-0.0751221,-0.135053,0.0345213,-0.269289,-0.114424,-0.0756191,-0.490116,-0.144221,-0.12602,-0.0797871,-0.063843,0.105651,-0.0287385,-0.000194513,0.0345213,0.0510783,0.0158031,-0.184094,0.0641319,-0.0116498
0.122585,-0.0350638,0.0124749,0.0454615,0.0899119,0.0514621,-0.146419,-0.00636094,0.00681612,-0.0643063,0.041904,-0.0331783,-0.114623,0.0330505,-0.00290877,0.0454615,0.149744,0.0177393,-0.146419,-0.00283357,0.0143273,-0.0643063,0.0281552,2.14351e-05,-0.114623,-0.0251434,-0.0664014,0.122585,-0.00821384,-0.0108702,-0.146419,-0.00317699,-0.0140548,-0.0643063,-0.0101324,-0.037939,-0.114623,0.111591,-0.0256546,0.122585,-0.0859923,-0.140193,0.0454615,-0.305305,-0.116159,-0.0643063,-0.43698,-0.137898,-0.114623,-0.0686278,-0.0589725,0.122585,-0.0225178,0.00129409,0.0454615,0.0673355,0.0212134,-0.146419,0.0543882,-0.0100771
0.139519,-0.0298349,0.0138232,0.0564017,0.0932447,0.060187,-0.108744,-0.00992578,0.00384319,-0.0529935,0.0442813,-0.0257179,-0.103226,0.044333,-0.00146191,0.0564017,0.159774,0.0187672,-0.108744,0.0253116,0.012226,-0.0529935,0.00920146,0.00246827,-0.103226,-0.0243813,-0.0613969,0.139519,-0.0156564,-0.0103207,-0.108744,-0.0108178,-0.0144338,-0.0529935,0.00290311,-0.0331855,-0.103226,0.126861,-0.0334584,0.139519,-0.0932527,-0.145334,0.0564017,-0.301561,-0.117894,-0.0529935,-0.367791,-0.131574,-0.103226,-0.0574685,-0.0541021,0.139519,-0.0136568,0.0027827,0.0564017,0.0758004,0.0266238,-0.108744,0.0359273,-0.00850449
0.156453,-0.0218726,0.0151716,0.0673419,0.092895,0.0689119,-0.0710698,-0.0122415,0.000870269,-0.0416807,0.0440265,-0.0182575,-0.0918288,0.0537767,-1.50568e-05,0.0673419,0.136131,0.0197952,-0.0710698,0.0593129,0.0101246,-0.0416807,-0.0143854,0.0049151,-0.0918288,-0.0243266,-0.0563924,0.156453,-0.0251485,-0.00977128,-0.0710698,-0.0198153,-0.0148129,-0.0416807,0.0125191,-0.0284319,-0.0918288,0.146438,-0.0412622,0.156453,-0.0977862,-0.150474,0.0673419,-0.262564,-0.119628,-0.0416807,-0.285549,-0.125251,-0.0918288,-0.0417222,-0.0492317,0.156453,-0.00296405,0.0042713,0.0673419,0.0764962,0.0320341,-0.0710698,0.0128097,-0.00693183
0.173387,-0.0125905,0.0165199,0.0782822,0.0905703,0.0776367,-0.0333952,-0.014394,-0.00210265,-0.0303679,0.0400032,-0.0107971,-0.0804317,0.0621191,0.0014318,0.0782822,0.0925437,0.0208231,-0.0333952,0.0932188,0.00802324,-0.0303679,-0.0413078,0.00736194,-0.0804317,-0.0246534,-0.0513879,0.173387,-0.0352163,-0.00922182,-0.0333952,-0.0295281,-0.015192,-0.0303679,0.0165645,-0.0236783,-0.0804317,0.168454,-0.049066,0.173387,-0.101152,-0.155614,0.0782822,-0.204177,-0.121363,-0.0303679,-0.191208,-0.118928,-0.0804317,-0.0233313,-0.0443612,0.173387,0.00840323,0.0057599,0.0782822,0.0724622,0.0374445,-0.0333952,-0.0109443,-0.00535918
0.190321,-0.0017941,0.0178682,0.0892224,0.0878293,0.0863616,0.00427937,-0.0174874,-0.00507558,-0.0190551,0.0311991,-0.00333666,-0.0690346,0.0687974,0.00287866,0.0892224,0.0405637,0.021851,0.00427937,0.121133,0.00592188,-0.0190551,-0.0689443,0.00980877,-0.0690346,-0.0254979,-0.0463834,0.190321,-0.0451736,-0.00867236,0.00427937,-0.0392065,-0.015571,-0.0190551,0.0129784,-0.0189247,-0.0690346,0.19396,-0.0568699,0.190321,-0.103454,-0.160755,0.0892224,-0.140611,-0.123098,-0.0190551,-0.087449,-0.112604,-0.0690346,-0.0010864,-0.0394908,0.190321,0.0201532,0.00724851,0.0892224,0.0661849,0.0428548,0.00427937,-0.031241,-0.00378653
0.207255,0.00952656,0.0192165,0.100163,0.0861189,0.0950865,0.041954,-0.0227074,-0.0080485,-0.00774233,0.020669,0.00412375,-0.0576376,0.0742529,0.00432552,0.100163,-0.00743877,0.022879,0.041954,0.13658,0.00382052,-0.00774233,-0.0904981,0.0122556,-0.0576376,-0.0266951,-0.0413789,0.207255,-0.0532653,-0.0081229,0.041954,-0.0481343,-0.0159501,-0.00774233,0.00583807,-0.0141712,-0.0576376,0.221938,-0.0646737,0.207255,-0.106044,-0.165895,0.100163,-0.0854889,-0.124833,-0.00774233,0.0105805,-0.106281,-0.0576376,0.0239228,-0.0346203,0.207255,0.0311087,0.00873711,0.100163,0.0604618,0.0482652,0.041954,-0.0436903,-0.00221388
0.224189,0.0207625,0.0205649,0.111103,0.0870419,0.103811,0.0796286,-0.0308312,-0.0110214,0.00357046,0.011598,0.0115842,-0.0462405,0.0779451,0.00577237,0.111103,-0.0394611,0.0239069,0.0796286,0.134869,0.00171915,0.00357046,-0.0965836,0.0147024,-0.0462405,-0.0283025,-0.0363745,0.224189,-0.0598609,-0.00757344,0.0796286,-0.055612,-0.0163291,0.00357046,-0.000869387,-0.00941758,-0.0462405,0.251902,-0.0724775,0.224189,-0.109234,-0.171035,0.111103,-0.0534458,-0.126567,0.00357046,0.0839584,-0.0999574,-0.0462405,0.0523496,-0.0297499,0.224189,0.0412808,0.0102257,0.111103,0.0578783,0.0536755,0.0796286,-0.0454793,-0.000641224
0.241123,0.0312169,0.0219132,0.122043,0.0910752,0.112536,0.117303,-0.0407384,-0.0139943,0.0148833,0.00625481,0.0190446,-0.0348434,0.0799269,0.00721923,0.122043,-0.0511329,0.0249348,0.117303,0.121299,-0.000382208,0.0148833,-0.0844213,0.0171493,-0.0348434,-0.0298469,-0.03137,0.241123,-0.0623065,-0.00702398,0.117303,-0.0617144,-0.0167082,0.0148833,-0.00391276,-0.004664,-0.0348434,0.273653,-0.0802813,0.241123,-0.114482,-0.176176,0.122043,-0.0488453,-0.128302,0.0148833,0.124583,-0.093634,-0.0348434,0.0807063,-0.0248795,0.241123,0.0491212,0.0117143,0.122043,0.0593079,0.0590859,0.117303,-0.0408978,0.000931428
0.258057,0.0402397,0.0232615,0.132983,0.0973825,0.121261,0.154978,-0.0519203,-0.0169673,0.0261961,0.00515142,0.026505,-0.0234464,0.0800022,0.00866609,0.132983,-0.0474881,0.0259628,0.154978,0.0966323,-0.00248357,0.0261961,-0.0557041,0.0195961,-0.0234464,-0.0307356,-0.0263655,0.258057,-0.0600103,-0.00647452,0.154978,-0.0659189,-0.0170873,0.0261961,-0.00282394,8.95764e-05,-0.0234464,0.273134,-0.0880851,0.258057,-0.122476,-0.181316,0.132983,-0.0640314,-0.130037,0.0261961,0.132725,-0.0873106,-0.0234464,0.104621,-0.020009,0.258057,0.0541412,0.0132029,0.132983,0.063538,0.0644962,0.154978,-0.0321053,0.00250408
