Cl_vs_Q_abscissa,Cl_vs_Q_spline,Cl_vs_Q_regression,Cl_vs_V1_abscissa,Cl_vs_V1_spline,Cl_vs_V1_regression,Cl_vs_V2_abscissa,Cl_vs_V2_spline,Cl_vs_V2_regression,Cl_vs_bias_abscissa,Cl_vs_bias_spline,Cl_vs_bias_regression,Q_vs_Cl_abscissa,Q_vs_Cl_spline,Q_vs_Cl_regression,Q_vs_V1_abscissa,Q_vs_V1_spline,Q_vs_V1_regression,Q_vs_V2_abscissa,Q_vs_V2_spline,Q_vs_V2_regression,Q_vs_bias_abscissa,Q_vs_bias_spline,Q_vs_bias_regression,V1_vs_Cl_abscissa,V1_vs_Cl_spline,V1_vs_Cl_regression,V1_vs_Q_abscissa,V1_vs_Q_spline,V1_vs_Q_regression,V1_vs_V2_abscissa,V1_vs_V2_spline,V1_vs_V2_regression,V1_vs_bias_abscissa,V1_vs_bias_spline,V1_vs_bias_regression,V2_vs_Cl_abscissa,V2_vs_Cl_spline,V2_vs_Cl_regression,V2_vs_Q_abscissa,V2_vs_Q_spline,V2_vs_Q_regression,V2_vs_V1_abscissa,V2_vs_V1_spline,V2_vs_V1_regression,V2_vs_bias_abscissa,V2_vs_bias_spline,V2_vs_bias_regression,bias_vs_Cl_abscissa,bias_vs_Cl_spline,bias_vs_Cl_regression,bias_vs_Q_abscissa,bias_vs_Q_spline,bias_vs_Q_regression,bias_vs_V1_abscissa,bias_vs_V1_spline,bias_vs_V1_regression,bias_vs_V2_abscissa,bias_vs_V2_spline,bias_vs_V2_regression
-0.621331,0.015854,0.0818339,-0.274531,-0.118713,-0.0343984,-0.579838,-0.081274,-0.0276145,2.39179,0.138275,0.0467899,-0.22914,0.258681,0.100125,-0.274531,0.0395449,-0.0830896,-0.579838,0.00361465,-0.0853581,2.39179,-0.014096,-0.0148603,-0.22914,-0.0352949,-0.0466643,-0.621331,-0.214596,-0.0942872,-0.579838,-0.265624,-0.27756,2.39179,-0.109353,-0.0148686,-0.22914,-0.057735,-0.0865134,-0.621331,-0.428087,-0.203925,-0.274531,-0.5752,-0.56195,2.39179,-0.266747,-0.0409801,-0.22914,-3.23393,-2.31726,-0.621331,-0.230161,0.444762,-0.274531,0.531333,0.326782,-0.579838,0.401783,0.315939
-0.605383,0.0107466,0.0796742,-0.261584,-0.122851,-0.0328583,-0.554317,-0.0857307,-0.0264556,2.60058,0.138963,0.050939,-0.221231,0.260576,0.0965907,-0.261584,0.0495257,-0.0791873,-0.554317,0.013918,-0.0815368,2.60058,-0.014221,-0.0160083,-0.221231,-0.0314544,-0.045152,-0.605383,-0.221088,-0.0919457,-0.554317,-0.252577,-0.265086,2.60058,-0.108857,-0.0158537,-0.221231,-0.0487632,-0.0841476,-0.605383,-0.441028,-0.199158,-0.261584,-0.549464,-0.536018,2.60058,-0.264844,-0.0428781,-0.221231,-3.13945,-2.23897,-0.605383,-0.240854,0.431525,-0.261584,0.516873,0.307851,-0.554317,0.385303,0.298395
-0.589436,0.00563925,0.0775145,-0.248637,-0.119687,-0.0313182,-0.528795,-0.0901874,-0.0252967,2.80937,0.139651,0.0550882,-0.213323,0.258061,0.0930564,-0.248637,0.0494404,-0.075285,-0.528795,0.0242213,-0.0777155,2.80937,-0.014346,-0.0171563,-0.213323,-0.0280146,-0.0436397,-0.589436,-0.22758,-0.0896041,-0.528795,-0.239531,-0.252612,2.80937,-0.108362,-0.0168388,-0.213323,-0.0408366,-0.0817817,-0.589436,-0.45397,-0.194391,-0.248637,-0.522758,-0.510086,2.80937,-0.262942,-0.044776,-0.213323,-3.02154,-2.16068,-0.589436,-0.251547,0.418288,-0.248637,0.487066,0.288921,-0.528795,0.368823,0.280851
-0.573488,0.000531854,0.0753548,-0.23569,-0.116523,-0.0297781,-0.503274,-0.0937226,-0.0241377,3.01816,0.14034,0.0592374,-0.205414,0.251798,0.0895221,-0.23569,0.0493552,-0.0713827,-0.503274,0.0331043,-0.0738942,3.01816,-0.014471,-0.0183043,-0.205414,-0.0251328,-0.0421274,-0.573488,-0.234072,-0.0872626,-0.503274,-0.226664,-0.240138,3.01816,-0.107866,-0.017824,-0.205414,-0.0344288,-0.0794159,-0.573488,-0.466911,-0.189624,-0.23569,-0.496051,-0.484154,3.01816,-0.26104,-0.046674,-0.205414,-2.88906,-2.08238,-0.573488,-0.26224,0.405051,-0.23569,0.457259,0.26999,-0.503274,0.35117,0.263307
-0.55754,-0.00457554,0.0731951,-0.222743,-0.11336,-0.028238,-0.477752,-0.0917942,-0.0229788,3.22695,0.141028,0.0633865,-0.197506,0.245534,0.0859878,-0.222743,0.04927,-0.0674804,-0.477752,0.0335883,-0.0700729,3.22695,-0.0145961,-0.0194523,-0.197506,-0.022251,-0.0406151,-0.55754,-0.240564,-0.084921,-0.477752,-0.214854,-0.227665,3.22695,-0.107371,-0.0188091,-0.197506,-0.028021,-0.0770501,-0.55754,-0.479852,-0.184857,-0.222743,-0.469345,-0.458222,3.22695,-0.259138,-0.048572,-0.197506,-2.75657,-2.00409,-0.55754,-0.272933,0.391814,-0.222743,0.427452,0.25106,-0.477752,0.326624,0.245764
-0.541592,-0.00968294,0.0710354,-0.209796,-0.109007,-0.0266979,-0.452231,-0.0888827,-0.0218199,3.43574,0.141716,0.0675357,-0.189597,0.23927,0.0824535,-0.209796,0.047787,-0.0635781,-0.452231,0.0329573,-0.0662516,3.43574,-0.0147211,-0.0206003,-0.189597,-0.0193692,-0.0391028,-0.541592,-0.247056,-0.0825795,-0.452231,-0.20314,-0.215191,3.43574,-0.106875,-0.0197942,-0.189597,-0.0216132,-0.0746842,-0.541592,-0.492794,-0.180091,-0.209796,-0.442557,-0.43229,3.43574,-0.257236,-0.0504699,-0.189597,-2.62409,-1.92579,-0.541592,-0.283626,0.378577,-0.209796,0.396174,0.23213,-0.452231,0.301947,0.22822
-0.525644,-0.0147903,0.0688758,-0.196849,-0.104605,-0.0251578,-0.426709,-0.0855877,-0.020661,3.64453,0.142404,0.0716849,-0.181689,0.233007,0.0789192,-0.196849,0.0462449,-0.0596757,-0.426709,0.0318962,-0.0624304,3.64453,-0.0148461,-0.0217482,-0.181689,-0.0164874,-0.0375905,-0.525644,-0.253548,-0.0802379,-0.426709,-0.191462,-0.202717,3.64453,-0.106379,-0.0207793,-0.181689,-0.0152054,-0.0723184,-0.525644,-0.505735,-0.175324,-0.196849,-0.415766,-0.406358,3.64453,-0.255334,-0.0523679,-0.181689,-2.49161,-1.8475,-0.525644,-0.294319,0.36534,-0.196849,0.364833,0.213199,-0.426709,0.277234,0.210676
-0.509697,-0.0198977,0.0667161,-0.183902,-0.100202,-0.0236177,-0.401188,-0.0822927,-0.0195021,3.85332,0.143092,0.075834,-0.17378,0.226743,0.0753849,-0.183902,0.0447029,-0.0557734,-0.401188,0.0308352,-0.0586091,3.85332,-0.0149711,-0.0228962,-0.17378,-0.0136056,-0.0360782,-0.509697,-0.26004,-0.0778964,-0.401188,-0.179784,-0.190244,3.85332,-0.105884,-0.0217644,-0.17378,-0.00879762,-0.0699525,-0.509697,-0.518676,-0.170557,-0.183902,-0.388975,-0.380426,3.85332,-0.253432,-0.0542659,-0.17378,-2.35912,-1.7692,-0.509697,-0.305012,0.352102,-0.183902,0.333493,0.194269,-0.401188,0.25252,0.193132
-0.493749,-0.0250051,0.0645564,-0.170955,-0.0957995,-0.0220776,-0.375666,-0.0789977,-0.0183431,4.06211,0.14378,0.0799832,-0.165872,0.22048,0.0718506,-0.170955,0.0431608,-0.0518711,-0.375666,0.0297741,-0.0547878,4.06211,-0.0150962,-0.0240442,-0.165872,-0.0107238,-0.0345659,-0.493749,-0.266532,-0.0755548,-0.375666,-0.168106,-0.17777,4.06211,-0.105388,-0.0227495,-0.165872,-0.00238982,-0.0675867,-0.493749,-0.531618,-0.16579,-0.170955,-0.362184,-0.354494,4.06211,-0.25153,-0.0561638,-0.165872,-2.22664,-1.69091,-0.493749,-0.315705,0.338865,-0.170955,0.302152,0.175338,-0.375666,0.227806,0.175588
-0.477801,-0.0301125,0.0623967,-0.158008,-0.0913969,-0.0205375,-0.350144,-0.0757027,-0.0171842,4.2709,0.144469,0.0841324,-0.157963,0.214216,0.0683163,-0.158008,0.0416187,-0.0479688,-0.350144,0.0287131,-0.0509665,4.2709,-0.0152212,-0.0251922,-0.157963,-0.00784201,-0.0330535,-0.477801,-0.273024,-0.0732133,-0.350144,-0.156428,-0.165296,4.2709,-0.104893,-0.0237346,-0.157963,0.00401798,-0.0652208,-0.477801,-0.544559,-0.161023,-0.158008,-0.335393,-0.328562,4.2709,-0.249628,-0.0580618,-0.157963,-2.09416,-1.61262,-0.477801,-0.326398,0.325628,-0.158008,0.270812,0.156408,-0.350144,0.203092,0.158044
-0.461853,-0.0352199,0.060237,-0.14506,-0.0869943,-0.0189974,-0.324623,-0.0724077,-0.0160253,4.47969,0.145157,0.0882816,-0.150055,0.207953,0.064782,-0.14506,0.0400766,-0.0440665,-0.324623,0.027652,-0.0471452,4.47969,-0.0153462,-0.0263402,-0.150055,-0.00496021,-0.0315412,-0.461853,-0.279516,-0.0708717,-0.324623,-0.14475,-0.152822,4.47969,-0.104397,-0.0247197,-0.150055,0.0104258,-0.062855,-0.461853,-0.5575,-0.156256,-0.14506,-0.308602,-0.302629,4.47969,-0.247726,-0.0599598,-0.150055,-1.96167,-1.53432,-0.461853,-0.337091,0.312391,-0.14506,0.239471,0.137478,-0.324623,0.178378,0.1405
-0.445906,-0.0403273,0.0580773,-0.132113,-0.0825917,-0.0174573,-0.299101,-0.0691127,-0.0148664,4.68848,0.145845,0.0924307,-0.142146,0.201689,0.0612477,-0.132113,0.0385345,-0.0401642,-0.299101,0.026591,-0.0433239,4.68848,-0.0154712,-0.0274882,-0.142146,-0.00207841,-0.0300289,-0.445906,-0.286008,-0.0685302,-0.299101,-0.133072,-0.140349,4.68848,-0.103901,-0.0257048,-0.142146,0.0168336,-0.0604891,-0.445906,-0.570442,-0.15149,-0.132113,-0.281811,-0.276697,4.68848,-0.245824,-0.0618577,-0.142146,-1.82919,-1.45603,-0.445906,-0.347784,0.299154,-0.132113,0.208131,0.118547,-0.299101,0.153665,0.122956
-0.429958,-0.0454347,0.0559176,-0.119166,-0.0771932,-0.0159172,-0.27358,-0.0658176,-0.0137075,4.89727,0.146533,0.0965799,-0.134237,0.195426,0.0577134,-0.119166,0.0359773,-0.0362619,-0.27358,0.02553,-0.0395026,4.89727,-0.0155963,-0.0286362,-0.134237,0.000803395,-0.0285166,-0.429958,-0.292499,-0.0661886,-0.27358,-0.121394,-0.127875,4.89727,-0.103406,-0.0266899,-0.134237,0.0232414,-0.0581233,-0.429958,-0.583383,-0.146723,-0.119166,-0.255002,-0.250765,4.89727,-0.243922,-0.0637557,-0.134237,-1.69671,-1.37773,-0.429958,-0.358477,0.285917,-0.119166,0.176224,0.0996168,-0.27358,0.128951,0.105413
-0.41401,-0.0505421,0.0537579,-0.106219,-0.0717533,-0.0143771,-0.248058,-0.0625226,-0.0125485,5.10606,0.147221,0.100729,-0.126329,0.189162,0.0541791,-0.106219,0.033378,-0.0323596,-0.248058,0.0244689,-0.0356813,5.10606,-0.0157213,-0.0297842,-0.126329,0.0036852,-0.0270043,-0.41401,-0.298991,-0.0638471,-0.248058,-0.109716,-0.115401,5.10606,-0.10291,-0.027675,-0.126329,0.0296492,-0.0557574,-0.41401,-0.596324,-0.141956,-0.106219,-0.228193,-0.224833,5.10606,-0.24202,-0.0656537,-0.126329,-1.56422,-1.29944,-0.41401,-0.36917,0.272679,-0.106219,0.144293,0.0806864,-0.248058,0.104237,0.0878687
-0.398062,-0.0524518,0.0515982,-0.093272,-0.0663134,-0.012837,-0.222537,-0.0592276,-0.0113896,5.31485,0.147909,0.104878,-0.11842,0.182899,0.0506448,-0.093272,0.0307786,-0.0284572,-0.222537,0.0234079,-0.03186,5.31485,-0.0158463,-0.0309321,-0.11842,0.006567,-0.025492,-0.398062,-0.299154,-0.0615055,-0.222537,-0.0980378,-0.102927,5.31485,-0.102415,-0.0286601,-0.11842,0.036057,-0.0533916,-0.398062,-0.597293,-0.137189,-0.093272,-0.201383,-0.198901,5.31485,-0.240118,-0.0675516,-0.11842,-1.43174,-1.22114,-0.398062,-0.351865,0.259442,-0.093272,0.112363,0.061756,-0.222537,0.0795233,0.0703248
-0.382115,-0.0480882,0.0494385,-0.0803249,-0.0608736,-0.0112969,-0.197015,-0.0559326,-0.0102307,5.52364,0.148598,0.109027,-0.110512,0.176635,0.0471105,-0.0803249,0.0281793,-0.0245549,-0.197015,0.0223468,-0.0280388,5.52364,-0.0159713,-0.0320801,-0.110512,0.0094488,-0.0239797,-0.382115,-0.286901,-0.059164,-0.197015,-0.0863598,-0.0904536,5.52364,-0.101919,-0.0296452,-0.110512,0.0424648,-0.0510258,-0.382115,-0.574774,-0.132422,-0.0803249,-0.174573,-0.172969,5.52364,-0.238216,-0.0694496,-0.110512,-1.29926,-1.14285,-0.382115,-0.279632,0.246205,-0.0803249,0.0804319,0.0428256,-0.197015,0.0548094,0.0527809
-0.366167,-0.0437246,0.0472788,-0.0673777,-0.0551828,-0.00975679,-0.171493,-0.0526376,-0.00907177,5.73243,0.149286,0.113177,-0.102603,0.170371,0.0435761,-0.0673777,0.0254041,-0.0206526,-0.171493,0.0212858,-0.0242175,5.73243,-0.0160963,-0.0332281,-0.102603,0.0123306,-0.0224674,-0.366167,-0.274647,-0.0568224,-0.171493,-0.0746818,-0.0779799,5.73243,-0.101423,-0.0306303,-0.102603,0.0488726,-0.0486599,-0.366167,-0.552255,-0.127655,-0.0673777,-0.147784,-0.147037,5.73243,-0.236314,-0.0713476,-0.102603,-1.16677,-1.06455,-0.366167,-0.207398,0.232968,-0.0673777,0.0486996,0.0238952,-0.171493,0.0300956,0.035237
-0.350219,-0.039361,0.0451191,-0.0544306,-0.0492899,-0.00821669,-0.145972,-0.0493426,-0.00791285,5.94122,0.149974,0.117326,-0.0946948,0.164108,0.0400418,-0.0544306,0.0224874,-0.0167503,-0.145972,0.0202247,-0.0203962,5.94122,-0.0162214,-0.0343761,-0.0946948,0.0152124,-0.0209551,-0.350219,-0.262393,-0.0544809,-0.145972,-0.0630037,-0.0655061,5.94122,-0.100928,-0.0316154,-0.0946948,0.0552804,-0.0462941,-0.350219,-0.529735,-0.122888,-0.0544306,-0.121012,-0.121105,5.94122,-0.234412,-0.0732455,-0.0946948,-1.03429,-0.98626,-0.350219,-0.135165,0.219731,-0.0544306,0.0171268,0.00496484,-0.145972,0.00538184,0.0176932
-0.334271,-0.0349974,0.0429594,-0.0414835,-0.0433971,-0.00667659,-0.12045,-0.0457833,-0.00675393,6.15001,0.150662,0.121475,-0.0867862,0.157844,0.0365075,-0.0414835,0.0195707,-0.012848,-0.12045,0.0190029,-0.0165749,6.15001,-0.0163464,-0.0355241,-0.0867862,0.0180942,-0.0194427,-0.334271,-0.250139,-0.0521393,-0.12045,-0.0513181,-0.0530324,6.15001,-0.100432,-0.0326006,-0.0867862,0.0616882,-0.0439282,-0.334271,-0.507216,-0.118122,-0.0414835,-0.0942403,-0.0951733,6.15001,-0.23251,-0.0751435,-0.0867862,-0.901806,-0.907966,-0.334271,-0.0629318,0.206494,-0.0414835,-0.0144459,-0.0139656,-0.12045,-0.018978,0.000149294
-0.318324,-0.0306338,0.0407997,-0.0285364,-0.0373905,-0.00513649,-0.0949288,-0.0412529,-0.00559501,6.3588,0.15135,0.125624,-0.0788777,0.151581,0.0329732,-0.0285364,0.0166665,-0.00894567,-0.0949288,0.0171905,-0.0127536,6.3588,-0.0164714,-0.0366721,-0.0788777,0.020976,-0.0179304,-0.318324,-0.237885,-0.0497978,-0.0949288,-0.0396047,-0.0405586,6.3588,-0.0999366,-0.0335857,-0.0788777,0.068096,-0.0415624,-0.318324,-0.484696,-0.113355,-0.0285364,-0.0675074,-0.0692413,6.3588,-0.230608,-0.0770415,-0.0788777,-0.769322,-0.829672,-0.318324,0.00930159,0.193257,-0.0285364,-0.0455348,-0.032896,-0.0949288,-0.0420373,-0.0173946
-0.302376,-0.0264131,0.03864,-0.0155893,-0.0312189,-0.00359639,-0.0694072,-0.0367225,-0.00443609,6.56759,0.152038,0.129773,-0.0709692,0.145317,0.0294389,-0.0155893,0.0137806,-0.00504336,-0.0694072,0.015378,-0.00893231,6.56759,-0.0165964,-0.0378201,-0.0709692,0.0238578,-0.0164181,-0.302376,-0.225467,-0.0474562,-0.0694072,-0.0278914,-0.0280849,6.56759,-0.099441,-0.0345708,-0.0709692,0.0745038,-0.0391965,-0.302376,-0.461716,-0.108588,-0.0155893,-0.040831,-0.0433093,6.56759,-0.228706,-0.0789394,-0.0709692,-0.636839,-0.751377,-0.302376,0.0760474,0.180019,-0.0155893,-0.0759223,-0.0518264,-0.0694072,-0.0650966,-0.0349385
-0.286428,-0.0225659,0.0364803,-0.00264221,-0.0250472,-0.0020563,-0.0438857,-0.0321921,-0.00327717,6.77638,0.152727,0.133922,-0.0630606,0.139054,0.0259046,-0.00264221,0.0108946,-0.00114105,-0.0438857,0.0135656,-0.00511102,6.77638,-0.0167215,-0.038968,-0.0630606,0.0267396,-0.0149058,-0.286428,-0.212617,-0.0451147,-0.0438857,-0.016178,-0.0156112,6.77638,-0.0989454,-0.0355559,-0.0630606,0.0809116,-0.0368307,-0.286428,-0.43753,-0.103821,-0.00264221,-0.0141546,-0.0173773,6.77638,-0.226804,-0.0808374,-0.0630606,-0.504355,-0.673083,-0.286428,0.128461,0.166782,-0.00264221,-0.10631,-0.0707568,-0.0438857,-0.0881559,-0.0524823
-0.27048,-0.0187187,0.0343207,0.0103049,-0.0188756,-0.000516199,-0.0183641,-0.0276617,-0.00211824,6.98517,0.153415,0.138072,-0.0551521,0.13279,0.0223703,0.0103049,0.00800867,0.00276127,-0.0183641,0.0117531,-0.00128973,6.98517,-0.0168465,-0.040116,-0.0551521,0.0296214,-0.0133935,-0.27048,-0.199767,-0.0427731,-0.0183641,-0.00446458,-0.00313742,6.98517,-0.0984498,-0.036541,-0.0551521,0.0873194,-0.0344648,-0.27048,-0.413345,-0.0990543,0.0103049,0.0125218,0.00855475,6.98517,-0.224902,-0.0827354,-0.0551521,-0.371872,-0.594788,-0.27048,0.180874,0.153545,0.0103049,-0.136697,-0.0896872,-0.0183641,-0.111215,-0.0700262
-0.254532,-0.0148715,0.032161,0.023252,-0.0127039,0.0010239,0.00715746,-0.0231312,-0.000959323,7.19396,0.154103,0.142221,-0.0472435,0.126527,0.018836,0.023252,0.00512272,0.00666358,0.00715746,0.00994065,0.00253156,7.19396,-0.0169715,-0.041264,-0.0472435,0.0325032,-0.0118812,-0.254532,-0.186917,-0.0404316,0.00715746,0.00724881,0.00933632,7.19396,-0.0979542,-0.0375261,-0.0472435,0.0937272,-0.032099,-0.254532,-0.389159,-0.0942874,0.023252,0.0391982,0.0344868,7.19396,-0.222999,-0.0846333,-0.0472435,-0.239389,-0.516494,-0.254532,0.233288,0.140308,0.023252,-0.167085,-0.108618,0.00715746,-0.134274,-0.0875701
-0.238585,-0.0110243,0.0300013,0.0361991,-0.00653228,0.002564,0.032679,-0.0186008,0.000199598,7.40275,0.154791,0.14637,-0.039335,0.120062,0.0153017,0.0361991,0.00223677,0.0105659,0.032679,0.00812819,0.00635285,7.40275,-0.0170965,-0.042412,-0.039335,0.0353019,-0.0103689,-0.238585,-0.174067,-0.03809,0.032679,0.0189622,0.0218101,7.40275,-0.0974586,-0.0385112,-0.039335,0.0998993,-0.0297331,-0.238585,-0.364973,-0.0895206,0.0361991,0.0658746,0.0604188,7.40275,-0.221097,-0.0865313,-0.039335,-0.107431,-0.4382,-0.238585,0.285701,0.127071,0.0361991,-0.197472,-0.127548,0.032679,-0.157334,-0.105114
-0.222637,-0.00717706,0.0278416,0.0491462,-0.0003011,0.0041041,0.0582006,-0.0140704,0.00135852,7.61154,0.155479,0.150519,-0.0314265,0.110604,0.0117674,0.0491462,-0.00036142,0.0144682,0.0582006,0.00631573,0.0101741,7.61154,-0.0172215,-0.04356,-0.0314265,0.0368609,-0.00885656,-0.222637,-0.161217,-0.0357485,0.0582006,0.0306756,0.0342838,7.61154,-0.096963,-0.0394963,-0.0314265,0.102557,-0.0273673,-0.222637,-0.340788,-0.0847537,0.0491462,0.0924408,0.0863508,7.61154,-0.219195,-0.0884293,-0.0314265,0.0166805,-0.359905,-0.222637,0.338115,0.113834,0.0491462,-0.226406,-0.146478,0.0582006,-0.180393,-0.122658
-0.206689,-0.00332985,0.0256819,0.0620933,0.00593879,0.00564419,0.0837221,-0.009481,0.00251744,7.82033,0.156167,0.154668,-0.0235179,0.101146,0.00823311,0.0620933,-0.00291754,0.0183705,0.0837221,0.00457594,0.0139954,7.82033,-0.0173466,-0.044708,-0.0235179,0.0384199,-0.00734425,-0.206689,-0.148367,-0.0334069,0.0837221,0.0424166,0.0467575,7.82033,-0.0964674,-0.0404814,-0.0235179,0.105214,-0.0250015,-0.206689,-0.316602,-0.0799869,0.0620933,0.118991,0.112283,7.82033,-0.217293,-0.0903272,-0.0235179,0.140792,-0.281611,-0.206689,0.390528,0.100596,0.0620933,-0.255129,-0.165409,0.0837221,-0.203069,-0.140202
-0.190741,0.00051736,0.0235222,0.0750404,0.0121447,0.00718429,0.109244,-0.00471733,0.00367636,8.02912,0.156856,0.158817,-0.0156094,0.0916879,0.00469881,0.0750404,-0.00527439,0.0222728,0.109244,0.00316603,0.0178167,8.02912,-0.0174716,-0.045856,-0.0156094,0.0399789,-0.00583194,-0.190741,-0.135517,-0.0310654,0.109244,0.0542669,0.0592313,8.02912,-0.0959717,-0.0414665,-0.0156094,0.107871,-0.0226356,-0.190741,-0.292417,-0.0752201,0.0750404,0.145488,0.138215,8.02912,-0.215391,-0.0922252,-0.0156094,0.264904,-0.203317,-0.190741,0.442942,0.0873593,0.0750404,-0.283129,-0.184339,0.109244,-0.224292,-0.157746
-0.174794,0.00436457,0.0213625,0.0879875,0.0183214,0.00872439,0.134765,6.38471e-05,0.00483528,8.23791,0.157544,0.162967,-0.00770084,0.0818964,0.00116451,0.0879875,-0.0074597,0.0261751,0.134765,0.00192988,0.021638,8.23791,-0.0175966,-0.047004,-0.00770084,0.040314,-0.00431963,-0.174794,-0.122668,-0.0287238,0.134765,0.0661617,0.071705,8.23791,-0.0954761,-0.0424516,-0.00770084,0.10699,-0.0202698,-0.174794,-0.268231,-0.0704532,0.0879875,0.171939,0.164147,8.23791,-0.213489,-0.0941232,-0.00770084,0.361495,-0.125022,-0.174794,0.495356,0.0741222,0.0879875,-0.310508,-0.20327,0.134765,-0.244975,-0.175289
-0.158846,0.00821178,0.0192028,0.100935,0.0244829,0.0102645,0.160287,0.00484503,0.0059942,8.4467,0.158232,0.167116,0.000207699,0.0720779,-0.0023698,0.100935,-0.00959071,0.0300775,0.160287,0.000693738,0.0254593,8.4467,-0.0177216,-0.0481519,0.000207699,0.0405502,-0.00280732,-0.158846,-0.109818,-0.0263823,0.160287,0.0780566,0.0841788,8.4467,-0.0949805,-0.0434367,0.000207699,0.105822,-0.0179039,-0.158846,-0.244046,-0.0656864,0.100935,0.198377,0.190079,8.4467,-0.211587,-0.0960211,0.000207699,0.455864,-0.0467278,-0.158846,0.547769,0.060885,0.100935,-0.337712,-0.2222,0.160287,-0.265659,-0.192833
-0.142898,0.012059,0.0170431,0.113882,0.0305153,0.0118046,0.185808,0.00962621,0.00715312,8.65549,0.15892,0.171265,0.00811624,0.0622595,-0.0059041,0.113882,-0.0112597,0.0339798,0.185808,-0.000542407,0.0292806,8.65549,-0.0178467,-0.0492999,0.00811624,0.0407865,-0.00129501,-0.142898,-0.0969677,-0.0240407,0.185808,0.0899514,0.0966525,8.65549,-0.0944849,-0.0444218,0.00811624,0.104654,-0.0155381,-0.142898,-0.21986,-0.0609195,0.113882,0.224708,0.216011,8.65549,-0.209685,-0.0979191,0.00811624,0.550233,0.0315666,-0.142898,0.600183,0.0476479,0.113882,-0.363433,-0.24113,0.185808,-0.286342,-0.210377
-0.12695,0.0159062,0.0148834,0.126829,0.0365477,0.0133447,0.21133,0.0143879,0.00831205,8.86428,0.159608,0.175414,0.0160248,0.052441,-0.0094384,0.126829,-0.0129287,0.0378821,0.21133,-0.00134072,0.0331019,8.86428,-0.0179717,-0.0504479,0.0160248,0.0410228,0.000217302,-0.12695,-0.0841178,-0.0216992,0.21133,0.101948,0.109126,8.86428,-0.0939893,-0.0454069,0.0160248,0.103487,-0.0131722,-0.12695,-0.195675,-0.0561527,0.126829,0.251038,0.241943,8.86428,-0.207783,-0.0998171,0.0160248,0.644602,0.109861,-0.12695,0.652596,0.0344107,0.126829,-0.389154,-0.260061,0.21133,-0.305858,-0.227921
-0.111003,0.0197534,0.0127237,0.139776,0.0424941,0.0148848,0.236852,0.0191245,0.00947097,9.07307,0.160296,0.179563,0.0239333,0.0426225,-0.0129727,0.139776,-0.014344,0.0417844,0.236852,-0.00184031,0.0369232,9.07307,-0.0180967,-0.0515959,0.0239333,0.041259,0.00172961,-0.111003,-0.071268,-0.0193576,0.236852,0.114011,0.1216,9.07307,-0.0934937,-0.046392,0.0239333,0.102319,-0.0108064,-0.111003,-0.171489,-0.0513859,0.139776,0.277314,0.267875,9.07307,-0.205881,-0.101715,0.0239333,0.73897,0.188155,-0.111003,0.70501,0.0211735,0.139776,-0.414118,-0.278991,0.236852,-0.324615,-0.245465
-0.0950549,0.0230082,0.010564,0.152723,0.0482654,0.0164249,0.262373,0.0238611,0.0106299,9.28186,0.160984,0.183712,0.0318419,0.0328041,-0.016507,0.152723,-0.0152657,0.0456867,0.262373,-0.0023399,0.0407445,9.28186,-0.0182217,-0.0527439,0.0318419,0.0414953,0.00324192,-0.0950549,-0.0589073,-0.0170161,0.262373,0.126074,0.134074,9.28186,-0.0929981,-0.0473772,0.0318419,0.101151,-0.00844054,-0.0950549,-0.148001,-0.046619,0.152723,0.303487,0.293807,9.28186,-0.203979,-0.103613,0.0318419,0.833339,0.26645,-0.0950549,0.745775,0.00793639,0.152723,-0.437638,-0.297922,0.262373,-0.343372,-0.263009
-0.0791071,0.0250573,0.00840433,0.16567,0.0540366,0.017965,0.287895,0.0285977,0.0117888,9.49065,0.161673,0.187862,0.0397504,0.0229856,-0.0200413,0.16567,-0.0161874,0.049589,0.287895,-0.00283949,0.0445657,9.49065,-0.0183468,-0.0538919,0.0397504,0.0417315,0.00475424,-0.0791071,-0.0475421,-0.0146746,0.287895,0.138137,0.146547,9.49065,-0.0925025,-0.0483623,0.0397504,0.0999839,-0.0060747,-0.0791071,-0.125934,-0.0418522,0.16567,0.329659,0.319739,9.49065,-0.202077,-0.105511,0.0397504,0.927708,0.344744,-0.0791071,0.762836,-0.00530076,0.16567,-0.461158,-0.316852,0.287895,-0.362129,-0.280553
-0.0631593,0.0271064,0.00624463,0.178617,0.0596433,0.0195051,0.313416,0.0332601,0.0129477,9.69944,0.162361,0.192011,0.0476589,0.0131672,-0.0235756,0.178617,-0.016686,0.0534913,0.313416,-0.00285777,0.048387,9.69944,-0.0184718,-0.0550399,0.0476589,0.0419678,0.00626655,-0.0631593,-0.036177,-0.012333,0.313416,0.150303,0.159021,9.69944,-0.0920069,-0.0493474,0.0476589,0.0988163,-0.00370885,-0.0631593,-0.103867,-0.0370853,0.178617,0.355746,0.345671,9.69944,-0.200175,-0.107409,0.0476589,1.02208,0.423038,-0.0631593,0.779897,-0.0185379,0.178617,-0.483494,-0.335782,0.313416,-0.379764,-0.298097
