trans_Cl_vs_CLCRMLMIN_abscissa,trans_Cl_vs_CLCRMLMIN_spline,trans_Cl_vs_CLCRMLMIN_regression,trans_Cl_vs_WTKG_abscissa,trans_Cl_vs_WTKG_spline,trans_Cl_vs_WTKG_regression,trans_Cl_vs_logtCLCRMLMIN_abscissa,trans_Cl_vs_logtCLCRMLMIN_spline,trans_Cl_vs_logtCLCRMLMIN_regression,trans_Q_vs_CLCRMLMIN_abscissa,trans_Q_vs_CLCRMLMIN_spline,trans_Q_vs_CLCRMLMIN_regression,trans_Q_vs_WTKG_abscissa,trans_Q_vs_WTKG_spline,trans_Q_vs_WTKG_regression,trans_Q_vs_logtCLCRMLMIN_abscissa,trans_Q_vs_logtCLCRMLMIN_spline,trans_Q_vs_logtCLCRMLMIN_regression,trans_V1_vs_CLCRMLMIN_abscissa,trans_V1_vs_CLCRMLMIN_spline,trans_V1_vs_CLCRMLMIN_regression,trans_V1_vs_WTKG_abscissa,trans_V1_vs_WTKG_spline,trans_V1_vs_WTKG_regression,trans_V1_vs_logtCLCRMLMIN_abscissa,trans_V1_vs_logtCLCRMLMIN_spline,trans_V1_vs_logtCLCRMLMIN_regression,trans_V2_vs_CLCRMLMIN_abscissa,trans_V2_vs_CLCRMLMIN_spline,trans_V2_vs_CLCRMLMIN_regression,trans_V2_vs_WTKG_abscissa,trans_V2_vs_WTKG_spline,trans_V2_vs_WTKG_regression,trans_V2_vs_logtCLCRMLMIN_abscissa,trans_V2_vs_logtCLCRMLMIN_spline,trans_V2_vs_logtCLCRMLMIN_regression,split
166.668,1.68964,1.73761,73.9798,1.73426,1.77078,0.0973204,1.67109,1.72175,166.668,1.98416,1.76344,73.9798,1.91128,1.80832,0.0973204,2.02447,1.76824,166.668,3.12327,3.03129,73.9798,3.08581,3.0788,0.0973204,3.11616,3.03479,166.668,3.33956,3.22307,73.9798,3.29273,3.28386,0.0973204,3.33038,3.22741,All
167.685,1.69717,1.7418,74.303,1.73983,1.77422,0.104486,1.66335,1.72623,167.685,1.97242,1.76253,74.303,1.90738,1.80899,0.104486,2.03559,1.76734,167.685,3.12433,3.03124,74.303,3.08695,3.08006,0.104486,3.11746,3.03493,167.685,3.34097,3.22302,74.303,3.29415,3.28548,0.104486,3.33194,3.2276,All
168.702,1.70469,1.74598,74.6263,1.74541,1.77766,0.111652,1.65562,1.73071,168.702,1.96069,1.76162,74.6263,1.90349,1.80965,0.111652,2.04671,1.76645,168.702,3.12539,3.03119,74.6263,3.08809,3.08132,0.111652,3.11876,3.03508,168.702,3.34238,3.22298,74.6263,3.29557,3.2871,0.111652,3.33349,3.22779,All
169.719,1.71221,1.75017,74.9495,1.75099,1.78111,0.118818,1.66323,1.73519,169.719,1.94895,1.76071,74.9495,1.8996,1.81032,0.118818,2.03449,1.76555,169.719,3.12646,3.03115,74.9495,3.08923,3.08258,0.118818,3.12013,3.03522,169.719,3.3438,3.22293,74.9495,3.29699,3.28872,0.118818,3.33529,3.22798,All
170.736,1.71973,1.75436,75.2727,1.75656,1.78455,0.125984,1.67214,1.73967,170.736,1.93722,1.7598,75.2727,1.8957,1.81098,0.125984,2.02029,1.76466,170.736,3.12752,3.0311,75.2727,3.09038,3.08384,0.125984,3.1215,3.03536,170.736,3.34521,3.22288,75.2727,3.29841,3.29034,0.125984,3.33711,3.22816,All
171.754,1.72726,1.75854,75.596,1.76214,1.78799,0.13315,1.68104,1.74415,171.754,1.92548,1.75889,75.596,1.89181,1.81165,0.13315,2.0061,1.76376,171.754,3.12858,3.03106,75.596,3.09152,3.0851,0.13315,3.12288,3.0355,171.754,3.34662,3.22283,75.596,3.29983,3.29197,0.13315,3.33892,3.22835,All
172.771,1.73478,1.76273,75.9192,1.76771,1.79143,0.140316,1.68995,1.74863,172.771,1.91375,1.75798,75.9192,1.88792,1.81232,0.140316,1.9919,1.76287,172.771,3.12965,3.03101,75.9192,3.09266,3.08637,0.140316,3.12425,3.03565,172.771,3.34803,3.22278,75.9192,3.30125,3.29359,0.140316,3.34074,3.22854,All
173.788,1.7423,1.76691,76.2424,1.77329,1.79487,0.147482,1.69886,1.75311,173.788,1.90201,1.75707,76.2424,1.88402,1.81298,0.147482,1.97771,1.76197,173.788,3.13071,3.03097,76.2424,3.0938,3.08763,0.147482,3.12563,3.03579,173.788,3.34945,3.22274,76.2424,3.30267,3.29521,0.147482,3.34256,3.22873,All
174.805,1.74982,1.7711,76.5657,1.77886,1.79832,0.154648,1.70777,1.75759,174.805,1.89028,1.75616,76.5657,1.88013,1.81365,0.154648,1.96351,1.76108,174.805,3.13178,3.03092,76.5657,3.09494,3.08889,0.154648,3.127,3.03593,174.805,3.35086,3.22269,76.5657,3.30409,3.29683,0.154648,3.34438,3.22892,All
175.822,1.75735,1.77529,76.8889,1.78444,1.80176,0.161813,1.71668,1.76207,175.822,1.87854,1.75526,76.8889,1.87624,1.81431,0.161813,1.94932,1.76018,175.822,3.13284,3.03088,76.8889,3.09608,3.09015,0.161813,3.12837,3.03608,175.822,3.35227,3.22264,76.8889,3.30551,3.29845,0.161813,3.3462,3.22911,All
176.839,1.76487,1.77947,77.2121,1.79002,1.8052,0.168979,1.72558,1.76655,176.839,1.86681,1.75435,77.2121,1.87234,1.81498,0.168979,1.93512,1.75928,176.839,3.1339,3.03083,77.2121,3.09722,3.09141,0.168979,3.12975,3.03622,176.839,3.35369,3.22259,77.2121,3.30693,3.30007,0.168979,3.34801,3.2293,All
177.857,1.77239,1.78366,77.5354,1.79559,1.80864,0.176145,1.73449,1.77103,177.857,1.85507,1.75344,77.5354,1.86845,1.81565,0.176145,1.92093,1.75839,177.857,3.13497,3.03078,77.5354,3.09836,3.09268,0.176145,3.13112,3.03636,177.857,3.3551,3.22255,77.5354,3.30835,3.30169,0.176145,3.34983,3.22948,All
178.874,1.77991,1.78785,77.8586,1.80117,1.81208,0.183311,1.7434,1.77551,178.874,1.84334,1.75253,77.8586,1.86456,1.81631,0.183311,1.90673,1.75749,178.874,3.13603,3.03074,77.8586,3.0995,3.09394,0.183311,3.13249,3.03651,178.874,3.35651,3.2225,77.8586,3.30976,3.30331,0.183311,3.35165,3.22967,All
179.891,1.78744,1.79203,78.1818,1.80674,1.81553,0.190477,1.75231,1.77999,179.891,1.8316,1.75162,78.1818,1.86066,1.81698,0.190477,1.89254,1.7566,179.891,3.13709,3.03069,78.1818,3.10064,3.0952,0.190477,3.13387,3.03665,179.891,3.35792,3.22245,78.1818,3.31118,3.30493,0.190477,3.35347,3.22986,All
180.908,1.79496,1.79622,78.5051,1.81232,1.81897,0.197643,1.76122,1.78447,180.908,1.81987,1.75071,78.5051,1.85677,1.81764,0.197643,1.87834,1.7557,180.908,3.13816,3.03065,78.5051,3.10178,3.09646,0.197643,3.13524,3.03679,180.908,3.35934,3.2224,78.5051,3.3126,3.30656,0.197643,3.35528,3.23005,All
181.925,1.80248,1.8004,78.8283,1.8179,1.82241,0.204809,1.77013,1.78895,181.925,1.80814,1.7498,78.8283,1.85288,1.81831,0.204809,1.86415,1.75481,181.925,3.13922,3.0306,78.8283,3.10293,3.09772,0.204809,3.13662,3.03694,181.925,3.36075,3.22235,78.8283,3.31402,3.30818,0.204809,3.3571,3.23024,All
182.942,1.81,1.80459,79.1515,1.82347,1.82585,0.211975,1.77903,1.79343,182.942,1.7964,1.74889,79.1515,1.84898,1.81898,0.211975,1.84995,1.75391,182.942,3.14028,3.03056,79.1515,3.10407,3.09898,0.211975,3.13799,3.03708,182.942,3.36216,3.22231,79.1515,3.31544,3.3098,0.211975,3.35892,3.23043,All
183.96,1.81753,1.80878,79.4747,1.82905,1.8293,0.219141,1.78794,1.79791,183.96,1.78467,1.74798,79.4747,1.84509,1.81964,0.219141,1.83576,1.75302,183.96,3.14135,3.03051,79.4747,3.10521,3.10025,0.219141,3.13936,3.03722,183.96,3.36358,3.22226,79.4747,3.31686,3.31142,0.219141,3.36074,3.23061,All
184.977,1.81861,1.81296,79.798,1.83462,1.83274,0.226307,1.79685,1.80239,184.977,1.69738,1.74707,79.798,1.8412,1.82031,0.226307,1.82156,1.75212,184.977,3.08097,3.03046,79.798,3.10635,3.10151,0.226307,3.14074,3.03736,184.977,3.28757,3.22221,79.798,3.31828,3.31304,0.226307,3.36256,3.2308,All
185.994,1.77768,1.81715,80.1212,1.8402,1.83618,0.233473,1.80576,1.80687,185.994,1.39278,1.74616,80.1212,1.8373,1.82097,0.233473,1.80737,1.75123,185.994,2.78688,3.03042,80.1212,3.10749,3.10277,0.233473,3.14211,3.03751,185.994,2.9162,3.22216,80.1212,3.3197,3.31466,0.233473,3.36437,3.23099,All
187.011,1.76304,1.82134,80.4444,1.84577,1.83962,0.240638,1.81467,1.81135,187.011,1.59279,1.74525,80.4444,1.83341,1.82164,0.240638,1.79317,1.75033,187.011,2.86256,3.03037,80.4444,3.10863,3.10403,0.240638,3.14348,3.03765,187.011,3.01018,3.22212,80.4444,3.32112,3.31628,0.240638,3.36619,3.23118,All
188.028,1.7484,1.82552,80.7677,1.85135,1.84306,0.247804,1.82357,1.81583,188.028,1.79281,1.74434,80.7677,1.82952,1.82231,0.247804,1.77898,1.74944,188.028,2.93825,3.03033,80.7677,3.10977,3.10529,0.247804,3.14486,3.03779,188.028,3.10415,3.22207,80.7677,3.32254,3.3179,0.247804,3.36801,3.23137,All
189.045,1.73376,1.82971,81.0909,1.85693,1.84651,0.25497,1.78166,1.82031,189.045,1.99283,1.74343,81.0909,1.82562,1.82297,0.25497,1.3604,1.74854,189.045,3.01393,3.03028,81.0909,3.11091,3.10656,0.25497,2.77729,3.03794,189.045,3.19813,3.22202,81.0909,3.32396,3.31952,0.25497,2.90433,3.23156,All
190.063,1.74593,1.83389,81.4141,1.8625,1.84995,0.262136,1.76192,1.82479,190.063,1.98765,1.74252,81.4141,1.82173,1.82364,0.262136,1.62444,1.74765,190.063,3.02793,3.03024,81.4141,3.11205,3.10782,0.262136,2.87724,3.03808,190.063,3.21594,3.22197,81.4141,3.32538,3.32114,0.262136,3.02842,3.23174,All
191.08,1.7629,1.83808,81.7374,1.86808,1.85339,0.269302,1.74219,1.82927,191.08,1.9457,1.74161,81.7374,1.81784,1.8243,0.269302,1.88848,1.74675,191.08,3.03087,3.03019,81.7374,3.11319,3.10908,0.269302,2.97719,3.03822,191.08,3.22012,3.22192,81.7374,3.3268,3.32277,0.269302,3.15252,3.23193,All
192.097,1.77987,1.84227,82.0606,1.87301,1.85683,0.276468,1.74302,1.83375,192.097,1.90375,1.7407,82.0606,1.81088,1.82497,0.276468,1.99672,1.74586,192.097,3.0338,3.03015,82.0606,3.11329,3.11034,0.276468,3.03063,3.03837,192.097,3.22429,3.22188,82.0606,3.32694,3.32439,0.276468,3.21922,3.23212,All
193.114,1.79684,1.84645,82.3838,1.87513,1.86027,0.283634,1.76569,1.83823,193.114,1.86181,1.7398,82.3838,1.79066,1.82564,0.283634,1.93963,1.74496,193.114,3.03674,3.0301,82.3838,3.10885,3.1116,0.283634,3.03472,3.03851,193.114,3.22846,3.22183,82.3838,3.3215,3.32601,0.283634,3.22502,3.23231,All
194.131,1.81382,1.85064,82.7071,1.87725,1.86372,0.2908,1.78835,1.84271,194.131,1.81986,1.73889,82.7071,1.77044,1.8263,0.2908,1.88254,1.74406,194.131,3.03968,3.03005,82.7071,3.10441,3.11287,0.2908,3.03881,3.03865,194.131,3.23264,3.22178,82.7071,3.31607,3.32763,0.2908,3.23081,3.2325,All
195.148,1.83079,1.85483,83.0303,1.87938,1.86716,0.297966,1.81101,1.8472,195.148,1.77791,1.73798,83.0303,1.75022,1.82697,0.297966,1.82544,1.74317,195.148,3.04262,3.03001,83.0303,3.09997,3.11413,0.297966,3.0429,3.03879,195.148,3.23681,3.22173,83.0303,3.31064,3.32925,0.297966,3.23661,3.23269,All
196.166,1.84776,1.85901,83.3535,1.8815,1.8706,0.305132,1.83368,1.85168,196.166,1.73597,1.73707,83.3535,1.73,1.82764,0.305132,1.76835,1.74227,196.166,3.04556,3.02996,83.3535,3.09553,3.11539,0.305132,3.04699,3.03894,196.166,3.24098,3.22169,83.3535,3.30521,3.33087,0.305132,3.24241,3.23288,All
197.183,1.86473,1.8632,83.6768,1.88362,1.87404,0.312297,1.85634,1.85616,197.183,1.69402,1.73616,83.6768,1.70978,1.8283,0.312297,1.71126,1.74138,197.183,3.0485,3.02992,83.6768,3.09109,3.11665,0.312297,3.05109,3.03908,197.183,3.24516,3.22164,83.6768,3.29977,3.33249,0.312297,3.2482,3.23306,All
198.2,1.88171,1.86738,84,1.88575,1.87748,0.319463,1.87901,1.86064,198.2,1.65207,1.73525,84,1.68956,1.82897,0.319463,1.65417,1.74048,198.2,3.05144,3.02987,84,3.08665,3.11791,0.319463,3.05518,3.03922,198.2,3.24933,3.22159,84,3.29434,3.33411,0.319463,3.254,3.23325,All
