Cl_abscissa,Cl_cdf,V1_abscissa,V1_cdf,Q_abscissa,Q_cdf,V2_abscissa,V2_cdf,bias_abscissa,bias_cdf,split
5.00315,0.37,21.0388,0.37,5.38376,0.371429,22.7691,0.371429,-1.33811,0.371429,All
5.02711,0.371429,21.0575,0.371429,5.39264,0.372857,22.8964,0.372857,-1.33769,0.372857,All
5.0338,0.372857,21.0661,0.372857,5.3931,0.374286,22.9332,0.374286,-1.33541,0.374286,All
5.03389,0.374286,21.0738,0.374286,5.41201,0.375714,23.0484,0.375714,-1.29487,0.375714,All
5.04169,0.375714,21.0778,0.375714,5.41984,0.377143,23.1943,0.377143,-1.28604,0.377143,All
5.0423,0.377143,21.1721,0.377143,5.42137,0.378571,23.3775,0.378571,-1.27722,0.378571,All
5.04625,0.378571,21.2103,0.378571,5.46876,0.38,23.4404,0.38,-1.2686,0.38,All
5.05188,0.38,21.2173,0.38,5.47755,0.381429,23.4511,0.381429,-1.26833,0.381429,All
5.07194,0.381429,21.2224,0.381429,5.49109,0.382857,23.457,0.382857,-1.21802,0.382857,All
5.07231,0.382857,21.2243,0.382857,5.50055,0.384286,23.4747,0.384286,-1.19552,0.384286,All
5.07293,0.384286,21.2464,0.384286,5.5207,0.385714,23.5122,0.385714,-1.19025,0.385714,All
5.07861,0.385714,21.3167,0.385714,5.53542,0.387143,23.6239,0.387143,-1.17014,0.387143,All
5.07866,0.387143,21.3173,0.387143,5.5355,0.388571,23.6282,0.388571,-1.16888,0.388571,All
5.08315,0.388571,21.3284,0.388571,5.55108,0.39,23.6467,0.39,-1.15838,0.39,All
5.08404,0.39,21.3384,0.39,5.56312,0.391429,23.6566,0.391429,-1.1576,0.391429,All
5.0871,0.391429,21.3554,0.391429,5.5666,0.392857,23.6933,0.392857,-1.14983,0.392857,All
5.08845,0.392857,21.3622,0.392857,5.57571,0.394286,23.7112,0.394286,-1.14886,0.394286,All
5.09285,0.394286,21.3761,0.394286,5.58329,0.395714,23.7173,0.395714,-1.10558,0.395714,All
5.0949,0.395714,21.3844,0.395714,5.59279,0.397143,23.7713,0.397143,-1.10536,0.397143,All
5.10095,0.397143,21.3847,0.397143,5.59566,0.398571,23.7795,0.398571,-1.09972,0.398571,All
5.10482,0.398571,21.4316,0.398571,5.61224,0.4,23.7842,0.4,-1.08626,0.4,All
5.10514,0.4,21.4767,0.4,5.62015,0.401429,23.8043,0.401429,-1.07222,0.401429,All
5.10823,0.401429,21.49,0.401429,5.62095,0.402857,23.8215,0.402857,-1.0644,0.402857,All
5.12234,0.402857,21.5078,0.402857,5.63975,0.404286,23.8361,0.404286,-1.05341,0.404286,All
5.13375,0.404286,21.5109,0.404286,5.64631,0.405714,23.8457,0.405714,-1.04216,0.405714,All
5.14276,0.405714,21.5167,0.405714,5.64784,0.407143,23.8772,0.407143,-1.03656,0.407143,All
5.15165,0.407143,21.5289,0.407143,5.64796,0.408571,23.9075,0.408571,-1.03235,0.408571,All
5.16045,0.408571,21.5377,0.408571,5.64875,0.41,23.91,0.41,-1.02313,0.41,All
5.16401,0.41,21.5407,0.41,5.65676,0.411429,23.9352,0.411429,-1.00481,0.411429,All
5.16715,0.411429,21.5675,0.411429,5.6637,0.412857,24.0368,0.412857,-0.994731,0.412857,All
5.16834,0.412857,21.5718,0.412857,5.6733,0.414286,24.0945,0.414286,-0.973372,0.414286,All
5.18319,0.414286,21.5807,0.414286,5.67738,0.415714,24.1653,0.415714,-0.973082,0.415714,All
5.19069,0.415714,21.5843,0.415714,5.6852,0.417143,24.2771,0.417143,-0.968905,0.417143,All
5.19537,0.417143,21.5901,0.417143,5.69255,0.418571,24.2817,0.418571,-0.961359,0.418571,All
5.1954,0.418571,21.6135,0.418571,5.70786,0.42,24.2967,0.42,-0.949383,0.42,All
5.21528,0.42,21.6301,0.42,5.71438,0.421429,24.3225,0.421429,-0.927283,0.421429,All
5.21681,0.421429,21.6608,0.421429,5.72482,0.422857,24.3382,0.422857,-0.925484,0.422857,All
5.21837,0.422857,21.7245,0.422857,5.73636,0.424286,24.3869,0.424286,-0.921585,0.424286,All
5.21883,0.424286,21.7341,0.424286,5.75969,0.425714,24.4126,0.425714,-0.914437,0.425714,All
5.22141,0.425714,21.7345,0.425714,5.76465,0.427143,24.5025,0.427143,-0.908438,0.427143,All
5.22566,0.427143,21.7597,0.427143,5.77106,0.428571,24.5913,0.428571,-0.905039,0.428571,All
5.22741,0.428571,21.8793,0.428571,5.77477,0.43,24.6341,0.43,-0.891451,0.43,All
5.2412,0.43,21.8902,0.43,5.77502,0.431429,24.6584,0.431429,-0.887764,0.431429,All
5.243,0.431429,21.9182,0.431429,5.80414,0.432857,24.6926,0.432857,-0.884277,0.432857,All
5.24594,0.432857,21.9207,0.432857,5.8103,0.434286,24.7303,0.434286,-0.857881,0.434286,All
5.24762,0.434286,21.9259,0.434286,5.81379,0.435714,24.7337,0.435714,-0.847078,0.435714,All
5.25468,0.435714,21.9288,0.435714,5.81634,0.437143,24.7568,0.437143,-0.837359,0.437143,All
5.25974,0.437143,21.9605,0.437143,5.84663,0.438571,24.8638,0.438571,-0.835037,0.438571,All
5.26064,0.438571,21.9752,0.438571,5.86486,0.44,24.9069,0.44,-0.834951,0.44,All
5.26485,0.44,22.0154,0.44,5.8727,0.441429,24.939,0.441429,-0.831696,0.441429,All
5.26562,0.441429,22.0649,0.441429,5.87447,0.442857,24.9736,0.442857,-0.808397,0.442857,All
5.26754,0.442857,22.082,0.442857,5.87656,0.444286,24.9926,0.444286,-0.791195,0.444286,All
5.26958,0.444286,22.1282,0.444286,5.89363,0.445714,25.0074,0.445714,-0.780738,0.445714,All
5.27163,0.445714,22.156,0.445714,5.91529,0.447143,25.0122,0.447143,-0.774575,0.447143,All
5.27613,0.447143,22.1727,0.447143,5.93467,0.448571,25.0394,0.448571,-0.77122,0.448571,All
5.28035,0.448571,22.1756,0.448571,5.95005,0.45,25.0853,0.45,-0.76891,0.45,All
5.28257,0.45,22.1809,0.45,5.95042,0.451429,25.115,0.451429,-0.729528,0.451429,All
5.28335,0.451429,22.1837,0.451429,5.96898,0.452857,25.1604,0.452857,-0.716959,0.452857,All
5.28522,0.452857,22.1916,0.452857,5.97753,0.454286,25.2043,0.454286,-0.712048,0.454286,All
5.28642,0.454286,22.1974,0.454286,5.98783,0.455714,25.2516,0.455714,-0.705284,0.455714,All
5.28673,0.455714,22.2033,0.455714,5.98867,0.457143,25.2722,0.457143,-0.687928,0.457143,All
5.29235,0.457143,22.2146,0.457143,6.0013,0.458571,25.297,0.458571,-0.674237,0.458571,All
5.29298,0.458571,22.2421,0.458571,6.00861,0.46,25.3086,0.46,-0.656954,0.46,All
5.30542,0.46,22.2793,0.46,6.01962,0.461429,25.3283,0.461429,-0.635517,0.461429,All
5.30657,0.461429,22.2969,0.461429,6.02545,0.462857,25.3564,0.462857,-0.576635,0.462857,All
5.3121,0.462857,22.3083,0.462857,6.03634,0.464286,25.4274,0.464286,-0.561535,0.464286,All
5.31436,0.464286,22.3454,0.464286,6.0408,0.465714,25.4428,0.465714,-0.535632,0.465714,All
5.31599,0.465714,22.351,0.465714,6.04534,0.467143,25.5315,0.467143,-0.529895,0.467143,All
5.3165,0.467143,22.363,0.467143,6.05234,0.468571,25.5462,0.468571,-0.464856,0.468571,All
5.3198,0.468571,22.3896,0.468571,6.05731,0.47,25.5525,0.47,-0.451546,0.47,All
5.3263,0.47,22.407,0.47,6.06876,0.471429,25.576,0.471429,-0.382305,0.471429,All
5.33118,0.471429,22.4226,0.471429,6.08129,0.472857,25.5857,0.472857,-0.35871,0.472857,All
5.33379,0.472857,22.4277,0.472857,6.08179,0.474286,25.5922,0.474286,-0.35292,0.474286,All
5.34207,0.474286,22.4416,0.474286,6.09241,0.475714,25.6352,0.475714,-0.310354,0.475714,All
5.34398,0.475714,22.4495,0.475714,6.12588,0.477143,25.6777,0.477143,-0.294165,0.477143,All
5.34811,0.477143,22.4596,0.477143,6.13129,0.478571,25.6777,0.478571,-0.254102,0.478571,All
5.36694,0.478571,22.489,0.478571,6.14891,0.48,25.7705,0.48,-0.24089,0.48,All
5.37528,0.48,22.5073,0.48,6.15929,0.481429,25.8009,0.481429,-0.236919,0.481429,All
5.38281,0.481429,22.5612,0.481429,6.16254,0.482857,25.8531,0.482857,-0.188106,0.482857,All
5.38506,0.482857,22.5634,0.482857,6.16301,0.484286,25.882,0.484286,-0.142512,0.484286,All
5.38666,0.484286,22.5733,0.484286,6.16878,0.485714,25.9189,0.485714,-0.136275,0.485714,All
5.38923,0.485714,22.588,0.485714,6.17574,0.487143,25.9475,0.487143,-0.122334,0.487143,All
5.39931,0.487143,22.5942,0.487143,6.17886,0.488571,25.9659,0.488571,-0.121275,0.488571,All
5.39945,0.488571,22.6166,0.488571,6.17898,0.49,25.9771,0.49,-0.118505,0.49,All
5.40028,0.49,22.6267,0.49,6.18925,0.491429,26.0593,0.491429,-0.112476,0.491429,All
5.40053,0.491429,22.6318,0.491429,6.19598,0.492857,26.0656,0.492857,-0.0569541,0.492857,All
5.41422,0.492857,22.6406,0.492857,6.21233,0.494286,26.1131,0.494286,-0.0523515,0.494286,All
5.42266,0.494286,22.6417,0.494286,6.22668,0.495714,26.1269,0.495714,-0.0367858,0.495714,All
5.42772,0.495714,22.6519,0.495714,6.24495,0.497143,26.1503,0.497143,-0.0237061,0.497143,All
5.42951,0.497143,22.7019,0.497143,6.26428,0.498571,26.1508,0.498571,-0.0209056,0.498571,All
5.43833,0.498571,22.7273,0.498571,6.27111,0.5,26.1539,0.5,0.010206,0.5,All
5.45669,0.5,22.731,0.5,6.27396,0.501429,26.2128,0.501429,0.0189912,0.501429,All
5.45935,0.501429,22.8192,0.501429,6.27607,0.502857,26.2254,0.502857,0.0314425,0.502857,All
5.46001,0.502857,22.8295,0.502857,6.27683,0.504286,26.2687,0.504286,0.0320143,0.504286,All
5.46646,0.504286,22.83,0.504286,6.284,0.505714,26.2928,0.505714,0.0328885,0.505714,All
5.48919,0.505714,22.8364,0.505714,6.28636,0.507143,26.3353,0.507143,0.0399056,0.507143,All
5.48972,0.507143,22.8536,0.507143,6.28708,0.508571,26.348,0.508571,0.0440703,0.508571,All
5.49247,0.508571,22.9176,0.508571,6.29459,0.51,26.4208,0.51,0.0515308,0.51,All
5.49816,0.51,22.9415,0.51,6.29851,0.511429,26.4246,0.511429,0.0568551,0.511429,All
5.49842,0.511429,22.9419,0.511429,6.31357,0.512857,26.4418,0.512857,0.064023,0.512857,All
5.49848,0.512857,22.9559,0.512857,6.34696,0.514286,26.5121,0.514286,0.0984682,0.514286,All
5.50818,0.514286,22.9761,0.514286,6.35866,0.515714,26.5669,0.515714,0.114149,0.515714,All
5.51148,0.515714,23.021,0.515714,6.38391,0.517143,26.6276,0.517143,0.114196,0.517143,All
5.51312,0.517143,23.0575,0.517143,6.40052,0.518571,26.7034,0.518571,0.124763,0.518571,All
5.51483,0.518571,23.0755,0.518571,6.40549,0.52,26.7484,0.52,0.130916,0.52,All
5.51861,0.52,23.1123,0.52,6.40955,0.521429,26.7534,0.521429,0.137233,0.521429,All
5.52259,0.521429,23.1251,0.521429,6.41657,0.522857,26.7587,0.522857,0.148858,0.522857,All
5.52311,0.522857,23.1626,0.522857,6.44136,0.524286,26.7839,0.524286,0.158003,0.524286,All
5.53289,0.524286,23.1644,0.524286,6.46198,0.525714,26.8008,0.525714,0.173359,0.525714,All
5.53644,0.525714,23.1954,0.525714,6.46485,0.527143,26.8329,0.527143,0.174429,0.527143,All
5.54947,0.527143,23.216,0.527143,6.48206,0.528571,26.8457,0.528571,0.189725,0.528571,All
5.55058,0.528571,23.2253,0.528571,6.48256,0.53,26.859,0.53,0.245131,0.53,All
5.5651,0.53,23.2354,0.53,6.48521,0.531429,26.8769,0.531429,0.247356,0.531429,All
5.56617,0.531429,23.2464,0.531429,6.49068,0.532857,26.8917,0.532857,0.247564,0.532857,All
5.57612,0.532857,23.2536,0.532857,6.4912,0.534286,26.9003,0.534286,0.268242,0.534286,All
5.59162,0.534286,23.2838,0.534286,6.49304,0.535714,26.9418,0.535714,0.297122,0.535714,All
5.59399,0.535714,23.2871,0.535714,6.49432,0.537143,26.9654,0.537143,0.315551,0.537143,All
5.59709,0.537143,23.289,0.537143,6.50421,0.538571,27.0131,0.538571,0.316862,0.538571,All
5.60747,0.538571,23.2919,0.538571,6.50546,0.54,27.0263,0.54,0.328584,0.54,All
5.60968,0.54,23.2977,0.54,6.50802,0.541429,27.0327,0.541429,0.334223,0.541429,All
5.60978,0.541429,23.3021,0.541429,6.51244,0.542857,27.0367,0.542857,0.335236,0.542857,All
5.61242,0.542857,23.3165,0.542857,6.53962,0.544286,27.0576,0.544286,0.337104,0.544286,All
5.61302,0.544286,23.3446,0.544286,6.5415,0.545714,27.0627,0.545714,0.349813,0.545714,All
5.61927,0.545714,23.3476,0.545714,6.55065,0.547143,27.152,0.547143,0.351911,0.547143,All
5.62067,0.547143,23.3676,0.547143,6.58105,0.548571,27.1951,0.548571,0.360002,0.548571,All
5.62119,0.548571,23.3737,0.548571,6.59008,0.55,27.2434,0.55,0.362296,0.55,All
5.62268,0.55,23.376,0.55,6.60135,0.551429,27.2787,0.551429,0.369823,0.551429,All
5.62409,0.551429,23.4261,0.551429,6.61221,0.552857,27.2792,0.552857,0.374852,0.552857,All
5.62429,0.552857,23.4349,0.552857,6.61873,0.554286,27.337,0.554286,0.391128,0.554286,All
5.62467,0.554286,23.4621,0.554286,6.65317,0.555714,27.3869,0.555714,0.404475,0.555714,All
5.62561,0.555714,23.4832,0.555714,6.65848,0.557143,27.4192,0.557143,0.404763,0.557143,All
5.6317,0.557143,23.4907,0.557143,6.66003,0.558571,27.4433,0.558571,0.410103,0.558571,All
5.6328,0.558571,23.501,0.558571,6.67338,0.56,27.4779,0.56,0.41484,0.56,All
5.63292,0.56,23.5055,0.56,6.67749,0.561429,27.4964,0.561429,0.431066,0.561429,All
5.63973,0.561429,23.5089,0.561429,6.68605,0.562857,27.5043,0.562857,0.433118,0.562857,All
5.65128,0.562857,23.5114,0.562857,6.70155,0.564286,27.5568,0.564286,0.445887,0.564286,All
5.66606,0.564286,23.5152,0.564286,6.72409,0.565714,27.5871,0.565714,0.465841,0.565714,All
5.68042,0.565714,23.6104,0.565714,6.72616,0.567143,27.5969,0.567143,0.474307,0.567143,All
5.70053,0.567143,23.6179,0.567143,6.73724,0.568571,27.6328,0.568571,0.475163,0.568571,All
5.72454,0.568571,23.6307,0.568571,6.73977,0.57,27.6619,0.57,0.477199,0.57,All
5.72742,0.57,23.664,0.57,6.75318,0.571429,27.6663,0.571429,0.488233,0.571429,All
5.73235,0.571429,23.6929,0.571429,6.78692,0.572857,27.6724,0.572857,0.493223,0.572857,All
5.74465,0.572857,23.697,0.572857,6.78959,0.574286,27.7039,0.574286,0.495355,0.574286,All
5.75743,0.574286,23.6972,0.574286,6.79127,0.575714,27.7701,0.575714,0.499288,0.575714,All
5.76066,0.575714,23.7,0.575714,6.79146,0.577143,27.8251,0.577143,0.511668,0.577143,All
5.77165,0.577143,23.7092,0.577143,6.79239,0.578571,27.8374,0.578571,0.517636,0.578571,All
5.77989,0.578571,23.7188,0.578571,6.80838,0.58,27.8388,0.58,0.543568,0.58,All
5.78652,0.58,23.7237,0.58,6.80965,0.581429,27.8413,0.581429,0.549214,0.581429,All
5.78742,0.581429,23.7351,0.581429,6.84137,0.582857,27.8428,0.582857,0.552146,0.582857,All
5.78793,0.582857,23.7442,0.582857,6.85225,0.584286,27.8583,0.584286,0.561394,0.584286,All
5.79774,0.584286,23.7455,0.584286,6.86153,0.585714,27.8794,0.585714,0.570979,0.585714,All
5.80007,0.585714,23.7469,0.585714,6.90941,0.587143,27.8949,0.587143,0.592671,0.587143,All
5.80989,0.587143,23.7494,0.587143,6.9186,0.588571,27.9252,0.588571,0.602172,0.588571,All
5.81464,0.588571,23.7521,0.588571,6.92952,0.59,27.9641,0.59,0.61861,0.59,All
5.8168,0.59,23.7538,0.59,6.94327,0.591429,28.0227,0.591429,0.638636,0.591429,All
5.82242,0.591429,23.7588,0.591429,6.96244,0.592857,28.0301,0.592857,0.64017,0.592857,All
5.83529,0.592857,23.7893,0.592857,6.96701,0.594286,28.1335,0.594286,0.642548,0.594286,All
5.85826,0.594286,23.8016,0.594286,6.97151,0.595714,28.1718,0.595714,0.654242,0.595714,All
5.86358,0.595714,23.8122,0.595714,6.98742,0.597143,28.2269,0.597143,0.668546,0.597143,All
5.87125,0.597143,23.8187,0.597143,6.98884,0.598571,28.246,0.598571,0.669966,0.598571,All
5.9054,0.598571,23.8205,0.598571,6.9954,0.6,28.2611,0.6,0.672636,0.6,All
5.90649,0.6,23.8309,0.6,7.0119,0.601429,28.3004,0.601429,0.679285,0.601429,All
5.90755,0.601429,23.8654,0.601429,7.01716,0.602857,28.3544,0.602857,0.680498,0.602857,All
5.91348,0.602857,23.8752,0.602857,7.0225,0.604286,28.377,0.604286,0.681401,0.604286,All
5.91916,0.604286,23.8869,0.604286,7.03721,0.605714,28.413,0.605714,0.683579,0.605714,All
5.9279,0.605714,23.8912,0.605714,7.06687,0.607143,28.4355,0.607143,0.694095,0.607143,All
5.93133,0.607143,23.8971,0.607143,7.07531,0.608571,28.5183,0.608571,0.706735,0.608571,All
5.93282,0.608571,23.9127,0.608571,7.09133,0.61,28.5463,0.61,0.71344,0.61,All
5.93455,0.61,23.9177,0.61,7.09288,0.611429,28.5537,0.611429,0.715265,0.611429,All
5.93595,0.611429,23.9203,0.611429,7.09941,0.612857,28.5637,0.612857,0.721685,0.612857,All
5.96296,0.612857,23.9337,0.612857,7.10757,0.614286,28.6212,0.614286,0.721825,0.614286,All
5.96495,0.614286,23.937,0.614286,7.12215,0.615714,28.6402,0.615714,0.739702,0.615714,All
5.97174,0.615714,23.9568,0.615714,7.12648,0.617143,28.6462,0.617143,0.749,0.617143,All
5.97326,0.617143,23.9699,0.617143,7.13714,0.618571,28.6576,0.618571,0.76244,0.618571,All
5.97333,0.618571,23.9789,0.618571,7.14399,0.62,28.6871,0.62,0.76259,0.62,All
5.98582,0.62,23.9944,0.62,7.14691,0.621429,28.7161,0.621429,0.764053,0.621429,All
5.99413,0.621429,24.0349,0.621429,7.18604,0.622857,28.7764,0.622857,0.767598,0.622857,All
5.99483,0.622857,24.0554,0.622857,7.20086,0.624286,28.8191,0.624286,0.77834,0.624286,All
6.00296,0.624286,24.0821,0.624286,7.23869,0.625714,28.8338,0.625714,0.784998,0.625714,All
6.0096,0.625714,24.0882,0.625714,7.2504,0.627143,28.9465,0.627143,0.791213,0.627143,All
6.01227,0.627143,24.1035,0.627143,7.25151,0.628571,28.9738,0.628571,0.836465,0.628571,All
6.01361,0.628571,24.1036,0.628571,7.2596,0.63,29.0656,0.63,0.837328,0.63,All
6.01615,0.63,24.1088,0.63,7.26058,0.631429,29.0674,0.631429,0.83843,0.631429,All
6.02408,0.631429,24.1354,0.631429,7.26476,0.632857,29.1118,0.632857,0.842827,0.632857,All
6.02697,0.632857,24.151,0.632857,7.27926,0.634286,29.1424,0.634286,0.881033,0.634286,All
6.0403,0.634286,24.1583,0.634286,7.27985,0.635714,29.1561,0.635714,0.883621,0.635714,All
6.04282,0.635714,24.1644,0.635714,7.27999,0.637143,29.1996,0.637143,0.887591,0.637143,All
6.04524,0.637143,24.1727,0.637143,7.28026,0.638571,29.258,0.638571,0.88924,0.638571,All
6.04772,0.638571,24.1884,0.638571,7.28033,0.64,29.2688,0.64,0.902954,0.64,All
6.06165,0.64,24.2124,0.64,7.2867,0.641429,29.294,0.641429,0.913526,0.641429,All
6.06816,0.641429,24.2192,0.641429,7.33533,0.642857,29.3641,0.642857,0.933755,0.642857,All
6.10457,0.642857,24.2219,0.642857,7.33613,0.644286,29.3781,0.644286,0.947019,0.644286,All
6.10966,0.644286,24.2311,0.644286,7.34803,0.645714,29.4032,0.645714,0.962909,0.645714,All
6.1115,0.645714,24.2314,0.645714,7.36144,0.647143,29.4377,0.647143,0.975008,0.647143,All
6.11564,0.647143,24.2725,0.647143,7.36624,0.648571,29.4965,0.648571,0.98013,0.648571,All
6.11817,0.648571,24.2746,0.648571,7.37618,0.65,29.4995,0.65,0.998824,0.65,All
6.12047,0.65,24.3126,0.65,7.38662,0.651429,29.5045,0.651429,1.00613,0.651429,All
6.12556,0.651429,24.3347,0.651429,7.39239,0.652857,29.5106,0.652857,1.01346,0.652857,All
6.12739,0.652857,24.365,0.652857,7.39264,0.654286,29.5198,0.654286,1.02064,0.654286,All
6.13757,0.654286,24.3651,0.654286,7.39548,0.655714,29.5432,0.655714,1.03822,0.655714,All
6.14655,0.655714,24.379,0.655714,7.39946,0.657143,29.6967,0.657143,1.04523,0.657143,All
6.14899,0.657143,24.3943,0.657143,7.408,0.658571,29.7872,0.658571,1.06809,0.658571,All
6.15008,0.658571,24.4038,0.658571,7.42766,0.66,29.8548,0.66,1.0772,0.66,All
6.15089,0.66,24.4219,0.66,7.47115,0.661429,29.9503,0.661429,1.13847,0.661429,All
6.15109,0.661429,24.4322,0.661429,7.49715,0.662857,30.0041,0.662857,1.14784,0.662857,All
6.15426,0.662857,24.4384,0.662857,7.52276,0.664286,30.0873,0.664286,1.15041,0.664286,All
6.15632,0.664286,24.4459,0.664286,7.53826,0.665714,30.0875,0.665714,1.16607,0.665714,All
6.16333,0.665714,24.4508,0.665714,7.5433,0.667143,30.293,0.667143,1.18165,0.667143,All
6.16593,0.667143,24.4552,0.667143,7.54659,0.668571,30.3568,0.668571,1.24192,0.668571,All
6.16767,0.668571,24.4938,0.668571,7.55462,0.67,30.358,0.67,1.24559,0.67,All
6.17929,0.67,24.5404,0.67,7.5773,0.671429,30.5672,0.671429,1.2662,0.671429,All
6.18136,0.671429,24.5654,0.671429,7.58023,0.672857,30.6034,0.672857,1.28502,0.672857,All
6.18895,0.672857,24.6123,0.672857,7.60528,0.674286,30.6425,0.674286,1.29013,0.674286,All
6.18911,0.674286,24.6369,0.674286,7.6061,0.675714,30.698,0.675714,1.29615,0.675714,All
6.18985,0.675714,24.6578,0.675714,7.61229,0.677143,30.7136,0.677143,1.29624,0.677143,All
6.20013,0.677143,24.6592,0.677143,7.61518,0.678571,30.7521,0.678571,1.30788,0.678571,All
6.20109,0.678571,24.6621,0.678571,7.62897,0.68,30.7915,0.68,1.30864,0.68,All
6.21721,0.68,24.7303,0.68,7.6578,0.681429,30.8163,0.681429,1.31676,0.681429,All
6.22186,0.681429,24.7436,0.681429,7.66096,0.682857,31.1238,0.682857,1.32996,0.682857,All
6.2254,0.682857,24.7548,0.682857,7.66154,0.684286,31.1413,0.684286,1.39079,0.684286,All
6.23893,0.684286,24.7569,0.684286,7.663,0.685714,31.2309,0.685714,1.39086,0.685714,All
6.24842,0.685714,24.7742,0.685714,7.66774,0.687143,31.2506,0.687143,1.42162,0.687143,All
6.24987,0.687143,24.8013,0.687143,7.67493,0.688571,31.4179,0.688571,1.42762,0.688571,All
6.25184,0.688571,24.8085,0.688571,7.68835,0.69,31.4237,0.69,1.45092,0.69,All
6.25209,0.69,24.8275,0.69,7.71374,0.691429,31.4784,0.691429,1.46332,0.691429,All
6.25258,0.691429,24.855,0.691429,7.71753,0.692857,31.5446,0.692857,1.46939,0.692857,All
6.25271,0.692857,24.862,0.692857,7.72538,0.694286,31.6989,0.694286,1.51448,0.694286,All
6.25701,0.694286,24.87,0.694286,7.78662,0.695714,31.7838,0.695714,1.52417,0.695714,All
6.25939,0.695714,24.8712,0.695714,7.78947,0.697143,31.7918,0.697143,1.56837,0.697143,All
6.26523,0.697143,24.8898,0.697143,7.80701,0.698571,31.8419,0.698571,1.57496,0.698571,All
6.2711,0.698571,24.891,0.698571,7.81316,0.7,31.8658,0.7,1.5811,0.7,All
6.2728,0.7,24.8936,0.7,7.84517,0.701429,31.875,0.701429,1.58171,0.701429,All
6.27389,0.701429,24.9221,0.701429,7.85273,0.702857,31.941,0.702857,1.60965,0.702857,All
6.27552,0.702857,24.96,0.702857,7.85614,0.704286,31.9653,0.704286,1.62305,0.704286,All
6.28004,0.704286,24.9645,0.704286,7.91306,0.705714,31.9734,0.705714,1.63006,0.705714,All
6.2854,0.705714,24.9897,0.705714,7.95984,0.707143,32.0284,0.707143,1.64032,0.707143,All
6.29407,0.707143,24.9996,0.707143,7.98359,0.708571,32.0352,0.708571,1.66964,0.708571,All
6.29779,0.708571,25.0071,0.708571,7.99801,0.71,32.0365,0.71,1.68135,0.71,All
6.30701,0.71,25.0136,0.71,8.00634,0.711429,32.0523,0.711429,1.68811,0.711429,All
6.3124,0.711429,25.0142,0.711429,8.00669,0.712857,32.0777,0.712857,1.69089,0.712857,All
6.31874,0.712857,25.027,0.712857,8.01393,0.714286,32.147,0.714286,1.69688,0.714286,All
6.3221,0.714286,25.0326,0.714286,8.03612,0.715714,32.1501,0.715714,1.6989,0.715714,All
6.32236,0.715714,25.0415,0.715714,8.0546,0.717143,32.3925,0.717143,1.71468,0.717143,All
6.33647,0.717143,25.0805,0.717143,8.05876,0.718571,32.6267,0.718571,1.71831,0.718571,All
6.34119,0.718571,25.1138,0.718571,8.07147,0.72,32.6426,0.72,1.72756,0.72,All
6.34473,0.72,25.1209,0.72,8.09022,0.721429,32.6506,0.721429,1.73941,0.721429,All
6.35114,0.721429,25.1397,0.721429,8.09076,0.722857,32.679,0.722857,1.74169,0.722857,All
6.35385,0.722857,25.1541,0.722857,8.09567,0.724286,32.7117,0.724286,1.74823,0.724286,All
6.35608,0.724286,25.158,0.724286,8.14997,0.725714,32.7567,0.725714,1.75091,0.725714,All
6.35738,0.725714,25.1672,0.725714,8.19459,0.727143,32.8101,0.727143,1.76045,0.727143,All
6.35892,0.727143,25.1818,0.727143,8.21111,0.728571,32.9578,0.728571,1.76833,0.728571,All
6.36619,0.728571,25.1825,0.728571,8.22989,0.73,32.9621,0.73,1.7931,0.73,All
6.36621,0.73,25.189,0.73,8.24986,0.731429,32.9966,0.731429,1.8117,0.731429,All
6.3669,0.731429,25.1972,0.731429,8.25462,0.732857,33.0478,0.732857,1.84711,0.732857,All
6.36806,0.732857,25.218,0.732857,8.26905,0.734286,33.0544,0.734286,1.84872,0.734286,All
6.3686,0.734286,25.2409,0.734286,8.27333,0.735714,33.0624,0.735714,1.85289,0.735714,All
6.37108,0.735714,25.2432,0.735714,8.30056,0.737143,33.1249,0.737143,1.86827,0.737143,All
6.37673,0.737143,25.2606,0.737143,8.3859,0.738571,33.1834,0.738571,1.87006,0.738571,All
6.38347,0.738571,25.2644,0.738571,8.4297,0.74,33.2388,0.74,1.87448,0.74,All
6.39222,0.74,25.2723,0.74,8.43112,0.741429,33.2768,0.741429,1.87495,0.741429,All
6.39279,0.741429,25.2834,0.741429,8.43743,0.742857,33.3668,0.742857,1.89935,0.742857,All
6.40288,0.742857,25.2857,0.742857,8.44153,0.744286,33.3943,0.744286,1.9097,0.744286,All
6.40314,0.744286,25.3255,0.744286,8.45249,0.745714,33.4978,0.745714,1.9549,0.745714,All
6.40381,0.745714,25.3443,0.745714,8.45317,0.747143,33.5416,0.747143,1.9574,0.747143,All
6.40387,0.747143,25.3626,0.747143,8.45426,0.748571,33.5934,0.748571,1.95901,0.748571,All
6.40837,0.748571,25.3659,0.748571,8.54153,0.75,33.6042,0.75,1.97551,0.75,All
6.40977,0.75,25.3797,0.75,8.55741,0.751429,33.7712,0.751429,2.00242,0.751429,All
6.42612,0.751429,25.3835,0.751429,8.56264,0.752857,33.7786,0.752857,2.00662,0.752857,All
6.43395,0.752857,25.4199,0.752857,8.56601,0.754286,33.813,0.754286,2.00928,0.754286,All
6.43418,0.754286,25.4513,0.754286,8.57387,0.755714,33.8746,0.755714,2.0098,0.755714,All
