Cl_vs_Q_abscissa,Cl_vs_Q_spline,Cl_vs_Q_regression,Cl_vs_V1_abscissa,Cl_vs_V1_spline,Cl_vs_V1_regression,Cl_vs_V2_abscissa,Cl_vs_V2_spline,Cl_vs_V2_regression,Cl_vs_fi_abscissa,Cl_vs_fi_spline,Cl_vs_fi_regression,Q_vs_Cl_abscissa,Q_vs_Cl_spline,Q_vs_Cl_regression,Q_vs_V1_abscissa,Q_vs_V1_spline,Q_vs_V1_regression,Q_vs_V2_abscissa,Q_vs_V2_spline,Q_vs_V2_regression,Q_vs_fi_abscissa,Q_vs_fi_spline,Q_vs_fi_regression,V1_vs_Cl_abscissa,V1_vs_Cl_spline,V1_vs_Cl_regression,V1_vs_Q_abscissa,V1_vs_Q_spline,V1_vs_Q_regression,V1_vs_V2_abscissa,V1_vs_V2_spline,V1_vs_V2_regression,V1_vs_fi_abscissa,V1_vs_fi_spline,V1_vs_fi_regression,V2_vs_Cl_abscissa,V2_vs_Cl_spline,V2_vs_Cl_regression,V2_vs_Q_abscissa,V2_vs_Q_spline,V2_vs_Q_regression,V2_vs_V1_abscissa,V2_vs_V1_spline,V2_vs_V1_regression,V2_vs_fi_abscissa,V2_vs_fi_spline,V2_vs_fi_regression,fi_vs_Cl_abscissa,fi_vs_Cl_spline,fi_vs_Cl_regression,fi_vs_Q_abscissa,fi_vs_Q_spline,fi_vs_Q_regression,fi_vs_V1_abscissa,fi_vs_V1_spline,fi_vs_V1_regression,fi_vs_V2_abscissa,fi_vs_V2_spline,fi_vs_V2_regression
-1.10491,-0.0169879,-0.0757638,-0.0669126,-0.0884673,-0.0529811,-1.10761,-0.00105378,0.0486434,-0.365296,-0.225422,-0.176105,-0.392361,-0.28444,-0.234494,-0.0669126,-0.120961,-0.111495,-1.10761,-0.0384729,0.192455,-0.365296,-0.48199,-0.257063,-0.392361,-0.0625412,-0.0557676,-1.10491,-0.0315039,-0.0320405,-1.10761,-0.0400947,-0.0252773,-0.365296,-0.0577431,-0.0613052,-0.392361,-0.00273955,0.180454,-1.10491,0.209134,0.329953,-0.0669126,0.0293112,-0.0768323,-0.365296,0.456932,0.0269502,-0.392361,0.00300412,-0.170975,-1.10491,-0.100496,-0.0852191,-0.0669126,-0.0722473,-0.0611381,-1.10761,0.00197287,0.000394592
-1.05699,-0.0152955,-0.072361,-0.0612071,-0.0693975,-0.0481019,-1.05893,-0.00875844,0.0465052,-0.35362,-0.203762,-0.170381,-0.38109,-0.27467,-0.228865,-0.0612071,-0.0930803,-0.10477,-1.05893,-0.0565574,0.182311,-0.35362,-0.49379,-0.249958,-0.38109,-0.0604669,-0.0543094,-1.05699,-0.030485,-0.0308259,-1.05893,-0.0396028,-0.0243873,-0.35362,-0.0572033,-0.059475,-0.38109,0.0131543,0.1753,-1.05699,0.152277,0.315172,-0.0612071,0.0342999,-0.0696538,-0.35362,0.459382,0.0261081,-0.38109,0.0154075,-0.166241,-1.05699,-0.0963218,-0.0816673,-0.0612071,-0.0658931,-0.0560729,-1.05893,0.00260414,0.00010565
-1.00907,-0.0149059,-0.0689582,-0.0555015,-0.0491924,-0.0432227,-1.01024,-0.0131576,0.0443669,-0.341945,-0.182101,-0.164657,-0.369819,-0.264892,-0.223235,-0.0555015,-0.0676451,-0.0980462,-1.01024,-0.0678936,0.172166,-0.341945,-0.50559,-0.242854,-0.369819,-0.0584919,-0.0528512,-1.00907,-0.029322,-0.0296112,-1.01024,-0.0386887,-0.0234974,-0.341945,-0.0566635,-0.0576448,-0.369819,0.0306102,0.170146,-1.00907,0.106797,0.300391,-0.0555015,0.0339729,-0.0624753,-0.341945,0.461832,0.025266,-0.369819,0.0240829,-0.161506,-1.00907,-0.0916121,-0.0781156,-0.0555015,-0.0585727,-0.0510077,-1.01024,0.00128011,-0.000183292
-0.961147,-0.0153088,-0.0655555,-0.049796,-0.0302535,-0.0383434,-0.961548,-0.01579,0.0422287,-0.33027,-0.16044,-0.158933,-0.358548,-0.255259,-0.217605,-0.049796,-0.0470668,-0.091322,-0.961548,-0.0756229,0.162021,-0.33027,-0.51739,-0.235749,-0.358548,-0.0566142,-0.051393,-0.961147,-0.0280615,-0.0283965,-0.961548,-0.0375489,-0.0226074,-0.33027,-0.0561238,-0.0558146,-0.358548,0.0488961,0.164992,-0.961147,0.0685193,0.28561,-0.049796,0.0262827,-0.0552968,-0.33027,0.464282,0.0244239,-0.358548,0.0298038,-0.156772,-0.961147,-0.0865767,-0.0745638,-0.049796,-0.0506008,-0.0459426,-0.961548,-0.00108898,-0.000472234
-0.913224,-0.0157117,-0.0621527,-0.0440904,-0.0152923,-0.0334642,-0.91286,-0.0184224,0.0400905,-0.318594,-0.138968,-0.153209,-0.347276,-0.245781,-0.211976,-0.0440904,-0.0352972,-0.0845979,-0.91286,-0.0833522,0.151877,-0.318594,-0.527579,-0.228645,-0.347276,-0.0548133,-0.0499348,-0.913224,-0.0268009,-0.0271819,-0.91286,-0.036409,-0.0217174,-0.318594,-0.0555858,-0.0539844,-0.347276,0.0676569,0.159837,-0.913224,0.0302411,0.270829,-0.0440904,0.00693445,-0.0481183,-0.318594,0.463596,0.0235818,-0.347276,0.0333726,-0.152037,-0.913224,-0.0815413,-0.071012,-0.0440904,-0.0420629,-0.0408774,-0.91286,-0.00345806,-0.000761175
-0.865302,-0.0164979,-0.0587499,-0.0383849,-0.00383158,-0.028585,-0.864171,-0.0182005,0.0379523,-0.306919,-0.119154,-0.147485,-0.336005,-0.236554,-0.206346,-0.0383849,-0.0303967,-0.0778737,-0.864171,-0.085354,0.141732,-0.306919,-0.523635,-0.22154,-0.336005,-0.0531211,-0.0484766,-0.865302,-0.0254865,-0.0259672,-0.864171,-0.034895,-0.0208274,-0.306919,-0.0550642,-0.0521542,-0.336005,0.0869519,0.154683,-0.865302,-0.00436687,0.256049,-0.0383849,-0.0201501,-0.0409399,-0.306919,0.435404,0.0227397,-0.336005,0.0340288,-0.147303,-0.865302,-0.0763486,-0.0674602,-0.0383849,-0.0332879,-0.0358122,-0.864171,-0.00743665,-0.00105012
-0.817379,-0.0188205,-0.0553471,-0.0326794,0.00498941,-0.0237058,-0.815482,-0.0150865,0.035814,-0.295243,-0.0993394,-0.141761,-0.324734,-0.227737,-0.200716,-0.0326794,-0.0304276,-0.0711495,-0.815482,-0.0815794,0.131588,-0.295243,-0.519691,-0.214436,-0.324734,-0.0515757,-0.0470184,-0.817379,-0.0239563,-0.0247525,-0.815482,-0.0329992,-0.0199374,-0.295243,-0.0545426,-0.050324,-0.324734,0.106694,0.149529,-0.817379,-0.0242667,0.241268,-0.0326794,-0.0507006,-0.0337614,-0.295243,0.407213,0.0218976,-0.324734,0.0309076,-0.142569,-0.817379,-0.0705252,-0.0639084,-0.0326794,-0.0245095,-0.0307471,-0.815482,-0.0130244,-0.00133906
-0.769457,-0.0220291,-0.0519443,-0.0269738,0.0125253,-0.0188265,-0.766794,-0.00884313,0.0336758,-0.283568,-0.0797674,-0.136037,-0.313463,-0.219005,-0.195087,-0.0269738,-0.0324942,-0.0644253,-0.766794,-0.0710914,0.121443,-0.283568,-0.514604,-0.207331,-0.313463,-0.0500589,-0.0455602,-0.769457,-0.0222888,-0.0235379,-0.766794,-0.0306569,-0.0190474,-0.283568,-0.0539923,-0.0484938,-0.313463,0.126505,0.144374,-0.769457,-0.0353235,0.226487,-0.0269738,-0.0792949,-0.0265829,-0.283568,0.377291,0.0210555,-0.313463,0.0270526,-0.137834,-0.769457,-0.0643385,-0.0603566,-0.0269738,-0.0159968,-0.0256819,-0.766794,-0.0199677,-0.001628
-0.721534,-0.0262892,-0.0485416,-0.0212683,0.0200367,-0.0139473,-0.718105,-0.00214565,0.0315376,-0.271893,-0.0622957,-0.130313,-0.302192,-0.210881,-0.189457,-0.0212683,-0.0338491,-0.0577012,-0.718105,-0.0593882,0.111298,-0.271893,-0.500121,-0.200227,-0.302192,-0.048696,-0.044102,-0.721534,-0.0204524,-0.0223232,-0.718105,-0.028236,-0.0181574,-0.271893,-0.0531763,-0.0466636,-0.302192,0.146243,0.13922,-0.721534,-0.0357127,0.211706,-0.0212683,-0.100362,-0.0194044,-0.271893,0.333648,0.0202134,-0.302192,0.0191732,-0.1331,-0.721534,-0.0577205,-0.0568048,-0.0212683,-0.00803891,-0.0206167,-0.718105,-0.0269413,-0.00191694
-0.673612,-0.0313988,-0.0451388,-0.0155627,0.0287919,-0.0090681,-0.669417,0.00622686,0.0293993,-0.260217,-0.0450257,-0.124589,-0.290921,-0.202787,-0.183827,-0.0155627,-0.0317748,-0.050977,-0.669417,-0.0420196,0.101154,-0.260217,-0.484773,-0.193122,-0.290921,-0.0473408,-0.0426438,-0.673612,-0.018475,-0.0211085,-0.669417,-0.0254578,-0.0172674,-0.260217,-0.0523335,-0.0448334,-0.290921,0.165976,0.134066,-0.673612,-0.0273572,0.196925,-0.0155627,-0.108909,-0.0122259,-0.260217,0.288781,0.0193713,-0.290921,0.0110926,-0.128366,-0.673612,-0.0507543,-0.0532531,-0.0155627,-0.000883173,-0.0155516,-0.669417,-0.0332119,-0.00220588
-0.625689,-0.0376533,-0.041736,-0.00985719,0.039167,-0.00418888,-0.620728,0.0148376,0.0272611,-0.248542,-0.0279121,-0.118865,-0.27965,-0.196744,-0.178198,-0.00985719,-0.0248445,-0.0442528,-0.620728,-0.0210237,0.0910092,-0.248542,-0.468782,-0.186018,-0.27965,-0.0460312,-0.0411856,-0.625689,-0.0163122,-0.0198939,-0.620728,-0.0224679,-0.0163774,-0.248542,-0.051469,-0.0430032,-0.27965,0.180053,0.128912,-0.625689,-0.00711965,0.182144,-0.00985719,-0.101241,-0.00504741,-0.248542,0.243033,0.0185293,-0.27965,0.000926205,-0.123631,-0.625689,-0.0433464,-0.0497013,-0.00985719,0.00519707,-0.0104864,-0.620728,-0.0374425,-0.00249483
-0.577767,-0.044938,-0.0383332,-0.00415165,0.0499343,0.000690347,-0.57204,0.0229107,0.0251229,-0.236867,-0.0126936,-0.113141,-0.268379,-0.191264,-0.172568,-0.00415165,-0.0159955,-0.0375287,-0.57204,0.00295536,0.0808646,-0.236867,-0.445086,-0.178913,-0.268379,-0.0447342,-0.0397274,-0.577767,-0.0142472,-0.0186792,-0.57204,-0.0193192,-0.0154874,-0.236867,-0.0503387,-0.041173,-0.268379,0.19258,0.123757,-0.577767,0.0224435,0.167363,-0.00415165,-0.0864164,0.00213108,-0.236867,0.186826,0.0176872,-0.268379,-0.00981236,-0.118897,-0.577767,-0.0362753,-0.0461495,-0.00415165,0.0107406,-0.00542123,-0.57204,-0.0385973,-0.00278377
-0.529844,-0.0528248,-0.0349305,0.00155389,0.0606402,0.00556957,-0.523351,0.0295923,0.0229846,-0.225191,0.00124794,-0.107417,-0.257107,-0.185783,-0.166938,0.00155389,-0.00467679,-0.0308045,-0.523351,0.0295825,0.07072,-0.225191,-0.416435,-0.171809,-0.257107,-0.0434371,-0.0382692,-0.529844,-0.0127686,-0.0174645,-0.523351,-0.0160484,-0.0145974,-0.225191,-0.0490214,-0.0393428,-0.257107,0.205106,0.118603,-0.529844,0.0545742,0.152583,0.00155389,-0.0605817,0.00930957,-0.225191,0.124156,0.0168451,-0.257107,-0.0205509,-0.114162,-0.529844,-0.030851,-0.0425977,0.00155389,0.015332,-0.000356061,-0.523351,-0.0352793,-0.00307271
-0.481922,-0.0610876,-0.0315277,0.00725943,0.0691049,0.0104488,-0.474662,0.0341764,0.0208464,-0.213516,0.0141902,-0.101693,-0.245836,-0.180302,-0.161309,0.00725943,0.00687192,-0.0240803,-0.474662,0.0582134,0.0605754,-0.213516,-0.384107,-0.164704,-0.245836,-0.0421401,-0.0368109,-0.481922,-0.0124987,-0.0162498,-0.474662,-0.0127068,-0.0137074,-0.213516,-0.0475474,-0.0375125,-0.245836,0.217632,0.113449,-0.481922,0.0837149,0.137802,0.00725943,-0.0266161,0.0164881,-0.213516,0.0570447,0.016003,-0.245836,-0.0312895,-0.109428,-0.481922,-0.0287633,-0.0390459,0.00725943,0.0188039,0.00470911,-0.474662,-0.0265857,-0.00336165
-0.433999,-0.0693831,-0.0281249,0.012965,0.0775457,0.015328,-0.425974,0.0363279,0.0187082,-0.201841,0.0254734,-0.0959686,-0.234565,-0.174821,-0.155679,0.012965,0.0184183,-0.0173562,-0.425974,0.0882373,0.0504308,-0.201841,-0.346754,-0.1576,-0.234565,-0.0408431,-0.0353527,-0.433999,-0.0140122,-0.0150352,-0.425974,-0.0093361,-0.0128174,-0.201841,-0.045744,-0.0356823,-0.234565,0.230158,0.108295,-0.433999,0.103445,0.123021,0.012965,0.00741531,0.0236666,-0.201841,-0.0137104,0.0151609,-0.234565,-0.0420281,-0.104694,-0.433999,-0.031563,-0.0354941,0.012965,0.0222655,0.00977427,-0.425974,-0.0122982,-0.00365059
-0.386077,-0.0774033,-0.0247221,0.0186705,0.0824527,0.0202072,-0.377285,0.0345879,0.01657,-0.190165,0.0349664,-0.0902445,-0.223294,-0.169341,-0.15005,0.0186705,0.0278223,-0.010632,-0.377285,0.11943,0.0402862,-0.190165,-0.305637,-0.150495,-0.223294,-0.0395461,-0.0338945,-0.386077,-0.0178554,-0.0138205,-0.377285,-0.00598185,-0.0119274,-0.190165,-0.0434783,-0.0338521,-0.223294,0.242684,0.10314,-0.386077,0.107833,0.10824,0.0186705,0.0432976,0.030845,-0.190165,-0.08264,0.0143188,-0.223294,-0.0527666,-0.0999593,-0.386077,-0.0407261,-0.0319424,0.0186705,0.0248987,0.0148394,-0.377285,0.0102205,-0.00393953
-0.338155,-0.0847954,-0.0213194,0.0243761,0.0835119,0.0250865,-0.328597,0.0296053,0.0144317,-0.17849,0.042507,-0.0845205,-0.212023,-0.16386,-0.14442,0.0243761,0.0340756,-0.00390783,-0.328597,0.148802,0.0301416,-0.17849,-0.261629,-0.143391,-0.212023,-0.038249,-0.0324363,-0.338155,-0.0245878,-0.0126058,-0.328597,-0.00288931,-0.0110374,-0.17849,-0.0406296,-0.0320219,-0.212023,0.25521,0.0979861,-0.338155,0.0907931,0.0934592,0.0243761,0.0776128,0.0380235,-0.17849,-0.145346,0.0134767,-0.212023,-0.0635052,-0.0952249,-0.338155,-0.0577797,-0.0283906,0.0243761,0.0269357,0.0199046,-0.328597,0.0380334,-0.00422848
-0.290232,-0.0888134,-0.0179166,0.0300816,0.0795277,0.0299657,-0.279908,0.0233997,0.0122935,-0.166815,0.0483745,-0.0787965,-0.200752,-0.158379,-0.13879,0.0300816,0.0354888,0.00281634,-0.279908,0.169353,0.019997,-0.166815,-0.215746,-0.136286,-0.200752,-0.036952,-0.0309781,-0.290232,-0.0322554,-0.0113912,-0.279908,-0.000662408,-0.0101474,-0.166815,-0.0372424,-0.0301917,-0.200752,0.267736,0.0928318,-0.290232,0.0607965,0.0786783,0.0300816,0.106746,0.045202,-0.166815,-0.200627,0.0126346,-0.200752,-0.0742438,-0.0904905,-0.290232,-0.0784981,-0.0248388,0.0300816,0.0284705,0.0249698,-0.279908,0.0634737,-0.00451742
-0.24231,-0.0829855,-0.0145138,0.0357871,0.0714241,0.0348449,-0.231219,0.0182199,0.0101553,-0.155139,0.0508562,-0.0730724,-0.189481,-0.152898,-0.133161,0.0357871,0.0325648,0.00954051,-0.231219,0.174272,0.00985244,-0.155139,-0.167676,-0.129182,-0.189481,-0.035655,-0.0295199,-0.24231,-0.0348235,-0.0101765,-0.231219,0.000117481,-0.00925742,-0.155139,-0.0326612,-0.0283615,-0.189481,0.280263,0.0876775,-0.24231,0.0503329,0.0638974,0.0357871,0.129758,0.0523805,-0.155139,-0.235283,0.0117925,-0.189481,-0.0849824,-0.0857561,-0.24231,-0.089262,-0.021287,0.0357871,0.0298959,0.0300349,-0.231219,0.0785377,-0.00480636
-0.194387,-0.0617401,-0.011111,0.0414927,0.0613924,0.0397241,-0.182531,0.0163284,0.00801703,-0.143464,0.0520907,-0.0673484,-0.178209,-0.147418,-0.127531,0.0414927,0.027453,0.0162647,-0.182531,0.155851,-0.000292155,-0.143464,-0.119113,-0.122077,-0.178209,-0.0343579,-0.0280617,-0.194387,-0.0269879,-0.00896183,-0.182531,-0.00117835,-0.00836743,-0.143464,-0.0276199,-0.0265313,-0.178209,0.292789,0.0825233,-0.194387,0.0868349,0.0491166,0.0414927,0.149073,0.059559,-0.143464,-0.261254,0.0109504,-0.178209,-0.0957209,-0.0810218,-0.194387,-0.0778705,-0.0177352,0.0414927,0.0314375,0.0351001,-0.182531,0.0747973,-0.0050953
-0.146465,-0.030679,-0.00770826,0.0471982,0.0495495,0.0446034,-0.133842,0.0178559,0.0058788,-0.131788,0.0499961,-0.0616244,-0.166938,-0.141937,-0.121901,0.0471982,0.019652,0.0229888,-0.133842,0.11616,-0.0104368,-0.131788,-0.0702416,-0.114973,-0.166938,-0.0330609,-0.0266035,-0.146465,-0.0120854,-0.00774716,-0.133842,-0.00379748,-0.00747743,-0.131788,-0.0213111,-0.0247011,-0.166938,0.305315,0.077369,-0.146465,0.149524,0.0343357,0.0471982,0.16155,0.0667375,-0.131788,-0.260516,0.0101083,-0.166938,-0.106459,-0.0762874,-0.146465,-0.0502468,-0.0141834,0.0471982,0.0337727,0.0401653,-0.133842,0.0543428,-0.00538424
-0.0985421,0.00316708,-0.00430549,0.0529038,0.0382194,0.0494826,-0.0851538,0.0213312,0.00374057,-0.120113,0.0462195,-0.0559003,-0.155667,-0.137189,-0.116272,0.0529038,0.0112061,0.029713,-0.0851538,0.063541,-0.0205813,-0.120113,-0.0226462,-0.107868,-0.155667,-0.0316674,-0.0251453,-0.0985421,0.00529294,-0.0065325,-0.0851538,-0.00599135,-0.00658744,-0.120113,-0.014379,-0.0228709,-0.155667,0.314531,0.0722147,-0.0985421,0.208728,0.0195549,0.0529038,0.1685,0.073916,-0.120113,-0.241232,0.00926619,-0.155667,-0.115206,-0.071553,-0.0985421,-0.0148027,-0.0106317,0.0529038,0.0374012,0.0452304,-0.0851538,0.0267266,-0.00567319
-0.0506196,0.0313004,-0.000902711,0.0586093,0.028338,0.0543618,-0.0364652,0.0251674,0.00160234,-0.108438,0.0417049,-0.0501763,-0.144396,-0.134606,-0.110642,0.0586093,0.00310351,0.0364372,-0.0364652,0.00673906,-0.0307259,-0.108438,0.0223395,-0.100764,-0.144396,-0.029952,-0.0236871,-0.0506196,0.0195862,-0.00531783,-0.0364652,-0.00576641,-0.00569744,-0.108438,-0.00721289,-0.0210407,-0.144396,0.313546,0.0670604,-0.0506196,0.228852,0.00477404,0.0586093,0.171328,0.0810945,-0.108438,-0.206565,0.00842409,-0.144396,-0.117173,-0.0668186,-0.0506196,0.018216,-0.00707987,0.0586093,0.0423463,0.0502956,-0.0364652,0.0024079,-0.00596213
-0.00269713,0.0479205,0.00250006,0.0643149,0.0225926,0.059241,0.0122234,0.0276073,-0.000535891,-0.0967623,0.0374711,-0.0444523,-0.133125,-0.132654,-0.105012,0.0643149,-0.00288426,0.0431613,0.0122234,-0.0445719,-0.0408705,-0.0967623,0.0630243,-0.0936591,-0.133125,-0.0280699,-0.0222289,-0.00269713,0.0269161,-0.00410316,0.0122234,-0.00122154,-0.00480745,-0.0967623,-0.000238037,-0.0192105,-0.133125,0.308758,0.0619062,-0.00269713,0.188411,-0.0100068,0.0643149,0.168288,0.088273,-0.0967623,-0.159043,0.00758199,-0.133125,-0.115395,-0.0620842,-0.00269713,0.0411386,-0.00352808,0.0643149,0.0498277,0.0553608,0.0122234,-0.00789395,-0.00625107
0.0452254,0.0512515,0.00590284,0.0700204,0.0199197,0.0641203,0.060912,0.0277867,-0.00267412,-0.085087,0.0344845,-0.0387282,-0.121854,-0.130974,-0.0993827,0.0700204,-0.00703309,0.0498855,0.060912,-0.0862581,-0.0510151,-0.085087,0.0982796,-0.0865546,-0.121854,-0.0261078,-0.0207707,0.0452254,0.0262244,-0.00288849,0.060912,0.006973,-0.00391745,-0.085087,0.0061515,-0.0173803,-0.121854,0.302235,0.0567519,0.0452254,0.0878121,-0.0247877,0.0700204,0.161926,0.0954514,-0.085087,-0.102741,0.00673989,-0.121854,-0.111809,-0.0573499,0.0452254,0.0512452,2.36997e-05,0.0700204,0.0589125,0.0604259,0.060912,-0.0040464,-0.00654001
0.0931478,0.0453325,0.00930562,0.0757259,0.0210339,0.0689995,0.109601,0.0250143,-0.00481235,-0.0734116,0.033624,-0.0330042,-0.110583,-0.129833,-0.093753,0.0757259,-0.0086555,0.0566097,0.109601,-0.116313,-0.0611597,-0.0734116,0.12663,-0.0794501,-0.110583,-0.0239867,-0.0193125,0.0931478,0.0204067,-0.00167382,0.109601,0.0169938,-0.00302746,-0.0734116,0.0115702,-0.0155501,-0.110583,0.292272,0.0515976,0.0931478,-0.0379541,-0.0395685,0.0757259,0.151748,0.10263,-0.0734116,-0.0404215,0.0058978,-0.110583,-0.104617,-0.0526155,0.0931478,0.0521226,0.00357548,0.0757259,0.0697171,0.0654911,0.109601,0.0090848,-0.00682895
0.14107,0.0365002,0.0127084,0.0814315,0.0259957,0.0738787,0.158289,0.0178144,-0.00695058,-0.0617363,0.0348137,-0.0272802,-0.0993116,-0.129276,-0.0881234,0.0814315,-0.00712127,0.0633339,0.158289,-0.13016,-0.0713043,-0.0617363,0.147847,-0.0723456,-0.0993116,-0.0216777,-0.0178543,0.14107,0.0136525,-0.000459151,0.158289,0.0261629,-0.00213746,-0.0617363,0.0159164,-0.0137199,-0.0993116,0.278402,0.0464434,0.14107,-0.147838,-0.0543494,0.0814315,0.138169,0.109808,-0.0617363,0.0249354,0.0050557,-0.0993116,-0.0931449,-0.0478811,0.14107,0.049757,0.00712727,0.0814315,0.0816902,0.0705563,0.158289,0.0248101,-0.00711789
0.188993,0.0294467,0.0161112,0.087137,0.0325242,0.0787579,0.206978,0.00726531,-0.00908881,-0.0500609,0.0373441,-0.0215561,-0.0880404,-0.129261,-0.0824937,0.087137,-0.00414811,0.070058,0.206978,-0.132354,-0.0814489,-0.0500609,0.163361,-0.0652411,-0.0880404,-0.0191834,-0.0163961,0.188993,0.00936719,0.000755518,0.206978,0.0329323,-0.00124747,-0.0500609,0.019385,-0.0118896,-0.0880404,0.260785,0.0412891,0.188993,-0.200572,-0.0691302,0.087137,0.123329,0.116987,-0.0500609,0.0905115,0.0042136,-0.0880404,-0.0774357,-0.0431467,0.188993,0.0484076,0.0106791,0.087137,0.0939885,0.0756215,0.206978,0.0369583,-0.00740684
0.236915,0.0257982,0.0195139,0.0928426,0.0410337,0.0836371,0.255666,-0.00847278,-0.011227,-0.0383855,0.0408893,-0.0158321,-0.0767693,-0.129803,-0.0768641,0.0928426,0.00118229,0.0767822,0.255666,-0.11675,-0.0915935,-0.0383855,0.172916,-0.0581366,-0.0767693,-0.0164867,-0.0149379,0.236915,0.00812964,0.00197019,0.255666,0.0345104,-0.000357471,-0.0383855,0.0219117,-0.0100594,-0.0767693,0.239154,0.0361348,0.236915,-0.200649,-0.0839111,0.0928426,0.107328,0.124165,-0.0383855,0.153477,0.00337151,-0.0767693,-0.0570693,-0.0384123,0.236915,0.0496213,0.0142308,0.0928426,0.10617,0.0806866,0.255666,0.0390509,-0.00769578
0.284838,0.0248644,0.0229167,0.0985481,0.0512224,0.0885164,0.304355,-0.0272209,-0.0133653,-0.0267102,0.0448767,-0.0101081,-0.0654982,-0.130364,-0.0712344,0.0985481,0.00887469,0.0835064,0.304355,-0.0900324,-0.101738,-0.0267102,0.178304,-0.0510321,-0.0654982,-0.0136413,-0.0134797,0.284838,0.00880017,0.00318486,0.304355,0.0320442,0.000532525,-0.0267102,0.0237626,-0.00822924,-0.0654982,0.213352,0.0309806,0.284838,-0.172371,-0.0986919,0.0985481,0.0906352,0.131344,-0.0267102,0.21265,0.00252941,-0.0654982,-0.0318997,-0.033678,0.284838,0.0526773,0.0177826,0.0985481,0.117895,0.0857518,0.304355,0.0326714,-0.00798472
0.33276,0.0256798,0.0263195,0.104254,0.0625948,0.0933956,0.353043,-0.0476105,-0.0155035,-0.0150348,0.0488803,-0.00438404,-0.054227,-0.130612,-0.0656048,0.104254,0.0194101,0.0902305,0.353043,-0.0550635,-0.111883,-0.0150348,0.17817,-0.0439276,-0.054227,-0.0107948,-0.0120215,0.33276,0.0100111,0.00439953,0.353043,0.0259335,0.00142252,-0.0150348,0.0246804,-0.00639903,-0.054227,0.186466,0.0258263,0.33276,-0.143713,-0.113473,0.104254,0.0744052,0.138522,-0.0150348,0.2626,0.00168731,-0.054227,-0.00554857,-0.0289436,0.33276,0.0566438,0.0213344,0.104254,0.128143,0.090817,0.353043,0.0185865,-0.00827366
0.380683,0.0275416,0.0297223,0.109959,0.0742985,0.0982748,0.401732,-0.0671198,-0.0176417,-0.00335946,0.0525094,0.00133999,-0.0429559,-0.127836,-0.0599751,0.109959,0.0316969,0.0969547,0.401732,-0.0185968,-0.122027,-0.00335946,0.174527,-0.0368231,-0.0429559,-0.00827238,-0.0105633,0.380683,0.0107585,0.00561419,0.401732,0.0179566,0.00231252,-0.00335946,0.0249804,-0.00456882,-0.0429559,0.158632,0.020672,0.380683,-0.134999,-0.128254,0.109959,0.0590749,0.145701,-0.00335946,0.303858,0.000845216,-0.0429559,0.0212388,-0.0242092,0.380683,0.0607943,0.0248862,0.109959,0.13704,0.0958821,0.401732,0.000499646,-0.0085626
0.428605,0.0303277,0.033125,0.115665,0.0860461,0.103154,0.450421,-0.0831605,-0.01978,0.0083159,0.055218,0.00706403,-0.0316848,-0.124423,-0.0543455,0.115665,0.0463276,0.103679,0.450421,0.0128396,-0.132172,0.0083159,0.16746,-0.0297186,-0.0316848,-0.00583478,-0.00910509,0.428605,0.0109552,0.00682886,0.450421,0.00967869,0.00320251,0.0083159,0.0246413,-0.00273861,-0.0316848,0.13107,0.0155177,0.428605,-0.146233,-0.143034,0.115665,0.045566,0.152879,0.0083159,0.332547,3.11933e-06,-0.0316848,0.0475744,-0.0194748,0.428605,0.0648089,0.028438,0.115665,0.143685,0.100947,0.450421,-0.0183421,-0.00885155
0.476528,0.0337252,0.0365278,0.12137,0.0972226,0.108033,0.499109,-0.0946843,-0.0219182,0.0199913,0.0563527,0.0127881,-0.0204136,-0.115887,-0.0487158,0.12137,0.0636537,0.110403,0.499109,0.0356564,-0.142317,0.0199913,0.157113,-0.0226141,-0.0204136,-0.00410295,-0.00764688,0.476528,0.0108442,0.00804353,0.499109,0.00234339,0.00409251,0.0199913,0.023645,-0.000908407,-0.0204136,0.106351,0.0103635,0.476528,-0.168377,-0.157815,0.12137,0.0351431,0.160058,0.0199913,0.344104,-0.000838978,-0.0204136,0.0695205,-0.0147404,0.476528,0.0686093,0.0319898,0.12137,0.147052,0.106012,0.499109,-0.0353252,-0.00914049
0.52445,0.0377743,0.0399306,0.127076,0.107995,0.112912,0.547798,-0.0985226,-0.0240564,0.0316666,0.05575,0.0185121,-0.00914251,-0.102418,-0.0430862,0.127076,0.0823737,0.117127,0.547798,0.0423959,-0.152461,0.0316666,0.144556,-0.0155096,-0.00914251,-0.00309491,-0.00618868,0.52445,0.0105024,0.0092582,0.547798,-0.00248478,0.0049825,0.0316666,0.0221618,0.0009218,-0.00914251,0.0856368,0.0052092,0.52445,-0.198225,-0.172596,0.127076,0.0265377,0.167236,0.0316666,0.339132,-0.00168107,-0.00914251,0.0857743,-0.0100061,0.52445,0.0719675,0.0355415,0.127076,0.148601,0.111078,0.547798,-0.0472214,-0.00942943
