iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,b,omega_Cl,omega_Q,omega_V1
4998,-53.8619,2,10.2104,10.205,43.4578,53.8927,0.0960676,0.261544,0.967529,3.66655e-08
4999,-59.2261,2,10.209,10.1744,43.4578,53.9122,0.0960532,0.261615,0.965067,3.67066e-08
5000,-57.6541,2,10.208,10.1931,43.4578,53.8944,0.0960536,0.261739,0.962555,3.67526e-08
5001,-63.7979,2,10.2087,10.2087,43.4578,53.8784,0.095997,0.261883,0.959497,3.66705e-08
5002,-62.0076,2,10.2091,10.2144,43.4578,53.9682,0.0959853,0.261889,0.95741,3.65968e-08
5003,-52.6204,2,10.207,10.241,43.4578,54.0118,0.0960068,0.261934,0.958086,3.67794e-08
5004,-65.8623,2,10.2081,10.2573,43.4578,54.0689,0.0959914,0.261855,0.953174,3.66202e-08
5005,-61.4787,2,10.2068,10.2402,43.4578,53.9171,0.0959486,0.261661,0.949377,3.66997e-08
5006,-58.5012,2,10.2041,10.2327,43.4578,53.8997,0.0959522,0.261702,0.949687,3.66121e-08
5007,-60.5038,2,10.2021,10.2175,43.4578,53.9511,0.0958852,0.261698,0.947944,3.66886e-08
5008,-63.9744,2,10.2047,10.2466,43.4578,53.8286,0.095833,0.261796,0.9465,3.66335e-08
5009,-66.0186,2,10.2084,10.2564,43.4578,53.7623,0.0957746,0.261924,0.944637,3.65478e-08
5010,-58.2108,2,10.208,10.2423,43.4578,53.7486,0.0957249,0.262272,0.945791,3.66497e-08
5011,-62.094,2,10.208,10.2285,43.4578,53.6793,0.0956538,0.262161,0.945737,3.66935e-08
5012,-59.0089,2,10.2084,10.234,43.4578,53.7097,0.0956679,0.262333,0.944287,3.66957e-08
5013,-62.0247,2,10.2074,10.2107,43.4578,53.7566,0.0955933,0.2625,0.942717,3.67754e-08
5014,-57.3833,2,10.2103,10.2308,43.4578,53.7465,0.0956413,0.262444,0.942812,3.68026e-08
5015,-58.7732,2,10.2115,10.2407,43.4578,53.6988,0.0956676,0.262214,0.943412,3.67667e-08
5016,-57.5105,2,10.2112,10.2147,43.4578,53.6238,0.0956795,0.261901,0.943095,3.68767e-08
5017,-56.7624,2,10.2096,10.2365,43.4578,53.5126,0.0956646,0.261589,0.945899,3.68987e-08
5018,-53.7145,2,10.2081,10.2252,43.4578,53.5225,0.0957711,0.261662,0.946723,3.68421e-08
5019,-53.6998,2,10.2076,10.2077,43.4578,53.5651,0.0958037,0.261557,0.94686,3.70458e-08
5020,-50.7775,2,10.2087,10.1907,43.4578,53.6238,0.0959741,0.261621,0.943853,3.71617e-08
5021,-51.5758,2,10.2084,10.1509,43.4578,53.6072,0.0961069,0.261573,0.941878,3.7275e-08
5022,-53.7494,2,10.2063,10.123,43.4578,53.6203,0.0961672,0.261731,0.942074,3.73009e-08
5023,-54.3411,2,10.2037,10.1036,43.4578,53.5973,0.0962484,0.261456,0.939898,3.73225e-08
5024,-65.1761,2,10.2047,10.1009,43.4578,53.5361,0.0961932,0.261413,0.938275,3.71773e-08
5025,-66.6483,2,10.2068,10.121,43.4578,53.5329,0.0961116,0.261367,0.935478,3.70851e-08
5026,-62.9509,2,10.2074,10.1457,43.4578,53.4655,0.0960944,0.261566,0.935281,3.68684e-08
5027,-53.7218,2,10.2059,10.1426,43.4578,53.3666,0.0961845,0.261505,0.936326,3.67967e-08
5028,-49.3803,2,10.2062,10.1532,43.4578,53.3229,0.0963451,0.26145,0.93727,3.6796e-08
5029,-57.4366,2,10.2062,10.143,43.4578,53.4393,0.0964162,0.261856,0.93826,3.6561e-08
5030,-61.5552,2,10.2056,10.1342,43.4578,53.4473,0.0963679,0.261818,0.938348,3.6491e-08
5031,-63.0532,2,10.2062,10.1264,43.4578,53.4757,0.0963523,0.261713,0.936019,3.64019e-08
5032,-59.6952,2,10.2052,10.1155,43.4578,53.532,0.0963917,0.261517,0.933177,3.63533e-08
5033,-60.9146,2,10.2043,10.1001,43.4578,53.5727,0.0964163,0.261381,0.932069,3.62092e-08
5034,-62.9712,2,10.202,10.1042,43.4578,53.5822,0.0963495,0.261326,0.929721,3.61719e-08
5035,-63.0865,2,10.2001,10.0886,43.4578,53.6624,0.0963138,0.261412,0.929191,3.60041e-08
5036,-60.7043,2,10.2004,10.086,43.4578,53.7274,0.0962158,0.26142,0.932234,3.60547e-08
5037,-62.2586,2,10.2035,10.1141,43.4578,53.8163,0.0961738,0.261352,0.93363,3.60016e-08
5038,-57.4431,2,10.2065,10.1558,43.4578,53.6705,0.0962688,0.260909,0.933954,3.58945e-08
5039,-54.1836,2,10.2058,10.1933,43.4578,53.5977,0.0963219,0.260915,0.93423,3.59119e-08
5040,-64.1353,2,10.205,10.1681,43.4578,53.5476,0.096319,0.260835,0.933135,3.57289e-08
5041,-63.8841,2,10.2045,10.1576,43.4578,53.5429,0.0963038,0.2609,0.931246,3.55919e-08
5042,-62.1499,2,10.2027,10.159,43.4578,53.5166,0.096207,0.260756,0.934002,3.55696e-08
5043,-61.0291,2,10.2013,10.1464,43.4578,53.4497,0.0961935,0.260793,0.934371,3.54904e-08
5044,-58.1249,2,10.1995,10.1433,43.4578,53.3736,0.0962217,0.260625,0.936142,3.53813e-08
5045,-55.8987,2,10.1969,10.0933,43.4578,53.34,0.0962456,0.260576,0.941735,3.52593e-08
5046,-56.3334,2,10.1952,10.0959,43.4578,53.4716,0.0962481,0.26053,0.942358,3.53454e-08
5047,-62.8406,2,10.1959,10.1251,43.4578,53.5428,0.0961726,0.260594,0.942487,3.53404e-08
5048,-62.4356,2,10.1968,10.1473,43.4578,53.5786,0.0961159,0.260855,0.945187,3.52069e-08
5049,-62.7693,2,10.1969,10.1588,43.4578,53.6451,0.0960888,0.261202,0.948391,3.4983e-08
5050,-63.4357,2,10.1955,10.1664,43.4578,53.7042,0.0959064,0.261627,0.950654,3.50978e-08
5051,-54.0159,2,10.1966,10.1685,43.4578,53.7515,0.0959449,0.26207,0.951177,3.52053e-08
5052,-66.7448,2,10.1971,10.187,43.4578,53.7753,0.0958783,0.262425,0.951229,3.49968e-08
5053,-64.6524,2,10.1967,10.205,43.4578,53.8224,0.0957938,0.262804,0.949884,3.4964e-08
5054,-60.8314,2,10.2003,10.2365,43.4578,53.7712,0.0958082,0.26276,0.949129,3.49745e-08
5055,-69.8498,2,10.2029,10.2571,43.4578,53.7564,0.0957245,0.262776,0.949007,3.47977e-08
5056,-67.0714,2,10.2021,10.2383,43.4578,53.8301,0.095694,0.262685,0.947708,3.46357e-08
5057,-66.1615,2,10.2037,10.2238,43.4578,53.9582,0.0956644,0.262347,0.946477,3.45943e-08
5058,-67.0749,2,10.2051,10.2323,43.4578,53.9802,0.0956658,0.262095,0.947164,3.43381e-08
5059,-61.6164,2,10.2064,10.2568,43.4578,53.884,0.095566,0.26232,0.948426,3.44855e-08
5060,-66.1613,2,10.2061,10.2323,43.4578,53.8957,0.095509,0.262292,0.947977,3.44414e-08
5061,-59.6524,2,10.2039,10.2205,43.4578,53.8927,0.0954183,0.262559,0.952323,3.44991e-08
5062,-55.7424,2,10.205,10.2142,43.4578,53.8927,0.0953918,0.262371,0.956565,3.46979e-08
5063,-60.1691,2,10.2061,10.1967,43.4578,53.9328,0.0954789,0.262242,0.953733,3.46771e-08
5064,-63.641,2,10.2045,10.2024,43.4578,53.9227,0.095493,0.262183,0.95164,3.45627e-08
5065,-52.7061,2,10.2005,10.2055,43.4578,53.9126,0.0955553,0.262242,0.95282,3.46055e-08
5066,-50.1409,2,10.2023,10.1962,43.4578,53.924,0.0956722,0.261991,0.955068,3.47424e-08
5067,-60.4447,2,10.2007,10.1823,43.4578,53.9311,0.0956268,0.262018,0.957142,3.47425e-08
5068,-56.7235,2,10.1997,10.1462,43.4578,53.9254,0.0955671,0.261909,0.962787,3.485e-08
5069,-60.2212,2,10.2004,10.1239,43.4578,54.014,0.0955488,0.261938,0.964058,3.48539e-08
5070,-67.092,2,10.1999,10.1143,43.4578,54.078,0.0954605,0.262093,0.964542,3.47325e-08
5071,-70.6937,2,10.199,10.0959,43.4578,54.1254,0.0952981,0.262299,0.966423,3.46006e-08
5072,-64.0631,2,10.1992,10.0902,43.4578,54.1408,0.0952879,0.262348,0.964287,3.45785e-08
5073,-54.7411,2,10.198,10.1043,43.4578,54.1673,0.0953036,0.26254,0.963116,3.47694e-08
5074,-66.588,2,10.1992,10.0909,43.4578,54.1938,0.0952957,0.262262,0.962354,3.46459e-08
5075,-68.7465,2,10.1995,10.0554,43.4578,54.191,0.0952404,0.262328,0.95978,3.4583e-08
5076,-59.3376,2,10.2042,10.0716,43.4578,54.1444,0.095372,0.262001,0.957995,3.45161e-08
5077,-60.9201,2,10.2069,10.1015,43.4578,54.03,0.0953917,0.261916,0.956971,3.45509e-08
5078,-56.8398,2,10.2055,10.0937,43.4578,54.0844,0.0954497,0.261649,0.958467,3.45233e-08
5079,-57.1957,2,10.2043,10.0946,43.4578,54.1545,0.0955247,0.261441,0.957896,3.45047e-08
5080,-59.3098,2,10.2045,10.1104,43.4578,54.1338,0.0955801,0.261546,0.957023,3.44353e-08
5081,-59.6295,2,10.2065,10.1432,43.4578,54.0839,0.0956598,0.261647,0.956191,3.43127e-08
5082,-58.347,2,10.2065,10.1654,43.4578,54.037,0.0956934,0.26168,0.957758,3.42375e-08
5083,-60.2102,2,10.2086,10.1756,43.4578,53.9479,0.0957348,0.261558,0.958524,3.41809e-08
5084,-55.391,2,10.2091,10.1851,43.4578,53.9479,0.0957834,0.261564,0.957938,3.42967e-08
5085,-62.6173,2,10.2095,10.1922,43.4578,53.9905,0.0957851,0.261688,0.957552,3.42162e-08
5086,-68.414,2,10.2086,10.1922,43.4578,54.0564,0.0957274,0.261785,0.956479,3.40466e-08
5087,-61.9174,2,10.2087,10.1772,43.4578,54.0617,0.0957588,0.261382,0.958711,3.38983e-08
5088,-64.3169,2,10.2079,10.1836,43.4578,54.0456,0.0957262,0.261363,0.958859,3.38141e-08
5089,-54.4472,2,10.2107,10.1835,43.4578,54.051,0.0958689,0.260979,0.957748,3.38595e-08
5090,-62.4398,2,10.2095,10.1798,43.4578,53.9723,0.0958097,0.26079,0.957906,3.3933e-08
5091,-61.7446,2,10.2073,10.189,43.4578,54.0088,0.0958286,0.260708,0.955759,3.38698e-08
5092,-60.9008,2,10.2083,10.1935,43.4578,53.9362,0.0958998,0.260618,0.957102,3.36939e-08
5093,-59.172,2,10.2078,10.206,43.4578,53.9336,0.0958727,0.260719,0.954735,3.3864e-08
5094,-68.1006,2,10.2078,10.1924,43.4578,53.9698,0.0957487,0.260954,0.955559,3.38578e-08
5095,-60.0018,2,10.2053,10.2151,43.4578,53.9931,0.095754,0.261025,0.956667,3.377e-08
5096,-57.2003,2,10.2061,10.223,43.4578,53.9616,0.0957927,0.261051,0.956419,3.3843e-08
5097,-62.7947,2,10.2074,10.2222,43.4578,53.9988,0.0958166,0.261145,0.954785,3.37859e-08
5098,-62.5446,2,10.2075,10.2104,43.4578,53.9988,0.0957583,0.260994,0.953163,3.39464e-08
5099,-51.9536,2,10.2078,10.2111,43.4578,53.9292,0.0958272,0.260719,0.953698,3.41295e-08
5100,-59.9004,2,10.2076,10.2165,43.4578,53.8877,0.0958716,0.260496,0.953513,3.40757e-08
5101,-57.0539,2,10.2084,10.21,43.4578,53.9305,0.0960271,0.260459,0.950045,3.39688e-08
5102,-61.0521,2,10.2113,10.2146,43.4578,53.957,0.0960419,0.260691,0.947849,3.40311e-08
5103,-60.4951,2,10.213,10.223,43.4578,54.0132,0.0960461,0.260684,0.94651,3.41131e-08
5104,-65.6363,2,10.2133,10.2257,43.4578,53.9851,0.0960365,0.26097,0.945565,3.39529e-08
5105,-52.4868,2,10.2136,10.2129,43.4578,53.9442,0.0960897,0.261172,0.947163,3.40732e-08
5106,-60.9404,2,10.213,10.2065,43.4578,53.9138,0.0960971,0.261097,0.947455,3.40231e-08
5107,-56.9947,2,10.2146,10.227,43.4578,53.8898,0.0961148,0.26107,0.947455,3.41433e-08
5108,-58.8169,2,10.2148,10.2429,43.4578,53.8685,0.0961249,0.260828,0.947435,3.41929e-08
5109,-57.8432,2,10.2133,10.2458,43.4578,53.8585,0.0961365,0.260768,0.949154,3.41559e-08
5110,-58.9746,2,10.2129,10.2269,43.4578,53.9097,0.0961451,0.260714,0.950629,3.41333e-08
5111,-56.604,2,10.2114,10.2072,43.4578,53.962,0.0961801,0.260784,0.953931,3.40434e-08
5112,-56.3636,2,10.2107,10.204,43.4578,53.8889,0.0961782,0.260739,0.954228,3.41617e-08
5113,-62.8747,2,10.211,10.2053,43.4578,53.9217,0.0961442,0.260944,0.95415,3.41311e-08
5114,-57.7342,2,10.2071,10.1692,43.4578,53.9241,0.0961625,0.260789,0.953678,3.41376e-08
5115,-66.7336,2,10.203,10.145,43.4578,54.0451,0.0960918,0.260872,0.953233,3.4005e-08
5116,-62.0764,2,10.201,10.147,43.4578,54.0093,0.0960592,0.260776,0.951842,3.40348e-08
5117,-61.4385,2,10.1974,10.1537,43.4578,54.025,0.0959907,0.260913,0.951217,3.40869e-08
5118,-60.4681,2,10.1974,10.1464,43.4578,54.0914,0.0960197,0.261011,0.951724,3.39989e-08
5119,-59.4854,2,10.1954,10.1317,43.4578,54.113,0.0960552,0.261061,0.950383,3.39391e-08
5120,-59.669,2,10.1949,10.138,43.4578,54.034,0.0961035,0.260903,0.951748,3.37998e-08
5121,-55.9709,2,10.1939,10.1295,43.4578,53.9223,0.09617,0.260868,0.953242,3.3723e-08
5122,-54.49,2,10.1922,10.1199,43.4578,53.834,0.0961868,0.260774,0.955945,3.37666e-08
5123,-57.8606,2,10.1924,10.1279,43.4578,53.8065,0.0961892,0.260804,0.956131,3.38286e-08
5124,-67.2576,2,10.1933,10.1209,43.4578,53.7487,0.0961707,0.260802,0.955719,3.36626e-08
5125,-58.9215,2,10.1959,10.1166,43.4578,53.7202,0.0961419,0.260747,0.956414,3.38183e-08
5126,-58.5989,2,10.1954,10.1053,43.4578,53.7249,0.0961779,0.260633,0.957243,3.37678e-08
5127,-59.7227,2,10.1956,10.1137,43.4578,53.7687,0.0961613,0.260802,0.958566,3.37633e-08
5128,-57.2029,2,10.195,10.1228,43.4578,53.8504,0.0962084,0.261071,0.957196,3.37425e-08
5129,-58.4769,2,10.1948,10.1289,43.4578,53.7192,0.0962444,0.260988,0.957363,3.36945e-08
5130,-63.2883,2,10.1942,10.1352,43.4578,53.6912,0.096213,0.261039,0.956444,3.36612e-08
5131,-56.6588,2,10.1927,10.1346,43.4578,53.6361,0.0962267,0.260995,0.956282,3.37018e-08
5132,-58.122,2,10.1907,10.1413,43.4578,53.6153,0.0962617,0.261046,0.95596,3.36166e-08
5133,-71.4763,2,10.1898,10.1305,43.4578,53.7201,0.096172,0.2612,0.953395,3.35135e-08
5134,-63.3164,2,10.1896,10.1219,43.4578,53.6948,0.0961667,0.261313,0.951603,3.34681e-08
5135,-65.9216,2,10.1933,10.143,43.4578,53.6948,0.0961948,0.261223,0.950719,3.33195e-08
5136,-52.7251,2,10.1932,10.141,43.4578,53.672,0.0962197,0.261286,0.95037,3.35116e-08
5137,-55.0746,2,10.192,10.1386,43.4578,53.6561,0.0962646,0.261234,0.950232,3.35486e-08
5138,-62.2469,2,10.1915,10.1428,43.4578,53.7145,0.0962547,0.261202,0.949815,3.3512e-08
5139,-59.1936,2,10.1929,10.1416,43.4578,53.7179,0.0963112,0.261041,0.949333,3.34814e-08
5140,-54.2154,2,10.192,10.1331,43.4578,53.8133,0.0963676,0.261439,0.949177,3.35022e-08
5141,-64.8831,2,10.192,10.1271,43.4578,53.9106,0.0963193,0.261629,0.949605,3.34398e-08
5142,-65.9857,2,10.1906,10.1186,43.4578,53.9654,0.0962563,0.26167,0.947904,3.34291e-08
5143,-69.8501,2,10.1903,10.1105,43.4578,53.9598,0.0961846,0.261529,0.948108,3.3307e-08
5144,-61.0398,2,10.1908,10.1004,43.4578,53.9598,0.0961363,0.261532,0.948856,3.3402e-08
5145,-67.3747,2,10.1929,10.0958,43.4578,53.9397,0.0961462,0.261506,0.947469,3.32691e-08
5146,-58.2202,2,10.1923,10.0989,43.4578,53.8755,0.0960887,0.261504,0.950357,3.33554e-08
5147,-64.4903,2,10.1912,10.091,43.4578,53.8777,0.0959998,0.261567,0.952323,3.33371e-08
5148,-68.3668,2,10.192,10.0943,43.4578,53.8231,0.0959454,0.261451,0.951843,3.32675e-08
5149,-61.1203,2,10.1943,10.1013,43.4578,53.7493,0.0959934,0.261243,0.952115,3.32061e-08
5150,-48.1581,2,10.1948,10.1032,43.4578,53.7209,0.0960632,0.260961,0.956271,3.33341e-08
5151,-59.8677,2,10.1957,10.1193,43.4578,53.7209,0.0961031,0.260907,0.958737,3.31932e-08
5152,-59.9872,2,10.1971,10.1188,43.4578,53.64,0.0961565,0.260825,0.959074,3.31113e-08
5153,-62.3046,2,10.1971,10.1258,43.4578,53.5482,0.0961696,0.260728,0.95937,3.30179e-08
5154,-61.3238,2,10.1952,10.1264,43.4578,53.6127,0.0961949,0.260884,0.958172,3.29085e-08
5155,-58.3289,2,10.1928,10.1128,43.4578,53.6588,0.0961965,0.261188,0.958862,3.28672e-08
5156,-56.0619,2,10.1909,10.0956,43.4578,53.7016,0.0962011,0.261175,0.958094,3.29877e-08
5157,-61.9342,2,10.1903,10.0757,43.4578,53.663,0.0961443,0.261016,0.960076,3.30261e-08
5158,-64.3597,2,10.1896,10.0662,43.4578,53.6136,0.0960393,0.261128,0.962408,3.30601e-08
5159,-60.8089,2,10.1881,10.0563,43.4578,53.659,0.0960001,0.261237,0.9644,3.30494e-08
5160,-63.0185,2,10.1889,10.0742,43.4578,53.6176,0.0960064,0.260957,0.964054,3.30074e-08
5161,-68.0864,2,10.1897,10.0878,43.4578,53.5902,0.0959767,0.260817,0.963625,3.28961e-08
5162,-70.9721,2,10.1895,10.0964,43.4578,53.6432,0.0958434,0.260838,0.964,3.28878e-08
5163,-67.5325,2,10.1881,10.0833,43.4578,53.7354,0.0957959,0.260878,0.964392,3.27797e-08
5164,-68.4694,2,10.1894,10.0853,43.4578,53.7862,0.0957969,0.260957,0.961693,3.26852e-08
5165,-61.2944,2,10.1888,10.0908,43.4578,53.781,0.095786,0.26102,0.960643,3.27302e-08
5166,-59.1643,2,10.1899,10.0982,43.4578,53.7644,0.0957975,0.261005,0.961701,3.27484e-08
5167,-66.9011,2,10.1916,10.1087,43.4578,53.7552,0.0957817,0.260957,0.96075,3.26895e-08
5168,-57.4846,2,10.193,10.1251,43.4578,53.75,0.095828,0.26073,0.961997,3.27031e-08
5169,-62.5043,2,10.1948,10.1393,43.4578,53.7622,0.0958467,0.260541,0.963884,3.26299e-08
5170,-62.5664,2,10.1955,10.13,43.4578,53.7963,0.0958074,0.260568,0.963454,3.27312e-08
5171,-66.7005,2,10.1952,10.1333,43.4578,53.8243,0.0957439,0.26057,0.965177,3.26741e-08
5172,-64.2428,2,10.1956,10.137,43.4578,53.7927,0.0957034,0.260503,0.967119,3.26464e-08
5173,-55.6489,2,10.1936,10.115,43.4578,53.8225,0.0957272,0.260684,0.969472,3.26519e-08
5174,-56.4997,2,10.1948,10.124,43.4578,53.8444,0.0957094,0.260669,0.97227,3.27762e-08
5175,-67.416,2,10.1961,10.1351,43.4578,53.8283,0.0956881,0.260511,0.973797,3.266e-08
5176,-59.4533,2,10.196,10.1256,43.4578,53.8791,0.0957288,0.26055,0.972408,3.26802e-08
5177,-68.6917,2,10.1963,10.1163,43.4578,53.9375,0.0956852,0.260607,0.971903,3.26201e-08
5178,-63.9636,2,10.1972,10.1158,43.4578,53.9073,0.0957177,0.260444,0.9711,3.25418e-08
5179,-52.3773,2,10.1961,10.0898,43.4578,53.8914,0.095787,0.260612,0.971849,3.25899e-08
5180,-52.8534,2,10.1963,10.0672,43.4578,53.9473,0.0958828,0.260551,0.971842,3.26294e-08
5181,-56.4415,2,10.1951,10.0542,43.4578,53.961,0.0959178,0.260391,0.973895,3.26244e-08
5182,-61.7249,2,10.1965,10.0681,43.4578,53.9766,0.0959391,0.260349,0.976842,3.24872e-08
5183,-54.0092,2,10.1957,10.0616,43.4578,53.9668,0.0959907,0.260369,0.977707,3.25137e-08
5184,-60.1539,2,10.196,10.068,43.4578,54.0089,0.0960002,0.260422,0.977734,3.25089e-08
5185,-62.9079,2,10.1961,10.0873,43.4578,54.0547,0.0959724,0.260485,0.978194,3.24826e-08
5186,-61.1577,2,10.196,10.1002,43.4578,54.0469,0.095973,0.260527,0.978329,3.24611e-08
5187,-63.7358,2,10.1953,10.0967,43.4578,54.0793,0.0959463,0.260579,0.977547,3.24625e-08
5188,-63.6195,2,10.1946,10.0822,43.4578,54.0432,0.0959164,0.260416,0.976836,3.24945e-08
5189,-54.2604,2,10.1942,10.0615,43.4578,53.9923,0.0960151,0.260376,0.975262,3.25018e-08
5190,-50.7979,2,10.1943,10.0518,43.4578,53.975,0.0960629,0.26038,0.9747,3.26788e-08
5191,-58.4812,2,10.1945,10.0475,43.4578,53.9045,0.0960968,0.260164,0.97527,3.26608e-08
5192,-63.9429,2,10.1944,10.042,43.4578,53.8969,0.0960418,0.260087,0.974291,3.27485e-08
5193,-61.9545,2,10.1934,10.0415,43.4578,53.936,0.0960477,0.260109,0.972348,3.2744e-08
5194,-64.0483,2,10.1933,10.0435,43.4578,53.9584,0.0960255,0.260123,0.971383,3.27342e-08
5195,-62.5023,2,10.1915,10.0259,43.4578,53.9299,0.0959841,0.260261,0.97123,3.27404e-08
5196,-66.0058,2,10.1923,10.0426,43.4578,53.9484,0.0959446,0.260343,0.972658,3.26445e-08
5197,-65.9043,2,10.1933,10.064,43.4578,53.9048,0.0959088,0.260405,0.973093,3.25799e-08
5198,-64.5268,2,10.1952,10.075,43.4578,53.901,0.0958983,0.260345,0.974127,3.25346e-08
5199,-61.0084,2,10.1969,10.091,43.4578,53.8815,0.0959134,0.260293,0.975676,3.25005e-08
5200,-62.7704,2,10.1967,10.1024,43.4578,53.8888,0.0959252,0.26027,0.976616,3.23883e-08
5201,-62.501,2,10.1974,10.1175,43.4578,53.933,0.0959311,0.26021,0.977623,3.23309e-08
5202,-69.8033,2,10.1978,10.1064,43.4578,53.9973,0.0959024,0.260183,0.976256,3.22565e-08
5203,-64.6459,2,10.1967,10.1068,43.4578,54.028,0.0959106,0.260214,0.975457,3.21603e-08
5204,-66.4971,2,10.1963,10.1031,43.4578,54.0675,0.0958893,0.260257,0.974783,3.21067e-08
5205,-57.3727,2,10.1948,10.0987,43.4578,54.1441,0.0959148,0.260546,0.975371,3.20836e-08
5206,-61.9784,2,10.194,10.0924,43.4578,54.1477,0.0959045,0.260605,0.974294,3.21159e-08
5207,-57.4589,2,10.1916,10.0878,43.4578,54.2392,0.0959047,0.260859,0.974485,3.21334e-08
5208,-65.3147,2,10.1919,10.0954,43.4578,54.2844,0.0958678,0.260863,0.973469,3.2171e-08
5209,-59.7325,2,10.1926,10.106,43.4578,54.2478,0.0959022,0.261009,0.973534,3.2134e-08
5210,-56.1464,2,10.1926,10.1142,43.4578,54.2442,0.0959686,0.261245,0.971815,3.21411e-08
5211,-57.1333,2,10.1938,10.1131,43.4578,54.1413,0.0960265,0.261273,0.972212,3.2124e-08
5212,-62.9686,2,10.1931,10.1175,43.4578,54.0996,0.0960129,0.261112,0.972723,3.20971e-08
5213,-66.8191,2,10.1914,10.1022,43.4578,54.1242,0.0959456,0.261026,0.972932,3.20965e-08
5214,-66.0136,2,10.1899,10.0903,43.4578,54.2176,0.0959214,0.261136,0.972006,3.20346e-08
5215,-64.614,2,10.19,10.0754,43.4578,54.2878,0.0958983,0.261118,0.971272,3.2054e-08
5216,-66.9505,2,10.1892,10.059,43.4578,54.2629,0.0958854,0.261155,0.971687,3.19346e-08
5217,-57.7625,2,10.1884,10.0523,43.4578,54.3043,0.0959249,0.261154,0.972229,3.19112e-08
5218,-57.8251,2,10.189,10.0556,43.4578,54.3043,0.0959665,0.260988,0.973061,3.19126e-08
5219,-54.7499,2,10.1888,10.0575,43.4578,54.3008,0.0960535,0.261034,0.973871,3.18478e-08
5220,-54.1688,2,10.1896,10.0572,43.4578,54.2894,0.0960682,0.261092,0.975927,3.19276e-08
5221,-59.3059,2,10.1906,10.0678,43.4578,54.2344,0.0960481,0.261145,0.97642,3.20069e-08
5222,-59.0546,2,10.1906,10.0637,43.4578,54.185,0.0960587,0.261103,0.976188,3.20397e-08
5223,-61.808,2,10.1901,10.0464,43.4578,54.1798,0.0960353,0.261144,0.975877,3.20874e-08
5224,-58.1728,2,10.1895,10.0497,43.4578,54.1764,0.0960937,0.261047,0.975103,3.20306e-08
5225,-58.2388,2,10.1891,10.05,43.4578,54.1704,0.0961572,0.261011,0.975201,3.19417e-08
5226,-58.9578,2,10.1878,10.0463,43.4578,54.1252,0.0961738,0.261061,0.973853,3.19647e-08
5227,-73.4419,2,10.1869,10.0482,43.4578,54.0891,0.0960858,0.261181,0.975128,3.18162e-08
5228,-69.1388,2,10.1871,10.0372,43.4578,54.0617,0.0960083,0.261043,0.974908,3.18465e-08
5229,-64.9962,2,10.1871,10.0323,43.4578,54.0101,0.0959526,0.260957,0.975834,3.18819e-08
5230,-68.3931,2,10.1869,10.0269,43.4578,53.9932,0.0959133,0.260963,0.975162,3.18333e-08
5231,-64.3948,2,10.1873,10.0212,43.4578,53.9915,0.0958904,0.26103,0.975672,3.18125e-08
5232,-66.9234,2,10.1892,10.0319,43.4578,53.9782,0.0958913,0.260982,0.975631,3.1736e-08
5233,-68.7003,2,10.1901,10.0277,43.4578,53.9938,0.0958821,0.260962,0.974403,3.16687e-08
5234,-63.8685,2,10.1908,10.0301,43.4578,54.0134,0.0958912,0.260845,0.974544,3.1622e-08
5235,-58.7369,2,10.192,10.052,43.4578,54.0633,0.0959227,0.261018,0.974619,3.16098e-08
5236,-67.8883,2,10.1912,10.0432,43.4578,54.0973,0.0958845,0.261132,0.974811,3.15355e-08
5237,-67.6295,2,10.1901,10.0423,43.4578,54.167,0.095858,0.261291,0.974403,3.14418e-08
5238,-61.9206,2,10.1898,10.0231,43.4578,54.1881,0.0958213,0.261369,0.976581,3.14558e-08
5239,-60.9876,2,10.1894,10.0126,43.4578,54.1824,0.0957597,0.261505,0.980031,3.14864e-08
5240,-60.0967,2,10.1897,10.0119,43.4578,54.1742,0.0957491,0.26148,0.98248,3.14774e-08
5241,-63.4881,2,10.1893,10.0167,43.4578,54.1895,0.0956918,0.261755,0.984756,3.14563e-08
5242,-64.1108,2,10.1889,10.0083,43.4578,54.2015,0.0956577,0.262035,0.986258,3.14116e-08
5243,-67.9719,2,10.1883,10.0145,43.4578,54.1934,0.0955991,0.262268,0.987928,3.13247e-08
5244,-67.6277,2,10.1888,10.0189,43.4578,54.1942,0.0955841,0.262419,0.988004,3.12384e-08
5245,-61.4099,2,10.1886,10.03,43.4578,54.2211,0.0955901,0.262658,0.988572,3.11965e-08
5246,-66.0734,2,10.189,10.0383,43.4578,54.157,0.0955882,0.262416,0.988278,3.11567e-08
5247,-62.9386,2,10.1881,10.0361,43.4578,54.168,0.0955691,0.262439,0.986762,3.12141e-08
5248,-56.4822,2,10.188,10.0445,43.4578,54.1448,0.0956133,0.262455,0.987187,3.12235e-08
5249,-67.4657,2,10.1888,10.0616,43.4578,54.1697,0.0956239,0.262487,0.987069,3.11069e-08
5250,-64.5829,2,10.1881,10.0628,43.4578,54.1394,0.0956177,0.262381,0.986006,3.1107e-08
5251,-63.3474,2,10.1876,10.0639,43.4578,54.093,0.0955873,0.26219,0.985879,3.1175e-08
5252,-60.8202,2,10.1872,10.0797,43.4578,54.0516,0.0955792,0.262301,0.985603,3.12075e-08
