iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a,omega_Cl,omega_Q,omega_V1,omega_V2
1015,-37.7509,1,10.6669,15.9715,53.6908,42.2357,2.26323,0.244211,3.36097e-05,2.35901e-05,1.01044
1016,-34.614,1,10.8573,15.9715,53.6911,48.3903,2.26486,0.253137,3.43063e-05,2.46677e-05,1.01652
1017,-36.1399,1,10.7674,15.9714,53.691,42.7834,2.23221,0.232975,3.68948e-05,2.4906e-05,1.06408
1018,-40.1824,1,10.7205,15.9715,53.6912,40.6068,2.25819,0.229764,3.29997e-05,2.42444e-05,1.06428
1019,-40.4223,1,10.7353,15.9713,53.6912,45.9452,2.3071,0.228555,3.37353e-05,2.17276e-05,0.951923
1020,-38.5789,1,10.7437,15.9714,53.691,49.7843,2.27088,0.249358,3.30345e-05,2.3253e-05,0.968962
1021,-27.241,1,10.6302,15.9713,53.691,49.7337,2.29145,0.253901,3.37503e-05,2.94739e-05,1.03562
1022,-28.5329,1,10.6134,15.9713,53.6911,47.554,2.27591,0.252339,4.12826e-05,2.63623e-05,0.961878
1023,-33.1063,1,10.6717,15.9713,53.6911,42.77,2.25919,0.247609,4.21477e-05,2.64438e-05,0.86033
1024,-33.8818,1,10.7939,15.9714,53.6915,42.6529,2.26058,0.248508,4.30458e-05,2.37625e-05,0.890833
1025,-30.5802,1,10.7988,15.9714,53.6918,44.4636,2.26272,0.241479,4.83216e-05,2.18245e-05,0.994014
1026,-30.0746,1,10.801,15.9714,53.692,45.5819,2.24762,0.252535,4.32202e-05,2.32568e-05,1.0787
1027,-34.2574,1,10.7249,15.9712,53.6919,44.7286,2.21398,0.246171,4.62361e-05,2.3488e-05,0.964819
1028,-36.3646,1,10.8049,15.9712,53.6919,47.0358,2.19152,0.258378,4.13548e-05,2.50116e-05,1.01001
1029,-29.9357,1,10.7273,15.9711,53.692,42.9556,2.26969,0.244266,4.12133e-05,2.43461e-05,1.03482
1030,-30.1618,1,10.8848,15.971,53.6921,42.4713,2.28408,0.250453,3.82908e-05,2.45739e-05,1.02229
1031,-35.9858,1,10.8801,15.9712,53.6922,42.83,2.27637,0.246837,3.42483e-05,2.52558e-05,0.949282
1032,-33.3738,1,10.7453,15.9711,53.692,38.5693,2.29699,0.24278,3.79871e-05,2.33701e-05,0.958852
1033,-31.4699,1,10.74,15.971,53.692,46.306,2.40308,0.240575,3.41635e-05,2.09029e-05,0.962067
1034,-38.628,1,10.7966,15.971,53.6919,41.5797,2.32914,0.254939,3.39989e-05,1.86961e-05,0.981882
1035,-40.4581,1,10.7185,15.9711,53.6918,42.4936,2.30969,0.255215,3.64032e-05,1.93243e-05,0.878222
1036,-39.1245,1,10.8089,15.9711,53.6918,40.9564,2.30927,0.264515,3.65778e-05,1.86811e-05,0.897678
1037,-35.0118,1,10.8874,15.971,53.6916,42.9387,2.31077,0.263555,3.39082e-05,2.10699e-05,0.993579
1038,-33.6388,1,10.84,15.971,53.6913,41.8895,2.29371,0.277159,3.23001e-05,2.09534e-05,1.10209
1039,-34.7595,1,10.7579,15.9711,53.6915,41.2836,2.28489,0.250489,3.21142e-05,2.42026e-05,1.04748
1040,-36.4852,1,10.5706,15.971,53.6916,44.6791,2.27924,0.249696,2.87238e-05,2.63952e-05,1.08867
1041,-28.0387,1,10.697,15.971,53.6915,47.6123,2.35724,0.246655,2.91233e-05,3.02794e-05,0.973737
1042,-22.0518,1,10.7778,15.971,53.6915,50.048,2.39021,0.236076,3.38638e-05,2.80413e-05,1.05152
1043,-28.2695,1,10.6722,15.971,53.6916,53.7852,2.28557,0.257843,3.33832e-05,2.65696e-05,1.12204
1044,-29.0397,1,10.7487,15.971,53.692,57.3473,2.31939,0.252751,3.45746e-05,2.37646e-05,1.11197
1045,-33.2982,1,10.7218,15.9711,53.692,52.6133,2.29831,0.248177,3.49223e-05,2.17124e-05,1.09687
1046,-40.9205,1,10.8606,15.9711,53.6919,51.268,2.24551,0.250534,3.80323e-05,1.94201e-05,1.01938
1047,-36.0231,1,10.761,15.9711,53.6918,50.7752,2.28322,0.242805,3.76124e-05,1.98053e-05,1.08319
1048,-31.1859,1,10.5978,15.9712,53.6917,57.4474,2.26739,0.251362,4.22486e-05,1.98443e-05,1.15897
1049,-35.2434,1,10.6271,15.9712,53.6916,55.884,2.31939,0.241664,4.11199e-05,1.93226e-05,1.03662
1050,-31.6557,1,10.779,15.9711,53.6916,40.5075,2.29351,0.258806,4.50707e-05,1.92647e-05,0.988074
1051,-45.1157,1,10.8392,15.9711,53.6917,40.155,2.26368,0.264397,4.11898e-05,1.72308e-05,0.883761
1052,-49.2705,1,10.7702,15.971,53.6919,42.0253,2.23719,0.253919,3.80683e-05,1.80277e-05,0.805474
1053,-29.3629,1,11.0378,15.9709,53.692,43.6043,2.3769,0.277155,3.6922e-05,2.18679e-05,0.842979
1054,-40.0159,1,11.0053,15.971,53.6919,42.6153,2.27689,0.271392,3.65496e-05,1.95592e-05,0.893655
1055,-36.6341,1,10.9321,15.971,53.6919,34.5439,2.25924,0.261872,4.51425e-05,2.09266e-05,0.833039
1056,-46.8243,1,10.9705,15.9708,53.6918,32.873,2.22903,0.247089,4.22421e-05,1.98183e-05,0.759299
1057,-36.9899,1,10.6996,15.9708,53.6919,38.1854,2.34048,0.250492,3.98786e-05,2.04948e-05,0.780069
1058,-35.2983,1,10.7703,15.9708,53.692,41.8576,2.36501,0.254212,3.63127e-05,2.23242e-05,0.766434
1059,-44.9485,1,10.6448,15.9707,53.6919,48.3218,2.30284,0.23762,3.49313e-05,2.08077e-05,0.777741
1060,-44.0145,1,10.7572,15.9707,53.692,49.3783,2.31272,0.243363,3.48951e-05,2.18945e-05,0.72533
1061,-38.4237,1,10.7718,15.9708,53.6919,44.8099,2.29996,0.255923,3.68627e-05,2.26286e-05,0.801172
1062,-40.6385,1,10.8844,15.9707,53.6921,48.2416,2.32197,0.251987,3.53281e-05,2.02396e-05,0.845707
1063,-49.5264,1,10.8756,15.9707,53.6921,36.879,2.32263,0.247782,3.15984e-05,1.81028e-05,0.841799
1064,-58.8426,1,10.845,15.9708,53.6922,36.6518,2.29427,0.247671,2.82625e-05,1.74024e-05,0.768353
1065,-70.5396,1,10.8177,15.9707,53.692,40.3264,2.22798,0.238979,2.69596e-05,1.55652e-05,0.754774
1066,-66.3452,1,10.8454,15.9707,53.6921,40.3261,2.26374,0.251704,2.67565e-05,1.39219e-05,0.82089
1067,-57.5782,1,10.8668,15.9707,53.6919,39.9185,2.32479,0.25132,2.92288e-05,1.39081e-05,0.784701
1068,-55.8345,1,10.9601,15.9708,53.6921,38.0365,2.34476,0.240907,2.91128e-05,1.31218e-05,0.874297
1069,-64.0066,1,10.8272,15.9709,53.692,41.9456,2.31002,0.236497,2.64482e-05,1.23613e-05,0.860986
1070,-69.5594,1,10.6046,15.9709,53.6919,44.261,2.31891,0.235846,2.50674e-05,1.10563e-05,0.862235
1071,-76.6464,1,10.7744,15.9709,53.6918,33.7336,2.22774,0.249373,2.29292e-05,1.10943e-05,0.85684
1072,-67.9776,1,10.9279,15.9709,53.6917,40.8528,2.24512,0.250468,3.16598e-05,1.05303e-05,0.841136
1073,-63.7398,1,10.8501,15.9709,53.6917,48.6215,2.32368,0.246343,3.14159e-05,9.98614e-06,0.835182
1074,-72.7578,1,10.8153,15.9709,53.6917,43.9792,2.28442,0.232757,3.02732e-05,8.94981e-06,0.833602
1075,-72.0783,1,10.8229,15.9708,53.6916,45.0614,2.2858,0.245945,3.07216e-05,8.36699e-06,0.848451
1076,-65.4289,1,10.832,15.9709,53.6917,49.323,2.31156,0.260028,2.98435e-05,1.00512e-05,0.807522
1077,-69.1386,1,10.8486,15.9708,53.6918,43.6375,2.30309,0.251606,2.66928e-05,1.08982e-05,0.780649
1078,-73.3329,1,11.0756,15.9708,53.6917,41.7647,2.28065,0.251895,2.8855e-05,9.74762e-06,0.783767
1079,-74.5411,1,10.9541,15.9709,53.6917,36.8693,2.24655,0.250048,3.15879e-05,8.71854e-06,0.808739
1080,-64.7801,1,11.0092,15.9709,53.6918,37.2995,2.30114,0.268582,3.46598e-05,8.5261e-06,0.837728
1081,-57.6098,1,10.7317,15.9709,53.6918,40.3978,2.33944,0.25699,3.2989e-05,9.92061e-06,0.911981
1082,-62.8945,1,10.7328,15.971,53.6918,44.1531,2.32899,0.25494,3.37505e-05,8.87326e-06,0.889395
1083,-60.3076,1,10.9329,15.9709,53.6918,38.6882,2.3571,0.25519,3.06088e-05,1.02944e-05,0.822731
1084,-68.0924,1,11.0331,15.9709,53.6918,37.9515,2.29803,0.251575,3.12504e-05,1.01439e-05,0.747626
1085,-68.8099,1,10.9293,15.9709,53.6919,40.3448,2.29783,0.256457,3.42462e-05,9.07302e-06,0.744723
1086,-65.9727,1,10.8769,15.9709,53.6919,44.0484,2.3146,0.259416,3.50448e-05,8.81823e-06,0.76364
1087,-62.7873,1,11.0353,15.971,53.692,42.871,2.32665,0.27522,3.37151e-05,9.69378e-06,0.735929
1088,-69.2263,1,10.8861,15.9711,53.6919,49.4514,2.33365,0.260875,3.1087e-05,8.67038e-06,0.737201
1089,-73.4016,1,10.7731,15.971,53.6919,41.4762,2.26763,0.25712,2.78051e-05,9.63679e-06,0.809595
1090,-72.1604,1,10.7217,15.9711,53.6919,37.0392,2.28547,0.253025,2.88872e-05,8.95448e-06,0.817956
1091,-68.2858,1,10.7487,15.9711,53.6919,41.8504,2.31806,0.257314,2.83466e-05,9.77824e-06,0.782245
1092,-62.0207,1,11.0283,15.9711,53.692,36.4463,2.37299,0.259204,3.08934e-05,1.00924e-05,0.735339
1093,-56.1298,1,10.9157,15.9712,53.6918,36.3505,2.40605,0.238881,2.77396e-05,1.23757e-05,0.813414
1094,-48.5016,1,10.9817,15.9712,53.6918,40.522,2.42027,0.251676,2.96622e-05,1.31646e-05,0.856018
1095,-51.8737,1,10.8967,15.9713,53.6917,40.0914,2.42269,0.252729,3.01653e-05,1.32933e-05,0.765645
1096,-60.7139,1,10.9791,15.9712,53.6917,37.3748,2.33311,0.242251,3.29155e-05,1.35393e-05,0.684814
1097,-61.6917,1,10.8987,15.9713,53.6917,34.9377,2.36852,0.239499,3.08581e-05,1.31442e-05,0.627053
1098,-67.7291,1,10.8905,15.9713,53.6917,38.9783,2.30445,0.233324,3.19987e-05,1.19056e-05,0.666653
1099,-74.362,1,10.7646,15.9713,53.6919,39.7401,2.25545,0.233694,2.92452e-05,1.06975e-05,0.741101
1100,-75.1289,1,10.7937,15.9712,53.6919,41.7225,2.23496,0.240007,2.92651e-05,1.13855e-05,0.701816
1101,-58.3206,1,10.9189,15.9712,53.6918,42.5869,2.30727,0.249443,3.1597e-05,1.32669e-05,0.786381
1102,-58.4224,1,10.9235,15.9712,53.6919,42.7955,2.31142,0.256575,3.48873e-05,1.19658e-05,0.755557
1103,-58.5737,1,10.9418,15.9711,53.6919,40.6164,2.29532,0.244647,3.7008e-05,1.21981e-05,0.764608
1104,-58.9342,1,10.7416,15.9712,53.6918,42.4255,2.33004,0.250424,3.3101e-05,1.09103e-05,0.875448
1105,-58.0694,1,10.6319,15.9712,53.6918,39.923,2.30084,0.246579,2.96064e-05,1.25858e-05,0.9369
1106,-66.9879,1,10.788,15.9711,53.6917,41.6179,2.31922,0.24418,2.64808e-05,1.12571e-05,0.837989
1107,-65.0586,1,10.8968,15.9711,53.6916,38.1919,2.28772,0.258014,2.73934e-05,1.24323e-05,0.779857
1108,-55.6733,1,10.8907,15.971,53.6916,30.7554,2.41816,0.253879,2.7969e-05,1.21847e-05,0.757132
1109,-64.6395,1,11.0542,15.9709,53.6916,34.0419,2.41671,0.251307,2.50163e-05,1.12196e-05,0.707774
1110,-78.8429,1,11.021,15.9707,53.6918,35.2128,2.35786,0.251872,2.23752e-05,1.00351e-05,0.656624
1111,-70.5938,1,10.9573,15.9708,53.6918,38.6872,2.3619,0.258859,2.27938e-05,1.01735e-05,0.752711
1112,-81.0025,1,10.8055,15.9707,53.6918,36.5186,2.30562,0.23878,2.11956e-05,1.00365e-05,0.72364
1113,-78.2928,1,10.9184,15.9708,53.6919,36.551,2.34752,0.247659,1.89579e-05,1.11291e-05,0.733066
1114,-79.3619,1,11.053,15.9708,53.6919,38.9249,2.32748,0.264181,1.69565e-05,1.07594e-05,0.787575
1115,-92.5417,1,10.9161,15.9708,53.6918,40.4332,2.26665,0.256308,1.51663e-05,9.62347e-06,0.85097
1116,-83.0567,1,10.8586,15.9708,53.6918,42.9312,2.30397,0.236,1.45647e-05,1.13578e-05,0.879233
1117,-81.6143,1,10.8642,15.9709,53.6918,44.3376,2.28603,0.243712,1.46969e-05,1.2087e-05,0.880744
1118,-90.9885,1,10.7483,15.9709,53.6919,41.1969,2.27295,0.248414,1.31453e-05,1.08109e-05,0.909406
1119,-86.2364,1,11.0024,15.9709,53.6919,39.2315,2.34991,0.248726,1.25753e-05,1.0966e-05,0.813397
1120,-83.7579,1,11.0327,15.9709,53.692,35.7701,2.33218,0.249456,1.38422e-05,1.04498e-05,0.853481
1121,-89.7585,1,10.8257,15.9709,53.692,40.6845,2.26597,0.248675,1.32781e-05,9.83194e-06,0.93279
1122,-86.8606,1,10.7071,15.9709,53.692,38.8994,2.29407,0.246715,1.24592e-05,1.10491e-05,0.908724
1123,-90.4769,1,10.8808,15.9709,53.6919,42.9475,2.27211,0.256838,1.27183e-05,9.88264e-06,0.915067
1124,-86.1865,1,10.9043,15.9709,53.6919,38.1276,2.28995,0.255786,1.26188e-05,1.1729e-05,0.845458
1125,-88.5328,1,10.9715,15.9709,53.6918,37.8242,2.29159,0.252815,1.25283e-05,1.28598e-05,0.756201
1126,-79.9741,1,11.0195,15.9708,53.6918,35.0192,2.37437,0.263314,1.22309e-05,1.20502e-05,0.803272
1127,-85.2612,1,10.7396,15.9709,53.6917,32.813,2.33305,0.25718,1.31313e-05,1.14627e-05,0.752028
1128,-94.9505,1,10.8516,15.9709,53.6916,31.2579,2.31039,0.241182,1.1745e-05,1.10321e-05,0.716343
1129,-100.218,1,10.9278,15.9709,53.6915,30.2324,2.30702,0.253158,1.05051e-05,1.12091e-05,0.640716
1130,-99.0482,1,10.9459,15.9709,53.6914,32.715,2.29851,0.25045,1.0486e-05,1.09342e-05,0.686323
1131,-97.5825,1,10.9554,15.9709,53.6914,35.4471,2.31263,0.24599,9.69358e-06,1.11269e-05,0.750532
1132,-102.855,1,11.064,15.9709,53.6915,35.1141,2.27674,0.255214,8.75239e-06,1.0152e-05,0.809757
1133,-113.183,1,10.9978,15.9709,53.6915,34.4898,2.22702,0.256085,7.82838e-06,9.81185e-06,0.813411
1134,-99.5507,1,11.0475,15.9709,53.6916,35.6704,2.32868,0.255175,8.81398e-06,1.00358e-05,0.784246
1135,-106.712,1,10.9457,15.9708,53.6917,33.8299,2.30994,0.240517,8.3796e-06,9.77461e-06,0.735433
1136,-107.456,1,11.0952,15.9708,53.6916,34.212,2.35859,0.245368,7.68606e-06,9.76058e-06,0.664355
1137,-112.024,1,10.882,15.9708,53.6916,36.9213,2.26842,0.24098,8.40907e-06,1.07043e-05,0.625656
1138,-115.93,1,10.8146,15.9708,53.6917,38.9383,2.36638,0.235758,7.5213e-06,9.5742e-06,0.630472
1139,-115.515,1,10.8358,15.9708,53.6917,39.5027,2.3118,0.229152,8.24929e-06,8.7774e-06,0.634107
1140,-117.189,1,10.9394,15.9708,53.6917,34.2787,2.43438,0.228639,7.37839e-06,8.29859e-06,0.567162
1141,-119.718,1,10.9028,15.9708,53.6917,33.0871,2.40307,0.227515,6.6994e-06,7.86221e-06,0.579396
1142,-122.307,1,10.8581,15.9708,53.6917,35.5942,2.34594,0.225246,7.10883e-06,7.94189e-06,0.587057
1143,-119.05,1,10.8644,15.9708,53.6918,37.2084,2.36355,0.250064,6.9387e-06,7.10344e-06,0.683839
1144,-112.677,1,10.891,15.9708,53.6918,38.4285,2.30913,0.254963,7.69146e-06,8.05144e-06,0.743309
1145,-111.975,1,10.8442,15.9708,53.6917,41.1227,2.3245,0.259422,7.7042e-06,7.20143e-06,0.835987
1146,-116.622,1,10.715,15.9708,53.6917,45.24,2.30824,0.241199,6.89084e-06,6.92336e-06,0.920553
1147,-108.482,1,10.8747,15.9708,53.6917,48.0437,2.35336,0.235202,6.99254e-06,7.77243e-06,0.936382
1148,-112.098,1,10.8764,15.9708,53.6917,47.0627,2.33572,0.249635,6.52702e-06,7.93015e-06,0.857264
1149,-114.739,1,10.7088,15.9708,53.6916,45.6998,2.3395,0.244658,6.41874e-06,7.73106e-06,0.821056
1150,-108.098,1,10.7271,15.9708,53.6916,44.6835,2.38393,0.240862,7.00995e-06,8.28956e-06,0.793576
1151,-115.974,1,10.7821,15.9708,53.6916,51.5202,2.34889,0.244155,7.16385e-06,7.41441e-06,0.777604
1152,-118.913,1,10.748,15.9708,53.6916,47.9465,2.28921,0.246415,7.88619e-06,6.63165e-06,0.862235
1153,-115.374,1,10.7537,15.9708,53.6916,49.0169,2.32135,0.246065,7.78249e-06,5.93202e-06,0.904932
1154,-110.984,1,10.8268,15.9708,53.6916,51.1574,2.34128,0.252788,8.37784e-06,5.74179e-06,0.932538
1155,-105.914,1,10.7984,15.9707,53.6916,40.638,2.3581,0.263873,8.08842e-06,5.89613e-06,1.02829
1156,-114.892,1,10.7623,15.9708,53.6915,42.1808,2.32101,0.259324,9.03412e-06,5.27366e-06,0.988199
1157,-115.398,1,10.8926,15.9708,53.6915,40.2265,2.29815,0.256291,8.7193e-06,4.91414e-06,1.00198
1158,-121.979,1,10.7311,15.9708,53.6916,39.3097,2.27182,0.26048,8.04348e-06,4.53761e-06,0.990165
1159,-121.613,1,10.7081,15.9708,53.6916,42.6513,2.31806,0.245229,7.19431e-06,5.43515e-06,0.948397
1160,-128.267,1,10.6192,15.9708,53.6916,43.0915,2.23792,0.259208,6.43478e-06,5.61473e-06,0.91188
1161,-124.328,1,10.6808,15.9708,53.6915,44.7701,2.30206,0.24378,5.75545e-06,6.39263e-06,0.895457
1162,-127.596,1,10.5857,15.9708,53.6915,47.971,2.28661,0.258473,5.21352e-06,5.71774e-06,1.05723
1163,-123.832,1,10.6212,15.9708,53.6915,50.5241,2.27934,0.271028,4.8826e-06,6.02055e-06,1.08112
1164,-124.272,1,10.6351,15.9708,53.6915,47.836,2.31863,0.261426,4.36713e-06,6.52176e-06,1.03817
1165,-144.001,1,10.7331,15.9708,53.6915,53.0038,2.23441,0.247884,3.90608e-06,5.83324e-06,0.928569
1166,-137.019,1,10.6427,15.9708,53.6916,60.0752,2.25616,0.252686,4.36294e-06,5.60537e-06,0.933481
1167,-128.773,1,10.5603,15.9708,53.6916,60.9718,2.31297,0.24534,5.0621e-06,5.11216e-06,1.02853
1168,-130.116,1,10.5506,15.9708,53.6916,55.1756,2.34701,0.253961,5.07973e-06,4.57245e-06,0.982224
1169,-139.635,1,10.6738,15.9708,53.6916,49.1704,2.22782,0.274447,5.40047e-06,4.08972e-06,0.999505
1170,-135.016,1,10.5914,15.9707,53.6916,50.1902,2.28348,0.272472,5.54958e-06,3.8691e-06,0.975249
1171,-137.046,1,10.4796,15.9708,53.6915,50.7201,2.24851,0.26779,5.43835e-06,3.94488e-06,1.02677
1172,-136.026,1,10.5474,15.9708,53.6916,54.1179,2.25284,0.254572,5.51858e-06,3.8177e-06,1.12573
1173,-134.594,1,10.6765,15.9708,53.6916,50.5258,2.27688,0.258088,4.93597e-06,4.51455e-06,1.02962
1174,-143.99,1,10.6394,15.9708,53.6916,51.9889,2.27739,0.265442,4.41487e-06,4.03794e-06,1.05535
1175,-145.868,1,10.7483,15.9708,53.6916,40.1548,2.29298,0.245347,4.22919e-06,4.26493e-06,0.943933
1176,-144.835,1,10.7398,15.9708,53.6916,44.0287,2.34257,0.234865,3.7827e-06,4.50509e-06,0.939487
1177,-147.263,1,10.7549,15.9708,53.6917,46.6536,2.35984,0.228539,3.38335e-06,4.46996e-06,0.85483
1178,-164.235,1,10.8812,15.9708,53.6917,44.0438,2.26635,0.228829,3.02616e-06,3.99805e-06,0.842173
1179,-146.53,1,10.7544,15.9708,53.6916,46.4313,2.36622,0.234406,3.29132e-06,4.47014e-06,0.859135
1180,-149.279,1,10.9162,15.9708,53.6916,43.9705,2.36242,0.233613,2.94385e-06,4.89254e-06,0.809038
1181,-150.786,1,10.8282,15.9708,53.6916,45.7241,2.3468,0.23874,2.85341e-06,4.97727e-06,0.79425
1182,-162.563,1,10.8612,15.9708,53.6916,41.6791,2.35869,0.228976,2.55217e-06,4.45181e-06,0.827546
1183,-157.803,1,10.6621,15.9708,53.6916,41.4059,2.32277,0.235023,2.40254e-06,4.58891e-06,0.868107
1184,-153.042,1,10.904,15.9708,53.6916,44.1916,2.32569,0.253535,2.53249e-06,4.69199e-06,0.877468
1185,-141.089,1,10.9069,15.9708,53.6916,37.7029,2.31689,0.250588,3.06098e-06,5.33711e-06,1.01562
1186,-147.678,1,10.8426,15.9708,53.6916,40.3082,2.27427,0.253277,2.82705e-06,5.38257e-06,0.968351
1187,-154.006,1,10.8606,15.9708,53.6916,36.2778,2.25853,0.245819,2.52859e-06,5.82278e-06,0.902747
1188,-154.973,1,10.759,15.9708,53.6916,42.459,2.28432,0.255002,2.54907e-06,5.23403e-06,0.820169
1189,-159.579,1,10.7867,15.9708,53.6916,40.8213,2.27754,0.256037,2.27996e-06,4.91183e-06,0.86099
1190,-164.778,1,10.669,15.9708,53.6916,50.763,2.29459,0.242648,2.03925e-06,4.90549e-06,0.853067
1191,-159.966,1,10.7417,15.9708,53.6916,44.014,2.34637,0.255049,1.93203e-06,4.57874e-06,0.861042
1192,-162.189,1,10.8354,15.9708,53.6916,42.581,2.3385,0.243447,1.8384e-06,4.77532e-06,0.859201
1193,-173.822,1,10.7874,15.9708,53.6916,44.3162,2.30085,0.24499,1.64431e-06,4.27117e-06,0.907225
1194,-169.627,1,10.7703,15.9708,53.6915,42.1559,2.22794,0.248295,1.78681e-06,4.37657e-06,1.01067
1195,-171.403,1,10.8101,15.9708,53.6916,43.7121,2.25655,0.242764,1.59817e-06,4.50719e-06,1.11045
1196,-165.769,1,10.7088,15.9708,53.6916,43.197,2.31124,0.251584,1.47477e-06,4.28764e-06,1.10076
1197,-169.427,1,10.7497,15.9708,53.6916,49.6148,2.29738,0.252823,1.60972e-06,4.01245e-06,0.984554
1198,-166.768,1,10.8251,15.9708,53.6916,45.1137,2.28475,0.24319,1.75204e-06,4.64755e-06,0.923513
1199,-174.837,1,10.8508,15.9708,53.6916,41.7903,2.27771,0.24269,1.58554e-06,4.36204e-06,0.834215
1200,-172.608,1,10.8739,15.9708,53.6916,39.5184,2.29263,0.244516,1.61121e-06,4.84252e-06,0.759947
1201,-172.431,1,10.9785,15.9708,53.6916,39.1252,2.33032,0.24949,1.48909e-06,4.50885e-06,0.778892
1202,-179.687,1,10.8141,15.9708,53.6917,38.8177,2.29863,0.239383,1.37797e-06,4.60992e-06,0.727304
1203,-174.545,1,10.7736,15.9708,53.6917,42.15,2.30626,0.242156,1.48606e-06,5.03127e-06,0.717493
1204,-176.679,1,10.8087,15.9708,53.6918,42.4967,2.22803,0.250057,1.7739e-06,4.74435e-06,0.724704
1205,-177.021,1,10.8068,15.9708,53.6918,41.4651,2.28107,0.243492,1.60434e-06,4.57073e-06,0.718047
1206,-175.644,1,10.8717,15.9708,53.6918,39.9153,2.32805,0.242934,1.43496e-06,5.00972e-06,0.70707
1207,-174.113,1,10.9476,15.9708,53.6918,41.1901,2.34414,0.246535,1.28347e-06,4.83589e-06,0.805773
1208,-169.958,1,10.9113,15.9708,53.6918,42.0288,2.30999,0.245934,1.2805e-06,5.53169e-06,0.868783
1209,-171.237,1,10.8257,15.9708,53.6918,39.1229,2.29892,0.241439,1.14799e-06,5.72082e-06,0.942389
1210,-171.258,1,10.9164,15.9708,53.6918,41.6503,2.30578,0.242395,1.13931e-06,6.65128e-06,0.842898
1211,-171.539,1,10.9496,15.9708,53.6919,44.9581,2.31821,0.245406,1.01903e-06,7.00521e-06,0.808196
1212,-171.305,1,10.7753,15.9708,53.6919,49.3881,2.32729,0.23808,9.11451e-07,7.3413e-06,0.881463
1213,-162.588,1,10.7519,15.9708,53.692,41.6185,2.39453,0.221672,9.39088e-07,7.77671e-06,0.950659
1214,-160.877,1,10.5261,15.9708,53.692,39.0224,2.35457,0.248114,9.28935e-07,7.61727e-06,1.04579
1215,-167.966,1,10.6585,15.9708,53.6921,42.218,2.24037,0.255388,8.76882e-07,8.43057e-06,1.06165
1216,-157.885,1,10.802,15.9708,53.6921,42.1587,2.34223,0.250374,9.72024e-07,8.59355e-06,1.01276
1217,-158.018,1,10.7429,15.9708,53.6921,37.6484,2.25541,0.244291,1.03293e-06,1.01455e-05,1.06686
1218,-154.973,1,10.7913,15.9708,53.692,38.8102,2.25312,0.254165,1.08576e-06,1.1555e-05,0.961616
1219,-156.387,1,10.8478,15.9708,53.692,37.0384,2.2712,0.233878,1.06131e-06,1.09068e-05,1.01942
1220,-153.861,1,10.8008,15.9708,53.6921,42.2684,2.28074,0.240603,1.08576e-06,1.07648e-05,1.04365
1221,-151.374,1,10.7887,15.9708,53.6922,46.3908,2.29275,0.241718,1.24833e-06,1.09352e-05,0.937675
1222,-145.804,1,10.8935,15.9708,53.6923,41.3285,2.28591,0.260542,1.44391e-06,1.11062e-05,0.922209
1223,-145.87,1,10.7001,15.9708,53.6924,44.5719,2.26898,0.256182,1.52588e-06,1.01629e-05,1.01822
1224,-150.485,1,10.7412,15.9708,53.6924,45.2512,2.26508,0.249332,1.61288e-06,1.01504e-05,0.910722
1225,-150.247,1,10.5067,15.9708,53.6923,42.2763,2.28917,0.242549,1.44261e-06,1.01314e-05,1.02291
1226,-151.431,1,10.4854,15.9708,53.6924,45.0182,2.26864,0.254258,1.29031e-06,9.85849e-06,1.10163
1227,-152.889,1,10.6467,15.9708,53.6923,43.8693,2.23182,0.264922,1.23708e-06,9.69094e-06,1.11007
1228,-153.234,1,10.6899,15.9708,53.6923,42.9815,2.22337,0.250468,1.39288e-06,9.29695e-06,1.10196
1229,-157.457,1,10.6111,15.9708,53.6924,49.7355,2.23096,0.249625,1.30386e-06,8.31544e-06,1.12837
1230,-151.736,1,10.7479,15.9708,53.6924,49.5989,2.27784,0.26694,1.22228e-06,8.58874e-06,1.13976
1231,-153.431,1,10.6987,15.9708,53.6923,52.8345,2.30765,0.273126,1.15149e-06,7.8371e-06,1.11571
1232,-153.993,1,10.8358,15.9708,53.6924,41.8001,2.3109,0.279875,1.27087e-06,8.07082e-06,0.99792
1233,-144.282,1,10.5337,15.9708,53.6924,46.4648,2.29195,0.270535,1.36302e-06,9.43028e-06,1.14897
1234,-148.065,1,10.4974,15.9708,53.6925,49.3443,2.26461,0.269215,1.30557e-06,9.741e-06,1.10692
1235,-153.695,1,10.428,15.9708,53.6925,54.2036,2.20619,0.261168,1.40591e-06,8.71262e-06,1.19485
1236,-146.756,1,10.5422,15.9708,53.6925,48.3024,2.27619,0.255187,1.45268e-06,7.95165e-06,1.3009
1237,-152.389,1,10.7264,15.9708,53.6925,44.6928,2.25438,0.24622,1.50153e-06,8.2207e-06,1.16356
1238,-150.964,1,10.7864,15.9708,53.6925,34.7371,2.26793,0.246928,1.47567e-06,8.08259e-06,1.14864
1239,-159.238,1,10.8869,15.9708,53.6925,32.9042,2.20473,0.242391,1.36093e-06,8.60111e-06,1.077
1240,-167.428,1,10.9056,15.9708,53.6924,40.1094,2.18132,0.246464,1.33734e-06,7.73181e-06,0.963297
1241,-165.621,1,10.7667,15.9708,53.6925,41.2481,2.21106,0.23619,1.29717e-06,7.97038e-06,0.976884
1242,-164.074,1,10.8764,15.9708,53.6925,41.2622,2.26334,0.244147,1.16022e-06,7.68315e-06,0.995801
