iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,f_pop,omega_Cl,omega_Q,omega_V1,omega_V2,omega_f
1526,450.371,1,9.73829,14.1369,46.1405,48.5759,1.97801,2.52357,0.90055,0.259936,3.55083e-08,0.198065,1.23811,0.204329
1527,441.935,1,9.74232,14.1369,46.5514,52.6366,1.95725,2.46192,0.906618,0.260242,3.92745e-08,0.19451,1.1074,0.20265
1528,443.06,1,9.76069,14.1369,47.1541,53.94,1.96354,2.46164,0.907524,0.262506,3.68127e-08,0.202694,1.12257,0.202003
1529,444.443,1,9.74285,14.1369,47.4537,54.3522,1.97367,2.44539,0.904172,0.256056,3.99827e-08,0.201449,1.15511,0.197883
1530,446.6,1,9.74952,14.1369,47.344,52.4422,1.98568,2.45397,0.917895,0.263548,3.57617e-08,0.210707,1.21978,0.203202
1531,456.097,1,9.77347,14.1369,46.7365,49.1402,1.95382,2.48198,0.903026,0.276626,4.49391e-08,0.212257,1.26467,0.207338
1532,465.606,1,9.78071,14.1369,46.9549,46.2655,2.04216,2.48251,0.904441,0.281399,4.63866e-08,0.228526,1.2019,0.199838
1533,459.287,1,9.78761,14.1369,46.7572,40.8303,1.95489,2.49383,0.915218,0.276251,4.91292e-08,0.2044,1.32871,0.203654
1534,463.258,1,9.85366,14.1369,47.4136,44.0094,1.99395,2.42943,0.912669,0.280164,6.30865e-08,0.203864,1.18843,0.2111
1535,465.036,1,9.73959,14.1369,47.1212,46.9939,2.07231,2.49522,0.90659,0.27732,5.64262e-08,0.18508,1.06624,0.208483
1536,465.858,1,9.71064,14.1369,46.8237,45.0677,2.1098,2.48968,0.900956,0.273327,5.67407e-08,0.17294,1.10471,0.191321
1537,472.519,1,9.74721,14.1369,46.1906,47.4093,2.128,2.49248,0.895664,0.268105,6.09234e-08,0.17231,1.10881,0.215575
1538,465.576,1,9.73846,14.1369,46.8558,52.4065,2.06974,2.42926,0.921476,0.269147,6.07957e-08,0.186849,1.21036,0.204689
1539,466.509,1,9.72921,14.1369,46.8852,55.2172,2.02005,2.45704,0.914582,0.265991,6.79665e-08,0.207365,1.11637,0.204473
1540,471.902,1,9.61632,14.1369,47.5113,56.9524,2.07439,2.4836,0.916164,0.26367,6.6608e-08,0.202505,1.0659,0.211918
1541,473.513,1,9.72767,14.1369,48.1801,57.6923,2.03451,2.50288,0.919645,0.263921,6.73614e-08,0.219468,1.13754,0.207711
1542,469.959,1,9.68669,14.1369,48.1006,55.8742,2.02429,2.34218,0.908047,0.271193,7.70598e-08,0.228933,1.32513,0.208979
1543,477.321,1,9.64216,14.1369,47.9387,55.3381,2.0973,2.37921,0.917927,0.265677,8.24191e-08,0.21732,1.24682,0.204567
1544,480.677,1,9.72533,14.1369,46.9625,50.3252,2.06423,2.5026,0.91018,0.26446,7.69541e-08,0.207837,1.2619,0.202114
1545,468.388,1,9.63525,14.1369,47.6727,48.6315,2.04357,2.40402,0.913822,0.274178,6.88298e-08,0.200917,1.25229,0.207557
1546,463.37,1,9.61817,14.1369,47.4985,49.1401,2.05734,2.3495,0.913029,0.263016,6.44912e-08,0.189819,1.33809,0.212882
1547,458.583,1,9.59726,14.1369,47.5453,50.8467,1.92898,2.36314,0.918465,0.274137,6.59799e-08,0.20552,1.41615,0.219518
1548,457.107,1,9.49498,14.1369,46.983,57.0205,1.94753,2.3895,0.920044,0.274633,6.01743e-08,0.200607,1.37924,0.208083
1549,469.747,1,9.36727,14.1369,47.4416,59.3899,1.9879,2.46501,0.910448,0.289653,5.8662e-08,0.203601,1.49328,0.203017
1550,466.417,1,9.45906,14.1369,47.5453,57.035,1.97347,2.45322,0.91752,0.277569,5.91417e-08,0.201801,1.40117,0.217939
1551,472.909,1,9.45321,14.1369,48.2192,52.5025,1.95349,2.48078,0.90795,0.278678,6.90526e-08,0.213893,1.47161,0.209157
1552,474.956,1,9.43915,14.1369,48.0547,55.4836,1.94817,2.46031,0.910681,0.270269,7.71311e-08,0.228922,1.52609,0.20183
1553,479.261,1,9.55675,14.1369,47.5944,51.8925,2.03014,2.46123,0.91441,0.269593,7.71545e-08,0.204754,1.45982,0.20906
1554,469.38,1,9.45789,14.1369,48.3475,57.316,1.96914,2.42877,0.90905,0.262429,7.60713e-08,0.203242,1.48555,0.202868
1555,472.603,1,9.23776,14.1369,47.7539,59.9583,1.9753,2.44741,0.908674,0.262219,6.80403e-08,0.226417,1.55527,0.213774
1556,476.813,1,9.21583,14.1369,48.3216,68.6696,1.98553,2.47291,0.926452,0.266026,7.30021e-08,0.214728,1.55237,0.205665
1557,479.923,1,9.22376,14.1369,47.4926,63.2674,1.99248,2.48402,0.916005,0.269681,7.11749e-08,0.226015,1.54415,0.210274
1558,469.489,1,9.00351,14.1369,48.0591,76.4643,1.97187,2.41,0.920476,0.260213,6.54635e-08,0.219486,1.59718,0.21474
1559,478.327,1,8.92716,14.1369,48.0574,78.5191,2.0045,2.47506,0.920419,0.265249,6.63305e-08,0.196314,1.7159,0.224528
1560,477.942,1,9.12827,14.1369,47.902,69.8106,2.01808,2.45094,0.926978,0.259034,6.78755e-08,0.201437,1.74641,0.213114
1561,480.352,1,8.98754,14.1369,48.6903,87.2294,2.04471,2.46312,0.917088,0.251755,7.31817e-08,0.210367,1.56204,0.210508
1562,477.573,1,9.12004,14.1369,47.376,73.6438,1.93959,2.48309,0.905205,0.279595,7.4751e-08,0.230112,1.46551,0.221567
1563,481.689,1,9.21164,14.1369,47.9749,78.8388,1.93605,2.51073,0.909708,0.275224,8.35686e-08,0.235385,1.40437,0.223301
1564,475.06,1,9.14209,14.1369,48.1893,73.2057,1.93459,2.49882,0.913375,0.279665,7.49437e-08,0.224269,1.39062,0.212875
1565,469.228,1,9.13952,14.1369,47.1202,69.4405,1.88682,2.50312,0.906667,0.275441,6.70317e-08,0.23779,1.43872,0.21604
1566,481.599,1,9.20797,14.1369,46.8365,61.589,1.93769,2.54725,0.903977,0.294416,6.8997e-08,0.246828,1.48492,0.204688
1567,479.955,1,9.1794,14.1369,46.7372,71.6951,1.99844,2.50368,0.922621,0.282947,6.17128e-08,0.233244,1.5439,0.215389
1568,481.849,1,9.1231,14.1369,46.9159,65.57,1.94957,2.56137,0.916678,0.27963,5.96601e-08,0.252004,1.58924,0.212478
1569,478.346,1,9.20215,14.1369,47.2508,59.2014,1.9235,2.5592,0.930781,0.283297,5.59184e-08,0.244533,1.67884,0.212474
1570,481.162,1,9.22412,14.1369,47.115,59.8684,1.91119,2.61438,0.921094,0.290728,5.75305e-08,0.225839,1.63657,0.22316
1571,470.462,1,9.20349,14.1369,47.202,59.1274,1.9198,2.48962,0.914672,0.291912,5.60214e-08,0.229429,1.62723,0.209073
1572,470.006,1,9.25166,14.1369,47.4918,60.1159,1.91932,2.51383,0.902255,0.280653,5.4078e-08,0.237996,1.53961,0.211687
1573,460.984,1,9.32858,14.1369,46.7858,59.6349,1.9426,2.49635,0.899962,0.272467,4.83688e-08,0.230762,1.43013,0.212023
1574,457.255,1,9.53192,14.1369,46.465,53.1891,1.93513,2.48738,0.913856,0.269945,4.32624e-08,0.226631,1.40433,0.214434
1575,454.344,1,9.56147,14.1369,46.2583,55.8869,1.93477,2.52277,0.917806,0.260681,4.14758e-08,0.215083,1.31236,0.203661
1576,457.861,1,9.45135,14.1369,46.9293,54.769,1.99228,2.49155,0.90316,0.262534,4.04837e-08,0.220473,1.27795,0.209679
1577,458.899,1,9.55155,14.1369,46.8162,59.4534,1.96881,2.56412,0.903172,0.256753,3.62098e-08,0.246822,1.37407,0.204614
1578,459.226,1,9.48339,14.1369,47.6605,58.2356,1.94778,2.57477,0.909049,0.261631,3.5351e-08,0.237942,1.41638,0.197133
1579,463.569,1,9.40667,14.1369,48.0753,59.6101,1.95668,2.55535,0.908779,0.274292,4.17334e-08,0.223549,1.36118,0.210301
1580,462.808,1,9.50265,14.1369,47.9822,57.33,1.93328,2.56673,0.912383,0.271733,4.33954e-08,0.219762,1.44922,0.199953
1581,459.016,1,9.65403,14.1369,47.5472,52.5639,1.90822,2.57932,0.918527,0.27474,3.96626e-08,0.231534,1.38432,0.198577
1582,453.577,1,9.70925,14.1369,47.3329,47.1883,1.88857,2.55101,0.918822,0.265952,4.068e-08,0.229752,1.39233,0.191079
1583,453.899,1,9.64318,14.1369,46.7335,53.8169,1.88982,2.54416,0.916747,0.267632,4.26473e-08,0.231741,1.33728,0.191768
1584,450.881,1,9.57094,14.1369,46.3195,53.3885,1.88565,2.50826,0.914563,0.26232,4.46936e-08,0.220304,1.29403,0.203933
1585,453.486,1,9.68978,14.1369,45.7356,50.8292,1.86865,2.55221,0.90345,0.271898,4.17371e-08,0.219641,1.35229,0.209633
1586,454.809,1,9.75875,14.1369,45.4572,50.9033,1.87904,2.60087,0.913439,0.261719,4.37209e-08,0.21577,1.20953,0.210295
1587,446.862,1,9.72888,14.1369,45.0937,48.5897,1.89539,2.4929,0.903291,0.272829,3.91052e-08,0.221408,1.26917,0.206739
1588,442.089,1,9.84589,14.1369,44.8844,43.9345,1.85583,2.51006,0.903908,0.272585,3.84305e-08,0.228779,1.13766,0.202715
1589,441.787,1,9.78135,14.1369,45.7768,48.0757,1.84893,2.51714,0.903971,0.261118,4.03135e-08,0.228342,1.10482,0.20718
1590,445.807,1,9.81992,14.1369,45.4323,43.7752,1.87609,2.53865,0.900416,0.261841,4.02152e-08,0.226836,1.09496,0.207278
1591,442.656,1,9.85259,14.1369,45.5359,43.2189,1.90291,2.50434,0.907921,0.276184,3.76081e-08,0.209082,1.05894,0.209803
1592,447.283,1,9.8874,14.1369,45.6608,43.2545,1.86793,2.5887,0.905989,0.273535,4.09859e-08,0.218099,1.03968,0.202596
1593,458.287,1,9.87424,14.1369,46.3973,39.1238,1.95399,2.58608,0.908829,0.272505,4.52991e-08,0.213533,1.01836,0.210164
1594,458.79,1,9.86022,14.1369,45.9166,42.3829,1.862,2.66072,0.916716,0.264548,4.9153e-08,0.202734,1.11203,0.224372
1595,456.53,1,9.9216,14.1369,45.7354,40.5358,1.88841,2.55928,0.911726,0.270592,5.04478e-08,0.213372,1.1022,0.224009
1596,465.493,1,9.79651,14.1369,45.7706,43.0276,1.9911,2.52536,0.89936,0.26891,4.81615e-08,0.210319,1.25761,0.220371
1597,468.701,1,9.85108,14.1369,45.8595,43.9051,1.96245,2.61073,0.917,0.276811,5.07778e-08,0.200854,1.24162,0.212356
1598,458.699,1,9.81412,14.1369,46.5599,44.6481,1.89054,2.50367,0.910908,0.27267,5.45047e-08,0.226997,1.22038,0.217745
1599,460.479,1,9.69864,14.1369,47.6894,49.9031,1.86772,2.55628,0.910732,0.270779,5.68e-08,0.235144,1.18898,0.209359
1600,453.926,1,9.69819,14.1369,47.3957,50.704,1.82682,2.56381,0.902325,0.273157,5.12584e-08,0.233053,1.2123,0.205433
1601,467.655,1,9.65798,14.1369,47.6248,47.9828,1.92724,2.54536,0.914273,0.273698,5.82124e-08,0.236319,1.23855,0.207157
1602,470.495,1,9.72204,14.1369,47.5221,51.7821,2.02599,2.50408,0.914701,0.27404,5.20668e-08,0.213269,1.33358,0.216587
1603,473.043,1,9.66937,14.1369,47.0076,53.7093,2.03506,2.51127,0.90443,0.265446,5.66358e-08,0.215857,1.29527,0.210394
1604,473.465,1,9.57741,14.1369,47.4861,55.1636,2.04211,2.44503,0.910868,0.277567,6.16991e-08,0.229997,1.2625,0.211775
1605,465.659,1,9.5829,14.1369,47.4184,53.727,2.05973,2.32886,0.915167,0.275543,6.2334e-08,0.218879,1.30027,0.214602
1606,468.207,1,9.73364,14.1369,46.7771,48.0265,2.07753,2.40217,0.91354,0.276076,5.57533e-08,0.207154,1.29461,0.218726
1607,456.992,1,9.86567,14.1369,46.2961,49.4146,1.99507,2.46524,0.909476,0.277301,4.98672e-08,0.221446,1.15793,0.222631
1608,457.54,1,9.78755,14.1369,46.4937,53.4987,1.94683,2.44378,0.914238,0.270527,5.145e-08,0.227678,1.19458,0.219359
1609,458.189,1,9.87189,14.1369,46.0374,49.3244,1.94872,2.49054,0.913452,0.270906,4.60183e-08,0.21113,1.2509,0.226289
1610,458.131,1,9.96224,14.1369,46.4479,40.5092,1.98002,2.45771,0.911515,0.272872,4.84611e-08,0.219211,1.15803,0.216396
1611,458.121,1,9.79631,14.1369,47.5062,44.5931,1.96159,2.51745,0.905268,0.266078,5.2682e-08,0.196068,1.12658,0.213239
1612,459.198,1,9.79372,14.1369,47.2054,47.0505,2.01188,2.48444,0.915685,0.263888,5.14958e-08,0.200461,1.11186,0.20735
1613,460.699,1,9.89007,14.1369,46.2104,43.9437,1.98837,2.46639,0.918543,0.269936,5.25711e-08,0.216402,1.13535,0.216557
1614,462.649,1,9.82945,14.1369,47.128,53.0607,2.03285,2.50257,0.924385,0.261239,5.25063e-08,0.202311,1.08853,0.208384
1615,453.882,1,9.85967,14.1369,47.1481,46.9236,2.00395,2.44921,0.919007,0.268038,5.12574e-08,0.205548,0.979007,0.212896
1616,452.991,1,9.86475,14.1369,46.2409,48.9695,2.05769,2.44916,0.906168,0.269352,4.87892e-08,0.189173,0.912325,0.209693
1617,451.282,1,9.82172,14.1369,46.5523,50.7892,1.97254,2.47028,0.904194,0.271885,4.4764e-08,0.199736,1.06596,0.217529
1618,450.864,1,9.71751,14.1369,46.1404,53.4258,1.94253,2.49022,0.909112,0.269681,4.41112e-08,0.20646,1.1131,0.213544
1619,460.918,1,9.62639,14.1369,46.3582,62.0891,1.96287,2.53491,0.901194,0.257375,4.8387e-08,0.237413,1.08867,0.214049
1620,452.252,1,9.6376,14.1369,46.2586,54.604,1.93653,2.50227,0.895044,0.258968,4.32786e-08,0.212348,1.19038,0.220764
1621,463.4,1,9.74997,14.1369,46.0492,51.6111,1.90453,2.59283,0.899266,0.266485,4.85412e-08,0.230192,1.22309,0.217747
1622,456.678,1,9.74638,14.1369,46.3985,52.4411,1.92076,2.51252,0.904529,0.264979,4.78211e-08,0.231504,1.22356,0.203436
1623,456.896,1,9.75631,14.1369,46.4474,54.2755,1.91367,2.53725,0.914896,0.271077,4.32417e-08,0.216818,1.28732,0.21572
1624,455.075,1,9.92415,14.1369,46.9419,46.0975,1.95603,2.49677,0.93097,0.268301,3.96992e-08,0.223797,1.22753,0.217188
1625,450.724,1,9.80146,14.1369,46.9011,48.2664,1.96987,2.43972,0.922838,0.257374,3.83566e-08,0.230615,1.23763,0.215575
1626,459.995,1,9.8429,14.1369,47.402,45.4903,1.94126,2.57738,0.908622,0.272129,3.49128e-08,0.236446,1.26517,0.225812
1627,449.438,1,9.78917,14.1369,46.7269,44.4894,1.94063,2.51262,0.916542,0.275944,3.1227e-08,0.216597,1.28356,0.225067
1628,447.325,1,9.9524,14.1369,46.707,39.733,1.91432,2.5324,0.912602,0.275309,3.20983e-08,0.208153,1.23658,0.222843
1629,445.837,1,9.95611,14.1369,46.4044,45.242,1.93118,2.5478,0.91702,0.278651,2.87096e-08,0.201704,1.29561,0.219152
1630,439.917,1,9.88784,14.1369,46.6918,41.5492,1.92628,2.48398,0.915306,0.273086,3.00303e-08,0.189382,1.31908,0.207725
1631,445.361,1,9.91643,14.1369,46.7528,45.1069,1.93969,2.51145,0.920906,0.281888,3.21727e-08,0.199265,1.24898,0.202504
1632,445.56,1,9.901,14.1369,47.1975,46.535,1.97711,2.52771,0.914941,0.280757,2.87761e-08,0.204209,1.13243,0.206855
1633,445.873,1,9.91884,14.1369,46.8318,49.4113,1.98577,2.48755,0.905683,0.271698,2.96878e-08,0.209888,1.14653,0.217997
1634,439.815,1,9.76765,14.1369,47.4375,50.0889,2.00435,2.39994,0.913375,0.266345,2.97901e-08,0.208885,1.15981,0.21269
1635,433.737,1,9.73316,14.1369,47.0637,50.9579,1.94379,2.44303,0.906197,0.261525,2.90759e-08,0.201265,1.1164,0.210391
1636,441.858,1,9.66109,14.1369,46.3607,44.6293,1.94922,2.49403,0.900819,0.26462,3.04162e-08,0.2147,1.16394,0.203373
1637,436.059,1,9.66611,14.1369,45.4132,46.1005,1.89663,2.51406,0.909296,0.271898,2.84924e-08,0.20253,1.23765,0.195541
1638,445.412,1,9.741,14.1369,46.0777,46.7886,1.93917,2.51275,0.901588,0.270185,3.30349e-08,0.20514,1.22212,0.204284
1639,449.893,1,9.94657,14.1369,45.9251,45.6676,2.0128,2.50917,0.905089,0.268859,3.09168e-08,0.22029,1.0931,0.22463
1640,451.861,1,9.9659,14.1369,46.1401,40.9512,2.00419,2.46002,0.901696,0.267274,3.31054e-08,0.227123,1.19355,0.221334
1641,451.005,1,9.88666,14.1369,47.6004,40.8797,2.04771,2.42494,0.914361,0.265219,3.05139e-08,0.224412,1.25435,0.215255
1642,443.733,1,9.8626,14.1369,46.9313,47.5529,2.07644,2.31214,0.909772,0.275599,3.27824e-08,0.214697,1.1964,0.205341
1643,447.599,1,9.95731,14.1369,47.4266,47.8241,2.02799,2.40517,0.922297,0.274066,3.38381e-08,0.224864,1.11564,0.210948
1644,443.793,1,10.0715,14.1369,46.9798,53.7968,2.04156,2.44823,0.913565,0.264487,3.08201e-08,0.209612,1.00525,0.210969
1645,444.216,1,9.95319,14.1369,47.2427,52.6069,2.05217,2.4481,0.909853,0.262285,2.75663e-08,0.227208,1.01839,0.214387
1646,441.243,1,9.9162,14.1369,46.3301,47.6698,2.04603,2.42713,0.911271,0.262621,2.95499e-08,0.213636,1.03456,0.201623
1647,447.006,1,9.73996,14.1369,47.248,43.9995,2.09466,2.39802,0.91162,0.265261,2.88355e-08,0.217464,1.19887,0.197001
1648,449.868,1,9.74277,14.1369,47.1003,45.5115,2.00197,2.471,0.915142,0.268748,3.45778e-08,0.227134,1.17869,0.194223
1649,438.035,1,9.73324,14.1369,46.2675,49.6182,2.00666,2.35533,0.910611,0.278088,3.42925e-08,0.203664,1.14918,0.19396
1650,446.926,1,9.71772,14.1369,46.9831,50.9472,2.07453,2.37564,0.915851,0.27336,3.35612e-08,0.22515,1.14743,0.18832
1651,454.678,1,9.70672,14.1369,47.152,49.2864,2.09078,2.45929,0.912028,0.28059,3.13211e-08,0.20138,1.20624,0.206993
1652,443.07,1,9.74701,14.1369,47.181,47.4665,2.00166,2.43408,0.918308,0.288994,2.80144e-08,0.203602,1.28239,0.207479
1653,435.28,1,9.67336,14.1369,46.7099,46.0813,1.99433,2.37987,0.901878,0.26791,2.50569e-08,0.214109,1.28332,0.211307
1654,438.056,1,9.64476,14.1369,46.5079,47.4882,1.99646,2.42878,0.908572,0.273162,2.49412e-08,0.215234,1.25059,0.198191
1655,444.485,1,9.62058,14.1369,47.0381,48.3687,1.98112,2.40992,0.905178,0.276616,3.12751e-08,0.225585,1.23674,0.210706
1656,442.075,1,9.56647,14.1369,47.2867,49.0084,2.01354,2.38392,0.90546,0.27713,2.92364e-08,0.207849,1.27019,0.210236
1657,436.586,1,9.6541,14.1369,47.2627,50.5285,1.9359,2.40184,0.915818,0.274528,2.61498e-08,0.210123,1.44427,0.21634
1658,444.733,1,9.76616,14.1369,46.7186,49.7878,2.0428,2.4454,0.91724,0.285027,2.4377e-08,0.208873,1.29179,0.207645
1659,436.965,1,9.70984,14.1369,47.4356,52.0858,1.97701,2.43367,0.916266,0.279974,2.38489e-08,0.206799,1.23089,0.216944
1660,433.489,1,9.78323,14.1369,48.1214,52.9822,1.95021,2.44572,0.919552,0.279865,2.39004e-08,0.202553,1.21728,0.209617
1661,435.825,1,9.76856,14.1369,47.9297,47.0779,1.96564,2.42471,0.907222,0.268356,2.56758e-08,0.212309,1.20995,0.213401
1662,430.531,1,9.80041,14.1369,46.7211,43.4909,1.92625,2.47147,0.904822,0.272333,2.29651e-08,0.209123,1.26503,0.191353
1663,430.698,1,9.80829,14.1369,46.9318,43.645,1.96663,2.45778,0.912114,0.269007,2.05406e-08,0.215467,1.23278,0.19851
1664,429.407,1,9.76669,14.1369,46.1977,44.2199,1.96601,2.44854,0.898328,0.260159,2.19271e-08,0.209976,1.14933,0.203754
1665,436.153,1,9.84349,14.1369,46.5305,41.3593,1.9248,2.4724,0.899062,0.262913,2.82856e-08,0.221216,1.12355,0.20893
1666,444.346,1,9.96266,14.1369,46.3795,41.702,1.9408,2.53101,0.925416,0.271872,2.71005e-08,0.216832,1.14589,0.22741
1667,436.124,1,9.99538,14.1369,46.2748,42.5186,1.88858,2.48675,0.930163,0.264119,3.05205e-08,0.217876,1.09737,0.219133
1668,443.437,1,10.0441,14.1369,46.0201,41.8487,1.99294,2.4808,0.9219,0.261454,2.95257e-08,0.209779,1.12416,0.211771
1669,442.003,1,9.97834,14.1369,46.3579,43.1594,1.96959,2.47575,0.920845,0.265885,2.96572e-08,0.210152,1.14555,0.21213
1670,439.088,1,9.84654,14.1369,46.0128,49.8553,1.90344,2.44557,0.912339,0.26736,3.22859e-08,0.222739,1.16557,0.222628
1671,436.584,1,9.79105,14.1369,45.7904,45.8123,1.87206,2.48171,0.899771,0.257704,3.2027e-08,0.216596,1.14851,0.225207
1672,442.091,1,9.69693,14.1369,45.9708,49.9935,1.90794,2.46422,0.897932,0.25568,3.21959e-08,0.22674,1.20894,0.229893
1673,442.75,1,9.78912,14.1369,46.8528,44.1138,1.83082,2.59528,0.908267,0.264203,3.18107e-08,0.219136,1.24377,0.215655
1674,431.983,1,9.87994,14.1369,46.3031,50.7118,1.82529,2.52908,0.907573,0.26715,2.84523e-08,0.227898,1.12543,0.213327
1675,439.488,1,9.85514,14.1369,46.5872,45.8137,1.90846,2.56459,0.924747,0.270352,2.89329e-08,0.226639,1.00662,0.207532
1676,430.898,1,9.93215,14.1369,45.7849,45.3834,1.90099,2.53543,0.920551,0.266422,2.58784e-08,0.213215,1.08668,0.198896
1677,427.838,1,9.77319,14.1369,46.4118,47.7851,1.91131,2.38562,0.919991,0.26438,2.90351e-08,0.213405,1.18963,0.197417
1678,433.095,1,9.86176,14.1369,46.4671,49.1911,1.88497,2.42169,0.916191,0.26906,3.10924e-08,0.218038,1.1708,0.21568
1679,439.404,1,9.831,14.1369,46.1722,50.7189,1.92912,2.46904,0.902723,0.267748,3.12283e-08,0.213579,1.14574,0.210699
1680,442.983,1,9.85816,14.1369,46.3595,46.6801,1.93692,2.45123,0.9098,0.275933,3.32312e-08,0.235851,1.12509,0.205806
1681,440.086,1,9.80657,14.1369,46.5749,47.3727,1.91564,2.46749,0.908548,0.267941,3.4742e-08,0.227512,1.08712,0.202172
1682,450.602,1,9.89665,14.1369,46.5846,46.4154,1.93329,2.5305,0.896891,0.265115,4.1767e-08,0.231757,1.01225,0.206072
1683,448.857,1,9.92332,14.1369,46.131,44.3011,1.89652,2.53989,0.912149,0.262397,4.52185e-08,0.219079,1.05687,0.203609
1684,445.559,1,9.96371,14.1369,46.3795,42.1452,1.93928,2.49289,0.914239,0.267732,4.04446e-08,0.228115,0.997549,0.20141
1685,448.955,1,9.9762,14.1369,46.4634,44.5879,1.94572,2.53935,0.914646,0.27423,3.77973e-08,0.209649,1.08407,0.200192
1686,445.222,1,9.9475,14.1369,46.4967,40.4056,1.99586,2.48238,0.901508,0.263751,3.3807e-08,0.221078,1.1,0.203945
1687,441.551,1,10.0362,14.1369,46.4979,40.8062,1.96387,2.45274,0.906883,0.264626,3.16919e-08,0.222328,1.07657,0.214691
1688,439.951,1,10.0279,14.1369,46.2252,36.9487,1.94238,2.4913,0.917941,0.265101,3.00453e-08,0.23289,0.987957,0.215205
1689,432.602,1,10.0265,14.1369,45.9772,35.3174,1.94825,2.42584,0.909367,0.265906,2.84657e-08,0.217587,1.02924,0.210402
1690,434.525,1,10.0521,14.1369,46.2654,33.24,1.96365,2.49997,0.899632,0.275533,2.69124e-08,0.211456,0.920584,0.211608
1691,425.614,1,10.1023,14.1369,45.9002,32.7899,1.94076,2.48931,0.900138,0.272523,2.40712e-08,0.201014,0.909142,0.203674
1692,425.79,1,10.0816,14.1369,46.1902,32.6228,1.90707,2.50588,0.911031,0.270017,2.5879e-08,0.206725,0.872391,0.205637
1693,431.365,1,10.0775,14.1369,46.0357,37.9847,1.97958,2.44892,0.906371,0.27797,2.48525e-08,0.198431,0.942323,0.221908
1694,437.526,1,10.049,14.1369,45.9389,42.7712,1.92025,2.51185,0.913872,0.273731,2.97945e-08,0.219629,0.967981,0.213287
1695,446.257,1,10.0219,14.1369,46.0779,42.6006,1.96839,2.54406,0.905281,0.276153,3.0854e-08,0.21339,1.00687,0.213363
1696,442.927,1,9.92598,14.1369,47.0031,41.0759,1.97098,2.44698,0.907333,0.276239,2.9568e-08,0.220432,1.12941,0.220693
1697,444.441,1,9.81795,14.1369,46.9043,43.3652,1.92799,2.46984,0.907138,0.261456,3.36318e-08,0.226691,1.21552,0.213368
1698,441.124,1,9.80075,14.1369,45.9229,42.9676,1.9469,2.51972,0.905451,0.262827,3.00812e-08,0.206513,1.16501,0.209951
1699,453.855,1,9.80031,14.1369,46.9949,46.6429,2.02425,2.49174,0.902869,0.264975,3.18061e-08,0.224287,1.21475,0.212376
1700,455.458,1,9.82507,14.1369,47.1333,42.3595,2.02129,2.45237,0.913741,0.259901,3.09319e-08,0.247729,1.3717,0.212965
1701,452.303,1,9.80669,14.1369,45.8119,45.0734,1.96659,2.59591,0.888805,0.267888,2.87512e-08,0.226521,1.22688,0.20728
1702,443.204,1,9.74816,14.1369,45.5331,43.7063,1.95145,2.54797,0.90346,0.266652,2.5815e-08,0.207381,1.22184,0.210833
1703,441.83,1,9.80581,14.1369,45.4629,45.529,1.94536,2.5495,0.91038,0.274451,2.8794e-08,0.190134,1.15757,0.204814
1704,445.068,1,9.75436,14.1369,46.1031,49.2089,2.02358,2.50297,0.905355,0.27323,2.86039e-08,0.202454,1.09538,0.199793
1705,443.753,1,9.92325,14.1369,46.2801,50.2081,2.00116,2.46973,0.90993,0.281708,3.01457e-08,0.194669,1.10372,0.214211
1706,442.581,1,9.89697,14.1369,46.5485,43.9315,1.98857,2.46657,0.916851,0.281122,2.8245e-08,0.207047,1.16692,0.205824
1707,439.737,1,9.82456,14.1369,46.6613,43.8132,2.03211,2.3685,0.907384,0.305321,2.70383e-08,0.198996,1.18883,0.207945
1708,444.809,1,9.7251,14.1369,46.6114,45.863,2.06913,2.41931,0.91202,0.284386,2.78344e-08,0.208624,1.07784,0.208893
1709,444.64,1,9.87429,14.1369,46.7607,44.6751,2.04646,2.45868,0.92122,0.293266,2.51104e-08,0.218203,1.00597,0.220746
1710,447.205,1,9.84505,14.1369,46.9946,44.0409,2.1361,2.42217,0.90544,0.294015,2.40494e-08,0.212062,0.993758,0.216729
1711,439.113,1,9.78347,14.1369,46.3477,46.9491,2.03362,2.48044,0.910729,0.294232,2.2555e-08,0.206628,0.96178,0.218295
1712,438.435,1,9.85014,14.1369,45.983,49.8353,2.0129,2.4988,0.904778,0.295067,2.07393e-08,0.199706,1.07653,0.217838
1713,427.776,1,9.98425,14.1369,45.6552,38.4247,1.91616,2.48757,0.913402,0.277912,2.23981e-08,0.198143,1.08341,0.211904
