iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtCLCRMLMIN,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,corr_V2_V1,a1,a2
407,758.027,2,10.5576,0.624199,39.5219,13.6018,47.8965,0.205708,0.307317,0.631823,0.316854,0.998957,0.304332,0.0647088
408,756.936,2,10.5577,0.62434,39.5262,13.5979,47.9023,0.205725,0.307053,0.631933,0.316568,0.998956,0.304331,0.0646955
409,756.26,2,10.5577,0.624253,39.5297,13.5942,47.9073,0.205745,0.306795,0.63209,0.316301,0.998954,0.304311,0.0646784
410,752.551,2,10.5578,0.624241,39.5335,13.5913,47.9114,0.205795,0.306567,0.632117,0.316058,0.998952,0.304305,0.064649
411,754.885,2,10.558,0.624407,39.5369,13.5871,47.9158,0.205784,0.306342,0.632564,0.315815,0.998951,0.304294,0.0646277
412,760.809,2,10.5583,0.624477,39.5414,13.5837,47.9206,0.205781,0.306156,0.632754,0.315628,0.998949,0.304309,0.0646105
413,759.357,2,10.5585,0.624568,39.5465,13.5812,47.9262,0.205792,0.305915,0.633502,0.315353,0.998946,0.304297,0.0645849
414,755.339,2,10.5585,0.624559,39.5499,13.5788,47.9315,0.205795,0.305657,0.633813,0.315087,0.998945,0.304285,0.0645693
415,755.83,2,10.5584,0.624531,39.5554,13.5713,47.9382,0.20582,0.305374,0.634079,0.314813,0.998943,0.304303,0.0645472
416,754.141,2,10.5583,0.624479,39.559,13.5699,47.943,0.205812,0.305101,0.634448,0.314536,0.998943,0.304295,0.0645311
417,763.008,2,10.5585,0.624503,39.5626,13.5701,47.947,0.205881,0.304847,0.63459,0.314262,0.998942,0.304306,0.0645273
418,763.124,2,10.5588,0.624539,39.5681,13.5685,47.9532,0.205949,0.304608,0.634864,0.314016,0.99894,0.304324,0.0645172
419,760.461,2,10.5587,0.624595,39.5714,13.5637,47.9577,0.20598,0.304377,0.635275,0.313777,0.998941,0.304341,0.0645101
420,762.277,2,10.5581,0.624698,39.5733,13.5607,47.9606,0.206069,0.304137,0.635796,0.31353,0.99894,0.304355,0.0645012
421,761.559,2,10.5578,0.624908,39.577,13.5575,47.9657,0.206136,0.303924,0.636012,0.313324,0.998941,0.304399,0.0644919
422,750.942,2,10.5577,0.624981,39.5806,13.5546,47.9706,0.206165,0.303691,0.636245,0.313092,0.998941,0.304408,0.0644676
423,768.697,2,10.5573,0.625109,39.5837,13.5491,47.9747,0.206198,0.303433,0.636577,0.31285,0.998937,0.30441,0.0644621
424,758.251,2,10.5572,0.625169,39.5868,13.5467,47.9785,0.206197,0.30319,0.636424,0.312581,0.998936,0.304369,0.0644673
425,760.738,2,10.5572,0.625158,39.5903,13.5438,47.9823,0.206176,0.302952,0.63647,0.312334,0.998934,0.304309,0.0644757
426,756.897,2,10.5573,0.625154,39.5949,13.5366,47.9881,0.206175,0.302737,0.636582,0.312104,0.998933,0.304291,0.064468
427,766.871,2,10.5571,0.625156,39.599,13.5281,47.9937,0.206181,0.302462,0.636744,0.311857,0.99893,0.304285,0.0644738
428,770.687,2,10.5567,0.625112,39.6025,13.5238,47.998,0.206202,0.302196,0.636822,0.311597,0.998926,0.304262,0.0644877
429,766.179,2,10.5563,0.625125,39.6047,13.5194,48.0009,0.206205,0.301932,0.637296,0.311344,0.998924,0.30426,0.064488
430,759.411,2,10.5557,0.625133,39.6093,13.5105,48.0063,0.206206,0.301666,0.637581,0.311077,0.998923,0.304274,0.0644795
431,772.002,2,10.555,0.625272,39.6143,13.5021,48.0138,0.206237,0.301391,0.637857,0.310803,0.998917,0.304281,0.0644782
432,764.355,2,10.5546,0.625341,39.6205,13.4936,48.0213,0.206269,0.301128,0.638233,0.310532,0.998916,0.304283,0.0644788
433,761.392,2,10.554,0.625394,39.6272,13.483,48.0292,0.206327,0.300865,0.6386,0.310264,0.998915,0.30432,0.0644667
434,762.618,2,10.5539,0.6253,39.6325,13.4757,48.035,0.206341,0.30058,0.638904,0.309981,0.998912,0.304327,0.0644583
435,773.736,2,10.5538,0.625179,39.6378,13.4693,48.0424,0.206329,0.300358,0.639436,0.30974,0.99891,0.304314,0.0644769
436,761.482,2,10.5539,0.625212,39.6415,13.4635,48.0463,0.206302,0.30008,0.63988,0.30944,0.998907,0.304285,0.0644756
437,765.235,2,10.5544,0.625065,39.6474,13.4599,48.0527,0.20631,0.299799,0.640279,0.30914,0.998902,0.304271,0.0644688
438,756.339,2,10.5541,0.624967,39.654,13.4512,48.0607,0.206301,0.299541,0.640648,0.30887,0.998901,0.304245,0.0644612
439,757.429,2,10.5542,0.625089,39.6608,13.4462,48.069,0.206343,0.299284,0.641093,0.308603,0.9989,0.304242,0.0644515
440,759.915,2,10.5544,0.625261,39.667,13.4421,48.0759,0.206388,0.299045,0.641464,0.308349,0.998899,0.304235,0.0644419
441,755.725,2,10.5545,0.625249,39.6724,13.4385,48.0832,0.206392,0.298809,0.64146,0.308106,0.998897,0.3042,0.0644389
442,757.816,2,10.5546,0.625334,39.6776,13.4338,48.0897,0.206391,0.298525,0.641577,0.307823,0.998896,0.304192,0.0644356
443,756.914,2,10.5543,0.625437,39.6793,13.4307,48.0908,0.206385,0.298271,0.641422,0.307561,0.998896,0.304182,0.0644399
444,771.847,2,10.5544,0.625493,39.6812,13.4282,48.0922,0.206401,0.298,0.641872,0.307278,0.998892,0.304187,0.0644443
445,767.012,2,10.5545,0.62552,39.6827,13.4281,48.0939,0.206416,0.297741,0.642108,0.307009,0.998887,0.304174,0.0644449
446,769.703,2,10.5546,0.625577,39.6852,13.4261,48.0972,0.206443,0.297464,0.642273,0.306722,0.998884,0.304173,0.064452
447,761.429,2,10.5542,0.625541,39.6868,13.4254,48.0991,0.206462,0.297167,0.64228,0.306404,0.998881,0.30418,0.0644517
448,761.907,2,10.5544,0.625428,39.6879,13.425,48.0999,0.206476,0.296888,0.642538,0.30609,0.99888,0.304142,0.0644622
449,760.344,2,10.5545,0.625403,39.6889,13.4251,48.1018,0.206492,0.296605,0.64291,0.305792,0.998879,0.304127,0.0644614
450,760.384,2,10.5542,0.625473,39.6907,13.4236,48.1037,0.206521,0.29633,0.643089,0.305502,0.998876,0.304124,0.0644564
451,759.343,2,10.554,0.62546,39.6926,13.4212,48.1068,0.206555,0.29606,0.643257,0.305219,0.998874,0.304112,0.0644513
452,763.854,2,10.5541,0.625488,39.6962,13.4176,48.1113,0.206598,0.295791,0.643536,0.304931,0.998872,0.304096,0.0644572
453,760.875,2,10.5541,0.625596,39.7006,13.4161,48.1162,0.206632,0.295582,0.64384,0.3047,0.998872,0.304075,0.0644584
454,759.26,2,10.5542,0.625802,39.7041,13.4125,48.1207,0.206624,0.295347,0.644046,0.30446,0.998871,0.304067,0.0644579
455,763.459,2,10.5542,0.626,39.7084,13.407,48.1262,0.206637,0.295115,0.644364,0.304222,0.998868,0.304081,0.0644488
456,758.97,2,10.5543,0.626084,39.7135,13.3992,48.133,0.206625,0.294884,0.644556,0.304002,0.998866,0.304075,0.0644455
457,759.93,2,10.5541,0.626151,39.7199,13.3925,48.1407,0.206675,0.294691,0.644681,0.303819,0.998865,0.304081,0.0644346
458,764.478,2,10.5542,0.62635,39.7255,13.3861,48.1474,0.206743,0.294505,0.644649,0.303631,0.998864,0.3041,0.0644365
459,759.58,2,10.5542,0.626443,39.7305,13.3817,48.1541,0.206784,0.294324,0.644528,0.303454,0.998863,0.304086,0.0644359
460,763.12,2,10.554,0.626645,39.7366,13.3784,48.1618,0.206813,0.294171,0.644453,0.303303,0.998862,0.30408,0.0644387
461,763.748,2,10.5537,0.626678,39.7413,13.3752,48.1675,0.206802,0.29402,0.644759,0.303145,0.998859,0.304058,0.0644336
462,755.958,2,10.5535,0.626715,39.7456,13.373,48.1736,0.2068,0.293882,0.644888,0.303011,0.998859,0.304047,0.064429
463,757.973,2,10.5529,0.626578,39.7478,13.3684,48.1764,0.206826,0.293764,0.645106,0.302873,0.998859,0.304046,0.0644201
464,760.292,2,10.5527,0.626462,39.7502,13.366,48.1792,0.206866,0.293628,0.645269,0.302724,0.998858,0.304031,0.0644164
465,764.122,2,10.5524,0.626482,39.7564,13.3569,48.1874,0.206899,0.293549,0.645297,0.302634,0.998856,0.304046,0.0644053
466,762.07,2,10.5522,0.626487,39.7611,13.3485,48.1934,0.206957,0.293466,0.645324,0.302552,0.998856,0.304068,0.0643973
467,756.198,2,10.5518,0.626443,39.7674,13.3406,48.2012,0.207005,0.29341,0.645298,0.302497,0.998855,0.304056,0.0643862
468,758.405,2,10.5512,0.626397,39.7729,13.3308,48.2083,0.207045,0.293366,0.645217,0.302433,0.998854,0.304071,0.0643691
469,753.327,2,10.5509,0.626463,39.7793,13.3242,48.2165,0.207076,0.293336,0.645164,0.302391,0.998855,0.304095,0.0643505
470,755.76,2,10.5508,0.626535,39.7854,13.3182,48.2245,0.207093,0.293343,0.645006,0.302404,0.998857,0.304085,0.0643436
471,760.488,2,10.5507,0.626632,39.7915,13.3137,48.2313,0.207121,0.293324,0.645037,0.302382,0.998856,0.304072,0.064337
472,759.274,2,10.5509,0.626605,39.7983,13.3111,48.2392,0.207131,0.293312,0.645021,0.30238,0.998855,0.304062,0.0643275
473,762.937,2,10.5509,0.62663,39.8042,13.308,48.2464,0.207142,0.293309,0.645148,0.302381,0.998856,0.304059,0.0643263
474,757.638,2,10.5511,0.626644,39.8098,13.3042,48.253,0.207139,0.2933,0.64511,0.302378,0.998856,0.304023,0.0643233
475,753.155,2,10.551,0.626595,39.8162,13.2995,48.2607,0.20715,0.293293,0.64501,0.302367,0.998857,0.304004,0.0643148
476,751.013,2,10.551,0.626633,39.8219,13.2965,48.2678,0.207163,0.293276,0.645021,0.302352,0.998859,0.304009,0.0642993
477,756.276,2,10.5511,0.626711,39.8271,13.2957,48.2748,0.207179,0.293244,0.645283,0.302327,0.99886,0.304006,0.0642879
478,750.583,2,10.5512,0.626606,39.8325,13.2926,48.2808,0.207192,0.293211,0.645463,0.302283,0.99886,0.304001,0.0642638
479,758.647,2,10.5514,0.626541,39.837,13.2902,48.2864,0.20721,0.293188,0.645623,0.302254,0.998861,0.303999,0.0642559
480,769.189,2,10.5513,0.626495,39.8401,13.288,48.2897,0.207221,0.293151,0.645892,0.302226,0.998856,0.303984,0.0642464
481,758.842,2,10.5514,0.626407,39.8434,13.285,48.2933,0.207223,0.293119,0.64623,0.302184,0.998856,0.303993,0.0642316
482,751.217,2,10.5513,0.626311,39.8468,13.2826,48.2977,0.207236,0.293073,0.646386,0.302129,0.998856,0.30399,0.0642118
483,750.581,2,10.5515,0.626264,39.8521,13.2791,48.3042,0.207236,0.293032,0.646462,0.302088,0.998856,0.303991,0.0641926
484,756.094,2,10.5516,0.626325,39.8566,13.2746,48.3093,0.207234,0.292974,0.646557,0.302021,0.998857,0.304001,0.0641836
485,757.847,2,10.5515,0.626353,39.8616,13.273,48.3155,0.207256,0.292912,0.646801,0.301963,0.998856,0.303999,0.0641687
486,762.021,2,10.5516,0.626295,39.8666,13.2692,48.3213,0.207259,0.292873,0.646809,0.301923,0.998855,0.30401,0.064164
487,752.746,2,10.5516,0.626231,39.8717,13.2669,48.3278,0.207281,0.292825,0.646839,0.301849,0.998855,0.303997,0.0641477
488,752.975,2,10.5517,0.626252,39.8769,13.2627,48.3337,0.207313,0.292779,0.64679,0.301794,0.998855,0.304003,0.0641329
489,755.051,2,10.5519,0.626264,39.8825,13.2585,48.3411,0.207324,0.292749,0.646721,0.301778,0.998855,0.30397,0.064129
490,764.952,2,10.552,0.626295,39.8873,13.2543,48.3465,0.207372,0.29274,0.646881,0.301765,0.998854,0.303954,0.0641253
491,763.621,2,10.5521,0.626275,39.8911,13.25,48.3514,0.207397,0.292731,0.647048,0.301767,0.998852,0.303948,0.0641161
492,760.331,2,10.552,0.626253,39.8952,13.2463,48.3569,0.207408,0.292698,0.647305,0.301734,0.998852,0.303944,0.0641074
493,761.259,2,10.5518,0.626327,39.8997,13.2437,48.3618,0.20743,0.292641,0.647421,0.301676,0.998851,0.303944,0.0640987
494,762.058,2,10.5518,0.626297,39.9033,13.2402,48.3668,0.207416,0.292602,0.647498,0.301621,0.99885,0.303944,0.0640978
495,754.215,2,10.5518,0.626343,39.9075,13.2387,48.3721,0.207404,0.292562,0.64763,0.301589,0.998851,0.303948,0.0640858
496,766.987,2,10.5518,0.626391,39.9119,13.2344,48.3768,0.207401,0.292529,0.647698,0.301543,0.99885,0.303954,0.0640869
497,764.368,2,10.5516,0.626334,39.9148,13.2291,48.3805,0.207406,0.292485,0.647754,0.301501,0.998849,0.303953,0.0640866
498,754.116,2,10.5514,0.626198,39.9187,13.2249,48.3858,0.207395,0.292444,0.647918,0.301447,0.998849,0.303945,0.0640749
499,774.589,2,10.5509,0.626031,39.9225,13.2198,48.3906,0.207417,0.292416,0.648225,0.301423,0.998847,0.303926,0.064083
500,756.338,2,10.5507,0.625846,39.9255,13.2147,48.3948,0.207444,0.292394,0.648479,0.301404,0.998848,0.303913,0.0640723
501,754.132,2,10.5504,0.625717,39.9279,13.2118,48.3977,0.207466,0.29238,0.648639,0.301403,0.998848,0.303914,0.0640558
502,753.692,2,10.5504,0.625556,39.9304,13.2089,48.4001,0.207468,0.29239,0.648624,0.301407,0.998849,0.303895,0.0640495
503,756.586,2,10.5504,0.625429,39.9323,13.2088,48.4027,0.207487,0.292391,0.648583,0.301415,0.998849,0.303882,0.06404
504,759.773,2,10.5503,0.625397,39.9347,13.2068,48.4061,0.207498,0.292401,0.648638,0.301423,0.998849,0.303897,0.0640303
505,760.002,2,10.5498,0.625372,39.9374,13.2031,48.4095,0.207511,0.292405,0.648619,0.301435,0.99885,0.303899,0.0640288
506,761.777,2,10.5495,0.625377,39.9401,13.1996,48.4124,0.207541,0.292413,0.648727,0.30144,0.99885,0.303911,0.0640194
507,759.821,2,10.5494,0.625403,39.943,13.1968,48.416,0.207551,0.292426,0.649049,0.301457,0.998851,0.303933,0.064006
508,756.991,2,10.5492,0.625427,39.9444,13.1938,48.4184,0.207541,0.29243,0.649195,0.301461,0.998852,0.303942,0.0639956
509,755.719,2,10.549,0.625476,39.9463,13.1888,48.4212,0.207563,0.292435,0.649285,0.301477,0.998852,0.303957,0.0639808
510,754.049,2,10.5488,0.625434,39.9483,13.1859,48.424,0.207577,0.292418,0.64935,0.301461,0.998853,0.303971,0.0639662
511,757.087,2,10.5487,0.625341,39.9526,13.1792,48.4292,0.20757,0.292422,0.649432,0.301461,0.998853,0.303962,0.0639579
512,752.642,2,10.5487,0.625348,39.9558,13.1755,48.4336,0.207587,0.292425,0.649321,0.301473,0.998853,0.303975,0.0639419
513,764.923,2,10.5488,0.625335,39.9591,13.1704,48.4375,0.207578,0.292411,0.649435,0.301471,0.998854,0.303982,0.0639436
514,763.178,2,10.5488,0.625321,39.9612,13.1648,48.4398,0.207587,0.292409,0.649577,0.301477,0.998855,0.303998,0.0639409
515,760.658,2,10.5487,0.625336,39.965,13.1606,48.4436,0.207579,0.292371,0.649515,0.301441,0.998854,0.303989,0.0639389
516,761.857,2,10.5488,0.625331,39.9681,13.1585,48.4473,0.207566,0.292334,0.649433,0.301415,0.998854,0.30399,0.0639397
517,755.933,2,10.549,0.625391,39.9732,13.1529,48.4529,0.207557,0.292315,0.649235,0.301394,0.998854,0.30398,0.0639389
518,765.598,2,10.5488,0.625408,39.9768,13.1487,48.4571,0.207557,0.292311,0.648876,0.301391,0.998853,0.303982,0.0639413
519,757.37,2,10.5488,0.625303,39.9812,13.1433,48.4622,0.207546,0.292278,0.648652,0.301351,0.998853,0.303958,0.0639434
520,758.18,2,10.5488,0.625318,39.9862,13.1387,48.4684,0.207537,0.292211,0.648412,0.301274,0.998851,0.303947,0.0639413
521,758.083,2,10.5489,0.62538,39.9903,13.1364,48.4734,0.207534,0.292142,0.648498,0.301216,0.998851,0.303951,0.0639341
522,760.738,2,10.5488,0.6254,39.995,13.133,48.4788,0.207527,0.292101,0.64865,0.301162,0.99885,0.303956,0.063928
523,758.73,2,10.5487,0.625465,39.999,13.1275,48.4839,0.207536,0.292075,0.648749,0.301134,0.99885,0.303965,0.0639166
524,756.272,2,10.5486,0.625491,40.0032,13.1242,48.4891,0.207533,0.292029,0.648955,0.301097,0.998849,0.303965,0.0639068
525,760.536,2,10.5487,0.625545,40.0073,13.1224,48.4939,0.207525,0.291988,0.649118,0.301055,0.998849,0.303957,0.0639018
526,760.141,2,10.5487,0.625557,40.0106,13.1218,48.4971,0.207539,0.291966,0.649137,0.301032,0.998848,0.303938,0.0638999
527,759.566,2,10.5488,0.625562,40.0147,13.1185,48.5016,0.207555,0.291934,0.649028,0.300998,0.998848,0.303949,0.0638965
528,751.892,2,10.5489,0.625606,40.0189,13.1161,48.5063,0.207568,0.291901,0.64888,0.300967,0.998849,0.303943,0.0638899
529,752.29,2,10.5489,0.625482,40.0213,13.1148,48.5097,0.207565,0.291895,0.648754,0.300955,0.99885,0.303927,0.0638845
530,752.743,2,10.5491,0.62548,40.0234,13.1138,48.5124,0.207564,0.29191,0.648672,0.30096,0.99885,0.30394,0.0638711
531,759.372,2,10.5491,0.625458,40.0251,13.1117,48.5148,0.207563,0.291928,0.648481,0.30098,0.99885,0.303949,0.0638645
532,745.959,2,10.5491,0.625408,40.0281,13.1084,48.5185,0.207568,0.291952,0.648416,0.301015,0.998851,0.303933,0.0638484
533,748.326,2,10.5491,0.625389,40.0308,13.1042,48.5224,0.207576,0.291981,0.64823,0.301049,0.998852,0.303941,0.0638321
534,752.414,2,10.5492,0.625265,40.034,13.102,48.5265,0.207561,0.292012,0.648007,0.301095,0.998852,0.303931,0.063822
535,763.161,2,10.5491,0.625163,40.0372,13.0999,48.5306,0.20756,0.292043,0.647741,0.301119,0.998852,0.303913,0.0638262
536,751.556,2,10.549,0.62513,40.0414,13.095,48.5356,0.207561,0.292064,0.647673,0.301142,0.998851,0.303913,0.0638103
537,754.567,2,10.5489,0.625035,40.046,13.0891,48.5424,0.207553,0.292087,0.647638,0.301167,0.998851,0.303911,0.0637963
538,757.157,2,10.5491,0.624939,40.0504,13.0856,48.5476,0.207551,0.292097,0.647685,0.301179,0.998851,0.303905,0.0637917
539,754.876,2,10.5492,0.624905,40.0542,13.083,48.5528,0.207544,0.292108,0.647711,0.301186,0.998852,0.303895,0.063787
540,754.748,2,10.549,0.625008,40.058,13.0806,48.5576,0.207534,0.292117,0.647691,0.301204,0.998854,0.303899,0.0637819
541,752.827,2,10.5489,0.62497,40.0612,13.0788,48.5612,0.207525,0.292118,0.647673,0.301214,0.998853,0.303884,0.0637684
542,750.223,2,10.549,0.624888,40.0639,13.0748,48.565,0.20752,0.292118,0.647636,0.301225,0.998854,0.303864,0.0637616
543,752.977,2,10.5489,0.624852,40.0667,13.0701,48.5682,0.207528,0.292129,0.647681,0.301243,0.998854,0.303863,0.0637499
544,764.505,2,10.5487,0.62478,40.0691,13.065,48.5711,0.207531,0.29214,0.647669,0.301244,0.998854,0.30388,0.0637492
545,766.755,2,10.5485,0.624705,40.0696,13.0608,48.5719,0.207523,0.292162,0.647636,0.301266,0.998854,0.303888,0.0637494
546,758.162,2,10.5483,0.624697,40.0695,13.0577,48.5717,0.207503,0.29219,0.647666,0.301288,0.998854,0.303882,0.0637457
547,757.305,2,10.548,0.624693,40.0694,13.056,48.5713,0.207501,0.29222,0.647851,0.301323,0.998855,0.303891,0.0637348
548,754.695,2,10.5479,0.624712,40.0703,13.0525,48.572,0.207482,0.292272,0.647848,0.301372,0.998855,0.303876,0.063729
549,754.462,2,10.5478,0.624699,40.0706,13.0515,48.5727,0.207466,0.292308,0.647969,0.3014,0.998856,0.303874,0.0637204
550,763.055,2,10.5475,0.62477,40.0697,13.0492,48.5716,0.207484,0.292348,0.648104,0.301441,0.998856,0.303873,0.0637159
551,760.123,2,10.5474,0.624774,40.0688,13.0469,48.5706,0.20749,0.292376,0.648194,0.301478,0.998857,0.303861,0.0637146
552,752.585,2,10.5473,0.624783,40.0678,13.0457,48.5696,0.207486,0.292407,0.648365,0.301501,0.998858,0.303863,0.0637035
553,766.614,2,10.547,0.624788,40.0675,13.0443,48.569,0.207491,0.29243,0.648599,0.301512,0.998857,0.303877,0.0636957
554,763.599,2,10.547,0.624757,40.0675,13.0424,48.5693,0.207481,0.292458,0.648728,0.301547,0.998857,0.303885,0.0636904
555,760.612,2,10.547,0.624694,40.0697,13.0412,48.5722,0.207453,0.292457,0.648834,0.301549,0.998857,0.303871,0.0636908
556,763.936,2,10.5473,0.624661,40.0719,13.0401,48.5746,0.207449,0.292436,0.648855,0.301538,0.998856,0.303884,0.0636865
557,758.384,2,10.5474,0.624584,40.073,13.0405,48.576,0.20745,0.292397,0.648953,0.301502,0.998855,0.303884,0.0636787
558,759.296,2,10.5473,0.624522,40.0738,13.0424,48.5774,0.20745,0.29235,0.648923,0.301456,0.998854,0.303883,0.0636735
559,760.439,2,10.5471,0.624495,40.0744,13.0399,48.5782,0.207471,0.29231,0.648906,0.301411,0.998852,0.303896,0.0636649
560,760.92,2,10.5471,0.624555,40.0732,13.0382,48.5772,0.207483,0.292255,0.649026,0.301351,0.998852,0.303919,0.0636577
561,762.182,2,10.5469,0.624581,40.0738,13.0348,48.5776,0.207471,0.292158,0.649147,0.301257,0.998851,0.303924,0.0636568
562,754.682,2,10.5467,0.624679,40.0743,13.0315,48.5779,0.207454,0.292058,0.649305,0.301157,0.998851,0.303939,0.0636484
563,761.14,2,10.5465,0.624702,40.0752,13.0274,48.5787,0.207455,0.291979,0.649486,0.301075,0.998851,0.303955,0.0636482
