Cl_abscissa,Cl_cdf,V1_abscissa,V1_cdf,Q_abscissa,Q_cdf,V2_abscissa,V2_cdf,bias_abscissa,bias_cdf,split
5.10935,0.371429,20.3201,0.371429,5.61859,0.372857,22.3017,0.371429,-0.801776,0.372857,All
5.11239,0.372857,20.3372,0.372857,5.6365,0.374286,22.3172,0.372857,-0.799477,0.374286,All
5.11277,0.374286,20.3572,0.374286,5.64433,0.375714,22.3325,0.374286,-0.780396,0.375714,All
5.11709,0.375714,20.3667,0.375714,5.64541,0.377143,22.3496,0.375714,-0.778498,0.377143,All
5.12069,0.377143,20.3765,0.377143,5.67853,0.378571,22.371,0.377143,-0.778387,0.378571,All
5.12187,0.378571,20.3977,0.378571,5.68703,0.38,22.4175,0.378571,-0.774011,0.38,All
5.12406,0.38,20.4052,0.38,5.69007,0.381429,22.4503,0.38,-0.770399,0.381429,All
5.12499,0.381429,20.4058,0.381429,5.70662,0.382857,22.4795,0.381429,-0.762635,0.382857,All
5.12616,0.382857,20.4225,0.382857,5.73002,0.384286,22.5149,0.382857,-0.720713,0.384286,All
5.12657,0.384286,20.4246,0.384286,5.73871,0.385714,22.5552,0.384286,-0.707687,0.385714,All
5.12837,0.385714,20.5061,0.385714,5.744,0.387143,22.572,0.385714,-0.702702,0.387143,All
5.13345,0.387143,20.5423,0.387143,5.74445,0.388571,22.5869,0.387143,-0.692735,0.388571,All
5.14112,0.388571,20.5947,0.388571,5.77923,0.39,22.5895,0.388571,-0.681353,0.39,All
5.14136,0.39,20.5966,0.39,5.78274,0.391429,22.6485,0.39,-0.679139,0.391429,All
5.14343,0.391429,20.6196,0.391429,5.79375,0.392857,22.6999,0.391429,-0.676978,0.392857,All
5.14636,0.392857,20.6209,0.392857,5.80625,0.394286,22.7131,0.392857,-0.673866,0.394286,All
5.14664,0.394286,20.6558,0.394286,5.82353,0.395714,22.7292,0.394286,-0.672864,0.395714,All
5.15451,0.395714,20.6632,0.395714,5.83426,0.397143,22.7538,0.395714,-0.666527,0.397143,All
5.16749,0.397143,20.675,0.397143,5.84201,0.398571,22.7668,0.397143,-0.66133,0.398571,All
5.1707,0.398571,20.6759,0.398571,5.84435,0.4,22.7944,0.398571,-0.661175,0.4,All
5.17072,0.4,20.6986,0.4,5.85348,0.401429,22.8039,0.4,-0.643205,0.401429,All
5.1711,0.401429,20.7076,0.401429,5.85945,0.402857,22.8096,0.401429,-0.628117,0.402857,All
5.18264,0.402857,20.7389,0.402857,5.87889,0.404286,22.8799,0.402857,-0.608176,0.404286,All
5.18599,0.404286,20.763,0.404286,5.89179,0.405714,22.8805,0.404286,-0.596724,0.405714,All
5.18679,0.405714,20.773,0.405714,5.89789,0.407143,22.9498,0.405714,-0.587325,0.407143,All
5.19084,0.407143,20.7787,0.407143,5.90511,0.408571,22.9506,0.407143,-0.578796,0.408571,All
5.1928,0.408571,20.8068,0.408571,5.92492,0.41,22.9626,0.408571,-0.57204,0.41,All
5.19373,0.41,20.8282,0.41,5.92936,0.411429,23.0443,0.41,-0.552801,0.411429,All
5.19496,0.411429,20.8588,0.411429,5.93075,0.412857,23.1256,0.411429,-0.541397,0.412857,All
5.19676,0.412857,20.891,0.412857,5.9626,0.414286,23.1475,0.412857,-0.539071,0.414286,All
5.19761,0.414286,20.9134,0.414286,5.96714,0.415714,23.1547,0.414286,-0.535993,0.415714,All
5.20691,0.415714,20.9141,0.415714,5.98923,0.417143,23.1704,0.415714,-0.530637,0.417143,All
5.21096,0.417143,20.9457,0.417143,5.9913,0.418571,23.2493,0.417143,-0.529172,0.418571,All
5.21433,0.418571,20.9705,0.418571,6.00085,0.42,23.2736,0.418571,-0.518671,0.42,All
5.22101,0.42,20.9893,0.42,6.00809,0.421429,23.2871,0.42,-0.512937,0.421429,All
5.22227,0.421429,21.001,0.421429,6.0522,0.422857,23.3385,0.421429,-0.504109,0.422857,All
5.22525,0.422857,21.0028,0.422857,6.06876,0.424286,23.3554,0.422857,-0.500315,0.424286,All
5.2331,0.424286,21.0213,0.424286,6.07934,0.425714,23.3843,0.424286,-0.460257,0.425714,All
5.23733,0.425714,21.055,0.425714,6.09142,0.427143,23.47,0.425714,-0.458804,0.427143,All
5.2407,0.427143,21.1085,0.427143,6.09268,0.428571,23.5175,0.427143,-0.45542,0.428571,All
5.24166,0.428571,21.1617,0.428571,6.09646,0.43,23.5219,0.428571,-0.429714,0.43,All
5.24283,0.43,21.2102,0.43,6.09862,0.431429,23.5345,0.43,-0.424269,0.431429,All
5.24302,0.431429,21.2247,0.431429,6.09892,0.432857,23.5524,0.431429,-0.423878,0.432857,All
5.24445,0.432857,21.2347,0.432857,6.11288,0.434286,23.5631,0.432857,-0.389317,0.434286,All
5.24992,0.434286,21.2411,0.434286,6.12074,0.435714,23.6028,0.434286,-0.381861,0.435714,All
5.25016,0.435714,21.2954,0.435714,6.14581,0.437143,23.6153,0.435714,-0.376935,0.437143,All
5.25571,0.437143,21.2956,0.437143,6.1674,0.438571,23.6242,0.437143,-0.334412,0.438571,All
5.2656,0.438571,21.3029,0.438571,6.17111,0.44,23.6373,0.438571,-0.327065,0.44,All
5.28871,0.44,21.3046,0.44,6.18763,0.441429,23.6648,0.44,-0.324684,0.441429,All
5.29392,0.441429,21.3282,0.441429,6.1881,0.442857,23.6671,0.441429,-0.320224,0.442857,All
5.29746,0.442857,21.3512,0.442857,6.19088,0.444286,23.7118,0.442857,-0.305143,0.444286,All
5.29767,0.444286,21.3569,0.444286,6.21153,0.445714,23.7332,0.444286,-0.300873,0.445714,All
5.29959,0.445714,21.374,0.445714,6.2173,0.447143,23.7351,0.445714,-0.293432,0.447143,All
5.30834,0.447143,21.3778,0.447143,6.22136,0.448571,23.7499,0.447143,-0.28956,0.448571,All
5.31211,0.448571,21.3963,0.448571,6.22159,0.45,23.7562,0.448571,-0.270778,0.45,All
5.31475,0.45,21.4287,0.45,6.22243,0.451429,23.7885,0.45,-0.268051,0.451429,All
5.31543,0.451429,21.4417,0.451429,6.23996,0.452857,23.8062,0.451429,-0.267443,0.452857,All
5.3279,0.452857,21.4465,0.452857,6.24003,0.454286,23.8636,0.452857,-0.240035,0.454286,All
5.34359,0.454286,21.4638,0.454286,6.241,0.455714,23.8649,0.454286,-0.23929,0.455714,All
5.34638,0.455714,21.4641,0.455714,6.24557,0.457143,23.9068,0.455714,-0.223174,0.457143,All
5.34843,0.457143,21.4761,0.457143,6.25135,0.458571,23.9486,0.457143,-0.203557,0.458571,All
5.35054,0.458571,21.4953,0.458571,6.25578,0.46,24.068,0.458571,-0.194924,0.46,All
5.35318,0.46,21.5146,0.46,6.28045,0.461429,24.0722,0.46,-0.174362,0.461429,All
5.35364,0.461429,21.5296,0.461429,6.28748,0.462857,24.106,0.461429,-0.162286,0.462857,All
5.35541,0.462857,21.5436,0.462857,6.28816,0.464286,24.1279,0.462857,-0.161546,0.464286,All
5.35552,0.464286,21.5701,0.464286,6.28859,0.465714,24.1303,0.464286,-0.151253,0.465714,All
5.35965,0.465714,21.6035,0.465714,6.30771,0.467143,24.133,0.465714,-0.112518,0.467143,All
5.36268,0.467143,21.7093,0.467143,6.3108,0.468571,24.149,0.467143,-0.0961721,0.468571,All
5.36591,0.468571,21.7327,0.468571,6.3187,0.47,24.1556,0.468571,-0.088808,0.47,All
5.36721,0.47,21.7499,0.47,6.31992,0.471429,24.2052,0.47,-0.0866209,0.471429,All
5.37408,0.471429,21.8724,0.471429,6.32449,0.472857,24.2337,0.471429,-0.085233,0.472857,All
5.37441,0.472857,21.8899,0.472857,6.3267,0.474286,24.2918,0.472857,-0.082606,0.474286,All
5.37524,0.474286,21.8993,0.474286,6.33977,0.475714,24.3047,0.474286,-0.0797587,0.475714,All
5.37661,0.475714,21.9392,0.475714,6.34654,0.477143,24.359,0.475714,-0.0419159,0.477143,All
5.38597,0.477143,21.9486,0.477143,6.35699,0.478571,24.3681,0.477143,-0.0281214,0.478571,All
5.40151,0.478571,21.955,0.478571,6.3662,0.48,24.3838,0.478571,-0.0255503,0.48,All
5.40769,0.48,21.9611,0.48,6.36643,0.481429,24.3852,0.48,-0.0105967,0.481429,All
5.41288,0.481429,21.9641,0.481429,6.36675,0.482857,24.4081,0.481429,0.0308825,0.482857,All
5.42005,0.482857,21.9746,0.482857,6.37054,0.484286,24.4555,0.482857,0.0354268,0.484286,All
5.42597,0.484286,22.0041,0.484286,6.37265,0.485714,24.4719,0.484286,0.0367393,0.485714,All
5.43072,0.485714,22.0078,0.485714,6.38285,0.487143,24.4775,0.485714,0.0375765,0.487143,All
5.43691,0.487143,22.0339,0.487143,6.39718,0.488571,24.4816,0.487143,0.048175,0.488571,All
5.43989,0.488571,22.0655,0.488571,6.40158,0.49,24.5764,0.488571,0.061145,0.49,All
5.44238,0.49,22.1118,0.49,6.43418,0.491429,24.6164,0.49,0.0712302,0.491429,All
5.44562,0.491429,22.1641,0.491429,6.4412,0.492857,24.6675,0.491429,0.0894654,0.492857,All
5.45347,0.492857,22.2093,0.492857,6.48465,0.494286,24.6791,0.492857,0.0951417,0.494286,All
5.4627,0.494286,22.2455,0.494286,6.5015,0.495714,24.7702,0.494286,0.128807,0.495714,All
5.46277,0.495714,22.2542,0.495714,6.50208,0.497143,24.8406,0.495714,0.165165,0.497143,All
5.46997,0.497143,22.2637,0.497143,6.50851,0.498571,24.8424,0.497143,0.180656,0.498571,All
5.47585,0.498571,22.2939,0.498571,6.54336,0.5,24.8493,0.498571,0.180957,0.5,All
5.48398,0.5,22.2993,0.5,6.54584,0.501429,24.8895,0.5,0.183847,0.501429,All
5.49028,0.501429,22.3035,0.501429,6.54729,0.502857,24.9602,0.501429,0.189059,0.502857,All
5.50415,0.502857,22.3132,0.502857,6.55081,0.504286,25.0171,0.502857,0.198174,0.504286,All
5.51153,0.504286,22.3366,0.504286,6.56129,0.505714,25.0895,0.504286,0.224704,0.505714,All
5.53269,0.505714,22.3386,0.505714,6.58272,0.507143,25.1424,0.505714,0.22893,0.507143,All
5.53388,0.507143,22.3724,0.507143,6.59089,0.508571,25.1627,0.507143,0.231302,0.508571,All
5.54154,0.508571,22.3782,0.508571,6.59616,0.51,25.2333,0.508571,0.236614,0.51,All
5.56047,0.51,22.3794,0.51,6.60269,0.511429,25.2844,0.51,0.246062,0.511429,All
5.56156,0.511429,22.3903,0.511429,6.61054,0.512857,25.2947,0.511429,0.248327,0.512857,All
5.57268,0.512857,22.4141,0.512857,6.63748,0.514286,25.3927,0.512857,0.269689,0.514286,All
5.57606,0.514286,22.4254,0.514286,6.64509,0.515714,25.4036,0.514286,0.321655,0.515714,All
5.58191,0.515714,22.4754,0.515714,6.65113,0.517143,25.4143,0.515714,0.338697,0.517143,All
5.58958,0.517143,22.4895,0.517143,6.6543,0.518571,25.429,0.517143,0.356994,0.518571,All
5.59232,0.518571,22.4956,0.518571,6.65904,0.52,25.4307,0.518571,0.373315,0.52,All
5.59865,0.52,22.5298,0.52,6.72831,0.521429,25.4446,0.52,0.38269,0.521429,All
5.59892,0.521429,22.5516,0.521429,6.75266,0.522857,25.4772,0.521429,0.383812,0.522857,All
5.6018,0.522857,22.5944,0.522857,6.76055,0.524286,25.4786,0.522857,0.417076,0.524286,All
5.61958,0.524286,22.6022,0.524286,6.79921,0.525714,25.4889,0.524286,0.424495,0.525714,All
5.61961,0.525714,22.6052,0.525714,6.79985,0.527143,25.5081,0.525714,0.424872,0.527143,All
5.62166,0.527143,22.6333,0.527143,6.80024,0.528571,25.5102,0.527143,0.425567,0.528571,All
5.63046,0.528571,22.6378,0.528571,6.80167,0.53,25.5771,0.528571,0.426919,0.53,All
5.65128,0.53,22.6422,0.53,6.84727,0.531429,25.6039,0.53,0.44226,0.531429,All
5.65681,0.531429,22.6673,0.531429,6.88446,0.532857,25.6052,0.531429,0.442911,0.532857,All
5.65935,0.532857,22.6673,0.532857,6.91501,0.534286,25.6615,0.532857,0.483596,0.534286,All
5.66552,0.534286,22.6696,0.534286,6.94586,0.535714,25.7321,0.534286,0.489388,0.535714,All
5.66766,0.535714,22.7001,0.535714,6.94833,0.537143,25.7759,0.535714,0.505491,0.537143,All
5.67801,0.537143,22.7112,0.537143,6.99058,0.538571,25.8136,0.537143,0.507419,0.538571,All
5.69109,0.538571,22.7771,0.538571,7.02121,0.54,25.8664,0.538571,0.516291,0.54,All
5.6964,0.54,22.7781,0.54,7.02471,0.541429,25.8706,0.54,0.566989,0.541429,All
5.70284,0.541429,22.7868,0.541429,7.04925,0.542857,25.9104,0.541429,0.578805,0.542857,All
5.70318,0.542857,22.7938,0.542857,7.05809,0.544286,25.9201,0.542857,0.631764,0.544286,All
5.71388,0.544286,22.8129,0.544286,7.06566,0.545714,25.944,0.544286,0.645556,0.545714,All
5.71786,0.545714,22.8462,0.545714,7.06934,0.547143,25.9618,0.545714,0.716366,0.547143,All
5.72592,0.547143,22.8649,0.547143,7.07476,0.548571,25.9742,0.547143,0.721327,0.548571,All
5.7341,0.548571,22.8761,0.548571,7.0957,0.55,26.0222,0.548571,0.723287,0.55,All
5.73767,0.55,22.877,0.55,7.09968,0.551429,26.0482,0.55,0.733919,0.551429,All
5.74473,0.551429,22.8774,0.551429,7.11121,0.552857,26.0633,0.551429,0.747255,0.552857,All
5.74858,0.552857,22.8864,0.552857,7.1218,0.554286,26.1629,0.552857,0.748812,0.554286,All
5.74874,0.554286,22.8995,0.554286,7.14191,0.555714,26.2184,0.554286,0.776749,0.555714,All
5.75061,0.555714,22.9781,0.555714,7.14236,0.557143,26.2352,0.555714,0.795033,0.557143,All
5.75095,0.557143,22.9828,0.557143,7.16832,0.558571,26.2456,0.557143,0.796856,0.558571,All
5.75179,0.558571,23.0324,0.558571,7.17913,0.56,26.2537,0.558571,0.810838,0.56,All
5.75926,0.56,23.0466,0.56,7.18185,0.561429,26.2812,0.56,0.811731,0.561429,All
5.763,0.561429,23.0555,0.561429,7.18456,0.562857,26.2812,0.561429,0.812116,0.562857,All
5.77044,0.562857,23.1048,0.562857,7.18548,0.564286,26.3173,0.562857,0.818348,0.564286,All
5.77196,0.564286,23.1264,0.564286,7.19466,0.565714,26.3719,0.564286,0.820912,0.565714,All
5.77231,0.565714,23.1344,0.565714,7.2364,0.567143,26.3804,0.565714,0.822778,0.567143,All
5.77293,0.567143,23.1642,0.567143,7.24924,0.568571,26.3939,0.567143,0.825365,0.568571,All
5.78464,0.568571,23.1758,0.568571,7.2501,0.57,26.4067,0.568571,0.836178,0.57,All
5.78932,0.57,23.1788,0.57,7.25107,0.571429,26.4511,0.57,0.863299,0.571429,All
5.80181,0.571429,23.1832,0.571429,7.29118,0.572857,26.4752,0.571429,0.872492,0.572857,All
5.80837,0.572857,23.2378,0.572857,7.30176,0.574286,26.5227,0.572857,0.88575,0.574286,All
5.83342,0.574286,23.2825,0.574286,7.31677,0.575714,26.5242,0.574286,0.88724,0.575714,All
5.83726,0.575714,23.2871,0.575714,7.31867,0.577143,26.5265,0.575714,0.900558,0.577143,All
5.83762,0.577143,23.297,0.577143,7.32573,0.578571,26.5821,0.577143,0.907651,0.578571,All
5.83949,0.578571,23.3129,0.578571,7.33246,0.58,26.5922,0.578571,0.924983,0.58,All
5.84009,0.58,23.3169,0.58,7.3527,0.581429,26.6327,0.58,0.932672,0.581429,All
5.84102,0.581429,23.318,0.581429,7.36211,0.582857,26.6451,0.581429,0.933579,0.582857,All
5.8414,0.582857,23.3621,0.582857,7.39018,0.584286,26.6689,0.582857,0.938607,0.584286,All
5.84223,0.584286,23.3911,0.584286,7.41335,0.585714,26.7195,0.584286,0.941719,0.585714,All
5.84401,0.585714,23.3912,0.585714,7.44527,0.587143,26.7242,0.585714,0.944314,0.587143,All
5.8449,0.587143,23.4069,0.587143,7.4733,0.588571,26.7389,0.587143,0.945991,0.588571,All
5.84614,0.588571,23.418,0.588571,7.47692,0.59,26.7911,0.588571,0.947019,0.59,All
5.8473,0.59,23.445,0.59,7.48785,0.591429,26.8139,0.59,0.950383,0.591429,All
5.84737,0.591429,23.4808,0.591429,7.50719,0.592857,26.8226,0.591429,0.951014,0.592857,All
5.84946,0.592857,23.4909,0.592857,7.50825,0.594286,26.8564,0.592857,0.962467,0.594286,All
5.85172,0.594286,23.4918,0.594286,7.53491,0.595714,26.882,0.594286,0.984283,0.595714,All
5.85556,0.595714,23.504,0.595714,7.59181,0.597143,26.8896,0.595714,0.986611,0.597143,All
5.8565,0.597143,23.5363,0.597143,7.61178,0.598571,26.9105,0.597143,0.999395,0.598571,All
5.85814,0.598571,23.5479,0.598571,7.61377,0.6,26.9555,0.598571,1.00455,0.6,All
5.86433,0.6,23.5486,0.6,7.631,0.601429,26.9607,0.6,1.00478,0.601429,All
5.86514,0.601429,23.5673,0.601429,7.63335,0.602857,27.0068,0.601429,1.00992,0.602857,All
5.88074,0.602857,23.5905,0.602857,7.63888,0.604286,27.0206,0.602857,1.01791,0.604286,All
5.88317,0.604286,23.5946,0.604286,7.64005,0.605714,27.0275,0.604286,1.02621,0.605714,All
5.88521,0.605714,23.6049,0.605714,7.65526,0.607143,27.0469,0.605714,1.057,0.607143,All
5.88705,0.607143,23.6316,0.607143,7.69595,0.608571,27.0848,0.607143,1.09469,0.608571,All
5.88897,0.608571,23.6318,0.608571,7.69904,0.61,27.1059,0.608571,1.10483,0.61,All
5.89896,0.61,23.6323,0.61,7.70616,0.611429,27.1865,0.61,1.10623,0.611429,All
5.90184,0.611429,23.6943,0.611429,7.71838,0.612857,27.2182,0.611429,1.1083,0.612857,All
5.90215,0.612857,23.6982,0.612857,7.73833,0.614286,27.2356,0.612857,1.11731,0.614286,All
5.90231,0.614286,23.716,0.614286,7.73888,0.615714,27.2617,0.614286,1.12587,0.615714,All
5.90238,0.615714,23.7195,0.615714,7.75366,0.617143,27.3295,0.615714,1.13955,0.617143,All
5.90701,0.617143,23.725,0.617143,7.77431,0.618571,27.355,0.617143,1.14588,0.618571,All
5.91202,0.618571,23.7779,0.618571,7.78753,0.62,27.4136,0.618571,1.15814,0.62,All
5.91699,0.62,23.7788,0.62,7.80768,0.621429,27.4188,0.62,1.17248,0.621429,All
5.92549,0.621429,23.7956,0.621429,7.81243,0.622857,27.4819,0.621429,1.18056,0.622857,All
5.93195,0.622857,23.8029,0.622857,7.83958,0.624286,27.4845,0.622857,1.19142,0.624286,All
5.94304,0.624286,23.8399,0.624286,7.85295,0.625714,27.5379,0.624286,1.22974,0.625714,All
5.94786,0.625714,23.8905,0.625714,7.89705,0.627143,27.5541,0.625714,1.23676,0.627143,All
5.94801,0.627143,23.9255,0.627143,7.92134,0.628571,27.5592,0.627143,1.23848,0.628571,All
5.94904,0.628571,23.9309,0.628571,7.94238,0.63,27.5919,0.628571,1.23926,0.63,All
5.95865,0.63,23.9845,0.63,7.96933,0.631429,27.6318,0.63,1.24793,0.631429,All
5.95867,0.631429,24.0126,0.631429,7.98028,0.632857,27.6342,0.631429,1.26568,0.632857,All
5.97027,0.632857,24.0153,0.632857,8.0097,0.634286,27.636,0.632857,1.27704,0.634286,All
5.97083,0.634286,24.0178,0.634286,8.01047,0.635714,27.6416,0.634286,1.31351,0.635714,All
5.97094,0.635714,24.0195,0.635714,8.01706,0.637143,27.6465,0.635714,1.3293,0.637143,All
5.97095,0.637143,24.057,0.637143,8.04039,0.638571,27.7263,0.637143,1.37491,0.638571,All
5.97106,0.638571,24.1195,0.638571,8.05478,0.64,27.7892,0.638571,1.3768,0.64,All
5.97345,0.64,24.1232,0.64,8.06407,0.641429,27.945,0.64,1.41875,0.641429,All
5.97625,0.641429,24.1306,0.641429,8.06608,0.642857,28.0465,0.641429,1.42104,0.642857,All
5.98055,0.642857,24.1317,0.642857,8.08623,0.644286,28.0891,0.642857,1.44608,0.644286,All
5.98337,0.644286,24.1398,0.644286,8.1156,0.645714,28.1294,0.644286,1.45088,0.645714,All
5.98954,0.645714,24.1665,0.645714,8.12632,0.647143,28.1705,0.645714,1.45955,0.647143,All
5.99772,0.647143,24.1729,0.647143,8.13886,0.648571,28.194,0.647143,1.46528,0.648571,All
6.00521,0.648571,24.1731,0.648571,8.19055,0.65,28.1977,0.648571,1.46646,0.65,All
6.00718,0.65,24.1988,0.65,8.19744,0.651429,28.2529,0.65,1.47164,0.651429,All
6.00722,0.651429,24.2328,0.651429,8.19912,0.652857,28.2805,0.651429,1.50724,0.652857,All
6.01372,0.652857,24.2521,0.652857,8.22295,0.654286,28.3175,0.652857,1.51641,0.654286,All
6.01637,0.654286,24.2559,0.654286,8.27479,0.655714,28.3539,0.654286,1.52972,0.655714,All
6.0187,0.655714,24.261,0.655714,8.33819,0.657143,28.3913,0.655714,1.53728,0.657143,All
6.02382,0.657143,24.262,0.657143,8.36011,0.658571,28.4037,0.657143,1.55023,0.658571,All
6.02473,0.658571,24.2782,0.658571,8.39531,0.66,28.4158,0.658571,1.56354,0.66,All
6.02528,0.66,24.2842,0.66,8.47637,0.661429,28.4573,0.66,1.60571,0.661429,All
6.03239,0.661429,24.3012,0.661429,8.48584,0.662857,28.4675,0.661429,1.62103,0.662857,All
6.03609,0.662857,24.3044,0.662857,8.48702,0.664286,28.4881,0.662857,1.62333,0.664286,All
6.03643,0.664286,24.3177,0.664286,8.51802,0.665714,28.5239,0.664286,1.6439,0.665714,All
6.03676,0.665714,24.3202,0.665714,8.52407,0.667143,28.5306,0.665714,1.64904,0.667143,All
6.03993,0.667143,24.3224,0.667143,8.53051,0.668571,28.5518,0.667143,1.64915,0.668571,All
6.04323,0.668571,24.3281,0.668571,8.53115,0.67,28.5773,0.668571,1.65469,0.67,All
6.04615,0.67,24.3654,0.67,8.53129,0.671429,28.5917,0.67,1.66591,0.671429,All
6.04694,0.671429,24.4006,0.671429,8.53455,0.672857,28.6158,0.671429,1.67458,0.672857,All
6.05189,0.672857,24.4408,0.672857,8.55906,0.674286,28.6444,0.672857,1.68053,0.674286,All
6.05531,0.674286,24.4627,0.674286,8.58774,0.675714,28.6519,0.674286,1.68159,0.675714,All
6.0677,0.675714,24.4671,0.675714,8.61291,0.677143,28.6914,0.675714,1.68255,0.677143,All
6.07324,0.677143,24.4802,0.677143,8.61695,0.678571,28.7199,0.677143,1.69999,0.678571,All
6.07982,0.678571,24.4813,0.678571,8.63368,0.68,28.738,0.678571,1.7074,0.68,All
6.08125,0.68,24.4858,0.68,8.66831,0.681429,28.7383,0.68,1.71303,0.681429,All
6.08511,0.681429,24.4886,0.681429,8.68977,0.682857,28.7597,0.681429,1.71745,0.682857,All
6.08566,0.682857,24.5054,0.682857,8.7142,0.684286,28.8053,0.682857,1.72944,0.684286,All
6.08841,0.684286,24.5476,0.684286,8.72096,0.685714,28.8207,0.684286,1.74212,0.685714,All
6.09297,0.685714,24.5533,0.685714,8.72721,0.687143,28.833,0.685714,1.78052,0.687143,All
6.09709,0.687143,24.5854,0.687143,8.76141,0.688571,28.8366,0.687143,1.79208,0.688571,All
6.10167,0.688571,24.6051,0.688571,8.78277,0.69,28.9625,0.688571,1.79535,0.69,All
6.10357,0.69,24.7284,0.69,8.79037,0.691429,29.0099,0.69,1.82363,0.691429,All
6.10438,0.691429,24.7318,0.691429,8.80277,0.692857,29.0518,0.691429,1.83458,0.692857,All
6.10668,0.692857,24.7596,0.692857,8.816,0.694286,29.0579,0.692857,1.84254,0.694286,All
6.114,0.694286,24.8018,0.694286,8.85194,0.695714,29.0626,0.694286,1.84534,0.695714,All
6.11426,0.695714,24.8058,0.695714,8.86774,0.697143,29.1125,0.695714,1.87971,0.697143,All
6.11428,0.697143,24.8175,0.697143,8.90248,0.698571,29.1272,0.697143,1.88253,0.698571,All
6.11437,0.698571,24.8199,0.698571,8.91502,0.7,29.1364,0.698571,1.89397,0.7,All
6.12313,0.7,24.828,0.7,8.9412,0.701429,29.1543,0.7,1.90025,0.701429,All
6.13186,0.701429,24.8422,0.701429,8.97057,0.702857,29.2528,0.701429,1.90134,0.702857,All
6.13293,0.702857,24.8445,0.702857,8.98886,0.704286,29.2812,0.702857,1.90318,0.704286,All
6.13346,0.704286,24.8587,0.704286,9.01703,0.705714,29.3814,0.704286,1.93579,0.705714,All
6.13547,0.705714,24.8813,0.705714,9.04471,0.707143,29.4654,0.705714,1.93753,0.707143,All
6.14093,0.707143,24.8871,0.707143,9.06814,0.708571,29.482,0.707143,1.93774,0.708571,All
6.14515,0.708571,24.8877,0.708571,9.07461,0.71,29.5,0.708571,1.94065,0.71,All
6.15057,0.71,24.9056,0.71,9.09425,0.711429,29.5319,0.71,1.96803,0.711429,All
6.15164,0.711429,24.923,0.711429,9.15226,0.712857,29.5505,0.711429,1.97383,0.712857,All
6.15532,0.712857,24.923,0.712857,9.16594,0.714286,29.5841,0.712857,1.97941,0.714286,All
6.16083,0.714286,24.9543,0.714286,9.16606,0.715714,29.6029,0.714286,1.9928,0.715714,All
6.16359,0.715714,24.9605,0.715714,9.16645,0.717143,29.6035,0.715714,2.01922,0.717143,All
6.16463,0.717143,24.9707,0.717143,9.17064,0.718571,29.6155,0.717143,2.04686,0.718571,All
6.16596,0.718571,24.9746,0.718571,9.18255,0.72,29.6484,0.718571,2.06344,0.72,All
6.16783,0.72,24.9746,0.72,9.18953,0.721429,29.6841,0.72,2.07051,0.721429,All
6.16943,0.721429,24.9834,0.721429,9.21234,0.722857,29.7071,0.721429,2.0859,0.722857,All
6.16974,0.722857,24.9952,0.722857,9.22632,0.724286,29.7484,0.722857,2.10405,0.724286,All
6.17993,0.724286,25.04,0.724286,9.23049,0.725714,29.8733,0.724286,2.11093,0.725714,All
6.18416,0.725714,25.0415,0.725714,9.2319,0.727143,29.8774,0.725714,2.11188,0.727143,All
6.18636,0.727143,25.0565,0.727143,9.25189,0.728571,29.9098,0.727143,2.11292,0.728571,All
6.19789,0.728571,25.0598,0.728571,9.28648,0.73,29.9249,0.728571,2.13475,0.73,All
6.20253,0.73,25.068,0.73,9.30214,0.731429,29.9342,0.73,2.13943,0.731429,All
6.20691,0.731429,25.0769,0.731429,9.30261,0.732857,29.9562,0.731429,2.18838,0.732857,All
6.21138,0.732857,25.0926,0.732857,9.30683,0.734286,29.9641,0.732857,2.20466,0.734286,All
6.21426,0.734286,25.0999,0.734286,9.3513,0.735714,30.0924,0.734286,2.20943,0.735714,All
6.21822,0.735714,25.1012,0.735714,9.38163,0.737143,30.1661,0.735714,2.21293,0.737143,All
6.2204,0.737143,25.1118,0.737143,9.38547,0.738571,30.2062,0.737143,2.22339,0.738571,All
6.2204,0.738571,25.1134,0.738571,9.42982,0.74,30.2062,0.738571,2.23702,0.74,All
6.22254,0.74,25.1598,0.74,9.44367,0.741429,30.2217,0.74,2.25206,0.741429,All
6.22286,0.741429,25.1662,0.741429,9.45277,0.742857,30.2845,0.741429,2.26192,0.742857,All
6.22339,0.742857,25.1784,0.742857,9.46206,0.744286,30.2934,0.742857,2.28645,0.744286,All
6.22776,0.744286,25.2213,0.744286,9.54317,0.745714,30.3026,0.744286,2.28733,0.745714,All
6.24096,0.745714,25.2229,0.745714,9.54647,0.747143,30.3683,0.745714,2.28846,0.747143,All
6.24423,0.747143,25.25,0.747143,9.5541,0.748571,30.4028,0.747143,2.29967,0.748571,All
6.2486,0.748571,25.2685,0.748571,9.55543,0.75,30.4824,0.748571,2.31264,0.75,All
6.25479,0.75,25.2717,0.75,9.60142,0.751429,30.525,0.75,2.32209,0.751429,All
6.26152,0.751429,25.3479,0.751429,9.63051,0.752857,30.5591,0.751429,2.32408,0.752857,All
6.26456,0.752857,25.3505,0.752857,9.63974,0.754286,30.6206,0.752857,2.32468,0.754286,All
6.26645,0.754286,25.3568,0.754286,9.64737,0.755714,30.6331,0.754286,2.33172,0.755714,All
6.2679,0.755714,25.382,0.755714,9.6724,0.757143,30.6365,0.755714,2.34187,0.757143,All
