Cl_vs_Q_abscissa,Cl_vs_Q_spline,Cl_vs_Q_regression,Cl_vs_V1_abscissa,Cl_vs_V1_spline,Cl_vs_V1_regression,Cl_vs_V2_abscissa,Cl_vs_V2_spline,Cl_vs_V2_regression,Cl_vs_fi_abscissa,Cl_vs_fi_spline,Cl_vs_fi_regression,Q_vs_Cl_abscissa,Q_vs_Cl_spline,Q_vs_Cl_regression,Q_vs_V1_abscissa,Q_vs_V1_spline,Q_vs_V1_regression,Q_vs_V2_abscissa,Q_vs_V2_spline,Q_vs_V2_regression,Q_vs_fi_abscissa,Q_vs_fi_spline,Q_vs_fi_regression,V1_vs_Cl_abscissa,V1_vs_Cl_spline,V1_vs_Cl_regression,V1_vs_Q_abscissa,V1_vs_Q_spline,V1_vs_Q_regression,V1_vs_V2_abscissa,V1_vs_V2_spline,V1_vs_V2_regression,V1_vs_fi_abscissa,V1_vs_fi_spline,V1_vs_fi_regression,V2_vs_Cl_abscissa,V2_vs_Cl_spline,V2_vs_Cl_regression,V2_vs_Q_abscissa,V2_vs_Q_spline,V2_vs_Q_regression,V2_vs_V1_abscissa,V2_vs_V1_spline,V2_vs_V1_regression,V2_vs_fi_abscissa,V2_vs_fi_spline,V2_vs_fi_regression,fi_vs_Cl_abscissa,fi_vs_Cl_spline,fi_vs_Cl_regression,fi_vs_Q_abscissa,fi_vs_Q_spline,fi_vs_Q_regression,fi_vs_V1_abscissa,fi_vs_V1_spline,fi_vs_V1_regression,fi_vs_V2_abscissa,fi_vs_V2_spline,fi_vs_V2_regression
-2.8474e-08,-0.0100986,-0.0100986,-0.216098,-0.159735,-0.141065,-1.32194,0.156507,0.0860812,-0.383968,-0.386591,-0.281461,-0.42974,-2.11856e-08,-7.18691e-09,-0.216098,-1.06276e-08,-4.97059e-09,-1.32194,5.14657e-10,-1.19237e-08,-0.383968,-5.67734e-09,-7.79997e-09,-0.42974,-0.22176,-0.17452,-2.8474e-08,-0.00448716,-0.00448716,-1.32194,-0.0661056,-0.0584599,-0.383968,-0.248362,-0.226552,-0.42974,0.237752,0.479936,-2.8474e-08,-0.0328988,-0.0328988,-0.216098,-0.204306,-0.201547,-0.383968,-0.218178,-0.245609,-0.42974,-0.0803599,-0.175547,-2.8474e-08,-0.00122333,-0.00122333,-0.216098,-0.0670674,-0.111472,-1.32194,-0.0446063,-0.0319198
-2.5341e-08,-0.00971582,-0.00971582,-0.205641,-0.14509,-0.134453,-1.26435,0.150985,0.0820526,-0.373924,-0.372492,-0.274308,-0.418391,-2.1075e-08,-7.12623e-09,-0.205641,-1.12019e-08,-4.96847e-09,-1.26435,-3.51046e-10,-1.16216e-08,-0.373924,-6.05787e-09,-7.72506e-09,-0.418391,-0.207641,-0.169951,-2.5341e-08,-0.00447792,-0.00447792,-1.26435,-0.0653698,-0.0561264,-0.373924,-0.242725,-0.220759,-0.418391,0.260565,0.467362,-2.5341e-08,-0.0269509,-0.0269509,-0.205641,-0.229535,-0.191007,-0.373924,-0.243525,-0.238895,-0.418391,-0.0667961,-0.170801,-2.5341e-08,-0.000909766,-0.000909766,-0.205641,-0.062317,-0.105909,-1.26435,-0.0395793,-0.0304927
-2.22081e-08,-0.00933299,-0.00933299,-0.195184,-0.130069,-0.127841,-1.20676,0.145462,0.0780241,-0.363879,-0.358393,-0.267156,-0.407041,-2.08193e-08,-7.06554e-09,-0.195184,-1.16371e-08,-4.96635e-09,-1.20676,-1.21675e-09,-1.13195e-08,-0.363879,-6.4384e-09,-7.65014e-09,-0.407041,-0.193678,-0.165382,-2.22081e-08,-0.00446867,-0.00446867,-1.20676,-0.0646341,-0.053793,-0.363879,-0.237088,-0.214965,-0.407041,0.284888,0.454787,-2.22081e-08,-0.021003,-0.021003,-0.195184,-0.253211,-0.180467,-0.363879,-0.268873,-0.232181,-0.407041,-0.0545773,-0.166055,-2.22081e-08,-0.000596201,-0.000596201,-0.195184,-0.0582291,-0.100347,-1.20676,-0.0345522,-0.0290655
-1.90751e-08,-0.00895016,-0.00895016,-0.184726,-0.114506,-0.121229,-1.14918,0.139608,0.0739955,-0.353835,-0.344294,-0.260003,-0.395692,-2.02239e-08,-7.00485e-09,-0.184726,-1.18052e-08,-4.96423e-09,-1.14918,-2.18508e-09,-1.10175e-08,-0.353835,-6.81893e-09,-7.57522e-09,-0.395692,-0.180252,-0.160813,-1.90751e-08,-0.00445943,-0.00445943,-1.14918,-0.0636283,-0.0514596,-0.353835,-0.231451,-0.209171,-0.395692,0.312258,0.442212,-1.90751e-08,-0.0150551,-0.0150551,-0.184726,-0.272855,-0.169928,-0.353835,-0.29422,-0.225467,-0.395692,-0.0456251,-0.161309,-1.90751e-08,-0.000282636,-0.000282636,-0.184726,-0.055081,-0.0947838,-1.14918,-0.0292678,-0.0276384
-1.59421e-08,-0.00856733,-0.00856733,-0.174269,-0.0986303,-0.114617,-1.09159,0.131685,0.0699669,-0.34379,-0.330194,-0.25285,-0.384342,-1.95049e-08,-6.94417e-09,-0.174269,-1.16925e-08,-4.96211e-09,-1.09159,-3.79111e-09,-1.07154e-08,-0.34379,-7.19946e-09,-7.5003e-09,-0.384342,-0.167047,-0.156243,-1.59421e-08,-0.00445019,-0.00445019,-1.09159,-0.0609328,-0.0491262,-0.34379,-0.225814,-0.203377,-0.384342,0.340661,0.429637,-1.59421e-08,-0.00910716,-0.00910716,-0.174269,-0.28675,-0.159388,-0.34379,-0.319567,-0.218753,-0.384342,-0.0378803,-0.156563,-1.59421e-08,3.09287e-05,3.09287e-05,-0.174269,-0.0524426,-0.089221,-1.09159,-0.0223732,-0.0262112
-1.28092e-08,-0.00818451,-0.00818451,-0.163812,-0.0824768,-0.108005,-1.034,0.122657,0.0659383,-0.333746,-0.316095,-0.245697,-0.372993,-1.87859e-08,-6.88348e-09,-0.163812,-1.11307e-08,-4.95998e-09,-1.034,-5.68545e-09,-1.04133e-08,-0.333746,-7.57999e-09,-7.42539e-09,-0.372993,-0.153842,-0.151674,-1.28092e-08,-0.00444094,-0.00444094,-1.034,-0.0573803,-0.0467928,-0.333746,-0.220177,-0.197583,-0.372993,0.369064,0.417063,-1.28092e-08,-0.00315924,-0.00315924,-0.163812,-0.290134,-0.148848,-0.333746,-0.344914,-0.212039,-0.372993,-0.0301356,-0.151817,-1.28092e-08,0.000344494,0.000344494,-0.163812,-0.0502028,-0.0836582,-1.034,-0.0146773,-0.024784
-9.67621e-09,-0.00780168,-0.00780168,-0.153355,-0.0662134,-0.101393,-0.976413,0.112994,0.0619097,-0.323702,-0.301996,-0.238544,-0.361643,-1.78654e-08,-6.82279e-09,-0.153355,-1.02847e-08,-4.95786e-09,-0.976413,-7.67017e-09,-1.01113e-08,-0.323702,-7.96052e-09,-7.35047e-09,-0.361643,-0.14118,-0.147105,-9.67621e-09,-0.0044317,-0.0044317,-0.976413,-0.0534224,-0.0444594,-0.323702,-0.21454,-0.191789,-0.361643,0.398513,0.404488,-9.67621e-09,0.00278868,0.00278868,-0.153355,-0.286479,-0.138309,-0.323702,-0.370261,-0.205325,-0.361643,-0.0245087,-0.147072,-9.67621e-09,0.000658058,0.000658058,-0.153355,-0.0480924,-0.0780954,-0.976413,-0.00663477,-0.0233569
-6.54325e-09,-0.00741885,-0.00741885,-0.142898,-0.0498637,-0.094781,-0.918825,0.103016,0.0578811,-0.313657,-0.287897,-0.231391,-0.350294,-1.6607e-08,-6.76211e-09,-0.142898,-8.86203e-09,-4.95574e-09,-0.918825,-9.22326e-09,-9.80919e-09,-0.313657,-8.34105e-09,-7.27555e-09,-0.350294,-0.129567,-0.142536,-6.54325e-09,-0.00442245,-0.00442245,-0.918825,-0.0498184,-0.042126,-0.313657,-0.208903,-0.185996,-0.350294,0.429231,0.391913,-6.54325e-09,0.00873659,0.00873659,-0.142898,-0.267738,-0.127769,-0.313657,-0.395608,-0.198611,-0.350294,-0.0225463,-0.142326,-6.54325e-09,0.000971623,0.000971623,-0.142898,-0.0459908,-0.0725326,-0.918825,0.000854299,-0.0219297
-3.41028e-09,-0.00703602,-0.00703602,-0.132441,-0.0336893,-0.0881691,-0.861237,0.0930352,0.0538525,-0.303613,-0.273798,-0.224238,-0.338944,-1.53485e-08,-6.70142e-09,-0.132441,-6.85269e-09,-4.95362e-09,-0.861237,-1.07585e-08,-9.50712e-09,-0.303613,-8.72158e-09,-7.20063e-09,-0.338944,-0.117953,-0.137967,-3.41028e-09,-0.00441321,-0.00441321,-0.861237,-0.046234,-0.0397925,-0.303613,-0.203266,-0.180202,-0.338944,0.459949,0.379339,-3.41028e-09,0.0146845,0.0146845,-0.132441,-0.232308,-0.117229,-0.303613,-0.420956,-0.191897,-0.338944,-0.020584,-0.13758,-3.41028e-09,0.00128519,0.00128519,-0.132441,-0.0436693,-0.0669698,-0.861237,0.00831704,-0.0205026
-2.77317e-10,-0.00665319,-0.00665319,-0.121983,-0.0176381,-0.0815571,-0.803649,0.0830546,0.0498239,-0.293568,-0.259698,-0.217086,-0.327595,-1.409e-08,-6.64073e-09,-0.121983,-4.68267e-09,-4.9515e-09,-0.803649,-1.22938e-08,-9.20504e-09,-0.293568,-9.10211e-09,-7.12572e-09,-0.327595,-0.10634,-0.133397,-2.77317e-10,-0.00440396,-0.00440396,-0.803649,-0.0426497,-0.0374591,-0.293568,-0.197629,-0.174408,-0.327595,0.490668,0.366764,-2.77317e-10,0.0206324,0.0206324,-0.121983,-0.191957,-0.10669,-0.293568,-0.446303,-0.185183,-0.327595,-0.0186217,-0.132834,-2.77317e-10,0.00159875,0.00159875,-0.121983,-0.0412639,-0.061407,-0.803649,0.0157798,-0.0190754
2.85565e-09,-0.00627037,-0.00627037,-0.111526,-0.00261259,-0.0749451,-0.746061,0.0739612,0.0457953,-0.283524,-0.245599,-0.209933,-0.316245,-1.28316e-08,-6.58005e-09,-0.111526,-2.37092e-09,-4.94938e-09,-0.746061,-1.27958e-08,-8.90297e-09,-0.283524,-9.48264e-09,-7.0508e-09,-0.316245,-0.0947264,-0.128828,2.85565e-09,-0.00439472,-0.00439472,-0.746061,-0.040688,-0.0351257,-0.283524,-0.191992,-0.168614,-0.316245,0.521386,0.354189,2.85565e-09,0.0265804,0.0265804,-0.111526,-0.143068,-0.0961499,-0.283524,-0.47165,-0.178469,-0.316245,-0.0166594,-0.128088,2.85565e-09,0.00191232,0.00191232,-0.111526,-0.0385964,-0.0558442,-0.746061,0.0213778,-0.0176483
5.98861e-09,-0.00588754,-0.00588754,-0.101069,0.0107954,-0.0683332,-0.688473,0.0657817,0.0417667,-0.273479,-0.2315,-0.20278,-0.304896,-1.1539e-08,-6.51936e-09,-0.101069,-4.08437e-10,-4.94726e-09,-0.688473,-1.25133e-08,-8.6009e-09,-0.273479,-9.86317e-09,-6.97588e-09,-0.304896,-0.0838303,-0.124259,5.98861e-09,-0.00438547,-0.00438547,-0.688473,-0.0400718,-0.0327923,-0.273479,-0.186355,-0.16282,-0.304896,0.550095,0.341614,5.98861e-09,0.0325283,0.0325283,-0.101069,-0.0962578,-0.0856102,-0.273479,-0.496997,-0.171755,-0.304896,-0.0155668,-0.123342,5.98861e-09,0.00222588,0.00222588,-0.101069,-0.0357372,-0.0502814,-0.688473,0.0254811,-0.0162211
9.12158e-09,-0.00550471,-0.00550471,-0.0906119,0.0228544,-0.0617212,-0.630885,0.0590638,0.0377381,-0.263435,-0.217401,-0.195627,-0.293546,-1.01326e-08,-6.45867e-09,-0.0906119,1.12379e-09,-4.94514e-09,-0.630885,-1.11168e-08,-8.29883e-09,-0.263435,-1.02437e-08,-6.90097e-09,-0.293546,-0.0753276,-0.11969,9.12158e-09,-0.00437623,-0.00437623,-0.630885,-0.0414436,-0.0304589,-0.263435,-0.180718,-0.157026,-0.293546,0.572099,0.32904,9.12158e-09,0.0384762,0.0384762,-0.0906119,-0.0549524,-0.0750705,-0.263435,-0.522344,-0.165041,-0.293546,-0.017376,-0.118596,9.12158e-09,0.00253945,0.00253945,-0.0906119,-0.0327719,-0.0447186,-0.630885,0.027408,-0.0147939
1.22545e-08,-0.00512188,-0.00512188,-0.0801548,0.0324685,-0.0551092,-0.573297,0.0541643,0.0337096,-0.253391,-0.203302,-0.188474,-0.282197,-8.72614e-09,-6.39798e-09,-0.0801548,1.75522e-09,-4.94302e-09,-0.573297,-8.42305e-09,-7.99675e-09,-0.253391,-1.06242e-08,-6.82605e-09,-0.282197,-0.0668249,-0.115121,1.22545e-08,-0.00436698,-0.00436698,-0.573297,-0.0451745,-0.0281255,-0.253391,-0.175081,-0.151233,-0.282197,0.594104,0.316465,1.22545e-08,0.0444241,0.0444241,-0.0801548,-0.0269082,-0.0645309,-0.253391,-0.547692,-0.158327,-0.282197,-0.0191851,-0.11385,1.22545e-08,0.00285301,0.00285301,-0.0801548,-0.0296615,-0.0391558,-0.573297,0.0266691,-0.0133668
1.53875e-08,-0.00473906,-0.00473906,-0.0696976,0.0391788,-0.0484973,-0.515709,0.0506297,0.029681,-0.243346,-0.189203,-0.181321,-0.270847,-7.3197e-09,-6.3373e-09,-0.0696976,1.16211e-09,-4.9409e-09,-0.515709,-4.77389e-09,-7.69468e-09,-0.243346,-1.10048e-08,-6.75113e-09,-0.270847,-0.0583221,-0.110551,1.53875e-08,-0.00435774,-0.00435774,-0.515709,-0.0506345,-0.0257921,-0.243346,-0.169444,-0.145439,-0.270847,0.616108,0.30389,1.53875e-08,0.050372,0.050372,-0.0696976,-0.0188117,-0.0539912,-0.243346,-0.573039,-0.151613,-0.270847,-0.0209942,-0.109104,1.53875e-08,0.00316658,0.00316658,-0.0696976,-0.0264385,-0.033593,-0.515709,0.0237911,-0.0119396
1.85205e-08,-0.00435623,-0.00435623,-0.0592404,0.042326,-0.0418853,-0.458121,0.0473765,0.0256524,-0.233302,-0.175103,-0.174168,-0.259498,-5.91327e-09,-6.27661e-09,-0.0592404,-1.04457e-09,-4.93878e-09,-0.458121,-9.26382e-10,-7.39261e-09,-0.233302,-1.13853e-08,-6.67621e-09,-0.259498,-0.0498194,-0.105982,1.85205e-08,-0.00434849,-0.00434849,-0.458121,-0.056407,-0.0234586,-0.233302,-0.163807,-0.139645,-0.259498,0.638113,0.291315,1.85205e-08,0.0563199,0.0563199,-0.0592404,-0.0382361,-0.0434515,-0.233302,-0.598386,-0.144899,-0.259498,-0.0228034,-0.104359,1.85205e-08,0.00348014,0.00348014,-0.0592404,-0.0231011,-0.0280302,-0.458121,0.0200896,-0.0105125
2.16534e-08,-0.0039734,-0.0039734,-0.0487833,0.0428635,-0.0352734,-0.400533,0.043921,0.0216238,-0.223257,-0.161004,-0.167015,-0.248149,-4.50684e-09,-6.21592e-09,-0.0487833,-4.43349e-09,-4.93666e-09,-0.400533,2.78978e-09,-7.09054e-09,-0.223257,-1.17658e-08,-6.6013e-09,-0.248149,-0.0413167,-0.101413,2.16534e-08,-0.00433925,-0.00433925,-0.400533,-0.0617389,-0.0211252,-0.223257,-0.15817,-0.133851,-0.248149,0.660117,0.278741,2.16534e-08,0.0622679,0.0622679,-0.0487833,-0.0779859,-0.0329118,-0.223257,-0.623733,-0.138185,-0.248149,-0.0246125,-0.0996127,2.16534e-08,0.00379371,0.00379371,-0.0487833,-0.0195884,-0.0224674,-0.400533,0.0150555,-0.00908531
2.47864e-08,-0.00359057,-0.00359057,-0.0383261,0.0410574,-0.0286614,-0.342945,0.0392237,0.0175952,-0.213213,-0.146905,-0.159863,-0.236799,-3.10041e-09,-6.15524e-09,-0.0383261,-8.72465e-09,-4.93454e-09,-0.342945,5.65151e-09,-6.78846e-09,-0.213213,-1.21464e-08,-6.52638e-09,-0.236799,-0.032814,-0.0968438,2.47864e-08,-0.00433,-0.00433,-0.342945,-0.0652915,-0.0187918,-0.213213,-0.152533,-0.128057,-0.236799,0.682122,0.266166,2.47864e-08,0.0682158,0.0682158,-0.0383261,-0.132378,-0.0223722,-0.213213,-0.64908,-0.131471,-0.236799,-0.0264217,-0.0948668,2.47864e-08,0.00410727,0.00410727,-0.0383261,-0.0154344,-0.0169046,-0.342945,0.0100876,-0.00765815
2.79194e-08,-0.00320774,-0.00320774,-0.0278689,0.0384432,-0.0220494,-0.285357,0.0320587,0.0135666,-0.203169,-0.128074,-0.15271,-0.22545,-1.69398e-09,-6.09455e-09,-0.0278689,-1.30567e-08,-4.93242e-09,-0.285357,6.81088e-09,-6.48639e-09,-0.203169,-1.21495e-08,-6.45146e-09,-0.22545,-0.0243112,-0.0922745,2.79194e-08,-0.00432076,-0.00432076,-0.285357,-0.0653958,-0.0164584,-0.203169,-0.144703,-0.122263,-0.22545,0.704126,0.253591,2.79194e-08,0.0741637,0.0741637,-0.0278689,-0.185665,-0.0118325,-0.203169,-0.648411,-0.124757,-0.22545,-0.0282308,-0.0901209,2.79194e-08,0.00442084,0.00442084,-0.0278689,-0.0102611,-0.0113418,-0.285357,0.00602894,-0.00623099
3.10523e-08,-0.00282492,-0.00282492,-0.0174118,0.036154,-0.0154375,-0.227769,0.0216577,0.00953801,-0.193124,-0.108704,-0.145557,-0.2141,-2.87543e-10,-6.03386e-09,-0.0174118,-1.67741e-08,-4.9303e-09,-0.227769,5.73544e-09,-6.18432e-09,-0.193124,-1.21097e-08,-6.37655e-09,-0.2141,-0.0158085,-0.0877053,3.10523e-08,-0.00431151,-0.00431151,-0.227769,-0.0610286,-0.014125,-0.193124,-0.136622,-0.11647,-0.2141,0.726131,0.241016,3.10523e-08,0.0801116,0.0801116,-0.0174118,-0.225775,-0.00129284,-0.193124,-0.644772,-0.118044,-0.2141,-0.03004,-0.085375,3.10523e-08,0.0047344,0.0047344,-0.0174118,-0.00373085,-0.00577902,-0.227769,0.00360903,-0.00480384
3.41853e-08,-0.00244209,-0.00244209,-0.00695462,0.0354948,-0.00882551,-0.170181,0.00707942,0.00550942,-0.18308,-0.0891658,-0.138404,-0.202751,8.69901e-10,-5.97318e-09,-0.00695462,-1.90661e-08,-4.92817e-09,-0.170181,1.78482e-09,-5.88225e-09,-0.18308,-1.20344e-08,-6.30163e-09,-0.202751,-0.00917556,-0.0831361,3.41853e-08,-0.00430227,-0.00430227,-0.170181,-0.0509458,-0.0117916,-0.18308,-0.128369,-0.110676,-0.202751,0.737962,0.228442,3.41853e-08,0.0860595,0.0860595,-0.00695462,-0.23753,0.00924683,-0.18308,-0.63873,-0.11133,-0.202751,-0.0313088,-0.0806291,3.41853e-08,0.00504797,0.00504797,-0.00695462,0.00471041,-0.000216227,-0.170181,0.00358417,-0.00337668
3.73183e-08,-0.00205926,-0.00205926,0.00350255,0.0374155,-0.00221355,-0.112593,-0.0110156,0.00148083,-0.173035,-0.069201,-0.131251,-0.191401,1.89694e-09,-5.91249e-09,0.00350255,-1.93777e-08,-4.92605e-09,-0.112593,-4.43973e-09,-5.58017e-09,-0.173035,-1.18669e-08,-6.22671e-09,-0.191401,-0.00352191,-0.0785669,3.73183e-08,-0.00429302,-0.00429302,-0.112593,-0.0363778,-0.00945815,-0.173035,-0.119667,-0.104882,-0.191401,0.744465,0.215867,3.73183e-08,0.0920075,0.0920075,0.00350255,-0.211087,0.0197865,-0.173035,-0.626415,-0.104616,-0.191401,-0.0322946,-0.0758832,3.73183e-08,0.00536153,0.00536153,0.00350255,0.0152621,0.00534657,-0.112593,0.0055982,-0.00194952
4.04512e-08,-0.00167643,-0.00167643,0.0139597,0.0414171,0.00439841,-0.0550055,-0.0307246,-0.00254776,-0.162991,-0.0489869,-0.124098,-0.180052,2.78224e-09,-5.8518e-09,0.0139597,-1.80335e-08,-4.92393e-09,-0.0550055,-1.13944e-08,-5.2781e-09,-0.162991,-1.164e-08,-6.15179e-09,-0.180052,0.00152998,-0.0739977,4.04512e-08,-0.00428378,-0.00428378,-0.0550055,-0.0204293,-0.00712474,-0.162991,-0.11068,-0.099088,-0.180052,0.746794,0.203292,4.04512e-08,0.0979554,0.0979554,0.0139597,-0.154208,0.0303262,-0.162991,-0.610076,-0.0979016,-0.180052,-0.0325947,-0.0711373,4.04512e-08,0.0056751,0.0056751,0.0139597,0.0272672,0.0109094,-0.0550055,0.00843257,-0.000522363
4.35842e-08,-0.00129361,-0.00129361,0.0244169,0.0469469,0.0110104,0.00258243,-0.0502437,-0.00657635,-0.152946,-0.0284723,-0.116945,-0.168702,3.46942e-09,-5.79112e-09,0.0244169,-1.52962e-08,-4.92181e-09,0.00258243,-1.76136e-08,-4.97603e-09,-0.152946,-1.13354e-08,-6.07688e-09,-0.168702,0.00580753,-0.0694285,4.35842e-08,-0.00427454,-0.00427454,0.00258243,-0.00604798,-0.00479132,-0.152946,-0.101321,-0.0932942,-0.168702,0.743522,0.190717,4.35842e-08,0.103903,0.103903,0.0244169,-0.0744877,0.0408658,-0.152946,-0.588457,-0.0911876,-0.168702,-0.0318818,-0.0663914,4.35842e-08,0.00598866,0.00598866,0.0244169,0.0399866,0.0164722,0.00258243,0.0109292,0.000904795
4.67172e-08,-0.000910778,-0.000910778,0.034874,0.0529581,0.0176223,0.0601704,-0.0671373,-0.0106049,-0.142902,-0.00774225,-0.109792,-0.157353,3.91989e-09,-5.73043e-09,0.034874,-1.19687e-08,-4.91969e-09,0.0601704,-2.10113e-08,-4.67396e-09,-0.142902,-1.09713e-08,-6.00196e-09,-0.157353,0.0092877,-0.0648593,4.67172e-08,-0.00426529,-0.00426529,0.0601704,0.00255492,-0.00245791,-0.142902,-0.0916808,-0.0875004,-0.157353,0.734005,0.178143,4.67172e-08,0.109851,0.109851,0.034874,0.0128509,0.0514055,-0.142902,-0.562805,-0.0844736,-0.157353,-0.0298541,-0.0616455,4.67172e-08,0.00630223,0.00630223,0.034874,0.0526302,0.022035,0.0601704,0.0114846,0.00233195
4.98501e-08,-0.00052795,-0.00052795,0.0453312,0.0589847,0.0242343,0.117758,-0.0820696,-0.0146335,-0.132858,0.0132166,-0.10264,-0.146003,4.05732e-09,-5.66974e-09,0.0453312,-8.14618e-09,-4.91757e-09,0.117758,-2.24747e-08,-4.37189e-09,-0.132858,-1.05404e-08,-5.92704e-09,-0.146003,0.011756,-0.0602901,4.98501e-08,-0.00425605,-0.00425605,0.117758,0.00721615,-0.000124496,-0.132858,-0.0817252,-0.0817065,-0.146003,0.716379,0.165568,4.98501e-08,0.115799,0.115799,0.0453312,0.101757,0.0619452,-0.132858,-0.532621,-0.0777596,-0.146003,-0.026053,-0.0568996,4.98501e-08,0.00661579,0.00661579,0.0453312,0.0643238,0.0275978,0.117758,0.0106543,0.00375911
5.29831e-08,-0.000145122,-0.000145122,0.0557884,0.0644818,0.0308463,0.175346,-0.0908254,-0.0186621,-0.122813,0.0336956,-0.0954867,-0.134654,4.19476e-09,-5.60905e-09,0.0557884,-4.32153e-09,-4.91545e-09,0.175346,-1.82633e-08,-4.06981e-09,-0.122813,-1.0034e-08,-5.85213e-09,-0.134654,0.0142243,-0.0557209,5.29831e-08,-0.0042468,-0.0042468,0.175346,0.000361821,0.00220892,-0.122813,-0.0715247,-0.0759127,-0.134654,0.698752,0.152993,5.29831e-08,0.121747,0.121747,0.0557884,0.184096,0.0724848,-0.122813,-0.496611,-0.0710457,-0.134654,-0.0222518,-0.0521537,5.29831e-08,0.00692936,0.00692936,0.0557884,0.0748051,0.0331606,0.175346,0.0056263,0.00518627
5.6116e-08,0.000237706,0.000237706,0.0662455,0.0684354,0.0374582,0.232934,-0.0948959,-0.0226907,-0.112769,0.0524792,-0.0883339,-0.123304,4.33219e-09,-5.54837e-09,0.0662455,-9.65457e-10,-4.91333e-09,0.232934,-1.06027e-08,-3.76774e-09,-0.112769,-9.50486e-09,-5.77721e-09,-0.123304,0.0166926,-0.0511517,5.6116e-08,-0.00423756,-0.00423756,0.232934,-0.0134126,0.00454233,-0.112769,-0.061484,-0.0701189,-0.123304,0.681126,0.140419,5.6116e-08,0.127695,0.127695,0.0662455,0.245974,0.0830245,-0.112769,-0.457316,-0.0643317,-0.123304,-0.0184506,-0.0474078,5.6116e-08,0.00724292,0.00724292,0.0662455,0.0826976,0.0387234,0.232934,-0.00215471,0.00661343
5.9249e-08,0.000620533,0.000620533,0.0767027,0.0701327,0.0440702,0.290522,-0.0958858,-0.0267193,-0.102724,0.0661421,-0.081181,-0.111955,3.9896e-09,-5.48768e-09,0.0767027,1.45103e-09,-4.91121e-09,0.290522,-2.12887e-09,-3.46567e-09,-0.102724,-9.0012e-09,-5.70229e-09,-0.111955,0.0177795,-0.0465825,5.9249e-08,-0.00422831,-0.00422831,0.290522,-0.0286574,0.00687575,-0.102724,-0.0523233,-0.064325,-0.111955,0.651659,0.127844,5.9249e-08,0.133643,0.133643,0.0767027,0.277236,0.0935642,-0.102724,-0.414802,-0.0576177,-0.111955,-0.0117906,-0.0426619,5.9249e-08,0.00755649,0.00755649,0.0767027,0.0873123,0.0442862,0.290522,-0.0109923,0.00804058
6.2382e-08,0.00100336,0.00100336,0.0871599,0.0691981,0.0506821,0.34811,-0.0955083,-0.0307479,-0.09268,0.0740984,-0.0740281,-0.100605,3.33129e-09,-5.42699e-09,0.0871599,2.62833e-09,-4.90909e-09,0.34811,4.37705e-09,-3.1636e-09,-0.09268,-8.55664e-09,-5.62737e-09,-0.100605,0.0180225,-0.0420133,6.2382e-08,-0.00421907,-0.00421907,0.34811,-0.0396227,0.00920916,-0.09268,-0.0442724,-0.0585312,-0.100605,0.614631,0.115269,6.2382e-08,0.139591,0.139591,0.0871599,0.271798,0.104104,-0.09268,-0.370874,-0.0509037,-0.100605,-0.00319748,-0.037916,6.2382e-08,0.00787005,0.00787005,0.0871599,0.088293,0.049849,0.34811,-0.0190895,0.00946774
6.55149e-08,0.00138619,0.00138619,0.097617,0.0663467,0.0572941,0.405698,-0.0948762,-0.0347765,-0.0826355,0.0723243,-0.0668752,-0.0892558,2.46117e-09,-5.36631e-09,0.097617,2.74314e-09,-4.90697e-09,0.405698,7.45041e-09,-2.86152e-09,-0.0826355,-8.23805e-09,-5.55246e-09,-0.0892558,0.0177242,-0.0374441,6.55149e-08,-0.00420982,-0.00420982,0.405698,-0.0432348,0.0115426,-0.0826355,-0.0382199,-0.0527374,-0.0892558,0.572617,0.102694,6.55149e-08,0.145539,0.145539,0.097617,0.236623,0.114644,-0.0826355,-0.326325,-0.0441898,-0.0892558,0.00671281,-0.0331701,6.55149e-08,0.00818362,0.00818362,0.097617,0.086528,0.0554117,0.405698,-0.0252999,0.0108949
6.86479e-08,0.00176902,0.00176902,0.108074,0.0626011,0.0639061,0.463286,-0.0939142,-0.0388051,-0.0725911,0.060673,-0.0597224,-0.0779063,1.23962e-09,-5.30562e-09,0.108074,2.02323e-09,-4.90485e-09,0.463286,7.49728e-09,-2.55945e-09,-0.0725911,-8.05913e-09,-5.47754e-09,-0.0779063,0.0165615,-0.0328749,6.86479e-08,-0.00420058,-0.00420058,0.463286,-0.0401431,0.013876,-0.0725911,-0.0342314,-0.0469435,-0.0779063,0.522447,0.0901196,6.86479e-08,0.151487,0.151487,0.108074,0.180536,0.125183,-0.0725911,-0.282248,-0.0374758,-0.0779063,0.0188362,-0.0284243,6.86479e-08,0.00849718,0.00849718,0.108074,0.0831651,0.0609745,0.463286,-0.0293429,0.0123221
