trans_Cl_vs_CLCRMLMIN_abscissa,trans_Cl_vs_CLCRMLMIN_spline,trans_Cl_vs_CLCRMLMIN_regression,trans_Cl_vs_WTKG_abscissa,trans_Cl_vs_WTKG_spline,trans_Cl_vs_WTKG_regression,trans_Cl_vs_logtCLCRMLMIN_abscissa,trans_Cl_vs_logtCLCRMLMIN_spline,trans_Cl_vs_logtCLCRMLMIN_regression,trans_Q_vs_CLCRMLMIN_abscissa,trans_Q_vs_CLCRMLMIN_spline,trans_Q_vs_CLCRMLMIN_regression,trans_Q_vs_WTKG_abscissa,trans_Q_vs_WTKG_spline,trans_Q_vs_WTKG_regression,trans_Q_vs_logtCLCRMLMIN_abscissa,trans_Q_vs_logtCLCRMLMIN_spline,trans_Q_vs_logtCLCRMLMIN_regression,trans_V1_vs_CLCRMLMIN_abscissa,trans_V1_vs_CLCRMLMIN_spline,trans_V1_vs_CLCRMLMIN_regression,trans_V1_vs_WTKG_abscissa,trans_V1_vs_WTKG_spline,trans_V1_vs_WTKG_regression,trans_V1_vs_logtCLCRMLMIN_abscissa,trans_V1_vs_logtCLCRMLMIN_spline,trans_V1_vs_logtCLCRMLMIN_regression,trans_V2_vs_CLCRMLMIN_abscissa,trans_V2_vs_CLCRMLMIN_spline,trans_V2_vs_CLCRMLMIN_regression,trans_V2_vs_WTKG_abscissa,trans_V2_vs_WTKG_spline,trans_V2_vs_WTKG_regression,trans_V2_vs_logtCLCRMLMIN_abscissa,trans_V2_vs_logtCLCRMLMIN_spline,trans_V2_vs_logtCLCRMLMIN_regression,trans_bias_vs_CLCRMLMIN_abscissa,trans_bias_vs_CLCRMLMIN_spline,trans_bias_vs_CLCRMLMIN_regression,trans_bias_vs_WTKG_abscissa,trans_bias_vs_WTKG_spline,trans_bias_vs_WTKG_regression,trans_bias_vs_logtCLCRMLMIN_abscissa,trans_bias_vs_logtCLCRMLMIN_spline,trans_bias_vs_logtCLCRMLMIN_regression,split
150.393,1.6243,1.68886,68.8081,1.66717,1.76407,-0.017334,1.61496,1.67711,150.393,1.79381,1.76677,68.8081,1.91062,1.79346,-0.017334,1.77014,1.76153,150.393,3.12259,3.06541,68.8081,3.13712,3.08858,-0.017334,3.1406,3.07444,150.393,3.27903,3.14544,68.8081,3.31979,3.17225,-0.017334,3.30688,3.16729,150.393,-1.02252,0.354452,68.8081,-0.181176,0.829619,-0.017334,-0.982845,0.595458,All
151.41,1.62562,1.69115,69.1313,1.67145,1.76838,-0.0101681,1.61535,1.67921,151.41,1.79975,1.76777,69.1313,1.91163,1.79505,-0.0101681,1.77818,1.76241,151.41,3.12062,3.06366,69.1313,3.13638,3.08916,-0.0101681,3.14069,3.07291,151.41,3.27602,3.14119,69.1313,3.31565,3.17223,-0.0101681,3.30741,3.16347,151.41,-0.983706,0.303557,69.1313,-0.185294,0.836864,-0.0101681,-0.953281,0.534447,All
152.427,1.62695,1.69345,69.4545,1.67572,1.77269,-0.00300224,1.61573,1.68132,152.427,1.80569,1.76878,69.4545,1.91264,1.79664,-0.00300224,1.78622,1.76329,152.427,3.11866,3.06192,69.4545,3.13564,3.08974,-0.00300224,3.14079,3.07139,152.427,3.27301,3.13695,69.4545,3.31151,3.17222,-0.00300224,3.30794,3.15965,152.427,-0.944894,0.252662,69.4545,-0.189413,0.844109,-0.00300224,-0.923717,0.473436,All
153.444,1.62827,1.69574,69.7778,1.68,1.777,0.00416366,1.61731,1.68343,153.444,1.81162,1.76979,69.7778,1.91364,1.79823,0.00416366,1.79298,1.76417,153.444,3.11669,3.06018,69.7778,3.1349,3.09032,0.00416366,3.13963,3.06986,153.444,3.27,3.1327,69.7778,3.30737,3.17221,0.00416366,3.30569,3.15583,153.444,-0.906082,0.201767,69.7778,-0.193532,0.851354,0.00416366,-0.885131,0.412425,All
154.462,1.6296,1.69804,70.101,1.68428,1.78132,0.0113296,1.61925,1.68553,154.462,1.81756,1.7708,70.101,1.91465,1.79982,0.0113296,1.79937,1.76504,154.462,3.11472,3.05843,70.101,3.13416,3.0909,0.0113296,3.13811,3.06833,154.462,3.26698,3.12845,70.101,3.30323,3.1722,0.0113296,3.30263,3.15201,154.462,-0.86727,0.150872,70.101,-0.19765,0.8586,0.0113296,-0.843926,0.351414,All
155.479,1.63092,1.70034,70.4242,1.68855,1.78563,0.0184955,1.62119,1.68764,155.479,1.8235,1.77181,70.4242,1.91566,1.80141,0.0184955,1.80576,1.76592,155.479,3.11275,3.05669,70.4242,3.13342,3.09148,0.0184955,3.13659,3.06681,155.479,3.26397,3.1242,70.4242,3.29909,3.17219,0.0184955,3.29956,3.14819,155.479,-0.828457,0.099977,70.4242,-0.201769,0.865845,0.0184955,-0.80272,0.290403,All
156.496,1.63225,1.70263,70.7475,1.69283,1.78994,0.0256614,1.62313,1.68975,156.496,1.82943,1.77282,70.7475,1.91666,1.803,0.0256614,1.81215,1.7668,156.496,3.11079,3.05494,70.7475,3.13268,3.09206,0.0256614,3.13507,3.06528,156.496,3.26096,3.11996,70.7475,3.29495,3.17217,0.0256614,3.2965,3.14437,156.496,-0.789645,0.0490819,70.7475,-0.205888,0.87309,0.0256614,-0.761515,0.229391,All
157.513,1.63358,1.70493,71.0707,1.69711,1.79425,0.0328273,1.62506,1.69185,157.513,1.83537,1.77383,71.0707,1.91767,1.80459,0.0328273,1.81854,1.76768,157.513,3.10882,3.0532,71.0707,3.13194,3.09263,0.0328273,3.13355,3.06376,157.513,3.25795,3.11571,71.0707,3.29081,3.17216,0.0328273,3.29344,3.14055,157.513,-0.750833,-0.00181315,71.0707,-0.210006,0.880335,0.0328273,-0.72031,0.16838,All
158.53,1.6349,1.70722,71.3939,1.70138,1.79856,0.0399932,1.627,1.69396,158.53,1.84131,1.77484,71.3939,1.91867,1.80618,0.0399932,1.82493,1.76855,158.53,3.10685,3.05145,71.3939,3.1312,3.09321,0.0399932,3.13203,3.06223,158.53,3.25494,3.11146,71.3939,3.28667,3.17215,0.0399932,3.29037,3.13673,158.53,-0.712021,-0.0527082,71.3939,-0.214125,0.887581,0.0399932,-0.679104,0.107369,All
159.547,1.63623,1.70952,71.7172,1.70566,1.80287,0.0471591,1.62894,1.69606,159.547,1.84725,1.77585,71.7172,1.91968,1.80777,0.0471591,1.83132,1.76943,159.547,3.10488,3.04971,71.7172,3.13045,3.09379,0.0471591,3.13051,3.06071,159.547,3.25193,3.10721,71.7172,3.28253,3.17214,0.0471591,3.28731,3.13291,159.547,-0.673208,-0.103603,71.7172,-0.218243,0.894826,0.0471591,-0.637899,0.046358,All
160.565,1.63755,1.71181,72.0404,1.70993,1.80718,0.054325,1.63088,1.69817,160.565,1.85318,1.77686,72.0404,1.92069,1.80936,0.054325,1.83771,1.77031,160.565,3.10292,3.04797,72.0404,3.12971,3.09437,0.054325,3.12899,3.05918,160.565,3.24892,3.10297,72.0404,3.27839,3.17213,0.054325,3.28425,3.12909,160.565,-0.634396,-0.154498,72.0404,-0.222362,0.902071,0.054325,-0.596694,-0.0146532,All
161.582,1.64072,1.71411,72.3636,1.71421,1.81149,0.0614909,1.63281,1.70028,161.582,1.85643,1.77787,72.3636,1.92169,1.81095,0.0614909,1.8441,1.77119,161.582,3.09978,3.04622,72.3636,3.12897,3.09495,0.0614909,3.12747,3.05765,161.582,3.24243,3.09872,72.3636,3.27425,3.17212,0.0614909,3.28119,3.12527,161.582,-0.603185,-0.205393,72.3636,-0.226481,0.909316,0.0614909,-0.555489,-0.0756643,All
162.599,1.64593,1.7164,72.6869,1.71849,1.8158,0.0686568,1.63475,1.70238,162.599,1.85669,1.77887,72.6869,1.9227,1.81254,0.0686568,1.85049,1.77206,162.599,3.09534,3.04448,72.6869,3.12823,3.09553,0.0686568,3.12595,3.05613,162.599,3.23207,3.09447,72.6869,3.27011,3.1721,0.0686568,3.27812,3.12145,162.599,-0.58042,-0.256289,72.6869,-0.230599,0.916561,0.0686568,-0.514283,-0.136676,All
163.616,1.65114,1.7187,73.0101,1.72276,1.82011,0.0758227,1.63669,1.70449,163.616,1.85695,1.77988,73.0101,1.92371,1.81413,0.0758227,1.85688,1.77294,163.616,3.0909,3.04273,73.0101,3.12749,3.09611,0.0758227,3.12443,3.0546,163.616,3.22171,3.09022,73.0101,3.26597,3.17209,0.0758227,3.27506,3.11763,163.616,-0.557655,-0.307184,73.0101,-0.234718,0.923807,0.0758227,-0.473078,-0.197687,All
164.633,1.65635,1.721,73.3333,1.72704,1.82442,0.0829886,1.63863,1.7066,164.633,1.8572,1.78089,73.3333,1.92471,1.81572,0.0829886,1.86327,1.77382,164.633,3.08646,3.04099,73.3333,3.12675,3.09669,0.0829886,3.12291,3.05308,164.633,3.21134,3.08598,73.3333,3.26183,3.17208,0.0829886,3.272,3.11381,164.633,-0.53489,-0.358079,73.3333,-0.238837,0.931052,0.0829886,-0.431873,-0.258698,All
165.651,1.66156,1.72329,73.6566,1.73132,1.82873,0.0901545,1.64056,1.7087,165.651,1.85746,1.7819,73.6566,1.92572,1.81731,0.0901545,1.86966,1.7747,165.651,3.08202,3.03924,73.6566,3.12601,3.09726,0.0901545,3.12139,3.05155,165.651,3.20098,3.08173,73.6566,3.25769,3.17207,0.0901545,3.26893,3.10999,165.651,-0.512126,-0.408974,73.6566,-0.242955,0.938297,0.0901545,-0.390668,-0.319709,All
166.668,1.66678,1.72559,73.9798,1.73559,1.83304,0.0973204,1.6425,1.71081,166.668,1.85772,1.78291,73.9798,1.92673,1.8189,0.0973204,1.87605,1.77557,166.668,3.07758,3.0375,73.9798,3.12527,3.09784,0.0973204,3.11987,3.05002,166.668,3.19062,3.07748,73.9798,3.25355,3.17206,0.0973204,3.26587,3.10617,166.668,-0.489361,-0.459869,73.9798,-0.247074,0.945542,0.0973204,-0.349462,-0.38072,All
167.685,1.67199,1.72788,74.303,1.73987,1.83735,0.104486,1.64444,1.71291,167.685,1.85798,1.78392,74.303,1.92773,1.82048,0.104486,1.88243,1.77645,167.685,3.07314,3.03576,74.303,3.12453,3.09842,0.104486,3.11835,3.0485,167.685,3.18026,3.07324,74.303,3.24941,3.17204,0.104486,3.26281,3.10235,167.685,-0.466596,-0.510764,74.303,-0.251193,0.952788,0.104486,-0.308257,-0.441731,All
168.702,1.6772,1.73018,74.6263,1.74414,1.84166,0.111652,1.64637,1.71502,168.702,1.85823,1.78493,74.6263,1.92874,1.82207,0.111652,1.88882,1.77733,168.702,3.0687,3.03401,74.6263,3.12378,3.099,0.111652,3.11684,3.04697,168.702,3.1699,3.06899,74.6263,3.24527,3.17203,0.111652,3.25975,3.09853,168.702,-0.443831,-0.561659,74.6263,-0.255311,0.960033,0.111652,-0.267052,-0.502743,All
169.719,1.68241,1.73247,74.9495,1.74842,1.84597,0.118818,1.65219,1.71713,169.719,1.85849,1.78594,74.9495,1.92975,1.82366,0.118818,1.88753,1.77821,169.719,3.06426,3.03227,74.9495,3.12304,3.09958,0.118818,3.11141,3.04545,169.719,3.15954,3.06474,74.9495,3.24113,3.17202,0.118818,3.24748,3.09471,169.719,-0.421066,-0.612554,74.9495,-0.25943,0.967278,0.118818,-0.265966,-0.563754,All
170.736,1.68762,1.73477,75.2727,1.7527,1.85028,0.125984,1.65834,1.71923,170.736,1.85875,1.78695,75.2727,1.93075,1.82525,0.125984,1.88559,1.77908,170.736,3.05982,3.03052,75.2727,3.1223,3.10016,0.125984,3.10566,3.04392,170.736,3.14918,3.06049,75.2727,3.23699,3.17201,0.125984,3.23443,3.09089,170.736,-0.398301,-0.663449,75.2727,-0.263549,0.974523,0.125984,-0.268281,-0.624765,All
171.754,1.69283,1.73707,75.596,1.75697,1.85459,0.13315,1.66448,1.72134,171.754,1.85901,1.78796,75.596,1.93176,1.82684,0.13315,1.88364,1.77996,171.754,3.05539,3.02878,75.596,3.12156,3.10074,0.13315,3.0999,3.04239,171.754,3.13882,3.05625,75.596,3.23285,3.172,0.13315,3.22138,3.08707,171.754,-0.375536,-0.714344,75.596,-0.267667,0.981768,0.13315,-0.270595,-0.685776,All
172.771,1.69804,1.73936,75.9192,1.76125,1.8589,0.140316,1.67063,1.72345,172.771,1.85926,1.78897,75.9192,1.93276,1.82843,0.140316,1.8817,1.78084,172.771,3.05095,3.02703,75.9192,3.12082,3.10132,0.140316,3.09415,3.04087,172.771,3.12846,3.052,75.9192,3.22871,3.17198,0.140316,3.20833,3.08325,172.771,-0.352771,-0.765239,75.9192,-0.271786,0.989014,0.140316,-0.27291,-0.746787,All
173.788,1.70326,1.74166,76.2424,1.76553,1.86321,0.147482,1.67677,1.72555,173.788,1.85952,1.78998,76.2424,1.93377,1.83002,0.147482,1.87976,1.78172,173.788,3.04651,3.02529,76.2424,3.12008,3.1019,0.147482,3.08839,3.03934,173.788,3.1181,3.04775,76.2424,3.22457,3.17197,0.147482,3.19528,3.07943,173.788,-0.330006,-0.816135,76.2424,-0.275904,0.996259,0.147482,-0.275224,-0.807798,All
174.805,1.70847,1.74395,76.5657,1.7698,1.86753,0.154648,1.68292,1.72766,174.805,1.85978,1.79098,76.5657,1.93478,1.83161,0.154648,1.87781,1.78259,174.805,3.04207,3.02355,76.5657,3.11934,3.10247,0.154648,3.08264,3.03782,174.805,3.10774,3.0435,76.5657,3.22043,3.17196,0.154648,3.18223,3.07561,174.805,-0.307241,-0.86703,76.5657,-0.280023,1.0035,0.154648,-0.277539,-0.86881,All
175.822,1.71368,1.74625,76.8889,1.77408,1.87184,0.161813,1.68907,1.72977,175.822,1.86004,1.79199,76.8889,1.93578,1.8332,0.161813,1.87587,1.78347,175.822,3.03763,3.0218,76.8889,3.1186,3.10305,0.161813,3.07688,3.03629,175.822,3.09738,3.03926,76.8889,3.21629,3.17195,0.161813,3.16918,3.07179,175.822,-0.284476,-0.917925,76.8889,-0.284142,1.01075,0.161813,-0.279853,-0.929821,All
176.839,1.71889,1.74854,77.2121,1.77836,1.87615,0.168979,1.69521,1.73187,176.839,1.86029,1.793,77.2121,1.93679,1.83479,0.168979,1.87393,1.78435,176.839,3.03319,3.02006,77.2121,3.11786,3.10363,0.168979,3.07113,3.03476,176.839,3.08702,3.03501,77.2121,3.21215,3.17194,0.168979,3.15613,3.06797,176.839,-0.261712,-0.96882,77.2121,-0.28826,1.01799,0.168979,-0.282167,-0.990832,All
177.857,1.7241,1.75084,77.5354,1.78263,1.88046,0.176145,1.70136,1.73398,177.857,1.86055,1.79401,77.5354,1.9378,1.83638,0.176145,1.87198,1.78523,177.857,3.02875,3.01831,77.5354,3.11712,3.10421,0.176145,3.06537,3.03324,177.857,3.07666,3.03076,77.5354,3.20801,3.17193,0.176145,3.14308,3.06415,177.857,-0.238947,-1.01971,77.5354,-0.292379,1.02524,0.176145,-0.284482,-1.05184,All
178.874,1.72931,1.75313,77.8586,1.78691,1.88477,0.183311,1.7075,1.73608,178.874,1.86081,1.79502,77.8586,1.9388,1.83797,0.183311,1.87004,1.78611,178.874,3.02431,3.01657,77.8586,3.11637,3.10479,0.183311,3.05962,3.03171,178.874,3.0663,3.02651,77.8586,3.20387,3.17191,0.183311,3.13003,3.06033,178.874,-0.216182,-1.07061,77.8586,-0.296498,1.03249,0.183311,-0.286796,-1.11285,All
179.891,1.73452,1.75543,78.1818,1.79118,1.88908,0.190477,1.71365,1.73819,179.891,1.86107,1.79603,78.1818,1.93981,1.83956,0.190477,1.86809,1.78698,179.891,3.01987,3.01482,78.1818,3.11563,3.10537,0.190477,3.05386,3.03019,179.891,3.05594,3.02227,78.1818,3.19973,3.1719,0.190477,3.11698,3.05651,179.891,-0.193417,-1.12151,78.1818,-0.300616,1.03973,0.190477,-0.289111,-1.17387,All
180.908,1.73974,1.75773,78.5051,1.79546,1.89339,0.197643,1.7198,1.7403,180.908,1.86133,1.79704,78.5051,1.94082,1.84115,0.197643,1.86615,1.78786,180.908,3.01543,3.01308,78.5051,3.11489,3.10595,0.197643,3.0481,3.02866,180.908,3.04558,3.01802,78.5051,3.19559,3.17189,0.197643,3.10393,3.05269,180.908,-0.170652,-1.1724,78.5051,-0.304735,1.04698,0.197643,-0.291425,-1.23488,All
181.925,1.74495,1.76002,78.8283,1.79974,1.8977,0.204809,1.72594,1.7424,181.925,1.86158,1.79805,78.8283,1.94182,1.84274,0.204809,1.86421,1.78874,181.925,3.01099,3.01134,78.8283,3.11415,3.10653,0.204809,3.04235,3.02714,181.925,3.03522,3.01377,78.8283,3.19145,3.17188,0.204809,3.09088,3.04887,181.925,-0.147887,-1.2233,78.8283,-0.308854,1.05422,0.204809,-0.293739,-1.29589,All
182.942,1.75016,1.76232,79.1515,1.80401,1.90201,0.211975,1.73209,1.74451,182.942,1.86184,1.79906,79.1515,1.94283,1.84433,0.211975,1.86226,1.78962,182.942,3.00655,3.00959,79.1515,3.11341,3.1071,0.211975,3.03659,3.02561,182.942,3.02485,3.00952,79.1515,3.18731,3.17187,0.211975,3.07783,3.04505,182.942,-0.125122,-1.27419,79.1515,-0.312972,1.06147,0.211975,-0.296054,-1.3569,All
183.96,1.75537,1.76461,79.4747,1.80829,1.90632,0.219141,1.73823,1.74662,183.96,1.8621,1.80007,79.4747,1.94384,1.84592,0.219141,1.86032,1.79049,183.96,3.00211,3.00785,79.4747,3.11267,3.10768,0.219141,3.03084,3.02408,183.96,3.01449,3.00528,79.4747,3.18317,3.17185,0.219141,3.06479,3.04123,183.96,-0.102357,-1.32509,79.4747,-0.317091,1.06871,0.219141,-0.298368,-1.41791,All
184.977,1.76082,1.76691,79.798,1.81257,1.91063,0.226307,1.74438,1.74872,184.977,1.86188,1.80108,79.798,1.94484,1.8475,0.226307,1.85838,1.79137,184.977,2.99755,3.0061,79.798,3.11193,3.10826,0.226307,3.02508,3.02256,184.977,3.00371,3.00103,79.798,3.17903,3.17184,0.226307,3.05174,3.03741,184.977,-0.0837574,-1.37598,79.798,-0.321209,1.07596,0.226307,-0.300683,-1.47892,All
185.994,1.76954,1.7692,80.1212,1.81684,1.91494,0.233473,1.75052,1.75083,185.994,1.85497,1.80208,80.1212,1.94585,1.84909,0.233473,1.85643,1.79225,185.994,2.99136,3.00436,80.1212,3.11119,3.10884,0.233473,3.01933,3.02103,185.994,2.98704,2.99678,80.1212,3.17489,3.17183,0.233473,3.03869,3.03359,185.994,-0.125073,-1.42688,80.1212,-0.325328,1.0832,0.233473,-0.302997,-1.53993,All
187.011,1.77854,1.7715,80.4444,1.82112,1.91925,0.240638,1.75667,1.75293,187.011,1.84744,1.80309,80.4444,1.94685,1.85068,0.240638,1.85449,1.79313,187.011,2.98505,3.00261,80.4444,3.11045,3.10942,0.240638,3.01357,3.01951,187.011,2.9699,2.99254,80.4444,3.17075,3.17182,0.240638,3.02564,3.02977,187.011,-0.172725,-1.47777,80.4444,-0.329447,1.09045,0.240638,-0.305312,-1.60094,All
188.028,1.78754,1.7738,80.7677,1.8254,1.92356,0.247804,1.76282,1.75504,188.028,1.83992,1.8041,80.7677,1.94786,1.85227,0.247804,1.85254,1.794,188.028,2.97874,3.00087,80.7677,3.1097,3.11,0.247804,3.00782,3.01798,188.028,2.95276,2.98829,80.7677,3.16661,3.17181,0.247804,3.01259,3.02595,188.028,-0.220377,-1.52867,80.7677,-0.333565,1.09769,0.247804,-0.307626,-1.66195,All
189.045,1.79654,1.77609,81.0909,1.82967,1.92787,0.25497,1.77127,1.75715,189.045,1.8324,1.80511,81.0909,1.94887,1.85386,0.25497,1.845,1.79488,189.045,2.97243,2.99913,81.0909,3.10896,3.11058,0.25497,2.99977,3.01645,189.045,2.93561,2.98404,81.0909,3.16247,3.17179,0.25497,2.99399,3.02213,189.045,-0.26803,-1.57956,81.0909,-0.337684,1.10494,0.25497,-0.353839,-1.72297,All
190.063,1.80731,1.77839,81.4141,1.83395,1.93218,0.262136,1.78106,1.75925,190.063,1.82074,1.80612,81.4141,1.94987,1.85545,0.262136,1.83416,1.79576,190.063,2.96536,2.99738,81.4141,3.10822,3.11116,0.262136,2.99041,3.01493,190.063,2.91538,2.97979,81.4141,3.15834,3.17178,0.262136,2.97218,3.01831,190.063,-0.360652,-1.63046,81.4141,-0.341803,1.11218,0.262136,-0.426444,-1.78398,All
191.08,1.8184,1.78068,81.7374,1.83822,1.93649,0.269302,1.79085,1.76136,191.08,1.80835,1.80713,81.7374,1.95088,1.85704,0.269302,1.82332,1.79664,191.08,2.95815,2.99564,81.7374,3.10748,3.11174,0.269302,2.98104,3.0134,191.08,2.89459,2.97555,81.7374,3.1542,3.17177,0.269302,2.95037,3.01449,191.08,-0.461332,-1.68135,81.7374,-0.345921,1.11943,0.269302,-0.49905,-1.84499,All
192.097,1.82949,1.78298,82.0606,1.84764,1.9408,0.276468,1.80149,1.76347,192.097,1.79595,1.80814,82.0606,1.94632,1.85863,0.276468,1.81021,1.79751,192.097,2.95095,2.99389,82.0606,3.10553,3.11231,0.276468,2.97083,3.01188,192.097,2.87381,2.9713,82.0606,3.14651,3.17176,0.276468,2.92649,3.01067,192.097,-0.562012,-1.73225,82.0606,-0.285238,1.12667,0.276468,-0.591824,-1.906,All
193.114,1.84058,1.78527,82.3838,1.8793,1.94511,0.283634,1.81304,1.76557,193.114,1.78356,1.80915,82.3838,1.91761,1.86022,0.283634,1.79467,1.79839,193.114,2.94374,2.99215,82.3838,3.09835,3.11289,0.283634,2.95972,3.01035,193.114,2.85302,2.96705,82.3838,3.12343,3.17175,0.283634,2.90041,3.00685,193.114,-0.662692,-1.78314,82.3838,0.0562551,1.13392,0.283634,-0.706001,-1.96701,All
194.131,1.85167,1.78757,82.7071,1.91096,1.94942,0.2908,1.8246,1.76768,194.131,1.77116,1.81016,82.7071,1.88891,1.86181,0.2908,1.77914,1.79927,194.131,2.93654,2.9904,82.7071,3.09118,3.11347,0.2908,2.94861,3.00882,194.131,2.83224,2.9628,82.7071,3.10036,3.17174,0.2908,2.87433,3.00303,194.131,-0.763371,-1.83404,82.7071,0.397748,1.14116,0.2908,-0.820178,-2.02802,All
195.148,1.86276,1.78986,83.0303,1.94262,1.95374,0.297966,1.83615,1.76979,195.148,1.75877,1.81117,83.0303,1.8602,1.8634,0.297966,1.7636,1.80015,195.148,2.92933,2.98866,83.0303,3.084,3.11405,0.297966,2.93751,3.0073,195.148,2.81145,2.95856,83.0303,3.07728,3.17172,0.297966,2.84826,2.99921,195.148,-0.864051,-1.88493,83.0303,0.739241,1.14841,0.297966,-0.934356,-2.08903,All
196.166,1.87385,1.79216,83.3535,1.97429,1.95805,0.305132,1.8477,1.77189,196.166,1.74637,1.81218,83.3535,1.8315,1.86499,0.305132,1.74807,1.80102,196.166,2.92212,2.98692,83.3535,3.07682,3.11463,0.305132,2.9264,3.00577,196.166,2.79067,2.95431,83.3535,3.05421,3.17171,0.305132,2.82218,2.99539,196.166,-0.964731,-1.93583,83.3535,1.08073,1.15565,0.305132,-1.04853,-2.15004,All
197.183,1.88494,1.79446,83.6768,2.00595,1.96236,0.312297,1.85925,1.774,197.183,1.73397,1.81318,83.6768,1.80279,1.86658,0.312297,1.73254,1.8019,197.183,2.91492,2.98517,83.6768,3.06964,3.11521,0.312297,2.9153,3.00425,197.183,2.76988,2.95006,83.6768,3.03113,3.1717,0.312297,2.7961,2.99157,197.183,-1.06541,-1.98672,83.6768,1.42223,1.1629,0.312297,-1.16271,-2.21106,All
198.2,1.89602,1.79675,84,2.03761,1.96667,0.319463,1.87081,1.7761,198.2,1.72158,1.81419,84,1.77409,1.86817,0.319463,1.717,1.80278,198.2,2.90771,2.98343,84,3.06246,3.11579,0.319463,2.90419,3.00272,198.2,2.7491,2.94581,84,3.00806,3.17169,0.319463,2.77002,2.98775,198.2,-1.16609,-2.03762,84,1.76372,1.17014,0.319463,-1.27689,-2.27207,All
