iteration,convergenceIndicator,phase,Cl_pop,Q2_pop,Q3_pop,V1_pop,V2_pop,V3_pop,a1,a2,f_pop,omega_Cl,omega_Q2,omega_Q3,omega_V1,omega_V2,omega_V3,omega_f
3438,-421.023,2,10.0811,15.7118,3.65167,43.6338,37.1629,1.74978,1.9547,2.49622,0.910769,0.266339,3.7566e-08,3.83546e-08,0.23025,0.891729,4.79063e-08,0.209707
3439,-420.156,2,10.0803,15.7118,3.65167,43.6421,37.2249,1.74978,1.9576,2.49613,0.910406,0.26604,3.76447e-08,3.831e-08,0.229791,0.892189,4.77749e-08,0.210001
3440,-417.816,2,10.0806,15.7118,3.65167,43.6568,37.2254,1.74978,1.95808,2.49565,0.910459,0.26567,3.76513e-08,3.84363e-08,0.229611,0.893943,4.80398e-08,0.210008
3441,-413.27,2,10.0852,15.7118,3.65167,43.6579,37.1426,1.74978,1.96014,2.49528,0.910422,0.265654,3.77755e-08,3.86026e-08,0.229404,0.894989,4.80516e-08,0.209881
3442,-419.752,2,10.087,15.7118,3.65167,43.6532,37.1433,1.74978,1.96252,2.49422,0.910326,0.266123,3.78051e-08,3.85418e-08,0.229429,0.895458,4.79914e-08,0.209998
3443,-416.88,2,10.09,15.7118,3.65167,43.6566,37.1918,1.74978,1.96392,2.4952,0.91051,0.265915,3.79156e-08,3.85358e-08,0.229664,0.892739,4.80582e-08,0.210031
3444,-415.708,2,10.09,15.7118,3.65167,43.645,37.204,1.74978,1.96552,2.49516,0.910816,0.265526,3.7977e-08,3.8395e-08,0.23013,0.89277,4.83128e-08,0.210191
3445,-412.157,2,10.0931,15.7118,3.65167,43.6317,37.1744,1.74978,1.96723,2.49564,0.911103,0.265233,3.81862e-08,3.82807e-08,0.230845,0.895575,4.82868e-08,0.209988
3446,-426.073,2,10.0949,15.7118,3.65167,43.6234,37.1043,1.74978,1.96686,2.49568,0.911141,0.265113,3.82381e-08,3.82172e-08,0.231325,0.896002,4.81922e-08,0.209965
3447,-427.315,2,10.0972,15.7118,3.65167,43.6196,37.0108,1.74978,1.96753,2.4955,0.911258,0.265088,3.82173e-08,3.82476e-08,0.231898,0.892139,4.80882e-08,0.209825
3448,-416.883,2,10.1003,15.7118,3.65167,43.6108,36.9316,1.74978,1.96785,2.49556,0.911493,0.264957,3.83252e-08,3.84329e-08,0.232217,0.89103,4.79809e-08,0.2102
3449,-414.37,2,10.1031,15.7118,3.65167,43.6242,36.8839,1.74978,1.96947,2.49557,0.911845,0.264973,3.84067e-08,3.84477e-08,0.232309,0.89115,4.80822e-08,0.210083
3450,-418.686,2,10.1044,15.7118,3.65167,43.6328,36.8369,1.74978,1.97129,2.49627,0.912263,0.264751,3.85138e-08,3.85735e-08,0.232271,0.89002,4.78152e-08,0.209916
3451,-407.091,2,10.1057,15.7118,3.65167,43.6154,36.8366,1.74978,1.97228,2.50011,0.912248,0.264762,3.85378e-08,3.86205e-08,0.232374,0.890153,4.78455e-08,0.209915
3452,-414.563,2,10.1066,15.7118,3.65167,43.6278,36.8966,1.74978,1.97294,2.5041,0.912213,0.264676,3.86569e-08,3.85589e-08,0.232171,0.89013,4.76806e-08,0.209714
3453,-420.516,2,10.1079,15.7118,3.65167,43.623,36.8662,1.74978,1.97309,2.5057,0.912421,0.264613,3.86293e-08,3.84455e-08,0.232486,0.888085,4.78971e-08,0.209352
3454,-427.727,2,10.1102,15.7118,3.65167,43.6185,36.8592,1.74978,1.97212,2.50615,0.912429,0.264872,3.84994e-08,3.84342e-08,0.232568,0.886443,4.79775e-08,0.209405
3455,-433.179,2,10.1113,15.7118,3.65167,43.6123,36.832,1.74978,1.97096,2.50593,0.912676,0.264696,3.84632e-08,3.84841e-08,0.232616,0.882673,4.79835e-08,0.209259
3456,-433.852,2,10.1127,15.7118,3.65167,43.5929,36.8433,1.74978,1.9688,2.5074,0.912685,0.264595,3.82743e-08,3.84942e-08,0.232975,0.880299,4.79405e-08,0.209408
3457,-430.678,2,10.1131,15.7118,3.65167,43.6017,36.8213,1.74978,1.96735,2.50739,0.912591,0.264275,3.82264e-08,3.84201e-08,0.233496,0.877964,4.80725e-08,0.209538
3458,-417.226,2,10.1117,15.7118,3.65167,43.5771,36.7138,1.74978,1.96726,2.5086,0.912368,0.263847,3.81619e-08,3.86019e-08,0.234137,0.876081,4.81819e-08,0.209418
3459,-421.792,2,10.1078,15.7118,3.65167,43.5922,36.6875,1.74978,1.97091,2.50706,0.912053,0.263434,3.8131e-08,3.86349e-08,0.233635,0.875055,4.80694e-08,0.209581
3460,-431.309,2,10.1068,15.7118,3.65167,43.5955,36.6749,1.74978,1.97093,2.50604,0.911953,0.263287,3.80939e-08,3.86793e-08,0.233291,0.872877,4.80734e-08,0.209566
3461,-438.903,2,10.1065,15.7118,3.65167,43.5968,36.6485,1.74978,1.97092,2.50429,0.911997,0.26309,3.7798e-08,3.88091e-08,0.233066,0.871572,4.80107e-08,0.209514
3462,-437.529,2,10.1042,15.7118,3.65167,43.5961,36.7401,1.74978,1.96937,2.50217,0.912183,0.262932,3.77447e-08,3.87091e-08,0.23315,0.873712,4.80216e-08,0.2096
3463,-433.94,2,10.1029,15.7118,3.65167,43.6072,36.8177,1.74978,1.96808,2.49936,0.912276,0.26294,3.79078e-08,3.86683e-08,0.233173,0.874805,4.79961e-08,0.209501
3464,-428.131,2,10.1035,15.7118,3.65167,43.6242,36.8849,1.74978,1.96824,2.49563,0.912477,0.26281,3.79903e-08,3.88821e-08,0.23323,0.876243,4.79222e-08,0.209363
3465,-421.041,2,10.1051,15.7118,3.65167,43.6021,36.9185,1.74978,1.969,2.4947,0.91257,0.262949,3.78906e-08,3.8978e-08,0.23314,0.877636,4.80204e-08,0.209391
3466,-425.292,2,10.1048,15.7118,3.65167,43.6099,36.9345,1.74978,1.9687,2.49444,0.912372,0.262647,3.78924e-08,3.88428e-08,0.233507,0.879468,4.82391e-08,0.208958
3467,-427.823,2,10.1049,15.7118,3.65167,43.6316,36.8668,1.74978,1.96841,2.49405,0.912121,0.262627,3.78475e-08,3.88974e-08,0.233314,0.882281,4.81074e-08,0.208909
3468,-422.733,2,10.1038,15.7118,3.65167,43.6408,36.8472,1.74978,1.96942,2.49478,0.91192,0.262577,3.77849e-08,3.88963e-08,0.232944,0.883503,4.80784e-08,0.208774
3469,-440.718,2,10.1021,15.7118,3.65167,43.6339,36.7707,1.74978,1.96836,2.49457,0.911739,0.26249,3.76936e-08,3.87989e-08,0.232901,0.881782,4.7977e-08,0.208672
3470,-433.576,2,10.102,15.7118,3.65167,43.6293,36.6418,1.74978,1.96745,2.49521,0.911556,0.26239,3.764e-08,3.87548e-08,0.232934,0.880745,4.79561e-08,0.208347
3471,-425.566,2,10.1031,15.7118,3.65167,43.6274,36.5131,1.74978,1.96758,2.49489,0.911576,0.262399,3.75416e-08,3.88011e-08,0.233006,0.879725,4.81815e-08,0.207956
3472,-434.428,2,10.1019,15.7118,3.65167,43.6059,36.5081,1.74978,1.96592,2.49348,0.911405,0.262558,3.73891e-08,3.87001e-08,0.232806,0.883133,4.8346e-08,0.208267
3473,-434.632,2,10.1006,15.7118,3.65167,43.5894,36.4689,1.74978,1.9661,2.49377,0.911146,0.262156,3.74547e-08,3.84623e-08,0.232334,0.882206,4.83723e-08,0.208118
3474,-427.225,2,10.1015,15.7118,3.65167,43.5861,36.3829,1.74978,1.96644,2.49382,0.91089,0.261895,3.74661e-08,3.85264e-08,0.232302,0.883,4.82351e-08,0.207865
3475,-427.922,2,10.1025,15.7118,3.65167,43.5699,36.2854,1.74978,1.96745,2.49183,0.910836,0.261781,3.74236e-08,3.85686e-08,0.232231,0.883879,4.82439e-08,0.20786
3476,-418.709,2,10.1023,15.7118,3.65167,43.5597,36.3247,1.74978,1.97061,2.48991,0.91099,0.261651,3.75238e-08,3.85705e-08,0.232286,0.884122,4.81662e-08,0.207798
3477,-431.003,2,10.0994,15.7118,3.65167,43.5687,36.3698,1.74978,1.97024,2.49049,0.910898,0.261494,3.73981e-08,3.86527e-08,0.232522,0.882923,4.8119e-08,0.207476
3478,-432.89,2,10.0983,15.7118,3.65167,43.5878,36.4328,1.74978,1.97011,2.48968,0.910969,0.261584,3.73308e-08,3.86893e-08,0.232578,0.882909,4.79969e-08,0.207399
3479,-428.733,2,10.0988,15.7118,3.65167,43.5741,36.3536,1.74978,1.96897,2.48945,0.91104,0.2616,3.73789e-08,3.87963e-08,0.232466,0.881136,4.80501e-08,0.207357
3480,-431.651,2,10.0995,15.7118,3.65167,43.5606,36.3411,1.74978,1.96912,2.48877,0.911431,0.261564,3.73562e-08,3.88057e-08,0.23203,0.87974,4.80731e-08,0.207411
3481,-420.658,2,10.0998,15.7118,3.65167,43.5604,36.2558,1.74978,1.968,2.4899,0.911547,0.261571,3.74612e-08,3.87776e-08,0.232155,0.881319,4.80689e-08,0.207701
3482,-421.338,2,10.0996,15.7118,3.65167,43.5648,36.1233,1.74978,1.96786,2.49096,0.911481,0.261695,3.73927e-08,3.8896e-08,0.231814,0.881151,4.81113e-08,0.207882
3483,-426.153,2,10.0978,15.7118,3.65167,43.5722,36.0859,1.74978,1.96763,2.49159,0.911313,0.261754,3.74551e-08,3.87964e-08,0.231179,0.880737,4.82274e-08,0.208006
3484,-427.27,2,10.096,15.7118,3.65167,43.5902,36.0505,1.74978,1.96839,2.49195,0.911341,0.261979,3.75152e-08,3.86924e-08,0.230814,0.879286,4.82065e-08,0.207871
3485,-437.853,2,10.0983,15.7118,3.65167,43.599,36.0281,1.74978,1.96646,2.49215,0.911188,0.262197,3.74785e-08,3.87155e-08,0.230764,0.878228,4.8047e-08,0.208029
3486,-427.146,2,10.0978,15.7118,3.65167,43.6032,36.0286,1.74978,1.96479,2.49448,0.911411,0.262281,3.74574e-08,3.87171e-08,0.230342,0.877602,4.8114e-08,0.208081
3487,-426.905,2,10.0946,15.7118,3.65167,43.6179,36.0188,1.74978,1.96313,2.49631,0.91135,0.262273,3.7388e-08,3.86897e-08,0.230491,0.877675,4.8209e-08,0.208148
3488,-431.304,2,10.0921,15.7118,3.65167,43.6319,36.0435,1.74978,1.96176,2.49745,0.910898,0.262215,3.72164e-08,3.87396e-08,0.230241,0.87826,4.82201e-08,0.208458
3489,-422.041,2,10.0888,15.7118,3.65167,43.6657,36.0387,1.74978,1.96246,2.49711,0.910857,0.262229,3.72235e-08,3.86717e-08,0.230014,0.881021,4.82743e-08,0.208555
3490,-425.119,2,10.0876,15.7118,3.65167,43.6612,36.0513,1.74978,1.96228,2.49744,0.911116,0.262384,3.73324e-08,3.85153e-08,0.22978,0.883202,4.82981e-08,0.208451
3491,-424.923,2,10.0857,15.7118,3.65167,43.6796,36.0354,1.74978,1.96217,2.49866,0.911182,0.262511,3.73096e-08,3.84563e-08,0.229658,0.886681,4.81353e-08,0.20844
3492,-421.023,2,10.0828,15.7118,3.65167,43.7035,36.1099,1.74978,1.96131,2.49814,0.911219,0.262567,3.73774e-08,3.8513e-08,0.229975,0.888712,4.8196e-08,0.208523
3493,-424.803,2,10.0808,15.7118,3.65167,43.7181,36.1981,1.74978,1.96012,2.4988,0.911092,0.262763,3.75455e-08,3.84265e-08,0.230521,0.889018,4.80922e-08,0.208538
3494,-417.383,2,10.0787,15.7118,3.65167,43.7235,36.3162,1.74978,1.96101,2.50041,0.911179,0.262856,3.75079e-08,3.83481e-08,0.230681,0.88846,4.82282e-08,0.208403
3495,-425.841,2,10.0807,15.7118,3.65167,43.7193,36.3192,1.74978,1.96033,2.50135,0.911194,0.262847,3.75523e-08,3.83274e-08,0.230554,0.888108,4.81567e-08,0.208789
3496,-432.869,2,10.0805,15.7118,3.65167,43.7037,36.3626,1.74978,1.95789,2.50207,0.911001,0.263205,3.74974e-08,3.82576e-08,0.231046,0.888544,4.81548e-08,0.208911
3497,-429.519,2,10.0795,15.7118,3.65167,43.7136,36.3852,1.74978,1.9566,2.50167,0.910939,0.263448,3.75487e-08,3.82967e-08,0.231191,0.887182,4.82132e-08,0.208789
3498,-432.632,2,10.0804,15.7118,3.65167,43.7319,36.3732,1.74978,1.95545,2.50138,0.911205,0.263624,3.7421e-08,3.83191e-08,0.231344,0.886456,4.83575e-08,0.208629
3499,-433.768,2,10.0829,15.7118,3.65167,43.7334,36.3395,1.74978,1.95405,2.50163,0.911243,0.26392,3.74712e-08,3.82023e-08,0.231596,0.884197,4.84134e-08,0.208519
3500,-423.704,2,10.0855,15.7118,3.65167,43.7354,36.3879,1.74978,1.95256,2.50248,0.911663,0.264282,3.76892e-08,3.81901e-08,0.23174,0.882318,4.84272e-08,0.208423
3501,-423.6,2,10.086,15.7118,3.65167,43.7392,36.3287,1.74978,1.95295,2.501,0.911615,0.26461,3.78061e-08,3.81892e-08,0.231545,0.883629,4.84442e-08,0.208348
3502,-427.648,2,10.0877,15.7118,3.65167,43.7288,36.3459,1.74978,1.95193,2.50154,0.91174,0.264863,3.78054e-08,3.81722e-08,0.231531,0.881656,4.85615e-08,0.208477
3503,-420.594,2,10.0878,15.7118,3.65167,43.7148,36.3893,1.74978,1.95179,2.50106,0.91199,0.264892,3.77391e-08,3.82758e-08,0.231342,0.883667,4.87302e-08,0.20854
3504,-412.809,2,10.0881,15.7118,3.65167,43.7075,36.4163,1.74978,1.95391,2.50038,0.911977,0.264991,3.7687e-08,3.83461e-08,0.231196,0.884609,4.88319e-08,0.208824
3505,-412.974,2,10.0883,15.7118,3.65167,43.712,36.5217,1.74978,1.95541,2.5006,0.911961,0.265242,3.79314e-08,3.83144e-08,0.231454,0.883113,4.8684e-08,0.209043
3506,-420.547,2,10.0891,15.7118,3.65167,43.7085,36.542,1.74978,1.95505,2.50089,0.912029,0.265511,3.80276e-08,3.81936e-08,0.231497,0.884614,4.87478e-08,0.209222
3507,-431.493,2,10.0903,15.7118,3.65167,43.714,36.5592,1.74978,1.95297,2.50008,0.912277,0.265833,3.813e-08,3.82094e-08,0.231516,0.885713,4.86722e-08,0.209462
3508,-425.164,2,10.0919,15.7118,3.65167,43.7251,36.5667,1.74978,1.95247,2.49934,0.912667,0.266233,3.82529e-08,3.80863e-08,0.231818,0.887786,4.85854e-08,0.209662
3509,-427.374,2,10.0923,15.7118,3.65167,43.7286,36.6351,1.74978,1.95311,2.49857,0.912763,0.266532,3.81973e-08,3.81354e-08,0.231669,0.888207,4.85322e-08,0.209458
3510,-421.722,2,10.0935,15.7118,3.65167,43.725,36.6857,1.74978,1.95286,2.4981,0.912918,0.266616,3.83544e-08,3.81483e-08,0.231644,0.888367,4.85363e-08,0.209511
3511,-428.882,2,10.0938,15.7118,3.65167,43.7473,36.7538,1.74978,1.9519,2.49782,0.913165,0.266754,3.84799e-08,3.81812e-08,0.231858,0.887182,4.84085e-08,0.209579
3512,-420.304,2,10.0933,15.7118,3.65167,43.7664,36.7888,1.74978,1.95177,2.49941,0.913349,0.266876,3.85566e-08,3.81628e-08,0.231813,0.887547,4.83262e-08,0.209493
3513,-408.706,2,10.0952,15.7118,3.65167,43.7753,36.7297,1.74978,1.95242,2.49951,0.913404,0.267007,3.85884e-08,3.82824e-08,0.232127,0.887629,4.84598e-08,0.209705
3514,-422.666,2,10.098,15.7118,3.65167,43.7683,36.6425,1.74978,1.95273,2.49991,0.913436,0.267208,3.85811e-08,3.83403e-08,0.232111,0.885343,4.85141e-08,0.209542
3515,-426.078,2,10.0989,15.7118,3.65167,43.7626,36.6334,1.74978,1.95331,2.50069,0.913554,0.267185,3.86059e-08,3.83215e-08,0.232072,0.882077,4.84741e-08,0.209524
3516,-433.004,2,10.0995,15.7118,3.65167,43.7476,36.6771,1.74978,1.95317,2.50098,0.913499,0.267129,3.86191e-08,3.82032e-08,0.231877,0.879722,4.84933e-08,0.209591
3517,-430.894,2,10.0996,15.7118,3.65167,43.7358,36.6678,1.74978,1.95279,2.50147,0.913339,0.266997,3.85216e-08,3.8235e-08,0.231898,0.878126,4.85017e-08,0.209581
3518,-426.519,2,10.1008,15.7118,3.65167,43.7236,36.6002,1.74978,1.95239,2.50123,0.913339,0.266887,3.84196e-08,3.83319e-08,0.231938,0.876706,4.86313e-08,0.209737
3519,-427.543,2,10.1011,15.7118,3.65167,43.731,36.6449,1.74978,1.95305,2.49992,0.913533,0.266842,3.84215e-08,3.83827e-08,0.232011,0.876025,4.85209e-08,0.210043
3520,-428.755,2,10.1018,15.7118,3.65167,43.7314,36.6746,1.74978,1.95252,2.50044,0.913532,0.266867,3.83029e-08,3.83907e-08,0.232325,0.875322,4.84939e-08,0.210275
3521,-429.925,2,10.0999,15.7118,3.65167,43.7295,36.7071,1.74978,1.95079,2.50079,0.91351,0.26679,3.83168e-08,3.83769e-08,0.232661,0.876195,4.85038e-08,0.210237
3522,-425.656,2,10.099,15.7118,3.65167,43.7308,36.7578,1.74978,1.94965,2.50138,0.913583,0.266851,3.83304e-08,3.83394e-08,0.232653,0.877649,4.85468e-08,0.21032
3523,-430.695,2,10.0982,15.7118,3.65167,43.7431,36.8528,1.74978,1.9484,2.50094,0.913656,0.266945,3.83171e-08,3.83683e-08,0.232715,0.879761,4.84917e-08,0.210304
3524,-430.469,2,10.0979,15.7118,3.65167,43.7445,36.8976,1.74978,1.94643,2.50042,0.913721,0.266978,3.83727e-08,3.83285e-08,0.23302,0.881089,4.85442e-08,0.210482
3525,-420.515,2,10.0985,15.7118,3.65167,43.7394,36.9171,1.74978,1.94579,2.50073,0.913876,0.266945,3.8298e-08,3.83481e-08,0.233062,0.882301,4.87501e-08,0.210666
3526,-427.461,2,10.0979,15.7118,3.65167,43.7441,36.9827,1.74978,1.94615,2.49994,0.913966,0.267032,3.82703e-08,3.83343e-08,0.232732,0.883564,4.87883e-08,0.210615
3527,-434.618,2,10.0959,15.7118,3.65167,43.7424,36.8998,1.74978,1.94579,2.49879,0.914105,0.267193,3.82128e-08,3.83531e-08,0.23244,0.883966,4.88168e-08,0.210453
3528,-444.009,2,10.0943,15.7118,3.65167,43.75,36.8893,1.74978,1.94442,2.4979,0.91418,0.267412,3.81505e-08,3.83356e-08,0.232267,0.883965,4.8713e-08,0.210353
3529,-422.459,2,10.0946,15.7118,3.65167,43.7443,36.8736,1.74978,1.94403,2.497,0.914199,0.267525,3.83327e-08,3.8336e-08,0.232335,0.881883,4.88885e-08,0.2103
3530,-435.694,2,10.0965,15.7118,3.65167,43.7407,36.8404,1.74978,1.9435,2.49711,0.914244,0.267737,3.83155e-08,3.82988e-08,0.232029,0.880674,4.88394e-08,0.210242
3531,-437.28,2,10.0983,15.7118,3.65167,43.7487,36.8216,1.74978,1.944,2.49605,0.914471,0.267901,3.81699e-08,3.83083e-08,0.231957,0.880144,4.87186e-08,0.210333
3532,-424.675,2,10.1009,15.7118,3.65167,43.728,36.7546,1.74978,1.94417,2.496,0.914428,0.268088,3.82384e-08,3.83513e-08,0.231705,0.877607,4.87811e-08,0.210323
3533,-429.675,2,10.1013,15.7118,3.65167,43.7113,36.7806,1.74978,1.94408,2.49714,0.914427,0.268205,3.8168e-08,3.82527e-08,0.231687,0.876537,4.88356e-08,0.210203
3534,-416.935,2,10.1005,15.7118,3.65167,43.692,36.7788,1.74978,1.94462,2.4986,0.914263,0.268282,3.82546e-08,3.81606e-08,0.231596,0.876568,4.88556e-08,0.210229
3535,-421.252,2,10.0998,15.7118,3.65167,43.6842,36.7894,1.74978,1.94504,2.4992,0.914106,0.268207,3.82303e-08,3.81481e-08,0.231525,0.877427,4.88781e-08,0.210302
3536,-431.596,2,10.0986,15.7118,3.65167,43.6869,36.7988,1.74978,1.94602,2.49854,0.914054,0.268118,3.81685e-08,3.80615e-08,0.231154,0.876408,4.9032e-08,0.210085
3537,-426.605,2,10.0993,15.7118,3.65167,43.6727,36.8273,1.74978,1.9465,2.49897,0.914018,0.268188,3.81507e-08,3.80965e-08,0.231153,0.874749,4.89358e-08,0.210126
3538,-434.562,2,10.0998,15.7118,3.65167,43.6552,36.7598,1.74978,1.94599,2.49929,0.913841,0.267976,3.80576e-08,3.8098e-08,0.231202,0.873973,4.88732e-08,0.210345
3539,-421.696,2,10.1009,15.7118,3.65167,43.6512,36.7645,1.74978,1.94612,2.50004,0.913923,0.267895,3.81142e-08,3.80242e-08,0.231707,0.874248,4.88095e-08,0.210379
3540,-427.011,2,10.1005,15.7118,3.65167,43.6609,36.8101,1.74978,1.94721,2.49983,0.914185,0.267676,3.81579e-08,3.79642e-08,0.231895,0.874638,4.8644e-08,0.210349
3541,-414.093,2,10.0992,15.7118,3.65167,43.673,36.8206,1.74978,1.94778,2.50082,0.914418,0.267615,3.81852e-08,3.80298e-08,0.232258,0.874518,4.85838e-08,0.210469
3542,-421.027,2,10.098,15.7118,3.65167,43.6719,36.93,1.74978,1.94784,2.50203,0.914453,0.26765,3.81471e-08,3.79796e-08,0.232333,0.876572,4.85311e-08,0.21055
3543,-425.082,2,10.0981,15.7118,3.65167,43.6627,37.0707,1.74978,1.94805,2.50187,0.914514,0.267643,3.81388e-08,3.78968e-08,0.232742,0.87823,4.84998e-08,0.210525
3544,-425.688,2,10.0974,15.7118,3.65167,43.6655,37.0757,1.74978,1.94779,2.50234,0.914622,0.267586,3.81622e-08,3.78632e-08,0.232842,0.878864,4.84912e-08,0.210412
3545,-428.642,2,10.0941,15.7118,3.65167,43.6681,37.1199,1.74978,1.94848,2.50293,0.914587,0.267518,3.80943e-08,3.78544e-08,0.232546,0.879066,4.84063e-08,0.21032
3546,-413.51,2,10.0921,15.7118,3.65167,43.6817,37.1363,1.74978,1.94968,2.50319,0.914561,0.267534,3.80799e-08,3.79078e-08,0.232666,0.879669,4.84256e-08,0.210336
3547,-420.981,2,10.0925,15.7118,3.65167,43.6903,37.1435,1.74978,1.95097,2.5029,0.914519,0.267625,3.81165e-08,3.78708e-08,0.23246,0.879414,4.84383e-08,0.210313
3548,-429.007,2,10.093,15.7118,3.65167,43.6967,37.2036,1.74978,1.95074,2.50362,0.914304,0.267626,3.81456e-08,3.78176e-08,0.232149,0.879104,4.83963e-08,0.210361
3549,-432.67,2,10.0937,15.7118,3.65167,43.686,37.1964,1.74978,1.95105,2.50301,0.914196,0.267526,3.81894e-08,3.78496e-08,0.231843,0.876996,4.83717e-08,0.210204
3550,-434.686,2,10.0951,15.7118,3.65167,43.675,37.1813,1.74978,1.95091,2.50306,0.914047,0.267462,3.82577e-08,3.77909e-08,0.231598,0.875685,4.82779e-08,0.210167
3551,-430.954,2,10.0954,15.7118,3.65167,43.6676,37.1518,1.74978,1.95139,2.50355,0.913895,0.26737,3.82031e-08,3.7799e-08,0.231431,0.875313,4.8173e-08,0.209991
3552,-429.366,2,10.0974,15.7118,3.65167,43.6568,37.0403,1.74978,1.95154,2.50413,0.913862,0.267282,3.81336e-08,3.78096e-08,0.231171,0.874201,4.82213e-08,0.209864
3553,-429.193,2,10.0987,15.7118,3.65167,43.6287,36.9622,1.74978,1.95129,2.50473,0.913821,0.267247,3.816e-08,3.78034e-08,0.231083,0.872457,4.82014e-08,0.209863
3554,-439.635,2,10.0997,15.7118,3.65167,43.6123,36.9009,1.74978,1.9515,2.50395,0.913722,0.267229,3.81474e-08,3.77442e-08,0.230875,0.870905,4.81117e-08,0.209932
3555,-429.974,2,10.0984,15.7118,3.65167,43.6117,36.8453,1.74978,1.95192,2.50347,0.913501,0.26709,3.80753e-08,3.77283e-08,0.230883,0.871199,4.81069e-08,0.210038
3556,-429.94,2,10.0995,15.7118,3.65167,43.6004,36.8146,1.74978,1.9522,2.50358,0.913583,0.266909,3.8042e-08,3.764e-08,0.231063,0.871181,4.80965e-08,0.210084
3557,-427.73,2,10.101,15.7118,3.65167,43.5997,36.8239,1.74978,1.95201,2.50389,0.913629,0.266748,3.80127e-08,3.7706e-08,0.23132,0.870182,4.80704e-08,0.209979
3558,-430.295,2,10.1025,15.7118,3.65167,43.5996,36.8325,1.74978,1.95213,2.5049,0.913572,0.266548,3.80618e-08,3.76522e-08,0.231136,0.869033,4.80243e-08,0.209731
3559,-415.068,2,10.1023,15.7118,3.65167,43.6119,36.8537,1.74978,1.95262,2.50536,0.913607,0.266323,3.80403e-08,3.77313e-08,0.231248,0.869229,4.81766e-08,0.209533
3560,-416.401,2,10.1044,15.7118,3.65167,43.6194,36.7765,1.74978,1.95372,2.50456,0.913634,0.266222,3.80802e-08,3.78101e-08,0.231084,0.869984,4.82274e-08,0.209548
3561,-422.64,2,10.1047,15.7118,3.65167,43.6172,36.7218,1.74978,1.95328,2.50518,0.91364,0.26605,3.80829e-08,3.77487e-08,0.231105,0.870768,4.83458e-08,0.209708
3562,-411.515,2,10.1064,15.7118,3.65167,43.6349,36.7338,1.74978,1.95342,2.50646,0.913687,0.266055,3.81373e-08,3.77655e-08,0.231593,0.87025,4.83525e-08,0.209847
3563,-421.177,2,10.1066,15.7118,3.65167,43.6505,36.7363,1.74978,1.95398,2.50519,0.913861,0.265894,3.81549e-08,3.78549e-08,0.231771,0.869518,4.84552e-08,0.20985
3564,-415.86,2,10.1067,15.7118,3.65167,43.6525,36.7658,1.74978,1.95506,2.50471,0.913963,0.265837,3.81474e-08,3.79433e-08,0.231938,0.87014,4.84309e-08,0.209909
3565,-425.952,2,10.1083,15.7118,3.65167,43.657,36.7693,1.74978,1.95478,2.50485,0.91397,0.265849,3.82779e-08,3.7821e-08,0.232112,0.870829,4.83671e-08,0.20995
3566,-422.828,2,10.1098,15.7118,3.65167,43.6638,36.7938,1.74978,1.95455,2.50496,0.914042,0.265856,3.83225e-08,3.7768e-08,0.232277,0.871763,4.83604e-08,0.210108
3567,-431.393,2,10.1098,15.7118,3.65167,43.6538,36.8212,1.74978,1.95416,2.50537,0.913942,0.265771,3.83192e-08,3.77553e-08,0.232166,0.870919,4.83538e-08,0.210025
3568,-433.828,2,10.1112,15.7118,3.65167,43.6521,36.8462,1.74978,1.95421,2.50533,0.913987,0.265664,3.83395e-08,3.77615e-08,0.231877,0.869702,4.82993e-08,0.209869
3569,-424.849,2,10.1108,15.7118,3.65167,43.6519,36.8325,1.74978,1.95528,2.50518,0.913875,0.265544,3.82254e-08,3.78019e-08,0.231623,0.868967,4.84209e-08,0.209688
3570,-418.471,2,10.1092,15.7118,3.65167,43.6606,36.84,1.74978,1.95786,2.50455,0.913868,0.265429,3.81645e-08,3.78286e-08,0.231416,0.868034,4.84347e-08,0.209631
3571,-422.67,2,10.109,15.7118,3.65167,43.6725,36.7872,1.74978,1.95837,2.50421,0.913976,0.265386,3.81284e-08,3.78561e-08,0.231472,0.868771,4.84606e-08,0.209561
3572,-424.284,2,10.1078,15.7118,3.65167,43.6743,36.7518,1.74978,1.95943,2.50282,0.914001,0.265301,3.8129e-08,3.78544e-08,0.231822,0.869645,4.84178e-08,0.209492
3573,-421.149,2,10.107,15.7118,3.65167,43.6841,36.7757,1.74978,1.9594,2.50308,0.91384,0.265245,3.80694e-08,3.78898e-08,0.23199,0.870461,4.8444e-08,0.209598
3574,-423.593,2,10.1047,15.7118,3.65167,43.6931,36.8176,1.74978,1.96005,2.5034,0.913633,0.265165,3.80405e-08,3.78054e-08,0.232048,0.871833,4.84223e-08,0.20958
3575,-429.741,2,10.1046,15.7118,3.65167,43.6879,36.8561,1.74978,1.96075,2.50353,0.913505,0.265132,3.80087e-08,3.77053e-08,0.231993,0.8722,4.83766e-08,0.209486
3576,-434.1,2,10.1051,15.7118,3.65167,43.6938,36.9062,1.74978,1.96047,2.50217,0.913535,0.265187,3.79662e-08,3.76761e-08,0.232195,0.872153,4.84271e-08,0.209564
3577,-434.066,2,10.105,15.7118,3.65167,43.7019,36.9382,1.74978,1.96016,2.5008,0.913498,0.265235,3.79469e-08,3.76215e-08,0.232504,0.872872,4.84036e-08,0.209738
