Cl_vs_Q_abscissa,Cl_vs_Q_spline,Cl_vs_Q_regression,Cl_vs_V1_abscissa,Cl_vs_V1_spline,Cl_vs_V1_regression,Cl_vs_V2_abscissa,Cl_vs_V2_spline,Cl_vs_V2_regression,Cl_vs_bias_abscissa,Cl_vs_bias_spline,Cl_vs_bias_regression,Q_vs_Cl_abscissa,Q_vs_Cl_spline,Q_vs_Cl_regression,Q_vs_V1_abscissa,Q_vs_V1_spline,Q_vs_V1_regression,Q_vs_V2_abscissa,Q_vs_V2_spline,Q_vs_V2_regression,Q_vs_bias_abscissa,Q_vs_bias_spline,Q_vs_bias_regression,V1_vs_Cl_abscissa,V1_vs_Cl_spline,V1_vs_Cl_regression,V1_vs_Q_abscissa,V1_vs_Q_spline,V1_vs_Q_regression,V1_vs_V2_abscissa,V1_vs_V2_spline,V1_vs_V2_regression,V1_vs_bias_abscissa,V1_vs_bias_spline,V1_vs_bias_regression,V2_vs_Cl_abscissa,V2_vs_Cl_spline,V2_vs_Cl_regression,V2_vs_Q_abscissa,V2_vs_Q_spline,V2_vs_Q_regression,V2_vs_V1_abscissa,V2_vs_V1_spline,V2_vs_V1_regression,V2_vs_bias_abscissa,V2_vs_bias_spline,V2_vs_bias_regression,bias_vs_Cl_abscissa,bias_vs_Cl_spline,bias_vs_Cl_regression,bias_vs_Q_abscissa,bias_vs_Q_spline,bias_vs_Q_regression,bias_vs_V1_abscissa,bias_vs_V1_spline,bias_vs_V1_regression,bias_vs_V2_abscissa,bias_vs_V2_spline,bias_vs_V2_regression
-0.518935,0.00482779,0.0700141,-0.250049,-0.159246,-0.0762037,-0.365649,-0.154624,-0.0738615,-0.808404,0.0415689,0.0185587,-0.204988,-0.0104157,0.0833011,-0.250049,0.108593,-0.081802,-0.365649,0.0847786,-0.0781081,-0.808404,-0.0778851,-0.0466537,-0.204988,-0.144566,-0.0938299,-0.518935,-0.211164,-0.0650846,-0.365649,-0.226148,-0.241844,-0.808404,0.110628,0.00272233,-0.204988,-0.231384,-0.145067,-0.518935,-0.314087,-0.101099,-0.250049,-0.389795,-0.37206,-0.808404,0.169687,0.00348195,-0.204988,1.04778,0.386269,-0.518935,-0.496975,-0.708302,-0.250049,1.08902,0.0444843,-0.365649,1.23099,0.145761
-0.504905,-0.000884695,0.0680787,-0.238243,-0.153977,-0.0725655,-0.348987,-0.150709,-0.0703793,-0.742256,0.0400903,0.0168996,-0.196743,-0.0086382,0.0794948,-0.238243,0.106453,-0.0784372,-0.348987,0.0851018,-0.0749597,-0.742256,-0.074757,-0.0434966,-0.196743,-0.142201,-0.0901677,-0.504905,-0.217398,-0.0633625,-0.348987,-0.215215,-0.230573,-0.742256,0.108545,0.00223049,-0.196743,-0.227705,-0.139725,-0.504905,-0.323345,-0.0986429,-0.238243,-0.371956,-0.35488,-0.742256,0.166151,0.00207688,-0.196743,1.01568,0.367985,-0.504905,-0.474225,-0.690612,-0.238243,1.07199,0.0390997,-0.348987,1.22278,0.135669
-0.490874,-0.00659718,0.0661434,-0.226437,-0.148707,-0.0689273,-0.332324,-0.146794,-0.0668971,-0.676107,0.0386116,0.0152405,-0.188498,-0.00686075,0.0756885,-0.226437,0.104314,-0.0750725,-0.332324,0.085425,-0.0718112,-0.676107,-0.0716289,-0.0403395,-0.188498,-0.139836,-0.0865055,-0.490874,-0.223632,-0.0616404,-0.332324,-0.204282,-0.219301,-0.676107,0.106462,0.00173865,-0.188498,-0.224026,-0.134382,-0.490874,-0.332603,-0.0961868,-0.226437,-0.354117,-0.3377,-0.676107,0.162615,0.000671817,-0.188498,0.983577,0.349702,-0.490874,-0.451475,-0.672922,-0.226437,1.05495,0.033715,-0.332324,1.21456,0.125576
-0.476844,-0.0108849,0.0642081,-0.214631,-0.143438,-0.0652891,-0.315661,-0.142878,-0.0634148,-0.609959,0.037133,0.0135814,-0.180253,-0.00508329,0.0718822,-0.214631,0.102174,-0.0717078,-0.315661,0.0857482,-0.0686628,-0.609959,-0.0685008,-0.0371825,-0.180253,-0.137471,-0.0828433,-0.476844,-0.226665,-0.0599183,-0.315661,-0.193349,-0.20803,-0.609959,0.104379,0.00124681,-0.180253,-0.220347,-0.129039,-0.476844,-0.337196,-0.0937306,-0.214631,-0.336278,-0.32052,-0.609959,0.15908,-0.00073325,-0.180253,0.951478,0.331418,-0.476844,-0.433457,-0.655232,-0.214631,1.03792,0.0283303,-0.315661,1.20635,0.115484
-0.462813,-0.0103491,0.0622727,-0.202825,-0.138169,-0.0616509,-0.298999,-0.138963,-0.0599326,-0.543811,0.0356543,0.0119223,-0.172008,-0.00330584,0.068076,-0.202825,0.100035,-0.068343,-0.298999,0.0860714,-0.0655143,-0.543811,-0.0653727,-0.0340254,-0.172008,-0.135107,-0.0791811,-0.462813,-0.218863,-0.0581962,-0.298999,-0.182417,-0.196758,-0.543811,0.102296,0.000754975,-0.172008,-0.216668,-0.123697,-0.462813,-0.325995,-0.0912745,-0.202825,-0.31844,-0.30334,-0.543811,0.155544,-0.00213832,-0.172008,0.919379,0.313135,-0.462813,-0.431457,-0.637542,-0.202825,1.02088,0.0229457,-0.298999,1.19814,0.105392
-0.448783,-0.00981338,0.0603374,-0.191019,-0.1329,-0.0580127,-0.282336,-0.135048,-0.0564504,-0.477662,0.0341756,0.0102633,-0.163763,-0.00152838,0.0642697,-0.191019,0.0978953,-0.0649783,-0.282336,0.0863946,-0.0623659,-0.477662,-0.0622446,-0.0308683,-0.163763,-0.132742,-0.0755189,-0.448783,-0.21106,-0.0564741,-0.282336,-0.171484,-0.185487,-0.477662,0.100213,0.000263137,-0.163763,-0.212989,-0.118354,-0.448783,-0.314794,-0.0888184,-0.191019,-0.300601,-0.28616,-0.477662,0.152009,-0.00354338,-0.163763,0.887279,0.294851,-0.448783,-0.429458,-0.619851,-0.191019,1.00385,0.017561,-0.282336,1.18992,0.0952997
-0.434752,-0.00927762,0.058402,-0.179213,-0.127631,-0.0543744,-0.265673,-0.131133,-0.0529681,-0.411514,0.032697,0.00860417,-0.155518,0.0024926,0.0604634,-0.179213,0.0957558,-0.0616135,-0.265673,0.0867177,-0.0592174,-0.411514,-0.0591166,-0.0277112,-0.155518,-0.128699,-0.0718567,-0.434752,-0.203257,-0.054752,-0.265673,-0.160551,-0.174216,-0.411514,0.0981305,-0.000228701,-0.155518,-0.206512,-0.113011,-0.434752,-0.303594,-0.0863622,-0.179213,-0.282762,-0.26898,-0.411514,0.148473,-0.00494845,-0.155518,0.836595,0.276568,-0.434752,-0.427459,-0.602161,-0.179213,0.986811,0.0121763,-0.265673,1.18171,0.0852074
-0.420722,-0.00874186,0.0564667,-0.167407,-0.122362,-0.0507362,-0.249011,-0.127218,-0.0494859,-0.345366,0.0312183,0.00694508,-0.147273,0.00709343,0.0566571,-0.167407,0.0936163,-0.0582488,-0.249011,0.0870409,-0.056069,-0.345366,-0.0559885,-0.0245541,-0.147273,-0.124222,-0.0681945,-0.420722,-0.195454,-0.0530299,-0.249011,-0.149618,-0.162944,-0.345366,0.0960476,-0.000720539,-0.147273,-0.199313,-0.107669,-0.420722,-0.292393,-0.0839061,-0.167407,-0.264923,-0.2518,-0.345366,0.144938,-0.00635352,-0.147273,0.781107,0.258284,-0.420722,-0.42546,-0.584471,-0.167407,0.969776,0.00679167,-0.249011,1.1735,0.0751152
-0.406692,-0.00732706,0.0545314,-0.155601,-0.117093,-0.047098,-0.232348,-0.121463,-0.0460037,-0.279217,0.0297397,0.005286,-0.139029,0.0116943,0.0528508,-0.155601,0.0914769,-0.0548841,-0.232348,0.0841399,-0.0529205,-0.279217,-0.0528604,-0.0213971,-0.139029,-0.119745,-0.0645323,-0.406692,-0.185826,-0.0513078,-0.232348,-0.13898,-0.151673,-0.279217,0.0939647,-0.00121238,-0.139029,-0.192113,-0.102326,-0.406692,-0.278499,-0.08145,-0.155601,-0.247085,-0.23462,-0.279217,0.141402,-0.00775858,-0.139029,0.72562,0.240001,-0.406692,-0.424264,-0.566781,-0.155601,0.95274,0.001407,-0.232348,1.13863,0.065023
-0.392661,-0.00586594,0.052596,-0.143795,-0.111123,-0.0434598,-0.215686,-0.114019,-0.0425215,-0.213069,0.0281183,0.00362691,-0.130784,0.0162979,0.0490445,-0.143795,0.0879775,-0.0515193,-0.215686,0.0782804,-0.0497721,-0.213069,-0.0495441,-0.01824,-0.130784,-0.11472,-0.06087,-0.392661,-0.176102,-0.0495857,-0.215686,-0.128611,-0.140402,-0.213069,0.0912753,-0.00170422,-0.130784,-0.184052,-0.0969834,-0.392661,-0.264463,-0.0789938,-0.143795,-0.22914,-0.21744,-0.213069,0.136924,-0.00916365,-0.130784,0.666879,0.221717,-0.392661,-0.42311,-0.549091,-0.143795,0.92564,-0.00397767,-0.215686,1.07932,0.0549307
-0.378631,-0.00440483,0.0506607,-0.131989,-0.103445,-0.0398216,-0.199023,-0.106575,-0.0390392,-0.146921,0.0260574,0.00196783,-0.122539,0.0209022,0.0452382,-0.131989,0.0811677,-0.0481546,-0.199023,0.072421,-0.0466236,-0.146921,-0.0456485,-0.0150829,-0.122539,-0.109579,-0.0572078,-0.378631,-0.166378,-0.0478636,-0.199023,-0.118242,-0.12913,-0.146921,0.0867186,-0.00219605,-0.122539,-0.175806,-0.0916407,-0.378631,-0.250427,-0.0765377,-0.131989,-0.210937,-0.20026,-0.146921,0.129545,-0.0105687,-0.122539,0.607443,0.203434,-0.378631,-0.421956,-0.531401,-0.131989,0.874039,-0.00936234,-0.199023,1.02001,0.0448385
-0.3646,-0.00294371,0.0487254,-0.120182,-0.0957681,-0.0361834,-0.18236,-0.0991313,-0.035557,-0.0807723,0.0239965,0.00030874,-0.114294,0.0255065,0.0414319,-0.120182,0.0743579,-0.0447898,-0.18236,0.0665616,-0.0434752,-0.0807723,-0.0417529,-0.0119258,-0.114294,-0.104438,-0.0535456,-0.3646,-0.156654,-0.0461414,-0.18236,-0.107873,-0.117859,-0.0807723,0.0821619,-0.00268789,-0.114294,-0.16756,-0.0862981,-0.3646,-0.236391,-0.0740816,-0.120182,-0.192733,-0.18308,-0.0807723,0.122165,-0.0119738,-0.114294,0.548008,0.18515,-0.3646,-0.420802,-0.513711,-0.120182,0.822438,-0.014747,-0.18236,0.960696,0.0347463
-0.35057,-0.00148259,0.04679,-0.108376,-0.0880908,-0.0325451,-0.165698,-0.0916875,-0.0320748,-0.0146239,0.0219357,-0.00135035,-0.106049,0.0301108,0.0376257,-0.108376,0.0675481,-0.0414251,-0.165698,0.0607021,-0.0403267,-0.0146239,-0.0378573,-0.00876877,-0.106049,-0.0992967,-0.0498834,-0.35057,-0.14693,-0.0444193,-0.165698,-0.0975046,-0.106587,-0.0146239,0.0776053,-0.00317973,-0.106049,-0.159314,-0.0809554,-0.35057,-0.222355,-0.0716254,-0.108376,-0.17453,-0.1659,-0.0146239,0.114786,-0.0133789,-0.106049,0.488572,0.166867,-0.35057,-0.419649,-0.496021,-0.108376,0.770837,-0.0201317,-0.165698,0.901383,0.024654
-0.33654,-2.14752e-05,0.0448547,-0.0965703,-0.0804135,-0.0289069,-0.149035,-0.0842437,-0.0285925,0.0515244,0.0198748,-0.00300943,-0.0978041,0.0347151,0.0338194,-0.0965703,0.0607383,-0.0380604,-0.149035,0.0548427,-0.0371783,0.0515244,-0.0339617,-0.00561169,-0.0978041,-0.0941555,-0.0462212,-0.33654,-0.137205,-0.0426972,-0.149035,-0.0871358,-0.0953161,0.0515244,0.0730486,-0.00367157,-0.0978041,-0.151068,-0.0756127,-0.33654,-0.208319,-0.0691693,-0.0965703,-0.156327,-0.14872,0.0515244,0.107406,-0.0147839,-0.0978041,0.429137,0.148583,-0.33654,-0.418495,-0.47833,-0.0965703,0.719236,-0.0255163,-0.149035,0.842071,0.0145618
-0.322509,0.00143964,0.0429193,-0.0847642,-0.0727362,-0.0252687,-0.132373,-0.0767999,-0.0251103,0.117673,0.017814,-0.00466852,-0.0895592,0.0393194,0.0300131,-0.0847642,0.0539285,-0.0346956,-0.132373,0.0489833,-0.0340298,0.117673,-0.0300661,-0.00245461,-0.0895592,-0.0890144,-0.042559,-0.322509,-0.127481,-0.0409751,-0.132373,-0.076767,-0.0840447,0.117673,0.0684919,-0.00416341,-0.0895592,-0.142823,-0.0702701,-0.322509,-0.194283,-0.0667132,-0.0847642,-0.138123,-0.13154,0.117673,0.100027,-0.016189,-0.0895592,0.369701,0.1303,-0.322509,-0.417341,-0.46064,-0.0847642,0.667635,-0.030901,-0.132373,0.782758,0.00446955
-0.308479,0.00290076,0.040984,-0.0729582,-0.0650588,-0.0216305,-0.11571,-0.0693561,-0.0216281,0.183821,0.0157531,-0.0063276,-0.0813143,0.0439236,0.0262068,-0.0729582,0.0471187,-0.0313309,-0.11571,0.0431238,-0.0308814,0.183821,-0.0261705,0.000702464,-0.0813143,-0.0838732,-0.0388968,-0.308479,-0.117757,-0.039253,-0.11571,-0.0663983,-0.0727733,0.183821,0.0639352,-0.00465524,-0.0813143,-0.134577,-0.0649274,-0.308479,-0.180247,-0.064257,-0.0729582,-0.11992,-0.11436,0.183821,0.092647,-0.0175941,-0.0813143,0.310266,0.112016,-0.308479,-0.416187,-0.44295,-0.0729582,0.616034,-0.0362857,-0.11571,0.723445,-0.00562269
-0.294448,0.00436188,0.0390487,-0.0611521,-0.0573815,-0.0179923,-0.0990473,-0.0619122,-0.0181459,0.24997,0.0136923,-0.00798669,-0.0730694,0.047503,0.0224005,-0.0611521,0.0403089,-0.0279661,-0.0990473,0.0372644,-0.0277329,0.24997,-0.0222749,0.00385954,-0.0730694,-0.078261,-0.0352346,-0.294448,-0.108033,-0.0375309,-0.0990473,-0.0560295,-0.0615019,0.24997,0.0593786,-0.00514708,-0.0730694,-0.125659,-0.0595848,-0.294448,-0.166211,-0.0618009,-0.0611521,-0.101717,-0.0971799,0.24997,0.0852674,-0.0189991,-0.0730694,0.251987,0.0937327,-0.294448,-0.415034,-0.42526,-0.0611521,0.564433,-0.0416703,-0.0990473,0.664132,-0.0157149
-0.280418,0.00582299,0.0371133,-0.049346,-0.0494317,-0.014354,-0.0823846,-0.0544684,-0.0146636,0.316118,0.0116314,-0.00964578,-0.0648245,0.0504506,0.0185942,-0.049346,0.0331596,-0.0246014,-0.0823846,0.0314049,-0.0245845,0.316118,-0.0183794,0.00701662,-0.0648245,-0.0723583,-0.0315724,-0.280418,-0.0983089,-0.0358088,-0.0823846,-0.0456607,-0.0502306,0.316118,0.0548219,-0.00563892,-0.0648245,-0.116326,-0.0542421,-0.280418,-0.152175,-0.0593448,-0.049346,-0.0835052,-0.0799999,0.316118,0.0778879,-0.0204042,-0.0648245,0.194419,0.0754492,-0.280418,-0.41388,-0.40757,-0.049346,0.507971,-0.047055,-0.0823846,0.60482,-0.0258072
-0.266387,0.00728411,0.035178,-0.0375399,-0.0413039,-0.0107158,-0.065722,-0.0468237,-0.0111814,0.382266,0.00945895,-0.0113049,-0.0565796,0.0533981,0.0147879,-0.0375399,0.0259055,-0.0212367,-0.065722,0.0253583,-0.021436,0.382266,-0.0143495,0.0101737,-0.0565796,-0.0664557,-0.0279102,-0.266387,-0.0885847,-0.0340867,-0.065722,-0.0353026,-0.0389592,0.382266,0.0499357,-0.00613076,-0.0565796,-0.106993,-0.0488994,-0.266387,-0.138139,-0.0568886,-0.0375399,-0.0653092,-0.0628199,0.382266,0.0699753,-0.0218093,-0.0565796,0.136852,0.0571657,-0.266387,-0.412726,-0.38988,-0.0375399,0.447746,-0.0524397,-0.065722,0.541948,-0.0358994
-0.252357,0.00874523,0.0332427,-0.0257338,-0.0331717,-0.00707761,-0.0490594,-0.0388624,-0.00769917,0.448415,0.00715311,-0.0129639,-0.0483347,0.0563457,0.0109817,-0.0257338,0.0186528,-0.0178719,-0.0490594,0.0190316,-0.0182876,0.448415,-0.010159,0.0133308,-0.0483347,-0.0605531,-0.024248,-0.252357,-0.0788606,-0.0323646,-0.0490594,-0.0249593,-0.0276878,0.448415,0.0446555,-0.0066226,-0.0483347,-0.0976608,-0.0435568,-0.252357,-0.124103,-0.0544325,-0.0257338,-0.0471142,-0.0456399,0.448415,0.0614254,-0.0232143,-0.0483347,0.0792853,0.0388822,-0.252357,-0.411572,-0.37219,-0.0257338,0.38741,-0.0578244,-0.0490594,0.473409,-0.0459916
-0.238327,0.0102063,0.0313073,-0.0139278,-0.0250395,-0.00343939,-0.0323968,-0.0308473,-0.00421694,0.514563,0.00465811,-0.014623,-0.0400898,0.0592933,0.00717536,-0.0139278,0.0114001,-0.0145072,-0.0323968,0.01289,-0.0151391,0.514563,-0.0057708,0.0164878,-0.0400898,-0.0546504,-0.0205858,-0.238327,-0.0691365,-0.0306425,-0.0323968,-0.0145882,-0.0164164,0.514563,0.0391533,-0.00711443,-0.0400898,-0.0883283,-0.0382141,-0.238327,-0.110067,-0.0519764,-0.0139278,-0.0289193,-0.0284599,0.514563,0.0524463,-0.0246194,-0.0400898,0.0217183,0.0205987,-0.238327,-0.410418,-0.3545,-0.0139278,0.327074,-0.063209,-0.0323968,0.40299,-0.0560839
-0.224296,0.0116675,0.029372,-0.00212169,-0.0168844,0.000198826,-0.0157341,-0.0228322,-0.000734713,0.580711,0.00212156,-0.0162821,-0.0318449,0.0622409,0.00336908,-0.00212169,0.00432045,-0.0111424,-0.0157341,0.00674835,-0.0119907,0.580711,-0.00133911,0.0196449,-0.0318449,-0.0487478,-0.0169236,-0.224296,-0.0594123,-0.0289204,-0.0157341,-0.00421702,-0.00514505,0.580711,0.0336024,-0.00760627,-0.0318449,-0.0789957,-0.0328714,-0.224296,-0.0960315,-0.0495202,-0.00212169,-0.0107591,-0.0112799,0.580711,0.0433729,-0.0260245,-0.0318449,-0.0358488,0.00231514,-0.224296,-0.409265,-0.336809,-0.00212169,0.265318,-0.0685937,-0.0157341,0.332571,-0.0661761
-0.210266,0.0131286,0.0274367,0.00968439,-0.00876972,0.00383704,0.000928485,-0.0148171,0.00274752,0.64686,-0.000414989,-0.0179412,-0.0236,0.0651885,-0.000437211,0.00968439,-0.00233323,-0.00777769,0.000928485,0.000606699,-0.00884224,0.64686,0.00309259,0.022802,-0.0236,-0.0428452,-0.0132614,-0.210266,-0.0496882,-0.0271983,0.000928485,0.00615411,0.00612632,0.64686,0.0280515,-0.00809811,-0.0236,-0.0696632,-0.0275288,-0.210266,-0.0819955,-0.0470641,0.00968439,0.0073338,0.00590011,0.64686,0.0342995,-0.0274295,-0.0236,-0.0934158,-0.0159684,-0.210266,-0.408111,-0.319119,0.00968439,0.202396,-0.0739784,0.000928485,0.262152,-0.0762683
-0.196235,0.0145897,0.0255013,0.0214905,-0.000655035,0.00747526,0.0175911,-0.00680613,0.00622975,0.713008,-0.00295154,-0.0196003,-0.0153551,0.0681361,-0.0042435,0.0214905,-0.00898691,-0.00441295,0.0175911,-0.00548764,-0.00569379,0.713008,0.00752429,0.0259591,-0.0153551,-0.0369425,-0.00959917,-0.196235,-0.039964,-0.0254761,0.0175911,0.0165311,0.0173977,0.713008,0.0225006,-0.00858995,-0.0153551,-0.0603306,-0.0221861,-0.196235,-0.0679595,-0.044608,0.0214905,0.0254267,0.0230801,0.713008,0.0252261,-0.0288346,-0.0153551,-0.150983,-0.0342519,-0.196235,-0.406957,-0.301429,0.0214905,0.139474,-0.079363,0.0175911,0.191635,-0.0863606
-0.182205,0.0160505,0.023566,0.0332965,0.00745965,0.0111135,0.0342537,0.00116565,0.00971197,0.779156,-0.00548809,-0.0212594,-0.00711015,0.0710836,-0.00804978,0.0332965,-0.0156406,-0.00104821,0.0342537,-0.0111333,-0.00254534,0.779156,0.011956,0.0291162,-0.00711015,-0.0310399,-0.00593696,-0.182205,-0.0303225,-0.023754,0.0342537,0.0269639,0.0286691,0.779156,0.0169497,-0.00908179,-0.00711015,-0.050998,-0.0168435,-0.182205,-0.0540257,-0.0421518,0.0332965,0.0435196,0.0402601,0.779156,0.0161527,-0.0302397,-0.00711015,-0.20855,-0.0525354,-0.182205,-0.404643,-0.283739,0.0332965,0.0765515,-0.0847477,0.0342537,0.120188,-0.0964528
-0.168175,0.0175109,0.0216306,0.0451026,0.0155743,0.0147517,0.0509164,0.00913743,0.0131942,0.845305,-0.00802464,-0.0229185,0.00113475,0.0740312,-0.0118561,0.0451026,-0.0222943,0.00231653,0.0509164,-0.0167789,0.000603106,0.845305,0.0163877,0.0322732,0.00113475,-0.0251373,-0.00227476,-0.168175,-0.0208229,-0.0220319,0.0509164,0.0373968,0.0399405,0.845305,0.0113988,-0.00957362,0.00113475,-0.0416655,-0.0115008,-0.168175,-0.0402673,-0.0396957,0.0451026,0.0616125,0.0574401,0.845305,0.00707929,-0.0316447,0.00113475,-0.266117,-0.0708189,-0.168175,-0.400335,-0.266049,0.0451026,0.0136292,-0.0901324,0.0509164,0.04874,-0.106545
-0.154144,0.0189713,0.0196953,0.0569087,0.023689,0.0183899,0.067579,0.0169988,0.0166764,0.911453,-0.0105612,-0.0245776,0.00937965,0.0769788,-0.0156624,0.0569087,-0.0289479,0.00568127,0.067579,-0.0219575,0.00375156,0.911453,0.0208194,0.0354303,0.00937965,-0.0192346,0.00138745,-0.154144,-0.0113234,-0.0203098,0.067579,0.0478829,0.0512118,0.911453,0.00584789,-0.0100655,0.00937965,-0.0323329,-0.00615812,-0.154144,-0.0265089,-0.0372396,0.0569087,0.0797054,0.0746201,0.911453,-0.0019941,-0.0330498,0.00937965,-0.323684,-0.0891024,-0.154144,-0.396027,-0.248359,0.0569087,-0.049293,-0.095517,0.067579,-0.0221881,-0.116637
-0.140114,0.0204316,0.01776,0.0687148,0.0316526,0.0220281,0.0842416,0.024747,0.0201587,0.977601,-0.0130977,-0.0262366,0.0176246,0.0777865,-0.0194686,0.0687148,-0.0348795,0.00904601,0.0842416,-0.0266569,0.0069,0.977601,0.0252511,0.0385874,0.0176246,-0.0130873,0.00504965,-0.140114,-0.00182381,-0.0185877,0.0842416,0.0584237,0.0624832,0.977601,0.000296988,-0.0105573,0.0176246,-0.0227607,-0.000815462,-0.140114,-0.0127506,-0.0347834,0.0687148,0.0977,0.0918001,0.977601,-0.0110675,-0.0344549,0.0176246,-0.37446,-0.107386,-0.140114,-0.391719,-0.230669,0.0687148,-0.112201,-0.100902,0.0842416,-0.0925833,-0.12673
-0.126083,0.0218048,0.0158246,0.0805209,0.0394417,0.0256664,0.100904,0.0324952,0.0236409,1.04375,-0.0156343,-0.0278957,0.0258695,0.0784106,-0.0232749,0.0805209,-0.0401519,0.0124107,0.100904,-0.0313563,0.0100485,1.04375,0.0296828,0.0417445,0.0258695,-0.00691906,0.00871186,-0.126083,0.00745199,-0.0168656,0.100904,0.0689645,0.0737546,1.04375,-0.00525392,-0.0110491,0.0258695,-0.013168,0.0045272,-0.126083,0.00068787,-0.0323273,0.0805209,0.115612,0.10898,1.04375,-0.0201409,-0.0358599,0.0258695,-0.424653,-0.125669,-0.126083,-0.386727,-0.212979,0.0805209,-0.174215,-0.106286,0.100904,-0.162979,-0.136822
-0.112053,0.0229221,0.0138893,0.0923269,0.0471111,0.0293046,0.117567,0.0402434,0.0271231,1.1099,-0.0181709,-0.0295548,0.0341144,0.0776129,-0.0270812,0.0923269,-0.0449837,0.0157755,0.117567,-0.0360558,0.0131969,1.1099,0.0341145,0.0449015,0.0341144,-0.00075016,0.0123741,-0.112053,0.016071,-0.0151435,0.117567,0.0795054,0.085026,1.1099,-0.0108048,-0.011541,0.0341144,-0.00367122,0.00986986,-0.112053,0.0131874,-0.0298712,0.0923269,0.133469,0.12616,1.1099,-0.0292143,-0.037265,0.0341144,-0.469375,-0.143953,-0.112053,-0.379728,-0.195288,0.0923269,-0.235557,-0.111671,0.117567,-0.233374,-0.146914
-0.0980225,0.0240393,0.011954,0.104133,0.0547804,0.0329428,0.134229,0.0479916,0.0306053,1.17605,-0.0207973,-0.0312139,0.0423593,0.075616,-0.0308875,0.104133,-0.0498155,0.0191402,0.134229,-0.0407552,0.0163454,1.17605,0.0386244,0.0480586,0.0423593,0.00540719,0.0160363,-0.0980225,0.0246901,-0.0134214,0.134229,0.0900462,0.0962973,1.17605,-0.0162839,-0.0120328,0.0423593,0.00572564,0.0152125,-0.0980225,0.0256869,-0.027415,0.104133,0.151326,0.14334,1.17605,-0.0382419,-0.0386701,0.0423593,-0.509409,-0.162237,-0.0980225,-0.372729,-0.177598,0.104133,-0.296899,-0.117056,0.134229,-0.303769,-0.157006
-0.0839921,0.0251566,0.0100186,0.115939,0.0624498,0.036581,0.150892,0.0553765,0.0340876,1.24219,-0.0235557,-0.032873,0.0506042,0.0736191,-0.0346938,0.115939,-0.0546472,0.022505,0.150892,-0.0442129,0.0194938,1.24219,0.0432495,0.0512157,0.0506042,0.0115645,0.0196985,-0.0839921,0.0333092,-0.0116993,0.150892,0.100724,0.107569,1.24219,-0.0216575,-0.0125247,0.0506042,0.0151225,0.0205552,-0.0839921,0.0381864,-0.0249589,0.115939,0.169183,0.16052,1.24219,-0.0472023,-0.0400751,0.0506042,-0.549444,-0.18052,-0.0839921,-0.36573,-0.159908,0.115939,-0.358242,-0.12244,0.150892,-0.371291,-0.167098
-0.0699617,0.0260803,0.00808329,0.127745,0.0700287,0.0402192,0.167555,0.0627259,0.0375698,1.30834,-0.0263142,-0.0345321,0.0588491,0.0716221,-0.0385001,0.127745,-0.0591725,0.0258697,0.167555,-0.0475489,0.0226423,1.30834,0.0478745,0.0543728,0.0588491,0.0177219,0.0233607,-0.0699617,0.0414459,-0.00997717,0.167555,0.111415,0.11884,1.30834,-0.0270311,-0.0130165,0.0588491,0.0245194,0.0258979,-0.0699617,0.0499936,-0.0225028,0.127745,0.187003,0.1777,1.30834,-0.0561626,-0.0414802,0.0588491,-0.589479,-0.198804,-0.0699617,-0.357416,-0.142218,0.127745,-0.418943,-0.127825,0.167555,-0.438532,-0.177191
-0.0559313,0.026799,0.00614796,0.139551,0.0772908,0.0438574,0.184217,0.0700715,0.041052,1.37449,-0.0290727,-0.0361912,0.067094,0.0696252,-0.0423064,0.139551,-0.0626245,0.0292344,0.184217,-0.0508731,0.0257907,1.37449,0.0524995,0.0575298,0.067094,0.0238792,0.0270229,-0.0559313,0.0490716,-0.00825506,0.184217,0.122108,0.130111,1.37449,-0.0324047,-0.0135083,0.067094,0.0339162,0.0312405,-0.0559313,0.0610672,-0.0200466,0.139551,0.204694,0.19488,1.37449,-0.0651229,-0.0428853,0.067094,-0.629513,-0.217087,-0.0559313,-0.34771,-0.124528,0.139551,-0.477403,-0.13321,0.184217,-0.505738,-0.187283
-0.0419009,0.0275177,0.00421262,0.151357,0.084468,0.0474957,0.20088,0.0771279,0.0445343,1.44064,-0.0319639,-0.0378502,0.0753389,0.0676283,-0.0461127,0.151357,-0.0658034,0.0325992,0.20088,-0.0532952,0.0289392,1.44064,0.0571729,0.0606869,0.0753389,0.0300366,0.0306851,-0.0419009,0.0566973,-0.00653295,0.20088,0.132898,0.141383,1.44064,-0.0369145,-0.0140002,0.0753389,0.0433131,0.0365832,-0.0419009,0.0721407,-0.0175905,0.151357,0.222354,0.21206,1.44064,-0.0729479,-0.0442903,0.0753389,-0.669548,-0.235371,-0.0419009,-0.338003,-0.106838,0.151357,-0.535189,-0.138594,0.20088,-0.570314,-0.197375
