trans_Cl_vs_CLCRMLMIN_abscissa,trans_Cl_vs_CLCRMLMIN_spline,trans_Cl_vs_CLCRMLMIN_regression,trans_Cl_vs_WTKG_abscissa,trans_Cl_vs_WTKG_spline,trans_Cl_vs_WTKG_regression,trans_Cl_vs_logtCLCRMLMIN_abscissa,trans_Cl_vs_logtCLCRMLMIN_spline,trans_Cl_vs_logtCLCRMLMIN_regression,trans_Cl_vs_logtWTKG_abscissa,trans_Cl_vs_logtWTKG_spline,trans_Cl_vs_logtWTKG_regression,trans_Cl_vs_tCLCRMLMIN_abscissa,trans_Cl_vs_tCLCRMLMIN_spline,trans_Cl_vs_tCLCRMLMIN_regression,trans_Q_vs_CLCRMLMIN_abscissa,trans_Q_vs_CLCRMLMIN_spline,trans_Q_vs_CLCRMLMIN_regression,trans_Q_vs_WTKG_abscissa,trans_Q_vs_WTKG_spline,trans_Q_vs_WTKG_regression,trans_Q_vs_logtCLCRMLMIN_abscissa,trans_Q_vs_logtCLCRMLMIN_spline,trans_Q_vs_logtCLCRMLMIN_regression,trans_Q_vs_logtWTKG_abscissa,trans_Q_vs_logtWTKG_spline,trans_Q_vs_logtWTKG_regression,trans_Q_vs_tCLCRMLMIN_abscissa,trans_Q_vs_tCLCRMLMIN_spline,trans_Q_vs_tCLCRMLMIN_regression,trans_V1_vs_CLCRMLMIN_abscissa,trans_V1_vs_CLCRMLMIN_spline,trans_V1_vs_CLCRMLMIN_regression,trans_V1_vs_WTKG_abscissa,trans_V1_vs_WTKG_spline,trans_V1_vs_WTKG_regression,trans_V1_vs_logtCLCRMLMIN_abscissa,trans_V1_vs_logtCLCRMLMIN_spline,trans_V1_vs_logtCLCRMLMIN_regression,trans_V1_vs_logtWTKG_abscissa,trans_V1_vs_logtWTKG_spline,trans_V1_vs_logtWTKG_regression,trans_V1_vs_tCLCRMLMIN_abscissa,trans_V1_vs_tCLCRMLMIN_spline,trans_V1_vs_tCLCRMLMIN_regression,trans_V2_vs_CLCRMLMIN_abscissa,trans_V2_vs_CLCRMLMIN_spline,trans_V2_vs_CLCRMLMIN_regression,trans_V2_vs_WTKG_abscissa,trans_V2_vs_WTKG_spline,trans_V2_vs_WTKG_regression,trans_V2_vs_logtCLCRMLMIN_abscissa,trans_V2_vs_logtCLCRMLMIN_spline,trans_V2_vs_logtCLCRMLMIN_regression,trans_V2_vs_logtWTKG_abscissa,trans_V2_vs_logtWTKG_spline,trans_V2_vs_logtWTKG_regression,trans_V2_vs_tCLCRMLMIN_abscissa,trans_V2_vs_tCLCRMLMIN_spline,trans_V2_vs_tCLCRMLMIN_regression,split
176.839,2.46122,2.47561,77.2121,2.48706,2.50183,0.168979,2.42046,2.46269,0.201955,2.46914,2.49033,1.22805,2.46122,2.47561,176.839,2.58558,2.51903,77.2121,2.71562,2.61226,0.168979,2.65764,2.52663,0.201955,2.71818,2.60821,1.22805,2.58558,2.51903,176.839,3.82414,3.70002,77.2121,3.74963,3.74962,0.168979,3.8182,3.70566,0.201955,3.74834,3.74943,1.22805,3.82414,3.70002,176.839,3.935,3.80723,77.2121,3.85797,3.85748,0.168979,3.92889,3.81301,0.201955,3.85681,3.85742,1.22805,3.935,3.80723,All
177.857,2.469,2.4798,77.5354,2.49286,2.50529,0.176145,2.42968,2.46718,0.206799,2.47542,2.49377,1.23512,2.469,2.4798,177.857,2.5732,2.51765,77.5354,2.71466,2.61329,0.176145,2.6427,2.52527,0.206799,2.71705,2.60923,1.23512,2.5732,2.51765,177.857,3.82556,3.70007,77.5354,3.75047,3.75071,0.176145,3.82001,3.70592,0.206799,3.74925,3.75059,1.23512,3.82556,3.70007,177.857,3.93646,3.80727,77.5354,3.85878,3.85858,0.176145,3.93075,3.81327,0.206799,3.85769,3.85859,1.23512,3.93646,3.80727,All
178.874,2.47677,2.48399,77.8586,2.49865,2.50874,0.183311,2.43889,2.47166,0.211643,2.48171,2.4972,1.24218,2.47677,2.48399,178.874,2.56081,2.51627,77.8586,2.71369,2.61433,0.183311,2.62776,2.52391,0.211643,2.71592,2.61025,1.24218,2.56081,2.51627,178.874,3.82698,3.70011,77.8586,3.7513,3.7518,0.183311,3.82182,3.70618,0.211643,3.75016,3.75175,1.24218,3.82698,3.70011,178.874,3.93792,3.80731,77.8586,3.8596,3.85968,0.183311,3.93261,3.81353,0.211643,3.85858,3.85977,1.24218,3.93792,3.80731,All
179.891,2.48455,2.48818,78.1818,2.50445,2.5122,0.190477,2.44811,2.47614,0.216487,2.48799,2.50064,1.24924,2.48455,2.48818,179.891,2.54843,2.51488,78.1818,2.71272,2.61536,0.190477,2.61283,2.52256,0.216487,2.71479,2.61126,1.24924,2.54843,2.51488,179.891,3.8284,3.70015,78.1818,3.75214,3.75289,0.190477,3.82364,3.70643,0.216487,3.75107,3.75291,1.24924,3.8284,3.70015,179.891,3.93938,3.80735,78.1818,3.86042,3.86078,0.190477,3.93447,3.81378,0.216487,3.85947,3.86094,1.24924,3.93938,3.80735,All
180.908,2.49233,2.49237,78.5051,2.51024,2.51565,0.197643,2.45733,2.48063,0.221331,2.49428,2.50407,1.25631,2.49233,2.49237,180.908,2.53605,2.5135,78.5051,2.71175,2.6164,0.197643,2.59789,2.5212,0.221331,2.71365,2.61228,1.25631,2.53605,2.5135,180.908,3.82982,3.70019,78.5051,3.75297,3.75398,0.197643,3.82545,3.70669,0.221331,3.75198,3.75407,1.25631,3.82982,3.70019,180.908,3.94084,3.80738,78.5051,3.86123,3.86188,0.197643,3.93633,3.81404,0.221331,3.86036,3.86212,1.25631,3.94084,3.80738,All
181.925,2.50011,2.49656,78.8283,2.51604,2.51911,0.204809,2.46655,2.48511,0.226176,2.50056,2.50751,1.26337,2.50011,2.49656,181.925,2.52366,2.51212,78.8283,2.71078,2.61743,0.204809,2.58295,2.51984,0.226176,2.71252,2.61329,1.26337,2.52366,2.51212,181.925,3.83124,3.70024,78.8283,3.75381,3.75507,0.204809,3.82726,3.70695,0.226176,3.75289,3.75523,1.26337,3.83124,3.70024,181.925,3.9423,3.80742,78.8283,3.86205,3.86298,0.204809,3.93819,3.8143,0.226176,3.86125,3.86329,1.26337,3.9423,3.80742,All
182.942,2.50788,2.50075,79.1515,2.52183,2.52256,0.211975,2.47577,2.4896,0.23102,2.50685,2.51094,1.27043,2.50788,2.50075,182.942,2.51128,2.51074,79.1515,2.70982,2.61847,0.211975,2.56801,2.51849,0.23102,2.71139,2.61431,1.27043,2.51128,2.51074,182.942,3.83266,3.70028,79.1515,3.75465,3.75615,0.211975,3.82907,3.7072,0.23102,3.7538,3.75639,1.27043,3.83266,3.70028,182.942,3.94376,3.80746,79.1515,3.86287,3.86407,0.211975,3.94005,3.81455,0.23102,3.86214,3.86447,1.27043,3.94376,3.80746,All
183.96,2.51566,2.50494,79.4747,2.52763,2.52602,0.219141,2.48498,2.49408,0.235864,2.51313,2.51438,1.2775,2.51566,2.50494,183.96,2.4989,2.50936,79.4747,2.70885,2.6195,0.219141,2.55307,2.51713,0.235864,2.71026,2.61532,1.2775,2.4989,2.50936,183.96,3.83408,3.70032,79.4747,3.75548,3.75724,0.219141,3.83088,3.70746,0.235864,3.75471,3.75755,1.2775,3.83408,3.70032,183.96,3.94522,3.8075,79.4747,3.86368,3.86517,0.219141,3.94191,3.81481,0.235864,3.86303,3.86565,1.2775,3.94522,3.8075,All
184.977,2.51605,2.50913,79.798,2.53342,2.52947,0.226307,2.4942,2.49856,0.240708,2.51942,2.51781,1.28456,2.51605,2.50913,184.977,2.42471,2.50797,79.798,2.70788,2.62054,0.226307,2.53813,2.51577,0.240708,2.70913,2.61634,1.28456,2.42471,2.50797,184.977,3.76351,3.70036,79.798,3.75632,3.75833,0.226307,3.83269,3.70772,0.240708,3.75562,3.75871,1.28456,3.76351,3.70036,184.977,3.87282,3.80754,79.798,3.8645,3.86627,0.226307,3.94377,3.81507,0.240708,3.86392,3.86682,1.28456,3.87282,3.80754,All
185.994,2.47076,2.51331,80.1212,2.53922,2.53293,0.233473,2.50342,2.50305,0.245552,2.5257,2.52125,1.29162,2.47076,2.51331,185.994,2.18626,2.50659,80.1212,2.70691,2.62157,0.233473,2.52319,2.51441,0.245552,2.708,2.61736,1.29162,2.18626,2.50659,185.994,3.421,3.70041,80.1212,3.75715,3.75942,0.233473,3.8345,3.70797,0.245552,3.75653,3.75987,1.29162,3.421,3.70041,185.994,3.52164,3.80758,80.1212,3.86531,3.86737,0.233473,3.94563,3.81532,0.245552,3.86481,3.868,1.29162,3.52164,3.80758,All
187.011,2.45739,2.5175,80.4444,2.54501,2.53638,0.240638,2.51264,2.50753,0.250397,2.53199,2.52469,1.29869,2.45739,2.5175,187.011,2.37027,2.50521,80.4444,2.70594,2.62261,0.240638,2.50825,2.51306,0.250397,2.70687,2.61837,1.29869,2.37027,2.50521,187.011,3.51318,3.70045,80.4444,3.75799,3.76051,0.240638,3.83631,3.70823,0.250397,3.75744,3.76103,1.29869,3.51318,3.70045,187.011,3.6165,3.80762,80.4444,3.86613,3.86847,0.240638,3.94749,3.81558,0.250397,3.8657,3.86917,1.29869,3.6165,3.80762,All
188.028,2.44402,2.52169,80.7677,2.55081,2.53984,0.247804,2.52185,2.51201,0.255241,2.53827,2.52812,1.30575,2.44402,2.52169,188.028,2.55427,2.50383,80.7677,2.70498,2.62364,0.247804,2.49331,2.5117,0.255241,2.70573,2.61939,1.30575,2.55427,2.50383,188.028,3.60536,3.70049,80.7677,3.75883,3.7616,0.247804,3.83812,3.70849,0.255241,3.75835,3.7622,1.30575,3.60536,3.70049,188.028,3.71135,3.80766,80.7677,3.86695,3.86957,0.247804,3.94935,3.81584,0.255241,3.86659,3.87035,1.30575,3.71135,3.80766,All
189.045,2.43065,2.52588,81.0909,2.5566,2.54329,0.25497,2.47453,2.5165,0.260085,2.54455,2.53156,1.31282,2.43065,2.52588,189.045,2.73827,2.50245,81.0909,2.70401,2.62468,0.25497,2.15707,2.51034,0.260085,2.7046,2.6204,1.31282,2.73827,2.50245,189.045,3.69755,3.70054,81.0909,3.75966,3.76268,0.25497,3.409,3.70874,0.260085,3.75926,3.76336,1.31282,3.69755,3.70054,189.045,3.8062,3.80769,81.0909,3.86776,3.87067,0.25497,3.50928,3.81609,0.260085,3.86748,3.87152,1.31282,3.8062,3.80769,All
190.063,2.44308,2.53007,81.4141,2.5624,2.54675,0.262136,2.45648,2.52098,0.264929,2.55084,2.53499,1.31988,2.44308,2.53007,190.063,2.73576,2.50106,81.4141,2.70304,2.62571,0.262136,2.40004,2.50899,0.264929,2.70347,2.62142,1.31988,2.73576,2.50106,190.063,3.71115,3.70058,81.4141,3.7605,3.76377,0.262136,3.53072,3.709,0.264929,3.76017,3.76452,1.31988,3.71115,3.70058,190.063,3.81987,3.80773,81.4141,3.86858,3.87177,0.262136,3.63451,3.81635,0.264929,3.86837,3.8727,1.31988,3.81987,3.80773,All
191.08,2.46012,2.53426,81.7374,2.56819,2.5502,0.269302,2.43842,2.52546,0.269773,2.55712,2.53843,1.32694,2.46012,2.53426,191.08,2.69982,2.49968,81.7374,2.70207,2.62675,0.269302,2.64301,2.50763,0.269773,2.70234,2.62244,1.32694,2.69982,2.49968,191.08,3.71068,3.70062,81.7374,3.76133,3.76486,0.269302,3.65243,3.70926,0.269773,3.76108,3.76568,1.32694,3.71068,3.70062,191.08,3.819,3.80777,81.7374,3.8694,3.87287,0.269302,3.75975,3.81661,0.269773,3.86925,3.87387,1.32694,3.819,3.80777,All
192.097,2.47717,2.53845,82.0606,2.57323,2.55365,0.276468,2.44017,2.52995,0.274617,2.56341,2.54186,1.33401,2.47717,2.53845,192.097,2.66389,2.4983,82.0606,2.69537,2.62778,0.276468,2.74443,2.50627,0.274617,2.70121,2.62345,1.33401,2.66389,2.4983,192.097,3.7102,3.70066,82.0606,3.76122,3.76595,0.276468,3.71482,3.70951,0.274617,3.76199,3.76684,1.33401,3.7102,3.70066,192.097,3.81813,3.80781,82.0606,3.86921,3.87397,0.276468,3.82369,3.81687,0.274617,3.87014,3.87505,1.33401,3.81813,3.80781,All
193.114,2.49421,2.54264,82.3838,2.57499,2.55711,0.283634,2.46293,2.53443,0.279462,2.56969,2.5453,1.34107,2.49421,2.54264,193.114,2.62796,2.49692,82.3838,2.66379,2.62882,0.283634,2.69561,2.50491,0.279462,2.70008,2.62447,1.34107,2.62796,2.49692,193.114,3.70973,3.70071,82.3838,3.75702,3.76704,0.283634,3.71425,3.70977,0.279462,3.7629,3.768,1.34107,3.70973,3.70071,193.114,3.81725,3.80785,82.3838,3.86465,3.87507,0.283634,3.82258,3.81712,0.279462,3.87103,3.87623,1.34107,3.81725,3.80785,All
194.131,2.51126,2.54683,82.7071,2.57674,2.56056,0.2908,2.48569,2.53892,0.284306,2.57164,2.54873,1.34813,2.51126,2.54683,194.131,2.59203,2.49553,82.7071,2.63221,2.62985,0.2908,2.6468,2.50356,0.284306,2.66166,2.62548,1.34813,2.59203,2.49553,194.131,3.70926,3.70075,82.7071,3.75281,3.76813,0.2908,3.71368,3.71003,0.284306,3.75775,3.76916,1.34813,3.70926,3.70075,194.131,3.81638,3.80789,82.7071,3.8601,3.87617,0.2908,3.82147,3.81738,0.284306,3.86546,3.8774,1.34813,3.81638,3.80789,All
195.148,2.5283,2.55102,83.0303,2.57849,2.56402,0.297966,2.50846,2.5434,0.28915,2.57348,2.55217,1.3552,2.5283,2.55102,195.148,2.5561,2.49415,83.0303,2.60063,2.63089,0.297966,2.59799,2.5022,0.28915,2.62228,2.6265,1.3552,2.5561,2.49415,195.148,3.70879,3.70079,83.0303,3.74861,3.76922,0.297966,3.71312,3.71028,0.28915,3.75244,3.77032,1.3552,3.70879,3.70079,195.148,3.81551,3.80793,83.0303,3.85555,3.87727,0.297966,3.82036,3.81764,0.28915,3.85973,3.87858,1.3552,3.81551,3.80793,All
196.166,2.54535,2.55521,83.3535,2.58025,2.56747,0.305132,2.53122,2.54788,0.293994,2.57532,2.55561,1.36226,2.54535,2.55521,196.166,2.52017,2.49277,83.3535,2.56905,2.63193,0.305132,2.54918,2.50084,0.293994,2.58289,2.62751,1.36226,2.52017,2.49277,196.166,3.70831,3.70083,83.3535,3.7444,3.7703,0.305132,3.71255,3.71054,0.293994,3.74714,3.77148,1.36226,3.70831,3.70083,196.166,3.81464,3.80796,83.3535,3.851,3.87837,0.305132,3.81925,3.81789,0.293994,3.85399,3.87975,1.36226,3.81464,3.80796,All
197.183,2.56239,2.5594,83.6768,2.582,2.57093,0.312297,2.55398,2.55237,0.298838,2.57716,2.55904,1.36933,2.56239,2.5594,197.183,2.48423,2.49139,83.6768,2.53748,2.63296,0.312297,2.50036,2.49949,0.298838,2.5435,2.62853,1.36933,2.48423,2.49139,197.183,3.70784,3.70088,83.6768,3.7402,3.77139,0.312297,3.71199,3.7108,0.298838,3.74183,3.77264,1.36933,3.70784,3.70088,197.183,3.81376,3.808,83.6768,3.84645,3.87947,0.312297,3.81815,3.81815,0.298838,3.84825,3.88093,1.36933,3.81376,3.808,All
198.2,2.57944,2.56359,84,2.58376,2.57438,0.319463,2.57675,2.55685,0.303682,2.579,2.56248,1.37639,2.57944,2.56359,198.2,2.4483,2.49001,84,2.5059,2.634,0.319463,2.45155,2.49813,0.303682,2.50412,2.62955,1.37639,2.4483,2.49001,198.2,3.70737,3.70092,84,3.73599,3.77248,0.319463,3.71142,3.71105,0.303682,3.73652,3.7738,1.37639,3.70737,3.70092,198.2,3.81289,3.80804,84,3.8419,3.88057,0.319463,3.81704,3.81841,0.303682,3.84252,3.8821,1.37639,3.81289,3.80804,All
