iteration,convergenceIndicator,phase,Cl_pop,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,a1,b1,a2,b2
387,837.428,1,10.2774,41.1754,11.5787,50.5763,0.255936,0.236387,0.668394,0.236438,0.307443,2.22045e-16,0.051355,0.00392417
388,835.151,1,10.2674,41.5138,11.0747,49.6085,0.252396,0.230401,0.651469,0.230451,0.30377,2.22045e-16,0.0539776,0.00377972
389,831.492,1,10.2657,41.6648,11.0754,48.5936,0.258617,0.224567,0.634974,0.224616,0.304877,2.22045e-16,0.0498123,0.00477088
390,832.93,1,10.2929,42.3022,11.0949,48.4723,0.2553,0.223084,0.63214,0.229216,0.304044,2.22045e-16,0.0378812,0.00908947
391,828.321,1,10.2993,42.6435,10.8166,50.136,0.258946,0.22114,0.635395,0.223412,0.302654,2.22045e-16,0.0421347,0.00752726
392,833.811,1,10.2995,42.0301,10.827,49.9233,0.25239,0.22422,0.619306,0.217755,0.299146,2.22045e-16,0.0355628,0.0109004
393,834.894,1,10.3137,42.807,10.348,50.3032,0.257081,0.220829,0.65251,0.212241,0.303933,2.22045e-16,0.0375885,0.0101094
394,837.962,1,10.3051,42.9997,10.1049,48.9932,0.250572,0.220005,0.635988,0.206867,0.303091,2.22045e-16,0.0400581,0.00956108
395,836.567,1,10.2789,42.4339,10.5895,48.8204,0.256918,0.215042,0.672187,0.21013,0.304415,2.22045e-16,0.0384777,0.00949144
396,833.509,1,10.2908,42.2106,10.7941,48.2045,0.260292,0.24111,0.671055,0.207754,0.307227,2.22045e-16,0.0500709,0.00413102
397,835.208,1,10.3089,42.156,11.4521,48.7227,0.266835,0.238435,0.717068,0.232106,0.306256,2.22045e-16,0.0601904,2.22045e-16
398,834.777,1,10.293,41.6122,10.8424,49.8022,0.262662,0.236025,0.698912,0.241293,0.310725,2.22045e-16,0.0565357,0.00118585
399,836.293,1,10.3403,41.9728,11.7962,52.2048,0.256012,0.230049,0.719118,0.235184,0.304439,2.22045e-16,0.058822,0.00143901
400,831.087,1,10.3089,41.9574,11.2707,50.569,0.256161,0.224241,0.70091,0.229229,0.301999,2.22045e-16,0.0471998,0.00579185
401,827.568,1,10.3808,42.0572,11.0113,50.6693,0.249675,0.224392,0.683162,0.223425,0.298458,2.22045e-16,0.0322428,0.0118625
402,831.336,1,10.3573,42.5852,11.1186,51.7964,0.253992,0.21871,0.665864,0.217767,0.303673,2.22045e-16,0.0356387,0.0104635
403,837.02,1,10.3758,42.1807,11.7537,52.4351,0.262583,0.216117,0.665798,0.212253,0.304635,2.22045e-16,0.0497211,0.00544418
404,835.901,1,10.3986,42.0553,11.8611,51.9502,0.255934,0.234679,0.669154,0.209098,0.29733,2.22045e-16,0.052178,0.00456619
405,838.893,1,10.3528,42.2983,11.3662,50.7122,0.256731,0.242169,0.65221,0.203804,0.310371,2.22045e-16,0.0374849,0.00981656
406,838.045,1,10.3143,42.2948,11.4187,51.8376,0.260206,0.236037,0.737067,0.198643,0.302332,2.22045e-16,0.0352074,0.0113277
407,838.817,1,10.3508,43.2042,11.7468,51.8445,0.2561,0.23006,0.727433,0.193613,0.303821,2.22045e-16,0.0328048,0.0129189
408,839.004,1,10.3368,42.7712,11.0538,52.341,0.252686,0.224235,0.737257,0.188711,0.302054,2.22045e-16,0.037942,0.0115084
409,838.207,1,10.2937,41.1498,11.1497,52.3188,0.252489,0.218557,0.780312,0.183933,0.301788,2.22045e-16,0.0347193,0.0116348
410,843.991,1,10.3408,41.469,11.1287,51.4478,0.25214,0.230967,0.760555,0.179276,0.299945,2.22045e-16,0.0343463,0.0128409
411,842.158,1,10.3564,42.0729,11.3658,52.6949,0.25093,0.235855,0.741297,0.174736,0.299313,2.22045e-16,0.0342882,0.0126934
412,837.305,1,10.3711,43.3754,10.1481,53.5125,0.253502,0.244009,0.722527,0.170312,0.29651,2.22045e-16,0.0360365,0.0115983
413,833.715,1,10.2815,42.8305,10.4396,53.679,0.259069,0.23783,0.735128,0.184726,0.304092,2.22045e-16,0.0342347,0.0110184
414,834.323,1,10.3182,43.0616,9.85981,53.5495,0.2582,0.244427,0.716514,0.185104,0.301748,2.22045e-16,0.0398735,0.00895425
415,835.008,1,10.3301,42.7888,10.2519,53.0228,0.258497,0.24716,0.716915,0.192537,0.304144,2.22045e-16,0.0504203,0.00439754
416,833.993,1,10.2863,42.1084,10.6549,51.5271,0.261048,0.240902,0.698763,0.187662,0.309419,2.22045e-16,0.0594601,0.00103852
417,835.669,1,10.2697,42.6911,10.6157,50.1952,0.262909,0.239823,0.68107,0.18291,0.307164,2.22045e-16,0.0612357,0.000785261
418,836.693,1,10.2997,43.3806,10.7397,49.7686,0.264325,0.235176,0.664324,0.178279,0.306786,2.22045e-16,0.0481512,0.00652354
419,831.53,1,10.3152,44.0451,10.158,49.0631,0.260586,0.229221,0.659246,0.173765,0.305343,2.22045e-16,0.0436507,0.00788868
420,839.621,1,10.2471,43.1572,10.3582,49.653,0.260241,0.229505,0.652229,0.181599,0.304071,2.22045e-16,0.0493952,0.00611473
421,836.602,1,10.3032,43.9549,10.2322,50.1359,0.266349,0.223694,0.635714,0.18326,0.306265,2.22045e-16,0.0413268,0.00877171
422,832.6,1,10.312,43.33,10.1001,48.1209,0.259605,0.21803,0.656416,0.209719,0.303372,2.22045e-16,0.0374922,0.00977459
423,841.427,1,10.2875,42.4428,10.4148,50.0069,0.257319,0.21954,0.655131,0.217125,0.305167,2.22045e-16,0.0420687,0.008579
424,839.132,1,10.3207,42.7315,10.9708,50.5968,0.251221,0.220578,0.659849,0.211627,0.29758,2.22045e-16,0.0444909,0.0083827
425,841.965,1,10.343,42.6334,10.9331,51.5004,0.24486,0.224649,0.656451,0.208343,0.296703,2.22045e-16,0.0417456,0.00973371
426,839.207,1,10.3919,42.3556,11.4753,52.0265,0.245228,0.21896,0.68083,0.214325,0.298928,2.22045e-16,0.0369661,0.0110099
427,840.88,1,10.3103,41.9628,11.332,51.6441,0.253008,0.213416,0.700113,0.208898,0.303375,2.22045e-16,0.0440492,0.00811536
428,839.998,1,10.2921,42.0247,11.0356,52.9864,0.253871,0.226994,0.682386,0.204856,0.300273,2.22045e-16,0.0365512,0.0108957
429,844.685,2,10.2724,40.9403,11.2021,53.9477,0.251774,0.221246,0.775732,0.227514,0.302067,2.22045e-16,0.0545913,0.00392107
430,847.107,2,10.2461,41.5854,11.0962,52.1088,0.254641,0.215644,0.789233,0.245902,0.297976,2.22045e-16,0.0560764,0.0039861
431,848.725,2,10.233,41.2806,10.9951,54.2221,0.256456,0.193888,0.799927,0.216778,0.300499,2.22045e-16,0.0553364,0.00464741
432,842.637,2,10.2939,40.992,11.8818,52.5334,0.259169,0.200757,0.746986,0.205492,0.307813,2.22045e-16,0.0491674,0.00587563
433,841.128,2,10.2946,41.1863,11.9172,54.2756,0.265166,0.206939,0.762819,0.212546,0.3074,2.22045e-16,0.0563022,0.00266578
434,837.42,2,10.3336,41.0004,11.8014,53.5493,0.255988,0.207318,0.794448,0.229566,0.306987,2.22045e-16,0.0583398,0.00122942
435,837.714,2,10.322,40.6781,12.1421,51.8096,0.255078,0.203817,0.759858,0.206,0.306246,2.22045e-16,0.0547686,0.00321187
436,827.558,2,10.3321,40.9919,11.4096,50.546,0.254943,0.192009,0.766336,0.193013,0.302583,2.22045e-16,0.0506072,0.00438483
437,826.062,2,10.3606,41.6395,11.3934,49.5728,0.254376,0.196777,0.759125,0.191225,0.302402,2.22045e-16,0.0445651,0.0063695
438,840.088,2,10.2676,41.8183,10.8364,50.5255,0.255312,0.210946,0.791217,0.197709,0.303026,2.22045e-16,0.0493543,0.00531606
439,837.91,2,10.2929,42.0696,11.0419,51.5772,0.261423,0.21297,0.766694,0.204166,0.306265,2.22045e-16,0.0514336,0.00422587
440,831.714,2,10.2931,41.8168,11.3244,52.8265,0.262046,0.216082,0.751859,0.196314,0.307404,2.22045e-16,0.0507295,0.00401471
441,826.424,2,10.3092,42.1872,11.3472,52.5022,0.257264,0.217126,0.724143,0.181606,0.303196,2.22045e-16,0.0503543,0.00433692
442,826.282,2,10.3467,42.1464,11.3479,51.5776,0.257784,0.222138,0.70514,0.182877,0.304164,2.22045e-16,0.0572554,0.00148013
443,828.104,2,10.3392,42.2894,11.2635,50.8019,0.256654,0.223452,0.706031,0.177571,0.302137,2.22045e-16,0.0606066,0.000552098
444,837.595,2,10.3645,42.2287,11.1019,51.7354,0.25714,0.237625,0.722844,0.180334,0.302249,2.22045e-16,0.0583983,0.00174117
445,833.137,2,10.3885,41.8288,11.5437,51.1029,0.257786,0.250648,0.710635,0.175325,0.302259,2.22045e-16,0.0608503,0.000755202
446,836.236,2,10.3984,42.5156,11.5211,51.0189,0.259099,0.246901,0.690678,0.172478,0.300383,2.22045e-16,0.0598302,0.00166454
447,832.953,2,10.3428,42.5592,11.4327,51.2698,0.258977,0.237609,0.70125,0.164232,0.301363,2.22045e-16,0.0574358,0.00260995
448,833.963,2,10.3454,42.4154,11.2981,50.8262,0.258233,0.232303,0.698005,0.164978,0.302327,2.22045e-16,0.0572414,0.00269723
449,829.127,2,10.3454,42.3997,11.1362,50.9898,0.256951,0.232907,0.70588,0.165696,0.302478,2.22045e-16,0.0569768,0.00246231
450,834.517,2,10.3323,42.073,11.1332,50.7537,0.256198,0.238535,0.682507,0.16246,0.303032,2.22045e-16,0.0533946,0.00401955
451,828.219,2,10.317,41.722,11.3116,50.5731,0.25707,0.232794,0.689595,0.152901,0.302652,2.22045e-16,0.0579014,0.00237728
452,833.79,2,10.3244,41.7998,11.3008,50.2417,0.258566,0.227223,0.692451,0.151152,0.303268,2.22045e-16,0.0564925,0.00307795
453,840.09,2,10.3216,41.8837,11.2217,49.9032,0.26064,0.225389,0.709052,0.152179,0.303428,2.22045e-16,0.0587967,0.00246396
454,836.349,2,10.3319,41.8907,11.1634,49.762,0.260334,0.226829,0.697841,0.151798,0.303749,2.22045e-16,0.0541478,0.0042789
455,835.094,2,10.3209,41.7337,11.1959,49.3341,0.260218,0.224296,0.705275,0.155199,0.303729,2.22045e-16,0.0519084,0.00502894
456,829.566,2,10.3163,41.7517,10.9627,49.6945,0.259518,0.219279,0.71946,0.154025,0.304273,2.22045e-16,0.0518421,0.00483527
457,834.606,2,10.3165,41.8915,10.9608,49.9918,0.261037,0.215829,0.728402,0.154975,0.304249,2.22045e-16,0.0504726,0.00536022
458,832.6,2,10.3184,41.933,10.9413,49.8857,0.262602,0.211048,0.724781,0.154598,0.305301,2.22045e-16,0.0526626,0.0044934
459,831.95,2,10.3135,41.9065,10.9778,49.933,0.262513,0.207842,0.723229,0.153806,0.304496,2.22045e-16,0.0535197,0.00426583
460,835.258,2,10.315,42.1253,10.9229,50.1644,0.261839,0.208195,0.715538,0.154598,0.304144,2.22045e-16,0.0524371,0.00478744
461,829.446,2,10.3112,42.2419,10.8616,50.3731,0.260734,0.20643,0.712135,0.156259,0.304332,2.22045e-16,0.0510863,0.00518331
462,834.34,2,10.3026,42.2556,10.7962,50.3613,0.260059,0.208367,0.70669,0.157061,0.304525,2.22045e-16,0.0511108,0.00518719
463,837.41,2,10.3042,42.199,10.7517,50.6304,0.260191,0.211057,0.712616,0.157234,0.304377,2.22045e-16,0.05296,0.00453336
464,835.908,2,10.3128,41.991,10.8889,50.8098,0.260581,0.213535,0.724947,0.156894,0.304286,2.22045e-16,0.0536339,0.00423659
465,846.701,2,10.3119,41.8762,10.9769,50.4358,0.261516,0.215928,0.732094,0.157214,0.304161,2.22045e-16,0.0552919,0.00380498
466,845.663,2,10.3144,41.8372,11.0224,50.1843,0.261352,0.220591,0.736891,0.158925,0.304491,2.22045e-16,0.0563485,0.00344106
467,844.273,2,10.3135,41.8003,11.0383,49.9569,0.261497,0.229056,0.738717,0.156667,0.304523,2.22045e-16,0.0559177,0.00363361
468,840.5,2,10.315,41.8092,11.0865,49.8057,0.262045,0.233851,0.729245,0.157853,0.305276,2.22045e-16,0.0558575,0.00356235
469,827.755,2,10.318,41.7351,11.2024,49.8649,0.262047,0.234718,0.729088,0.15512,0.305273,2.22045e-16,0.0549074,0.00376962
470,833.971,2,10.3192,41.6969,11.2654,50.0644,0.261119,0.236692,0.724806,0.152948,0.305125,2.22045e-16,0.0547104,0.00385065
471,828.566,2,10.3178,41.6297,11.2642,50.0788,0.260176,0.236216,0.724051,0.152846,0.305292,2.22045e-16,0.0537596,0.00408765
472,828.243,2,10.3167,41.6674,11.2262,49.9073,0.259748,0.234594,0.723331,0.153458,0.304861,2.22045e-16,0.0537759,0.00402407
473,833.877,2,10.3142,41.6675,11.1883,49.9718,0.25898,0.233359,0.72476,0.152242,0.304869,2.22045e-16,0.0533706,0.004207
474,832.125,2,10.3101,41.6354,11.2032,49.8137,0.258523,0.233209,0.725578,0.150926,0.304968,2.22045e-16,0.053409,0.00418292
475,827.844,2,10.3137,41.7318,11.1947,49.775,0.258335,0.230948,0.721689,0.149847,0.304976,2.22045e-16,0.0537328,0.00406304
476,822.525,2,10.3192,41.8055,11.1956,49.6744,0.258012,0.229342,0.718004,0.148265,0.304413,2.22045e-16,0.0532511,0.00424855
477,827.26,2,10.3241,41.7888,11.2505,49.6102,0.258088,0.22738,0.719672,0.146853,0.304181,2.22045e-16,0.0537905,0.00406029
478,825.576,2,10.327,41.7654,11.2666,49.6952,0.257821,0.226811,0.71675,0.146452,0.304042,2.22045e-16,0.0539315,0.00398846
479,829.148,2,10.328,41.7259,11.3045,49.577,0.258084,0.227552,0.715913,0.145861,0.304257,2.22045e-16,0.0544399,0.00375628
480,839.271,2,10.327,41.7289,11.3086,49.5631,0.258011,0.227896,0.714385,0.146171,0.30415,2.22045e-16,0.0546251,0.00370888
481,831.152,2,10.3272,41.737,11.3125,49.5529,0.257946,0.228082,0.71247,0.146187,0.304088,2.22045e-16,0.0546575,0.00370621
482,831.726,2,10.3286,41.7533,11.3217,49.5492,0.257887,0.228426,0.711615,0.145989,0.304019,2.22045e-16,0.054479,0.00378187
483,834.443,2,10.33,41.7666,11.3258,49.5497,0.257841,0.228393,0.710484,0.146498,0.304037,2.22045e-16,0.0544728,0.00378304
484,834.32,2,10.3303,41.7792,11.3205,49.5522,0.257753,0.228566,0.709242,0.146619,0.304048,2.22045e-16,0.0544206,0.0038087
485,826.941,2,10.3289,41.7802,11.3127,49.5814,0.257783,0.228679,0.708087,0.146593,0.304074,2.22045e-16,0.0544421,0.00379054
486,831.856,2,10.3288,41.7844,11.3117,49.5786,0.257777,0.228989,0.706955,0.146315,0.304105,2.22045e-16,0.0546343,0.00372286
487,834.193,2,10.3294,41.7978,11.3091,49.5753,0.257711,0.229039,0.70604,0.146378,0.304133,2.22045e-16,0.054679,0.00371175
488,839.397,2,10.33,41.815,11.3008,49.5524,0.257663,0.229403,0.705267,0.14637,0.304163,2.22045e-16,0.0545476,0.00377333
489,834.622,2,10.3306,41.8132,11.3043,49.5609,0.25765,0.22974,0.704871,0.146059,0.304152,2.22045e-16,0.0543347,0.0038629
490,827.987,2,10.3307,41.8099,11.3055,49.5557,0.257693,0.229836,0.704621,0.145867,0.304089,2.22045e-16,0.0544747,0.00381003
491,827.598,2,10.3301,41.8037,11.3067,49.5435,0.257635,0.230126,0.704992,0.145768,0.304061,2.22045e-16,0.0544561,0.00380648
492,823.342,2,10.3296,41.8002,11.3065,49.5582,0.257607,0.229945,0.705084,0.14559,0.304098,2.22045e-16,0.0544772,0.00378449
493,826.359,2,10.3292,41.7924,11.3153,49.5596,0.257557,0.229556,0.705526,0.145525,0.303993,2.22045e-16,0.0544739,0.00378873
494,826.183,2,10.3291,41.7902,11.3141,49.5579,0.2574,0.229537,0.705198,0.14517,0.303898,2.22045e-16,0.0544771,0.00379636
495,831.269,2,10.3285,41.7948,11.3125,49.5364,0.257356,0.229835,0.704656,0.145492,0.303887,2.22045e-16,0.0544284,0.00380517
496,823.53,2,10.3288,41.7895,11.3135,49.5265,0.25727,0.229801,0.704093,0.145582,0.303908,2.22045e-16,0.0543621,0.00381469
497,825.283,2,10.3289,41.7921,11.3163,49.5117,0.257244,0.229815,0.703657,0.145457,0.30387,2.22045e-16,0.0543842,0.00380287
498,822.306,2,10.3289,41.7952,11.313,49.5149,0.257214,0.229848,0.703359,0.145192,0.303931,2.22045e-16,0.0542502,0.00383849
499,834.167,2,10.3286,41.7954,11.3119,49.515,0.257136,0.230028,0.702542,0.145439,0.303856,2.22045e-16,0.0540509,0.00391976
500,832.86,2,10.3282,41.791,11.3118,49.5145,0.257118,0.230016,0.702675,0.145716,0.303853,2.22045e-16,0.0539832,0.00394082
501,831.511,2,10.3278,41.7909,11.3084,49.5174,0.257046,0.230213,0.702941,0.145628,0.303804,2.22045e-16,0.0539705,0.00394825
502,829.247,2,10.3282,41.7987,11.3032,49.5238,0.256915,0.230362,0.702475,0.145496,0.303752,2.22045e-16,0.053858,0.00399554
503,821.113,2,10.3282,41.7888,11.3066,49.5243,0.256883,0.230789,0.702492,0.145318,0.303722,2.22045e-16,0.0538565,0.00397838
504,827.315,2,10.3282,41.7883,11.3004,49.5437,0.25688,0.230979,0.702221,0.14485,0.303783,2.22045e-16,0.053994,0.00392462
505,825.225,2,10.3278,41.7929,11.2923,49.5249,0.256862,0.231069,0.701986,0.144499,0.303819,2.22045e-16,0.0539047,0.00395362
506,824.757,2,10.3273,41.7965,11.282,49.5264,0.256816,0.23118,0.701672,0.144124,0.303859,2.22045e-16,0.053867,0.00396357
507,828.658,2,10.3273,41.8058,11.2748,49.5292,0.256784,0.231112,0.701756,0.143918,0.303876,2.22045e-16,0.0538517,0.00397015
508,832.474,2,10.3275,41.8233,11.2643,49.5447,0.256782,0.231229,0.701364,0.143913,0.303897,2.22045e-16,0.0538016,0.00398995
509,835.643,2,10.3267,41.836,11.2505,49.5618,0.256815,0.231467,0.700516,0.14417,0.303928,2.22045e-16,0.053886,0.00395699
510,831.393,2,10.3266,41.8484,11.2408,49.5617,0.25678,0.231655,0.69972,0.144072,0.303965,2.22045e-16,0.0538677,0.00396529
511,828.885,2,10.3264,41.8467,11.2334,49.5624,0.256768,0.231868,0.699202,0.144211,0.303939,2.22045e-16,0.0537779,0.00399357
512,826.842,2,10.3258,41.8411,11.231,49.5672,0.256795,0.231824,0.698603,0.144474,0.303938,2.22045e-16,0.0536923,0.00401584
513,833.441,2,10.3257,41.8393,11.2277,49.5553,0.256831,0.231683,0.699152,0.144709,0.303962,2.22045e-16,0.0535675,0.00405725
514,836.623,2,10.3256,41.8319,11.2241,49.5325,0.25683,0.231658,0.699733,0.145027,0.303967,2.22045e-16,0.0535872,0.00404759
515,838.148,2,10.3254,41.832,11.225,49.5371,0.256897,0.231458,0.699258,0.144935,0.303981,2.22045e-16,0.0535405,0.00408052
516,833.502,2,10.3255,41.827,11.2334,49.5162,0.256867,0.231475,0.699112,0.145203,0.303973,2.22045e-16,0.0535577,0.00407247
517,822.531,2,10.3254,41.8309,11.2227,49.4963,0.256799,0.231326,0.698732,0.145037,0.303925,2.22045e-16,0.0535765,0.00406575
518,840.841,2,10.3246,41.8359,11.2197,49.484,0.256752,0.231212,0.698628,0.145069,0.303902,2.22045e-16,0.0536431,0.00405804
519,824.399,2,10.3244,41.8407,11.2157,49.4758,0.256668,0.231139,0.698204,0.144817,0.303876,2.22045e-16,0.0535412,0.00409887
520,833.889,2,10.3237,41.8395,11.2144,49.4701,0.256609,0.231109,0.697978,0.145032,0.303845,2.22045e-16,0.0534239,0.00414586
521,829.609,2,10.323,41.8347,11.2093,49.4594,0.256539,0.231035,0.697865,0.144832,0.303857,2.22045e-16,0.0534185,0.00415215
522,834.577,2,10.3222,41.8287,11.2093,49.4608,0.256527,0.231225,0.698087,0.144726,0.303915,2.22045e-16,0.0534016,0.0041571
523,836.426,2,10.3222,41.832,11.2058,49.4731,0.256551,0.231285,0.697803,0.145067,0.303957,2.22045e-16,0.0534136,0.00414827
524,838.526,2,10.3219,41.836,11.2078,49.4665,0.256552,0.23135,0.697943,0.145131,0.303921,2.22045e-16,0.0534553,0.00414175
525,831.603,2,10.3224,41.8401,11.2107,49.4592,0.25654,0.23147,0.697985,0.145104,0.303877,2.22045e-16,0.0535768,0.00409815
526,833.636,2,10.3225,41.8351,11.2087,49.4453,0.256553,0.231552,0.698183,0.145266,0.303889,2.22045e-16,0.0535074,0.00411982
527,831.658,2,10.3229,41.8291,11.2126,49.4352,0.256583,0.231669,0.698061,0.145248,0.303912,2.22045e-16,0.0535045,0.00411832
528,831.156,2,10.3232,41.8257,11.2172,49.4299,0.256595,0.231619,0.698122,0.145167,0.303906,2.22045e-16,0.0534613,0.00413697
529,830.101,2,10.3234,41.8203,11.2214,49.4176,0.256577,0.232045,0.698012,0.145199,0.303881,2.22045e-16,0.0535248,0.00410686
530,826.264,2,10.3237,41.8164,11.2239,49.4126,0.256563,0.232336,0.697886,0.145171,0.303866,2.22045e-16,0.05347,0.00411921
531,834.952,2,10.3236,41.8128,11.2223,49.4139,0.256568,0.232438,0.697677,0.145225,0.303876,2.22045e-16,0.0533988,0.00414764
532,834.152,2,10.3233,41.8174,11.2191,49.4246,0.256515,0.232646,0.697631,0.145232,0.303822,2.22045e-16,0.0534245,0.00414337
533,832.097,2,10.3228,41.8201,11.2145,49.4326,0.25654,0.23274,0.697487,0.145258,0.303865,2.22045e-16,0.0533745,0.0041577
534,820.31,2,10.3228,41.8231,11.2064,49.4318,0.256487,0.232683,0.697208,0.145117,0.303883,2.22045e-16,0.0532645,0.00419031
535,832.952,2,10.3219,41.828,11.1986,49.4309,0.256471,0.232905,0.696807,0.145076,0.303904,2.22045e-16,0.0532434,0.00419837
536,833.285,2,10.3215,41.8318,11.1945,49.4469,0.256461,0.233071,0.696637,0.145178,0.303893,2.22045e-16,0.0533115,0.00417194
537,826.903,2,10.3213,41.8396,11.1859,49.4619,0.256455,0.233244,0.695962,0.145205,0.303943,2.22045e-16,0.0533872,0.00413431
538,827.912,2,10.3209,41.8464,11.1788,49.4519,0.256474,0.233157,0.69552,0.144999,0.30397,2.22045e-16,0.0533691,0.00414331
539,823.725,2,10.3206,41.8588,11.1721,49.4469,0.256447,0.233063,0.695103,0.144893,0.303933,2.22045e-16,0.0533504,0.00415101
540,833.507,2,10.3202,41.8588,11.1704,49.4527,0.25648,0.232894,0.694595,0.144918,0.30393,2.22045e-16,0.0533183,0.00416986
541,829.706,2,10.3202,41.8639,11.1703,49.4511,0.256486,0.232818,0.694191,0.145273,0.303934,2.22045e-16,0.0533019,0.00416835
542,827.169,2,10.3203,41.8639,11.1676,49.4619,0.256492,0.232822,0.69357,0.145186,0.303925,2.22045e-16,0.0532711,0.00418134
543,823.62,2,10.3206,41.8666,11.167,49.4655,0.25646,0.232819,0.692905,0.145327,0.303897,2.22045e-16,0.0533368,0.00415075
544,826.677,2,10.3202,41.8612,11.1681,49.4603,0.256512,0.232821,0.692926,0.145202,0.303934,2.22045e-16,0.0533683,0.00413317
545,826.107,2,10.32,41.8612,11.1698,49.4625,0.256529,0.232744,0.692886,0.145141,0.30394,2.22045e-16,0.0533317,0.00414361
546,834.964,2,10.3197,41.8571,11.1681,49.4583,0.256453,0.232839,0.692605,0.145211,0.30389,2.22045e-16,0.0533956,0.00412707
