standEta_Cl_abscissa,standEta_Cl_cdf,standEta_V1_abscissa,standEta_V1_cdf,standEta_Q_abscissa,standEta_Q_cdf,standEta_V2_abscissa,standEta_V2_cdf,standEta_bias_abscissa,standEta_bias_cdf,split
0.696807,0.707143,0.493049,0.707143,0.597597,0.707143,0.471231,0.707143,0.179271,0.707143,All
0.698848,0.708571,0.494103,0.708571,0.603291,0.708571,0.471591,0.708571,0.185166,0.708571,All
0.699039,0.71,0.495028,0.71,0.606738,0.71,0.47166,0.71,0.187519,0.71,All
0.69931,0.711429,0.495115,0.711429,0.608727,0.711429,0.472507,0.711429,0.188878,0.711429,All
0.701309,0.712857,0.496921,0.712857,0.608811,0.712857,0.47386,0.712857,0.189436,0.712857,All
0.703303,0.714286,0.497714,0.714286,0.610539,0.714286,0.47755,0.714286,0.19064,0.714286,All
0.704884,0.715714,0.498976,0.715714,0.615823,0.715714,0.477716,0.715714,0.191047,0.715714,All
0.704919,0.717143,0.504498,0.717143,0.620212,0.717143,0.490562,0.717143,0.194219,0.717143,All
0.705762,0.718571,0.509199,0.718571,0.621198,0.718571,0.502882,0.718571,0.194949,0.718571,All
0.708066,0.72,0.510208,0.72,0.624209,0.72,0.503715,0.72,0.196808,0.72,All
0.708911,0.721429,0.512859,0.721429,0.628643,0.721429,0.504136,0.721429,0.19919,0.721429,All
0.709768,0.722857,0.51488,0.722857,0.628771,0.722857,0.505623,0.722857,0.199647,0.722857,All
0.71125,0.724286,0.515432,0.724286,0.629929,0.724286,0.507333,0.724286,0.200963,0.724286,All
0.71245,0.725714,0.516736,0.725714,0.642702,0.725714,0.509685,0.725714,0.201501,0.725714,All
0.712489,0.727143,0.518789,0.727143,0.653136,0.727143,0.512471,0.727143,0.20342,0.727143,All
0.71346,0.728571,0.518883,0.728571,0.656984,0.728571,0.520154,0.728571,0.205003,0.728571,All
0.713709,0.73,0.519806,0.73,0.661351,0.73,0.520373,0.73,0.209982,0.73,All
0.714233,0.731429,0.520952,0.731429,0.66598,0.731429,0.522166,0.731429,0.213721,0.731429,All
0.715392,0.732857,0.523885,0.732857,0.667084,0.732857,0.524814,0.732857,0.220839,0.732857,All
0.715773,0.734286,0.527097,0.734286,0.67042,0.734286,0.525158,0.734286,0.221163,0.734286,All
0.71691,0.735714,0.527423,0.735714,0.67141,0.735714,0.525574,0.735714,0.222001,0.735714,All
0.717095,0.737143,0.529862,0.737143,0.677688,0.737143,0.528802,0.737143,0.225093,0.737143,All
0.717128,0.738571,0.530392,0.738571,0.697233,0.738571,0.531822,0.738571,0.225452,0.738571,All
0.721823,0.74,0.531502,0.74,0.707186,0.74,0.534671,0.74,0.226341,0.74,All
0.72229,0.741429,0.533064,0.741429,0.70751,0.741429,0.536625,0.741429,0.226436,0.741429,All
0.727731,0.742857,0.533381,0.742857,0.70894,0.742857,0.541246,0.742857,0.23134,0.742857,All
0.729484,0.744286,0.538954,0.744286,0.709867,0.744286,0.542653,0.744286,0.23342,0.744286,All
0.741077,0.745714,0.54159,0.745714,0.712347,0.745714,0.547948,0.745714,0.242506,0.745714,All
0.741952,0.747143,0.544152,0.747143,0.7125,0.747143,0.55018,0.747143,0.24301,0.747143,All
0.742246,0.748571,0.544614,0.748571,0.712746,0.748571,0.552821,0.748571,0.243333,0.748571,All
0.748422,0.75,0.546534,0.75,0.73237,0.75,0.553372,0.75,0.246648,0.75,All
0.748515,0.751429,0.547065,0.751429,0.735919,0.751429,0.561848,0.751429,0.252058,0.751429,All
0.748605,0.752857,0.552142,0.752857,0.737087,0.752857,0.562225,0.752857,0.252902,0.752857,All
0.752039,0.754286,0.55652,0.754286,0.737838,0.754286,0.563965,0.754286,0.253437,0.754286,All
0.755003,0.755714,0.563094,0.755714,0.739591,0.755714,0.567079,0.755714,0.253543,0.755714,All
0.760365,0.757143,0.564271,0.757143,0.745099,0.757143,0.568334,0.757143,0.255029,0.757143,All
0.761883,0.758571,0.565462,0.758571,0.745463,0.758571,0.569929,0.758571,0.258644,0.758571,All
0.764502,0.76,0.565875,0.76,0.749587,0.76,0.572086,0.76,0.262318,0.76,All
0.769191,0.761429,0.566546,0.761429,0.750443,0.761429,0.576615,0.761429,0.265098,0.761429,All
0.772356,0.762857,0.567025,0.762857,0.751172,0.762857,0.577081,0.762857,0.266215,0.762857,All
0.778125,0.764286,0.569771,0.764286,0.751518,0.764286,0.580235,0.764286,0.266219,0.764286,All
0.780157,0.765714,0.570593,0.765714,0.75357,0.765714,0.582691,0.765714,0.268098,0.765714,All
0.780766,0.767143,0.575325,0.767143,0.757084,0.767143,0.585328,0.767143,0.269273,0.767143,All
0.781145,0.768571,0.578823,0.768571,0.75937,0.768571,0.586374,0.768571,0.269974,0.768571,All
0.782742,0.77,0.579046,0.77,0.763675,0.77,0.587655,0.77,0.270204,0.77,All
0.782888,0.771429,0.582574,0.771429,0.766708,0.771429,0.587782,0.771429,0.2706,0.771429,All
0.785043,0.772857,0.585843,0.772857,0.772745,0.772857,0.592627,0.772857,0.27121,0.772857,All
0.798136,0.774286,0.58806,0.774286,0.775504,0.774286,0.594613,0.774286,0.271639,0.774286,All
0.801341,0.775714,0.589963,0.775714,0.785227,0.775714,0.595262,0.775714,0.274343,0.775714,All
0.801731,0.777143,0.593301,0.777143,0.797777,0.777143,0.603856,0.777143,0.277449,0.777143,All
0.801848,0.778571,0.593616,0.778571,0.799291,0.778571,0.605756,0.778571,0.279514,0.778571,All
0.801854,0.78,0.596118,0.78,0.800376,0.78,0.608301,0.78,0.280971,0.78,All
0.805303,0.781429,0.596213,0.781429,0.800601,0.781429,0.608415,0.781429,0.281058,0.781429,All
0.805606,0.782857,0.596973,0.782857,0.800847,0.782857,0.620541,0.782857,0.281737,0.782857,All
0.805999,0.784286,0.60035,0.784286,0.801212,0.784286,0.629803,0.784286,0.281989,0.784286,All
0.806727,0.785714,0.600833,0.785714,0.80124,0.785714,0.634589,0.785714,0.282527,0.785714,All
0.81334,0.787143,0.606785,0.787143,0.801528,0.787143,0.645612,0.787143,0.283421,0.787143,All
0.813447,0.788571,0.608363,0.788571,0.805432,0.788571,0.646045,0.788571,0.285146,0.788571,All
0.818832,0.79,0.608387,0.79,0.805646,0.79,0.647623,0.79,0.285332,0.79,All
0.820884,0.791429,0.61638,0.791429,0.807727,0.791429,0.654641,0.791429,0.286102,0.791429,All
0.821306,0.792857,0.616721,0.792857,0.809672,0.792857,0.657597,0.792857,0.287451,0.792857,All
0.825413,0.794286,0.617488,0.794286,0.810821,0.794286,0.658446,0.794286,0.288629,0.794286,All
0.826006,0.795714,0.618803,0.795714,0.811629,0.795714,0.662828,0.795714,0.289961,0.795714,All
0.827211,0.797143,0.619046,0.797143,0.814559,0.797143,0.663487,0.797143,0.290423,0.797143,All
0.828966,0.798571,0.619218,0.798571,0.815114,0.798571,0.67098,0.798571,0.295856,0.798571,All
0.829168,0.8,0.619862,0.8,0.816966,0.8,0.672374,0.8,0.295888,0.8,All
0.830546,0.801429,0.621326,0.801429,0.819401,0.801429,0.674115,0.801429,0.295927,0.801429,All
0.845628,0.802857,0.624372,0.802857,0.820081,0.802857,0.683539,0.802857,0.296603,0.802857,All
0.846882,0.804286,0.626988,0.804286,0.822376,0.804286,0.684248,0.804286,0.299422,0.804286,All
0.847059,0.805714,0.633209,0.805714,0.824389,0.805714,0.684994,0.805714,0.302008,0.805714,All
0.848834,0.807143,0.634956,0.807143,0.828196,0.807143,0.692341,0.807143,0.302019,0.807143,All
0.852904,0.808571,0.636001,0.808571,0.831025,0.808571,0.697176,0.808571,0.305038,0.808571,All
0.858199,0.81,0.637891,0.81,0.840128,0.81,0.706968,0.81,0.306056,0.81,All
0.858743,0.811429,0.638389,0.811429,0.86088,0.811429,0.708936,0.811429,0.3115,0.811429,All
0.861416,0.812857,0.639638,0.812857,0.863143,0.812857,0.716363,0.812857,0.314697,0.812857,All
0.864053,0.814286,0.640422,0.814286,0.867199,0.814286,0.719168,0.814286,0.31538,0.814286,All
0.866983,0.815714,0.643192,0.815714,0.872085,0.815714,0.721234,0.815714,0.316516,0.815714,All
0.86751,0.817143,0.644349,0.817143,0.872296,0.817143,0.721393,0.817143,0.31755,0.817143,All
0.869497,0.818571,0.646119,0.818571,0.880953,0.818571,0.72844,0.818571,0.322416,0.818571,All
0.871578,0.82,0.646458,0.82,0.888551,0.82,0.729722,0.82,0.323155,0.82,All
0.873583,0.821429,0.652808,0.821429,0.888614,0.821429,0.733033,0.821429,0.323631,0.821429,All
0.876948,0.822857,0.65406,0.822857,0.88898,0.822857,0.735599,0.822857,0.323772,0.822857,All
0.884317,0.824286,0.658921,0.824286,0.896767,0.824286,0.739662,0.824286,0.324311,0.824286,All
0.889937,0.825714,0.659949,0.825714,0.908366,0.825714,0.742427,0.825714,0.32457,0.825714,All
0.893073,0.827143,0.660833,0.827143,0.908451,0.827143,0.751567,0.827143,0.327765,0.827143,All
0.894016,0.828571,0.667854,0.828571,0.912125,0.828571,0.757881,0.828571,0.328016,0.828571,All
0.901843,0.83,0.667991,0.83,0.913077,0.83,0.758546,0.83,0.328624,0.83,All
0.903871,0.831429,0.672726,0.831429,0.916294,0.831429,0.759143,0.831429,0.330168,0.831429,All
0.906934,0.832857,0.674331,0.832857,0.917085,0.832857,0.76125,0.832857,0.330944,0.832857,All
0.906937,0.834286,0.674476,0.834286,0.92339,0.834286,0.765804,0.834286,0.333319,0.834286,All
0.908637,0.835714,0.675191,0.835714,0.926575,0.835714,0.766439,0.835714,0.336767,0.835714,All
0.91201,0.837143,0.67679,0.837143,0.938936,0.837143,0.781367,0.837143,0.342922,0.837143,All
0.915309,0.838571,0.676996,0.838571,0.93951,0.838571,0.784966,0.838571,0.343071,0.838571,All
0.915351,0.84,0.677776,0.84,0.948691,0.84,0.795003,0.84,0.343786,0.84,All
0.917651,0.841429,0.686458,0.841429,0.957964,0.841429,0.795357,0.841429,0.344663,0.841429,All
0.918449,0.842857,0.689016,0.842857,0.96399,0.842857,0.803109,0.842857,0.345704,0.842857,All
0.925319,0.844286,0.689056,0.844286,0.96836,0.844286,0.812426,0.844286,0.346873,0.844286,All
0.925804,0.845714,0.689838,0.845714,0.980134,0.845714,0.81268,0.845714,0.34715,0.845714,All
0.925857,0.847143,0.690363,0.847143,0.985245,0.847143,0.823313,0.847143,0.348657,0.847143,All
0.926385,0.848571,0.691155,0.848571,0.995438,0.848571,0.826223,0.848571,0.349951,0.848571,All
0.930752,0.85,0.692239,0.85,0.997631,0.85,0.836132,0.85,0.351933,0.85,All
0.933807,0.851429,0.696222,0.851429,1.00143,0.851429,0.841447,0.851429,0.352503,0.851429,All
0.935278,0.852857,0.696455,0.852857,1.00198,0.852857,0.842691,0.852857,0.354225,0.852857,All
0.935474,0.854286,0.696858,0.854286,1.00811,0.854286,0.843536,0.854286,0.355578,0.854286,All
0.935949,0.855714,0.697064,0.855714,1.01181,0.855714,0.843566,0.855714,0.355933,0.855714,All
0.946051,0.857143,0.700997,0.857143,1.01337,0.857143,0.847686,0.857143,0.357476,0.857143,All
0.947712,0.858571,0.703597,0.858571,1.01772,0.858571,0.850344,0.858571,0.35887,0.858571,All
0.950783,0.86,0.70406,0.86,1.01841,0.86,0.854613,0.86,0.359417,0.86,All
0.959507,0.861429,0.715114,0.861429,1.02043,0.861429,0.863137,0.861429,0.361246,0.861429,All
0.961632,0.862857,0.716042,0.862857,1.02052,0.862857,0.863846,0.862857,0.365444,0.862857,All
0.969116,0.864286,0.718928,0.864286,1.0242,0.864286,0.871776,0.864286,0.369471,0.864286,All
0.975529,0.865714,0.721182,0.865714,1.03694,0.865714,0.885708,0.865714,0.37303,0.865714,All
0.97657,0.867143,0.728557,0.867143,1.0418,0.867143,0.887569,0.867143,0.373085,0.867143,All
0.981041,0.868571,0.733927,0.868571,1.0465,0.868571,0.887977,0.868571,0.374622,0.868571,All
0.984695,0.87,0.735965,0.87,1.04672,0.87,0.889622,0.87,0.374862,0.87,All
0.991445,0.871429,0.738254,0.871429,1.0508,0.871429,0.892064,0.871429,0.37821,0.871429,All
0.991582,0.872857,0.740966,0.872857,1.05473,0.872857,0.893976,0.872857,0.38576,0.872857,All
0.993391,0.874286,0.741147,0.874286,1.06648,0.874286,0.89955,0.874286,0.388307,0.874286,All
0.99397,0.875714,0.745168,0.875714,1.0901,0.875714,0.900502,0.875714,0.393203,0.875714,All
0.996303,0.877143,0.745531,0.877143,1.09274,0.877143,0.916195,0.877143,0.402804,0.877143,All
1.00065,0.878571,0.747429,0.878571,1.09978,0.878571,0.930396,0.878571,0.402882,0.878571,All
1.00207,0.88,0.747863,0.88,1.10012,0.88,0.932672,0.88,0.404876,0.88,All
1.00282,0.881429,0.74898,0.881429,1.101,0.881429,0.942528,0.881429,0.406713,0.881429,All
1.00519,0.882857,0.750915,0.882857,1.10528,0.882857,0.95597,0.882857,0.407131,0.882857,All
1.01051,0.884286,0.753199,0.884286,1.13269,0.884286,0.9653,0.884286,0.408514,0.884286,All
1.01369,0.885714,0.753295,0.885714,1.13293,0.885714,0.97555,0.885714,0.41763,0.885714,All
1.01466,0.887143,0.760518,0.887143,1.13887,0.887143,0.979136,0.887143,0.419419,0.887143,All
1.01596,0.888571,0.773078,0.888571,1.14234,0.888571,0.983824,0.888571,0.441639,0.888571,All
1.0205,0.89,0.779211,0.89,1.14462,0.89,0.988318,0.89,0.45098,0.89,All
1.0255,0.891429,0.782909,0.891429,1.14785,0.891429,1.00089,0.891429,0.451765,0.891429,All
1.02899,0.892857,0.794649,0.892857,1.14947,0.892857,1.00175,0.892857,0.456386,0.892857,All
1.03039,0.894286,0.813756,0.894286,1.15291,0.894286,1.00289,0.894286,0.458085,0.894286,All
1.03148,0.895714,0.824501,0.895714,1.15391,0.895714,1.00466,0.895714,0.458949,0.895714,All
1.03164,0.897143,0.831553,0.897143,1.15486,0.897143,1.01586,0.897143,0.483517,0.897143,All
1.03231,0.898571,0.835005,0.898571,1.15751,0.898571,1.0203,0.898571,0.485896,0.898571,All
1.0337,0.9,0.838564,0.9,1.15977,0.9,1.02315,0.9,0.488681,0.9,All
1.03649,0.901429,0.840818,0.901429,1.16723,0.901429,1.02688,0.901429,0.491659,0.901429,All
1.03699,0.902857,0.84569,0.902857,1.16818,0.902857,1.03114,0.902857,0.501017,0.902857,All
1.04257,0.904286,0.849258,0.904286,1.17077,0.904286,1.03691,0.904286,0.505105,0.904286,All
1.04617,0.905714,0.85802,0.905714,1.17949,0.905714,1.04353,0.905714,0.525271,0.905714,All
1.05412,0.907143,0.867043,0.907143,1.2033,0.907143,1.04468,0.907143,0.530115,0.907143,All
1.05838,0.908571,0.877173,0.908571,1.20804,0.908571,1.05908,0.908571,0.53556,0.908571,All
1.06203,0.91,0.887421,0.91,1.21549,0.91,1.07056,0.91,0.53589,0.91,All
1.0627,0.911429,0.909658,0.911429,1.22458,0.911429,1.08016,0.911429,0.536304,0.911429,All
1.0657,0.912857,0.914977,0.912857,1.24389,0.912857,1.09066,0.912857,0.538307,0.912857,All
1.07692,0.914286,0.918108,0.914286,1.24936,0.914286,1.09881,0.914286,0.53915,0.914286,All
1.08063,0.915714,0.91876,0.915714,1.26163,0.915714,1.09932,0.915714,0.568011,0.915714,All
1.0844,0.917143,0.919202,0.917143,1.26314,0.917143,1.11386,0.917143,0.589326,0.917143,All
1.08792,0.918571,0.919449,0.918571,1.272,0.918571,1.11969,0.918571,0.595975,0.918571,All
1.10328,0.92,0.926108,0.92,1.28103,0.92,1.12311,0.92,0.617474,0.92,All
1.11079,0.921429,0.93081,0.921429,1.28195,0.921429,1.12404,0.921429,0.619934,0.921429,All
1.11617,0.922857,0.942889,0.922857,1.28725,0.922857,1.12716,0.922857,0.654806,0.922857,All
1.12543,0.924286,0.961859,0.924286,1.29589,0.924286,1.13023,0.924286,0.730349,0.924286,All
1.13166,0.925714,0.995226,0.925714,1.2973,0.925714,1.1396,0.925714,0.739168,0.925714,All
1.14404,0.927143,0.996411,0.927143,1.31224,0.927143,1.14739,0.927143,0.765078,0.927143,All
1.15308,0.928571,1.00201,0.928571,1.318,0.928571,1.15814,0.928571,0.85705,0.928571,All
1.15541,0.93,1.00395,0.93,1.32441,0.93,1.16042,0.93,2.72364,0.93,All
1.15701,0.931429,1.02784,0.931429,1.34642,0.931429,1.16366,0.931429,2.74981,0.931429,All
1.15897,0.932857,1.04531,0.932857,1.35602,0.932857,1.16406,0.932857,2.8147,0.932857,All
1.1592,0.934286,1.11353,0.934286,1.35648,0.934286,1.17417,0.934286,2.82314,0.934286,All
1.17686,0.935714,1.15265,0.935714,1.36036,0.935714,1.18805,0.935714,2.87874,0.935714,All
1.17725,0.937143,1.16986,0.937143,1.36245,0.937143,1.20529,0.937143,2.88328,0.937143,All
1.18039,0.938571,1.17525,0.938571,1.36926,0.938571,1.2063,0.938571,2.95693,0.938571,All
1.19482,0.94,1.17801,0.94,1.38857,0.94,1.22887,0.94,2.96359,0.94,All
1.20377,0.941429,1.20527,0.941429,1.38997,0.941429,1.23024,0.941429,2.99987,0.941429,All
1.2204,0.942857,1.24558,0.942857,1.39528,0.942857,1.24153,0.942857,3.00126,0.942857,All
1.23318,0.944286,1.25649,0.944286,1.40079,0.944286,1.24219,0.944286,3.00891,0.944286,All
1.23496,0.945714,1.29702,0.945714,1.412,0.945714,1.24734,0.945714,3.05379,0.945714,All
1.24844,0.947143,1.34409,0.947143,1.42848,0.947143,1.25335,0.947143,3.06142,0.947143,All
1.25421,0.948571,1.47599,0.948571,1.43023,0.948571,1.27594,0.948571,3.08489,0.948571,All
1.26005,0.95,1.54429,0.95,1.43067,0.95,1.27835,0.95,3.11892,0.95,All
1.26879,0.951429,1.69015,0.951429,1.43751,0.951429,1.32885,0.951429,3.12717,0.951429,All
1.2689,0.952857,1.69613,0.952857,1.46488,0.952857,1.3388,0.952857,3.13072,0.952857,All
1.2709,0.954286,1.71103,0.954286,1.48232,0.954286,1.40835,0.954286,3.14227,0.954286,All
1.27369,0.955714,1.71967,0.955714,1.49018,0.955714,1.42138,0.955714,3.16481,0.955714,All
1.28283,0.957143,1.79251,0.957143,1.49572,0.957143,1.46785,0.957143,3.17442,0.957143,All
1.28468,0.958571,1.87355,0.958571,1.5044,0.958571,1.49008,0.958571,3.19461,0.958571,All
1.28849,0.96,1.87403,0.96,1.50516,0.96,1.51961,0.96,3.20175,0.96,All
1.3061,0.961429,1.87674,0.961429,1.50791,0.961429,1.52514,0.961429,3.20791,0.961429,All
1.30622,0.962857,1.88738,0.962857,1.50885,0.962857,1.53786,0.962857,3.24476,0.962857,All
1.31,0.964286,1.89624,0.964286,1.53472,0.964286,1.54102,0.964286,3.24954,0.964286,All
1.31782,0.965714,1.89637,0.965714,1.55976,0.965714,1.5541,0.965714,3.25977,0.965714,All
1.32735,0.967143,1.93495,0.967143,1.57259,0.967143,1.59712,0.967143,3.26572,0.967143,All
1.33983,0.968571,1.95698,0.968571,1.65392,0.968571,1.68381,0.968571,3.32863,0.968571,All
1.34653,0.97,1.97144,0.97,1.75333,0.97,1.72481,0.97,3.35851,0.97,All
1.35627,0.971429,1.99503,0.971429,1.75789,0.971429,1.85441,0.971429,3.36414,0.971429,All
1.36928,0.972857,2.01675,0.972857,1.76056,0.972857,1.89428,0.972857,3.36475,0.972857,All
1.37683,0.974286,2.02701,0.974286,1.79475,0.974286,1.97084,0.974286,3.37893,0.974286,All
1.38218,0.975714,2.02804,0.975714,1.80231,0.975714,1.99715,0.975714,3.40985,0.975714,All
1.39033,0.977143,2.03216,0.977143,1.81673,0.977143,2.03414,0.977143,3.42537,0.977143,All
1.39868,0.978571,2.05177,0.978571,1.83462,0.978571,2.06506,0.978571,3.45437,0.978571,All
1.40549,0.98,2.05608,0.98,1.84924,0.98,2.09427,0.98,3.4595,0.98,All
1.41342,0.981429,2.05617,0.981429,1.95923,0.981429,2.11318,0.981429,3.46581,0.981429,All
1.42406,0.982857,2.05909,0.982857,1.96356,0.982857,2.20108,0.982857,3.46753,0.982857,All
1.42406,0.984286,2.07825,0.984286,2.15684,0.984286,2.22816,0.984286,3.47836,0.984286,All
1.42406,0.985714,2.12008,0.985714,2.25388,0.985714,2.23666,0.985714,3.50749,0.985714,All
1.44254,0.987143,2.18037,0.987143,2.30367,0.987143,2.24216,0.987143,3.54003,0.987143,All
1.44547,0.988571,2.18434,0.988571,2.33812,0.988571,2.25183,0.988571,3.5401,0.988571,All
1.47094,0.99,2.191,0.99,2.34247,0.99,2.2522,0.99,3.54117,0.99,All
1.48893,0.991429,2.22401,0.991429,2.4926,0.991429,2.26437,0.991429,3.55314,0.991429,All
1.48938,0.992857,2.22682,0.992857,2.55161,0.992857,2.44869,0.992857,3.56647,0.992857,All
1.50016,0.994286,2.24626,0.994286,2.56207,0.994286,2.48144,0.994286,3.56662,0.994286,All
1.54422,0.995714,2.28733,0.995714,2.57325,0.995714,2.48372,0.995714,3.61893,0.995714,All
1.5687,0.997143,2.38239,0.997143,2.63084,0.997143,2.65538,0.997143,3.67474,0.997143,All
1.57413,0.998571,2.3884,0.998571,2.7217,0.998571,2.70954,0.998571,3.70011,0.998571,All
1.60862,1,2.45565,1,3.0239,1,2.87281,1,3.70115,1,All
4,1,4,1,4,1,4,1,4,1,All
