iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtCLCRMLMIN,V1_pop,Q_pop,V2_pop,bias_pop,omega_Cl,omega_V1,omega_Q,omega_V2,corr_V2_V1,a1,a2
1784,432.701,1,6.63797,0.63257,25.9519,7.76704,31.0923,0.268,0.21037,0.29677,0.675097,0.367945,0.875602,0.355301,0.0598198
1785,433.577,1,6.64141,0.6538,25.6135,7.78188,29.83,0.268,0.208256,0.289256,0.658003,0.358629,0.868563,0.35518,0.0599622
1786,434.108,1,6.62742,0.622995,25.3642,8.28649,28.2836,0.268,0.208252,0.281932,0.674254,0.349548,0.784191,0.351953,0.0591116
1787,444.259,1,6.65718,0.638674,25.3521,8.22408,28.2262,0.268,0.205681,0.288421,0.666161,0.348682,0.78135,0.356117,0.0597799
1788,441.122,1,6.65657,0.595868,25.7682,8.06687,28.3099,0.268,0.204281,0.281118,0.650869,0.339853,0.7773,0.352953,0.0615398
1789,438.026,1,6.63104,0.607758,25.5312,7.9882,28.5905,0.268,0.210282,0.274,0.688763,0.337707,0.76334,0.351086,0.0599815
1790,437.278,1,6.59038,0.618613,25.0646,8.3138,29.5595,0.268,0.212669,0.267062,0.700252,0.362036,0.811516,0.356397,0.0584628
1791,437.085,1,6.60656,0.649914,25.1334,8.07463,28.2316,0.268,0.213882,0.2603,0.682521,0.352869,0.779933,0.357082,0.0580383
1792,442.788,1,6.61339,0.637766,25.3181,7.92024,27.9475,0.268,0.208466,0.26322,0.665239,0.343934,0.785266,0.354531,0.0604388
1793,444.247,1,6.61751,0.646098,25.479,7.90013,28.4934,0.268,0.212045,0.269603,0.662525,0.338957,0.829066,0.350907,0.0620557
1794,442.979,1,6.61337,0.625497,25.8332,7.57609,27.3088,0.268,0.206676,0.272754,0.658503,0.330375,0.873913,0.354761,0.0628806
1795,447.946,1,6.61343,0.598909,25.3424,7.665,27.1515,0.268,0.201443,0.284862,0.641829,0.346901,0.897244,0.349957,0.0656342
1796,440.881,1,6.59046,0.612139,25.5104,7.39866,27.4832,0.268,0.199843,0.277649,0.675799,0.338117,0.870872,0.350989,0.0639724
1797,439.528,1,6.57643,0.612174,25.9225,7.13025,27.7631,0.268,0.198138,0.271679,0.682923,0.329556,0.876997,0.348142,0.0634298
1798,440.721,1,6.59705,0.617433,26.6531,7.13028,29.4072,0.268,0.202535,0.273071,0.665631,0.345958,0.870409,0.356367,0.062044
1799,435.647,1,6.5682,0.614274,26.0297,7.19768,29.7541,0.268,0.205516,0.266157,0.648777,0.337198,0.861747,0.351152,0.0618828
1800,438.402,1,6.57238,0.611594,26.0175,7.4707,29.9108,0.268,0.210204,0.259418,0.666164,0.340912,0.884741,0.35013,0.0620826
1801,443.629,1,6.58214,0.612534,26.1858,7.20679,28.7664,0.268,0.206742,0.252849,0.649297,0.33228,0.859907,0.352021,0.0635762
1802,446.623,1,6.54648,0.593741,25.921,7.27253,28.4174,0.268,0.209654,0.246447,0.64228,0.327127,0.867503,0.35064,0.0666544
1803,450.512,1,6.58308,0.606096,25.9437,7.5515,28.321,0.268,0.214257,0.250034,0.640174,0.318844,0.826326,0.349505,0.067836
1804,443.693,1,6.59324,0.62118,25.3761,7.90504,27.4878,0.268,0.212432,0.243703,0.623965,0.326079,0.813045,0.351147,0.0661184
1805,442.297,1,6.59646,0.60659,25.9665,7.706,27.6398,0.268,0.207054,0.241157,0.619017,0.317823,0.84184,0.351325,0.0653915
1806,440.832,1,6.58883,0.624477,25.8229,7.62664,27.6944,0.268,0.214139,0.235051,0.603343,0.309775,0.825216,0.347686,0.0639326
1807,439.717,1,6.58817,0.636487,25.6912,7.48291,27.7036,0.268,0.21183,0.230202,0.697394,0.301932,0.791849,0.352213,0.0631359
1808,440.589,1,6.59931,0.617399,25.9789,7.56065,28.6481,0.268,0.212789,0.232077,0.70592,0.29587,0.783993,0.357375,0.0615373
1809,446.178,1,6.63257,0.614902,25.9442,8.03715,29.3862,0.268,0.214732,0.246944,0.712604,0.302967,0.831421,0.352985,0.0646037
1810,436.791,1,6.63815,0.601736,25.8949,7.36547,29.2872,0.268,0.209295,0.25568,0.69456,0.297569,0.863599,0.353616,0.0630639
1811,432.687,1,6.62646,0.63814,25.9705,7.59854,29.7062,0.268,0.214439,0.26024,0.677519,0.290035,0.89007,0.354658,0.0620427
1812,429.196,1,6.61249,0.622931,25.6426,7.77667,28.8359,0.268,0.21459,0.259313,0.660364,0.287388,0.876024,0.351245,0.0607976
1813,426.669,1,6.61545,0.599887,25.6919,7.59554,28.6748,0.268,0.210687,0.252747,0.643643,0.280111,0.888362,0.351395,0.0614473
1814,431.255,1,6.62533,0.61507,25.7826,7.6115,28.821,0.268,0.212363,0.275638,0.676362,0.295874,0.903344,0.357723,0.0601527
1815,433.037,1,6.62879,0.622975,25.8037,7.78619,28.9002,0.268,0.214231,0.268659,0.694332,0.288382,0.876553,0.35569,0.0603915
1816,431.566,1,6.56641,0.65066,25.6934,7.31049,29.4482,0.268,0.219808,0.261856,0.678759,0.312652,0.900112,0.356583,0.0614082
1817,436.079,1,6.60733,0.62151,25.7843,7.38265,29.2018,0.268,0.214243,0.255226,0.661572,0.310015,0.882396,0.348727,0.0644553
1818,444.491,1,6.64918,0.63138,25.9519,7.51402,29.3515,0.268,0.212794,0.253456,0.72795,0.312887,0.899602,0.350755,0.0661368
1819,436.695,1,6.59388,0.62702,25.648,7.67319,29.1656,0.268,0.213283,0.247502,0.709518,0.314385,0.851006,0.349585,0.0644622
1820,439.915,1,6.57798,0.628334,24.9792,8.16613,28.2165,0.268,0.210521,0.259232,0.691553,0.314365,0.834061,0.353942,0.06283
1821,439.439,1,6.57573,0.626581,25.017,8.31945,28.0364,0.268,0.211583,0.264167,0.674042,0.319998,0.821462,0.350145,0.061822
1822,443.834,1,6.59812,0.617847,25.6362,7.88158,28.4026,0.268,0.207861,0.271557,0.707988,0.328434,0.839062,0.351128,0.0620986
1823,442.028,1,6.61249,0.646872,25.6242,7.22868,29.9722,0.268,0.206398,0.271052,0.710739,0.320118,0.848222,0.359016,0.0608828
1824,444.823,1,6.58434,0.631488,25.7826,7.3789,30.3801,0.268,0.208784,0.271372,0.692743,0.312012,0.833649,0.351387,0.0621135
1825,439.391,1,6.60201,0.631563,26.1899,7.54477,31.4384,0.268,0.205489,0.28037,0.702144,0.319259,0.832189,0.356256,0.0605407
1826,446.211,1,6.57285,0.643033,25.9308,7.35768,30.7261,0.268,0.210931,0.285079,0.698727,0.353475,0.80277,0.358669,0.0600201
1827,455.958,1,6.60254,0.639798,25.4692,7.88518,30.4238,0.268,0.215204,0.277861,0.703216,0.345136,0.782739,0.35152,0.0623093
1828,450.81,1,6.62718,0.649644,25.0339,8.40707,30.3905,0.268,0.209754,0.270825,0.705306,0.336397,0.770759,0.35295,0.0627408
1829,456.231,1,6.63735,0.644725,24.8449,8.41763,31.0021,0.268,0.208557,0.27504,0.691856,0.330527,0.765207,0.350736,0.0646042
1830,458.265,1,6.6282,0.66491,24.8532,8.3583,30.4752,0.268,0.21391,0.268075,0.729372,0.322158,0.759365,0.36236,0.0641144
1831,453.928,1,6.62633,0.616714,25.0173,8.37584,30.19,0.268,0.210535,0.264416,0.752701,0.362823,0.751932,0.356462,0.062491
1832,452.677,1,6.63639,0.645941,25.5681,8.37212,32.0129,0.268,0.208756,0.272969,0.733643,0.371416,0.800549,0.353291,0.0623984
1833,453.18,1,6.64417,0.632643,25.8533,7.94691,31.4433,0.268,0.204463,0.282936,0.715066,0.362011,0.834125,0.353643,0.0631962
1834,440.741,1,6.63577,0.633423,25.9449,7.67325,29.5955,0.268,0.201372,0.279895,0.716243,0.359258,0.847387,0.351632,0.061596
1835,436.012,1,6.62063,0.639109,25.6624,7.44458,30.3345,0.268,0.204951,0.276929,0.698107,0.350161,0.793787,0.354775,0.0600364
1836,451.236,1,6.60729,0.616704,25.3793,7.77142,30.824,0.268,0.208694,0.294645,0.68043,0.350386,0.825921,0.348489,0.0639962
1837,448.55,1,6.60364,0.634818,25.8253,7.88809,32.3097,0.268,0.206245,0.299699,0.709302,0.356143,0.882158,0.353461,0.0630687
1838,442.943,1,6.62412,0.621217,25.4706,8.20883,30.9946,0.268,0.211443,0.301473,0.715142,0.347125,0.884053,0.356342,0.0614718
1839,435.191,1,6.56753,0.653214,25.454,7.73464,31.0864,0.268,0.214971,0.304814,0.697035,0.338431,0.870433,0.34996,0.0600623
1840,446.797,1,6.65544,0.634898,25.4444,7.88899,30.9806,0.268,0.213837,0.310556,0.679385,0.33685,0.867189,0.357915,0.0624121
1841,442.654,1,6.63116,0.615115,25.1674,8.31827,31.2842,0.268,0.212328,0.302692,0.709014,0.328321,0.885511,0.354115,0.0627063
1842,439.782,1,6.576,0.593862,25.1377,7.99817,32.0547,0.268,0.213079,0.30163,0.741674,0.373911,0.908287,0.351142,0.0612256
1843,443.785,1,6.5903,0.604066,25.307,7.73839,31.4669,0.268,0.207684,0.30725,0.722895,0.364443,0.905025,0.353712,0.0622514
1844,430.285,1,6.59529,0.629621,24.9719,8.02362,30.1482,0.268,0.208081,0.29947,0.704591,0.355215,0.912396,0.353186,0.0606752
1845,437.928,1,6.62542,0.625048,24.9735,7.71277,30.1307,0.268,0.211381,0.291888,0.68675,0.346221,0.885855,0.35789,0.0600556
1846,428.419,1,6.64616,0.619629,25.7104,7.7862,30.8553,0.268,0.214104,0.284497,0.688198,0.337455,0.867449,0.357536,0.058535
1847,433.166,1,6.62235,0.632459,25.3933,8.0093,30.6246,0.268,0.212075,0.287045,0.670772,0.342666,0.844166,0.359326,0.0570528
1848,427.566,1,6.60783,0.622726,25.515,7.44299,29.8521,0.268,0.212145,0.279777,0.670762,0.33814,0.853528,0.352091,0.0572237
1849,422.998,1,6.60023,0.628549,25.8321,7.51382,29.4242,0.268,0.209366,0.272692,0.653778,0.330167,0.868063,0.349507,0.0581767
1850,435.566,1,6.63841,0.609438,26.3171,7.22003,29.9989,0.268,0.211268,0.266163,0.638981,0.321807,0.883509,0.353313,0.0608751
1851,436.004,1,6.6325,0.589159,26.0844,7.80139,29.8276,0.268,0.212303,0.267051,0.680844,0.318951,0.866336,0.352726,0.0611448
1852,430.789,1,6.58389,0.594876,25.3615,7.77876,28.6228,0.268,0.215644,0.260289,0.663604,0.310875,0.866723,0.348463,0.0609976
1853,429.726,1,6.57295,0.616307,25.3727,7.82713,28.9177,0.268,0.215375,0.253699,0.646801,0.303003,0.870003,0.350813,0.0617236
1854,436.033,1,6.63833,0.614415,25.9131,7.76297,29.5468,0.268,0.218553,0.254172,0.639073,0.302838,0.842998,0.356701,0.0612502
1855,434.358,1,6.61422,0.601841,25.8572,7.86051,30.8059,0.268,0.217047,0.267243,0.675832,0.304726,0.852124,0.352513,0.0605482
1856,440.516,1,6.58041,0.611651,25.4009,7.64873,30.3008,0.268,0.214179,0.285143,0.701625,0.321564,0.835655,0.35254,0.0601911
1857,435.532,1,6.57574,0.616234,25.194,7.53734,29.7825,0.268,0.212161,0.293662,0.683859,0.32274,0.830384,0.354326,0.0590554
1858,438.932,1,6.58373,0.597016,25.2472,7.67114,29.6403,0.268,0.208201,0.30674,0.734326,0.337039,0.882267,0.350188,0.0609543
1859,434.592,1,6.5813,0.617442,25.4287,8.01171,30.6079,0.268,0.209002,0.298973,0.715733,0.328505,0.863715,0.351907,0.0599882
1860,435.369,1,6.59016,0.627936,24.9193,7.9622,30.6864,0.268,0.213601,0.291403,0.69761,0.320187,0.86967,0.352381,0.0601338
1861,432.662,1,6.61143,0.608489,25.089,7.97509,30.5949,0.268,0.208193,0.284025,0.679946,0.315213,0.854677,0.356426,0.059115
1862,429.099,1,6.5713,0.644236,25.6593,7.87865,31.2791,0.268,0.214266,0.280252,0.662729,0.307232,0.855708,0.350247,0.0582959
1863,443.79,1,6.58391,0.637276,25.5886,7.85575,31.3255,0.268,0.214757,0.275348,0.715306,0.299452,0.80206,0.350084,0.0618474
1864,438.376,1,6.59538,0.632481,25.6907,7.63053,31.7806,0.268,0.210548,0.279077,0.770859,0.29187,0.832661,0.348798,0.0602814
1865,433.249,1,6.62936,0.634012,25.5721,7.95122,31.2918,0.268,0.214717,0.27458,0.787572,0.299074,0.851346,0.354087,0.058755
1866,432.834,1,6.59834,0.628175,25.0218,7.98422,31.5059,0.268,0.215969,0.275118,0.769427,0.291502,0.8268,0.353202,0.0593711
1867,435.649,1,6.64229,0.611234,26.0029,7.55536,32.6993,0.268,0.210501,0.292595,0.749945,0.288486,0.834186,0.356548,0.0596676
1868,435.305,1,6.65273,0.626175,25.5678,7.75318,31.7335,0.268,0.205171,0.285186,0.730956,0.281181,0.855377,0.356829,0.0602001
1869,429.001,1,6.63431,0.634728,25.8002,7.71032,31.9524,0.268,0.208751,0.285904,0.712448,0.297529,0.873041,0.355507,0.0586758
1870,433.813,1,6.63814,0.623906,25.6874,7.75945,30.9963,0.268,0.206396,0.278665,0.694408,0.289995,0.880659,0.355951,0.0607847
1871,438.016,1,6.59655,0.649273,26.5354,6.90593,31.0909,0.268,0.210998,0.296006,0.676825,0.30041,0.897795,0.351218,0.0629182
1872,426.445,1,6.63054,0.602856,26.9597,6.88101,31.9748,0.268,0.208972,0.288511,0.659688,0.306612,0.895058,0.348381,0.0613251
1873,426.314,1,6.60197,0.642691,26.6047,6.79917,31.0352,0.268,0.206141,0.281206,0.642984,0.298848,0.903277,0.353169,0.060703
1874,432.651,1,6.60817,0.648813,26.6943,6.8835,31.3087,0.268,0.209234,0.274085,0.626703,0.307554,0.916376,0.352977,0.0620768
1875,434.118,1,6.61097,0.639151,26.6804,6.99173,31.8672,0.268,0.210624,0.282004,0.610835,0.322082,0.916881,0.353952,0.0612693
1876,422.245,1,6.6154,0.628694,26.7299,6.64953,31.9877,0.268,0.208253,0.283577,0.598506,0.314615,0.922459,0.356733,0.0599757
1877,429.85,1,6.60233,0.627053,26.8679,6.75063,32.093,0.268,0.211541,0.283252,0.583351,0.318246,0.897361,0.352298,0.061433
1878,433.945,1,6.61454,0.619564,26.9553,6.74093,31.0961,0.268,0.212813,0.278624,0.56858,0.312891,0.903686,0.35583,0.0611609
1879,436.538,1,6.6193,0.629357,27.0412,6.63895,31.0646,0.268,0.20891,0.28435,0.559698,0.331562,0.936318,0.357698,0.06337
1880,422.888,1,6.58964,0.644615,26.3483,6.59876,30.7496,0.268,0.206848,0.293124,0.611703,0.323167,0.942078,0.358089,0.0617655
1881,431.999,1,6.58232,0.636476,26.3189,6.89654,30.5017,0.268,0.213526,0.285702,0.664534,0.314984,0.935629,0.36077,0.0623935
1882,434.341,1,6.60072,0.64127,26.3352,7.27172,30.7786,0.268,0.210384,0.278468,0.647708,0.317924,0.934096,0.353083,0.0639448
1883,428.024,1,6.6037,0.628274,26.9912,6.65579,30.9786,0.268,0.211963,0.271417,0.653103,0.309874,0.924305,0.350513,0.0639044
1884,432.567,1,6.63001,0.60682,27.0633,6.66703,31.693,0.268,0.206596,0.264545,0.650197,0.302027,0.887588,0.354486,0.0624764
1885,435.186,1,6.62723,0.628488,26.9215,6.93068,32.5188,0.268,0.211848,0.257846,0.672839,0.29438,0.887492,0.355891,0.0619837
1886,429.979,1,6.59446,0.612305,26.2975,7.22045,32.5132,0.268,0.210561,0.251317,0.655803,0.293769,0.881631,0.352349,0.0606613
1887,429.01,1,6.62412,0.610061,26.2042,7.5233,32.6605,0.268,0.214117,0.269683,0.642351,0.311907,0.88351,0.358502,0.06047
1888,428.739,1,6.60672,0.594054,26.1742,7.49336,31.8108,0.268,0.216658,0.268577,0.626087,0.30401,0.875273,0.350714,0.061422
1889,433.793,1,6.60155,0.616397,26.6297,7.54144,32.2199,0.268,0.219123,0.275414,0.610234,0.296312,0.899201,0.353459,0.0625172
1890,429.71,1,6.61568,0.609953,26.5946,7.43808,32.2588,0.268,0.214964,0.26844,0.641424,0.299729,0.912209,0.352783,0.0626213
1891,431.62,1,6.62156,0.626671,25.9866,7.60917,31.5847,0.268,0.217777,0.265405,0.633882,0.292139,0.911931,0.357208,0.0613426
1892,426.173,1,6.62108,0.601105,25.5424,7.59903,30.9159,0.268,0.212263,0.264291,0.685818,0.284742,0.921383,0.356547,0.0607903
1893,429.866,1,6.58125,0.592839,25.8377,7.26612,31.2364,0.268,0.207499,0.257599,0.668453,0.279329,0.923989,0.351744,0.0614771
1894,420.661,1,6.57508,0.576126,25.8457,7.33958,30.8471,0.268,0.205024,0.264099,0.651527,0.288651,0.92129,0.350091,0.0612334
1895,438.224,1,6.57004,0.588549,25.6687,7.29014,31.5624,0.268,0.213354,0.261309,0.63503,0.31242,0.900674,0.35276,0.0616638
1896,434.787,1,6.57155,0.588956,25.0821,7.63309,31.2778,0.268,0.21,0.27325,0.677657,0.304509,0.921567,0.355194,0.0629077
1897,432.847,1,6.56784,0.627792,25.1918,7.66509,31.2132,0.268,0.213086,0.269998,0.71199,0.296799,0.913165,0.352384,0.0629302
1898,418.423,1,6.58152,0.635037,25.4444,7.69723,30.2516,0.268,0.210298,0.263161,0.693962,0.289283,0.923542,0.354525,0.0613368
1899,414.606,1,6.58969,0.617061,25.3306,7.77868,30.6837,0.268,0.213248,0.273881,0.676391,0.291145,0.906371,0.35523,0.0597837
1900,432.789,1,6.60589,0.621799,25.4536,7.97511,30.4613,0.268,0.210894,0.281957,0.659264,0.315374,0.920292,0.358885,0.0594163
1901,431.118,1,6.61608,0.606772,25.3186,7.74458,29.7205,0.268,0.205554,0.283644,0.665101,0.337619,0.920882,0.357443,0.0609559
1902,428.358,1,6.6092,0.609429,25.4719,7.82267,30.0983,0.268,0.209402,0.284716,0.64826,0.344559,0.940284,0.351632,0.06299
1903,435.556,1,6.62795,0.606613,25.7234,7.80798,30.3729,0.268,0.207652,0.28224,0.634416,0.351918,0.911874,0.347348,0.0631103
1904,448.173,1,6.61903,0.624636,25.1531,7.62892,29.3605,0.268,0.206279,0.286341,0.67332,0.356885,0.918555,0.352877,0.0653477
1905,453.128,1,6.60138,0.608891,25.1552,7.77115,29.2529,0.268,0.205749,0.295969,0.66666,0.378578,0.8846,0.350486,0.0655438
1906,446.935,1,6.54463,0.618155,25.7626,7.41453,30.2199,0.268,0.2038,0.308148,0.64978,0.415165,0.913882,0.351107,0.0650008
1907,433.956,1,6.54492,0.61515,25.7699,7.23142,31.4608,0.268,0.203914,0.30065,0.633327,0.404652,0.936312,0.351923,0.063355
1908,440.332,1,6.59691,0.597153,25.6884,7.81777,31.9139,0.268,0.207175,0.30162,0.627681,0.394406,0.935969,0.352661,0.0631954
1909,435.942,1,6.55995,0.626751,25.9825,7.39094,32.7638,0.268,0.202449,0.293983,0.611788,0.388375,0.945393,0.352783,0.0639735
1910,436.212,1,6.62066,0.636756,25.9131,7.21296,33.0443,0.268,0.203925,0.286539,0.604223,0.400518,0.939969,0.354286,0.0624785
1911,434.232,1,6.57926,0.629897,26.0044,7.21672,32.4119,0.268,0.203836,0.279283,0.669292,0.391668,0.921447,0.352122,0.0619947
1912,433.227,1,6.56886,0.655417,26.0109,7.34934,32.9332,0.268,0.207575,0.272212,0.664799,0.381751,0.905263,0.345054,0.0624613
1913,432.296,1,6.59124,0.634005,25.5914,7.36568,33.0191,0.268,0.20677,0.265319,0.722446,0.372085,0.88874,0.355125,0.0608797
1914,434.41,1,6.62368,0.650676,25.6575,7.6498,33.5388,0.268,0.215707,0.258601,0.746005,0.372727,0.867649,0.358525,0.0593382
1915,436.99,1,6.6437,0.614849,26.1467,7.96385,34.189,0.268,0.211816,0.259377,0.727115,0.386247,0.885423,0.357108,0.0598331
1916,432.474,1,6.6314,0.612632,25.2531,8.15291,32.5072,0.268,0.206453,0.268793,0.708705,0.434695,0.897157,0.351857,0.0586746
1917,444.573,1,6.59962,0.601991,25.1111,8.15693,32.8606,0.268,0.210984,0.270562,0.69076,0.451703,0.893863,0.352421,0.0604878
1918,439.73,1,6.58083,0.605853,25.1439,7.8537,32.2582,0.268,0.209084,0.280362,0.67914,0.440266,0.869548,0.35178,0.0589563
1919,451.518,1,6.59387,0.614137,25.1189,8.14256,30.8006,0.268,0.212461,0.29037,0.706537,0.429118,0.814271,0.354489,0.060244
1920,448.158,1,6.55461,0.593142,25.7371,7.35813,31.7468,0.268,0.207081,0.296065,0.688647,0.442267,0.835595,0.348573,0.0608464
1921,446.569,1,6.57711,0.610725,25.8952,7.51072,31.5159,0.268,0.209676,0.302204,0.672232,0.477873,0.852298,0.349606,0.0597896
1922,453.871,1,6.55558,0.622611,25.4881,7.54215,31.337,0.268,0.206196,0.312892,0.659019,0.473453,0.820535,0.352961,0.0602979
1923,459.026,1,6.55527,0.641701,25.7257,7.5914,31.947,0.268,0.20545,0.317068,0.642332,0.47564,0.824027,0.3477,0.0636255
1924,454.196,1,6.57392,0.653432,25.5742,7.77988,32.0053,0.268,0.203429,0.30904,0.630963,0.478765,0.79495,0.351647,0.0620145
1925,464.575,1,6.57763,0.641488,25.4042,8.10824,31.4508,0.268,0.201893,0.307525,0.631041,0.466642,0.805253,0.351599,0.0637504
1926,453.136,1,6.59046,0.650658,25.3808,8.02008,30.8729,0.268,0.205138,0.299738,0.647346,0.472531,0.792996,0.35132,0.0621362
1927,450.527,1,6.62279,0.636918,25.8945,7.99477,32.1868,0.268,0.211925,0.292149,0.66609,0.460566,0.793268,0.353707,0.0610862
1928,432.842,1,6.60943,0.626902,25.7451,7.97378,32.1255,0.268,0.217642,0.28758,0.649225,0.448904,0.831326,0.355056,0.0595395
1929,444.491,1,6.59779,0.642994,25.8128,7.9825,33.0426,0.268,0.222337,0.284462,0.632786,0.437538,0.825716,0.355997,0.0588638
1930,447.271,1,6.60586,0.629837,25.6156,7.71767,30.9972,0.268,0.217254,0.288145,0.625517,0.426459,0.821509,0.359909,0.0588525
1931,434.079,1,6.60416,0.610979,26.1002,7.31951,30.8084,0.268,0.211753,0.287805,0.621227,0.415661,0.829283,0.356983,0.0576511
1932,443.921,1,6.61078,0.631934,26.2351,7.43264,30.9281,0.268,0.21075,0.281798,0.640616,0.426892,0.846007,0.360918,0.058913
1933,436.598,1,6.60607,0.626202,26.058,7.64465,30.9266,0.268,0.205414,0.274663,0.624395,0.416083,0.827052,0.355397,0.0602674
1934,434.953,1,6.64446,0.612194,26.1973,7.5411,29.6203,0.268,0.200789,0.275373,0.608585,0.412583,0.86064,0.355418,0.05971
1935,444.096,1,6.57715,0.609226,26.2554,7.13583,31.2584,0.268,0.204599,0.273692,0.60923,0.445123,0.880443,0.353829,0.0614508
1936,445.567,1,6.61041,0.620549,26.6699,7.17721,30.8496,0.268,0.205597,0.266762,0.593804,0.433852,0.82054,0.353171,0.0614204
1937,456.471,1,6.60862,0.610284,26.5085,7.03719,31.3712,0.268,0.20714,0.260007,0.578768,0.422867,0.766037,0.349913,0.0647264
1938,467.984,1,6.58629,0.610344,26.716,6.89675,31.1736,0.268,0.208447,0.263002,0.56674,0.440153,0.714611,0.347884,0.0656996
1939,449.337,1,6.5998,0.620064,26.9809,6.8444,32.0724,0.268,0.214894,0.262981,0.575191,0.429008,0.772382,0.355228,0.0640361
1940,458.815,1,6.59385,0.644214,26.9173,7.03739,32.8062,0.268,0.214978,0.278006,0.577889,0.439569,0.776591,0.35605,0.063906
1941,467.248,1,6.60171,0.638544,26.8145,6.80326,34.0729,0.268,0.212818,0.286399,0.563257,0.431451,0.770243,0.359025,0.0668265
1942,462.497,1,6.57291,0.626074,26.8601,6.92375,33.6581,0.268,0.211048,0.279147,0.580896,0.436064,0.796529,0.351696,0.0672288
1943,466.253,1,6.57541,0.61976,26.6897,6.91635,32.5065,0.268,0.205704,0.272079,0.618499,0.450698,0.793206,0.350302,0.0670268
1944,474.586,1,6.54107,0.646184,26.3341,6.93446,31.9277,0.268,0.204302,0.265189,0.606859,0.439286,0.698868,0.352022,0.0673708
1945,469.523,1,6.56487,0.632688,26.4674,7.07919,31.5122,0.268,0.203634,0.265951,0.648357,0.428163,0.575825,0.354226,0.065665
1946,458.7,1,6.59318,0.647185,25.8899,7.41886,32.9817,0.268,0.205507,0.271397,0.65913,0.420294,0.692318,0.355152,0.0640023
1947,454.396,1,6.59528,0.622819,25.9635,7.38708,33.5578,0.268,0.210463,0.273832,0.642441,0.422133,0.78942,0.351749,0.0623817
1948,449.987,1,6.55137,0.613829,25.9482,7.3068,33.4864,0.268,0.208756,0.287523,0.629522,0.444799,0.833729,0.356614,0.0608022
1949,448.581,1,6.54911,0.632766,25.9783,7.45333,32.862,0.268,0.207167,0.301304,0.613582,0.446686,0.877122,0.359387,0.0610547
1950,437.648,1,6.59882,0.606733,25.9491,7.62184,33.9158,0.268,0.205876,0.293675,0.598046,0.435376,0.883907,0.352477,0.0616155
1951,436.074,1,6.61266,0.608357,25.8402,7.80812,33.7497,0.268,0.208671,0.286239,0.631423,0.424352,0.881328,0.354844,0.0600553
1952,431.04,1,6.57053,0.625226,25.8606,7.34311,33.6534,0.268,0.208709,0.278991,0.615435,0.413607,0.89866,0.355942,0.0587552
1953,441.218,1,6.59838,0.635671,25.7951,7.70881,32.7561,0.268,0.20774,0.282621,0.661302,0.413532,0.890595,0.356784,0.0604891
1954,443.709,1,6.57826,0.639477,25.7081,7.4059,31.6313,0.268,0.202638,0.293931,0.687943,0.411115,0.884702,0.356653,0.0601626
1955,439.363,1,6.60102,0.625675,26.0026,7.07952,31.1876,0.268,0.203938,0.286488,0.670524,0.414557,0.861482,0.356223,0.0601542
1956,435.862,1,6.58879,0.648301,26.0305,6.83413,31.1772,0.268,0.204419,0.279234,0.653546,0.40406,0.850628,0.353892,0.0590038
1957,434.921,1,6.57171,0.642702,25.9725,6.87024,31.0913,0.268,0.209611,0.274494,0.636998,0.393829,0.821368,0.355834,0.0587387
1958,438.265,1,6.58078,0.622981,25.8603,7.05236,29.7641,0.268,0.207134,0.284026,0.620869,0.389232,0.808125,0.353612,0.0597661
1959,449.19,1,6.5574,0.624675,25.8557,7.09712,30.1994,0.268,0.207833,0.276834,0.605148,0.412896,0.805086,0.351258,0.0608787
1960,453.298,1,6.60502,0.640817,25.7175,7.81087,30.9932,0.268,0.211162,0.281833,0.612424,0.402441,0.838495,0.355869,0.0620216
1961,447.711,1,6.6128,0.611376,25.7754,7.59366,30.5912,0.268,0.21116,0.274697,0.596917,0.406075,0.800934,0.35698,0.060924
1962,437.919,1,6.61001,0.618751,26.3899,7.27202,31.3124,0.268,0.211104,0.286018,0.581803,0.399444,0.879262,0.353212,0.0613563
1963,429.956,1,6.60948,0.612198,26.2445,7.53648,30.7925,0.268,0.211433,0.279413,0.567071,0.395794,0.881396,0.356549,0.0598027
1964,444.849,1,6.59673,0.626028,25.7575,7.58244,30.4261,0.268,0.206079,0.272338,0.625974,0.409321,0.868469,0.350594,0.0612804
1965,445.442,1,6.61821,0.619491,25.7867,7.71277,31.4844,0.268,0.210624,0.265443,0.651908,0.398956,0.855169,0.356568,0.0602989
1966,451.268,1,6.59459,0.605884,25.7292,7.36508,31.6682,0.268,0.206838,0.258721,0.635402,0.389027,0.84193,0.350606,0.0642237
1967,450.514,1,6.56772,0.602021,25.9477,7.16502,31.1194,0.268,0.2016,0.25217,0.619313,0.379177,0.842436,0.347704,0.0670726
1968,453.491,1,6.54739,0.622531,25.3147,7.36442,30.6864,0.268,0.209971,0.254845,0.685868,0.387242,0.842414,0.351933,0.0653743
1969,449.232,1,6.56121,0.616193,25.78,7.1475,31.411,0.268,0.209362,0.255277,0.671944,0.378926,0.793904,0.355026,0.063719
1970,448.054,1,6.55639,0.62258,26.2021,6.80632,32.4885,0.268,0.214473,0.249272,0.694718,0.369331,0.700727,0.35676,0.0621056
1971,452.875,1,6.55212,0.605953,26.5008,6.71604,31.7535,0.268,0.212215,0.242961,0.700941,0.359979,0.751552,0.354386,0.0638326
