Cl_vs_Q_abscissa,Cl_vs_Q_spline,Cl_vs_Q_regression,Cl_vs_V1_abscissa,Cl_vs_V1_spline,Cl_vs_V1_regression,Cl_vs_V2_abscissa,Cl_vs_V2_spline,Cl_vs_V2_regression,Cl_vs_bias_abscissa,Cl_vs_bias_spline,Cl_vs_bias_regression,Q_vs_Cl_abscissa,Q_vs_Cl_spline,Q_vs_Cl_regression,Q_vs_V1_abscissa,Q_vs_V1_spline,Q_vs_V1_regression,Q_vs_V2_abscissa,Q_vs_V2_spline,Q_vs_V2_regression,Q_vs_bias_abscissa,Q_vs_bias_spline,Q_vs_bias_regression,V1_vs_Cl_abscissa,V1_vs_Cl_spline,V1_vs_Cl_regression,V1_vs_Q_abscissa,V1_vs_Q_spline,V1_vs_Q_regression,V1_vs_V2_abscissa,V1_vs_V2_spline,V1_vs_V2_regression,V1_vs_bias_abscissa,V1_vs_bias_spline,V1_vs_bias_regression,V2_vs_Cl_abscissa,V2_vs_Cl_spline,V2_vs_Cl_regression,V2_vs_Q_abscissa,V2_vs_Q_spline,V2_vs_Q_regression,V2_vs_V1_abscissa,V2_vs_V1_spline,V2_vs_V1_regression,V2_vs_bias_abscissa,V2_vs_bias_spline,V2_vs_bias_regression,bias_vs_Cl_abscissa,bias_vs_Cl_spline,bias_vs_Cl_regression,bias_vs_Q_abscissa,bias_vs_Q_spline,bias_vs_Q_regression,bias_vs_V1_abscissa,bias_vs_V1_spline,bias_vs_V1_regression,bias_vs_V2_abscissa,bias_vs_V2_spline,bias_vs_V2_regression
-0.576766,-0.0166528,0.012847,-0.230365,-0.133512,-0.0701436,-0.325172,-0.109248,-0.0637426,-0.924483,0.040083,0.0206101,-0.208014,-0.134021,0.0155837,-0.230365,0.155132,-0.0760056,-0.325172,0.147752,-0.0658436,-0.924483,-0.139404,-0.0815934,-0.208014,-0.122046,-0.0912427,-0.576766,-0.123728,-0.0388246,-0.325172,-0.216364,-0.23675,-0.924483,0.131231,0.0136158,-0.208014,-0.172606,-0.114688,-0.576766,-0.176111,-0.0527715,-0.230365,-0.31682,-0.304269,-0.924483,0.178455,0.0135835,-0.208014,0.963842,0.351269,-0.576766,-0.767101,-0.806472,-0.230365,1.11258,0.150059,-0.325172,1.29888,0.276682
-0.557724,-0.0183129,0.0124674,-0.218958,-0.129105,-0.0666072,-0.31133,-0.106594,-0.0608644,-0.859891,0.0387035,0.0191689,-0.19992,-0.129284,0.0146346,-0.218958,0.152782,-0.072699,-0.31133,0.147097,-0.0633365,-0.859891,-0.132456,-0.0761093,-0.19992,-0.119893,-0.0876864,-0.557724,-0.119462,-0.0374946,-0.31133,-0.206431,-0.226274,-0.859891,0.127962,0.0126501,-0.19992,-0.170131,-0.110694,-0.557724,-0.169528,-0.0513801,-0.218958,-0.301618,-0.289813,-0.859891,0.173895,0.0117052,-0.19992,0.936122,0.335023,-0.557724,-0.762542,-0.781749,-0.218958,1.09691,0.139235,-0.31133,1.28827,0.261425
-0.538681,-0.0199731,0.0120878,-0.20755,-0.124698,-0.0630709,-0.297489,-0.10394,-0.0579861,-0.795298,0.0373241,0.0177276,-0.191826,-0.124547,0.0136855,-0.20755,0.150432,-0.0693923,-0.297489,0.146443,-0.0608294,-0.795298,-0.125509,-0.0706253,-0.191826,-0.117741,-0.08413,-0.538681,-0.115196,-0.0361646,-0.297489,-0.196497,-0.215797,-0.795298,0.124693,0.0116843,-0.191826,-0.167657,-0.1067,-0.538681,-0.162945,-0.0499886,-0.20755,-0.286416,-0.275357,-0.795298,0.169335,0.00982685,-0.191826,0.908401,0.318778,-0.538681,-0.757983,-0.757026,-0.20755,1.08125,0.128411,-0.297489,1.27767,0.246167
-0.519639,-0.0216333,0.0117082,-0.196143,-0.120291,-0.0595346,-0.283648,-0.101285,-0.0551079,-0.730706,0.0359446,0.0162864,-0.183733,-0.119811,0.0127364,-0.196143,0.148082,-0.0660857,-0.283648,0.145788,-0.0583223,-0.730706,-0.118561,-0.0651412,-0.183733,-0.115589,-0.0805737,-0.519639,-0.11093,-0.0348347,-0.283648,-0.186564,-0.205321,-0.730706,0.121424,0.0107186,-0.183733,-0.165183,-0.102706,-0.519639,-0.156362,-0.0485972,-0.196143,-0.271214,-0.260902,-0.730706,0.164775,0.00794853,-0.183733,0.880681,0.302533,-0.519639,-0.753424,-0.732303,-0.196143,1.06558,0.117586,-0.283648,1.26706,0.23091
-0.500596,-0.0232935,0.0113286,-0.184736,-0.115884,-0.0559982,-0.269807,-0.0986307,-0.0522297,-0.666114,0.0345651,0.0148452,-0.175639,-0.115074,0.0117873,-0.184736,0.145733,-0.062779,-0.269807,0.145133,-0.0558152,-0.666114,-0.111614,-0.0596572,-0.175639,-0.113437,-0.0770174,-0.500596,-0.106664,-0.0335047,-0.269807,-0.17663,-0.194845,-0.666114,0.118154,0.00975288,-0.175639,-0.162709,-0.0987123,-0.500596,-0.149779,-0.0472058,-0.184736,-0.256012,-0.246446,-0.666114,0.160215,0.00607021,-0.175639,0.85296,0.286287,-0.500596,-0.748865,-0.70758,-0.184736,1.04991,0.106762,-0.269807,1.25646,0.215652
-0.481554,-0.0249537,0.010949,-0.173329,-0.111477,-0.0524619,-0.255966,-0.0959763,-0.0493515,-0.601521,0.0331856,0.0134039,-0.167546,-0.110337,0.0108382,-0.173329,0.143383,-0.0594724,-0.255966,0.144479,-0.0533081,-0.601521,-0.104666,-0.0541731,-0.167546,-0.111285,-0.073461,-0.481554,-0.102397,-0.0321747,-0.255966,-0.166697,-0.184368,-0.601521,0.114885,0.00878715,-0.167546,-0.160235,-0.0947183,-0.481554,-0.143196,-0.0458144,-0.173329,-0.24081,-0.23199,-0.601521,0.155656,0.00419189,-0.167546,0.82524,0.270042,-0.481554,-0.744306,-0.682857,-0.173329,1.03424,0.0959378,-0.255966,1.24585,0.200395
-0.462511,-0.0266139,0.0105694,-0.161922,-0.107069,-0.0489256,-0.242125,-0.0933219,-0.0464733,-0.536929,0.0318061,0.0119627,-0.159452,-0.1056,0.00988912,-0.161922,0.141033,-0.0561657,-0.242125,0.143824,-0.050801,-0.536929,-0.0977188,-0.0486891,-0.159452,-0.109133,-0.0699047,-0.462511,-0.0981311,-0.0308448,-0.242125,-0.156763,-0.173892,-0.536929,0.111616,0.00782143,-0.159452,-0.157761,-0.0907243,-0.462511,-0.136613,-0.0444229,-0.161922,-0.225609,-0.217534,-0.536929,0.151096,0.00231357,-0.159452,0.797519,0.253796,-0.462511,-0.739746,-0.658134,-0.161922,1.01857,0.0851135,-0.242125,1.23525,0.185138
-0.443469,-0.028274,0.0101899,-0.150515,-0.102662,-0.0453893,-0.228283,-0.0906675,-0.043595,-0.472337,0.0304266,0.0105215,-0.151358,-0.0964832,0.00894004,-0.150515,0.138683,-0.0528591,-0.228283,0.14317,-0.0482939,-0.472337,-0.0907713,-0.043205,-0.151358,-0.105775,-0.0663484,-0.443469,-0.0938649,-0.0295148,-0.228283,-0.14683,-0.163416,-0.472337,0.108347,0.0068557,-0.151358,-0.153152,-0.0867303,-0.443469,-0.13003,-0.0430315,-0.150515,-0.210407,-0.203078,-0.472337,0.146536,0.000435255,-0.151358,0.750469,0.237551,-0.443469,-0.735187,-0.633411,-0.150515,1.00291,0.0742892,-0.228283,1.22464,0.16988
-0.424426,-0.0299342,0.00981027,-0.139107,-0.0982552,-0.0418529,-0.214442,-0.0880131,-0.0407168,-0.407744,0.0290471,0.00908023,-0.143265,-0.0859307,0.00799095,-0.139107,0.136334,-0.0495524,-0.214442,0.142515,-0.0457868,-0.407744,-0.0838239,-0.037721,-0.143265,-0.102022,-0.062792,-0.424426,-0.0895987,-0.0281848,-0.214442,-0.136896,-0.152939,-0.407744,0.105077,0.00588998,-0.143265,-0.147843,-0.0827363,-0.424426,-0.123447,-0.0416401,-0.139107,-0.195205,-0.188622,-0.407744,0.141976,-0.00144306,-0.143265,0.697086,0.221305,-0.424426,-0.730628,-0.608688,-0.139107,0.987239,0.0634649,-0.214442,1.21403,0.154623
-0.405384,-0.0315944,0.00943069,-0.1277,-0.093848,-0.0383166,-0.200601,-0.0853587,-0.0378386,-0.343152,0.0276676,0.007639,-0.135171,-0.0753782,0.00704186,-0.1277,0.133984,-0.0462458,-0.200601,0.14186,-0.0432797,-0.343152,-0.0768764,-0.0322369,-0.135171,-0.0982691,-0.0592357,-0.405384,-0.0853324,-0.0268549,-0.200601,-0.126963,-0.142463,-0.343152,0.101808,0.00492425,-0.135171,-0.142534,-0.0787423,-0.405384,-0.116864,-0.0402487,-0.1277,-0.180003,-0.174166,-0.343152,0.137416,-0.00332138,-0.135171,0.643702,0.20506,-0.405384,-0.726069,-0.583965,-0.1277,0.971571,0.0526406,-0.200601,1.20343,0.139365
-0.386341,-0.0332546,0.0090511,-0.116293,-0.0894409,-0.0347803,-0.18676,-0.0827043,-0.0349604,-0.27856,0.0262882,0.00619776,-0.127077,-0.0647235,0.00609277,-0.116293,0.131634,-0.0429392,-0.18676,0.141206,-0.0407726,-0.27856,-0.069929,-0.0267529,-0.127077,-0.0943659,-0.0556793,-0.386341,-0.0810662,-0.0255249,-0.18676,-0.117029,-0.131987,-0.27856,0.0985389,0.00395853,-0.127077,-0.136999,-0.0747483,-0.386341,-0.110281,-0.0388572,-0.116293,-0.164801,-0.15971,-0.27856,0.132857,-0.0051997,-0.127077,0.589308,0.188815,-0.386341,-0.72151,-0.559242,-0.116293,0.955903,0.0418163,-0.18676,1.19282,0.124108
-0.367299,-0.0349148,0.00867152,-0.104886,-0.0827464,-0.0312439,-0.172919,-0.079837,-0.0320821,-0.213968,0.0249087,0.00475652,-0.118984,-0.0538468,0.00514368,-0.104886,0.121914,-0.0396325,-0.172919,0.139706,-0.0382655,-0.213968,-0.0629815,-0.0212688,-0.118984,-0.090136,-0.052123,-0.367299,-0.0768,-0.0241949,-0.172919,-0.107168,-0.12151,-0.213968,0.0952696,0.0029928,-0.118984,-0.130972,-0.0707543,-0.367299,-0.103698,-0.0374658,-0.104886,-0.149371,-0.145255,-0.213968,0.128297,-0.00707802,-0.118984,0.532716,0.172569,-0.367299,-0.716951,-0.534519,-0.104886,0.902204,0.030992,-0.172919,1.17745,0.10885
-0.348256,-0.0365749,0.00829193,-0.0934788,-0.0756777,-0.0277076,-0.159077,-0.0747628,-0.0292039,-0.149375,0.0230885,0.00331529,-0.11089,-0.04297,0.00419459,-0.0934788,0.111166,-0.0363259,-0.159077,0.12945,-0.0357584,-0.149375,-0.0549502,-0.0157848,-0.11089,-0.0859062,-0.0485667,-0.348256,-0.0725338,-0.022865,-0.159077,-0.09805,-0.111034,-0.149375,0.0897034,0.00202708,-0.11089,-0.124946,-0.0667603,-0.348256,-0.0971154,-0.0360744,-0.0934788,-0.133944,-0.130799,-0.149375,0.120443,-0.00895634,-0.11089,0.476125,0.156324,-0.348256,-0.712391,-0.509796,-0.0934788,0.841681,0.0201677,-0.159077,1.11264,0.093593
-0.329214,-0.0382351,0.00791234,-0.0820717,-0.0684746,-0.0241713,-0.145236,-0.0696885,-0.0263257,-0.0847829,0.021246,0.00187405,-0.102796,-0.0320933,0.0032455,-0.0820717,0.100087,-0.0330192,-0.145236,0.119194,-0.0332513,-0.0847829,-0.0468641,-0.0103007,-0.102796,-0.0816763,-0.0450103,-0.329214,-0.0682676,-0.021535,-0.145236,-0.0889323,-0.100558,-0.0847829,0.084021,0.00106135,-0.102796,-0.118919,-0.0627663,-0.329214,-0.0905324,-0.034683,-0.0820717,-0.118529,-0.116343,-0.0847829,0.112422,-0.0108347,-0.102796,0.419533,0.140078,-0.329214,-0.707832,-0.485073,-0.0820717,0.778578,0.00934337,-0.145236,1.04784,0.0783355
-0.310171,-0.0398953,0.00753276,-0.0706645,-0.0612716,-0.0206349,-0.131395,-0.064356,-0.0234475,-0.0201906,0.0194035,0.000432819,-0.0947028,-0.0212166,0.00229642,-0.0706645,0.0890094,-0.0297126,-0.131395,0.108319,-0.0307442,-0.0201906,-0.0387779,-0.00481666,-0.0947028,-0.0774465,-0.041454,-0.310171,-0.0640014,-0.020205,-0.131395,-0.0798398,-0.0900813,-0.0201906,0.0783386,9.56274e-05,-0.0947028,-0.112892,-0.0587723,-0.310171,-0.0839495,-0.0332915,-0.0706645,-0.103113,-0.101887,-0.0201906,0.104401,-0.012713,-0.0947028,0.362941,0.123833,-0.310171,-0.703273,-0.46035,-0.0706645,0.715474,-0.00148094,-0.131395,0.977281,0.0630781
-0.291129,-0.0415555,0.00715317,-0.0592573,-0.0540686,-0.0170986,-0.117554,-0.0589695,-0.0205693,0.0444017,0.017561,-0.00100842,-0.0866092,-0.0103398,0.00134733,-0.0592573,0.0779313,-0.0264059,-0.117554,0.0973142,-0.0282371,0.0444017,-0.0306918,0.000667392,-0.0866092,-0.0732166,-0.0378977,-0.291129,-0.0597351,-0.0188751,-0.117554,-0.0707526,-0.0796049,0.0444017,0.0726562,-0.000870098,-0.0866092,-0.106865,-0.0547783,-0.291129,-0.0773665,-0.0319001,-0.0592573,-0.087697,-0.087431,0.0444017,0.0963797,-0.0145913,-0.0866092,0.30635,0.107587,-0.291129,-0.698714,-0.435628,-0.0592573,0.652371,-0.0123052,-0.117554,0.905524,0.0478207
-0.272086,-0.0432157,0.00677359,-0.0478502,-0.0468655,-0.0135623,-0.103713,-0.053583,-0.017691,0.108994,0.0157185,-0.00244965,-0.0785156,0.000536938,0.000398238,-0.0478502,0.0668532,-0.0230993,-0.103713,0.0863096,-0.02573,0.108994,-0.0226057,0.00615144,-0.0785156,-0.0689868,-0.0343413,-0.272086,-0.0554689,-0.0175451,-0.103713,-0.0616653,-0.0691286,0.108994,0.0669738,-0.00183582,-0.0785156,-0.100838,-0.0507843,-0.272086,-0.0707836,-0.0305087,-0.0478502,-0.0722812,-0.0729751,0.108994,0.0883588,-0.0164696,-0.0785156,0.249758,0.091342,-0.272086,-0.694155,-0.410905,-0.0478502,0.589267,-0.0231296,-0.103713,0.833768,0.0325633
-0.253044,-0.0436828,0.006394,-0.036443,-0.0396625,-0.010026,-0.0898715,-0.0481965,-0.0148128,0.173586,0.0138761,-0.00389089,-0.0704219,0.0102729,-0.000550851,-0.036443,0.0557752,-0.0197926,-0.0898715,0.075305,-0.0232229,0.173586,-0.0145195,0.0116355,-0.0704219,-0.0643619,-0.030785,-0.253044,-0.0499536,-0.0162151,-0.0898715,-0.052578,-0.0586522,0.173586,0.0612915,-0.00280155,-0.0704219,-0.0943427,-0.0467903,-0.253044,-0.0626915,-0.0291173,-0.036443,-0.0568654,-0.0585192,0.173586,0.0803379,-0.0183479,-0.0704219,0.194949,0.0750965,-0.253044,-0.683972,-0.386182,-0.036443,0.526164,-0.0339539,-0.0898715,0.762011,0.0173058
-0.234001,-0.0440225,0.00601442,-0.0250358,-0.0322184,-0.00648963,-0.0760303,-0.0428099,-0.0119346,0.238179,0.0120336,-0.00533212,-0.0623283,0.0193644,-0.00149994,-0.0250358,0.0443056,-0.016486,-0.0760303,0.0643004,-0.0207158,0.238179,-0.00643341,0.0171195,-0.0623283,-0.0595138,-0.0272287,-0.234001,-0.0443049,-0.0148852,-0.0760303,-0.0434908,-0.0481759,0.238179,0.0556091,-0.00376727,-0.0623283,-0.0875824,-0.0427963,-0.234001,-0.0544384,-0.0277258,-0.0250358,-0.0415147,-0.0440633,0.238179,0.072317,-0.0202263,-0.0623283,0.141148,0.0588511,-0.234001,-0.673188,-0.361459,-0.0250358,0.457749,-0.0447782,-0.0760303,0.690255,0.0020484
-0.214959,-0.0443623,0.00563483,-0.0136287,-0.0247301,-0.0029533,-0.0621891,-0.0371994,-0.00905638,0.302771,0.0101843,-0.00677336,-0.0542347,0.0284558,-0.00244903,-0.0136287,0.0327873,-0.0131793,-0.0621891,0.0531345,-0.0182087,0.302771,0.00166105,0.0226036,-0.0542347,-0.0546658,-0.0236723,-0.214959,-0.0386562,-0.0135552,-0.0621891,-0.034368,-0.0376995,0.302771,0.0499049,-0.004733,-0.0542347,-0.0808221,-0.0388023,-0.214959,-0.0461853,-0.0263344,-0.0136287,-0.0261812,-0.0296074,0.302771,0.0642616,-0.0221046,-0.0542347,0.087346,0.0426057,-0.214959,-0.662405,-0.336736,-0.0136287,0.388284,-0.0556025,-0.0621891,0.613546,-0.013209
-0.195916,-0.0447021,0.00525525,-0.0022215,-0.0172402,0.000583034,-0.048348,-0.0315375,-0.00617816,0.367363,0.00817186,-0.00821459,-0.046141,0.0375473,-0.00339812,-0.0022215,0.0212762,-0.0098727,-0.048348,0.0419948,-0.0157016,0.367363,0.00995638,0.0280876,-0.046141,-0.0498177,-0.020116,-0.195916,-0.0330076,-0.0122252,-0.048348,-0.0252274,-0.0272232,0.367363,0.043676,-0.00569872,-0.046141,-0.0740618,-0.0348082,-0.195916,-0.0379322,-0.024943,-0.0022215,-0.0108504,-0.0151516,0.367363,0.0553764,-0.0239829,-0.046141,0.0335444,0.0263602,-0.195916,-0.651622,-0.312013,-0.0022215,0.318751,-0.0664268,-0.048348,0.535706,-0.0284665
-0.176874,-0.0447606,0.00487566,0.00918567,-0.00970058,0.00411936,-0.0345068,-0.0258756,-0.00329994,0.431956,0.00610474,-0.00965583,-0.0380474,0.0466387,-0.0043472,0.00918567,0.00999461,-0.00656605,-0.0345068,0.0308552,-0.0131945,0.431956,0.0182007,0.0335717,-0.0380474,-0.0449696,-0.0165597,-0.176874,-0.027403,-0.0108953,-0.0345068,-0.0160867,-0.0167469,0.431956,0.0374637,-0.00666445,-0.0380474,-0.0673015,-0.0308142,-0.176874,-0.0298626,-0.0235516,0.00918567,0.00439514,-0.000695671,0.431956,0.0464434,-0.0258612,-0.0380474,-0.0202572,0.0101148,-0.176874,-0.638394,-0.28729,0.00918567,0.247072,-0.0772511,-0.0345068,0.457867,-0.0437239
-0.157831,-0.0447061,0.00449607,0.0205928,-0.00216091,0.00765569,-0.0206656,-0.0202137,-0.000421723,0.496548,0.00389126,-0.0110971,-0.0299538,0.0557301,-0.00529629,0.0205928,-0.001287,-0.0032594,-0.0206656,0.0197155,-0.0106874,0.496548,0.0263083,0.0390557,-0.0299538,-0.0401215,-0.0130033,-0.157831,-0.0218162,-0.00956531,-0.0206656,-0.00694612,-0.00627051,0.496548,0.0312956,-0.00763017,-0.0299538,-0.0605412,-0.0268202,-0.157831,-0.0218667,-0.0221601,0.0205928,0.0196407,0.0137602,0.496548,0.0373826,-0.0277395,-0.0299538,-0.0740588,-0.00613063,-0.157831,-0.624185,-0.262567,0.0205928,0.175393,-0.0880754,-0.0206656,0.380028,-0.0589813
-0.138789,-0.0446517,0.00411649,0.032,0.00537875,0.011192,-0.0068244,-0.0145518,0.0024565,0.56114,0.00167778,-0.0125383,-0.0218601,0.0648216,-0.00624538,0.032,-0.0125686,4.72419e-05,-0.0068244,0.00857585,-0.00818026,0.56114,0.034416,0.0445398,-0.0218601,-0.0352734,-0.00944699,-0.138789,-0.0162294,-0.00823535,-0.0068244,0.00219451,0.00420584,0.56114,0.0251276,-0.0085959,-0.0218601,-0.0537809,-0.0228262,-0.138789,-0.0138708,-0.0207687,0.032,0.0348863,0.0282161,0.56114,0.0283219,-0.0296179,-0.0218601,-0.12786,-0.0223761,-0.138789,-0.609976,-0.237844,0.032,0.103713,-0.0988997,-0.0068244,0.302189,-0.0742387
-0.119746,-0.0435171,0.0037369,0.0434072,0.0128277,0.0147284,0.00701678,-0.00883549,0.00533472,0.625733,-0.000535703,-0.0139795,-0.0137665,0.073913,-0.00719447,0.0434072,-0.0229026,0.00335389,0.00701678,-0.00139474,-0.00567316,0.625733,0.0425237,0.0500238,-0.0137665,-0.0304253,-0.00589066,-0.119746,-0.0120615,-0.00690538,0.00701678,0.0115283,0.0146822,0.625733,0.0189595,-0.00956162,-0.0137665,-0.0470206,-0.0188322,-0.119746,-0.00856927,-0.0193773,0.0434072,0.0499712,0.042672,0.625733,0.0192611,-0.0314962,-0.0137665,-0.181662,-0.0386215,-0.119746,-0.582252,-0.213121,0.0434072,0.0313264,-0.109724,0.00701678,0.223254,-0.0894962
-0.100704,-0.0422748,0.00335732,0.0548143,0.0202731,0.0182647,0.020858,-0.00311761,0.00821294,0.690325,-0.00274919,-0.0154208,-0.00567285,0.0830045,-0.00814356,0.0548143,-0.0331986,0.00666053,0.020858,-0.0113323,-0.00316605,0.690325,0.0506313,0.0555079,-0.00567285,-0.0255772,-0.00233432,-0.100704,-0.00803501,-0.00557541,0.020858,0.0208675,0.0251585,0.690325,0.0127915,-0.0105274,-0.00567285,-0.0402603,-0.0148382,-0.100704,-0.00353626,-0.0179859,0.0548143,0.0650498,0.0571279,0.690325,0.0102003,-0.0333745,-0.00567285,-0.235464,-0.0548669,-0.100704,-0.553183,-0.188398,0.0548143,-0.0410889,-0.120548,0.020858,0.144288,-0.104754
-0.0816615,-0.0410326,0.00297773,0.0662215,0.0277185,0.021801,0.0346991,0.00260027,0.0110912,0.754917,-0.00496267,-0.016862,0.00242078,0.0920959,-0.00909265,0.0662215,-0.0434947,0.00996718,0.0346991,-0.0212699,-0.00065895,0.754917,0.058739,0.0609919,0.00242078,-0.0207291,0.00122201,-0.0816615,-0.0040085,-0.00424545,0.0346991,0.0302067,0.0356349,0.754917,0.00662343,-0.0114931,0.00242078,-0.0335,-0.0108442,-0.0816615,0.00149675,-0.0165944,0.0662215,0.0801283,0.0715837,0.754917,0.00113949,-0.0352528,0.00242078,-0.289265,-0.0711124,-0.0816615,-0.524113,-0.163675,0.0662215,-0.113504,-0.131373,0.0346991,0.0653218,-0.120011
-0.062619,-0.0397904,0.00259815,0.0776287,0.0351638,0.0253373,0.0485403,0.00831815,0.0139694,0.819509,-0.00717615,-0.0183032,0.0105144,0.101187,-0.0100417,0.0776287,-0.0537907,0.0132738,0.0485403,-0.0312075,0.00184815,0.819509,0.0668467,0.066476,0.0105144,-0.0158811,0.00477835,-0.062619,1.80129e-05,-0.00291548,0.0485403,0.0395458,0.0461112,0.819509,0.000455374,-0.0124588,0.0105144,-0.0267397,-0.00685021,-0.062619,0.00652976,-0.015203,0.0776287,0.0952068,0.0860396,0.819509,-0.00792129,-0.0371311,0.0105144,-0.343067,-0.0873578,-0.062619,-0.495043,-0.138952,0.0776287,-0.18592,-0.142197,0.0485403,-0.0136442,-0.135268
-0.0435765,-0.0385481,0.00221856,0.0890358,0.0425988,0.0288737,0.0623815,0.014036,0.0168476,0.884102,-0.00938963,-0.0197445,0.0186081,0.107695,-0.0109908,0.0890358,-0.0640172,0.0165805,0.0623815,-0.0411451,0.00435525,0.884102,0.0749543,0.07196,0.0186081,-0.0107509,0.00833468,-0.0435765,0.00404453,-0.00158552,0.0623815,0.048885,0.0565876,0.884102,-0.00571268,-0.0134245,0.0186081,-0.0198032,-0.0028562,-0.0435765,0.0115628,-0.0138116,0.0890358,0.110276,0.100496,0.884102,-0.0169821,-0.0390095,0.0186081,-0.390022,-0.103603,-0.0435765,-0.465974,-0.114229,0.0890358,-0.258284,-0.153021,0.0623815,-0.0926102,-0.150526
-0.024534,-0.0373059,0.00183898,0.100443,0.0495899,0.03241,0.0762227,0.0197539,0.0197258,0.948694,-0.0116031,-0.0211857,0.0267017,0.113893,-0.0119399,0.100443,-0.0716719,0.0198871,0.0762227,-0.0510827,0.00686236,0.948694,0.083062,0.0774441,0.0267017,-0.00558897,0.011891,-0.024534,0.00807104,-0.000255551,0.0762227,0.0582242,0.0670639,0.948694,-0.0118807,-0.0143903,0.0267017,-0.0128486,0.0011378,-0.024534,0.0165958,-0.0124202,0.100443,0.125037,0.114951,0.948694,-0.0260429,-0.0408878,0.0267017,-0.436146,-0.119849,-0.024534,-0.436904,-0.0895059,0.100443,-0.327127,-0.163846,0.0762227,-0.171576,-0.165783
-0.00549147,-0.0360636,0.00145939,0.11185,0.0564958,0.0359463,0.0900639,0.0254144,0.022604,1.01329,-0.0138166,-0.0226269,0.0347953,0.117203,-0.012889,0.11185,-0.078866,0.0231938,0.0900639,-0.0600677,0.00936946,1.01329,0.0911696,0.0829281,0.0347953,-0.000316003,0.0154474,-0.00549147,0.0120976,0.00107441,0.0900639,0.0676935,0.0775403,1.01329,-0.0180488,-0.015356,0.0347953,-0.00599232,0.00513181,-0.00549147,0.0216288,-0.0110287,0.11185,0.139746,0.129407,1.01329,-0.0351037,-0.0427661,0.0347953,-0.473681,-0.136094,-0.00549147,-0.407834,-0.0647829,0.11185,-0.395183,-0.17467,0.0900639,-0.249193,-0.181041
0.013551,-0.0348214,0.0010798,0.123257,0.0634017,0.0394827,0.103905,0.0310297,0.0254823,1.07788,-0.0160301,-0.0240682,0.042889,0.120034,-0.0138381,0.123257,-0.0860601,0.0265004,0.103905,-0.0683021,0.0118766,1.07788,0.0992773,0.0884122,0.042889,0.00497306,0.0190037,0.013551,0.0161241,0.00240438,0.103905,0.0772652,0.0880166,1.07788,-0.0242168,-0.0163217,0.042889,0.000844311,0.00912581,0.013551,0.0266618,-0.00963732,0.123257,0.154455,0.143863,1.07788,-0.0441644,-0.0446444,0.042889,-0.509779,-0.15234,0.013551,-0.378765,-0.0400599,0.123257,-0.463238,-0.185494,0.103905,-0.325745,-0.196298
0.0325935,-0.0335792,0.000700219,0.134664,0.0703076,0.043019,0.117746,0.0365779,0.0283605,1.14247,-0.0182436,-0.0255094,0.0509826,0.122864,-0.0147872,0.134664,-0.0932542,0.0298071,0.117746,-0.0758146,0.0143837,1.14247,0.107385,0.0938962,0.0509826,0.0102621,0.02256,0.0325935,0.0201506,0.00373435,0.117746,0.0869291,0.098493,1.14247,-0.0303849,-0.0172874,0.0509826,0.00768094,0.0131198,0.0325935,0.0316948,-0.0082459,0.134664,0.169165,0.158319,1.14247,-0.0532252,-0.0465227,0.0509826,-0.545877,-0.168585,0.0325935,-0.349695,-0.0153369,0.134664,-0.531294,-0.196318,0.117746,-0.400754,-0.211556
0.051636,-0.0323369,0.000320634,0.146072,0.0772135,0.0465553,0.131587,0.0420919,0.0312387,1.20706,-0.020457,-0.0269506,0.0590762,0.125695,-0.0157363,0.146072,-0.100448,0.0331137,0.131587,-0.0829589,0.0168908,1.20706,0.115493,0.0993803,0.0590762,0.0155512,0.0261164,0.051636,0.0241771,0.00506431,0.131587,0.09664,0.108969,1.20706,-0.0365529,-0.0182532,0.0590762,0.0145176,0.0171138,0.051636,0.0367278,-0.00685447,0.146072,0.183874,0.172775,1.20706,-0.062286,-0.0484011,0.0590762,-0.581976,-0.18483,0.051636,-0.320625,0.00938603,0.146072,-0.599349,-0.207143,0.131587,-0.474976,-0.226813
0.0706785,-0.0310947,-5.89516e-05,0.157479,0.0841195,0.0500917,0.145429,0.047511,0.0341169,1.27166,-0.0226705,-0.0283919,0.0671699,0.128525,-0.0166854,0.157479,-0.107642,0.0364203,0.145429,-0.089199,0.0193979,1.27166,0.1236,0.104864,0.0671699,0.0208403,0.0296727,0.0706785,0.0282036,0.00639428,0.145429,0.106463,0.119446,1.27166,-0.042721,-0.0192189,0.0671699,0.0213542,0.0211078,0.0706785,0.0417609,-0.00546305,0.157479,0.198584,0.187231,1.27166,-0.0713468,-0.0502794,0.0671699,-0.618074,-0.201076,0.0706785,-0.291555,0.034109,0.157479,-0.667405,-0.217967,0.145429,-0.547026,-0.24207
