iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,b,omega_Cl,omega_Q,omega_V2
2804,-45.9921,1,10.1792,9.3847,44.035,56.1775,0.0936766,0.258569,0.949341,6.28537e-08
2805,-46.5481,1,10.1968,9.50463,44.0894,56.1775,0.0948283,0.257449,0.940739,6.08649e-08
2806,-39.3515,1,10.1433,9.73308,43.8434,56.1775,0.0955974,0.256528,0.941714,6.30779e-08
2807,-48.7137,1,10.1331,9.71124,43.8201,56.1775,0.0951586,0.25278,0.960097,5.96886e-08
2808,-47.3959,1,10.1407,10.0402,43.6961,56.1775,0.0952445,0.252292,0.96318,5.78084e-08
2809,-45.7285,1,10.2005,10.4782,43.7,56.1775,0.0960485,0.25329,0.956804,5.71021e-08
2810,-49.6575,1,10.223,10.6401,43.584,56.1775,0.0954754,0.254622,0.986146,5.52185e-08
2811,-43.7747,1,10.2447,10.7153,43.3795,56.1775,0.0959736,0.260618,0.965904,5.75274e-08
2812,-41.6145,1,10.193,10.3689,43.3105,56.1775,0.0962341,0.262,0.966534,5.84799e-08
2813,-45.7841,1,10.1552,10.0233,43.5392,56.1775,0.0952049,0.262911,0.951158,6.08401e-08
2814,-40.7833,1,10.1854,10.1952,43.3697,56.1775,0.0965292,0.255243,0.980215,6.01301e-08
2815,-44.6086,1,10.1637,10.1381,43.3812,56.1775,0.0964672,0.254825,0.99408,5.74174e-08
2816,-50.1762,1,10.1914,10.0208,43.6216,56.1775,0.0955633,0.257037,0.954855,5.8156e-08
2817,-42.9975,1,10.2019,10.1096,43.7292,56.1775,0.0957175,0.255683,0.960987,6.14698e-08
2818,-51.1357,1,10.2203,10.0623,43.9371,56.1775,0.0946322,0.259064,0.923495,6.26833e-08
2819,-54.8305,1,10.2248,10.1306,44.03,56.1775,0.0935251,0.25834,0.964891,5.84998e-08
2820,-46.4184,1,10.1991,9.85493,43.9522,56.1775,0.092745,0.260756,1.0033,6.29341e-08
2821,-37.9073,1,10.1802,9.76204,44.0181,56.1775,0.0939992,0.259541,1.00165,6.83054e-08
2822,-46.829,1,10.1566,9.45301,44.1344,56.1775,0.0933193,0.25785,1.00493,6.77896e-08
2823,-34.6072,1,10.1614,9.52338,44.22,56.1775,0.0939928,0.259713,1.00503,7.69342e-08
2824,-50.4719,1,10.1931,9.75476,44.1653,56.1775,0.0923664,0.265202,1.00635,7.29186e-08
2825,-55.6818,1,10.2138,9.79729,44.1107,56.1775,0.0907684,0.265604,0.993698,7.05342e-08
2826,-45.4516,1,10.1954,9.80966,43.6367,56.1775,0.0920425,0.262029,0.969201,6.99645e-08
2827,-39.2479,1,10.1732,9.49066,43.6406,56.1775,0.0934401,0.26244,0.976307,7.1148e-08
2828,-37.1036,1,10.146,9.67375,43.7444,56.1775,0.0939469,0.2612,0.99725,7.4345e-08
2829,-28.6494,1,10.1205,9.40414,43.883,56.1775,0.0961101,0.25767,1.01396,7.6348e-08
2830,-34.7118,1,10.0974,9.35598,43.7084,56.1775,0.0964235,0.257712,1.00578,7.43092e-08
2831,-36.1957,1,10.1149,9.24631,43.8316,56.1775,0.0964235,0.258115,1.01457,7.29377e-08
2832,-41.7623,1,10.1607,9.34202,44.0513,56.1775,0.0964357,0.256293,0.990712,7.00358e-08
2833,-38.0053,1,10.202,9.67655,44.1754,56.1775,0.0962001,0.25701,0.994803,7.27468e-08
2834,-40.8158,1,10.1947,9.65787,44.2299,56.1775,0.0953943,0.260492,0.99931,7.24681e-08
2835,-45.2105,1,10.216,9.61536,44.3623,56.1775,0.0949352,0.258584,0.960962,7.22823e-08
2836,-37.8946,1,10.1727,9.69107,44.2762,56.1775,0.0951741,0.258756,0.943271,7.50964e-08
2837,-32.6459,1,10.1345,9.47468,44.1314,56.1775,0.0953178,0.260132,0.942795,8.20014e-08
2838,-29.4148,1,10.1567,9.60321,43.9988,56.1775,0.0963461,0.259821,0.956487,8.5121e-08
2839,-39.9412,1,10.1895,9.84449,44.1073,56.1775,0.0952634,0.264845,0.931959,8.47417e-08
2840,-36.0223,1,10.228,10.1695,44.0606,56.1775,0.0960475,0.260461,0.960761,8.1259e-08
2841,-36.8908,1,10.2311,10.0702,44.0139,56.1775,0.0963093,0.258641,0.945381,8.10227e-08
2842,-40.2841,1,10.2418,10.0771,44.0295,56.1775,0.0953002,0.257914,0.976914,8.0107e-08
2843,-38.3673,1,10.2103,9.64544,44.1999,56.1775,0.0950562,0.257479,0.972844,8.08365e-08
2844,-40.0899,1,10.1849,9.96323,43.7844,56.1775,0.094397,0.256795,0.97073,8.04118e-08
2845,-37.9177,1,10.1827,9.79972,43.738,56.1775,0.0945707,0.255755,0.951585,8.29576e-08
2846,-34.6532,1,10.1557,9.76667,43.5447,56.1775,0.0958894,0.258499,0.948836,7.85873e-08
2847,-32.7037,1,10.1399,9.54461,43.6291,56.1775,0.0966382,0.263224,0.950145,7.80591e-08
2848,-40.2364,1,10.1699,9.432,43.7903,56.1775,0.0968852,0.259204,0.92456,7.48003e-08
2849,-47.33,1,10.2182,9.60161,43.9636,56.1775,0.0956344,0.257813,0.909053,7.33801e-08
2850,-40.1878,1,10.2025,10.0007,44.0603,56.1775,0.0956081,0.259859,0.912378,7.38964e-08
2851,-44.0471,1,10.1902,9.90218,43.9358,56.1775,0.095735,0.255341,0.887253,7.25699e-08
2852,-40.6749,1,10.2055,9.84982,43.7961,56.1775,0.0964623,0.2545,0.88742,7.14338e-08
2853,-45.1821,1,10.2179,9.91887,43.7304,56.1775,0.095774,0.254386,0.887016,7.13497e-08
2854,-40.4281,1,10.1882,9.99199,43.6957,56.1775,0.095627,0.255188,0.913073,7.19177e-08
2855,-37.3312,1,10.1796,10.1805,43.7496,56.1775,0.0966433,0.263392,0.899992,7.04821e-08
2856,-41.2774,1,10.1823,10.6577,43.432,56.1775,0.0957304,0.262238,0.890594,7.36256e-08
2857,-44.6498,1,10.2032,10.75,43.6571,56.1775,0.0947545,0.265778,0.861533,7.67279e-08
2858,-39.4718,1,10.2079,10.685,43.5801,56.1775,0.09422,0.263037,0.907075,8.08044e-08
2859,-37.4687,1,10.1893,10.3152,43.5686,56.1775,0.094637,0.259655,0.899943,8.42081e-08
2860,-41.8827,1,10.1869,9.84257,43.783,56.1775,0.0933609,0.259155,0.948741,8.53209e-08
2861,-37.5851,1,10.1724,9.90999,43.5624,56.1775,0.0936459,0.256098,0.994306,8.36065e-08
2862,-32.8738,1,10.1637,9.83902,43.7996,56.1775,0.0954737,0.256516,0.947182,8.43598e-08
2863,-37.6926,1,10.1604,10.0748,43.7416,56.1775,0.095016,0.260933,0.974461,8.08869e-08
2864,-35.2205,1,10.1711,9.96075,43.8878,56.1775,0.0955467,0.260293,0.98357,8.061e-08
2865,-39.8235,1,10.1797,10.0083,43.8452,56.1775,0.0956192,0.255835,0.956611,7.91994e-08
2866,-42.8828,1,10.1798,10.0593,43.9994,56.1775,0.0948594,0.257328,0.985387,7.45176e-08
2867,-42.2893,1,10.198,9.97016,44.0033,56.1775,0.0949809,0.254009,0.990021,7.27062e-08
2868,-44.5549,1,10.1631,9.77302,43.9917,56.1775,0.0949745,0.258232,0.941774,6.97601e-08
2869,-38.4501,1,10.1725,9.81043,43.883,56.1775,0.0958629,0.254537,0.919924,7.26219e-08
2870,-35.4708,1,10.2024,9.91539,43.7591,56.1775,0.0964083,0.251312,0.981723,7.32608e-08
2871,-33.9045,1,10.2134,9.91272,43.7976,56.1775,0.0970543,0.255203,0.983019,7.47154e-08
2872,-43.4407,1,10.203,9.5408,44.059,56.1775,0.0960105,0.258618,0.942371,7.42075e-08
2873,-44.0095,1,10.2086,9.75195,44.1598,56.1775,0.0945481,0.259224,0.982072,7.36803e-08
2874,-37.2207,1,10.1812,9.92275,44.1364,56.1775,0.094633,0.261982,0.959491,7.81885e-08
2875,-35.1771,1,10.1905,9.79975,44.2219,56.1775,0.0953811,0.26118,0.932032,8.26711e-08
2876,-39.5951,1,10.1707,9.58528,44.097,56.1775,0.0946195,0.264337,0.942855,8.19444e-08
2877,-36.707,1,10.1755,9.6359,44.0348,56.1775,0.0944756,0.267776,0.97551,8.15352e-08
2878,-33.6793,1,10.1937,9.66861,44.1045,56.1775,0.0945735,0.265069,0.967907,8.88275e-08
2879,-39.0062,1,10.2079,9.66011,44.2789,56.1775,0.0943502,0.266241,0.946863,8.82924e-08
2880,-36.3445,1,10.2325,9.98862,43.9931,56.1775,0.0950964,0.26298,0.932028,8.73924e-08
2881,-38.8604,1,10.2175,10.1052,43.7053,56.1775,0.0950029,0.261913,0.930306,8.43988e-08
2882,-42.9786,1,10.2225,10.1875,43.7091,56.1775,0.0940498,0.260154,0.929237,8.40485e-08
2883,-44.2299,1,10.2301,10.0979,43.786,56.1775,0.0938333,0.261488,0.910578,8.18145e-08
2884,-45.7187,1,10.2374,10.3619,43.6083,56.1775,0.093831,0.259703,0.905946,7.81341e-08
2885,-38.4358,1,10.2361,10.2314,43.7194,56.1775,0.0946463,0.260364,0.897186,8.10168e-08
2886,-33.3965,1,10.1653,9.94038,43.6038,56.1775,0.095145,0.258883,0.914469,8.4314e-08
2887,-29.7801,1,10.1619,10.02,43.7761,56.1775,0.0961969,0.259274,0.93681,8.63721e-08
2888,-34.2676,1,10.1455,9.62285,43.8685,56.1775,0.0960778,0.254448,0.980486,8.46732e-08
2889,-33.8985,1,10.1491,9.42652,43.9649,56.1775,0.0967144,0.250548,0.969014,8.37824e-08
2890,-37.2454,1,10.1236,9.13415,44.0963,56.1775,0.0963527,0.252632,0.970961,8.01787e-08
2891,-34.2207,1,10.1152,8.99186,44.0458,56.1775,0.0967837,0.251835,0.950168,8.10098e-08
2892,-33.9945,1,10.1121,9.26439,44.1155,56.1775,0.0969111,0.259598,0.950602,7.91487e-08
2893,-35.3805,1,10.1306,9.37529,44.2512,56.1775,0.0966978,0.258711,0.980191,7.80043e-08
2894,-27.0545,1,10.1588,9.5627,44.0794,56.1775,0.0963089,0.260015,1.03637,8.7523e-08
2895,-37.6004,1,10.1866,9.87612,43.9082,56.1775,0.0948214,0.259529,1.02339,8.9394e-08
2896,-35.6431,1,10.1435,9.91579,43.7456,56.1775,0.0947704,0.255382,1.02766,8.5962e-08
2897,-30.6513,1,10.1212,9.74522,43.5138,56.1775,0.0956954,0.251786,1.048,8.41154e-08
2898,-35.3849,1,10.1632,9.51554,43.8454,56.1775,0.0969476,0.244941,1.00786,8.17776e-08
2899,-37.1472,1,10.1796,9.59351,43.7527,56.1775,0.0965718,0.241607,0.988549,8.30163e-08
2900,-30.3802,1,10.1874,9.39236,44.1128,56.1775,0.0979304,0.244265,1.02854,7.90221e-08
2901,-34.6792,1,10.2006,9.47958,44.1245,56.1775,0.0973963,0.250268,1.03627,7.78038e-08
2902,-33.3015,1,10.2008,9.71381,44.1943,56.1775,0.0972422,0.261468,1.03654,7.56293e-08
2903,-42.5584,1,10.2274,9.82533,44.3534,56.1775,0.0961723,0.261249,0.99462,7.48477e-08
2904,-40.204,1,10.1968,9.84097,44.1774,56.1775,0.0959715,0.261019,0.973196,7.26633e-08
2905,-39.0475,1,10.196,9.94199,44.2046,56.1775,0.0958884,0.259549,0.982376,7.27673e-08
2906,-33.2536,1,10.1947,9.8144,44.3133,56.1775,0.0968776,0.259203,0.961594,7.56863e-08
2907,-34.2884,1,10.208,9.82095,44.4689,56.1775,0.0970793,0.261383,0.940698,7.91368e-08
2908,-33.538,1,10.2225,9.74598,44.6718,56.1775,0.0972575,0.26079,0.969633,7.95211e-08
2909,-41.555,1,10.1901,9.6843,44.4866,56.1775,0.0959081,0.261685,0.965027,7.682e-08
2910,-40.3413,1,10.142,9.25812,44.2274,56.1775,0.095185,0.262467,0.9383,7.74266e-08
2911,-38.5732,1,10.1447,9.27536,44.0401,56.1775,0.0949572,0.261227,0.979842,7.61727e-08
2912,-39.2751,1,10.1362,8.96863,44.2179,56.1775,0.0940714,0.260653,1.06158,7.47249e-08
2913,-35.8019,1,10.1268,8.7278,44.3577,56.1775,0.0943018,0.261837,1.0254,7.97813e-08
2914,-34.6349,1,10.1547,9.07966,44.2169,56.1775,0.0946018,0.264587,1.03022,8.1042e-08
2915,-31.5652,1,10.177,9.30182,44.0688,56.1775,0.0947306,0.268726,1.03471,8.56995e-08
2916,-35.3434,1,10.1872,9.41801,44.0495,56.1775,0.094282,0.270192,1.02669,8.7415e-08
2917,-30.228,1,10.1909,9.43611,43.9641,56.1775,0.0944772,0.270702,1.04575,9.08465e-08
2918,-27.5031,1,10.1586,9.03122,43.9757,56.1775,0.0950993,0.268185,1.0493,9.33011e-08
2919,-31.6417,1,10.1718,9.37859,44.0066,56.1775,0.0948287,0.269222,1.0538,9.28368e-08
2920,-37.9179,1,10.169,9.58119,43.6645,56.1775,0.0939979,0.266591,1.05839,8.75884e-08
2921,-35.2337,1,10.1575,9.55414,43.4874,56.1775,0.0941253,0.26281,1.03009,8.7868e-08
2922,-35.7863,1,10.173,9.64237,43.5409,56.1775,0.0945817,0.259319,1.0235,8.63875e-08
2923,-37.743,1,10.1822,9.62,43.6327,56.1775,0.0943409,0.261896,1.02933,8.4212e-08
2924,-27.2373,1,10.1839,9.58989,43.6863,56.1775,0.0955516,0.254818,1.04361,9.04102e-08
2925,-32.3129,1,10.1487,9.61851,43.3079,56.1775,0.095763,0.251708,1.02165,8.91028e-08
2926,-31.4961,1,10.1307,9.50672,43.4219,56.1775,0.095135,0.256758,1.01923,9.27101e-08
2927,-35.385,1,10.1509,9.49682,43.5857,56.1775,0.0948392,0.255885,1.05255,8.87448e-08
2928,-39.8099,1,10.166,9.36718,43.9214,56.1775,0.093929,0.259146,1.05674,8.51927e-08
2929,-41.4161,1,10.171,9.35999,43.9792,56.1775,0.0940174,0.258179,1.02824,8.0567e-08
2930,-41.294,1,10.1546,9.50855,43.7387,56.1775,0.0931169,0.261124,1.00462,8.22295e-08
2931,-34.2738,1,10.1514,9.51075,43.9916,56.1775,0.0933153,0.261729,1.04197,8.5228e-08
2932,-34.9691,1,10.1876,9.93715,43.9529,56.1775,0.0936085,0.26356,1.03535,8.8025e-08
2933,-39.3889,1,10.1903,10.1865,43.7048,56.1775,0.0931977,0.264067,1.02498,8.66508e-08
2934,-30.2013,1,10.183,10.0178,43.8581,56.1775,0.0957038,0.262332,0.981382,8.4891e-08
2935,-33.3078,1,10.1977,10.0503,43.8812,56.1775,0.0958135,0.264232,0.996874,8.42204e-08
2936,-36.4841,1,10.1666,10.0048,43.7847,56.1775,0.0958259,0.264217,0.969243,8.13607e-08
2937,-31.5761,1,10.1607,10.2598,43.5763,56.1775,0.0954195,0.266688,0.957283,8.89241e-08
2938,-31.9065,1,10.2145,10.6827,43.4842,56.1775,0.0957813,0.26296,0.945534,9.31472e-08
2939,-36.2635,1,10.2294,10.9972,43.3924,56.1775,0.0954203,0.264872,0.945254,9.01068e-08
2940,-29.5584,1,10.2765,10.9023,43.7491,56.1775,0.0980676,0.258853,0.91831,8.74071e-08
2941,-38.8072,1,10.2931,10.9786,43.7875,56.1775,0.0979036,0.256525,0.915494,8.11538e-08
2942,-40.9934,1,10.3043,11.1152,43.8106,56.1775,0.0973379,0.257967,0.906448,7.77657e-08
2943,-30.7582,1,10.3115,11.1148,43.6794,56.1775,0.0979128,0.260965,0.901112,8.31407e-08
2944,-28.5704,1,10.3029,10.6322,44.008,56.1775,0.0986083,0.260268,0.935642,8.45508e-08
2945,-33.3094,1,10.2498,10.1915,44.0119,56.1775,0.0968926,0.264658,0.98136,8.5774e-08
2946,-30.1032,1,10.2118,9.94824,43.6113,56.1775,0.0971766,0.262134,0.993471,8.43766e-08
2947,-36.1204,1,10.2032,9.8494,43.477,56.1775,0.0962474,0.260792,0.998275,8.32968e-08
2948,-48.5251,1,10.1887,9.58184,43.7396,56.1775,0.0940891,0.260126,0.973016,7.90664e-08
2949,-40.794,1,10.1827,9.52538,43.8393,56.1775,0.0943589,0.259716,0.98365,7.62124e-08
2950,-44.4706,1,10.1883,9.47484,44.0161,56.1775,0.0944399,0.25927,0.993774,7.10157e-08
2951,-40.6686,1,10.1967,9.34502,44.1473,56.1775,0.0956219,0.260283,0.971681,6.86536e-08
2952,-43.432,1,10.1574,9.34044,44.1007,56.1775,0.0960056,0.261715,0.955508,6.40264e-08
2953,-47.2486,1,10.1619,9.36874,44.1511,56.1775,0.0953479,0.264339,0.965822,6.10577e-08
2954,-45.5304,1,10.2341,9.81953,44.1356,56.1775,0.095888,0.263665,0.956043,6.05599e-08
2955,-41.6986,1,10.2552,10.153,43.9685,56.1775,0.0971366,0.261485,0.94438,5.99994e-08
2956,-35.6324,1,10.2451,10.076,44.1495,56.1775,0.0985042,0.256056,0.920377,6.42648e-08
2957,-41.2363,1,10.2549,9.94162,44.3583,56.1775,0.0977567,0.254824,0.987026,6.25226e-08
2958,-41.7732,1,10.2254,9.49598,44.4128,56.1775,0.0964815,0.25761,1.0253,6.34166e-08
2959,-37.6474,1,10.189,9.22124,44.444,56.1775,0.095974,0.260543,1.0743,6.44006e-08
2960,-41.5954,1,10.1744,9.18453,44.5531,56.1775,0.0959498,0.263949,1.02564,6.40245e-08
2961,-48.6155,1,10.1627,8.91956,44.6196,56.1775,0.0968027,0.261889,0.931636,5.90951e-08
2962,-45.8787,1,10.1483,9.02138,44.2098,56.1775,0.0964866,0.257969,0.906928,6.00394e-08
2963,-49.0806,1,10.1471,9.0172,44.0386,56.1775,0.096012,0.257668,0.915428,5.73115e-08
2964,-37.2282,1,10.14,9.21883,44.1698,56.1775,0.0976024,0.255757,0.93375,5.88282e-08
2965,-47.6396,1,10.1438,9.13142,44.2357,56.1775,0.0962094,0.255568,0.926899,6.04706e-08
2966,-44.7242,1,10.1675,9.70064,43.9314,56.1775,0.0964307,0.261287,0.903011,5.9966e-08
2967,-45.3761,1,10.1907,10.1296,43.8233,56.1775,0.0963927,0.263531,0.906102,5.91984e-08
2968,-52.9131,1,10.1831,10.0398,43.8886,56.1775,0.0945181,0.259022,0.929598,5.95636e-08
2969,-52.0147,1,10.1633,9.94963,43.9117,56.1775,0.0942837,0.260906,0.918523,5.71915e-08
2970,-48.7553,1,10.1607,10.048,43.7572,56.1775,0.0948868,0.259522,0.89892,5.70186e-08
2971,-49.5716,1,10.1574,9.96427,43.5569,56.1775,0.0939543,0.255977,0.903086,6.11165e-08
2972,-44.6547,1,10.1548,10.1385,43.2959,56.1775,0.0948736,0.256638,0.920949,5.96712e-08
2973,-48.4691,1,10.1677,10.2217,43.3263,56.1775,0.095119,0.257475,0.941426,5.66889e-08
2974,-44.456,1,10.1601,10.0904,43.5462,56.1775,0.0956747,0.262598,1.00588,5.34719e-08
2975,-48.6357,1,10.1363,9.68602,43.934,56.1775,0.0953744,0.26571,1.01464,5.15043e-08
2976,-46.7133,1,10.1818,9.98438,44.0495,56.1775,0.0952795,0.26588,1.00587,5.37306e-08
2977,-44.8244,1,10.1788,9.87036,43.9875,56.1775,0.0953182,0.267807,1.01253,5.44371e-08
2978,-49.9995,1,10.1953,9.78768,44.1801,56.1775,0.0948769,0.268915,1.01435,5.30815e-08
2979,-42.7958,1,10.2229,10.2878,44.1141,56.1775,0.0956934,0.269049,0.986921,5.65555e-08
2980,-45.4332,1,10.2112,10.1167,44.1141,56.1775,0.0956926,0.266131,1.00511,5.60384e-08
2981,-39.5164,1,10.2057,9.82294,44.4417,56.1775,0.0966789,0.262078,1.02102,5.74114e-08
2982,-46.3858,1,10.1826,9.56296,44.4105,56.1775,0.095836,0.26112,1.00851,5.77277e-08
2983,-43.2646,1,10.2041,9.34294,44.7055,56.1775,0.096861,0.259549,0.987443,5.71346e-08
2984,-40.9074,1,10.1803,9.09398,44.6191,56.1775,0.0966597,0.256888,0.949351,6.35268e-08
2985,-43.8626,1,10.1745,9.24279,44.5485,56.1775,0.0971656,0.258777,0.905864,6.19535e-08
2986,-44.8038,1,10.178,9.66594,44.3447,56.1775,0.0962714,0.264272,0.916352,6.17412e-08
2987,-48.0399,1,10.1709,9.52822,44.3135,56.1775,0.0956744,0.266555,0.934967,5.86071e-08
2988,-47.656,1,10.1892,9.54235,44.519,56.1775,0.0940815,0.26408,0.930483,6.59144e-08
2989,-45.896,1,10.1756,9.48262,44.5073,56.1775,0.0940502,0.265231,0.941421,6.47563e-08
2990,-38.8651,1,10.1887,9.66169,44.5307,56.1775,0.0951899,0.263397,0.961241,6.6688e-08
2991,-33.7291,1,10.2062,9.66308,44.4368,56.1775,0.098063,0.259126,0.959655,6.45637e-08
2992,-39.3648,1,10.1991,9.88998,44.1943,56.1775,0.0975566,0.257987,0.953739,6.64057e-08
2993,-39.2592,1,10.1553,9.73007,44.07,56.1775,0.0973819,0.259712,0.947271,6.56238e-08
2994,-41.2143,1,10.1718,9.7573,44.012,56.1775,0.0973628,0.258858,0.950113,6.42271e-08
2995,-41.619,1,10.1837,9.92152,44.0429,56.1775,0.0968375,0.257538,0.967519,6.45326e-08
2996,-45.1686,1,10.2192,10.2528,43.8958,56.1775,0.0955962,0.25489,0.986492,6.59743e-08
2997,-41.5445,1,10.2484,10.3841,44.1337,56.1775,0.0952974,0.258387,1.00234,6.80303e-08
2998,-41.623,1,10.2099,10.1225,44.3306,56.1775,0.0952659,0.262294,1.02251,6.5421e-08
2999,-42.7271,1,10.1591,9.96062,44.1552,56.1775,0.0942258,0.263339,1.00848,6.83729e-08
3000,-40.9168,1,10.1597,9.32534,44.456,56.1775,0.0942468,0.260812,1.02883,7.01494e-08
3001,-39.4232,1,10.1706,9.31822,44.5183,56.1775,0.0948004,0.260815,1.05666,6.88609e-08
3002,-43.342,1,10.1904,9.63084,44.3775,56.1775,0.0952425,0.259929,1.02463,6.64033e-08
3003,-38.6421,1,10.2067,9.5931,44.5135,56.1775,0.0965484,0.259567,1.00969,6.51016e-08
3004,-38.2073,1,10.2023,9.70744,44.2942,56.1775,0.096125,0.264131,0.999924,6.85764e-08
3005,-39.5271,1,10.1668,9.50138,44.1385,56.1775,0.0960677,0.265378,0.985415,6.79939e-08
3006,-36.4993,1,10.1361,9.65377,43.8587,56.1775,0.0953406,0.267282,0.985491,7.3099e-08
3007,-41.9817,1,10.1451,9.57332,43.8241,56.1775,0.0945753,0.265705,0.990864,7.31271e-08
3008,-34.0468,1,10.1765,9.34187,44.2139,56.1775,0.0960617,0.264534,0.993018,7.407e-08
3009,-39.2035,1,10.1657,9.36922,44.0974,56.1775,0.095327,0.262605,0.975567,7.69165e-08
3010,-39.6401,1,10.143,9.22799,43.9735,56.1775,0.0956144,0.260141,0.939132,7.56072e-08
3011,-43.3516,1,10.1261,9.43249,43.7492,56.1775,0.0955693,0.260139,0.887383,7.33453e-08
3012,-45.6565,1,10.15,9.68507,43.8181,56.1775,0.0954878,0.26029,0.909004,6.75985e-08
3013,-41.9092,1,10.1361,9.43846,44.0212,56.1775,0.095751,0.262045,0.895339,6.77516e-08
3014,-38.7207,1,10.1535,9.70115,44.1675,56.1775,0.0978551,0.264914,0.893461,6.20769e-08
3015,-26.5858,1,10.161,10.263,43.8642,56.1775,0.0997398,0.270711,0.949931,6.25497e-08
3016,-37.5255,1,10.2052,10.333,43.9295,56.1775,0.09857,0.269154,0.947107,6.70188e-08
3017,-39.4927,1,10.2111,10.2622,43.8756,56.1775,0.0978292,0.265686,0.962983,6.64806e-08
3018,-37.7149,1,10.2436,10.6172,43.6673,56.1775,0.0971131,0.266063,0.981454,6.94328e-08
3019,-35.7114,1,10.2274,10.9314,43.267,56.1775,0.0980382,0.26302,0.958563,6.804e-08
3020,-47.454,1,10.2149,10.6294,43.4976,56.1775,0.0966313,0.259134,0.956778,6.45498e-08
3021,-46.2611,1,10.1825,10.2537,43.7899,56.1775,0.0963533,0.257166,0.969916,6.00473e-08
3022,-47.5032,1,10.1677,9.82471,43.7592,56.1775,0.0960998,0.260233,0.976543,5.6033e-08
3023,-45.789,1,10.1775,9.88368,43.6517,56.1775,0.096221,0.262509,0.986476,5.44648e-08
3024,-46.0323,1,10.1677,9.99162,43.267,56.1775,0.0959707,0.267161,0.97619,5.38566e-08
3025,-47.2347,1,10.1893,9.96003,43.6517,56.1775,0.0968042,0.269501,0.952734,5.13443e-08
3026,-52.7134,1,10.1799,9.79706,43.7052,56.1775,0.0959739,0.266446,0.931969,5.07177e-08
3027,-54.3138,1,10.1763,9.84702,43.8275,56.1775,0.094821,0.265147,0.951954,4.9916e-08
3028,-50.8497,1,10.1684,9.57647,44.0305,56.1775,0.0951407,0.260148,0.964389,4.98468e-08
3029,-49.7638,1,10.1516,9.5347,44.1037,56.1775,0.0951949,0.260897,0.980765,4.94586e-08
3030,-37.0178,1,10.1423,9.36195,44.3886,56.1775,0.0976635,0.260764,1.00139,5.02753e-08
3031,-37.5558,1,10.1641,9.76879,44.0761,56.1775,0.0983117,0.258526,1.01104,5.38537e-08
3032,-48.4239,1,10.1611,9.75092,44.0838,56.1775,0.098594,0.259338,0.968285,4.91129e-08
3033,-46.1074,1,10.2159,9.77845,44.2187,56.1775,0.0990555,0.260888,0.981656,4.69097e-08
3034,-50.0907,1,10.2476,10.2964,43.966,56.1775,0.0981691,0.258806,0.974797,4.72175e-08
3035,-52.1107,1,10.2375,10.5188,43.8271,56.1775,0.0973035,0.261836,0.979648,4.53059e-08
3036,-59.5479,1,10.2283,10.8108,43.4294,56.1775,0.0956394,0.264331,0.966024,4.30233e-08
3037,-56.8147,1,10.2019,10.3763,43.6607,56.1775,0.0954814,0.264512,0.949847,4.1911e-08
3038,-52.3425,1,10.1901,10.0184,44.1733,56.1775,0.0958516,0.26465,0.930477,4.376e-08
3039,-57.0615,1,10.1659,9.80875,44.3201,56.1775,0.0955874,0.26561,0.932486,4.18113e-08
3040,-56.8687,1,10.1603,9.55219,44.4363,56.1775,0.0955644,0.264825,0.887609,4.31363e-08
3041,-51.9183,1,10.1662,9.67484,44.155,56.1775,0.0963688,0.263459,0.857297,4.51126e-08
3042,-52.808,1,10.1747,9.63773,44.3171,56.1775,0.0966673,0.257884,0.87181,4.55708e-08
3043,-47.8606,1,10.1645,9.49612,44.3985,56.1775,0.0973509,0.25608,0.90715,4.57864e-08
3044,-44.5554,1,10.1805,9.42389,44.3907,56.1775,0.0975852,0.258622,0.921084,4.91733e-08
3045,-46.9797,1,10.1864,9.75764,44.4335,56.1775,0.0979119,0.262881,0.915419,4.83248e-08
3046,-45.7618,1,10.1541,9.69311,44.2345,56.1775,0.0977352,0.261727,0.915829,4.9523e-08
3047,-45.2187,1,10.1514,9.442,44.1491,56.1775,0.0983865,0.260602,0.937101,4.78032e-08
3048,-49.2379,1,10.1325,9.34707,44.1337,56.1775,0.0993333,0.261586,0.91103,4.34201e-08
3049,-46.4289,1,10.1354,9.33246,44.0331,56.1775,0.0993139,0.257385,0.970487,4.22517e-08
3050,-55.1491,1,10.1795,9.48858,44.0099,56.1775,0.0978218,0.255714,0.941736,4.37953e-08
3051,-53.6908,1,10.1895,9.57331,44.2251,56.1775,0.0970099,0.254332,0.923834,4.556e-08
3052,-51.718,1,10.1776,9.4476,44.3063,56.1775,0.0963562,0.256013,0.971147,4.53255e-08
3053,-52.5844,1,10.1899,9.37859,44.3838,56.1775,0.0966625,0.259477,0.948839,4.45925e-08
3054,-54.5323,1,10.2139,9.74775,44.1107,56.1775,0.0963639,0.258999,0.974432,4.30546e-08
3055,-59.3783,1,10.1857,9.68897,44.1339,56.1775,0.0955933,0.262364,0.964136,4.06821e-08
3056,-50.8163,1,10.168,9.68473,44.0023,56.1775,0.0964262,0.262283,0.948748,4.17828e-08
3057,-55.9241,1,10.1462,9.42302,44.1254,56.1775,0.0955888,0.261112,0.956449,4.21288e-08
3058,-58.2138,1,10.1587,9.46457,44.079,56.1775,0.0952862,0.260138,0.946932,4.14456e-08
