trans_Cl_vs_CLCRMLMIN_abscissa,trans_Cl_vs_CLCRMLMIN_spline,trans_Cl_vs_CLCRMLMIN_regression,trans_Cl_vs_WTKG_abscissa,trans_Cl_vs_WTKG_spline,trans_Cl_vs_WTKG_regression,trans_Cl_vs_logtCLCRMLMIN_abscissa,trans_Cl_vs_logtCLCRMLMIN_spline,trans_Cl_vs_logtCLCRMLMIN_regression,trans_Cl_vs_logtWTKG_abscissa,trans_Cl_vs_logtWTKG_spline,trans_Cl_vs_logtWTKG_regression,trans_Cl_vs_tCLCRMLMIN_abscissa,trans_Cl_vs_tCLCRMLMIN_spline,trans_Cl_vs_tCLCRMLMIN_regression,trans_Q_vs_CLCRMLMIN_abscissa,trans_Q_vs_CLCRMLMIN_spline,trans_Q_vs_CLCRMLMIN_regression,trans_Q_vs_WTKG_abscissa,trans_Q_vs_WTKG_spline,trans_Q_vs_WTKG_regression,trans_Q_vs_logtCLCRMLMIN_abscissa,trans_Q_vs_logtCLCRMLMIN_spline,trans_Q_vs_logtCLCRMLMIN_regression,trans_Q_vs_logtWTKG_abscissa,trans_Q_vs_logtWTKG_spline,trans_Q_vs_logtWTKG_regression,trans_Q_vs_tCLCRMLMIN_abscissa,trans_Q_vs_tCLCRMLMIN_spline,trans_Q_vs_tCLCRMLMIN_regression,trans_V1_vs_CLCRMLMIN_abscissa,trans_V1_vs_CLCRMLMIN_spline,trans_V1_vs_CLCRMLMIN_regression,trans_V1_vs_WTKG_abscissa,trans_V1_vs_WTKG_spline,trans_V1_vs_WTKG_regression,trans_V1_vs_logtCLCRMLMIN_abscissa,trans_V1_vs_logtCLCRMLMIN_spline,trans_V1_vs_logtCLCRMLMIN_regression,trans_V1_vs_logtWTKG_abscissa,trans_V1_vs_logtWTKG_spline,trans_V1_vs_logtWTKG_regression,trans_V1_vs_tCLCRMLMIN_abscissa,trans_V1_vs_tCLCRMLMIN_spline,trans_V1_vs_tCLCRMLMIN_regression,trans_V2_vs_CLCRMLMIN_abscissa,trans_V2_vs_CLCRMLMIN_spline,trans_V2_vs_CLCRMLMIN_regression,trans_V2_vs_WTKG_abscissa,trans_V2_vs_WTKG_spline,trans_V2_vs_WTKG_regression,trans_V2_vs_logtCLCRMLMIN_abscissa,trans_V2_vs_logtCLCRMLMIN_spline,trans_V2_vs_logtCLCRMLMIN_regression,trans_V2_vs_logtWTKG_abscissa,trans_V2_vs_logtWTKG_spline,trans_V2_vs_logtWTKG_regression,trans_V2_vs_tCLCRMLMIN_abscissa,trans_V2_vs_tCLCRMLMIN_spline,trans_V2_vs_tCLCRMLMIN_regression,split
176.839,2.45919,2.47528,77.2121,2.48676,2.50258,0.168979,2.41789,2.46242,0.201955,2.46921,2.49108,1.22805,2.45919,2.47528,176.839,2.59691,2.52519,77.2121,2.68682,2.60502,0.168979,2.67968,2.53839,0.201955,2.69389,2.60389,1.22805,2.59691,2.52519,176.839,3.81335,3.69945,77.2121,3.76675,3.76052,0.168979,3.80251,3.70433,0.201955,3.7653,3.76011,1.22805,3.81335,3.69945,176.839,3.96048,3.8252,77.2121,3.9047,3.89686,0.168979,3.94786,3.83095,0.201955,3.90299,3.89644,1.22805,3.96048,3.8252,All
177.857,2.46709,2.47954,77.5354,2.49245,2.5061,0.176145,2.42726,2.46699,0.206799,2.47539,2.49459,1.23512,2.46709,2.47954,177.857,2.58285,2.52325,77.5354,2.68448,2.60539,0.176145,2.66279,2.53658,0.206799,2.69126,2.60426,1.23512,2.58285,2.52325,177.857,3.81553,3.69942,77.5354,3.76769,3.7618,0.176145,3.80523,3.70448,0.206799,3.76632,3.76148,1.23512,3.81553,3.69942,177.857,3.96303,3.82516,77.5354,3.90582,3.89836,0.176145,3.95104,3.83112,0.206799,3.9042,3.89803,1.23512,3.96303,3.82516,All
178.874,2.47499,2.4838,77.8586,2.49815,2.50963,0.183311,2.43663,2.47156,0.211643,2.48156,2.49811,1.24218,2.47499,2.4838,178.874,2.5688,2.52132,77.8586,2.68214,2.60576,0.183311,2.64591,2.53477,0.211643,2.68864,2.60462,1.24218,2.5688,2.52132,178.874,3.81771,3.69939,77.8586,3.76863,3.76308,0.183311,3.80796,3.70462,0.211643,3.76734,3.76284,1.24218,3.81771,3.69939,178.874,3.96557,3.82512,77.8586,3.90693,3.89986,0.183311,3.95422,3.83128,0.211643,3.90541,3.89963,1.24218,3.96557,3.82512,All
179.891,2.4829,2.48806,78.1818,2.50385,2.51316,0.190477,2.446,2.47613,0.216487,2.48774,2.50162,1.24924,2.4829,2.48806,179.891,2.55474,2.51938,78.1818,2.67979,2.60613,0.190477,2.62902,2.53297,0.216487,2.68602,2.60499,1.24924,2.55474,2.51938,179.891,3.8199,3.69936,78.1818,3.76957,3.76436,0.190477,3.81069,3.70476,0.216487,3.76837,3.7642,1.24924,3.8199,3.69936,179.891,3.96811,3.82508,78.1818,3.90804,3.90137,0.190477,3.9574,3.83145,0.216487,3.90662,3.90123,1.24924,3.96811,3.82508,All
180.908,2.4908,2.49232,78.5051,2.50955,2.51668,0.197643,2.45537,2.48069,0.221331,2.49391,2.50513,1.25631,2.4908,2.49232,180.908,2.54069,2.51745,78.5051,2.67745,2.60649,0.197643,2.61214,2.53116,0.221331,2.68339,2.60536,1.25631,2.54069,2.51745,180.908,3.82208,3.69933,78.5051,3.77052,3.76565,0.197643,3.81341,3.7049,0.221331,3.76939,3.76557,1.25631,3.82208,3.69933,180.908,3.97065,3.82504,78.5051,3.90916,3.90287,0.197643,3.96058,3.83161,0.221331,3.90783,3.90283,1.25631,3.97065,3.82504,All
181.925,2.4987,2.49658,78.8283,2.51525,2.52021,0.204809,2.46474,2.48526,0.226176,2.50009,2.50864,1.26337,2.4987,2.49658,181.925,2.52663,2.51551,78.8283,2.67511,2.60686,0.204809,2.59525,2.52935,0.226176,2.68077,2.60573,1.26337,2.52663,2.51551,181.925,3.82426,3.6993,78.8283,3.77146,3.76693,0.204809,3.81614,3.70505,0.226176,3.77041,3.76693,1.26337,3.82426,3.6993,181.925,3.9732,3.825,78.8283,3.91027,3.90437,0.204809,3.96376,3.83178,0.226176,3.90904,3.90443,1.26337,3.9732,3.825,All
182.942,2.5066,2.50084,79.1515,2.52094,2.52374,0.211975,2.47411,2.48983,0.23102,2.50627,2.51216,1.27043,2.5066,2.50084,182.942,2.51257,2.51358,79.1515,2.67276,2.60723,0.211975,2.57837,2.52755,0.23102,2.67814,2.60609,1.27043,2.51257,2.51358,182.942,3.82644,3.69927,79.1515,3.7724,3.76821,0.211975,3.81886,3.70519,0.23102,3.77143,3.7683,1.27043,3.82644,3.69927,182.942,3.97574,3.82496,79.1515,3.91139,3.90588,0.211975,3.96694,3.83194,0.23102,3.91025,3.90603,1.27043,3.97574,3.82496,All
183.96,2.5145,2.5051,79.4747,2.52664,2.52726,0.219141,2.48347,2.4944,0.235864,2.51244,2.51567,1.2775,2.5145,2.5051,183.96,2.49852,2.51164,79.4747,2.67042,2.60759,0.219141,2.56148,2.52574,0.235864,2.67552,2.60646,1.2775,2.49852,2.51164,183.96,3.82862,3.69924,79.4747,3.77334,3.76949,0.219141,3.82159,3.70533,0.235864,3.77245,3.76966,1.2775,3.82862,3.69924,183.96,3.97828,3.82492,79.4747,3.9125,3.90738,0.219141,3.97011,3.83211,0.235864,3.91146,3.90763,1.2775,3.97828,3.82492,All
184.977,2.51532,2.50936,79.798,2.53234,2.53079,0.226307,2.49284,2.49897,0.240708,2.51862,2.51918,1.28456,2.51532,2.50936,184.977,2.41298,2.50971,79.798,2.66808,2.60796,0.226307,2.5446,2.52393,0.240708,2.6729,2.60683,1.28456,2.41298,2.50971,184.977,3.76297,3.69921,79.798,3.77428,3.77078,0.226307,3.82432,3.70547,0.240708,3.77347,3.77102,1.28456,3.76297,3.69921,184.977,3.90046,3.82488,79.798,3.91361,3.90888,0.226307,3.97329,3.83227,0.240708,3.91267,3.90923,1.28456,3.90046,3.82488,All
185.994,2.47112,2.51362,80.1212,2.53804,2.53432,0.233473,2.50221,2.50354,0.245552,2.52479,2.52269,1.29162,2.47112,2.51362,185.994,2.12832,2.50777,80.1212,2.66573,2.60833,0.233473,2.52771,2.52213,0.245552,2.67027,2.60719,1.29162,2.12832,2.50777,185.994,3.44194,3.69918,80.1212,3.77522,3.77206,0.233473,3.82704,3.70561,0.245552,3.77449,3.77239,1.29162,3.44194,3.69918,185.994,3.52028,3.82485,80.1212,3.91473,3.91039,0.233473,3.97647,3.83243,0.245552,3.91388,3.91083,1.29162,3.52028,3.82485,All
187.011,2.45668,2.51788,80.4444,2.54374,2.53784,0.240638,2.51158,2.50811,0.250397,2.53097,2.52621,1.29869,2.45668,2.51788,187.011,2.32578,2.50584,80.4444,2.66339,2.60869,0.240638,2.51083,2.52032,0.250397,2.66765,2.60756,1.29869,2.32578,2.50584,187.011,3.53099,3.69915,80.4444,3.77616,3.77334,0.240638,3.82977,3.70576,0.250397,3.77551,3.77375,1.29869,3.53099,3.69915,187.011,3.62616,3.82481,80.4444,3.91584,3.91189,0.240638,3.97965,3.8326,0.250397,3.91509,3.91243,1.29869,3.62616,3.82481,All
188.028,2.44224,2.52214,80.7677,2.54944,2.54137,0.247804,2.52095,2.51268,0.255241,2.53715,2.52972,1.30575,2.44224,2.52214,188.028,2.52324,2.5039,80.7677,2.66105,2.60906,0.247804,2.49394,2.51851,0.255241,2.66502,2.60793,1.30575,2.52324,2.5039,188.028,3.62005,3.69912,80.7677,3.7771,3.77462,0.247804,3.8325,3.7059,0.255241,3.77653,3.77511,1.30575,3.62005,3.69912,188.028,3.73204,3.82477,80.7677,3.91696,3.91339,0.247804,3.98283,3.83276,0.255241,3.9163,3.91403,1.30575,3.73204,3.82477,All
189.045,2.42781,2.5264,81.0909,2.55513,2.5449,0.25497,2.47525,2.51725,0.260085,2.54332,2.53323,1.31282,2.42781,2.5264,189.045,2.7207,2.50197,81.0909,2.6587,2.60943,0.25497,2.09893,2.51671,0.260085,2.6624,2.6083,1.31282,2.7207,2.50197,189.045,3.7091,3.69909,81.0909,3.77804,3.77591,0.25497,3.42987,3.70604,0.260085,3.77755,3.77648,1.31282,3.7091,3.69909,189.045,3.83792,3.82473,81.0909,3.91807,3.91489,0.25497,3.5059,3.83293,0.260085,3.91751,3.91563,1.31282,3.83792,3.82473,All
190.063,2.44043,2.53066,81.4141,2.56083,2.54842,0.262136,2.45578,2.52182,0.264929,2.5495,2.53674,1.31988,2.44043,2.53066,190.063,2.72193,2.50003,81.4141,2.65636,2.6098,0.262136,2.35977,2.5149,0.264929,2.65977,2.60866,1.31988,2.72193,2.50003,190.063,3.72099,3.69905,81.4141,3.77898,3.77719,0.262136,3.54745,3.70618,0.264929,3.77857,3.77784,1.31988,3.72099,3.69905,190.063,3.85183,3.82469,81.4141,3.91918,3.9164,0.262136,3.64569,3.83309,0.264929,3.91872,3.91723,1.31988,3.85183,3.82469,All
191.08,2.45791,2.53492,81.7374,2.56653,2.55195,0.269302,2.43631,2.52639,0.269773,2.55567,2.54026,1.32694,2.45791,2.53492,191.08,2.68799,2.4981,81.7374,2.65402,2.61016,0.269302,2.62061,2.51309,0.269773,2.65715,2.60903,1.32694,2.68799,2.4981,191.08,3.71906,3.69902,81.7374,3.77992,3.77847,0.269302,3.66503,3.70633,0.269773,3.7796,3.77921,1.32694,3.71906,3.69902,191.08,3.84926,3.82465,81.7374,3.9203,3.9179,0.269302,3.78548,3.83326,0.269773,3.91993,3.91883,1.32694,3.84926,3.82465,All
192.097,2.47538,2.53918,82.0606,2.57158,2.55548,0.276468,2.43762,2.53096,0.274617,2.56185,2.54377,1.33401,2.47538,2.53918,192.097,2.65405,2.49616,82.0606,2.64755,2.61053,0.276468,2.7326,2.51129,0.274617,2.65453,2.6094,1.33401,2.65405,2.49616,192.097,3.71713,3.69899,82.0606,3.77948,3.77975,0.276468,3.72432,3.70647,0.274617,3.78062,3.78057,1.33401,3.71713,3.69899,192.097,3.84669,3.82461,82.0606,3.91974,3.9194,0.276468,3.8558,3.83342,0.274617,3.92114,3.92043,1.33401,3.84669,3.82461,All
193.114,2.49286,2.54344,82.3838,2.57381,2.559,0.283634,2.46096,2.53553,0.279462,2.56803,2.54728,1.34107,2.49286,2.54344,193.114,2.62012,2.49423,82.3838,2.62325,2.6109,0.283634,2.68663,2.50948,0.279462,2.6519,2.60976,1.34107,2.62012,2.49423,193.114,3.7152,3.69896,82.3838,3.77306,3.78104,0.283634,3.72176,3.70661,0.279462,3.78164,3.78193,1.34107,3.7152,3.69896,193.114,3.84412,3.82457,82.3838,3.91193,3.92091,0.283634,3.85238,3.83359,0.279462,3.92235,3.92203,1.34107,3.84412,3.82457,All
194.131,2.51033,2.5477,82.7071,2.57605,2.56253,0.2908,2.4843,2.54009,0.284306,2.57055,2.5508,1.34813,2.51033,2.5477,194.131,2.58618,2.49229,82.7071,2.59894,2.61126,0.2908,2.64067,2.50767,0.284306,2.62234,2.61013,1.34813,2.58618,2.49229,194.131,3.71327,3.69893,82.7071,3.76665,3.78232,0.2908,3.71919,3.70675,0.284306,3.7738,3.7833,1.34813,3.71327,3.69893,194.131,3.84155,3.82453,82.7071,3.90412,3.92241,0.2908,3.84896,3.83375,0.284306,3.91281,3.92362,1.34813,3.84155,3.82453,All
195.148,2.5278,2.55196,83.0303,2.57828,2.56606,0.297966,2.50765,2.54466,0.28915,2.57298,2.55431,1.3552,2.5278,2.55196,195.148,2.55225,2.49036,83.0303,2.57463,2.61163,0.297966,2.5947,2.50587,0.28915,2.59207,2.6105,1.3552,2.55225,2.49036,195.148,3.71133,3.6989,83.0303,3.76024,3.7836,0.297966,3.71663,3.7069,0.28915,3.76573,3.78466,1.3552,3.71133,3.6989,195.148,3.83898,3.8245,83.0303,3.89631,3.92391,0.297966,3.84554,3.83391,0.28915,3.90299,3.92522,1.3552,3.83898,3.8245,All
196.166,2.54528,2.55622,83.3535,2.58051,2.56958,0.305132,2.53099,2.54923,0.293994,2.57541,2.55782,1.36226,2.54528,2.55622,196.166,2.51831,2.48842,83.3535,2.55033,2.612,0.305132,2.54873,2.50406,0.293994,2.5618,2.61087,1.36226,2.51831,2.48842,196.166,3.7094,3.69887,83.3535,3.75382,3.78488,0.305132,3.71407,3.70704,0.293994,3.75766,3.78603,1.36226,3.7094,3.69887,196.166,3.83641,3.82446,83.3535,3.8885,3.92542,0.305132,3.84212,3.83408,0.293994,3.89317,3.92682,1.36226,3.83641,3.82446,All
197.183,2.56275,2.56048,83.6768,2.58275,2.57311,0.312297,2.55433,2.5538,0.298838,2.57784,2.56133,1.36933,2.56275,2.56048,197.183,2.48438,2.48649,83.6768,2.52602,2.61237,0.312297,2.50276,2.50225,0.298838,2.53153,2.61123,1.36933,2.48438,2.48649,197.183,3.70747,3.69884,83.6768,3.74741,3.78617,0.312297,3.7115,3.70718,0.298838,3.74958,3.78739,1.36933,3.70747,3.69884,197.183,3.83384,3.82442,83.6768,3.88069,3.92692,0.312297,3.8387,3.83424,0.298838,3.88334,3.92842,1.36933,3.83384,3.82442,All
198.2,2.58022,2.56474,84,2.58498,2.57663,0.319463,2.57768,2.55837,0.303682,2.58027,2.56485,1.37639,2.58022,2.56474,198.2,2.45044,2.48455,84,2.50171,2.61273,0.319463,2.4568,2.50045,0.303682,2.50126,2.6116,1.37639,2.45044,2.48455,198.2,3.70554,3.69881,84,3.74099,3.78745,0.319463,3.70894,3.70732,0.303682,3.74151,3.78875,1.37639,3.70554,3.69881,198.2,3.83126,3.82438,84,3.87288,3.92842,0.319463,3.83528,3.83441,0.303682,3.87352,3.93002,1.37639,3.83126,3.82438,All
