Cl_vs_Q2_abscissa,Cl_vs_Q2_spline,Cl_vs_Q2_regression,Cl_vs_Q3_abscissa,Cl_vs_Q3_spline,Cl_vs_Q3_regression,Cl_vs_V1_abscissa,Cl_vs_V1_spline,Cl_vs_V1_regression,Cl_vs_V2_abscissa,Cl_vs_V2_spline,Cl_vs_V2_regression,Cl_vs_V3_abscissa,Cl_vs_V3_spline,Cl_vs_V3_regression,Q2_vs_Cl_abscissa,Q2_vs_Cl_spline,Q2_vs_Cl_regression,Q2_vs_Q3_abscissa,Q2_vs_Q3_spline,Q2_vs_Q3_regression,Q2_vs_V1_abscissa,Q2_vs_V1_spline,Q2_vs_V1_regression,Q2_vs_V2_abscissa,Q2_vs_V2_spline,Q2_vs_V2_regression,Q2_vs_V3_abscissa,Q2_vs_V3_spline,Q2_vs_V3_regression,Q3_vs_Cl_abscissa,Q3_vs_Cl_spline,Q3_vs_Cl_regression,Q3_vs_Q2_abscissa,Q3_vs_Q2_spline,Q3_vs_Q2_regression,Q3_vs_V1_abscissa,Q3_vs_V1_spline,Q3_vs_V1_regression,Q3_vs_V2_abscissa,Q3_vs_V2_spline,Q3_vs_V2_regression,Q3_vs_V3_abscissa,Q3_vs_V3_spline,Q3_vs_V3_regression,V1_vs_Cl_abscissa,V1_vs_Cl_spline,V1_vs_Cl_regression,V1_vs_Q2_abscissa,V1_vs_Q2_spline,V1_vs_Q2_regression,V1_vs_Q3_abscissa,V1_vs_Q3_spline,V1_vs_Q3_regression,V1_vs_V2_abscissa,V1_vs_V2_spline,V1_vs_V2_regression,V1_vs_V3_abscissa,V1_vs_V3_spline,V1_vs_V3_regression,V2_vs_Cl_abscissa,V2_vs_Cl_spline,V2_vs_Cl_regression,V2_vs_Q2_abscissa,V2_vs_Q2_spline,V2_vs_Q2_regression,V2_vs_Q3_abscissa,V2_vs_Q3_spline,V2_vs_Q3_regression,V2_vs_V1_abscissa,V2_vs_V1_spline,V2_vs_V1_regression,V2_vs_V3_abscissa,V2_vs_V3_spline,V2_vs_V3_regression,V3_vs_Cl_abscissa,V3_vs_Cl_spline,V3_vs_Cl_regression,V3_vs_Q2_abscissa,V3_vs_Q2_spline,V3_vs_Q2_regression,V3_vs_Q3_abscissa,V3_vs_Q3_spline,V3_vs_Q3_regression,V3_vs_V1_abscissa,V3_vs_V1_spline,V3_vs_V1_regression,V3_vs_V2_abscissa,V3_vs_V2_spline,V3_vs_V2_regression
-2.35081,0.022838,-0.0257843,-3.47386e-08,0.00993099,0.00993099,-0.183579,-0.143998,-0.140144,-3.21455e-08,0.0386324,0.0386324,-4.50255e-08,0.0125805,0.0125805,-0.444051,-0.622382,-0.0911224,-3.47386e-08,0.0535339,0.0535339,-0.183579,0.163049,0.315008,-3.21455e-08,-0.0941335,-0.0941335,-4.50255e-08,0.0502603,0.0502603,-0.444051,2.42459e-09,1.18252e-09,-2.35081,5.78345e-09,2.77014e-09,-0.183579,-3.83656e-09,-1.63365e-09,-3.21455e-08,-6.18795e-09,-6.18795e-09,-4.50255e-08,-4.74326e-09,-4.74326e-09,-0.444051,-0.18921,-0.20068,-2.35081,0.177162,0.131884,-3.47386e-08,-0.00444181,-0.00444181,-3.21455e-08,-0.00303529,-0.00303529,-4.50255e-08,-0.0144719,-0.0144719,-0.444051,7.05651e-09,5.67433e-09,-2.35081,4.93737e-09,6.23955e-12,-3.47386e-08,4.31496e-10,4.31496e-10,-0.183579,-1.24367e-09,2.21758e-09,-4.50255e-08,-3.3413e-10,-3.3413e-10,-0.444051,1.84189e-08,4.08959e-09,-2.35081,1.32025e-09,4.79966e-09,-3.47386e-08,-2.12242e-09,-2.12242e-09,-0.183579,-3.25441e-09,-7.26373e-10,-3.21455e-08,-5.4417e-09,-5.4417e-09
-2.28351,0.0157265,-0.0252164,-3.29241e-08,0.00902395,0.00902395,-0.173203,-0.126613,-0.13213,-3.07912e-08,0.0368448,0.0368448,-4.26992e-08,0.0116115,0.0116115,-0.433097,-0.623977,-0.0894529,-3.29241e-08,0.0491407,0.0491407,-0.173203,0.150299,0.294709,-3.07912e-08,-0.0913496,-0.0913496,-4.26992e-08,0.0463998,0.0463998,-0.433097,1.79253e-09,1.08896e-09,-2.28351,5.0451e-09,2.61601e-09,-0.173203,-5.25517e-09,-1.68891e-09,-3.07912e-08,-6.04305e-09,-6.04305e-09,-4.26992e-08,-4.63021e-09,-4.63021e-09,-0.433097,-0.182055,-0.195913,-2.28351,0.172463,0.127777,-3.29241e-08,-0.00476052,-0.00476052,-3.07912e-08,-0.00331702,-0.00331702,-4.26992e-08,-0.0142455,-0.0142455,-0.433097,7.21003e-09,5.57708e-09,-2.28351,5.00409e-09,5.77511e-11,-3.29241e-08,5.07916e-10,5.07916e-10,-0.173203,-1.81451e-09,2.19181e-09,-4.26992e-08,-2.24434e-10,-2.24434e-10,-0.433097,1.75186e-08,3.98611e-09,-2.28351,2.41304e-09,4.65945e-09,-3.29241e-08,-2.00539e-09,-2.00539e-09,-0.173203,-3.72849e-09,-6.85734e-10,-3.07912e-08,-5.22639e-09,-5.22639e-09
-2.21621,0.00861513,-0.0246486,-3.11096e-08,0.00811691,0.00811691,-0.162827,-0.109345,-0.124116,-2.94369e-08,0.0350573,0.0350573,-4.03729e-08,0.0106424,0.0106424,-0.422143,-0.619659,-0.0877833,-3.11096e-08,0.0447474,0.0447474,-0.162827,0.147715,0.27441,-2.94369e-08,-0.0885657,-0.0885657,-4.03729e-08,0.0425393,0.0425393,-0.422143,1.26134e-09,9.95401e-10,-2.21621,4.3068e-09,2.46188e-09,-0.162827,-5.97146e-09,-1.74417e-09,-2.94369e-08,-5.89816e-09,-5.89816e-09,-4.03729e-08,-4.51717e-09,-4.51717e-09,-0.422143,-0.17519,-0.191145,-2.21621,0.167763,0.123669,-3.11096e-08,-0.00507923,-0.00507923,-2.94369e-08,-0.00359876,-0.00359876,-4.03729e-08,-0.0140191,-0.0140191,-0.422143,7.3381e-09,5.47983e-09,-2.21621,5.07065e-09,1.09263e-10,-3.11096e-08,5.84335e-10,5.84335e-10,-0.162827,-1.85524e-09,2.16605e-09,-4.03729e-08,-1.14737e-10,-1.14737e-10,-0.422143,1.65584e-08,3.88263e-09,-2.21621,3.50584e-09,4.51924e-09,-3.11096e-08,-1.88836e-09,-1.88836e-09,-0.162827,-4.08173e-09,-6.45095e-10,-2.94369e-08,-5.01107e-09,-5.01107e-09
-2.1489,0.00169528,-0.0240807,-2.92951e-08,0.00720988,0.00720988,-0.152451,-0.0923717,-0.116103,-2.80826e-08,0.0332697,0.0332697,-3.80466e-08,0.00967339,0.00967339,-0.411188,-0.607617,-0.0861137,-2.92951e-08,0.0403542,0.0403542,-0.152451,0.149764,0.254111,-2.80826e-08,-0.0857818,-0.0857818,-3.80466e-08,0.0386788,0.0386788,-0.411188,8.75956e-10,9.0184e-10,-2.1489,3.60583e-09,2.30776e-09,-0.152451,-6.25714e-09,-1.79943e-09,-2.80826e-08,-5.75327e-09,-5.75327e-09,-3.80466e-08,-4.40412e-09,-4.40412e-09,-0.411188,-0.168732,-0.186377,-2.1489,0.162596,0.119562,-2.92951e-08,-0.00539794,-0.00539794,-2.80826e-08,-0.00388049,-0.00388049,-3.80466e-08,-0.0137927,-0.0137927,-0.411188,7.42878e-09,5.38258e-09,-2.1489,5.07258e-09,1.60774e-10,-2.92951e-08,6.60755e-10,6.60755e-10,-0.152451,-1.59251e-09,2.14029e-09,-3.80466e-08,-5.04116e-12,-5.04116e-12,-0.411188,1.55444e-08,3.77915e-09,-2.1489,4.54711e-09,4.37903e-09,-2.92951e-08,-1.77134e-09,-1.77134e-09,-0.152451,-4.33877e-09,-6.04457e-10,-2.80826e-08,-4.79576e-09,-4.79576e-09
-2.0816,-0.00505473,-0.0235129,-2.74806e-08,0.00630284,0.00630284,-0.142075,-0.0760779,-0.108089,-2.67284e-08,0.0314822,0.0314822,-3.57203e-08,0.00870435,0.00870435,-0.400234,-0.591322,-0.0844442,-2.74806e-08,0.035961,0.035961,-0.142075,0.159578,0.233813,-2.67284e-08,-0.082998,-0.082998,-3.57203e-08,0.0348183,0.0348183,-0.400234,5.72645e-10,8.08278e-10,-2.0816,2.93294e-09,2.15363e-09,-0.142075,-5.73691e-09,-1.85469e-09,-2.67284e-08,-5.60837e-09,-5.60837e-09,-3.57203e-08,-4.29108e-09,-4.29108e-09,-0.400234,-0.162507,-0.18161,-2.0816,0.157123,0.115455,-2.74806e-08,-0.00571665,-0.00571665,-2.67284e-08,-0.00416223,-0.00416223,-3.57203e-08,-0.0135662,-0.0135662,-0.400234,7.49751e-09,5.28533e-09,-2.0816,5.03439e-09,2.12286e-10,-2.74806e-08,7.37174e-10,7.37174e-10,-0.142075,-7.74008e-10,2.11452e-09,-3.57203e-08,1.04655e-10,1.04655e-10,-0.400234,1.45073e-08,3.67568e-09,-2.0816,5.53738e-09,4.23882e-09,-2.74806e-08,-1.65431e-09,-1.65431e-09,-0.142075,-4.40331e-09,-5.63818e-10,-2.67284e-08,-4.58044e-09,-4.58044e-09
-2.0143,-0.011346,-0.022945,-2.56661e-08,0.0053958,0.0053958,-0.131698,-0.0606829,-0.100075,-2.53741e-08,0.0296946,0.0296946,-3.3394e-08,0.00773531,0.00773531,-0.38928,-0.56787,-0.0827746,-2.56661e-08,0.0315677,0.0315677,-0.131698,0.176888,0.213514,-2.53741e-08,-0.0802141,-0.0802141,-3.3394e-08,0.0309578,0.0309578,-0.38928,4.0728e-10,7.14717e-10,-2.0143,2.32672e-09,1.9995e-09,-0.131698,-4.38107e-09,-1.90995e-09,-2.53741e-08,-5.46348e-09,-5.46348e-09,-3.3394e-08,-4.17804e-09,-4.17804e-09,-0.38928,-0.156682,-0.176842,-2.0143,0.151017,0.111347,-2.56661e-08,-0.00603536,-0.00603536,-2.53741e-08,-0.00444396,-0.00444396,-3.3394e-08,-0.0133398,-0.0133398,-0.38928,7.52852e-09,5.18808e-09,-2.0143,4.91923e-09,2.63797e-10,-2.56661e-08,8.13594e-10,8.13594e-10,-0.131698,6.08773e-10,2.08876e-09,-3.3394e-08,2.14351e-10,2.14351e-10,-0.38928,1.34349e-08,3.5722e-09,-2.0143,6.38017e-09,4.09861e-09,-2.56661e-08,-1.53729e-09,-1.53729e-09,-0.131698,-4.24325e-09,-5.2318e-10,-2.53741e-08,-4.36513e-09,-4.36513e-09
-1.94699,-0.0174916,-0.0223772,-2.38515e-08,0.00448877,0.00448877,-0.121322,-0.0460498,-0.092061,-2.40198e-08,0.027907,0.027907,-3.10677e-08,0.00676627,0.00676627,-0.378326,-0.544087,-0.081105,-2.38515e-08,0.0271745,0.0271745,-0.121322,0.198318,0.193215,-2.40198e-08,-0.0774302,-0.0774302,-3.10677e-08,0.0270973,0.0270973,-0.378326,2.47762e-10,6.21156e-10,-1.94699,1.74121e-09,1.84537e-09,-0.121322,-2.60453e-09,-1.96521e-09,-2.40198e-08,-5.31859e-09,-5.31859e-09,-3.10677e-08,-4.06499e-09,-4.06499e-09,-0.378326,-0.150888,-0.172074,-1.94699,0.144719,0.10724,-2.38515e-08,-0.00635408,-0.00635408,-2.40198e-08,-0.0047257,-0.0047257,-3.10677e-08,-0.0131134,-0.0131134,-0.378326,7.55615e-09,5.09084e-09,-1.94699,4.78119e-09,3.15309e-10,-2.38515e-08,8.90013e-10,8.90013e-10,-0.121322,2.2666e-09,2.063e-09,-3.10677e-08,3.24048e-10,3.24048e-10,-0.378326,1.23674e-08,3.46872e-09,-1.94699,7.17565e-09,3.95841e-09,-2.38515e-08,-1.42026e-09,-1.42026e-09,-0.121322,-3.92164e-09,-4.82541e-10,-2.40198e-08,-4.14982e-09,-4.14982e-09
-1.87969,-0.0236373,-0.0218093,-2.2037e-08,0.00358173,0.00358173,-0.110946,-0.032598,-0.0840472,-2.26655e-08,0.0261195,0.0261195,-2.87414e-08,0.00579723,0.00579723,-0.367371,-0.501883,-0.0794355,-2.2037e-08,0.0227813,0.0227813,-0.110946,0.223253,0.172916,-2.26655e-08,-0.0746463,-0.0746463,-2.87414e-08,0.0232368,0.0232368,-0.367371,4.13154e-10,5.27595e-10,-1.87969,1.1557e-09,1.69124e-09,-0.110946,-5.72559e-10,-2.02047e-09,-2.26655e-08,-5.17369e-09,-5.17369e-09,-2.87414e-08,-3.95195e-09,-3.95195e-09,-0.367371,-0.146843,-0.167307,-1.87969,0.138422,0.103132,-2.2037e-08,-0.00667279,-0.00667279,-2.26655e-08,-0.00500743,-0.00500743,-2.87414e-08,-0.012887,-0.012887,-0.367371,7.39555e-09,4.99359e-09,-1.87969,4.64315e-09,3.66821e-10,-2.2037e-08,9.66432e-10,9.66432e-10,-0.110946,4.07197e-09,2.03723e-09,-2.87414e-08,4.33744e-10,4.33744e-10,-0.367371,1.15796e-08,3.36524e-09,-1.87969,7.97113e-09,3.8182e-09,-2.2037e-08,-1.30323e-09,-1.30323e-09,-0.110946,-3.38793e-09,-4.41902e-10,-2.26655e-08,-3.9345e-09,-3.9345e-09
-1.81239,-0.0289727,-0.0212415,-2.02225e-08,0.00267469,0.00267469,-0.10057,-0.0204329,-0.0760333,-2.13112e-08,0.0243319,0.0243319,-2.64151e-08,0.00482819,0.00482819,-0.356417,-0.459679,-0.0777659,-2.02225e-08,0.018388,0.018388,-0.10057,0.248551,0.152617,-2.13112e-08,-0.0718624,-0.0718624,-2.64151e-08,0.0193763,0.0193763,-0.356417,5.78545e-10,4.34034e-10,-1.81239,6.74011e-10,1.53711e-09,-0.10057,1.25988e-09,-2.07573e-09,-2.13112e-08,-5.0288e-09,-5.0288e-09,-2.64151e-08,-3.8389e-09,-3.8389e-09,-0.356417,-0.142798,-0.162539,-1.81239,0.131303,0.0990251,-2.02225e-08,-0.0069915,-0.0069915,-2.13112e-08,-0.00528917,-0.00528917,-2.64151e-08,-0.0126606,-0.0126606,-0.356417,7.23495e-09,4.89634e-09,-1.81239,4.41689e-09,4.18332e-10,-2.02225e-08,1.04285e-09,1.04285e-09,-0.10057,5.70245e-09,2.01147e-09,-2.64151e-08,5.4344e-10,5.4344e-10,-0.356417,1.07917e-08,3.26176e-09,-1.81239,8.49136e-09,3.67799e-09,-2.02225e-08,-1.18621e-09,-1.18621e-09,-0.10057,-2.66933e-09,-4.01264e-10,-2.13112e-08,-3.71919e-09,-3.71919e-09
-1.74509,-0.0336322,-0.0206736,-1.8408e-08,0.00176766,0.00176766,-0.090194,-0.00969545,-0.0680195,-1.99569e-08,0.0225444,0.0225444,-2.40888e-08,0.00385916,0.00385916,-0.345463,-0.417475,-0.0760963,-1.8408e-08,0.0139948,0.0139948,-0.090194,0.271448,0.132318,-1.99569e-08,-0.0690785,-0.0690785,-2.40888e-08,0.0155157,0.0155157,-0.345463,7.43936e-10,3.40472e-10,-1.74509,2.78919e-10,1.38299e-09,-0.090194,2.48321e-09,-2.13099e-09,-1.99569e-08,-4.8839e-09,-4.8839e-09,-2.40888e-08,-3.72586e-09,-3.72586e-09,-0.345463,-0.138753,-0.157771,-1.74509,0.123499,0.0949177,-1.8408e-08,-0.00731021,-0.00731021,-1.99569e-08,-0.0055709,-0.0055709,-2.40888e-08,-0.0124342,-0.0124342,-0.345463,7.07434e-09,4.79909e-09,-1.74509,4.11706e-09,4.69844e-10,-1.8408e-08,1.11927e-09,1.11927e-09,-0.090194,6.86652e-09,1.98571e-09,-2.40888e-08,6.53136e-10,6.53136e-10,-0.345463,1.00039e-08,3.15829e-09,-1.74509,8.78199e-09,3.53778e-09,-1.8408e-08,-1.06918e-09,-1.06918e-09,-0.090194,-1.78299e-09,-3.60625e-10,-1.99569e-08,-3.50387e-09,-3.50387e-09
-1.67778,-0.0382918,-0.0201058,-1.65935e-08,0.000860621,0.000860621,-0.0798179,-0.000528076,-0.0600056,-1.86026e-08,0.0207568,0.0207568,-2.17625e-08,0.00289012,0.00289012,-0.334508,-0.375271,-0.0744267,-1.65935e-08,0.00960158,0.00960158,-0.0798179,0.28925,0.112019,-1.86026e-08,-0.0662946,-0.0662946,-2.17625e-08,0.0116552,0.0116552,-0.334508,9.09327e-10,2.46911e-10,-1.67778,-1.16173e-10,1.22886e-09,-0.0798179,2.69761e-09,-2.18625e-09,-1.86026e-08,-4.73901e-09,-4.73901e-09,-2.17625e-08,-3.61281e-09,-3.61281e-09,-0.334508,-0.134708,-0.153004,-1.67778,0.115695,0.0908103,-1.65935e-08,-0.00762892,-0.00762892,-1.86026e-08,-0.00585264,-0.00585264,-2.17625e-08,-0.0122078,-0.0122078,-0.334508,6.91374e-09,4.70184e-09,-1.67778,3.81723e-09,5.21355e-10,-1.65935e-08,1.19569e-09,1.19569e-09,-0.0798179,7.27945e-09,1.95994e-09,-2.17625e-08,7.62833e-10,7.62833e-10,-0.334508,9.21607e-09,3.05481e-09,-1.67778,9.07262e-09,3.39757e-09,-1.65935e-08,-9.52154e-10,-9.52154e-10,-0.0798179,-7.44916e-10,-3.19986e-10,-1.86026e-08,-3.28856e-09,-3.28856e-09
-1.61048,-0.0429514,-0.0195379,-1.4779e-08,-4.64156e-05,-4.64156e-05,-0.0694418,0.00704392,-0.0519918,-1.72483e-08,0.0189693,0.0189693,-1.94362e-08,0.00192108,0.00192108,-0.323554,-0.333066,-0.0727572,-1.4779e-08,0.00520835,0.00520835,-0.0694418,0.299759,0.0917203,-1.72483e-08,-0.0635107,-0.0635107,-1.94362e-08,0.00779473,0.00779473,-0.323554,1.07472e-09,1.5335e-10,-1.61048,-5.11266e-10,1.07473e-09,-0.0694418,1.68348e-09,-2.24151e-09,-1.72483e-08,-4.59412e-09,-4.59412e-09,-1.94362e-08,-3.49977e-09,-3.49977e-09,-0.323554,-0.130663,-0.148236,-1.61048,0.107891,0.0867029,-1.4779e-08,-0.00794763,-0.00794763,-1.72483e-08,-0.00613437,-0.00613437,-1.94362e-08,-0.0119814,-0.0119814,-0.323554,6.75314e-09,4.60459e-09,-1.61048,3.5174e-09,5.72867e-10,-1.4779e-08,1.27211e-09,1.27211e-09,-0.0694418,6.77778e-09,1.93418e-09,-1.94362e-08,8.72529e-10,8.72529e-10,-0.323554,8.42822e-09,2.95133e-09,-1.61048,9.36325e-09,3.25736e-09,-1.4779e-08,-8.35128e-10,-8.35128e-10,-0.0694418,4.24135e-10,-2.79348e-10,-1.72483e-08,-3.07325e-09,-3.07325e-09
-1.54318,-0.047611,-0.0189701,-1.29645e-08,-0.000953452,-0.000953452,-0.0590657,0.0132278,-0.043978,-1.5894e-08,0.0171817,0.0171817,-1.71099e-08,0.000952039,0.000952039,-0.3126,-0.290862,-0.0710876,-1.29645e-08,0.000815113,0.000815113,-0.0590657,0.300343,0.0714214,-1.5894e-08,-0.0607268,-0.0607268,-1.71099e-08,0.00393423,0.00393423,-0.3126,1.24011e-09,5.97889e-11,-1.54318,-9.06358e-10,9.20601e-10,-0.0590657,-3.57103e-10,-2.29676e-09,-1.5894e-08,-4.44922e-09,-4.44922e-09,-1.71099e-08,-3.38672e-09,-3.38672e-09,-0.3126,-0.126618,-0.143469,-1.54318,0.100088,0.0825956,-1.29645e-08,-0.00826634,-0.00826634,-1.5894e-08,-0.0064161,-0.0064161,-1.71099e-08,-0.011755,-0.011755,-0.3126,6.59254e-09,4.50734e-09,-1.54318,3.21756e-09,6.24379e-10,-1.29645e-08,1.34853e-09,1.34853e-09,-0.0590657,5.4592e-09,1.90842e-09,-1.71099e-08,9.82225e-10,9.82225e-10,-0.3126,7.64038e-09,2.84785e-09,-1.54318,9.65388e-09,3.11715e-09,-1.29645e-08,-7.18102e-10,-7.18102e-10,-0.0590657,1.68982e-09,-2.38709e-10,-1.5894e-08,-2.85793e-09,-2.85793e-09
-1.47588,-0.0507803,-0.0184022,-1.115e-08,-0.00186049,-0.00186049,-0.0486895,0.0191955,-0.0359641,-1.45397e-08,0.0153941,0.0153941,-1.47836e-08,-1.69994e-05,-1.69994e-05,-0.301646,-0.248658,-0.069418,-1.115e-08,-0.00357812,-0.00357812,-0.0486895,0.298951,0.0511225,-1.45397e-08,-0.0579429,-0.0579429,-1.47836e-08,7.37218e-05,7.37218e-05,-0.301646,1.4055e-09,-3.37723e-11,-1.47588,-1.12255e-09,7.66473e-10,-0.0486895,-2.54869e-09,-2.35202e-09,-1.45397e-08,-4.30433e-09,-4.30433e-09,-1.47836e-08,-3.27368e-09,-3.27368e-09,-0.301646,-0.122573,-0.138701,-1.47588,0.0910294,0.0784882,-1.115e-08,-0.00858506,-0.00858506,-1.45397e-08,-0.00669784,-0.00669784,-1.47836e-08,-0.0115285,-0.0115285,-0.301646,6.43194e-09,4.41009e-09,-1.47588,2.79673e-09,6.7589e-10,-1.115e-08,1.42495e-09,1.42495e-09,-0.0486895,4.0131e-09,1.88265e-09,-1.47836e-08,1.09192e-09,1.09192e-09,-0.301646,6.85254e-09,2.74438e-09,-1.47588,9.42551e-09,2.97694e-09,-1.115e-08,-6.01075e-10,-6.01075e-10,-0.0486895,2.96866e-09,-1.98071e-10,-1.45397e-08,-2.64262e-09,-2.64262e-09
-1.40857,-0.0535946,-0.0178344,-9.33547e-09,-0.00276753,-0.00276753,-0.0383134,0.0245663,-0.0279503,-1.31855e-08,0.0136066,0.0136066,-1.24573e-08,-0.000986038,-0.000986038,-0.290691,-0.206454,-0.0677485,-9.33547e-09,-0.00797135,-0.00797135,-0.0383134,0.286464,0.0308236,-1.31855e-08,-0.055159,-0.055159,-1.24573e-08,-0.00378678,-0.00378678,-0.290691,1.57089e-09,-1.27333e-10,-1.40857,-1.29721e-09,6.12344e-10,-0.0383134,-5.04181e-09,-2.40728e-09,-1.31855e-08,-4.15943e-09,-4.15943e-09,-1.24573e-08,-3.16064e-09,-3.16064e-09,-0.290691,-0.118527,-0.133933,-1.40857,0.0816959,0.0743808,-9.33547e-09,-0.00890377,-0.00890377,-1.31855e-08,-0.00697957,-0.00697957,-1.24573e-08,-0.0113021,-0.0113021,-0.290691,6.27134e-09,4.31285e-09,-1.40857,2.35083e-09,7.27402e-10,-9.33547e-09,1.50137e-09,1.50137e-09,-0.0383134,2.21104e-09,1.85689e-09,-1.24573e-08,1.20162e-09,1.20162e-09,-0.290691,6.0647e-09,2.6409e-09,-1.40857,9.0723e-09,2.83673e-09,-9.33547e-09,-4.84049e-10,-4.84049e-10,-0.0383134,4.25929e-09,-1.57432e-10,-1.31855e-08,-2.4273e-09,-2.4273e-09
-1.34127,-0.0555929,-0.0172666,-7.52096e-09,-0.00367456,-0.00367456,-0.0279373,0.0300429,-0.0199364,-1.18312e-08,0.011819,0.011819,-1.0131e-08,-0.00195508,-0.00195508,-0.279737,-0.16425,-0.0660789,-7.52096e-09,-0.0123646,-0.0123646,-0.0279373,0.267134,0.0105247,-1.18312e-08,-0.0523751,-0.0523751,-1.0131e-08,-0.00764729,-0.00764729,-0.279737,1.73628e-09,-2.20895e-10,-1.34127,-1.37763e-09,4.58216e-10,-0.0279373,-7.30109e-09,-2.46254e-09,-1.18312e-08,-4.01454e-09,-4.01454e-09,-1.0131e-08,-3.04759e-09,-3.04759e-09,-0.279737,-0.114482,-0.129166,-1.34127,0.0717548,0.0702735,-7.52096e-09,-0.00922248,-0.00922248,-1.18312e-08,-0.00726131,-0.00726131,-1.0131e-08,-0.0110757,-0.0110757,-0.279737,6.11074e-09,4.2156e-09,-1.34127,1.85143e-09,7.78913e-10,-7.52096e-09,1.57779e-09,1.57779e-09,-0.0279373,4.66031e-10,1.83113e-09,-1.0131e-08,1.31131e-09,1.31131e-09,-0.279737,5.27685e-09,2.53742e-09,-1.34127,8.43095e-09,2.69652e-09,-7.52096e-09,-3.67023e-10,-3.67023e-10,-0.0279373,5.50944e-09,-1.16793e-10,-1.18312e-08,-2.21199e-09,-2.21199e-09
-1.27397,-0.0569863,-0.0166987,-5.70645e-09,-0.0045816,-0.0045816,-0.0175612,0.0361153,-0.0119226,-1.04769e-08,0.0100315,0.0100315,-7.80466e-09,-0.00292412,-0.00292412,-0.268783,-0.122046,-0.0644093,-5.70645e-09,-0.0167578,-0.0167578,-0.0175612,0.239037,-0.00977422,-1.04769e-08,-0.0495912,-0.0495912,-7.80466e-09,-0.0115078,-0.0115078,-0.268783,1.90167e-09,-3.14456e-10,-1.27397,-1.38901e-09,3.04088e-10,-0.0175612,-8.85293e-09,-2.5178e-09,-1.04769e-08,-3.86965e-09,-3.86965e-09,-7.80466e-09,-2.93455e-09,-2.93455e-09,-0.268783,-0.110437,-0.124398,-1.27397,0.061381,0.0661661,-5.70645e-09,-0.00954119,-0.00954119,-1.04769e-08,-0.00754304,-0.00754304,-7.80466e-09,-0.0108493,-0.0108493,-0.268783,5.95014e-09,4.11835e-09,-1.27397,1.3152e-09,8.30425e-10,-5.70645e-09,1.65421e-09,1.65421e-09,-0.0175612,-9.37218e-10,1.80536e-09,-7.80466e-09,1.42101e-09,1.42101e-09,-0.268783,4.48901e-09,2.43394e-09,-1.27397,7.57511e-09,2.55631e-09,-5.70645e-09,-2.49996e-10,-2.49996e-10,-0.0175612,6.66132e-09,-7.61548e-11,-1.04769e-08,-1.99668e-09,-1.99668e-09
-1.20667,-0.0575576,-0.0161309,-3.89194e-09,-0.00548864,-0.00548864,-0.00718506,0.0431213,-0.00390877,-9.12259e-09,0.00824391,0.00824391,-5.47835e-09,-0.00389315,-0.00389315,-0.257828,-0.0798415,-0.0627398,-3.89194e-09,-0.0211511,-0.0211511,-0.00718506,0.203329,-0.0300731,-9.12259e-09,-0.0468073,-0.0468073,-5.47835e-09,-0.0153683,-0.0153683,-0.257828,2.06707e-09,-4.08017e-10,-1.20667,-1.30751e-09,1.49959e-10,-0.00718506,-9.4218e-09,-2.57306e-09,-9.12259e-09,-3.72475e-09,-3.72475e-09,-5.47835e-09,-2.8215e-09,-2.8215e-09,-0.257828,-0.106392,-0.11963,-1.20667,0.0504389,0.0620587,-3.89194e-09,-0.0098599,-0.0098599,-9.12259e-09,-0.00782478,-0.00782478,-5.47835e-09,-0.0106229,-0.0106229,-0.257828,5.78954e-09,4.0211e-09,-1.20667,7.3211e-10,8.81936e-10,-3.89194e-09,1.73063e-09,1.73063e-09,-0.00718506,-1.80077e-09,1.7796e-09,-5.47835e-09,1.53071e-09,1.53071e-09,-0.257828,3.70117e-09,2.33047e-09,-1.20667,6.42679e-09,2.4161e-09,-3.89194e-09,-1.3297e-10,-1.3297e-10,-0.00718506,7.68593e-09,-3.55162e-11,-9.12259e-09,-1.78136e-09,-1.78136e-09
-1.13936,-0.0574369,-0.015563,-2.07743e-09,-0.00639567,-0.00639567,0.00319106,0.0516137,0.00410507,-7.7683e-09,0.00645636,0.00645636,-3.15205e-09,-0.00486219,-0.00486219,-0.246874,-0.0376373,-0.0610702,-2.07743e-09,-0.0255443,-0.0255443,0.00319106,0.158905,-0.050372,-7.7683e-09,-0.0440234,-0.0440234,-3.15205e-09,-0.0192288,-0.0192288,-0.246874,2.23246e-09,-5.01578e-10,-1.13936,-1.15292e-09,-4.16889e-12,0.00319106,-8.4835e-09,-2.62832e-09,-7.7683e-09,-3.57986e-09,-3.57986e-09,-3.15205e-09,-2.70846e-09,-2.70846e-09,-0.246874,-0.102347,-0.114863,-1.13936,0.039078,0.0579513,-2.07743e-09,-0.0101786,-0.0101786,-7.7683e-09,-0.00810651,-0.00810651,-3.15205e-09,-0.0103965,-0.0103965,-0.246874,5.62894e-09,3.92385e-09,-1.13936,1.14374e-10,9.33448e-10,-2.07743e-09,1.80705e-09,1.80705e-09,0.00319106,-1.78978e-09,1.75384e-09,-3.15205e-09,1.6404e-09,1.6404e-09,-0.246874,2.91333e-09,2.22699e-09,-1.13936,5.04538e-09,2.27589e-09,-2.07743e-09,-1.59438e-11,-1.59438e-11,0.00319106,8.50884e-09,5.12244e-12,-7.7683e-09,-1.56605e-09,-1.56605e-09
