iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,b,omega_Cl,omega_Q
320,383.446,1,10.0994,8.68647,44.8922,59.6523,0.0965836,0.260349,0.996817
321,381.413,1,10.1259,8.78601,44.9736,58.1152,0.0964462,0.257509,0.970217
322,383.369,1,10.1371,8.85378,45.0346,57.6069,0.0963005,0.261324,0.986551
323,380.373,1,10.1529,9.02686,44.7161,57.137,0.0957224,0.258088,0.981959
324,384.541,1,10.14,8.95085,44.4753,58.1841,0.0965692,0.257088,0.983641
325,389.994,1,10.1003,8.89216,44.2302,56.5029,0.0974202,0.258755,1.03615
326,388.969,1,10.116,9.29352,44.0215,55.5814,0.0977918,0.261644,1.04021
327,384.558,1,10.1435,9.56052,43.8856,56.0183,0.0968359,0.257247,1.06722
328,386.32,1,10.1117,9.69987,43.8445,54.516,0.0964831,0.2592,1.06308
329,381.11,1,10.1192,9.76466,43.8263,53.8262,0.0955814,0.259263,1.02906
330,376.355,1,10.1549,10.1786,43.7295,53.0171,0.0941864,0.260898,0.994225
331,378.179,1,10.2138,10.3983,43.6973,54.7257,0.0944196,0.263407,0.974405
332,377.557,1,10.241,10.3476,43.6546,55.6534,0.0941884,0.261525,0.990364
333,382.533,1,10.2864,10.5561,43.803,54.9625,0.0949597,0.260708,1.05968
334,388.037,1,10.2109,10.6983,43.7062,55.1207,0.0960321,0.269402,1.04527
335,380.778,1,10.1711,10.4932,43.3954,55.7725,0.0950759,0.268037,1.01195
336,378.097,1,10.1808,10.152,43.4193,54.6391,0.094397,0.258717,1.02172
337,386.087,1,10.2167,10.0628,43.8195,54.7913,0.0966442,0.257058,1.01931
338,382.395,1,10.2431,10.3662,43.8604,56.8598,0.096672,0.257586,1.00566
339,378.678,1,10.2002,9.83488,43.8894,55.9354,0.0957529,0.25296,0.983998
340,386.096,1,10.1756,9.70371,43.6326,56.2186,0.0968185,0.255642,0.995518
341,376.836,1,10.15,9.54501,43.5167,56.6174,0.0945758,0.258792,0.995871
342,374.164,1,10.1732,9.60408,43.883,57.6672,0.0937644,0.260238,0.954435
343,379.519,1,10.1514,9.53449,43.9239,57.9504,0.0943909,0.261014,0.948718
344,378.516,1,10.1687,9.6832,43.9497,55.9528,0.0943917,0.25618,0.979006
345,378.063,1,10.1818,9.97786,43.8754,55.5558,0.0940886,0.25848,0.984798
346,378.329,1,10.163,9.9141,44.1373,57.1544,0.0943142,0.259914,0.959236
347,385.408,1,10.1478,9.74182,44.4013,58.5395,0.0962831,0.261018,0.953774
348,389.12,1,10.1046,9.72318,44.201,58.9123,0.0977751,0.266382,0.935438
349,384.293,1,10.1423,9.5577,44.4061,59.4583,0.0978205,0.264235,0.936942
350,388.161,1,10.1009,9.55107,44.3526,61.5996,0.0979543,0.268756,0.94305
351,387.284,1,10.1577,9.32796,44.6637,59.1867,0.0998402,0.26284,0.884955
352,383.291,1,10.1443,9.1122,44.3915,58.938,0.0989659,0.260382,0.870098
353,379.859,1,10.1481,9.04182,44.3333,56.8415,0.0968578,0.261943,0.910692
354,382.19,1,10.1401,9.00378,44.7385,56.9791,0.0970376,0.26519,0.890496
355,388.332,1,10.1292,8.85011,44.7377,56.4058,0.0988172,0.261476,0.896621
356,394.736,1,10.1049,8.95307,44.7095,56.2752,0.100591,0.263776,0.930992
357,389.785,1,10.1643,9.2655,44.4816,54.6987,0.100762,0.254942,0.954399
358,383.538,1,10.2592,9.61094,44.5108,56.1519,0.0998738,0.253833,0.9395
359,377.701,1,10.2773,10.0164,44.5689,58.0932,0.0973676,0.254604,0.945771
360,378.744,1,10.2593,10.7052,44.0579,58.2534,0.0956143,0.263294,0.957111
361,377.377,1,10.2532,10.951,43.8264,56.3111,0.0946806,0.26336,0.960901
362,378.685,1,10.2603,10.9319,43.526,55.1235,0.0954878,0.262478,0.913174
363,389.089,1,10.2975,11.1527,43.5719,55.7061,0.0982799,0.265626,0.936276
364,384.703,1,10.2842,10.9568,43.6015,55.2702,0.0981591,0.263238,0.953104
365,383.194,1,10.2551,11.0612,43.5009,55.509,0.097432,0.264094,0.954539
366,386.178,1,10.2048,10.8284,43.1891,55.6152,0.0973548,0.261506,0.984856
367,384.729,1,10.2007,10.5777,43.1698,55.1863,0.0976783,0.258896,0.965348
368,380.398,1,10.1754,10.249,43.1954,54.9973,0.0955843,0.257247,1.02064
369,379.214,1,10.1749,10.0779,43.2686,54.9794,0.0950864,0.254462,1.00754
370,379.835,1,10.1735,10.167,43.4009,53.8973,0.0949912,0.258654,0.979804
371,380.396,1,10.1967,10.4089,43.395,52.2913,0.0955392,0.257323,0.95403
372,380.97,1,10.1815,10.1964,43.121,51.5278,0.0953857,0.253799,0.979587
373,386.136,1,10.1597,10.2112,43.0336,51.3348,0.0962964,0.257693,0.992663
374,383.392,1,10.1491,10.1174,43.1228,51.5306,0.0954376,0.258966,1.04373
375,385.846,1,10.1554,10.1084,43.4165,52.5486,0.0957578,0.265392,1.0551
376,387.611,1,10.1411,10.4374,42.9231,50.9173,0.0958228,0.263375,1.09494
377,386.839,1,10.2049,10.8218,42.7256,51.971,0.096613,0.263018,1.08661
378,383.665,1,10.2195,10.3085,43.0738,50.3152,0.0961061,0.259889,1.09006
379,390.57,1,10.2176,10.3054,43.2809,50.017,0.0985061,0.262455,1.01604
380,382.004,1,10.2541,10.6296,43.2805,50.1047,0.098487,0.25593,0.939783
381,385.642,1,10.2129,10.2104,43.5306,52.0218,0.0979689,0.263414,0.956202
382,387.587,1,10.1727,10.0306,43.7228,51.5226,0.0985575,0.266197,0.92454
383,381.499,1,10.2056,10.3094,43.5615,52.1349,0.0973289,0.267449,0.919039
384,379.587,1,10.2422,10.1199,43.6981,52.4717,0.0972624,0.263003,0.882617
385,377.151,1,10.2805,9.91959,44.0411,51.7671,0.0960519,0.26233,0.91592
386,380.777,1,10.2719,10.0719,43.8595,52.8213,0.0955973,0.262364,0.974014
387,378.656,1,10.2906,10.6964,43.6231,53.2769,0.0951052,0.262219,0.986448
388,381.58,1,10.3001,10.9466,43.5003,54.3714,0.0960294,0.262094,0.964784
389,389.509,1,10.3015,10.9244,43.3663,53.8609,0.0983552,0.260763,0.979403
390,383.178,1,10.2665,10.8028,43.361,52.3678,0.0980653,0.254353,0.957196
391,376.82,1,10.2265,10.6742,43.1372,52.4771,0.0957242,0.255403,0.951965
392,377.421,1,10.1993,10.3935,43.0128,51.401,0.0953439,0.252693,0.917885
393,377.218,1,10.257,10.7585,43.2843,51.652,0.0960705,0.252048,0.877417
394,374.824,1,10.2565,10.7462,43.2837,52.3609,0.0956848,0.254052,0.844469
395,376.68,1,10.2763,10.8948,43.6559,52.7987,0.0950631,0.257364,0.893712
396,382.808,1,10.2635,10.7903,43.557,52.1678,0.0963966,0.25569,0.914581
397,386.66,1,10.2088,11.02,43.0409,52.0741,0.0974029,0.256382,0.926823
398,383.475,1,10.2035,10.4421,43.2061,53.7183,0.0970763,0.261629,0.936296
399,385.545,1,10.1729,10.1115,43.1564,54.2687,0.0967797,0.262544,0.979257
400,381.124,1,10.169,9.9143,43.6133,55.2412,0.0958769,0.266211,0.970025
401,385.037,1,10.1666,10.2344,43.6198,55.7181,0.0958921,0.269436,0.997278
402,382.118,1,10.1487,9.91843,43.6693,55.951,0.0955069,0.265293,0.999004
403,380.493,1,10.2132,9.92271,44.0713,55.9613,0.0959204,0.259516,0.989033
404,381.101,1,10.2382,10.5065,43.9168,55.9746,0.0960155,0.260033,0.972911
405,379.065,1,10.2628,10.5782,43.6138,55.3041,0.0956265,0.259359,0.968735
406,377.469,1,10.2525,10.6724,43.6736,54.1434,0.0952585,0.260769,0.93641
407,383.679,1,10.2876,10.614,44.0829,54.4954,0.0968699,0.259007,0.9521
408,381.892,1,10.2582,10.6381,43.9421,53.7016,0.0962532,0.263897,0.966506
409,379.432,1,10.2546,10.7197,43.7556,53.2104,0.0956945,0.263839,0.957233
410,383.541,1,10.2646,10.3439,44.287,53.6584,0.0974014,0.263657,0.912598
411,381.525,1,10.2471,10.0074,44.1658,53.1498,0.0974741,0.257897,0.90717
412,378.715,1,10.2099,9.7097,43.9839,53.2263,0.0958839,0.259313,0.929952
413,385.125,1,10.1979,9.84822,44.1159,53.0978,0.0966239,0.264781,0.945582
414,386.237,1,10.1717,9.45286,43.9617,52.3945,0.0965381,0.263447,1.00705
415,385.703,1,10.1712,9.12152,44.111,52.4927,0.0973083,0.257653,1.00098
416,386.289,1,10.1647,9.17906,44.3224,54.3299,0.0975083,0.263985,0.989251
417,381.264,1,10.1573,9.02397,44.343,55.392,0.0962461,0.263823,0.989218
418,382.259,1,10.1271,9.12724,44.2822,55.8614,0.0962521,0.264649,0.948067
419,379.445,1,10.1114,9.093,44.1484,56.5104,0.0951509,0.264475,0.953474
420,377.501,1,10.1524,9.58557,43.7614,54.5966,0.093707,0.264119,1.00981
421,384.779,1,10.1881,10.0404,43.4885,53.3023,0.0954984,0.265214,0.997938
422,379.622,1,10.2211,10.4159,43.1177,53.5589,0.0948749,0.262766,1.00996
423,378.304,1,10.2171,10.1267,43.6021,53.9398,0.0941455,0.265702,1.01257
424,380.9,1,10.2129,10.019,44.0316,53.8413,0.0944617,0.261066,1.04071
425,381.122,1,10.2246,10.2519,44.2676,52.3789,0.0946079,0.257872,1.06597
426,376.935,1,10.234,10.131,44.2973,52.1118,0.0939023,0.256663,1.04972
427,377.246,1,10.2058,9.9831,43.9999,52.1049,0.0932491,0.256187,1.0515
428,382.912,1,10.1901,10.0982,43.9555,53.3923,0.0948821,0.25932,1.00693
429,380.249,1,10.2093,10.3997,43.9687,55.1612,0.0945268,0.264831,1.01652
430,377.913,1,10.2378,10.165,44.0321,55.4714,0.0939822,0.265671,1.02411
431,379.742,1,10.2287,10.3167,43.6246,54.1197,0.0944027,0.262161,1.00682
432,373.477,1,10.1934,10.4069,43.3708,54.5283,0.0924976,0.263921,1.00446
433,375.653,1,10.1718,10.6401,42.9012,52.8102,0.0923135,0.258873,1.00825
434,373.229,1,10.179,10.6404,42.8013,52.7603,0.091548,0.260391,1.01633
435,376.921,1,10.1726,10.938,42.5767,52.5584,0.0919247,0.260548,1.02834
436,378.034,1,10.1831,10.8163,42.5519,52.9652,0.0930789,0.254942,1.01189
437,380.954,1,10.1514,10.3758,42.855,52.5296,0.0932865,0.259734,1.04639
438,380.989,1,10.1242,10.4816,42.7548,52.8353,0.0938416,0.259954,1.02182
439,382.327,1,10.1338,10.1508,43.0687,52.472,0.095174,0.257496,0.980095
440,381.699,1,10.1744,10.1577,43.2604,53.6875,0.0959621,0.258336,0.956313
441,378.251,1,10.1632,9.95478,43.3601,55.1067,0.0947778,0.265333,0.950485
442,381.375,1,10.2098,9.98832,43.6426,54.7323,0.095896,0.261539,0.938723
443,377.471,1,10.1976,10.2731,43.3083,54.6263,0.0951654,0.260086,0.923553
444,378.613,1,10.1533,9.97988,43.2766,53.3642,0.0944503,0.261469,0.937861
445,380.027,1,10.1621,9.96951,43.2672,53.978,0.0941904,0.2662,0.974015
446,384.688,1,10.1962,9.80148,43.3065,53.5067,0.0959777,0.260293,0.991667
447,383.058,1,10.2145,10.4292,43.4051,54.1887,0.0961253,0.258914,1.00952
448,377.557,1,10.1996,10.2448,43.3535,52.7347,0.0949822,0.253509,1.00107
449,380.031,1,10.1939,10.3126,43.5698,53.2475,0.094889,0.256963,0.995898
450,382.283,1,10.2065,10.5855,43.5787,52.7937,0.0952958,0.255862,1.02218
451,379.264,1,10.1827,11.1332,43.2299,52.9393,0.0939891,0.260713,1.03874
452,376.687,1,10.2027,10.7758,43.5051,55.532,0.093554,0.26472,1.00938
453,376.629,1,10.2353,10.6375,43.9842,56.1436,0.0938867,0.264617,0.977713
454,380.636,1,10.2318,10.4385,43.8663,54.682,0.0948823,0.261686,0.96934
455,378.8,1,10.2126,10.2782,43.738,53.454,0.0947798,0.261306,0.956618
456,379.641,1,10.2127,10.1705,43.9286,54.3679,0.0951597,0.262202,0.942108
457,381.674,1,10.191,9.7789,44.0319,55.817,0.0957485,0.26102,0.944733
458,377.973,1,10.2355,9.58759,44.4599,56.0902,0.0952182,0.267005,0.949694
459,382.363,1,10.1939,9.65758,44.0501,57.2586,0.0959708,0.268182,0.923073
460,384.264,1,10.1563,9.5582,43.8144,55.6311,0.0958487,0.26793,0.974804
461,385.379,1,10.1261,9.61005,43.6955,53.8343,0.0965953,0.264134,0.95764
462,387.136,1,10.1801,9.86394,43.9562,52.9467,0.0976731,0.263205,0.971417
463,389.396,1,10.1499,9.76731,43.8022,54.1391,0.0977668,0.26944,0.997345
464,389.079,1,10.1644,9.6694,43.7318,53.0717,0.0986657,0.262308,0.992075
465,383.795,1,10.1543,9.44871,43.723,53.6553,0.0975425,0.259122,0.987299
466,388.007,1,10.0914,9.24776,43.5476,56.3584,0.0972466,0.263992,0.997626
467,384.904,1,10.1127,9.50767,43.4783,55.3475,0.0974761,0.255935,0.979961
468,384.935,1,10.1758,10.0438,43.5137,54.9636,0.0975579,0.263368,0.961736
469,388.086,1,10.1803,10.2518,43.2833,55.3951,0.0983056,0.262618,0.961579
470,386.096,1,10.2007,10.2744,43.4778,56.1622,0.0986446,0.261154,0.945407
471,382.868,1,10.2178,10.1824,43.8366,56.4938,0.0975862,0.260909,0.976913
472,383.499,1,10.2067,10.5361,43.3998,55.8754,0.0969533,0.261109,0.987432
473,387.894,1,10.2001,10.3122,43.4349,53.8711,0.0988291,0.258996,0.930652
474,384.583,1,10.2164,10.087,43.5388,54.0646,0.0984165,0.263661,0.926601
475,384.489,1,10.2719,10.048,43.8075,53.3622,0.0990085,0.261297,0.913641
476,389.398,1,10.3002,9.93429,44.3006,53.3974,0.100842,0.259403,0.903961
477,384.984,1,10.2601,10.0532,43.9698,53.814,0.0989761,0.263974,0.937594
478,387.198,1,10.266,9.91976,44.2547,53.9208,0.0994742,0.262867,0.934399
479,385.674,1,10.2274,9.9549,43.98,53.1094,0.0991281,0.259535,0.920244
480,375.407,1,10.2141,9.86702,43.697,52.6889,0.0963923,0.253588,0.918
481,383.284,1,10.2128,10.2016,43.6415,50.6899,0.0965508,0.25763,0.947303
482,385.004,1,10.193,10.3787,43.5931,51.0702,0.0970111,0.26222,0.94505
483,383.223,1,10.1729,10.1241,43.9317,52.0734,0.0976809,0.259835,0.895274
484,382.043,1,10.1856,9.90494,43.908,54.3591,0.0975321,0.257766,0.893947
485,386.836,1,10.1873,9.62889,44.3,55.5618,0.0982444,0.259888,0.92674
486,384.264,1,10.1594,9.36147,44.3487,56.5533,0.0977996,0.263072,0.923909
487,387.343,1,10.2235,9.34215,44.5182,56.1206,0.0993957,0.257513,0.929454
488,383.151,1,10.2092,9.22344,44.5733,56.4797,0.0983595,0.260722,0.928275
489,382.547,1,10.1813,8.96843,45.2096,56.7162,0.0980417,0.266922,0.892586
490,383.615,1,10.183,9.09948,45.2182,55.9784,0.0983764,0.263595,0.883767
491,392.969,1,10.1763,9.47582,44.899,57.0228,0.100535,0.263374,0.900792
492,380.379,1,10.1859,9.51515,44.809,57.4794,0.0981029,0.265631,0.909239
493,392.231,1,10.1902,9.13516,44.9086,57.7025,0.0996519,0.268349,0.956628
494,387.902,1,10.1609,8.59524,45.1552,56.6461,0.098938,0.265904,0.989184
495,388.066,1,10.1176,8.48952,44.7753,55.497,0.0985366,0.25871,1.00203
496,388.203,1,10.1526,8.81208,44.4517,54.9794,0.0988422,0.252066,1.02189
497,381.611,1,10.1878,9.29829,44.3264,54.8652,0.0968895,0.254303,1.04143
498,376.272,1,10.1692,9.68299,44.0009,54.5427,0.0943463,0.26134,1.01726
499,380.85,1,10.2359,10.2506,44.1351,55.7836,0.0948353,0.259688,1.04071
500,384.667,1,10.2643,10.2574,44.1048,55.4474,0.0966855,0.255873,1.02024
501,387.159,1,10.2346,10.361,43.7047,55.6358,0.0968035,0.261094,1.05625
502,381.961,1,10.2121,10.2921,43.3204,55.1391,0.0960497,0.260714,1.03199
503,377.666,1,10.1985,10.1619,43.4033,55.2486,0.0947291,0.262727,1.00256
504,374.798,1,10.2034,10.3739,43.4079,55.6622,0.0932725,0.262039,1.00947
505,374.463,1,10.2419,10.7513,43.2908,56.5144,0.0928053,0.263391,1.00677
506,379.382,1,10.2371,10.7622,43.2454,55.1241,0.0931465,0.264752,1.04128
507,379.563,1,10.2112,10.1986,43.567,55.9673,0.0931933,0.271037,1.04837
508,377.624,1,10.1778,9.88667,43.5453,54.4707,0.0926249,0.265904,1.0632
509,381.291,1,10.1356,9.70166,43.3224,54.1071,0.0930678,0.265913,1.06842
510,378.977,1,10.1568,9.36723,43.7401,53.7397,0.0934547,0.26321,1.05117
511,381.381,1,10.1397,9.71857,43.4558,53.4012,0.0934866,0.265349,1.05874
512,377.457,1,10.14,9.66398,43.3326,54.9458,0.093095,0.263229,1.03861
513,385.633,1,10.1587,9.76537,43.5052,55.944,0.0953458,0.260321,1.03116
514,383.544,1,10.1587,10.1535,43.2255,55.3324,0.0948068,0.265589,1.07422
515,379.984,1,10.1578,9.70627,43.3576,55.1279,0.0941215,0.265602,1.067
516,377.478,1,10.1481,9.82791,43.4728,56.4198,0.0931649,0.27129,1.03454
517,378.595,1,10.1218,9.83385,43.1506,54.6949,0.0930262,0.263622,1.03498
518,379.847,1,10.1304,9.7806,43.009,54.7697,0.0932386,0.263117,1.03975
519,383.086,1,10.1608,9.94979,43.0815,55.6726,0.0947035,0.265845,1.00666
520,379.768,1,10.2023,9.87496,43.4296,55.7048,0.0943582,0.263185,1.04255
521,379.244,1,10.2285,9.88658,43.5235,53.3778,0.094696,0.255806,1.03477
522,381.234,1,10.2222,9.83777,43.7426,54.1901,0.0951471,0.260895,1.00939
523,385.37,1,10.2464,10.0725,43.7948,53.4349,0.0966119,0.260784,1.00436
524,387.458,1,10.2474,9.8058,44.1315,54.2481,0.0977488,0.263135,1.00485
525,382.688,1,10.2654,9.66218,44.2589,53.9654,0.0975015,0.262788,0.983826
526,379.868,1,10.2439,9.99406,43.8377,53.5122,0.0964876,0.260444,0.960753
527,377.668,1,10.2073,9.85369,43.9338,52.8417,0.0949756,0.262122,0.969222
528,376.985,1,10.2073,9.96957,43.8049,51.7686,0.0944148,0.257711,0.974156
529,375.195,1,10.1819,10.0019,43.8629,52.9537,0.0933178,0.262996,0.963818
530,377.235,1,10.1688,9.76602,43.8127,56.36,0.0928647,0.26652,0.997185
531,382.246,1,10.1742,9.49363,43.6751,55.3683,0.0942555,0.26027,1.0208
532,383.491,1,10.1795,9.51641,43.6289,53.4289,0.095285,0.256111,1.0306
533,383.829,1,10.2218,10.065,43.6303,53.3952,0.0961414,0.256237,1.03166
534,380.843,1,10.2141,10.0742,43.6404,53.9158,0.0951537,0.256379,1.06304
535,379.98,1,10.2291,9.96302,43.6775,55.2042,0.0944033,0.26309,1.07322
536,378.191,1,10.1976,10.2442,43.3616,56.161,0.0932415,0.272075,1.04958
537,379.249,1,10.1923,10.4504,43.2396,55.7773,0.0931764,0.27368,1.03709
538,372.493,1,10.1893,10.4031,43.0732,55.5529,0.0920921,0.268907,0.994612
539,372.109,1,10.2249,10.4648,43.0535,55.0757,0.0915898,0.266381,0.992252
540,374.567,1,10.2444,10.4338,42.9808,53.3598,0.0923594,0.265616,0.960027
541,381.727,1,10.2416,10.3524,43.0886,52.0615,0.094266,0.267647,0.951829
542,379.557,1,10.2125,10.319,43.2603,51.0662,0.0944405,0.264448,0.954908
543,378.162,1,10.2264,10.5053,43.3103,51.1037,0.0945943,0.26064,0.946963
544,377.603,1,10.226,10.7931,42.741,50.937,0.0950175,0.253351,0.916505
545,376.359,1,10.2105,10.5782,42.6413,52.1399,0.0936724,0.259625,0.95828
546,383.643,1,10.2146,10.428,42.8415,51.9878,0.0955847,0.258227,0.960436
547,381.598,1,10.2501,10.5526,42.9383,52.2563,0.0962976,0.256841,0.952225
548,380.963,1,10.2573,10.5682,43.2838,52.3396,0.0956953,0.262305,0.983515
549,377.451,1,10.245,10.7187,43.1479,51.3708,0.094331,0.261106,1.01163
550,380.267,1,10.2448,10.6684,43.2222,52.0508,0.0952156,0.26008,0.973988
551,381.117,1,10.2411,10.446,43.2657,52.5717,0.0963523,0.253588,0.943955
552,378.447,1,10.1785,9.94976,43.4732,53.9099,0.0945483,0.257332,0.993587
553,377.162,1,10.1536,9.48995,43.7211,55.8779,0.093722,0.256047,1.01632
554,382.304,1,10.1356,9.45493,43.7935,56.3571,0.0943952,0.261428,1.01272
555,380.13,1,10.1637,9.36121,44.0424,56.3071,0.094727,0.261771,1.00099
556,376.782,1,10.1319,9.53319,43.8095,56.686,0.0939492,0.262527,0.964097
557,383.672,1,10.1828,9.90248,43.7618,55.41,0.0957877,0.26129,0.959057
558,377.132,1,10.2012,9.92185,43.7075,55.0797,0.0946641,0.261042,0.971248
559,385.421,1,10.1844,10.2238,43.7979,55.6325,0.096064,0.262438,0.971785
560,382.908,1,10.184,9.4941,44.213,55.469,0.0962176,0.261935,0.983604
561,380.204,1,10.1977,9.30419,44.2468,53.6269,0.0960337,0.257086,0.977337
562,378.752,1,10.1702,9.19873,44.4618,54.2045,0.0951487,0.260696,0.964304
563,379.318,1,10.1189,8.94962,44.3846,53.4911,0.0952712,0.257768,0.926648
564,380.577,1,10.1308,9.03236,44.425,54.3353,0.0964655,0.258203,0.869628
565,385.674,1,10.1356,9.25796,44.3485,55.0289,0.0981104,0.262612,0.843735
566,384.302,1,10.1203,9.51718,44.1849,53.9177,0.0984044,0.260868,0.834687
567,383.527,1,10.1387,9.28195,44.3949,55.0286,0.0978559,0.260958,0.882417
568,387.049,1,10.1879,9.31946,44.5545,55.6009,0.0988037,0.257409,0.922399
569,382.481,1,10.1744,9.48438,44.3319,53.9831,0.098199,0.254886,0.906048
570,381.198,1,10.1875,9.43869,44.46,53.5277,0.0971187,0.257624,0.929781
571,384.45,1,10.1676,9.53755,44.4626,56.2349,0.0978466,0.263995,0.889948
572,383.254,1,10.1906,9.9043,44.5237,57.0173,0.0984159,0.266011,0.846702
573,381.618,1,10.2513,10.0077,44.6181,55.8712,0.098614,0.266707,0.834641
574,384.538,1,10.2497,10.0974,44.2275,53.9398,0.0990169,0.258638,0.86383
575,393.632,1,10.2478,10.5223,43.8926,53.2125,0.100934,0.258093,0.90858
576,383.777,1,10.2222,10.2157,44.158,54.0439,0.0986881,0.259651,0.953552
577,381.65,1,10.2398,10.2377,44.1864,54.5906,0.0973797,0.261221,0.964736
578,384.282,1,10.2624,10.2743,44.3628,52.4981,0.0981986,0.256834,0.942341
579,385.054,1,10.2637,10.4767,43.8205,51.7278,0.0991466,0.251938,0.901493
580,383.168,1,10.251,10.1613,43.6634,52.9018,0.0992088,0.24938,0.883402
581,382.402,1,10.2217,10.0975,43.3233,53.2466,0.0985769,0.247604,0.888206
582,378.87,1,10.2125,10.3583,43.0761,51.9306,0.0969917,0.248035,0.905462
583,383.948,1,10.2439,10.5561,43.2992,54.2982,0.0980219,0.257097,0.883123
584,383.256,1,10.2347,10.9176,43.0594,53.1275,0.0973561,0.260115,0.91938
585,379.055,1,10.2377,10.9745,42.917,53.0211,0.0954423,0.264872,0.969953
586,382.626,1,10.1946,10.7767,42.8383,50.6005,0.0955391,0.260374,0.983377
587,382.934,1,10.1995,10.8541,42.991,50.6441,0.0961732,0.258723,0.96749
588,378.249,1,10.2458,10.569,43.7415,52.1114,0.096149,0.254339,0.953334
589,374.216,1,10.2282,10.3184,43.7286,51.9011,0.094729,0.251131,0.944299
590,367.412,1,10.2467,10.3841,43.7401,54.0382,0.092606,0.255862,0.913316
591,370.578,1,10.2258,10.0673,43.8327,54.395,0.091718,0.256548,0.938319
592,371.752,1,10.245,10.1203,43.7592,54.4498,0.0924482,0.254975,0.909874
593,375.804,1,10.1912,9.89835,43.8353,54.7205,0.092947,0.259951,0.908465
594,375.789,1,10.201,10.1105,43.8087,53.3447,0.0933433,0.256449,0.928827
595,374.347,1,10.1911,9.88068,43.6537,53.5851,0.0935598,0.256837,0.896855
596,379.443,1,10.1887,9.64933,43.8421,54.2651,0.0947761,0.260931,0.891428
597,380.447,1,10.184,9.44034,43.9735,54.3952,0.0957261,0.257156,0.898868
598,387.667,1,10.1546,9.62617,43.8896,55.1179,0.096988,0.262179,0.932311
599,385.871,1,10.183,9.42021,44.1612,54.1535,0.0976201,0.259396,0.964942
600,384.629,1,10.1843,9.23745,44.2091,54.846,0.0970331,0.256778,1.01521
601,381.137,1,10.1541,9.54665,43.7207,54.8895,0.0954807,0.255222,1.04361
602,380.3,1,10.1864,9.51826,44.1488,55.8352,0.0959307,0.256648,0.989451
603,379.234,1,10.2255,9.54337,44.467,55.3783,0.0960997,0.255988,0.957715
604,383.227,1,10.2363,9.41659,44.5718,54.5875,0.0961813,0.257805,1.005
605,386.031,1,10.2563,9.26979,44.7323,53.6247,0.0975258,0.254548,1.01259
606,379.778,1,10.2018,9.22889,44.3065,53.3159,0.0959911,0.259718,0.986747
607,378.125,1,10.224,9.22551,44.3658,53.1591,0.0953502,0.258786,0.981714
608,378.346,1,10.2559,9.60336,44.3907,53.7992,0.0950165,0.261447,0.984406
609,382.164,1,10.2702,9.97856,44.2072,52.7224,0.0957034,0.26064,0.997408
610,381.04,1,10.2692,10.6623,43.6845,51.6885,0.0957043,0.259626,0.989296
611,383.519,1,10.2379,10.766,43.5184,53.3327,0.0960307,0.261101,0.993787
612,386.098,1,10.233,10.7336,43.6038,53.6455,0.0967236,0.258663,1.01917
613,380.508,1,10.2225,10.44,43.4981,52.7963,0.0959963,0.258333,1.00452
614,387.246,1,10.216,10.173,43.4471,52.4536,0.0976786,0.259499,0.96916
615,387.987,1,10.2406,10.5969,43.5659,52.9848,0.0981033,0.270226,0.973776
616,385.619,1,10.2443,10.716,43.2604,53.3521,0.0979022,0.270401,0.964692
617,383.787,1,10.2436,10.7098,43.1266,53.8358,0.0973251,0.270296,0.960673
618,379.93,1,10.2092,10.6384,43.1284,52.9065,0.0958809,0.269703,0.951322
619,378.976,1,10.2261,10.57,43.3304,53.987,0.0958427,0.265657,0.925931
