trans_Cl_vs_CLCRMLMIN_abscissa,trans_Cl_vs_CLCRMLMIN_spline,trans_Cl_vs_CLCRMLMIN_regression,trans_Cl_vs_WTKG_abscissa,trans_Cl_vs_WTKG_spline,trans_Cl_vs_WTKG_regression,trans_Cl_vs_logtCLCRMLMIN_abscissa,trans_Cl_vs_logtCLCRMLMIN_spline,trans_Cl_vs_logtCLCRMLMIN_regression,trans_Q_vs_CLCRMLMIN_abscissa,trans_Q_vs_CLCRMLMIN_spline,trans_Q_vs_CLCRMLMIN_regression,trans_Q_vs_WTKG_abscissa,trans_Q_vs_WTKG_spline,trans_Q_vs_WTKG_regression,trans_Q_vs_logtCLCRMLMIN_abscissa,trans_Q_vs_logtCLCRMLMIN_spline,trans_Q_vs_logtCLCRMLMIN_regression,trans_V1_vs_CLCRMLMIN_abscissa,trans_V1_vs_CLCRMLMIN_spline,trans_V1_vs_CLCRMLMIN_regression,trans_V1_vs_WTKG_abscissa,trans_V1_vs_WTKG_spline,trans_V1_vs_WTKG_regression,trans_V1_vs_logtCLCRMLMIN_abscissa,trans_V1_vs_logtCLCRMLMIN_spline,trans_V1_vs_logtCLCRMLMIN_regression,trans_V2_vs_CLCRMLMIN_abscissa,trans_V2_vs_CLCRMLMIN_spline,trans_V2_vs_CLCRMLMIN_regression,trans_V2_vs_WTKG_abscissa,trans_V2_vs_WTKG_spline,trans_V2_vs_WTKG_regression,trans_V2_vs_logtCLCRMLMIN_abscissa,trans_V2_vs_logtCLCRMLMIN_spline,trans_V2_vs_logtCLCRMLMIN_regression,trans_bias_vs_CLCRMLMIN_abscissa,trans_bias_vs_CLCRMLMIN_spline,trans_bias_vs_CLCRMLMIN_regression,trans_bias_vs_WTKG_abscissa,trans_bias_vs_WTKG_spline,trans_bias_vs_WTKG_regression,trans_bias_vs_logtCLCRMLMIN_abscissa,trans_bias_vs_logtCLCRMLMIN_spline,trans_bias_vs_logtCLCRMLMIN_regression,split
152.427,1.70342,1.69526,69.4545,1.6931,1.73904,-0.00300224,1.69163,1.67524,152.427,1.84513,1.74923,69.4545,1.98991,1.77037,-0.00300224,1.82509,1.75436,152.427,3.07032,3.0268,69.4545,3.07491,3.05747,-0.00300224,3.08591,3.02862,152.427,3.17274,3.12386,69.4545,3.19135,3.15485,-0.00300224,3.18344,3.12831,152.427,0.268,0.268,69.4545,0.268,0.268,-0.00300224,0.268,0.268,All
153.444,1.70337,1.69946,69.7778,1.69698,1.74249,0.00416366,1.6919,1.67974,153.444,1.85292,1.74811,69.7778,1.98578,1.77088,0.00416366,1.8336,1.7531,153.444,3.06852,3.02661,69.7778,3.07587,3.05874,0.00416366,3.0849,3.02868,153.444,3.17163,3.12311,69.7778,3.19116,3.15594,0.00416366,3.18269,3.12776,153.444,0.268,0.268,69.7778,0.268,0.268,0.00416366,0.268,0.268,All
154.462,1.70332,1.70366,70.101,1.70086,1.74595,0.0113296,1.69228,1.68424,154.462,1.86071,1.74699,70.101,1.98165,1.7714,0.0113296,1.84133,1.75184,154.462,3.06673,3.02642,70.101,3.07683,3.06001,0.0113296,3.08365,3.02875,154.462,3.17052,3.12236,70.101,3.19097,3.15702,0.0113296,3.18168,3.12721,154.462,0.268,0.268,70.101,0.268,0.268,0.0113296,0.268,0.268,All
155.479,1.70328,1.70786,70.4242,1.70474,1.74941,0.0184955,1.69265,1.68874,155.479,1.8685,1.74587,70.4242,1.97752,1.77191,0.0184955,1.84907,1.75058,155.479,3.06493,3.02623,70.4242,3.07779,3.06129,0.0184955,3.08241,3.02881,155.479,3.1694,3.1216,70.4242,3.19079,3.1581,0.0184955,3.18067,3.12667,155.479,0.268,0.268,70.4242,0.268,0.268,0.0184955,0.268,0.268,All
156.496,1.70323,1.71206,70.7475,1.70863,1.75286,0.0256614,1.69302,1.69325,156.496,1.87629,1.74475,70.7475,1.97338,1.77243,0.0256614,1.8568,1.74932,156.496,3.06314,3.02604,70.7475,3.07875,3.06256,0.0256614,3.08116,3.02888,156.496,3.16829,3.12085,70.7475,3.1906,3.15918,0.0256614,3.17965,3.12612,156.496,0.268,0.268,70.7475,0.268,0.268,0.0256614,0.268,0.268,All
157.513,1.70318,1.71627,71.0707,1.71251,1.75632,0.0328273,1.6934,1.69775,157.513,1.88408,1.74363,71.0707,1.96925,1.77294,0.0328273,1.86453,1.74806,157.513,3.06134,3.02585,71.0707,3.07971,3.06383,0.0328273,3.07991,3.02894,157.513,3.16718,3.1201,71.0707,3.19041,3.16026,0.0328273,3.17864,3.12557,157.513,0.268,0.268,71.0707,0.268,0.268,0.0328273,0.268,0.268,All
158.53,1.70314,1.72047,71.3939,1.71639,1.75977,0.0399932,1.69377,1.70225,158.53,1.89186,1.74251,71.3939,1.96512,1.77346,0.0399932,1.87226,1.74679,158.53,3.05955,3.02566,71.3939,3.08067,3.06511,0.0399932,3.07867,3.02901,158.53,3.16607,3.11935,71.3939,3.19022,3.16134,0.0399932,3.17762,3.12502,158.53,0.268,0.268,71.3939,0.268,0.268,0.0399932,0.268,0.268,All
159.547,1.70309,1.72467,71.7172,1.72027,1.76323,0.0471591,1.69414,1.70676,159.547,1.89965,1.74139,71.7172,1.96099,1.77397,0.0471591,1.87999,1.74553,159.547,3.05775,3.02547,71.7172,3.08164,3.06638,0.0471591,3.07742,3.02908,159.547,3.16496,3.1186,71.7172,3.19004,3.16242,0.0471591,3.17661,3.12448,159.547,0.268,0.268,71.7172,0.268,0.268,0.0471591,0.268,0.268,All
160.565,1.70304,1.72887,72.0404,1.72415,1.76669,0.054325,1.69452,1.71126,160.565,1.90744,1.74027,72.0404,1.95686,1.77449,0.054325,1.88772,1.74427,160.565,3.05595,3.02528,72.0404,3.0826,3.06765,0.054325,3.07617,3.02914,160.565,3.16385,3.11785,72.0404,3.18985,3.16351,0.054325,3.17559,3.12393,160.565,0.268,0.268,72.0404,0.268,0.268,0.054325,0.268,0.268,All
161.582,1.70443,1.73307,72.3636,1.72803,1.77014,0.0614909,1.69489,1.71576,161.582,1.90972,1.73915,72.3636,1.95273,1.775,0.0614909,1.89546,1.74301,161.582,3.0538,3.02508,72.3636,3.08356,3.06892,0.0614909,3.07493,3.02921,161.582,3.16179,3.11709,72.3636,3.18966,3.16459,0.0614909,3.17458,3.12338,161.582,0.268,0.268,72.3636,0.268,0.268,0.0614909,0.268,0.268,All
162.599,1.70741,1.73727,72.6869,1.73192,1.7736,0.0686568,1.69526,1.72026,162.599,1.90588,1.73803,72.6869,1.9486,1.77552,0.0686568,1.90319,1.74175,162.599,3.05126,3.02489,72.6869,3.08452,3.0702,0.0686568,3.07368,3.02927,162.599,3.15869,3.11634,72.6869,3.18947,3.16567,0.0686568,3.17356,3.12283,162.599,0.268,0.268,72.6869,0.268,0.268,0.0686568,0.268,0.268,All
163.616,1.7104,1.74147,73.0101,1.7358,1.77705,0.0758227,1.69564,1.72477,163.616,1.90204,1.73691,73.0101,1.94447,1.77603,0.0758227,1.91092,1.74049,163.616,3.04872,3.0247,73.0101,3.08548,3.07147,0.0758227,3.07243,3.02934,163.616,3.15558,3.11559,73.0101,3.18928,3.16675,0.0758227,3.17255,3.12228,163.616,0.268,0.268,73.0101,0.268,0.268,0.0758227,0.268,0.268,All
164.633,1.71338,1.74568,73.3333,1.73968,1.78051,0.0829886,1.69601,1.72927,164.633,1.89819,1.73579,73.3333,1.94034,1.77655,0.0829886,1.91865,1.73923,164.633,3.04618,3.02451,73.3333,3.08644,3.07274,0.0829886,3.07118,3.0294,164.633,3.15247,3.11484,73.3333,3.1891,3.16783,0.0829886,3.17153,3.12174,164.633,0.268,0.268,73.3333,0.268,0.268,0.0829886,0.268,0.268,All
165.651,1.71636,1.74988,73.6566,1.74356,1.78397,0.0901545,1.69638,1.73377,165.651,1.89435,1.73467,73.6566,1.93621,1.77706,0.0901545,1.92638,1.73796,165.651,3.04364,3.02432,73.6566,3.0874,3.07401,0.0901545,3.06994,3.02947,165.651,3.14937,3.11409,73.6566,3.18891,3.16891,0.0901545,3.17052,3.12119,165.651,0.268,0.268,73.6566,0.268,0.268,0.0901545,0.268,0.268,All
166.668,1.71934,1.75408,73.9798,1.74744,1.78742,0.0973204,1.69676,1.73827,166.668,1.89051,1.73355,73.9798,1.93208,1.77758,0.0973204,1.93411,1.7367,166.668,3.0411,3.02413,73.9798,3.08836,3.07529,0.0973204,3.06869,3.02953,166.668,3.14626,3.11334,73.9798,3.18872,3.16999,0.0973204,3.1695,3.12064,166.668,0.268,0.268,73.9798,0.268,0.268,0.0973204,0.268,0.268,All
167.685,1.72232,1.75828,74.303,1.75132,1.79088,0.104486,1.69713,1.74278,167.685,1.88667,1.73243,74.303,1.92795,1.77809,0.104486,1.94185,1.73544,167.685,3.03856,3.02394,74.303,3.08932,3.07656,0.104486,3.06744,3.0296,167.685,3.14315,3.11258,74.303,3.18853,3.17108,0.104486,3.16849,3.12009,167.685,0.268,0.268,74.303,0.268,0.268,0.104486,0.268,0.268,All
168.702,1.72531,1.76248,74.6263,1.75521,1.79434,0.111652,1.6975,1.74728,168.702,1.88282,1.73131,74.6263,1.92382,1.77861,0.111652,1.94958,1.73418,168.702,3.03602,3.02375,74.6263,3.09029,3.07783,0.111652,3.0662,3.02966,168.702,3.14005,3.11183,74.6263,3.18835,3.17216,0.111652,3.16747,3.11955,168.702,0.268,0.268,74.6263,0.268,0.268,0.111652,0.268,0.268,All
169.719,1.72829,1.76668,74.9495,1.75909,1.79779,0.118818,1.70175,1.75178,169.719,1.87898,1.73019,74.9495,1.91969,1.77912,0.118818,1.9429,1.73292,169.719,3.03348,3.02356,74.9495,3.09125,3.07911,0.118818,3.06325,3.02973,169.719,3.13694,3.11108,74.9495,3.18816,3.17324,0.118818,3.16391,3.119,169.719,0.268,0.268,74.9495,0.268,0.268,0.118818,0.268,0.268,All
170.736,1.73127,1.77089,75.2727,1.76297,1.80125,0.125984,1.70632,1.75628,170.736,1.87514,1.72907,75.2727,1.91556,1.77964,0.125984,1.93501,1.73166,170.736,3.03094,3.02337,75.2727,3.09221,3.08038,0.125984,3.06017,3.0298,170.736,3.13383,3.11033,75.2727,3.18797,3.17432,0.125984,3.16012,3.11845,170.736,0.268,0.268,75.2727,0.268,0.268,0.125984,0.268,0.268,All
171.754,1.73425,1.77509,75.596,1.76685,1.8047,0.13315,1.71089,1.76079,171.754,1.87129,1.72796,75.596,1.91143,1.78015,0.13315,1.92712,1.7304,171.754,3.0284,3.02318,75.596,3.09317,3.08165,0.13315,3.05708,3.02986,171.754,3.13073,3.10958,75.596,3.18778,3.1754,0.13315,3.15633,3.1179,171.754,0.268,0.268,75.596,0.268,0.268,0.13315,0.268,0.268,All
172.771,1.73723,1.77929,75.9192,1.77073,1.80816,0.140316,1.71546,1.76529,172.771,1.86745,1.72684,75.9192,1.9073,1.78067,0.140316,1.91922,1.72913,172.771,3.02586,3.02299,75.9192,3.09413,3.08292,0.140316,3.054,3.02993,172.771,3.12762,3.10883,75.9192,3.18759,3.17648,0.140316,3.15255,3.11736,172.771,0.268,0.268,75.9192,0.268,0.268,0.140316,0.268,0.268,All
173.788,1.74021,1.78349,76.2424,1.77461,1.81162,0.147482,1.72003,1.76979,173.788,1.86361,1.72572,76.2424,1.90317,1.78118,0.147482,1.91133,1.72787,173.788,3.02331,3.0228,76.2424,3.09509,3.0842,0.147482,3.05091,3.02999,173.788,3.12451,3.10807,76.2424,3.18741,3.17756,0.147482,3.14876,3.11681,173.788,0.268,0.268,76.2424,0.268,0.268,0.147482,0.268,0.268,All
174.805,1.7432,1.78769,76.5657,1.7785,1.81507,0.154648,1.7246,1.7743,174.805,1.85977,1.7246,76.5657,1.89904,1.7817,0.154648,1.90343,1.72661,174.805,3.02077,3.02261,76.5657,3.09605,3.08547,0.154648,3.04783,3.03006,174.805,3.12141,3.10732,76.5657,3.18722,3.17865,0.154648,3.14498,3.11626,174.805,0.268,0.268,76.5657,0.268,0.268,0.154648,0.268,0.268,All
175.822,1.74618,1.79189,76.8889,1.78238,1.81853,0.161813,1.72917,1.7788,175.822,1.85592,1.72348,76.8889,1.8949,1.78221,0.161813,1.89554,1.72535,175.822,3.01823,3.02242,76.8889,3.09701,3.08674,0.161813,3.04474,3.03012,175.822,3.1183,3.10657,76.8889,3.18703,3.17973,0.161813,3.14119,3.11571,175.822,0.268,0.268,76.8889,0.268,0.268,0.161813,0.268,0.268,All
176.839,1.74916,1.79609,77.2121,1.78626,1.82198,0.168979,1.73374,1.7833,176.839,1.85208,1.72236,77.2121,1.89077,1.78273,0.168979,1.88765,1.72409,176.839,3.01569,3.02222,77.2121,3.09797,3.08801,0.168979,3.04166,3.03019,176.839,3.11519,3.10582,77.2121,3.18684,3.18081,0.168979,3.13741,3.11517,176.839,0.268,0.268,77.2121,0.268,0.268,0.168979,0.268,0.268,All
177.857,1.75214,1.8003,77.5354,1.79014,1.82544,0.176145,1.73831,1.7878,177.857,1.84824,1.72124,77.5354,1.88664,1.78324,0.176145,1.87975,1.72283,177.857,3.01315,3.02203,77.5354,3.09894,3.08929,0.176145,3.03857,3.03025,177.857,3.11209,3.10507,77.5354,3.18666,3.18189,0.176145,3.13362,3.11462,177.857,0.268,0.268,77.5354,0.268,0.268,0.176145,0.268,0.268,All
178.874,1.75512,1.8045,77.8586,1.79402,1.8289,0.183311,1.74289,1.79231,178.874,1.8444,1.72012,77.8586,1.88251,1.78376,0.183311,1.87186,1.72157,178.874,3.01061,3.02184,77.8586,3.0999,3.09056,0.183311,3.03549,3.03032,178.874,3.10898,3.10432,77.8586,3.18647,3.18297,0.183311,3.12984,3.11407,178.874,0.268,0.268,77.8586,0.268,0.268,0.183311,0.268,0.268,All
179.891,1.7581,1.8087,78.1818,1.7979,1.83235,0.190477,1.74746,1.79681,179.891,1.84055,1.719,78.1818,1.87838,1.78427,0.190477,1.86397,1.7203,179.891,3.00807,3.02165,78.1818,3.10086,3.09183,0.190477,3.0324,3.03038,179.891,3.10588,3.10356,78.1818,3.18628,3.18405,0.190477,3.12605,3.11352,179.891,0.268,0.268,78.1818,0.268,0.268,0.190477,0.268,0.268,All
180.908,1.76109,1.8129,78.5051,1.80179,1.83581,0.197643,1.75203,1.80131,180.908,1.83671,1.71788,78.5051,1.87425,1.78479,0.197643,1.85607,1.71904,180.908,3.00553,3.02146,78.5051,3.10182,3.09311,0.197643,3.02931,3.03045,180.908,3.10277,3.10281,78.5051,3.18609,3.18514,0.197643,3.12226,3.11297,180.908,0.268,0.268,78.5051,0.268,0.268,0.197643,0.268,0.268,All
181.925,1.76407,1.8171,78.8283,1.80567,1.83927,0.204809,1.7566,1.80581,181.925,1.83287,1.71676,78.8283,1.87012,1.7853,0.204809,1.84818,1.71778,181.925,3.00299,3.02127,78.8283,3.10278,3.09438,0.204809,3.02623,3.03051,181.925,3.09966,3.10206,78.8283,3.1859,3.18622,0.204809,3.11848,3.11243,181.925,0.268,0.268,78.8283,0.268,0.268,0.204809,0.268,0.268,All
182.942,1.76705,1.8213,79.1515,1.80955,1.84272,0.211975,1.76117,1.81032,182.942,1.82903,1.71564,79.1515,1.86599,1.78582,0.211975,1.84028,1.71652,182.942,3.00045,3.02108,79.1515,3.10374,3.09565,0.211975,3.02314,3.03058,182.942,3.09656,3.10131,79.1515,3.18572,3.1873,0.211975,3.11469,3.11188,182.942,0.268,0.268,79.1515,0.268,0.268,0.211975,0.268,0.268,All
183.96,1.77003,1.82551,79.4747,1.81343,1.84618,0.219141,1.76574,1.81482,183.96,1.82518,1.71452,79.4747,1.86186,1.78633,0.219141,1.83239,1.71526,183.96,2.99791,3.02089,79.4747,3.1047,3.09692,0.219141,3.02006,3.03065,183.96,3.09345,3.10056,79.4747,3.18553,3.18838,0.219141,3.11091,3.11133,183.96,0.268,0.268,79.4747,0.268,0.268,0.219141,0.268,0.268,All
184.977,1.77333,1.82971,79.798,1.81731,1.84963,0.226307,1.77031,1.81932,184.977,1.82041,1.7134,79.798,1.85773,1.78685,0.226307,1.8245,1.714,184.977,2.99539,3.0207,79.798,3.10566,3.0982,0.226307,3.01697,3.03071,184.977,3.09025,3.09981,79.798,3.18534,3.18946,0.226307,3.10712,3.11078,184.977,0.268,0.268,79.798,0.268,0.268,0.226307,0.268,0.268,All
185.994,1.78107,1.83391,80.1212,1.82119,1.85309,0.233473,1.77488,1.82383,185.994,1.80257,1.71228,80.1212,1.8536,1.78736,0.233473,1.8166,1.71274,185.994,2.99321,3.02051,80.1212,3.10662,3.09947,0.233473,3.01389,3.03078,185.994,3.08584,3.09905,80.1212,3.18515,3.19054,0.233473,3.10334,3.11024,185.994,0.268,0.268,80.1212,0.268,0.268,0.233473,0.268,0.268,All
187.011,1.78924,1.83811,80.4444,1.82508,1.85655,0.240638,1.77945,1.82833,187.011,1.78355,1.71116,80.4444,1.84947,1.78788,0.240638,1.80871,1.71147,187.011,2.99109,3.02032,80.4444,3.10759,3.10074,0.240638,3.0108,3.03084,187.011,3.08133,3.0983,80.4444,3.18497,3.19162,0.240638,3.09955,3.10969,187.011,0.268,0.268,80.4444,0.268,0.268,0.240638,0.268,0.268,All
188.028,1.7974,1.84231,80.7677,1.82896,1.86,0.247804,1.78402,1.83283,188.028,1.76453,1.71004,80.7677,1.84534,1.78839,0.247804,1.80081,1.71021,188.028,2.98896,3.02013,80.7677,3.10855,3.10201,0.247804,3.00772,3.03091,188.028,3.07683,3.09755,80.7677,3.18478,3.19271,0.247804,3.09577,3.10914,188.028,0.268,0.268,80.7677,0.268,0.268,0.247804,0.268,0.268,All
189.045,1.80557,1.84651,81.0909,1.83284,1.86346,0.25497,1.79169,1.83733,189.045,1.74551,1.70892,81.0909,1.84121,1.78891,0.25497,1.78268,1.70895,189.045,2.98684,3.01994,81.0909,3.10951,3.10329,0.25497,3.0039,3.03097,189.045,3.07233,3.0968,81.0909,3.18459,3.19379,0.25497,3.09057,3.10859,189.045,0.268,0.268,81.0909,0.268,0.268,0.25497,0.268,0.268,All
190.063,1.81665,1.85071,81.4141,1.83672,1.86691,0.262136,1.80118,1.84184,190.063,1.71855,1.7078,81.4141,1.83708,1.78942,0.262136,1.75855,1.70769,190.063,2.98516,3.01975,81.4141,3.11047,3.10456,0.262136,2.99967,3.03104,190.063,3.06729,3.09605,81.4141,3.1844,3.19487,0.262136,3.08458,3.10805,190.063,0.268,0.268,81.4141,0.268,0.268,0.262136,0.268,0.268,All
191.08,1.82825,1.85492,81.7374,1.8406,1.87037,0.269302,1.81067,1.84634,191.08,1.69017,1.70668,81.7374,1.83295,1.78994,0.269302,1.73441,1.70643,191.08,2.98357,3.01955,81.7374,3.11143,3.10583,0.269302,2.99545,3.0311,191.08,3.06216,3.0953,81.7374,3.18421,3.19595,0.269302,3.07858,3.1075,191.08,0.268,0.268,81.7374,0.268,0.268,0.269302,0.268,0.268,All
192.097,1.83986,1.85912,82.0606,1.84651,1.87383,0.276468,1.82146,1.85084,192.097,1.66178,1.70556,82.0606,1.82152,1.79045,0.276468,1.70616,1.70517,192.097,2.98197,3.01936,82.0606,3.11176,3.10711,0.276468,2.991,3.03117,192.097,3.05703,3.09454,82.0606,3.18327,3.19703,0.276468,3.07209,3.10695,192.097,0.268,0.268,82.0606,0.268,0.268,0.276468,0.268,0.268,All
193.114,1.85146,1.86332,82.3838,1.86121,1.87728,0.283634,1.83363,1.85534,193.114,1.6334,1.70444,82.3838,1.77845,1.79097,0.283634,1.67353,1.70391,193.114,2.98038,3.01917,82.3838,3.10935,3.10838,0.283634,2.98633,3.03123,193.114,3.0519,3.09379,82.3838,3.17904,3.19811,0.283634,3.06506,3.1064,193.114,0.268,0.268,82.3838,0.268,0.268,0.283634,0.268,0.268,All
194.131,1.86306,1.86752,82.7071,1.87591,1.88074,0.2908,1.8458,1.85985,194.131,1.60502,1.70332,82.7071,1.73539,1.79148,0.2908,1.6409,1.70264,194.131,2.97878,3.01898,82.7071,3.10693,3.10965,0.2908,2.98165,3.0313,194.131,3.04676,3.09304,82.7071,3.1748,3.19919,0.2908,3.05804,3.10585,194.131,0.268,0.268,82.7071,0.268,0.268,0.2908,0.268,0.268,All
195.148,1.87467,1.87172,83.0303,1.89061,1.8842,0.297966,1.85797,1.86435,195.148,1.57663,1.7022,83.0303,1.69233,1.792,0.297966,1.60827,1.70138,195.148,2.97719,3.01879,83.0303,3.10452,3.11092,0.297966,2.97697,3.03137,195.148,3.04163,3.09229,83.0303,3.17057,3.20028,0.297966,3.05102,3.10531,195.148,0.268,0.268,83.0303,0.268,0.268,0.297966,0.268,0.268,All
196.166,1.88627,1.87592,83.3535,1.9053,1.88765,0.305132,1.87014,1.86885,196.166,1.54825,1.70108,83.3535,1.64926,1.79251,0.305132,1.57564,1.70012,196.166,2.97559,3.0186,83.3535,3.10211,3.1122,0.305132,2.9723,3.03143,196.166,3.0365,3.09154,83.3535,3.16634,3.20136,0.305132,3.04399,3.10476,196.166,0.268,0.268,83.3535,0.268,0.268,0.305132,0.268,0.268,All
197.183,1.89788,1.88013,83.6768,1.92,1.89111,0.312297,1.88231,1.87336,197.183,1.51986,1.69996,83.6768,1.6062,1.79303,0.312297,1.54301,1.69886,197.183,2.974,3.01841,83.6768,3.0997,3.11347,0.312297,2.96762,3.0315,197.183,3.03137,3.09079,83.6768,3.16211,3.20244,0.312297,3.03697,3.10421,197.183,0.268,0.268,83.6768,0.268,0.268,0.312297,0.268,0.268,All
198.2,1.90948,1.88433,84,1.9347,1.89456,0.319463,1.89448,1.87786,198.2,1.49148,1.69884,84,1.56313,1.79354,0.319463,1.51039,1.6976,198.2,2.9724,3.01822,84,3.09729,3.11474,0.319463,2.96295,3.03156,198.2,3.02624,3.09003,84,3.15787,3.20352,0.319463,3.02995,3.10366,198.2,0.268,0.268,84,0.268,0.268,0.319463,0.268,0.268,All
