iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtCLCRMLMIN,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,corr_V2_V1,a1,a2
1677,757.963,1,5.26412,0.614196,19.8646,7.01053,23.864,0.209646,0.266176,0.685628,0.345776,0.99834,0.305125,0.0597518
1678,759.665,1,5.27856,0.619641,19.8284,7.07504,23.8327,0.214704,0.267267,0.680498,0.345651,0.998481,0.30674,0.0597301
1679,759.21,1,5.29527,0.623307,19.8406,6.80045,23.7609,0.2103,0.272765,0.736089,0.355122,0.998712,0.309226,0.0589129
1680,761.971,1,5.27282,0.609791,19.4386,7.32125,23.1281,0.213341,0.276582,0.719943,0.359691,0.998839,0.306739,0.0605407
1681,761.916,1,5.28215,0.606368,19.4699,6.99794,23.2084,0.20913,0.269579,0.709138,0.350583,0.998787,0.306472,0.0611747
1682,754.294,1,5.24727,0.641424,19.3855,7.0974,23.1252,0.215448,0.267122,0.70427,0.346466,0.999,0.312451,0.0596258
1683,755.902,1,5.26119,0.624795,19.3838,6.9026,23.1216,0.212618,0.268751,0.767885,0.34641,0.999,0.306535,0.0594278
1684,748.152,1,5.27745,0.616402,19.393,6.95703,23.1231,0.211552,0.266548,0.760163,0.340542,0.999,0.305295,0.0585141
1685,743.615,1,5.26406,0.637803,19.3813,7.05185,23.0295,0.208008,0.265313,0.743045,0.344686,0.999,0.306901,0.0571181
1686,749.15,1,5.25203,0.618992,19.471,6.78811,23.0573,0.209671,0.266208,0.724231,0.34456,0.999,0.309683,0.0582228
1687,749.508,1,5.26069,0.630706,19.4909,7.05262,23.0381,0.212285,0.26306,0.746934,0.340814,0.999,0.307339,0.0586938
1688,749.003,1,5.26819,0.610549,19.494,6.86656,23.0437,0.207097,0.262547,0.728021,0.338074,0.999,0.304497,0.0604641
1689,745.513,1,5.25827,0.60785,19.5035,6.9464,23.025,0.210656,0.260003,0.709587,0.331415,0.998976,0.302397,0.0589331
1690,756.218,1,5.28366,0.618708,19.4903,6.80876,23.1014,0.207926,0.263008,0.69162,0.332009,0.998779,0.305794,0.0606143
1691,759.064,1,5.26643,0.634922,19.4859,6.85098,23.0822,0.209879,0.261727,0.714052,0.330981,0.998594,0.303878,0.0607864
1692,762.621,1,5.25448,0.631975,19.4437,7.04965,23.0265,0.204565,0.264846,0.73159,0.330669,0.998419,0.304309,0.0612605
1693,757.918,1,5.26943,0.613534,19.4736,6.93239,23.0594,0.20455,0.262454,0.713066,0.327002,0.998506,0.304106,0.060524
1694,759.482,1,5.26938,0.627674,19.4963,6.92611,23.2292,0.213389,0.265974,0.69501,0.33106,0.998274,0.306797,0.0595077
1695,758.132,1,5.2769,0.621118,19.5939,6.93215,23.3916,0.207986,0.268835,0.732004,0.334216,0.997926,0.299758,0.059164
1696,767.324,1,5.28483,0.600106,19.5696,6.82269,23.2568,0.204356,0.2694,0.744145,0.331678,0.997237,0.299317,0.0609245
1697,769.31,1,5.26574,0.587262,19.5511,7.10099,23.107,0.204906,0.267445,0.765159,0.3341,0.998024,0.300538,0.0625454
1698,767.094,1,5.23681,0.616967,19.4948,7.18057,23.0123,0.207315,0.261974,0.749131,0.325989,0.998447,0.299298,0.0636882
1699,761.977,1,5.27761,0.64002,19.5303,7.23231,23.0846,0.205142,0.261499,0.732495,0.323655,0.998308,0.305012,0.0620756
1700,763.024,1,5.26543,0.630832,19.4454,7.49616,22.9475,0.211863,0.257689,0.741646,0.319023,0.998221,0.304827,0.0608537
1701,769.618,1,5.25588,0.607591,19.4048,7.36552,22.9532,0.214589,0.255868,0.729951,0.316148,0.997186,0.306498,0.0607494
1702,765.654,1,5.27687,0.602707,19.4575,7.26734,22.9195,0.209155,0.259102,0.752287,0.321292,0.997585,0.300368,0.0613604
1703,763.055,1,5.28896,0.619226,19.4091,7.14696,22.8511,0.205206,0.257265,0.733239,0.31602,0.997474,0.29941,0.0611269
1704,773.585,1,5.29277,0.623605,19.4581,7.26241,22.9254,0.203344,0.267899,0.738804,0.326705,0.996766,0.30071,0.062237
1705,766.796,1,5.27699,0.617659,19.5768,7.32462,23.2321,0.208538,0.268477,0.728274,0.323057,0.997928,0.302084,0.0617551
1706,772.114,1,5.25137,0.604509,19.5438,7.04922,23.2418,0.208342,0.265965,0.709834,0.320769,0.998148,0.307597,0.0636004
1707,760.031,1,5.24685,0.621987,19.3452,6.97077,23.0804,0.207984,0.259231,0.703315,0.313086,0.998647,0.307547,0.06199
1708,760.844,1,5.26219,0.604439,19.3876,7.14867,23.0736,0.207205,0.259781,0.730449,0.311159,0.998589,0.302834,0.0620828
1709,759.702,1,5.27577,0.637144,19.2888,7.20628,22.9522,0.205615,0.258635,0.711953,0.311098,0.998775,0.310197,0.0616512
1710,752.62,1,5.27609,0.608363,19.4213,6.9149,23.2326,0.200408,0.262033,0.693926,0.310873,0.998898,0.302343,0.0619318
1711,745.93,1,5.24284,0.611294,19.4949,6.61179,23.2802,0.205677,0.264178,0.694987,0.314427,0.999,0.303268,0.0606356
1712,758.543,1,5.2541,0.595599,19.7874,6.38493,23.6513,0.207785,0.276044,0.67739,0.329115,0.999,0.30659,0.0625365
1713,757.506,1,5.24414,0.632576,19.6898,6.66636,23.5577,0.213201,0.269055,0.660238,0.320781,0.999,0.309409,0.0615153
1714,751.514,1,5.25732,0.645174,19.7847,6.88352,23.7084,0.207803,0.268104,0.674887,0.320138,0.999,0.307804,0.0614469
1715,759.061,1,5.25267,0.640311,19.7936,6.45671,23.7695,0.203305,0.268795,0.661909,0.322419,0.999,0.305027,0.0631732
1716,759.694,1,5.26488,0.628552,19.7659,6.78219,23.7372,0.204299,0.266647,0.645149,0.318898,0.999,0.306493,0.0637456
1717,759.709,1,5.2774,0.62149,19.7656,6.61932,23.7068,0.205407,0.269219,0.642994,0.324166,0.999,0.30745,0.063773
1718,749.198,1,5.26811,0.629566,19.7434,6.78416,23.733,0.204631,0.273473,0.663043,0.324794,0.999,0.305715,0.0621582
1719,764.679,1,5.27419,0.612564,19.6277,6.82027,23.5351,0.209112,0.275247,0.683485,0.324202,0.998625,0.307253,0.0621649
1720,753.703,1,5.25214,0.624679,19.6564,6.82441,23.555,0.204653,0.276586,0.675019,0.324732,0.998839,0.305746,0.0605908
1721,754.27,1,5.27235,0.619223,19.7189,6.76367,23.6697,0.208796,0.278349,0.685088,0.324978,0.998725,0.303705,0.059775
1722,752.772,1,5.28984,0.634495,19.5979,7.05746,23.5033,0.207841,0.27134,0.678491,0.319717,0.998524,0.303767,0.0591498
1723,742.059,1,5.25091,0.610153,19.6988,6.6058,23.609,0.20861,0.272147,0.662493,0.321942,0.999,0.304685,0.057652
1724,743.216,1,5.26179,0.620949,19.6563,6.94447,23.6095,0.208463,0.272897,0.684506,0.322586,0.999,0.304969,0.057991
1725,741.02,1,5.27874,0.625943,19.7027,6.84911,23.6262,0.204324,0.271371,0.687035,0.322882,0.999,0.306267,0.0577102
1726,740.356,1,5.26398,0.638793,19.7822,6.65738,23.737,0.204599,0.268199,0.669639,0.321083,0.999,0.302255,0.0591633
1727,746.514,1,5.26843,0.620269,19.9747,6.44394,23.9562,0.203078,0.279501,0.652684,0.332745,0.999,0.301379,0.0610166
1728,748.039,1,5.26069,0.616235,19.9066,6.68985,23.8906,0.204118,0.280154,0.64567,0.333649,0.999,0.29933,0.0610194
1729,754.581,1,5.25596,0.647458,20.0084,6.64094,24.0754,0.208037,0.275554,0.629321,0.329115,0.998835,0.306789,0.0606486
1730,751.652,1,5.27909,0.642244,19.9702,6.50561,23.9795,0.205279,0.271236,0.615445,0.324442,0.998686,0.304688,0.0599565
1731,758.235,1,5.29317,0.631981,20.0717,6.80897,24.1268,0.202294,0.275522,0.63915,0.328774,0.998702,0.303446,0.0618864
1732,758.355,1,5.30754,0.641971,20.0608,6.51372,24.0635,0.206634,0.275376,0.657509,0.328712,0.998589,0.299678,0.0618822
1733,764.281,1,5.28425,0.655728,20.3542,6.40921,24.5396,0.205819,0.286896,0.646397,0.340468,0.998606,0.301218,0.0630435
1734,771.758,1,5.28383,0.644294,20.4329,6.18489,24.5274,0.203972,0.284695,0.63003,0.341127,0.997776,0.305489,0.0629861
1735,769.341,1,5.3017,0.642256,20.6688,6.22902,24.8832,0.201399,0.28548,0.680911,0.340884,0.998595,0.299128,0.0648887
1736,757.599,1,5.27551,0.61936,20.7359,6.24563,24.9721,0.200447,0.290132,0.677489,0.344997,0.999,0.3049,0.0632457
1737,763.093,1,5.26675,0.641216,20.7433,6.11453,24.9477,0.202692,0.29082,0.665097,0.346379,0.999,0.305197,0.0633003
1738,758.139,1,5.24866,0.622848,20.7374,5.68583,24.9704,0.205587,0.287739,0.673524,0.342432,0.998984,0.302811,0.0617152
1739,760.954,1,5.24562,0.612328,20.714,5.56022,24.8606,0.205982,0.287694,0.65647,0.342365,0.999,0.299502,0.0644323
1740,765.426,1,5.21638,0.606725,20.7858,5.55699,24.9704,0.204802,0.286702,0.639848,0.341207,0.999,0.301591,0.0661969
1741,776.509,1,5.21238,0.634145,20.598,5.76998,24.7154,0.204997,0.282216,0.689598,0.33342,0.998974,0.30687,0.0672088
1742,757.965,1,5.25633,0.602001,20.4941,5.807,24.5398,0.201584,0.276028,0.672137,0.324978,0.999,0.301557,0.0655071
1743,762.178,1,5.26457,0.613123,20.4832,5.82687,24.5822,0.197143,0.278042,0.655118,0.324888,0.999,0.299924,0.0659835
1744,759.187,1,5.25848,0.610163,20.2742,5.96642,24.227,0.197061,0.273797,0.63853,0.323313,0.999,0.297971,0.0664479
1745,768.74,1,5.23885,0.641668,20.3417,5.96893,24.3645,0.208104,0.280293,0.626059,0.329809,0.999,0.302846,0.0665152
1746,764.008,1,5.2513,0.624197,20.3703,5.93315,24.3623,0.207364,0.275736,0.641153,0.322307,0.999,0.300514,0.0662303
1747,770.057,1,5.25179,0.614399,20.4093,6.27697,24.372,0.206916,0.273169,0.64616,0.317783,0.998485,0.304903,0.0648558
1748,768.382,1,5.22701,0.625519,20.368,6.22104,24.3911,0.207153,0.27318,0.693589,0.318723,0.998767,0.304813,0.0645724
1749,760.89,1,5.25018,0.629186,20.3711,6.06693,24.3982,0.206332,0.271983,0.676027,0.319384,0.998553,0.305094,0.0629374
1750,757.048,1,5.2449,0.619127,20.3843,6.08146,24.4309,0.205712,0.265096,0.683984,0.311297,0.998534,0.300178,0.0618544
1751,761.53,1,5.24653,0.608626,20.3114,6.32577,24.3085,0.203324,0.258981,0.716983,0.304145,0.998383,0.303974,0.0620291
1752,765.89,1,5.25691,0.601167,20.2545,6.4476,24.214,0.206732,0.261314,0.706472,0.308677,0.99832,0.306504,0.0625202
1753,769.263,1,5.23759,0.630887,20.3183,6.23987,24.2906,0.205503,0.2605,0.688583,0.304469,0.997785,0.303422,0.0639177
1754,772.5,1,5.26423,0.612493,20.3366,6.29538,24.2177,0.207373,0.258239,0.671148,0.30266,0.997123,0.302308,0.06428
1755,764.531,1,5.26323,0.6052,20.6306,6.29598,24.6212,0.205607,0.260086,0.654154,0.306736,0.99813,0.302691,0.0633301
1756,759.551,1,5.25505,0.5969,20.5075,6.28208,24.3607,0.204209,0.254628,0.682699,0.298969,0.99827,0.300045,0.0626165
1757,769.058,1,5.28296,0.630352,20.4754,6.30439,24.2705,0.204306,0.255112,0.68721,0.299839,0.998277,0.301519,0.0653705
1758,765.521,1,5.27022,0.623382,20.1724,6.56788,23.9091,0.208975,0.248973,0.66981,0.293785,0.998385,0.297445,0.0658312
1759,765.543,1,5.27878,0.588981,20.2059,6.53733,23.9984,0.20524,0.251373,0.657423,0.296732,0.998423,0.294931,0.0666693
1760,765.238,1,5.32754,0.588078,20.3944,6.66408,24.2143,0.206152,0.246182,0.699437,0.289218,0.998362,0.299656,0.0651597
1761,776.629,1,5.29893,0.5896,20.3915,6.79141,24.2448,0.206947,0.248227,0.742756,0.29035,0.997669,0.300053,0.0665414
1762,773.656,1,5.27095,0.629188,20.4516,6.39214,24.3114,0.208753,0.241942,0.723949,0.282998,0.997301,0.302161,0.0657088
1763,778.927,1,5.27887,0.603613,20.5251,6.42883,24.4139,0.2046,0.24664,0.719737,0.289455,0.997376,0.304578,0.0662755
1764,773.661,1,5.27952,0.616763,20.3529,6.39892,24.2439,0.211793,0.246351,0.701513,0.290097,0.997495,0.301637,0.0653752
1765,774.787,1,5.25387,0.601471,20.2508,6.39884,24.0803,0.210905,0.242445,0.714184,0.283775,0.997262,0.30339,0.0650506
1766,776.559,1,5.25416,0.631236,20.312,6.17621,24.1255,0.210676,0.252326,0.696101,0.302032,0.997158,0.307245,0.0643115
1767,778.692,1,5.20898,0.642247,20.1594,6.26028,23.8861,0.210304,0.256434,0.678475,0.310266,0.997647,0.306274,0.0656718
1768,775.891,1,5.22941,0.624821,20.1481,6.39143,23.9832,0.207438,0.261398,0.681151,0.318895,0.99722,0.301269,0.0645974
1769,778.151,1,5.23964,0.622177,20.1792,6.1853,23.9934,0.20605,0.262828,0.682183,0.319888,0.997153,0.303985,0.0646334
1770,779.794,1,5.24453,0.592505,20.0558,6.44958,23.7592,0.205819,0.256313,0.682881,0.311788,0.996034,0.303918,0.0641597
1771,781.287,1,5.24267,0.608678,19.934,6.53853,23.5552,0.209056,0.256579,0.690048,0.315702,0.995565,0.307537,0.0629807
1772,774.456,1,5.26388,0.660291,20.1424,6.43192,24.0574,0.204669,0.264281,0.672576,0.320053,0.996045,0.304715,0.0619467
1773,777.368,1,5.25162,0.635327,19.9595,6.68325,23.8563,0.212273,0.267984,0.702172,0.322921,0.995911,0.305403,0.061614
1774,778.688,1,5.25228,0.608963,19.9079,6.78152,23.8531,0.213108,0.263169,0.758438,0.320329,0.995278,0.305496,0.0608854
1775,779.756,1,5.25765,0.61892,19.9578,6.34934,23.9739,0.21284,0.258638,0.767345,0.312218,0.993945,0.305961,0.0603389
1776,784.169,1,5.24294,0.628598,19.9344,6.74122,23.778,0.212541,0.252089,0.756084,0.304313,0.992864,0.305072,0.0619057
1777,791.735,1,5.27245,0.636924,19.9279,6.67982,23.6715,0.209006,0.258034,0.736939,0.314622,0.993392,0.307619,0.0641087
1778,777.307,1,5.27228,0.636705,19.9793,6.40965,23.6098,0.203714,0.265856,0.71828,0.321916,0.995363,0.303144,0.0625035
1779,775.27,1,5.26086,0.61063,19.9552,6.50999,23.5819,0.204543,0.259942,0.700092,0.317758,0.996009,0.300266,0.063311
1780,776.575,1,5.27584,0.6197,20.0189,6.75939,23.6592,0.206652,0.253877,0.722622,0.312707,0.996021,0.305691,0.0621837
1781,776.251,1,5.2718,0.618116,19.9606,6.56791,23.4892,0.203029,0.249672,0.724183,0.310643,0.996666,0.30614,0.0631477
1782,781.592,1,5.26022,0.63442,20.0055,6.47793,23.6188,0.20822,0.254792,0.719323,0.31034,0.995783,0.307807,0.0631333
1783,780.47,1,5.22774,0.608803,20.0043,6.91304,23.5788,0.204805,0.257352,0.758761,0.312733,0.996657,0.300013,0.0650004
1784,772.368,1,5.28784,0.603768,19.9249,6.84429,23.4533,0.205677,0.263705,0.739549,0.32073,0.997002,0.303029,0.0633546
1785,775.727,1,5.26989,0.608605,20.0334,6.87541,23.578,0.20548,0.265732,0.720823,0.32093,0.997178,0.299093,0.0645115
1786,777.879,1,5.27568,0.600859,19.9959,6.8367,23.5424,0.210284,0.265158,0.714913,0.321271,0.996545,0.306802,0.062878
1787,777.559,1,5.26994,0.62048,19.9245,6.58623,23.4084,0.210324,0.261987,0.696811,0.320246,0.996634,0.302438,0.0637907
1788,778.37,1,5.26506,0.627434,19.7202,6.76316,23.1308,0.211358,0.26317,0.715629,0.317666,0.996858,0.305996,0.0631964
1789,781.043,1,5.25336,0.616825,19.9028,6.21298,23.3732,0.206006,0.259931,0.697509,0.314788,0.996998,0.303287,0.0664537
1790,773.513,1,5.23797,0.639176,20.1893,6.29849,23.7625,0.201288,0.253349,0.733974,0.309413,0.997677,0.302385,0.064771
1791,773.902,1,5.24434,0.613997,20.1654,6.51043,23.6981,0.201337,0.250584,0.758066,0.307447,0.99823,0.303588,0.0655797
1792,760.742,1,5.25186,0.627284,20.2709,6.59485,23.7675,0.205258,0.2453,0.738871,0.299662,0.99876,0.300601,0.0641755
1793,760.238,1,5.30496,0.605244,20.3106,6.6169,23.7889,0.207045,0.242628,0.720163,0.296465,0.99876,0.298749,0.0653237
1794,755.102,1,5.29695,0.585456,20.3296,6.33494,23.8567,0.20381,0.248375,0.701928,0.304142,0.999,0.295277,0.0665846
1795,754.982,1,5.27319,0.63185,20.2629,6.4748,23.754,0.207503,0.244956,0.684155,0.299843,0.999,0.299849,0.0648987
1796,756.051,1,5.25936,0.628487,20.1405,6.28263,23.6616,0.20725,0.240617,0.693785,0.294125,0.999,0.302951,0.0648873
1797,748.276,1,5.24513,0.616557,20.0835,6.33419,23.661,0.20394,0.242162,0.676218,0.295197,0.999,0.299369,0.0635833
1798,755.738,1,5.24188,0.651207,20.1467,5.98285,23.803,0.208291,0.243008,0.679273,0.293891,0.998734,0.305751,0.0620585
1799,761.921,1,5.22985,0.652078,20.2668,5.97334,23.9735,0.209653,0.24786,0.670385,0.300355,0.998765,0.301858,0.0647042
1800,759.268,1,5.25489,0.611102,20.1778,6.01426,23.8846,0.204499,0.246001,0.653411,0.293071,0.998535,0.305961,0.0633516
1801,763.497,1,5.26076,0.593588,20.1299,6.63208,23.9047,0.207963,0.252979,0.636866,0.299434,0.998299,0.303801,0.0640922
1802,759.487,1,5.29175,0.602078,20.3024,6.68123,24.1856,0.203085,0.250231,0.664411,0.296096,0.998428,0.296632,0.0643073
1803,759.583,1,5.28277,0.610634,20.408,6.17176,24.3528,0.204644,0.247747,0.647588,0.295322,0.998129,0.29833,0.0639957
1804,756.061,1,5.28359,0.628786,20.3377,6.64625,24.1944,0.21059,0.250552,0.662592,0.299624,0.998458,0.302586,0.0623753
1805,758.375,1,5.31005,0.612488,20.2192,6.79297,23.9917,0.20601,0.252998,0.65352,0.300539,0.99884,0.298709,0.0646888
1806,757.492,1,5.2974,0.643341,20.21,6.63456,24.0521,0.214075,0.25643,0.677775,0.303193,0.999,0.301847,0.0643561
1807,755.108,1,5.25986,0.612412,20.1882,6.45,24.0387,0.218344,0.256913,0.69007,0.307485,0.999,0.299966,0.0634825
1808,759.09,1,5.24882,0.609523,20.0358,6.35841,23.877,0.212815,0.255627,0.738065,0.305478,0.999,0.304479,0.063323
1809,758.822,1,5.23907,0.621013,19.9073,6.30599,23.6947,0.2108,0.249154,0.755925,0.297744,0.998868,0.305685,0.0621928
1810,759.742,1,5.25874,0.619133,19.7823,6.59804,23.4462,0.205462,0.24723,0.745574,0.298863,0.998477,0.303774,0.0619363
1811,755.726,1,5.24378,0.605462,19.7531,6.77796,23.4231,0.200964,0.249688,0.726696,0.304658,0.998609,0.301257,0.0620682
1812,759.524,1,5.25199,0.615163,19.7403,6.65172,23.3879,0.201796,0.24398,0.708296,0.300234,0.998502,0.299799,0.0637301
1813,761.911,1,5.27179,0.633209,19.7787,6.64902,23.5652,0.20103,0.239568,0.690361,0.29873,0.998298,0.299783,0.0641485
1814,765.85,1,5.23543,0.652443,19.7057,6.75905,23.4804,0.206339,0.249576,0.672881,0.310427,0.998748,0.306238,0.0648573
1815,761.432,1,5.26565,0.626181,19.7057,6.95301,23.4619,0.204488,0.248126,0.708982,0.310455,0.998474,0.302396,0.0632151
1816,763.281,1,5.27346,0.654576,19.7469,6.8999,23.5658,0.209113,0.246996,0.72951,0.309899,0.998721,0.303779,0.0635626
1817,753.917,1,5.26269,0.634229,19.7038,6.62719,23.4938,0.209111,0.249381,0.711038,0.312749,0.99886,0.301157,0.0619531
1818,755.293,1,5.28054,0.615869,19.7698,6.70756,23.5936,0.208501,0.246805,0.724823,0.309828,0.998452,0.299698,0.0610395
1819,756.619,1,5.2762,0.605496,19.8325,6.78022,23.6746,0.21415,0.253228,0.734237,0.318403,0.99862,0.302378,0.0606048
1820,763.466,1,5.27881,0.618125,19.9785,6.33747,23.8396,0.208727,0.255743,0.744764,0.323452,0.998619,0.303447,0.0625504
1821,773.282,1,5.25785,0.623422,19.8521,6.49217,23.7344,0.207348,0.255067,0.818432,0.326874,0.998565,0.303778,0.064567
1822,766.472,1,5.24498,0.597542,19.7841,6.54043,23.6473,0.20704,0.260277,0.797708,0.330446,0.998733,0.301999,0.0639971
1823,762.18,1,5.26391,0.616649,19.8518,6.83332,23.8736,0.209223,0.260584,0.77751,0.329156,0.998732,0.300222,0.0626919
1824,759.865,1,5.28555,0.614702,19.7294,7.04928,23.7879,0.206576,0.254509,0.757823,0.323999,0.998414,0.299785,0.0614683
1825,771.596,1,5.27012,0.624428,19.7315,7.25378,23.8004,0.21377,0.255559,0.78592,0.328646,0.997997,0.300463,0.0631819
1826,767.694,1,5.27212,0.614129,19.7974,6.90782,23.8102,0.214163,0.260965,0.773997,0.339441,0.997976,0.303163,0.0615821
1827,769.685,1,5.29817,0.620628,19.6427,7.23443,23.6219,0.213786,0.263616,0.754399,0.342863,0.997399,0.302671,0.0613322
1828,773.117,1,5.28715,0.614325,19.6258,7.50435,23.5975,0.211046,0.262223,0.735297,0.344526,0.99722,0.304898,0.0620836
1829,774.003,1,5.2716,0.627562,19.6858,7.1807,23.8529,0.20852,0.267406,0.716679,0.349983,0.997547,0.304768,0.0632068
1830,768.883,1,5.25319,0.621399,19.6048,7.24011,23.7484,0.206737,0.268479,0.698532,0.351792,0.997698,0.305018,0.0616064
1831,777.15,1,5.26571,0.598904,19.7438,7.0074,23.9921,0.208553,0.267371,0.700997,0.351246,0.997009,0.308556,0.0617533
1832,767.58,1,5.26151,0.629005,19.6441,7.00243,23.9151,0.208862,0.268263,0.701182,0.356093,0.997711,0.31194,0.0601896
1833,771.501,1,5.2547,0.664386,19.7357,7.00253,24.076,0.208343,0.26611,0.691482,0.347076,0.996513,0.312682,0.0587929
1834,768.066,1,5.26729,0.604701,19.7767,6.82579,24.1364,0.203417,0.270616,0.718513,0.35245,0.996177,0.306916,0.0580365
1835,772.358,1,5.25231,0.641485,19.8677,6.65274,24.2649,0.204311,0.276581,0.735773,0.35889,0.996636,0.310224,0.0586798
1836,772.1,1,5.25011,0.627138,19.9013,6.63358,24.4534,0.204427,0.271786,0.720862,0.359177,0.996816,0.307273,0.0597191
1837,771.57,1,5.26586,0.617771,19.8661,6.66897,24.4212,0.209904,0.275185,0.70261,0.362379,0.996968,0.3083,0.0595784
1838,776.044,1,5.24534,0.62591,19.8121,6.57265,24.2774,0.209863,0.274732,0.694096,0.361018,0.997211,0.309026,0.0611614
1839,771.151,1,5.25422,0.618543,19.8126,6.78601,24.3036,0.208487,0.27484,0.676521,0.361734,0.997893,0.308679,0.0612823
1840,764.602,1,5.2473,0.631119,19.7247,6.98618,24.1623,0.213449,0.274433,0.669995,0.362624,0.997798,0.308598,0.0597305
1841,764.91,1,5.23693,0.640653,19.6769,6.58636,24.0713,0.208044,0.276744,0.670283,0.373958,0.998703,0.304964,0.0619437
1842,766.398,1,5.23737,0.615383,19.7422,6.61607,24.1501,0.204791,0.280315,0.663523,0.379605,0.998628,0.303963,0.0622613
1843,758.168,1,5.2258,0.60942,19.7919,6.511,24.3192,0.205499,0.28428,0.657563,0.378479,0.999,0.306,0.0615646
1844,755.925,1,5.24683,0.627084,19.7451,6.67564,24.2919,0.20489,0.27891,0.658248,0.372955,0.999,0.305072,0.0605864
1845,753.463,1,5.27388,0.604237,19.58,6.83741,24.1482,0.2024,0.273651,0.656239,0.367381,0.999,0.301716,0.0613428
1846,750.837,1,5.26467,0.60923,19.562,6.7903,24.168,0.209294,0.272591,0.670055,0.36732,0.999,0.305304,0.0601647
1847,761.899,1,5.23922,0.61019,19.5188,7.01377,24.1101,0.209011,0.268968,0.673698,0.367555,0.99887,0.305079,0.0618009
1848,754.043,1,5.24537,0.629473,19.4998,6.87212,24.1092,0.210037,0.268164,0.657822,0.365282,0.999,0.304633,0.0616008
1849,764.355,1,5.27177,0.619596,19.4442,6.87066,23.9313,0.204719,0.268357,0.678889,0.367893,0.999,0.305194,0.063612
1850,766.131,1,5.26665,0.638312,19.4407,6.94848,23.9469,0.208658,0.264186,0.691562,0.364375,0.998833,0.307487,0.0625585
1851,764.513,1,5.26866,0.634841,19.5084,6.90528,24.1414,0.210563,0.262331,0.72217,0.362281,0.998817,0.304968,0.062124
1852,770.414,1,5.24578,0.641584,19.5678,6.71947,24.2095,0.211778,0.265328,0.750284,0.361608,0.998742,0.306968,0.0628688
1853,760.014,1,5.25469,0.625667,19.6036,6.94103,24.2604,0.213469,0.259936,0.731286,0.355336,0.998369,0.307581,0.0612769
1854,759.443,1,5.2763,0.619356,19.6436,6.96947,24.2774,0.208064,0.259337,0.712769,0.354064,0.998155,0.302195,0.0601147
1855,766.284,1,5.28118,0.596493,19.642,7.14292,24.1709,0.208765,0.259673,0.694722,0.353873,0.998061,0.305527,0.0612731
1856,768.504,1,5.28194,0.605385,19.6857,6.94533,24.3115,0.209522,0.265391,0.677131,0.358334,0.998442,0.307027,0.0627521
1857,767.326,1,5.27778,0.606982,19.6451,7.00527,24.1037,0.208423,0.26463,0.659986,0.353817,0.998284,0.305624,0.0625816
1858,768.759,1,5.27735,0.633389,19.723,6.69918,24.1086,0.20854,0.263507,0.669497,0.354562,0.998625,0.306637,0.0634194
1859,771.809,1,5.31687,0.597331,19.7144,7.1448,24.0594,0.209317,0.261085,0.669216,0.356339,0.998587,0.301696,0.0653681
1860,778.302,1,5.288,0.608683,19.635,7.41485,23.7856,0.206086,0.259612,0.679927,0.351944,0.998048,0.303334,0.0658563
1861,774.266,1,5.30023,0.625487,19.7001,6.8799,23.8737,0.209338,0.255315,0.66568,0.346735,0.997552,0.304634,0.0641888
1862,768.513,1,5.26681,0.65012,19.6279,6.8998,23.8449,0.212545,0.254608,0.648825,0.343874,0.99793,0.311333,0.0625635
1863,775.814,1,5.25356,0.630577,19.6187,6.76114,23.7713,0.211922,0.253145,0.632396,0.348808,0.997861,0.306398,0.0650895
1864,776.844,1,5.2876,0.607629,19.6598,6.87057,23.919,0.207126,0.256872,0.671516,0.355795,0.997528,0.301181,0.0647705
1865,781.462,1,5.25982,0.623958,19.6186,7.40365,23.7629,0.206532,0.252695,0.674366,0.350034,0.997398,0.306056,0.0653457
1866,778.072,1,5.26109,0.63409,19.7845,6.79289,24.0388,0.204909,0.246297,0.695481,0.341171,0.997437,0.306679,0.0644828
1867,777.907,1,5.29623,0.619553,19.7847,6.79206,23.9737,0.203077,0.246783,0.677871,0.337743,0.997005,0.304051,0.0650953
1868,780.35,1,5.28405,0.638911,19.7823,7.10065,23.7885,0.208551,0.248297,0.684855,0.340361,0.996813,0.303919,0.0646579
1869,777.191,1,5.28496,0.646042,19.7769,7.01933,23.689,0.208751,0.247842,0.667514,0.335698,0.996221,0.304675,0.0630915
1870,774.259,1,5.27127,0.636207,19.7288,6.73881,23.6247,0.213012,0.256201,0.666454,0.349019,0.997289,0.304547,0.0627878
1871,772.453,1,5.24097,0.642192,19.5302,7.32011,23.203,0.207619,0.250358,0.695996,0.340181,0.997399,0.302083,0.0633775
1872,777.231,1,5.23632,0.64548,19.6497,6.77933,23.3307,0.204319,0.253055,0.690772,0.343637,0.996823,0.304968,0.0632572
1873,762.178,1,5.23651,0.617446,19.4651,7.01978,22.9783,0.203961,0.247787,0.689503,0.334936,0.9985,0.301763,0.0628466
1874,765.205,1,5.25655,0.630736,19.5686,7.04931,23.0876,0.207582,0.248361,0.740273,0.339852,0.998854,0.30515,0.0634484
1875,766.342,1,5.26289,0.626175,19.7036,6.9943,23.2239,0.204164,0.249309,0.768343,0.343218,0.998698,0.301854,0.0636031
1876,767.818,1,5.2709,0.642698,19.9222,6.46924,23.5362,0.207344,0.261879,0.748888,0.358375,0.998609,0.305406,0.0632735
