iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtCLCRMLMIN,V1_pop,Q_pop,V2_pop,bias_pop,omega_Cl,omega_V1,omega_Q,omega_V2,bias_sd,corr_V2_V1,a1,a2
1758,765.129,1,5.37473,0.275372,22.8767,5.19491,28.1928,0.892382,0.221418,0.264872,0.506784,0.680016,4.99623,0.94583,0.135029,0.0666775
1759,769.508,1,5.38419,0.280751,22.6451,5.50948,28.0425,0.791851,0.219265,0.258166,0.519396,0.672723,4.86972,0.936332,0.137942,0.0662216
1760,772.873,1,5.3432,0.273627,22.6726,5.24488,28.5085,0.841101,0.220407,0.268005,0.53269,0.71003,5.11943,0.941463,0.142294,0.0645448
1761,773.408,1,5.33872,0.295472,22.3971,5.54812,27.7856,0.796904,0.217537,0.261219,0.533897,0.71595,5.09282,0.946113,0.141841,0.0650117
1762,765.282,1,5.35153,0.290314,22.3917,5.32562,26.7109,0.79421,0.217005,0.260227,0.534542,0.697866,5.01685,0.942431,0.140748,0.0633655
1763,760.022,1,5.34266,0.283421,22.1466,5.27297,26.6529,0.784994,0.216566,0.258103,0.521008,0.680196,5.02628,0.945504,0.143966,0.0617611
1764,764.054,1,5.36829,0.249788,22.3863,5.30725,26.9401,0.696259,0.219842,0.253338,0.583327,0.662973,4.98409,0.939969,0.140852,0.0623309
1765,767.029,1,5.39553,0.271444,22.1523,5.52596,25.887,0.786464,0.220555,0.259378,0.568556,0.646186,5.08488,0.93238,0.139827,0.0635198
1766,766.136,1,5.38197,0.279485,22.164,5.34325,25.709,0.760582,0.220336,0.25281,0.55416,0.629824,5.17716,0.911095,0.142149,0.0619114
1767,769.883,1,5.35593,0.268429,21.9309,5.33279,25.0057,0.843157,0.21851,0.248774,0.540129,0.617384,5.31868,0.911528,0.140562,0.0632322
1768,769.512,1,5.32196,0.272974,22.1584,5.37177,24.5239,0.714239,0.216735,0.263821,0.553809,0.643986,5.18401,0.913377,0.139917,0.0626141
1769,773.422,1,5.33056,0.267142,22.0471,5.61343,24.2368,0.590545,0.219918,0.267182,0.539786,0.660056,5.05274,0.895775,0.141492,0.0627435
1770,783.278,1,5.33008,0.275669,22.3162,5.26662,24.0894,0.744058,0.218709,0.26947,0.526118,0.646502,5.12716,0.908802,0.140556,0.0675653
1771,771.059,1,5.34072,0.240849,22.3424,5.23682,25.7669,0.776735,0.224464,0.285233,0.512797,0.674453,5.30572,0.923061,0.138976,0.0658545
1772,766.98,1,5.30178,0.253892,22.2249,5.03543,25.453,0.81989,0.219933,0.294977,0.499812,0.677049,5.29288,0.945868,0.140415,0.064187
1773,768.553,1,5.32671,0.234004,22.3849,5.28053,24.9254,0.793672,0.221878,0.287508,0.512178,0.659905,5.15886,0.931567,0.141284,0.0625618
1774,779.671,1,5.33471,0.249681,22.1404,5.46251,25.3057,0.82646,0.221122,0.28464,0.521603,0.664374,5.02823,0.93254,0.143674,0.0652594
1775,770.554,1,5.38532,0.25114,22.1305,5.70775,27.1513,0.880944,0.219998,0.283471,0.534917,0.705198,4.92399,0.942126,0.141814,0.063607
1776,763.966,1,5.36299,0.284805,21.7117,5.52902,26.2947,0.762631,0.225358,0.27997,0.521373,0.690422,4.80747,0.948063,0.143378,0.0619964
1777,758.897,1,5.34476,0.297095,21.5435,5.7135,26.0076,0.666857,0.221493,0.284525,0.521495,0.67294,4.68574,0.954657,0.14533,0.0604266
1778,765.656,1,5.36637,0.299548,21.6988,5.49712,25.8549,0.780396,0.218922,0.286555,0.510862,0.691988,4.64013,0.961516,0.145866,0.0631108
1779,769.451,1,5.34193,0.287671,21.5933,5.42821,25.8527,0.770301,0.21928,0.292145,0.507,0.720104,4.60074,0.961807,0.14799,0.0630785
1780,771.396,1,5.3379,0.292068,21.6771,5.62853,26.1851,0.659445,0.218038,0.292988,0.536666,0.714225,4.59773,0.950494,0.147485,0.0620804
1781,764.296,1,5.32271,0.31998,21.9094,5.40327,26.2036,0.745249,0.217533,0.296343,0.523077,0.723494,4.78202,0.948436,0.144216,0.0610492
1782,772.787,1,5.32001,0.283492,22.1953,5.48943,27.1272,0.720117,0.218911,0.298336,0.509832,0.710602,4.83127,0.933224,0.146799,0.062149
1783,773.879,1,5.35827,0.272018,22.2293,5.41614,26.8183,0.785265,0.228997,0.301523,0.496923,0.734531,4.87165,0.925637,0.146022,0.0607339
1784,780.497,1,5.35086,0.316569,21.879,5.63676,27.4732,0.731812,0.227603,0.293888,0.505268,0.721056,4.97744,0.933147,0.145169,0.0638558
1785,780.771,1,5.35761,0.34062,21.5668,5.75753,26.4218,0.722216,0.225527,0.293773,0.492474,0.739067,4.85141,0.937308,0.149911,0.0627371
1786,767.279,1,5.34929,0.338261,21.4414,6.20777,25.2538,0.641182,0.225037,0.287909,0.480005,0.720354,4.72857,0.95338,0.146115,0.0629675
1787,777.112,1,5.36036,0.328859,21.3974,6.11558,24.6576,0.690082,0.219339,0.283962,0.48109,0.702114,4.77437,0.918979,0.148331,0.0622467
1788,767.934,1,5.38782,0.291906,21.5815,6.07243,24.2415,0.684983,0.219142,0.285538,0.468908,0.684336,4.66434,0.917193,0.144576,0.0615198
1789,759.53,1,5.3857,0.288056,21.5647,6.07514,24.7421,0.709829,0.21987,0.29675,0.457035,0.675472,4.90509,0.940514,0.140915,0.0615306
1790,752.819,1,5.37801,0.263161,21.5048,6.02023,25.8378,0.857943,0.216414,0.292347,0.445463,0.680341,5.02212,0.946122,0.141457,0.0599726
1791,764.302,1,5.36384,0.291995,21.4828,6.01382,24.861,0.87429,0.218239,0.295666,0.469925,0.66492,5.01777,0.9339,0.142118,0.0615563
1792,760.244,1,5.35755,0.299106,21.6465,5.69487,25.0179,0.792708,0.215593,0.300002,0.459524,0.648084,5.09558,0.940625,0.144929,0.0600871
1793,763.42,1,5.36693,0.316195,21.8769,5.69505,24.9373,0.806181,0.218447,0.292406,0.467228,0.64474,4.99084,0.938123,0.143939,0.0613244
1794,766.73,1,5.37306,0.278209,21.7219,5.71479,23.6671,0.803592,0.21875,0.297195,0.472039,0.628415,4.88138,0.949196,0.147826,0.0619115
1795,774.702,1,5.33511,0.285518,21.4573,5.78997,24.2777,0.756238,0.219541,0.294731,0.493667,0.61284,5.11687,0.947005,0.147378,0.0639177
1796,773.465,1,5.34665,0.28435,21.5032,5.81967,23.4365,0.842411,0.220368,0.290317,0.482634,0.632785,5.20261,0.934079,0.149611,0.0622993
1797,773.214,1,5.39035,0.299013,21.6375,5.70455,23.0651,0.816463,0.226886,0.282966,0.513214,0.626603,5.25472,0.926402,0.145823,0.0622074
1798,773.041,1,5.40028,0.324251,21.9869,6.05565,23.5729,0.764878,0.2224,0.285119,0.500219,0.610738,5.12167,0.927479,0.144275,0.0638209
1799,766.062,1,5.39296,0.322806,21.6714,5.93115,23.4042,0.832256,0.219581,0.277899,0.533848,0.595273,4.99199,0.917677,0.145132,0.062205
1800,761.938,1,5.36441,0.308004,21.5788,6.14778,23.8568,0.65109,0.223733,0.270863,0.575958,0.583969,4.95906,0.92554,0.141457,0.0611775
1801,767.83,1,5.36927,0.301382,21.887,6.00028,23.6563,0.573249,0.226674,0.272335,0.572847,0.569182,4.98617,0.921765,0.141881,0.0620444
1802,767.128,1,5.32229,0.295321,22.026,5.76672,23.1407,0.475652,0.226459,0.269562,0.558342,0.571217,4.9637,0.931212,0.140279,0.0639737
1803,770.194,1,5.31492,0.297556,22.0756,5.9039,23.9021,0.446618,0.230087,0.273757,0.544205,0.57275,4.88664,0.935526,0.138147,0.0660383
1804,761.285,1,5.31398,0.329635,21.7643,5.82522,23.7931,0.43442,0.229977,0.274071,0.530425,0.585839,4.7629,0.946249,0.143076,0.0643662
1805,765.825,1,5.32368,0.295895,21.8711,5.66689,24.466,0.561934,0.228139,0.271174,0.516995,0.600835,4.68783,0.943095,0.140244,0.0648637
1806,775.102,1,5.3223,0.301481,22.035,5.50302,24.1028,0.51339,0.232134,0.264307,0.526152,0.602709,4.56913,0.933299,0.140482,0.0671305
1807,773.027,1,5.32889,0.298097,21.6411,5.71929,23.1888,0.470033,0.232594,0.257615,0.561865,0.587448,4.80058,0.918765,0.142391,0.0654307
1808,782.902,1,5.35243,0.314265,21.7477,5.89544,23.9985,0.559477,0.231015,0.251092,0.579297,0.58671,4.82068,0.918508,0.145649,0.0656948
1809,771.786,1,5.38448,0.311398,21.7549,6.08131,24.2686,0.567507,0.235736,0.254865,0.564629,0.597429,4.98298,0.920066,0.141961,0.0641475
1810,778.561,1,5.41575,0.266387,21.9185,5.70137,25.2995,0.769047,0.235552,0.263495,0.550332,0.622635,5.12186,0.899174,0.142763,0.0637414
1811,766.231,1,5.38398,0.313746,22.1052,5.74762,25.0527,0.794572,0.229588,0.263166,0.536397,0.630487,5.14538,0.915751,0.139149,0.0636538
1812,776.312,1,5.36748,0.289358,22.1393,5.70365,24.9973,0.742267,0.223774,0.257426,0.522816,0.639879,5.09093,0.920564,0.141712,0.0655095
1813,769.57,1,5.35723,0.284538,22.3478,5.84255,25.4821,0.639264,0.224097,0.255568,0.509578,0.623677,4.96202,0.926374,0.138124,0.0667156
1814,764.906,1,5.3726,0.297104,22.438,5.7826,26.4343,0.700226,0.223185,0.266042,0.496675,0.626029,4.93486,0.933954,0.134626,0.0665741
1815,765.041,1,5.34935,0.276344,22.5779,5.46526,25.87,0.65172,0.220201,0.260564,0.53158,0.610178,4.89818,0.918627,0.134666,0.0652917
1816,774.663,1,5.30973,0.289102,22.4741,5.17792,25.8964,0.722221,0.221486,0.28145,0.523505,0.640499,4.88023,0.926349,0.138576,0.0659703
1817,771.704,1,5.36785,0.238892,22.488,5.28962,26.0628,0.761504,0.22611,0.280809,0.51062,0.700347,4.90717,0.924562,0.137523,0.0644978
1818,772.716,1,5.37471,0.275468,22.4517,5.29182,25.7225,0.755586,0.233551,0.275982,0.530871,0.700654,5.01279,0.929482,0.138243,0.0641392
1819,771.357,1,5.35429,0.297114,22.2376,5.44489,24.2924,0.833889,0.227638,0.280117,0.517429,0.714223,5.10652,0.908146,0.139772,0.0625152
1820,776.159,1,5.32657,0.318217,21.9747,5.56341,24.4509,0.666379,0.221874,0.285307,0.505682,0.708597,4.97722,0.888426,0.142182,0.0619354
1821,770.366,1,5.34429,0.288838,22.095,5.50537,26.1274,0.717292,0.223554,0.29198,0.512893,0.736857,4.96562,0.901874,0.138582,0.0616037
1822,773.777,1,5.30589,0.29642,22.4224,5.46315,26.5502,0.57909,0.224243,0.285472,0.529981,0.75333,5.09586,0.903946,0.135073,0.0640502
1823,776.047,1,5.30072,0.298906,22.1776,5.16614,28.0156,0.630904,0.226256,0.279709,0.561093,0.734255,5.15287,0.930106,0.142145,0.0625746
1824,777.852,1,5.29376,0.285985,22.1992,5.2907,28.4732,0.671986,0.227494,0.278401,0.558958,0.715663,5.20809,0.929869,0.141553,0.0634991
1825,773.421,1,5.29653,0.295191,22.3046,5.31061,29.2085,0.625941,0.221734,0.287014,0.544805,0.719477,5.21282,0.91898,0.140851,0.0629627
1826,765.799,1,5.27912,0.288479,22.2426,5.27522,29.8936,0.64389,0.222874,0.295506,0.53101,0.70126,5.14071,0.911053,0.140225,0.0613684
1827,773.139,1,5.30077,0.290608,22.231,5.37642,30.2097,0.75251,0.225561,0.303495,0.517565,0.683503,5.35622,0.919105,0.14065,0.0620254
1828,778.003,1,5.32351,0.279574,21.9168,5.45906,30.4047,0.842843,0.225742,0.295811,0.548723,0.693349,5.38792,0.909084,0.138646,0.063593
1829,782.273,1,5.362,0.289094,21.9986,5.5162,31.36,0.842679,0.224827,0.293376,0.537944,0.69347,5.2933,0.903154,0.14115,0.0636454
1830,777.112,1,5.33615,0.346252,22.2977,5.43145,31.2869,0.790018,0.219135,0.289825,0.587482,0.687193,5.15927,0.919382,0.137801,0.0645443
1831,781.564,1,5.31695,0.29678,22.1855,5.40048,30.2451,0.820128,0.214634,0.282778,0.582718,0.690581,5.12488,0.926283,0.1397,0.0658353
1832,783.955,1,5.32633,0.303717,22.5626,5.55659,31.2497,0.768593,0.215277,0.295915,0.570359,0.719788,5.29381,0.918361,0.136538,0.0666656
1833,792.184,1,5.32555,0.297961,22.9114,5.42779,32.0872,0.779245,0.220837,0.302316,0.557781,0.74281,5.19645,0.910669,0.138604,0.0676951
1834,781.357,1,5.30929,0.307228,22.7247,5.43767,30.2038,0.607862,0.215245,0.294661,0.591561,0.748315,5.06487,0.905707,0.136871,0.065981
1835,778.193,1,5.30897,0.330998,22.3496,5.52932,30.0468,0.614556,0.209795,0.308354,0.576583,0.762771,4.93662,0.902719,0.138198,0.0643103
1836,776.938,1,5.30268,0.295591,22.1812,5.54033,31.3964,0.734653,0.217322,0.30957,0.561983,0.750667,5.07717,0.916355,0.138718,0.0633557
1837,782.112,1,5.29569,0.321548,22.3093,5.73882,32.9043,0.810198,0.21182,0.321219,0.560635,0.748714,5.17807,0.914414,0.139288,0.0639849
1838,781.769,1,5.30723,0.310506,22.0599,5.57739,31.5361,0.809615,0.211271,0.323816,0.546439,0.729756,5.05374,0.878857,0.139528,0.0632406
1839,773.734,1,5.30429,0.338306,21.9779,5.37263,31.3596,0.738358,0.219795,0.325607,0.547355,0.711278,5.11381,0.912808,0.140183,0.0616393
1840,780.797,1,5.33161,0.299571,22.4902,5.29038,30.0236,0.756363,0.22275,0.317362,0.533496,0.693268,5.13697,0.893244,0.137925,0.0649318
1841,785.369,1,5.31924,0.301847,22.3416,5.26319,30.3988,0.679079,0.220377,0.310001,0.519988,0.693155,5.0069,0.880853,0.141645,0.0647383
1842,775.446,1,5.29159,0.294466,22.145,5.58102,31.3554,0.645773,0.219224,0.316077,0.506821,0.701837,5.10369,0.919716,0.13861,0.0639503
1843,775.449,1,5.26712,0.251435,21.935,5.62904,31.0416,0.650488,0.22139,0.313671,0.545576,0.699167,5.03528,0.941576,0.136889,0.0657173
1844,771.795,1,5.27348,0.311601,21.9266,5.78889,28.6659,0.581941,0.222952,0.308349,0.544161,0.686245,4.9195,0.937178,0.136291,0.064888
1845,773.133,1,5.31617,0.281552,22.0154,5.68415,29.5888,0.707086,0.226752,0.30569,0.530382,0.691992,5.16301,0.928259,0.135087,0.0655125
1846,759.413,1,5.31605,0.299738,22.2346,5.44435,30.32,0.703842,0.227442,0.297949,0.516953,0.683927,5.16032,0.938021,0.133652,0.0638537
1847,769.582,1,5.26673,0.269041,22.0605,5.6239,29.5402,0.680309,0.221762,0.304618,0.503863,0.716998,5.07164,0.94088,0.135512,0.0651677
1848,762.358,1,5.29979,0.253464,21.9019,5.43159,28.725,0.777883,0.220415,0.311696,0.555867,0.703154,4.96463,0.954532,0.135285,0.0635176
1849,764.078,1,5.31117,0.245855,22.0079,5.34806,28.847,0.771034,0.224675,0.305817,0.585535,0.699906,5.01719,0.949929,0.135756,0.0627462
1850,769.524,1,5.34387,0.234356,21.9865,5.4179,28.209,0.807108,0.223049,0.300321,0.570709,0.693001,4.9729,0.955821,0.139312,0.0642787
1851,775.256,1,5.36999,0.248694,22.1689,5.72635,28.4278,0.854578,0.218727,0.297885,0.561016,0.710928,5.06849,0.947544,0.137165,0.0662371
1852,774.416,1,5.33615,0.255493,22.1715,5.58838,28.9317,0.856701,0.216733,0.291415,0.546811,0.713065,5.06338,0.942775,0.13412,0.0674938
1853,777.288,1,5.31652,0.272208,22.1613,5.41354,28.747,0.850247,0.215846,0.289449,0.532965,0.717892,4.93517,0.939102,0.136136,0.0680111
1854,782.207,1,5.34074,0.264696,22.3763,5.10032,27.4566,0.735729,0.217251,0.286264,0.539373,0.720561,4.81021,0.933973,0.140775,0.0668956
1855,780.163,1,5.34237,0.265997,22.4974,5.22727,28.269,0.784536,0.22089,0.286099,0.54185,0.702316,4.92253,0.948401,0.142345,0.0667021
1856,778.024,1,5.32806,0.271476,22.2184,5.23337,26.7441,0.796846,0.217267,0.284037,0.550627,0.691094,4.87135,0.950833,0.145289,0.0651186
1857,777.98,1,5.2843,0.27966,22.0236,5.06413,26.8635,0.745245,0.215176,0.280381,0.555977,0.685783,4.84958,0.954207,0.147406,0.0648024
1858,769.258,1,5.31082,0.281142,22.3902,4.98101,27.4755,0.754348,0.209728,0.288737,0.550386,0.708942,4.75192,0.957808,0.145062,0.0634452
1859,765.731,1,5.30983,0.301025,22.1759,5.34277,28.4184,0.685159,0.207618,0.282499,0.586863,0.690992,4.63429,0.94714,0.143574,0.0619381
1860,770.276,1,5.28024,0.273934,22.0849,5.44776,28.5177,0.594347,0.216544,0.275665,0.572003,0.692794,4.73498,0.936608,0.143057,0.0632458
1861,778.019,1,5.3075,0.27518,22.2495,5.44107,29.8775,0.658123,0.215687,0.277537,0.55752,0.6957,4.85789,0.920783,0.145556,0.062675
1862,766.805,1,5.28422,0.319334,21.875,5.3583,27.798,0.625968,0.218663,0.290994,0.543403,0.703282,4.73488,0.932463,0.146415,0.061088
1863,766.718,1,5.28856,0.307897,22.078,5.43546,28.9612,0.589338,0.217123,0.284179,0.543987,0.685475,4.73989,0.932845,0.143663,0.0610503
1864,766.053,1,5.30847,0.320851,22.2422,5.44988,29.4147,0.680604,0.215442,0.287337,0.530213,0.708757,4.62844,0.930537,0.143567,0.0611675
1865,760.252,1,5.3293,0.29266,22.2717,5.62704,28.2706,0.717726,0.217537,0.287186,0.516788,0.698014,4.86154,0.945624,0.139932,0.0621704
1866,761.669,1,5.289,0.307859,21.8936,5.50734,27.826,0.684391,0.224864,0.288103,0.503702,0.701466,4.92632,0.947285,0.139258,0.0621893
1867,768.633,1,5.36453,0.293923,22.2654,5.73592,27.2185,0.724772,0.224791,0.280808,0.490948,0.71788,5.07946,0.950047,0.139823,0.0647669
1868,771.33,1,5.38094,0.268259,21.9587,5.98853,26.282,0.740076,0.229463,0.277605,0.478517,0.725632,5.00396,0.939676,0.141,0.0644278
1869,772.699,1,5.39343,0.246857,22.0507,6.10871,26.7698,0.799163,0.225597,0.285024,0.499839,0.707258,5.09042,0.935478,0.13993,0.0642875
1870,758.795,1,5.37504,0.297579,21.7131,5.85077,26.2384,0.790706,0.219885,0.285013,0.487183,0.695928,4.96153,0.943083,0.138022,0.0626597
1871,768.12,1,5.36802,0.301959,22.2176,5.5425,27.025,0.790578,0.221088,0.284094,0.474847,0.691432,4.8359,0.931962,0.134527,0.0666157
1872,763.475,1,5.34862,0.301378,22.1127,5.59564,26.5556,0.67462,0.220462,0.278103,0.478159,0.702784,4.71345,0.924031,0.134856,0.064929
1873,766.209,1,5.34997,0.321477,22.0644,5.50357,27.0671,0.73809,0.215196,0.271061,0.480657,0.698839,4.75027,0.929764,0.137627,0.0648124
1874,773.868,1,5.31672,0.32109,22.1903,5.7057,27.6564,0.594426,0.216767,0.265859,0.468487,0.720085,4.75205,0.920552,0.13799,0.0668931
1875,778.945,1,5.3253,0.305412,22.5508,5.5933,29.0038,0.662301,0.219415,0.26099,0.489577,0.721815,4.80454,0.904677,0.134496,0.069224
1876,771.521,1,5.34825,0.307587,22.6976,5.44903,28.0362,0.670567,0.225142,0.254381,0.478907,0.703538,4.86284,0.897218,0.134441,0.0674712
1877,781.345,1,5.32635,0.310639,22.5607,5.51882,27.0563,0.697526,0.219988,0.257867,0.508242,0.694759,4.91582,0.910902,0.14077,0.0665809
1878,776.422,1,5.36227,0.357763,22.4512,5.47469,26.8216,0.772003,0.218639,0.252348,0.495373,0.71961,4.79145,0.900329,0.140816,0.0651085
1879,771.857,1,5.33683,0.338941,22.5729,5.36297,28.2034,0.765162,0.21454,0.268698,0.48283,0.751298,4.77965,0.880351,0.13725,0.0643793
1880,775.488,1,5.33782,0.327447,22.1591,5.4794,28.6635,0.816521,0.210883,0.272597,0.480047,0.765105,4.74913,0.873923,0.14366,0.0627492
1881,778.732,1,5.34445,0.326252,22.1905,5.68256,27.8948,0.803383,0.208348,0.265695,0.518139,0.778638,4.62888,0.880627,0.143803,0.0625727
1882,784.659,1,5.33796,0.318829,22.3942,5.59916,29.1076,0.827324,0.210804,0.26601,0.510025,0.764728,4.69386,0.886082,0.140761,0.0660826
1883,790.152,1,5.33932,0.288931,22.5684,5.24618,29.5447,0.819963,0.211612,0.262893,0.524846,0.745364,4.61855,0.876645,0.142924,0.0667903
1884,791.597,1,5.36682,0.275718,22.7671,5.26378,30.453,0.876431,0.222835,0.273452,0.545843,0.780228,4.61965,0.888792,0.144756,0.0652508
1885,796.722,1,5.37063,0.337007,22.6846,5.38493,31.7558,0.816327,0.218532,0.266911,0.585388,0.77387,4.50268,0.899679,0.144547,0.0678807
1886,787.392,1,5.36345,0.329547,22.4456,5.65535,31.1077,0.933666,0.213711,0.260153,0.570565,0.796204,4.71333,0.910946,0.142759,0.0670577
1887,787.385,1,5.33474,0.329,22.3382,5.53712,32.4454,0.776893,0.219235,0.271846,0.565812,0.776044,4.77883,0.922546,0.143138,0.0661242
1888,780.643,1,5.33376,0.266088,22.136,5.43267,31.535,0.891172,0.225516,0.269146,0.551485,0.761295,5.03228,0.9112,0.139514,0.0647889
1889,785.927,1,5.30237,0.292808,22.2576,5.56174,31.3492,0.81598,0.222091,0.282381,0.537521,0.776388,4.94116,0.925035,0.140308,0.0668581
1890,776.534,1,5.30186,0.243842,22.1573,5.67905,29.974,0.736184,0.222752,0.282473,0.567029,0.766054,4.99476,0.937307,0.137405,0.0652368
1891,779.865,1,5.2948,0.286274,21.7586,5.84986,29.1364,0.785875,0.219079,0.280116,0.585583,0.752006,5.09363,0.928297,0.140877,0.0639615
1892,778.055,1,5.34557,0.294288,21.7887,5.8132,28.8421,0.850991,0.218063,0.273024,0.605345,0.743498,5.09498,0.923403,0.138817,0.0640719
1893,777.646,1,5.34008,0.299701,21.9033,5.82142,29.0026,0.752188,0.219574,0.27002,0.590017,0.724672,4.97823,0.916398,0.135303,0.0669377
1894,777.767,1,5.37292,0.25819,21.8645,5.90237,26.4757,0.810876,0.222778,0.279602,0.575078,0.706323,5.04365,0.919766,0.136445,0.0657794
1895,778.412,1,5.3459,0.292042,21.7102,5.87617,27.5102,0.768109,0.226573,0.274093,0.560517,0.7266,5.04761,0.927277,0.13588,0.0670327
1896,768.678,1,5.306,0.265134,21.5701,5.66531,26.2991,0.649694,0.220836,0.267153,0.546324,0.710132,4.9198,0.931784,0.139146,0.0653354
1897,779.404,1,5.31506,0.296845,21.6257,5.67645,26.0919,0.662285,0.219611,0.278655,0.557473,0.704047,4.90516,0.928238,0.143171,0.0642223
1898,778.002,1,5.29381,0.288509,21.6461,5.97668,26.4382,0.640734,0.219538,0.272943,0.543357,0.700768,4.9312,0.93141,0.140608,0.0659957
1899,772.373,1,5.27022,0.257814,21.8849,5.66684,28.96,0.628081,0.222687,0.293547,0.529599,0.747423,5.14769,0.941214,0.141132,0.0643247
1900,771.11,1,5.29141,0.301906,21.657,5.81579,28.176,0.662568,0.219033,0.286115,0.516189,0.749,5.01735,0.929059,0.141969,0.0629484
1901,776.67,1,5.286,0.292413,21.5552,5.9967,26.9194,0.704844,0.21617,0.296169,0.503119,0.759375,4.90898,0.933955,0.141057,0.0645461
1902,771.034,1,5.29985,0.271002,21.5884,5.99942,26.4806,0.654142,0.219966,0.28867,0.49038,0.750041,4.98861,0.928655,0.139219,0.0638175
1903,774.921,1,5.31577,0.253466,22.0579,6.05637,27.3674,0.608872,0.223374,0.287858,0.478377,0.740468,5.098,0.921528,0.135694,0.0662533
1904,782.092,1,5.30653,0.275391,22.1518,5.66751,27.4317,0.600183,0.224253,0.299672,0.551489,0.724212,4.99095,0.943731,0.136865,0.0682137
1905,772.181,1,5.30699,0.258179,22.2148,5.9361,27.6165,0.636656,0.227069,0.295732,0.537525,0.738906,5.05989,0.952992,0.135246,0.066699
1906,772.711,1,5.27575,0.282438,22.6183,5.50013,29.6476,0.620914,0.225788,0.298157,0.523914,0.720197,5.05595,0.957529,0.135523,0.0682215
1907,770.758,1,5.28584,0.25662,22.2168,5.41858,27.8668,0.664063,0.220094,0.301537,0.510649,0.706343,5.13042,0.953947,0.137309,0.0664941
1908,784.83,1,5.27945,0.254563,22.3654,5.70976,28.8087,0.726693,0.226105,0.293902,0.497719,0.703135,5.27472,0.947786,0.139986,0.0701234
1909,786.188,1,5.28345,0.274777,22.5567,5.64711,29.0606,0.802529,0.223139,0.291002,0.485116,0.708006,5.38744,0.954092,0.136442,0.073611
1910,780.044,1,5.31619,0.292205,22.4548,5.7205,29.5326,0.712716,0.220408,0.283634,0.472833,0.720685,5.25103,0.952666,0.136959,0.0717472
1911,773.492,1,5.31813,0.296801,22.015,5.51817,28.2716,0.722722,0.215451,0.276452,0.470853,0.707034,5.11807,0.94621,0.138342,0.0699305
1912,778.752,1,5.26108,0.293545,22.0378,5.55342,29.3342,0.62343,0.219539,0.281734,0.481732,0.693447,4.98848,0.953742,0.142459,0.0681598
1913,779.531,1,5.29555,0.283925,21.7193,5.6159,28.8657,0.584887,0.22052,0.2746,0.488437,0.677905,4.90709,0.953311,0.145263,0.0675479
1914,775.922,1,5.28931,0.296139,21.9429,5.62888,29.0664,0.615752,0.21917,0.285192,0.507551,0.674742,5.02304,0.940885,0.143688,0.0658376
1915,772.869,1,5.32521,0.313656,22.2856,5.49633,29.1848,0.690918,0.218375,0.280416,0.494699,0.657657,5.05759,0.947241,0.141536,0.0666677
1916,775.589,1,5.33736,0.291128,21.9774,5.58929,28.5603,0.749788,0.223947,0.273316,0.485875,0.659439,5.19772,0.941529,0.142554,0.0658816
1917,777.934,1,5.32209,0.271057,21.9045,5.48936,28.6602,0.677869,0.223453,0.274276,0.473572,0.690789,5.06611,0.924354,0.142942,0.0651811
1918,768.458,1,5.29449,0.279251,22.1191,5.5495,28.0329,0.636883,0.217795,0.275402,0.461581,0.731472,4.95245,0.925471,0.142031,0.0635307
1919,770.746,1,5.31937,0.275333,22.0193,5.56785,26.9503,0.7281,0.223708,0.279777,0.449894,0.712951,5.11366,0.923532,0.138435,0.0651692
1920,767.048,1,5.33566,0.236468,22.1381,5.46043,27.4933,0.651081,0.225197,0.287604,0.438502,0.694898,5.01235,0.918795,0.137626,0.0643901
1921,770.499,1,5.29242,0.248027,22.2417,5.32308,26.5164,0.637888,0.225944,0.289936,0.430477,0.709291,5.04484,0.911916,0.141577,0.0627597
1922,776.234,1,5.29962,0.247368,22.312,5.33586,25.7518,0.668432,0.221799,0.282595,0.429762,0.693002,5.11343,0.892185,0.142965,0.0633745
1923,780.396,1,5.29731,0.259368,22.1141,5.42045,25.3375,0.621856,0.21859,0.292176,0.437396,0.709081,4.98396,0.889155,0.141146,0.0652605
1924,776.712,1,5.30346,0.255478,22.3271,5.37896,25.9944,0.675451,0.213055,0.284778,0.446823,0.707913,5.17637,0.900704,0.141143,0.064349
1925,772.501,1,5.28299,0.254592,22.1179,5.54489,24.9774,0.663635,0.213177,0.283202,0.468755,0.723666,5.08025,0.916557,0.141389,0.063122
1926,772.275,1,5.31078,0.273568,22.0788,5.28302,24.3898,0.739738,0.212763,0.276032,0.464915,0.705343,5.01475,0.89856,0.140015,0.0635456
1927,763.501,1,5.34064,0.280669,22.0773,5.67007,25.7937,0.667942,0.213229,0.288539,0.474249,0.69322,5.02847,0.916087,0.138067,0.0619366
1928,748.631,1,5.32444,0.291675,22.1691,5.7657,26.6309,0.658837,0.215707,0.281795,0.475999,0.687059,5.04027,0.931636,0.136923,0.0603683
1929,762.251,1,5.32539,0.299867,22.2502,5.68437,27.4292,0.715126,0.220613,0.282519,0.499703,0.683471,5.20947,0.935161,0.13944,0.0613432
1930,761.911,1,5.33622,0.312326,22.0175,5.39195,26.0331,0.701834,0.219009,0.280838,0.493593,0.666165,5.14528,0.925722,0.144532,0.0597899
1931,762.899,1,5.35112,0.273262,22.0179,5.29789,25.7578,0.788789,0.219383,0.291016,0.507085,0.649298,5.25204,0.935031,0.14394,0.0597004
