iteration,convergenceIndicator,phase,Cl_pop,V1_pop,Q2_pop,V2_pop,Q3_pop,V3_pop,omega_Cl,omega_V1,omega_Q2,omega_V2,omega_Q3,omega_V3,a
365,483.793,2,5.12369,20.4597,5.94436,26.8836,2.21511e-12,0.00419703,0.265108,0.235902,0.707172,0.349448,8.81871,6.69928,0.0597997
366,483.028,2,5.12662,20.5325,5.90949,27.2623,4.34675e-12,0.0145556,0.261142,0.236223,0.703121,0.34855,9.42987,6.22062,0.0596903
367,477.469,2,5.12692,20.4293,5.90375,26.7555,2.76929e-12,0.00790911,0.260204,0.238383,0.700583,0.35501,8.56158,6.68241,0.0585691
368,475.693,2,5.136,20.3039,6.10792,26.9713,3.33658e-12,0.00627985,0.261722,0.225793,0.744419,0.331948,8.06451,7.16003,0.0582436
369,486.599,2,5.13006,20.1768,6.13361,26.7332,3.79245e-12,0.0039227,0.264941,0.217887,0.729205,0.337237,7.73398,7.46927,0.060089
370,484.207,2,5.12529,20.2535,6.03748,26.7963,2.44897e-12,0.00394525,0.264371,0.221753,0.716989,0.347443,7.41301,7.99277,0.0598751
371,474.214,2,5.13389,20.1863,6.0248,27.1852,1.88643e-12,0.0054772,0.263213,0.227169,0.716947,0.349631,7.28052,7.76619,0.0585873
372,483.561,2,5.13716,20.1654,5.98806,26.8963,1.97264e-12,0.00843533,0.263025,0.235685,0.722049,0.359285,7.16527,7.66121,0.0589334
373,480.098,2,5.1285,20.234,5.93624,26.8213,6.97123e-13,0.0125613,0.261837,0.236845,0.712581,0.354636,6.96257,7.86743,0.0590275
374,477.969,2,5.112,20.2458,5.89954,26.2815,6.12684e-13,0.0138295,0.262914,0.243497,0.685365,0.371708,7.24546,7.60631,0.0583097
375,467.028,2,5.1278,20.4264,5.90818,26.1038,9.36592e-13,0.0171689,0.263728,0.236212,0.675886,0.362066,6.75171,7.52091,0.058049
376,468.596,2,5.13664,20.5049,5.9006,25.7865,1.3105e-12,0.00879078,0.263738,0.237527,0.660515,0.363113,6.38539,7.3955,0.0581044
377,468.771,2,5.14337,20.6267,5.85747,25.3884,9.99644e-13,0.0105517,0.264838,0.239865,0.648406,0.35341,6.4025,7.10786,0.0583054
378,468.625,2,5.13781,20.6558,5.92249,25.0459,7.79634e-13,0.0132893,0.267318,0.237688,0.658556,0.333745,6.38755,7.02624,0.0585402
379,468.501,2,5.13844,20.6971,5.87466,24.516,6.037e-13,0.00989777,0.267754,0.240715,0.667821,0.327166,6.56653,6.84994,0.0582831
380,464.353,2,5.13099,20.4702,5.92076,24.5588,5.30291e-13,0.00702592,0.267691,0.246907,0.665553,0.323866,6.41918,6.84529,0.0578904
381,469.363,2,5.12188,20.3848,5.92433,24.5671,5.17729e-13,0.00621703,0.268966,0.242599,0.661982,0.322355,6.43019,6.68274,0.0583881
382,472.637,2,5.1295,20.3921,5.92351,24.249,4.28972e-13,0.0074246,0.267229,0.248938,0.659551,0.320229,6.48751,6.9712,0.0582305
383,466.93,2,5.12818,20.4118,5.91425,24.2104,3.29211e-13,0.00778065,0.26653,0.251616,0.660214,0.32609,6.3317,6.72688,0.0583099
384,463.659,2,5.13654,20.3549,5.95401,24.268,3.63528e-13,0.00607197,0.266162,0.251642,0.659718,0.333877,6.08446,6.63321,0.0582083
385,467.647,2,5.1371,20.3338,5.9612,24.3355,4.71556e-13,0.00592964,0.264587,0.248443,0.656043,0.341912,6.04101,6.42017,0.0585555
386,476.274,2,5.13778,20.3098,5.94925,24.5995,4.07209e-13,0.00515461,0.263125,0.246674,0.648336,0.35162,6.15468,6.3729,0.0589892
387,476.076,2,5.13458,20.3072,5.96398,25.042,3.7523e-13,0.005057,0.263803,0.248215,0.646787,0.359357,6.07152,6.50843,0.0590837
388,474.352,2,5.13362,20.3595,5.89213,24.9358,3.24996e-13,0.00419391,0.261499,0.248016,0.64905,0.363409,6.0492,6.70039,0.0590238
389,476.361,2,5.13984,20.3373,5.90339,24.957,3.57994e-13,0.00369249,0.261058,0.252624,0.651213,0.359911,6.17183,6.71961,0.058999
390,476.325,2,5.13882,20.3214,5.9089,24.9677,3.86761e-13,0.00437126,0.261087,0.255924,0.65209,0.35572,6.27608,6.82919,0.0588937
391,466.24,2,5.13851,20.2693,5.95842,24.8483,3.52997e-13,0.00406641,0.261439,0.25838,0.652407,0.352744,6.20806,6.69986,0.0588059
392,473.493,2,5.13859,20.2294,6.01433,24.722,3.40716e-13,0.00391437,0.261451,0.257473,0.655895,0.34497,6.15083,6.64531,0.0592021
393,476.092,2,5.14062,20.2214,6.02678,24.6895,3.62082e-13,0.00388277,0.261637,0.257103,0.658907,0.344112,6.20713,6.7103,0.0591874
394,471.946,2,5.13993,20.2582,6.0264,24.807,4.15306e-13,0.00396166,0.262148,0.259838,0.661444,0.346817,6.29156,6.71054,0.0588332
395,477.119,2,5.13367,20.2482,5.98528,24.8558,3.80745e-13,0.00380466,0.262745,0.261992,0.658961,0.357893,6.31268,6.64782,0.058726
396,468.268,2,5.13052,20.2762,5.95721,25.0183,3.972e-13,0.00475398,0.262707,0.263548,0.654647,0.36615,6.21352,6.55205,0.0586355
397,477.894,2,5.12976,20.2894,5.94306,25.0654,4.2064e-13,0.00523274,0.262669,0.263568,0.662992,0.372882,6.29026,6.43193,0.0585962
398,466.786,2,5.13069,20.2715,5.95982,25.1494,4.9635e-13,0.00570756,0.263375,0.263082,0.666522,0.375959,6.32053,6.36759,0.0583284
399,468.2,2,5.12818,20.2866,5.94925,25.1948,5.09399e-13,0.00584272,0.263991,0.261577,0.66337,0.380554,6.41332,6.31494,0.0581221
400,476.055,2,5.13022,20.301,5.95739,25.2266,5.0278e-13,0.0065415,0.263923,0.26051,0.662563,0.377876,6.43729,6.3727,0.0582187
401,492.294,2,5.13283,20.3365,5.96236,25.2729,4.90806e-13,0.00668531,0.264195,0.260055,0.663766,0.376943,6.4824,6.45748,0.058537
402,486.715,2,5.13433,20.3772,5.97244,25.254,5.00803e-13,0.00632494,0.264404,0.259184,0.665318,0.377358,6.50215,6.55634,0.0586595
403,483.952,2,5.13552,20.3679,5.9862,25.3387,5.11346e-13,0.00612778,0.264359,0.258136,0.671018,0.376638,6.50855,6.66461,0.0586801
404,478.906,2,5.13586,20.3695,5.98825,25.3425,5.13056e-13,0.00615808,0.264353,0.258058,0.672265,0.375797,6.50795,6.68598,0.058679
405,474.595,2,5.1359,20.368,5.98534,25.3181,5.17429e-13,0.0061499,0.264216,0.258231,0.673307,0.375638,6.50555,6.69805,0.0586487
406,470.583,2,5.1357,20.3691,5.98326,25.3262,5.19852e-13,0.00610611,0.26418,0.257987,0.674512,0.375143,6.49517,6.72043,0.0586087
407,463.162,2,5.13558,20.3692,5.97364,25.3043,5.18639e-13,0.00619559,0.264114,0.257888,0.674213,0.373895,6.47721,6.70764,0.0586144
408,465.373,2,5.13529,20.3703,5.97533,25.3098,5.17847e-13,0.00634876,0.264159,0.258033,0.67342,0.373043,6.4694,6.70339,0.0585965
409,473.361,2,5.13571,20.3744,5.97962,25.3018,5.06912e-13,0.00645863,0.264249,0.258203,0.672582,0.372072,6.46263,6.69897,0.058625
410,479.339,2,5.13595,20.3681,5.98199,25.2964,5.09017e-13,0.00644352,0.264152,0.258591,0.672517,0.37124,6.47318,6.69025,0.058655
411,467.019,2,5.13592,20.3665,5.98659,25.3041,5.1212e-13,0.00632495,0.26416,0.258815,0.672517,0.370063,6.47727,6.67445,0.0586451
412,479.499,2,5.13597,20.3601,5.9929,25.3201,5.08862e-13,0.00638102,0.264149,0.258831,0.67342,0.369267,6.47925,6.6732,0.0586738
413,477.524,2,5.1357,20.3495,6.00175,25.3178,5.12114e-13,0.00639363,0.264077,0.258863,0.674548,0.368169,6.48462,6.66607,0.0587003
414,469.552,2,5.13545,20.3437,6.00358,25.2901,5.09914e-13,0.00639641,0.263987,0.258925,0.674553,0.367477,6.48854,6.6575,0.0586939
415,467.777,2,5.1358,20.3343,6.00928,25.2717,5.1665e-13,0.00638978,0.263922,0.259024,0.674544,0.366879,6.48731,6.66675,0.0586596
416,462.195,2,5.13622,20.3223,6.01691,25.2551,5.22756e-13,0.00641228,0.263979,0.259153,0.67443,0.36657,6.49401,6.65653,0.0586032
417,472.509,2,5.13677,20.3147,6.02354,25.264,5.2997e-13,0.00642133,0.263976,0.259061,0.676556,0.366622,6.49559,6.65009,0.0585731
418,480.135,2,5.13687,20.3014,6.03471,25.2366,5.36898e-13,0.00644235,0.263993,0.259343,0.678008,0.366579,6.50323,6.64034,0.0585739
419,472.674,2,5.1367,20.2882,6.04219,25.2149,5.31083e-13,0.00646496,0.264017,0.259583,0.679087,0.366046,6.5157,6.62463,0.0585577
420,471.817,2,5.1365,20.2804,6.04779,25.2108,5.22122e-13,0.00645035,0.26409,0.259434,0.679844,0.365588,6.51106,6.62155,0.0585574
421,477.126,2,5.13653,20.2753,6.0516,25.2036,5.17136e-13,0.00645403,0.264081,0.259209,0.680787,0.365462,6.52639,6.61447,0.0585559
422,473.285,2,5.13655,20.2657,6.05946,25.1744,5.08739e-13,0.00640575,0.264093,0.259093,0.681961,0.364959,6.54393,6.61,0.0585323
423,477.706,2,5.13627,20.2575,6.06189,25.1706,5.08628e-13,0.00630789,0.264094,0.259066,0.682575,0.364832,6.55928,6.61896,0.0585097
424,477.161,2,5.1363,20.2605,6.06176,25.1552,5.15676e-13,0.00619933,0.26406,0.259011,0.68284,0.364313,6.57062,6.62643,0.0585071
425,481.507,2,5.13564,20.2619,6.05732,25.149,5.13291e-13,0.00625042,0.264193,0.25893,0.682845,0.364209,6.57293,6.63307,0.0585247
426,461.019,2,5.13525,20.2642,6.05537,25.1338,5.07505e-13,0.00638629,0.264237,0.258691,0.68252,0.364144,6.55972,6.62912,0.0584999
427,469.916,2,5.13522,20.2639,6.05033,25.122,5.21259e-13,0.00634128,0.264226,0.258709,0.682,0.363771,6.56293,6.63952,0.058477
428,473.762,2,5.13541,20.2727,6.04393,25.1229,5.23548e-13,0.00635624,0.264278,0.258539,0.682232,0.362864,6.56774,6.64115,0.058487
429,476.128,2,5.1353,20.2747,6.0407,25.1262,5.17502e-13,0.00629885,0.264315,0.25867,0.682599,0.36216,6.56963,6.64937,0.0584862
430,474.526,2,5.13516,20.2768,6.03925,25.1191,5.15683e-13,0.00628607,0.26431,0.258542,0.682604,0.361284,6.57927,6.63959,0.0585105
431,470.126,2,5.13511,20.2778,6.03609,25.1204,5.10926e-13,0.00624065,0.264301,0.258576,0.683273,0.361351,6.5786,6.62843,0.0584968
432,466.402,2,5.1352,20.2765,6.03405,25.118,5.10097e-13,0.0061881,0.264211,0.258647,0.683002,0.361219,6.57646,6.61739,0.0584885
433,462.847,2,5.13539,20.2794,6.03233,25.1333,5.0625e-13,0.00618846,0.264111,0.258648,0.683474,0.361404,6.56634,6.60073,0.0584709
434,459.836,2,5.13508,20.2873,6.02492,25.148,5.09285e-13,0.00618057,0.263997,0.258705,0.682898,0.36139,6.55309,6.58851,0.0584578
435,467.923,2,5.13512,20.2911,6.02076,25.1577,5.11407e-13,0.00618975,0.263928,0.258864,0.682743,0.361276,6.53768,6.58544,0.0584598
436,467.172,2,5.13505,20.2984,6.01807,25.1596,5.16382e-13,0.00619275,0.263925,0.259063,0.682556,0.361044,6.53141,6.58177,0.0584482
437,476.078,2,5.13514,20.2992,6.01726,25.1607,5.08202e-13,0.0062004,0.263938,0.259227,0.682282,0.361246,6.53166,6.58675,0.0584416
438,480.165,2,5.13543,20.2948,6.02086,25.1654,5.04309e-13,0.00614554,0.263903,0.259271,0.682438,0.361095,6.53429,6.58967,0.0584577
439,478.476,2,5.13511,20.291,6.02153,25.1654,5.0539e-13,0.00615154,0.263966,0.259304,0.682979,0.360733,6.53655,6.58854,0.0584702
440,469.944,2,5.13471,20.2907,6.02,25.1638,5.0167e-13,0.00619303,0.264093,0.259421,0.683164,0.360679,6.53634,6.58594,0.0584498
441,482.411,2,5.13388,20.2882,6.01853,25.1553,5.00511e-13,0.00622525,0.264189,0.259444,0.683607,0.36101,6.54487,6.58106,0.0584566
442,476.482,2,5.13372,20.2899,6.01633,25.1474,4.97975e-13,0.00620478,0.264176,0.259546,0.683673,0.361746,6.54047,6.58529,0.0584434
443,479.171,2,5.13386,20.2867,6.01919,25.1454,5.02391e-13,0.00616165,0.26414,0.259604,0.68439,0.362181,6.53817,6.59215,0.0584343
444,470.25,2,5.13373,20.2843,6.02107,25.1533,5.07488e-13,0.00611551,0.264182,0.259403,0.684602,0.36211,6.5396,6.59195,0.0584232
445,480.682,2,5.13354,20.2835,6.02195,25.1504,5.0715e-13,0.00613872,0.264154,0.259247,0.684963,0.362453,6.54898,6.59825,0.0584177
446,481.156,2,5.13317,20.2816,6.02226,25.1394,5.14191e-13,0.00605042,0.264194,0.258981,0.685507,0.362828,6.55935,6.61121,0.0584018
447,470.191,2,5.13311,20.2791,6.02462,25.1366,5.14928e-13,0.00606911,0.264174,0.258864,0.685666,0.362576,6.55773,6.61495,0.0583937
448,469.333,2,5.13309,20.275,6.02862,25.1214,5.067e-13,0.00599952,0.264177,0.258903,0.686018,0.362531,6.56987,6.60802,0.0583658
449,466.172,2,5.1331,20.269,6.03422,25.1152,5.07552e-13,0.00590599,0.264185,0.258653,0.686329,0.362308,6.56841,6.60227,0.0583583
450,488.707,2,5.13333,20.2656,6.04043,25.1005,5.05754e-13,0.00589298,0.26412,0.258573,0.686904,0.362336,6.56728,6.60983,0.0583927
451,495.775,2,5.13349,20.2597,6.04574,25.0911,5.09496e-13,0.0059325,0.264068,0.258732,0.687445,0.362621,6.58166,6.61479,0.0584178
452,485.06,2,5.13374,20.2551,6.05007,25.0842,5.0922e-13,0.00592255,0.264017,0.258643,0.687748,0.362472,6.5881,6.62002,0.0584394
453,470.237,2,5.13387,20.2535,6.04766,25.0753,5.15075e-13,0.00593188,0.26401,0.258681,0.688223,0.36209,6.58854,6.62507,0.0584206
454,475.277,2,5.13366,20.2518,6.04791,25.0698,5.22623e-13,0.00592042,0.263956,0.258516,0.689215,0.361775,6.59202,6.62586,0.0584193
455,477.823,2,5.13339,20.2476,6.04801,25.0666,5.25031e-13,0.0059269,0.264052,0.258383,0.69021,0.361474,6.60421,6.62496,0.0584102
456,486.323,2,5.13335,20.2425,6.05107,25.0652,5.26706e-13,0.00593145,0.264121,0.258237,0.690844,0.361401,6.61182,6.63575,0.0584176
457,477.099,2,5.13317,20.2376,6.05095,25.0491,5.30055e-13,0.00599566,0.264111,0.258092,0.691517,0.361252,6.61004,6.64802,0.0584112
458,474.218,2,5.13304,20.2333,6.0507,25.0498,5.34021e-13,0.00601035,0.26409,0.257982,0.692231,0.360817,6.60855,6.65031,0.0584141
459,475.373,2,5.13295,20.2271,6.05223,25.0433,5.36242e-13,0.00591937,0.264076,0.257951,0.692971,0.360675,6.60191,6.65257,0.058417
460,474.466,2,5.13321,20.2243,6.05473,25.0424,5.34062e-13,0.00579888,0.264104,0.258056,0.693431,0.360573,6.59725,6.65534,0.0584107
461,470.27,2,5.13335,20.2218,6.0587,25.0476,5.31653e-13,0.00580151,0.264134,0.258033,0.693966,0.359749,6.59439,6.64853,0.0584228
462,473.459,2,5.13351,20.2203,6.06008,25.0416,5.30995e-13,0.00581103,0.264246,0.258012,0.694644,0.359268,6.60011,6.64346,0.0584183
463,472.282,2,5.13379,20.2232,6.06002,25.0538,5.30257e-13,0.00583437,0.264282,0.257946,0.694601,0.359355,6.59838,6.64431,0.0584119
464,477.334,2,5.13386,20.2271,6.05688,25.0564,5.31911e-13,0.00582447,0.264288,0.257907,0.69491,0.359096,6.61042,6.63598,0.0584176
465,475.181,2,5.13394,20.2265,6.05697,25.0626,5.26243e-13,0.00587373,0.264286,0.257946,0.695141,0.359229,6.61379,6.6267,0.058419
466,476.736,2,5.13396,20.2257,6.05563,25.0621,5.27374e-13,0.00595177,0.264278,0.257847,0.695489,0.359037,6.61878,6.62213,0.0584275
467,467.098,2,5.13377,20.2237,6.05377,25.0593,5.33904e-13,0.00593437,0.264282,0.257868,0.695835,0.358996,6.61651,6.61795,0.0584109
468,461.544,2,5.13357,20.2214,6.05188,25.0586,5.32982e-13,0.00594779,0.264267,0.257684,0.695983,0.358767,6.61261,6.61495,0.0583947
469,476.361,2,5.13373,20.2213,6.05018,25.0498,5.37425e-13,0.00596528,0.264235,0.257606,0.696333,0.358507,6.60816,6.625,0.0583976
470,475.003,2,5.13396,20.223,6.04949,25.039,5.347e-13,0.00595833,0.264253,0.257494,0.696262,0.358479,6.61037,6.62698,0.0583978
471,464.126,2,5.13417,20.225,6.04758,25.0288,5.35879e-13,0.00592962,0.264205,0.257303,0.69621,0.358061,6.60421,6.62579,0.0583983
472,464.309,2,5.13441,20.2257,6.0482,25.0181,5.35076e-13,0.00589409,0.264255,0.257101,0.696329,0.357829,6.60063,6.61592,0.0583984
473,465.545,2,5.13477,20.225,6.04946,25.0157,5.36481e-13,0.00594971,0.264308,0.257016,0.696506,0.357508,6.59297,6.60779,0.0584025
474,459.299,2,5.13499,20.2269,6.04782,25.012,5.39254e-13,0.00591639,0.264366,0.257065,0.696497,0.356986,6.58854,6.59985,0.0583892
475,470.358,2,5.13516,20.2297,6.04663,25.0145,5.42317e-13,0.00582623,0.264396,0.257132,0.696704,0.35671,6.5886,6.59769,0.058383
476,467.139,2,5.13509,20.2304,6.04408,25.0185,5.40916e-13,0.00576478,0.26441,0.257205,0.69726,0.356219,6.58914,6.58984,0.0583768
477,481.56,2,5.13508,20.2332,6.04295,25.0309,5.39871e-13,0.00584001,0.264435,0.257109,0.697146,0.356012,6.59722,6.58725,0.0583966
478,485.541,2,5.13512,20.2357,6.03937,25.0295,5.37861e-13,0.00585107,0.264449,0.257083,0.696787,0.355903,6.60221,6.59429,0.0584162
479,474.932,2,5.13504,20.2399,6.03637,25.0182,5.27177e-13,0.00587751,0.264442,0.256879,0.696489,0.355963,6.60512,6.59046,0.058428
480,467.117,2,5.13487,20.2402,6.03445,25.0298,5.25362e-13,0.00585036,0.264468,0.25668,0.696693,0.355842,6.61271,6.58384,0.0584155
481,473.043,2,5.13481,20.2444,6.03146,25.0332,5.27398e-13,0.00582644,0.264445,0.256491,0.696963,0.355409,6.61701,6.58431,0.0584205
482,477.145,2,5.13475,20.2452,6.02952,25.0345,5.30716e-13,0.00582988,0.264474,0.256375,0.697453,0.355172,6.61936,6.58804,0.0584221
483,472.658,2,5.13465,20.2449,6.02736,25.0391,5.30347e-13,0.00586472,0.264493,0.256331,0.697648,0.355081,6.61735,6.58482,0.0584256
484,481.328,2,5.13465,20.2492,6.02233,25.0504,5.27277e-13,0.00583997,0.264495,0.256162,0.697626,0.354838,6.61884,6.58507,0.0584515
485,482.623,2,5.1347,20.2548,6.01861,25.0512,5.32962e-13,0.00583591,0.264458,0.255996,0.697714,0.354596,6.62029,6.581,0.0584857
486,477.751,2,5.13499,20.2592,6.01514,25.0419,5.40438e-13,0.00585317,0.264508,0.255903,0.697678,0.354425,6.61796,6.57845,0.0585058
487,478.294,2,5.13498,20.2613,6.01377,25.0276,5.40985e-13,0.00586485,0.264591,0.255809,0.697609,0.354473,6.6192,6.57915,0.0585122
488,473.874,2,5.13491,20.2659,6.01298,25.0287,5.40875e-13,0.00584092,0.264658,0.255926,0.697032,0.354953,6.61579,6.57682,0.0585077
489,474.953,2,5.13469,20.2656,6.0124,25.0231,5.43945e-13,0.00580431,0.264697,0.255861,0.696921,0.355108,6.60897,6.58009,0.058512
490,473.007,2,5.13463,20.264,6.01395,25.0287,5.44064e-13,0.0057662,0.264703,0.255694,0.696867,0.355358,6.60539,6.58829,0.0585028
491,475.724,2,5.13467,20.2628,6.01522,25.0287,5.39157e-13,0.0057646,0.264689,0.255699,0.696855,0.35556,6.60288,6.59487,0.0584959
492,473.876,2,5.13492,20.2636,6.01631,25.0304,5.37268e-13,0.00574384,0.264682,0.255624,0.696842,0.355287,6.60067,6.59478,0.058507
493,482.171,2,5.13498,20.2668,6.01479,25.029,5.39231e-13,0.00572935,0.264666,0.255527,0.696394,0.355466,6.60091,6.60259,0.0585185
494,475.541,2,5.13526,20.2739,6.0129,25.0261,5.41082e-13,0.00572243,0.264667,0.255443,0.695918,0.355149,6.60362,6.59975,0.0585372
495,476.76,2,5.13544,20.2801,6.0105,25.0319,5.37151e-13,0.005751,0.264658,0.255541,0.69572,0.354786,6.60314,6.5968,0.0585546
496,478.144,2,5.13549,20.2856,6.0076,25.0423,5.3542e-13,0.00570719,0.264644,0.255632,0.695545,0.354472,6.60591,6.59988,0.0585619
497,467.17,2,5.13534,20.2884,6.0032,25.0418,5.38012e-13,0.00566058,0.264643,0.255763,0.695487,0.354104,6.60507,6.59669,0.0585567
498,475.455,2,5.13501,20.2909,5.99919,25.0398,5.37419e-13,0.00569586,0.26464,0.255972,0.69548,0.353984,6.60035,6.59436,0.0585639
499,471.411,2,5.13502,20.2937,5.99602,25.0395,5.36698e-13,0.00571723,0.264603,0.2561,0.695147,0.354042,6.59479,6.58955,0.0585704
500,472.683,2,5.13517,20.2954,5.99408,25.04,5.38794e-13,0.00569012,0.264621,0.256201,0.694643,0.353898,6.59311,6.58901,0.0585752
501,474.829,2,5.13523,20.2996,5.9913,25.0378,5.43236e-13,0.00568954,0.264628,0.256185,0.694116,0.353882,6.58557,6.59194,0.0585891
502,477.775,2,5.13522,20.3045,5.98953,25.0336,5.49313e-13,0.00567491,0.26464,0.256103,0.693793,0.353861,6.58688,6.5907,0.0586026
503,483.296,2,5.13514,20.3078,5.98618,25.0254,5.54861e-13,0.0056853,0.264632,0.256047,0.693278,0.353819,6.59478,6.58973,0.0586211
504,473.917,2,5.13506,20.313,5.98021,25.0155,5.61246e-13,0.0056919,0.264596,0.256079,0.692785,0.353787,6.59401,6.58663,0.0586318
505,474.122,2,5.13494,20.3139,5.97584,25.0208,5.61225e-13,0.00572165,0.264592,0.256087,0.692296,0.353421,6.58645,6.58442,0.0586584
506,472.431,2,5.13488,20.3182,5.97217,25.03,5.59646e-13,0.0057341,0.264588,0.255987,0.691531,0.353157,6.58012,6.57894,0.0586888
507,480.994,2,5.13489,20.3204,5.97177,25.0325,5.57738e-13,0.00579695,0.264587,0.255945,0.691102,0.353032,6.57955,6.57705,0.0587147
508,479.157,2,5.13495,20.3204,5.97271,25.0302,5.5303e-13,0.00582529,0.26461,0.255959,0.690752,0.352709,6.57811,6.57905,0.058734
509,480.873,2,5.13504,20.3194,5.97325,25.0245,5.50404e-13,0.00585095,0.264601,0.256034,0.690685,0.352593,6.58198,6.57887,0.058743
510,472.241,2,5.13513,20.3193,5.97508,25.0137,5.4755e-13,0.00588645,0.264613,0.256109,0.690942,0.35242,6.57887,6.57496,0.0587455
511,474.644,2,5.13538,20.3186,5.97938,25.0034,5.46405e-13,0.00586724,0.264609,0.256139,0.691329,0.352389,6.57151,6.57795,0.0587463
512,468.264,2,5.13559,20.3179,5.98305,24.9956,5.48498e-13,0.00587821,0.264627,0.256137,0.69118,0.352291,6.5685,6.58178,0.0587366
513,475.357,2,5.13573,20.3174,5.98404,24.9851,5.49591e-13,0.00592651,0.264631,0.256091,0.690581,0.3523,6.56958,6.58798,0.0587373
514,466.254,2,5.13571,20.319,5.98417,24.979,5.49702e-13,0.00597907,0.264647,0.256062,0.690121,0.352321,6.56986,6.58796,0.0587266
515,475.258,2,5.13588,20.3199,5.98532,24.9702,5.51117e-13,0.00602127,0.26464,0.256009,0.689783,0.35247,6.5673,6.58489,0.0587378
516,473.792,2,5.13591,20.3204,5.98715,24.9638,5.49953e-13,0.00607673,0.264667,0.255946,0.689191,0.352611,6.56681,6.58089,0.0587474
517,473.18,2,5.13589,20.3211,5.98905,24.9577,5.53417e-13,0.00605655,0.264707,0.255923,0.688556,0.352816,6.56481,6.58308,0.058747
518,476.789,2,5.13598,20.3212,5.98997,24.9528,5.53701e-13,0.00603514,0.264705,0.255948,0.687901,0.353215,6.56143,6.58484,0.058751
519,470.387,2,5.13593,20.3241,5.98843,24.945,5.56533e-13,0.00604695,0.264694,0.255907,0.68759,0.352948,6.56171,6.58441,0.0587556
520,469.885,2,5.13599,20.3258,5.98726,24.9422,5.57149e-13,0.00609273,0.264704,0.255842,0.687473,0.352763,6.56496,6.57978,0.0587566
521,466.685,2,5.13592,20.3272,5.98649,24.9387,5.60034e-13,0.00609262,0.264706,0.255849,0.687632,0.352558,6.56319,6.57592,0.0587523
522,474.973,2,5.13601,20.3284,5.98645,24.9455,5.64151e-13,0.00609706,0.26471,0.255905,0.687427,0.352296,6.56295,6.57792,0.0587578
523,461.014,2,5.13607,20.33,5.98704,24.9424,5.62685e-13,0.00614918,0.264717,0.255873,0.687078,0.352059,6.55627,6.57758,0.0587537
524,475.322,2,5.13614,20.3327,5.98541,24.9451,5.55617e-13,0.0061911,0.264736,0.255891,0.686584,0.352035,6.5574,6.57739,0.0587596
525,482.547,2,5.13603,20.3338,5.98561,24.9458,5.53944e-13,0.00623052,0.264728,0.255962,0.68646,0.352269,6.56042,6.58552,0.0587535
526,474.88,2,5.13597,20.3338,5.98737,24.9451,5.52152e-13,0.00629708,0.264769,0.255958,0.686348,0.352294,6.56152,6.59264,0.0587432
527,471.617,2,5.13594,20.3351,5.98656,24.9426,5.5072e-13,0.00622596,0.264838,0.256022,0.686039,0.352269,6.55409,6.59404,0.0587461
