iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtCLCRMLMIN,V1_pop,Q_pop,V2_pop,bias_pop,omega_Cl,omega_V1,omega_Q,omega_V2,corr_V2_V1,a1,a2
1712,412.933,1,5.362,0.626008,20.9651,5.9196,24.1934,0.268,0.215384,0.277496,0.666087,0.366592,0.851859,0.301413,0.0613979
1713,416.287,1,5.35532,0.630445,21.0197,5.88068,24.6329,0.268,0.212628,0.274797,0.649222,0.379046,0.836625,0.303481,0.0628307
1714,412.415,1,5.3405,0.622449,20.5871,6.01249,23.435,0.268,0.212506,0.267839,0.63951,0.369448,0.788828,0.298144,0.0630575
1715,417.326,1,5.34512,0.612332,20.5398,5.86037,23.091,0.268,0.207482,0.261057,0.692868,0.360093,0.84782,0.301541,0.063905
1716,419.64,1,5.33285,0.607801,20.4949,5.63142,22.3842,0.268,0.206287,0.269705,0.675324,0.350976,0.878369,0.304296,0.063897
1717,411.921,1,5.30383,0.595978,20.521,5.81473,22.7516,0.268,0.207426,0.2683,0.658224,0.3681,0.903963,0.300989,0.0634149
1718,406.717,1,5.32566,0.595611,20.4884,5.83513,22.4743,0.268,0.207384,0.261507,0.641558,0.35878,0.881411,0.300034,0.0626238
1719,407.225,1,5.35587,0.613817,20.6155,5.82422,22.3096,0.268,0.212498,0.263999,0.642703,0.366457,0.897885,0.30194,0.0619522
1720,399.765,1,5.35934,0.623332,21.1435,5.49219,23.2264,0.268,0.210051,0.257315,0.641991,0.357178,0.910723,0.303328,0.0618343
1721,400.916,1,5.3334,0.61053,20.9449,5.49522,22.9746,0.268,0.208792,0.25887,0.644805,0.348135,0.89979,0.300545,0.0621271
1722,404.816,1,5.32472,0.629424,20.5591,5.66453,22.4027,0.268,0.209878,0.252315,0.628843,0.375206,0.901379,0.303224,0.0624277
1723,402.905,1,5.36111,0.645212,20.6107,6.08211,22.89,0.268,0.21522,0.245926,0.640202,0.365705,0.882897,0.302857,0.0619186
1724,407.52,1,5.37078,0.628451,21.1471,5.75267,22.8215,0.268,0.213139,0.239699,0.652427,0.356445,0.876754,0.299567,0.0630735
1725,410.245,1,5.37033,0.638142,21.1248,5.79028,23.1764,0.268,0.212447,0.244532,0.635907,0.34742,0.858413,0.300421,0.0633402
1726,405.643,1,5.37395,0.615618,20.9065,5.80815,22.8393,0.268,0.214315,0.260644,0.658751,0.356054,0.902263,0.30615,0.0617364
1727,399.69,1,5.35143,0.608009,20.9725,5.84296,22.8803,0.268,0.209801,0.26918,0.642767,0.347039,0.886067,0.298398,0.0609237
1728,404.882,1,5.34515,0.648319,20.5312,6.09933,23.0104,0.268,0.214817,0.26426,0.692374,0.338251,0.904367,0.30512,0.061044
1729,405.104,1,5.32871,0.665544,20.5212,6.07996,23.1971,0.268,0.212126,0.261095,0.680708,0.329687,0.900455,0.305998,0.0612751
1730,408.396,1,5.34502,0.603745,20.2889,6.20514,23.2355,0.268,0.207893,0.259675,0.715863,0.331429,0.865961,0.304829,0.0610979
1731,405.368,1,5.34619,0.608754,20.1183,6.37243,23.9368,0.268,0.213425,0.2531,0.721998,0.323037,0.873183,0.300294,0.0622966
1732,402.494,1,5.34126,0.594106,20.4229,5.8255,23.7652,0.268,0.208021,0.258766,0.707852,0.328219,0.894434,0.300863,0.0615771
1733,401.403,1,5.32721,0.590557,20.5617,5.75073,24.2467,0.268,0.205612,0.252214,0.689929,0.319909,0.892403,0.297785,0.0621163
1734,409.556,1,5.30793,0.589403,20.6173,5.60013,24.5373,0.268,0.205514,0.245828,0.672459,0.311808,0.879381,0.299533,0.064418
1735,410.062,1,5.33043,0.600465,20.9759,5.56355,25.2052,0.268,0.212153,0.258139,0.710697,0.346256,0.837119,0.301297,0.0627869
1736,410.301,1,5.33931,0.626129,20.8248,5.57413,25.7725,0.268,0.208432,0.258128,0.692702,0.337489,0.805064,0.297638,0.0611971
1737,410.587,1,5.34009,0.637142,20.767,5.35253,25.0573,0.268,0.211731,0.251592,0.68111,0.328943,0.701307,0.301124,0.0601964
1738,427.377,1,5.31752,0.650579,21.2799,5.18449,24.3536,0.268,0.21248,0.265866,0.666757,0.361648,0.764302,0.306323,0.0628405
1739,436.057,1,5.31102,0.644822,21.4515,5.28344,25.4408,0.268,0.210341,0.27139,0.69148,0.363716,0.644046,0.299481,0.0646682
1740,434.107,1,5.33164,0.617437,20.6148,5.69602,26.0427,0.268,0.216935,0.288473,0.703989,0.378862,0.599783,0.303637,0.0630308
1741,442.116,1,5.31818,0.635295,20.45,5.99468,26.4797,0.268,0.212739,0.298054,0.697219,0.401116,0.620377,0.300012,0.063718
1742,431.123,1,5.33231,0.650183,20.6059,6.13535,26.4271,0.268,0.213592,0.290507,0.724681,0.440906,0.702543,0.298696,0.0621046
1743,421.682,1,5.30062,0.660931,20.4258,6.11503,26.9736,0.268,0.222912,0.283151,0.706331,0.436387,0.746865,0.306206,0.0605321
1744,422.004,1,5.28375,0.632793,20.176,5.97326,24.9095,0.268,0.21911,0.275982,0.696268,0.425337,0.656346,0.30427,0.0589994
1745,432.932,1,5.31774,0.642988,20.2717,5.90888,25.6279,0.268,0.213583,0.268994,0.678638,0.43763,0.707606,0.301364,0.0629121
1746,427.749,1,5.30117,0.650933,20.3219,5.97783,25.1818,0.268,0.216616,0.262183,0.74181,0.446287,0.732471,0.300493,0.0616122
1747,430.369,1,5.31666,0.648551,20.6505,5.69707,25.2486,0.268,0.217516,0.26007,0.736239,0.434987,0.761856,0.300835,0.0627807
1748,429.047,1,5.30137,0.650485,21.0739,5.37795,24.8673,0.268,0.213469,0.270634,0.717597,0.424467,0.790973,0.302734,0.062875
1749,418.107,1,5.32291,0.618866,20.8485,5.67374,24.9271,0.268,0.212891,0.27372,0.699427,0.413719,0.848307,0.299594,0.0626591
1750,421.102,1,5.33846,0.632286,20.6427,5.86769,24.9756,0.268,0.216968,0.272054,0.74127,0.403244,0.80135,0.303207,0.0616254
1751,427.357,1,5.35138,0.641199,20.7454,5.88018,25.6179,0.268,0.216795,0.265166,0.764193,0.393033,0.694996,0.307698,0.0627145
1752,426.047,1,5.34999,0.638634,20.5368,6.03324,25.2819,0.268,0.219423,0.258452,0.744844,0.383082,0.654514,0.307404,0.0611265
1753,429.281,1,5.3282,0.629925,20.1068,6.25966,25.2984,0.268,0.213867,0.251907,0.753264,0.389373,0.661863,0.301002,0.0617749
1754,421.92,1,5.34672,0.645143,19.7866,6.5019,26.7785,0.268,0.213993,0.245529,0.787879,0.401819,0.679552,0.307404,0.0602107
1755,414.702,1,5.36213,0.628017,20.122,6.16306,25.7028,0.268,0.209576,0.239312,0.76793,0.400058,0.732724,0.30291,0.0588631
1756,406.522,1,5.30817,0.612787,20.1686,5.89581,25.3827,0.268,0.205953,0.245235,0.748485,0.389928,0.793091,0.303085,0.0585096
1757,410.356,1,5.33221,0.613305,20.2834,5.7615,25.5165,0.268,0.21428,0.248466,0.729533,0.380055,0.832004,0.302406,0.0601511
1758,407.357,1,5.31945,0.615054,20.6186,5.54546,25.3904,0.268,0.214152,0.256364,0.72072,0.388224,0.866663,0.302287,0.0594551
1759,412.632,1,5.33069,0.627885,20.4183,5.90256,25.387,0.268,0.212562,0.272989,0.75731,0.378394,0.837149,0.302958,0.0584419
1760,411.298,1,5.31915,0.615592,20.2879,6.00515,25.0617,0.268,0.213109,0.266077,0.744931,0.382872,0.83751,0.303565,0.0593741
1761,414.049,1,5.31672,0.629448,20.4787,5.75505,25.3889,0.268,0.214183,0.259339,0.72985,0.383458,0.833897,0.307053,0.0598372
1762,414.314,1,5.33592,0.647134,20.674,5.70398,25.7848,0.268,0.212528,0.277078,0.71137,0.376968,0.825135,0.301947,0.0598413
1763,415.197,1,5.34034,0.640992,20.4896,5.74921,25.3201,0.268,0.216231,0.281105,0.73016,0.367423,0.792538,0.302666,0.0611401
1764,412.051,1,5.34687,0.647362,20.8058,5.80698,24.8282,0.268,0.214833,0.27934,0.749848,0.36522,0.822231,0.303553,0.059592
1765,411.665,1,5.35511,0.628294,20.3196,6.02049,25.3554,0.268,0.213768,0.277278,0.75216,0.356666,0.790562,0.303921,0.0580831
1766,415.432,1,5.35441,0.631277,20.3617,6.00219,25.0811,0.268,0.214784,0.280167,0.733115,0.347635,0.694812,0.306468,0.0578319
1767,413.117,1,5.34049,0.62499,20.08,6.04765,24.9804,0.268,0.213461,0.273073,0.718141,0.338833,0.638755,0.305351,0.0578032
1768,412.512,1,5.33004,0.626332,20.4243,5.99891,24.2709,0.268,0.215776,0.266158,0.725496,0.330253,0.599715,0.305334,0.0571342
1769,418.011,1,5.33149,0.605661,20.2514,6.28027,24.4969,0.268,0.212442,0.26473,0.730515,0.358369,0.572051,0.304144,0.0568769
1770,431.037,1,5.3198,0.607566,20.2014,5.85793,24.9461,0.268,0.21061,0.274042,0.712018,0.375847,0.671594,0.303076,0.0605131
1771,426.04,1,5.33651,0.622834,20.1888,5.89416,24.5373,0.268,0.209899,0.290751,0.725393,0.376271,0.774714,0.304217,0.0605154
1772,416.461,1,5.29198,0.611278,20.2812,5.70973,24.2891,0.268,0.20973,0.285821,0.707025,0.366743,0.768957,0.306409,0.0589832
1773,409.966,1,5.32785,0.625979,20.3277,5.93447,24.3519,0.268,0.210775,0.278584,0.689123,0.357457,0.696953,0.306329,0.0574897
1774,417.327,1,5.31139,0.627465,20.1237,6.11885,24.2231,0.268,0.211836,0.27153,0.671674,0.351495,0.709411,0.305415,0.0592545
1775,405.62,1,5.36838,0.613657,20.591,5.99981,25.105,0.268,0.207725,0.275754,0.654667,0.397167,0.865395,0.302555,0.0596033
1776,413.535,1,5.30306,0.625213,20.8224,5.69982,24.9055,0.268,0.216356,0.286465,0.63809,0.435422,0.856243,0.304822,0.0593757
1777,414.16,1,5.30575,0.601808,20.7032,5.33825,24.5009,0.268,0.210878,0.289625,0.621934,0.44128,0.844292,0.308183,0.0584739
1778,412.15,1,5.31027,0.621307,20.9337,5.47718,24.6318,0.268,0.209218,0.284307,0.606186,0.447583,0.885094,0.304308,0.058998
1779,412.28,1,5.30861,0.61168,20.7157,5.46425,24.9296,0.268,0.205404,0.28834,0.59814,0.43625,0.890427,0.308678,0.0610486
1780,423.317,1,5.32278,0.620648,20.7825,5.61274,25.0076,0.268,0.204405,0.304312,0.666124,0.466123,0.873511,0.306048,0.0608866
1781,423.595,1,5.31126,0.650428,20.9159,5.37639,24.5395,0.268,0.207103,0.301073,0.649257,0.457488,0.867162,0.307233,0.0613797
1782,423.395,1,5.29855,0.622851,20.9497,5.37623,24.4834,0.268,0.209634,0.30575,0.632818,0.4525,0.891341,0.308035,0.0621063
1783,417.069,1,5.32784,0.636586,20.8963,5.3978,24.9607,0.268,0.206049,0.298008,0.627315,0.462737,0.872065,0.304304,0.0608906
1784,421.893,1,5.33087,0.643567,20.9217,5.84637,26.0013,0.268,0.214094,0.290462,0.620091,0.467758,0.850721,0.302629,0.0606322
1785,415.44,1,5.33357,0.651902,20.3659,5.91366,24.3737,0.268,0.214107,0.283108,0.621298,0.471645,0.86871,0.30547,0.059663
1786,414.945,1,5.34198,0.63488,20.4687,5.99624,24.2616,0.268,0.211163,0.275939,0.678271,0.459703,0.846234,0.304271,0.0611119
1787,417.554,1,5.35078,0.635705,20.7921,5.72164,24.13,0.268,0.208043,0.268952,0.661096,0.448063,0.793921,0.302562,0.0609008
1788,412.888,1,5.35386,0.626877,21.0424,5.95069,23.2994,0.268,0.210383,0.262142,0.644357,0.469879,0.834239,0.299511,0.0609524
1789,403.62,1,5.33795,0.629435,20.8488,5.86522,24.1717,0.268,0.211191,0.261275,0.628042,0.470972,0.839443,0.302078,0.059409
1790,409.667,1,5.33988,0.638826,20.575,6.08816,24.5388,0.268,0.214953,0.262597,0.624907,0.474526,0.857035,0.304005,0.0593902
1791,408.436,1,5.35197,0.667136,20.2648,6.24717,22.9941,0.268,0.209927,0.255947,0.635855,0.46251,0.860796,0.303032,0.0590777
1792,424.043,1,5.33869,0.64981,20.5643,5.88416,22.8581,0.268,0.207783,0.255701,0.623748,0.457396,0.833314,0.301693,0.0613227
1793,426.321,1,5.35952,0.632325,20.7982,5.94899,23.3973,0.268,0.20976,0.253559,0.619245,0.462521,0.849329,0.298189,0.0639636
1794,412.908,1,5.35366,0.620764,20.3457,6.21215,21.8737,0.268,0.205562,0.270956,0.603565,0.45081,0.876194,0.299092,0.0632847
1795,420.499,1,5.35441,0.61395,19.9984,6.25064,21.2158,0.268,0.205792,0.272362,0.58894,0.439395,0.830836,0.30072,0.0636261
1796,420.177,1,5.34975,0.621141,20.2284,6.15614,20.8806,0.268,0.207825,0.272355,0.643959,0.428269,0.80887,0.304147,0.062015
1797,424.147,1,5.36458,0.627711,20.7185,6.14364,21.4896,0.268,0.205922,0.265459,0.671743,0.417425,0.780782,0.298174,0.0622291
1798,422.923,1,5.36921,0.63369,21.1117,6.14743,22.6524,0.268,0.211687,0.27788,0.654734,0.410295,0.755764,0.303051,0.0611183
1799,411.832,1,5.32851,0.646041,20.3908,6.27935,22.7311,0.268,0.216745,0.270844,0.638156,0.399906,0.779895,0.305445,0.0601536
1800,416.014,1,5.3332,0.627394,19.9439,6.53352,22.118,0.268,0.214022,0.263986,0.647346,0.38978,0.812981,0.301428,0.0609743
1801,416.85,1,5.33275,0.616211,20.256,6.31808,21.6329,0.268,0.212723,0.257301,0.669068,0.37991,0.741501,0.304143,0.0603422
1802,419.366,1,5.32189,0.600548,20.472,6.06719,21.6163,0.268,0.218437,0.252002,0.653093,0.370291,0.719502,0.304902,0.0618947
1803,431.527,1,5.32537,0.595347,20.1757,6.34329,22.5727,0.268,0.215507,0.271303,0.688776,0.360915,0.673036,0.306737,0.0632117
1804,422.287,1,5.36059,0.634025,19.8314,6.62979,22.5474,0.268,0.216147,0.279359,0.696771,0.351776,0.650668,0.304351,0.0616111
1805,423.697,1,5.35202,0.632023,19.9968,6.29953,22.8477,0.268,0.215113,0.27409,0.679128,0.357179,0.659878,0.303123,0.061165
1806,422.718,1,5.33538,0.626462,20.2813,6.49941,23.8511,0.268,0.217906,0.26715,0.661932,0.370227,0.701698,0.300604,0.0612958
1807,408.975,1,5.32952,0.631309,19.9316,6.33089,22.5284,0.268,0.212799,0.260386,0.731282,0.360852,0.767604,0.300619,0.0599538
1808,419.568,1,5.31595,0.648209,20.3633,6.30354,23.0156,0.268,0.219302,0.253792,0.748275,0.351715,0.752138,0.311635,0.0600809
1809,418.337,1,5.35792,0.657184,20.5016,6.51414,23.0771,0.268,0.213749,0.247366,0.733526,0.34281,0.76014,0.304246,0.0621865
1810,422.329,1,5.37087,0.605133,20.4478,6.04876,23.7653,0.268,0.208632,0.252204,0.726827,0.351087,0.783566,0.299183,0.0631207
1811,417.452,1,5.36994,0.651147,20.521,6.13049,23.867,0.268,0.217715,0.255706,0.708424,0.342198,0.823352,0.304472,0.0622642
1812,420.954,1,5.35023,0.625025,20.4945,6.12311,23.2796,0.268,0.215545,0.256856,0.69283,0.339591,0.81816,0.304096,0.0615629
1813,419.456,1,5.33336,0.629007,20.4214,6.03058,23.4429,0.268,0.212281,0.250352,0.724857,0.330992,0.846812,0.300253,0.0643678
1814,413.681,1,5.3315,0.623543,20.4175,6.15535,23.4739,0.268,0.213096,0.269394,0.706503,0.353055,0.879735,0.298124,0.0632736
1815,410.792,1,5.34606,0.61629,20.5815,5.96939,23.1743,0.268,0.208091,0.262573,0.688614,0.344116,0.860449,0.296408,0.0649318
1816,409.418,1,5.32359,0.632222,20.6628,5.61076,23.5541,0.268,0.221144,0.264657,0.671178,0.35973,0.88774,0.304949,0.0632877
1817,409.993,1,5.33956,0.635716,20.9233,5.66045,23.4184,0.268,0.215544,0.26829,0.654184,0.391439,0.915508,0.300907,0.0627567
1818,415.802,1,5.37129,0.644074,20.713,5.87781,23.1664,0.268,0.214876,0.272132,0.660793,0.381528,0.913039,0.297303,0.0645513
1819,413.658,1,5.33992,0.643501,20.6263,5.99344,23.3671,0.268,0.209738,0.266356,0.683455,0.389325,0.910053,0.302598,0.0629169
1820,405.038,1,5.3404,0.628946,20.4072,5.87922,22.9791,0.268,0.20769,0.271279,0.666149,0.379467,0.931298,0.302446,0.0632423
1821,405.729,1,5.34028,0.626096,20.442,6.10407,23.3023,0.268,0.21003,0.265843,0.64964,0.369859,0.913583,0.301792,0.0625499
1822,412.141,1,5.32695,0.636496,20.5773,6.05133,23.5598,0.268,0.2116,0.269485,0.703627,0.364495,0.899329,0.299446,0.0626446
1823,408.448,1,5.34538,0.640488,20.5355,5.73627,24.3076,0.268,0.209376,0.280359,0.70804,0.389738,0.931863,0.308113,0.0610584
1824,413.354,1,5.33275,0.634688,20.4126,6.00293,24.5485,0.268,0.208686,0.27326,0.729721,0.37987,0.903207,0.303286,0.0629012
1825,406.871,1,5.34683,0.631757,20.4365,6.35684,25.2236,0.268,0.209636,0.266341,0.711244,0.370252,0.890707,0.301822,0.0613085
1826,413.251,1,5.31752,0.631204,20.518,6.10582,24.7373,0.268,0.209959,0.266193,0.701389,0.379137,0.883154,0.301754,0.0626878
1827,412.22,1,5.3165,0.628415,20.1185,6.21619,23.7915,0.268,0.215626,0.272936,0.708735,0.381511,0.866046,0.299606,0.0622667
1828,418.799,1,5.34235,0.621503,20.1309,6.07075,23.939,0.268,0.210166,0.266025,0.690789,0.409721,0.862606,0.301279,0.0621894
1829,409.452,1,5.34312,0.622852,19.9959,6.38753,24.3463,0.268,0.213365,0.275704,0.673298,0.403874,0.844972,0.30157,0.0606148
1830,408.365,1,5.36768,0.657487,20.2099,6.53019,24.5034,0.268,0.211634,0.268723,0.666881,0.393648,0.873752,0.305957,0.0603049
1831,411.364,1,5.37372,0.649135,20.0287,6.69488,23.469,0.268,0.210535,0.269555,0.649995,0.38368,0.903462,0.302635,0.0619239
1832,413.868,1,5.35581,0.640077,20.211,6.37977,23.8536,0.268,0.209138,0.290495,0.633537,0.410548,0.896428,0.304457,0.062041
1833,421.372,1,5.33164,0.652152,20.5771,6.01496,24.3839,0.268,0.209762,0.29017,0.617496,0.423313,0.895871,0.303615,0.0637199
1834,408.998,1,5.34479,0.627411,20.8975,5.66017,23.3035,0.268,0.207283,0.282822,0.62327,0.412595,0.890938,0.298326,0.0622009
1835,405.198,1,5.35751,0.621401,20.7575,5.80192,23.6685,0.268,0.206334,0.294912,0.635831,0.404371,0.899172,0.300373,0.0606259
1836,415.882,1,5.3348,0.62095,20.6054,5.87184,22.9604,0.268,0.210086,0.290659,0.652691,0.394132,0.904318,0.299529,0.0631659
1837,412.562,1,5.34077,0.63663,20.5946,6.06074,23.4505,0.268,0.206137,0.28763,0.694599,0.384153,0.914623,0.303759,0.0627116
1838,410.362,1,5.34066,0.637237,20.2209,6.23724,23.1529,0.268,0.212716,0.284198,0.680383,0.374426,0.899115,0.304372,0.0627005
1839,403.374,1,5.31606,0.648617,20.3056,6.21447,22.616,0.268,0.214026,0.282562,0.663155,0.364945,0.891287,0.302236,0.0611129
1840,415.76,1,5.35948,0.634531,20.4387,6.03039,22.0062,0.268,0.21317,0.292256,0.656428,0.359679,0.890833,0.299607,0.0635595
1841,416.065,1,5.3662,0.618694,20.1532,6.28907,22.9037,0.268,0.211493,0.284856,0.708614,0.350572,0.879427,0.299507,0.0640319
1842,417.532,1,5.32699,0.609257,20.094,6.13143,23.6559,0.268,0.214098,0.277643,0.708407,0.365381,0.89366,0.307714,0.0624106
1843,423.206,1,5.32998,0.608588,20.015,6.14218,23.1509,0.268,0.208677,0.2898,0.69047,0.382159,0.907361,0.304384,0.0644006
1844,410.514,1,5.31488,0.632259,20.0076,6.36215,21.8274,0.268,0.212873,0.284461,0.672987,0.389307,0.922272,0.302261,0.0640506
1845,408.027,1,5.3373,0.617327,19.8439,6.19101,22.0091,0.268,0.211279,0.277258,0.655946,0.37945,0.901468,0.30062,0.0626805
1846,407.146,1,5.39531,0.632626,20.4521,6.32255,22.5699,0.268,0.214883,0.270238,0.639337,0.370749,0.897016,0.298695,0.0631438
1847,405.356,1,5.35279,0.640248,20.4901,6.31344,21.8346,0.268,0.213128,0.27396,0.623149,0.408952,0.882414,0.303067,0.061545
1848,402.862,1,5.3332,0.641807,20.3006,6.11659,20.964,0.268,0.215028,0.267023,0.661778,0.398597,0.875227,0.300268,0.0599866
1849,403.132,1,5.345,0.625277,20.1437,6.22505,21.0291,0.268,0.209584,0.270659,0.674182,0.404784,0.852702,0.299374,0.0589502
1850,410.989,1,5.35979,0.584879,20.1613,6.27959,22.1253,0.268,0.208333,0.26633,0.669508,0.394535,0.848149,0.300256,0.0600543
1851,414.381,1,5.35195,0.600364,19.8845,6.83502,22.2978,0.268,0.204674,0.269551,0.724812,0.417715,0.872964,0.297867,0.061761
1852,418.979,1,5.33257,0.612449,19.3903,6.80082,22.5885,0.268,0.212182,0.272008,0.716674,0.407138,0.901075,0.299781,0.0619767
1853,420.213,1,5.32502,0.626675,19.4305,6.86768,22.9668,0.268,0.216485,0.271174,0.703457,0.396829,0.901399,0.307322,0.0619688
1854,405.38,1,5.37295,0.611897,19.7804,6.72258,22.3402,0.268,0.214792,0.271569,0.686394,0.386782,0.869416,0.305534,0.0603997
1855,409.758,1,5.37634,0.607087,20.0036,6.74405,23.3817,0.268,0.212871,0.278824,0.710635,0.376988,0.875532,0.302908,0.0604465
1856,417.585,1,5.33133,0.62662,19.7335,6.74438,22.5467,0.268,0.215184,0.278347,0.715417,0.390095,0.866365,0.304972,0.0608964
1857,413.25,1,5.32003,0.613848,19.7293,6.54834,22.3531,0.268,0.211669,0.289389,0.698361,0.386602,0.865288,0.304192,0.0601835
1858,418.119,1,5.33618,0.591469,19.8123,6.30398,22.3311,0.268,0.207497,0.30608,0.680678,0.398715,0.885959,0.298674,0.0628808
1859,408.003,1,5.31334,0.609326,20.0091,6.57081,23.2404,0.268,0.211758,0.29833,0.66473,0.388619,0.863437,0.302132,0.0612886
1860,425.84,1,5.31139,0.603748,19.7831,6.30981,23.7942,0.268,0.212583,0.290776,0.660376,0.413718,0.847798,0.305937,0.0618732
1861,427.153,1,5.36277,0.61855,19.98,6.34268,23.4535,0.268,0.207691,0.283413,0.665201,0.403243,0.804893,0.310627,0.0624104
1862,414.407,1,5.32447,0.648399,20.006,6.3467,23.3057,0.268,0.215464,0.276237,0.672027,0.393032,0.81621,0.303953,0.0608302
1863,418.478,1,5.33489,0.633044,20.3268,6.14576,23.574,0.268,0.212403,0.272154,0.72149,0.38308,0.726584,0.299794,0.0606834
1864,410.545,1,5.32901,0.638021,20.3324,5.98937,24.6812,0.268,0.20843,0.278388,0.703222,0.383634,0.816908,0.297064,0.0591817
1865,410.057,1,5.36221,0.653929,20.2974,6.20527,25.1327,0.268,0.208082,0.271339,0.710693,0.382394,0.824292,0.3025,0.0592813
1866,410.152,1,5.30956,0.63863,20.2804,6.18398,25.5091,0.268,0.217295,0.267431,0.721269,0.398107,0.83504,0.302784,0.0596244
1867,414.295,1,5.35594,0.619513,20.3363,6.03971,25.7362,0.268,0.212432,0.277213,0.703006,0.388027,0.826326,0.309489,0.0589996
1868,422.045,1,5.38099,0.64588,20.6779,5.88924,25.8778,0.268,0.208776,0.270194,0.685206,0.39283,0.825858,0.301653,0.0630972
1869,420.529,1,5.35808,0.628353,21.1498,5.71738,25.7581,0.268,0.209083,0.272689,0.667856,0.382883,0.833336,0.297999,0.0627091
1870,422.962,1,5.34925,0.634759,20.897,5.65105,24.9848,0.268,0.207387,0.275564,0.660047,0.373189,0.843254,0.303129,0.0641857
1871,415.598,1,5.32172,0.640623,21.3873,5.21626,25.3854,0.268,0.207514,0.287583,0.643335,0.373243,0.867377,0.303123,0.0631968
1872,414.652,1,5.32503,0.613763,21.2199,5.3579,25.2793,0.268,0.210317,0.29473,0.627045,0.363792,0.84552,0.297812,0.0615967
1873,413.829,1,5.32581,0.645069,21.2206,5.17363,25.3136,0.268,0.206489,0.287267,0.611168,0.354581,0.861254,0.302146,0.0610478
1874,416.157,1,5.33296,0.64352,21.6503,5.25878,26.299,0.268,0.210631,0.279993,0.595693,0.384204,0.881654,0.301351,0.0623837
1875,414.159,1,5.34163,0.643885,21.625,5.28898,26.0956,0.268,0.212191,0.273249,0.605247,0.396129,0.846317,0.304859,0.0608042
1876,405.935,1,5.328,0.633211,21.3234,5.44874,25.5973,0.268,0.212334,0.266794,0.619654,0.386099,0.885631,0.302178,0.0606511
1877,410.037,1,5.3367,0.623187,21.0168,5.58022,25.4113,0.268,0.209115,0.274054,0.603964,0.376323,0.86495,0.301142,0.0613385
1878,410.639,1,5.34255,0.630936,21.089,5.59301,24.4349,0.268,0.210403,0.282584,0.588671,0.410464,0.871164,0.30202,0.0607778
1879,410.914,1,5.34098,0.628041,21.4092,5.51214,25.0016,0.268,0.206163,0.289108,0.573766,0.433179,0.896234,0.297877,0.0621903
1880,414.012,1,5.31943,0.647593,20.8156,5.4395,25.584,0.268,0.209082,0.29073,0.587405,0.428003,0.868399,0.305323,0.0610078
1881,419.89,1,5.31275,0.646369,20.8219,5.67728,24.6454,0.268,0.212422,0.283369,0.651313,0.417166,0.84155,0.309847,0.0603614
1882,417.372,1,5.33099,0.637602,20.887,6.00281,24.994,0.268,0.211548,0.276194,0.637436,0.406603,0.842207,0.30333,0.0620119
1883,413.351,1,5.33936,0.632612,21.2324,5.37462,24.7687,0.268,0.208233,0.2692,0.694543,0.396307,0.833744,0.301843,0.0619221
1884,418.707,1,5.35499,0.625986,21.2599,5.42888,25.157,0.268,0.210346,0.262384,0.684208,0.395601,0.804656,0.301319,0.0620922
1885,421.705,1,5.32019,0.609472,21.0562,5.37141,26.0427,0.268,0.221561,0.25574,0.732921,0.385584,0.801842,0.306889,0.0613805
1886,415.75,1,5.32705,0.62419,20.9543,5.75556,25.9876,0.268,0.215951,0.26271,0.714363,0.399954,0.81586,0.301913,0.0598263
1887,406.213,1,5.3493,0.632834,20.7977,5.80395,26.9134,0.268,0.216964,0.262621,0.702976,0.389827,0.808925,0.304748,0.0583115
1888,404.885,1,5.33296,0.614733,20.7801,5.72325,26.362,0.268,0.217884,0.27515,0.685176,0.379956,0.822019,0.302494,0.058312
1889,416.749,1,5.32717,0.623867,21.2067,5.62869,27.0719,0.268,0.219153,0.282274,0.667827,0.378014,0.831272,0.30382,0.0609068
1890,407.459,1,5.35375,0.606081,20.9503,6.10333,26.613,0.268,0.213604,0.275126,0.680389,0.37854,0.851176,0.299533,0.0612513
1891,407.865,1,5.35947,0.644039,20.4508,6.20184,26.4048,0.268,0.215933,0.26816,0.663161,0.368955,0.867187,0.304392,0.0597856
1892,420.106,1,5.35182,0.617041,20.5256,5.82121,26.0838,0.268,0.214372,0.269656,0.764952,0.370359,0.844487,0.302212,0.0610909
1893,416.16,1,5.33586,0.62108,20.5258,5.76816,26.0395,0.268,0.210663,0.268217,0.750749,0.373942,0.826229,0.30027,0.0602128
1894,403.487,1,5.33625,0.58679,20.3539,5.84229,24.0364,0.268,0.208578,0.289848,0.731888,0.364474,0.869084,0.299273,0.0593456
1895,420.083,1,5.30433,0.618601,20.7266,5.66461,25.377,0.268,0.213651,0.282509,0.713357,0.397472,0.856512,0.302228,0.0598425
1896,407.961,1,5.31218,0.614406,20.428,5.99828,25.3548,0.268,0.212067,0.277689,0.716776,0.395749,0.87885,0.301844,0.0591623
1897,405.756,1,5.32048,0.630878,20.1714,5.82063,25.058,0.268,0.210914,0.280417,0.734086,0.385728,0.862917,0.305335,0.0584401
1898,402.193,1,5.34672,0.640012,20.4405,6.06349,25.092,0.268,0.211093,0.273316,0.715498,0.375961,0.884416,0.305398,0.0579988
1899,409.021,1,5.30506,0.618084,20.3678,6.08095,25.059,0.268,0.217145,0.291055,0.712438,0.377286,0.900131,0.303304,0.0595586
