trans_Cl_vs_CLCRMLMIN_abscissa,trans_Cl_vs_CLCRMLMIN_spline,trans_Cl_vs_CLCRMLMIN_regression,trans_Cl_vs_WTKG_abscissa,trans_Cl_vs_WTKG_spline,trans_Cl_vs_WTKG_regression,trans_Cl_vs_logtCLCRMLMIN_abscissa,trans_Cl_vs_logtCLCRMLMIN_spline,trans_Cl_vs_logtCLCRMLMIN_regression,trans_Q_vs_CLCRMLMIN_abscissa,trans_Q_vs_CLCRMLMIN_spline,trans_Q_vs_CLCRMLMIN_regression,trans_Q_vs_WTKG_abscissa,trans_Q_vs_WTKG_spline,trans_Q_vs_WTKG_regression,trans_Q_vs_logtCLCRMLMIN_abscissa,trans_Q_vs_logtCLCRMLMIN_spline,trans_Q_vs_logtCLCRMLMIN_regression,trans_V1_vs_CLCRMLMIN_abscissa,trans_V1_vs_CLCRMLMIN_spline,trans_V1_vs_CLCRMLMIN_regression,trans_V1_vs_WTKG_abscissa,trans_V1_vs_WTKG_spline,trans_V1_vs_WTKG_regression,trans_V1_vs_logtCLCRMLMIN_abscissa,trans_V1_vs_logtCLCRMLMIN_spline,trans_V1_vs_logtCLCRMLMIN_regression,trans_V2_vs_CLCRMLMIN_abscissa,trans_V2_vs_CLCRMLMIN_spline,trans_V2_vs_CLCRMLMIN_regression,trans_V2_vs_WTKG_abscissa,trans_V2_vs_WTKG_spline,trans_V2_vs_WTKG_regression,trans_V2_vs_logtCLCRMLMIN_abscissa,trans_V2_vs_logtCLCRMLMIN_spline,trans_V2_vs_logtCLCRMLMIN_regression,trans_bias_vs_CLCRMLMIN_abscissa,trans_bias_vs_CLCRMLMIN_spline,trans_bias_vs_CLCRMLMIN_regression,trans_bias_vs_WTKG_abscissa,trans_bias_vs_WTKG_spline,trans_bias_vs_WTKG_regression,trans_bias_vs_logtCLCRMLMIN_abscissa,trans_bias_vs_logtCLCRMLMIN_spline,trans_bias_vs_logtCLCRMLMIN_regression,split
149.376,1.91693,1.89511,68.4848,1.8949,1.94018,-0.0244999,1.9053,1.87434,149.376,2.05429,1.99127,68.4848,2.24328,2.01763,-0.0244999,2.02754,1.99769,149.376,3.30868,3.25791,68.4848,3.29861,3.28116,-0.0244999,3.31799,3.2583,149.376,3.44696,3.39659,68.4848,3.45025,3.41567,-0.0244999,3.44952,3.39943,149.376,-1.31677,-1.31677,68.4848,-1.31677,-1.31677,-0.0244999,-1.31677,-1.31677,All
150.393,1.91687,1.89928,68.8081,1.89872,1.94358,-0.017334,1.9052,1.87881,150.393,2.06143,1.98997,68.8081,2.23963,2.0186,-0.017334,2.0379,1.99625,150.393,3.3071,3.25786,68.8081,3.29948,3.28232,-0.017334,3.31808,3.25851,150.393,3.44654,3.39603,68.8081,3.44973,3.41648,-0.017334,3.4503,3.39906,150.393,-1.31677,-1.31677,68.8081,-1.31677,-1.31677,-0.017334,-1.31677,-1.31677,All
151.41,1.91681,1.90346,69.1313,1.90254,1.94698,-0.0101681,1.90511,1.88329,151.41,2.06857,1.98868,69.1313,2.23598,2.01958,-0.0101681,2.04826,1.99481,151.41,3.30553,3.2578,69.1313,3.30035,3.28347,-0.0101681,3.31818,3.25871,151.41,3.44612,3.39548,69.1313,3.4492,3.41729,-0.0101681,3.45109,3.39869,151.41,-1.31677,-1.31677,69.1313,-1.31677,-1.31677,-0.0101681,-1.31677,-1.31677,All
152.427,1.91675,1.90763,69.4545,1.90636,1.95038,-0.00300224,1.90502,1.88776,152.427,2.07571,1.98739,69.4545,2.23233,2.02056,-0.00300224,2.05861,1.99337,152.427,3.30395,3.25774,69.4545,3.30122,3.28463,-0.00300224,3.31827,3.25891,152.427,3.4457,3.39492,69.4545,3.44868,3.4181,-0.00300224,3.45188,3.39832,152.427,-1.31677,-1.31677,69.4545,-1.31677,-1.31677,-0.00300224,-1.31677,-1.31677,All
153.444,1.91669,1.9118,69.7778,1.91018,1.95379,0.00416366,1.90527,1.89224,153.444,2.08285,1.98609,69.7778,2.22867,2.02154,0.00416366,2.06645,1.99194,153.444,3.30238,3.25768,69.7778,3.30209,3.28579,0.00416366,3.31749,3.25912,153.444,3.44528,3.39437,69.7778,3.44815,3.41891,0.00416366,3.45172,3.39795,153.444,-1.31677,-1.31677,69.7778,-1.31677,-1.31677,0.00416366,-1.31677,-1.31677,All
154.462,1.91664,1.91597,70.101,1.914,1.95719,0.0113296,1.90561,1.89672,154.462,2.08999,1.9848,70.101,2.22502,2.02252,0.0113296,2.07356,1.9905,154.462,3.30081,3.25762,70.101,3.30296,3.28694,0.0113296,3.31646,3.25932,154.462,3.44486,3.39382,70.101,3.44762,3.41973,0.0113296,3.45128,3.39758,154.462,-1.31677,-1.31677,70.101,-1.31677,-1.31677,0.0113296,-1.31677,-1.31677,All
155.479,1.91658,1.92014,70.4242,1.91781,1.96059,0.0184955,1.90596,1.90119,155.479,2.09713,1.98351,70.4242,2.22137,2.02349,0.0184955,2.08067,1.98906,155.479,3.29923,3.25756,70.4242,3.30383,3.2881,0.0184955,3.31543,3.25953,155.479,3.44445,3.39326,70.4242,3.4471,3.42054,0.0184955,3.45084,3.39721,155.479,-1.31677,-1.31677,70.4242,-1.31677,-1.31677,0.0184955,-1.31677,-1.31677,All
156.496,1.91652,1.92432,70.7475,1.92163,1.96399,0.0256614,1.9063,1.90567,156.496,2.10427,1.98221,70.7475,2.21772,2.02447,0.0256614,2.08778,1.98762,156.496,3.29766,3.2575,70.7475,3.3047,3.28925,0.0256614,3.3144,3.25973,156.496,3.44403,3.39271,70.7475,3.44657,3.42135,0.0256614,3.45041,3.39685,156.496,-1.31677,-1.31677,70.7475,-1.31677,-1.31677,0.0256614,-1.31677,-1.31677,All
157.513,1.91646,1.92849,71.0707,1.92545,1.96739,0.0328273,1.90665,1.91014,157.513,2.11141,1.98092,71.0707,2.21407,2.02545,0.0328273,2.09489,1.98618,157.513,3.29608,3.25744,71.0707,3.30557,3.29041,0.0328273,3.31337,3.25993,157.513,3.44361,3.39215,71.0707,3.44604,3.42216,0.0328273,3.44997,3.39648,157.513,-1.31677,-1.31677,71.0707,-1.31677,-1.31677,0.0328273,-1.31677,-1.31677,All
158.53,1.9164,1.93266,71.3939,1.92927,1.97079,0.0399932,1.907,1.91462,158.53,2.11855,1.97963,71.3939,2.21041,2.02643,0.0399932,2.102,1.98474,158.53,3.29451,3.25739,71.3939,3.30644,3.29157,0.0399932,3.31234,3.26014,158.53,3.44319,3.3916,71.3939,3.44552,3.42297,0.0399932,3.44953,3.39611,158.53,-1.31677,-1.31677,71.3939,-1.31677,-1.31677,0.0399932,-1.31677,-1.31677,All
159.547,1.91634,1.93683,71.7172,1.93309,1.97419,0.0471591,1.90734,1.91909,159.547,2.12569,1.97833,71.7172,2.20676,2.02741,0.0471591,2.10911,1.9833,159.547,3.29293,3.25733,71.7172,3.30731,3.29272,0.0471591,3.31131,3.26034,159.547,3.44277,3.39105,71.7172,3.44499,3.42378,0.0471591,3.44909,3.39574,159.547,-1.31677,-1.31677,71.7172,-1.31677,-1.31677,0.0471591,-1.31677,-1.31677,All
160.565,1.91628,1.941,72.0404,1.93691,1.97759,0.054325,1.90769,1.92357,160.565,2.13284,1.97704,72.0404,2.20311,2.02839,0.054325,2.11621,1.98186,160.565,3.29136,3.25727,72.0404,3.30818,3.29388,0.054325,3.31027,3.26055,160.565,3.44235,3.39049,72.0404,3.44447,3.4246,0.054325,3.44865,3.39537,160.565,-1.31677,-1.31677,72.0404,-1.31677,-1.31677,0.054325,-1.31677,-1.31677,All
161.582,1.91763,1.94518,72.3636,1.94073,1.98099,0.0614909,1.90804,1.92805,161.582,2.13482,1.97574,72.3636,2.19946,2.02936,0.0614909,2.12332,1.98042,161.582,3.28934,3.25721,72.3636,3.30905,3.29503,0.0614909,3.30924,3.26075,161.582,3.44076,3.38994,72.3636,3.44394,3.42541,0.0614909,3.44821,3.395,161.582,-1.31677,-1.31677,72.3636,-1.31677,-1.31677,0.0614909,-1.31677,-1.31677,All
162.599,1.92054,1.94935,72.6869,1.94455,1.98439,0.0686568,1.90838,1.93252,162.599,2.13106,1.97445,72.6869,2.19581,2.03034,0.0686568,2.13043,1.97898,162.599,3.28682,3.25715,72.6869,3.30992,3.29619,0.0686568,3.30821,3.26095,162.599,3.43786,3.38938,72.6869,3.44341,3.42622,0.0686568,3.44777,3.39463,162.599,-1.31677,-1.31677,72.6869,-1.31677,-1.31677,0.0686568,-1.31677,-1.31677,All
163.616,1.92345,1.95352,73.0101,1.94837,1.98779,0.0758227,1.90873,1.937,163.616,2.1273,1.97316,73.0101,2.19215,2.03132,0.0758227,2.13754,1.97754,163.616,3.2843,3.25709,73.0101,3.31079,3.29734,0.0758227,3.30718,3.26116,163.616,3.43496,3.38883,73.0101,3.44289,3.42703,0.0758227,3.44733,3.39426,163.616,-1.31677,-1.31677,73.0101,-1.31677,-1.31677,0.0758227,-1.31677,-1.31677,All
164.633,1.92636,1.95769,73.3333,1.95218,1.99119,0.0829886,1.90907,1.94147,164.633,2.12355,1.97186,73.3333,2.1885,2.0323,0.0829886,2.14465,1.97611,164.633,3.28179,3.25703,73.3333,3.31166,3.2985,0.0829886,3.30615,3.26136,164.633,3.43206,3.38827,73.3333,3.44236,3.42784,0.0829886,3.44689,3.39389,164.633,-1.31677,-1.31677,73.3333,-1.31677,-1.31677,0.0829886,-1.31677,-1.31677,All
165.651,1.92928,1.96186,73.6566,1.956,1.99459,0.0901545,1.90942,1.94595,165.651,2.11979,1.97057,73.6566,2.18485,2.03328,0.0901545,2.15176,1.97467,165.651,3.27927,3.25698,73.6566,3.31253,3.29966,0.0901545,3.30512,3.26156,165.651,3.42916,3.38772,73.6566,3.44184,3.42866,0.0901545,3.44646,3.39352,165.651,-1.31677,-1.31677,73.6566,-1.31677,-1.31677,0.0901545,-1.31677,-1.31677,All
166.668,1.93219,1.96604,73.9798,1.95982,1.99799,0.0973204,1.90977,1.95042,166.668,2.11604,1.96928,73.9798,2.1812,2.03426,0.0973204,2.15886,1.97323,166.668,3.27675,3.25692,73.9798,3.3134,3.30081,0.0973204,3.30409,3.26177,166.668,3.42626,3.38717,73.9798,3.44131,3.42947,0.0973204,3.44602,3.39316,166.668,-1.31677,-1.31677,73.9798,-1.31677,-1.31677,0.0973204,-1.31677,-1.31677,All
167.685,1.9351,1.97021,74.303,1.96364,2.00139,0.104486,1.91011,1.9549,167.685,2.11228,1.96798,74.303,2.17755,2.03523,0.104486,2.16597,1.97179,167.685,3.27424,3.25686,74.303,3.31427,3.30197,0.104486,3.30305,3.26197,167.685,3.42336,3.38661,74.303,3.44078,3.43028,0.104486,3.44558,3.39279,167.685,-1.31677,-1.31677,74.303,-1.31677,-1.31677,0.104486,-1.31677,-1.31677,All
168.702,1.93801,1.97438,74.6263,1.96746,2.00479,0.111652,1.91046,1.95938,168.702,2.10853,1.96669,74.6263,2.17389,2.03621,0.111652,2.17308,1.97035,168.702,3.27172,3.2568,74.6263,3.31514,3.30312,0.111652,3.30202,3.26218,168.702,3.42046,3.38606,74.6263,3.44026,3.43109,0.111652,3.44514,3.39242,168.702,-1.31677,-1.31677,74.6263,-1.31677,-1.31677,0.111652,-1.31677,-1.31677,All
169.719,1.94092,1.97855,74.9495,1.97128,2.00819,0.118818,1.91463,1.96385,169.719,2.10477,1.9654,74.9495,2.17024,2.03719,0.118818,2.16661,1.96891,169.719,3.2692,3.25674,74.9495,3.31601,3.30428,0.118818,3.29909,3.26238,169.719,3.41756,3.3855,74.9495,3.43973,3.4319,0.118818,3.44177,3.39205,169.719,-1.31677,-1.31677,74.9495,-1.31677,-1.31677,0.118818,-1.31677,-1.31677,All
170.736,1.94383,1.98273,75.2727,1.9751,2.01159,0.125984,1.91912,1.96833,170.736,2.10102,1.9641,75.2727,2.16659,2.03817,0.125984,2.15899,1.96747,170.736,3.26668,3.25668,75.2727,3.31688,3.30544,0.125984,3.296,3.26258,170.736,3.41466,3.38495,75.2727,3.4392,3.43271,0.125984,3.43816,3.39168,170.736,-1.31677,-1.31677,75.2727,-1.31677,-1.31677,0.125984,-1.31677,-1.31677,All
171.754,1.94674,1.9869,75.596,1.97892,2.01499,0.13315,1.92361,1.9728,171.754,2.09726,1.96281,75.596,2.16294,2.03915,0.13315,2.15136,1.96603,171.754,3.26417,3.25662,75.596,3.31775,3.30659,0.13315,3.29291,3.26279,171.754,3.41176,3.3844,75.596,3.43868,3.43353,0.13315,3.43455,3.39131,171.754,-1.31677,-1.31677,75.596,-1.31677,-1.31677,0.13315,-1.31677,-1.31677,All
172.771,1.94965,1.99107,75.9192,1.98273,2.0184,0.140316,1.9281,1.97728,172.771,2.0935,1.96152,75.9192,2.15929,2.04013,0.140316,2.14374,1.96459,172.771,3.26165,3.25656,75.9192,3.31862,3.30775,0.140316,3.28981,3.26299,172.771,3.40886,3.38384,75.9192,3.43815,3.43434,0.140316,3.43093,3.39094,172.771,-1.31677,-1.31677,75.9192,-1.31677,-1.31677,0.140316,-1.31677,-1.31677,All
173.788,1.95256,1.99524,76.2424,1.98655,2.0218,0.147482,1.93259,1.98176,173.788,2.08975,1.96022,76.2424,2.15564,2.0411,0.147482,2.13612,1.96315,173.788,3.25913,3.25651,76.2424,3.31949,3.3089,0.147482,3.28672,3.2632,173.788,3.40596,3.38329,76.2424,3.43763,3.43515,0.147482,3.42732,3.39057,173.788,-1.31677,-1.31677,76.2424,-1.31677,-1.31677,0.147482,-1.31677,-1.31677,All
174.805,1.95547,1.99941,76.5657,1.99037,2.0252,0.154648,1.93708,1.98623,174.805,2.08599,1.95893,76.5657,2.15198,2.04208,0.154648,2.1285,1.96172,174.805,3.25662,3.25645,76.5657,3.32036,3.31006,0.154648,3.28363,3.2634,174.805,3.40306,3.38273,76.5657,3.4371,3.43596,0.154648,3.4237,3.3902,174.805,-1.31677,-1.31677,76.5657,-1.31677,-1.31677,0.154648,-1.31677,-1.31677,All
175.822,1.95838,2.00359,76.8889,1.99419,2.0286,0.161813,1.94158,1.99071,175.822,2.08224,1.95763,76.8889,2.14833,2.04306,0.161813,2.12088,1.96028,175.822,3.2541,3.25639,76.8889,3.32124,3.31121,0.161813,3.28053,3.2636,175.822,3.40016,3.38218,76.8889,3.43657,3.43677,0.161813,3.42009,3.38984,175.822,-1.31677,-1.31677,76.8889,-1.31677,-1.31677,0.161813,-1.31677,-1.31677,All
176.839,1.96129,2.00776,77.2121,1.99801,2.032,0.168979,1.94607,1.99518,176.839,2.07848,1.95634,77.2121,2.14468,2.04404,0.168979,2.11325,1.95884,176.839,3.25158,3.25633,77.2121,3.32211,3.31237,0.168979,3.27744,3.26381,176.839,3.39726,3.38163,77.2121,3.43605,3.43758,0.168979,3.41648,3.38947,176.839,-1.31677,-1.31677,77.2121,-1.31677,-1.31677,0.168979,-1.31677,-1.31677,All
177.857,1.9642,2.01193,77.5354,2.00183,2.0354,0.176145,1.95056,1.99966,177.857,2.07473,1.95505,77.5354,2.14103,2.04502,0.176145,2.10563,1.9574,177.857,3.24906,3.25627,77.5354,3.32298,3.31353,0.176145,3.27435,3.26401,177.857,3.39436,3.38107,77.5354,3.43552,3.4384,0.176145,3.41286,3.3891,177.857,-1.31677,-1.31677,77.5354,-1.31677,-1.31677,0.176145,-1.31677,-1.31677,All
178.874,1.96711,2.0161,77.8586,2.00565,2.0388,0.183311,1.95505,2.00413,178.874,2.07097,1.95375,77.8586,2.13738,2.046,0.183311,2.09801,1.95596,178.874,3.24655,3.25621,77.8586,3.32385,3.31468,0.183311,3.27126,3.26421,178.874,3.39146,3.38052,77.8586,3.435,3.43921,0.183311,3.40925,3.38873,178.874,-1.31677,-1.31677,77.8586,-1.31677,-1.31677,0.183311,-1.31677,-1.31677,All
179.891,1.97002,2.02027,78.1818,2.00947,2.0422,0.190477,1.95954,2.00861,179.891,2.06722,1.95246,78.1818,2.13372,2.04697,0.190477,2.09039,1.95452,179.891,3.24403,3.25615,78.1818,3.32472,3.31584,0.190477,3.26816,3.26442,179.891,3.38856,3.37996,78.1818,3.43447,3.44002,0.190477,3.40564,3.38836,179.891,-1.31677,-1.31677,78.1818,-1.31677,-1.31677,0.190477,-1.31677,-1.31677,All
180.908,1.97294,2.02445,78.5051,2.01328,2.0456,0.197643,1.96404,2.01309,180.908,2.06346,1.95117,78.5051,2.13007,2.04795,0.197643,2.08277,1.95308,180.908,3.24151,3.2561,78.5051,3.32559,3.31699,0.197643,3.26507,3.26462,180.908,3.38567,3.37941,78.5051,3.43394,3.44083,0.197643,3.40202,3.38799,180.908,-1.31677,-1.31677,78.5051,-1.31677,-1.31677,0.197643,-1.31677,-1.31677,All
181.925,1.97585,2.02862,78.8283,2.0171,2.049,0.204809,1.96853,2.01756,181.925,2.05971,1.94987,78.8283,2.12642,2.04893,0.204809,2.07514,1.95164,181.925,3.239,3.25604,78.8283,3.32646,3.31815,0.204809,3.26198,3.26483,181.925,3.38277,3.37885,78.8283,3.43342,3.44164,0.204809,3.39841,3.38762,181.925,-1.31677,-1.31677,78.8283,-1.31677,-1.31677,0.204809,-1.31677,-1.31677,All
182.942,1.97876,2.03279,79.1515,2.02092,2.0524,0.211975,1.97302,2.02204,182.942,2.05595,1.94858,79.1515,2.12277,2.04991,0.211975,2.06752,1.9502,182.942,3.23648,3.25598,79.1515,3.32733,3.31931,0.211975,3.25888,3.26503,182.942,3.37987,3.3783,79.1515,3.43289,3.44245,0.211975,3.39479,3.38725,182.942,-1.31677,-1.31677,79.1515,-1.31677,-1.31677,0.211975,-1.31677,-1.31677,All
183.96,1.98167,2.03696,79.4747,2.02474,2.0558,0.219141,1.97751,2.02651,183.96,2.05219,1.94729,79.4747,2.11912,2.05089,0.219141,2.0599,1.94876,183.96,3.23396,3.25592,79.4747,3.3282,3.32046,0.219141,3.25579,3.26523,183.96,3.37697,3.37775,79.4747,3.43236,3.44327,0.219141,3.39118,3.38688,183.96,-1.31677,-1.31677,79.4747,-1.31677,-1.31677,0.219141,-1.31677,-1.31677,All
184.977,1.98489,2.04113,79.798,2.02856,2.0592,0.226307,1.982,2.03099,184.977,2.04756,1.94599,79.798,2.11546,2.05187,0.226307,2.05228,1.94732,184.977,3.23145,3.25586,79.798,3.32907,3.32162,0.226307,3.2527,3.26544,184.977,3.37393,3.37719,79.798,3.43184,3.44408,0.226307,3.38757,3.38651,184.977,-1.31677,-1.31677,79.798,-1.31677,-1.31677,0.226307,-1.31677,-1.31677,All
185.994,1.9925,2.04531,80.1212,2.03238,2.0626,0.233473,1.98649,2.03547,185.994,2.03064,1.9447,80.1212,2.11181,2.05284,0.233473,2.04466,1.94589,185.994,3.22909,3.2558,80.1212,3.32994,3.32277,0.233473,3.24961,3.26564,185.994,3.36907,3.37664,80.1212,3.43131,3.44489,0.233473,3.38395,3.38615,185.994,-1.31677,-1.31677,80.1212,-1.31677,-1.31677,0.233473,-1.31677,-1.31677,All
187.011,2.00054,2.04948,80.4444,2.0362,2.066,0.240638,1.99099,2.03994,187.011,2.01261,1.9434,80.4444,2.10816,2.05382,0.240638,2.03703,1.94445,187.011,3.22678,3.25574,80.4444,3.33081,3.32393,0.240638,3.24651,3.26585,187.011,3.36406,3.37608,80.4444,3.43079,3.4457,0.240638,3.38034,3.38578,187.011,-1.31677,-1.31677,80.4444,-1.31677,-1.31677,0.240638,-1.31677,-1.31677,All
188.028,2.00857,2.05365,80.7677,2.04002,2.0694,0.247804,1.99548,2.04442,188.028,1.99458,1.94211,80.7677,2.10451,2.0548,0.247804,2.02941,1.94301,188.028,3.22446,3.25569,80.7677,3.33168,3.32508,0.247804,3.24342,3.26605,188.028,3.35905,3.37553,80.7677,3.43026,3.44651,0.247804,3.37672,3.38541,188.028,-1.31677,-1.31677,80.7677,-1.31677,-1.31677,0.247804,-1.31677,-1.31677,All
189.045,2.01661,2.05782,81.0909,2.04383,2.0728,0.25497,2.00303,2.04889,189.045,1.97655,1.94082,81.0909,2.10086,2.05578,0.25497,2.01212,1.94157,189.045,3.22214,3.25563,81.0909,3.33255,3.32624,0.25497,3.23946,3.26625,189.045,3.35404,3.37498,81.0909,3.42973,3.44732,0.25497,3.37141,3.38504,189.045,-1.31677,-1.31677,81.0909,-1.31677,-1.31677,0.25497,-1.31677,-1.31677,All
190.063,2.02753,2.06199,81.4141,2.04765,2.0762,0.262136,2.0124,2.05337,190.063,1.95104,1.93952,81.4141,2.0972,2.05676,0.262136,1.98917,1.94013,190.063,3.22016,3.25557,81.4141,3.33342,3.3274,0.262136,3.23501,3.26646,190.063,3.34811,3.37442,81.4141,3.42921,3.44814,0.262136,3.36511,3.38467,190.063,-1.31677,-1.31677,81.4141,-1.31677,-1.31677,0.262136,-1.31677,-1.31677,All
191.08,2.03897,2.06617,81.7374,2.05147,2.0796,0.269302,2.02177,2.05784,191.08,1.92419,1.93823,81.7374,2.09355,2.05774,0.269302,1.96621,1.93869,191.08,3.21825,3.25551,81.7374,3.33429,3.32855,0.269302,3.23056,3.26666,191.08,3.34201,3.37387,81.7374,3.42868,3.44895,0.269302,3.35881,3.3843,191.08,-1.31677,-1.31677,81.7374,-1.31677,-1.31677,0.269302,-1.31677,-1.31677,All
192.097,2.05041,2.07034,82.0606,2.05723,2.08301,0.276468,2.03242,2.06232,192.097,1.89734,1.93694,82.0606,2.083,2.05871,0.276468,1.93937,1.93725,192.097,3.21633,3.25545,82.0606,3.33454,3.32971,0.276468,3.22584,3.26686,192.097,3.33592,3.37331,82.0606,3.42777,3.44976,0.276468,3.35189,3.38393,192.097,-1.31677,-1.31677,82.0606,-1.31677,-1.31677,0.276468,-1.31677,-1.31677,All
193.114,2.06185,2.07451,82.3838,2.07136,2.08641,0.283634,2.04445,2.0668,193.114,1.87049,1.93564,82.3838,2.04252,2.05969,0.283634,1.90839,1.93581,193.114,3.21441,3.25539,82.3838,3.33215,3.33086,0.283634,3.22083,3.26707,193.114,3.32983,3.37276,82.3838,3.4252,3.45057,0.283634,3.34431,3.38356,193.114,-1.31677,-1.31677,82.3838,-1.31677,-1.31677,0.283634,-1.31677,-1.31677,All
194.131,2.07329,2.07868,82.7071,2.08549,2.08981,0.2908,2.05648,2.07127,194.131,1.84364,1.93435,82.7071,2.00204,2.06067,0.2908,1.87741,1.93437,194.131,3.2125,3.25533,82.7071,3.32976,3.33202,0.2908,3.21583,3.26727,194.131,3.32373,3.37221,82.7071,3.42263,3.45138,0.2908,3.33673,3.38319,194.131,-1.31677,-1.31677,82.7071,-1.31677,-1.31677,0.2908,-1.31677,-1.31677,All
195.148,2.08473,2.08285,83.0303,2.09963,2.09321,0.297966,2.0685,2.07575,195.148,1.81679,1.93306,83.0303,1.96156,2.06165,0.297966,1.84643,1.93293,195.148,3.21058,3.25527,83.0303,3.32737,3.33318,0.297966,3.21082,3.26748,195.148,3.31764,3.37165,83.0303,3.42005,3.4522,0.297966,3.32914,3.38283,195.148,-1.31677,-1.31677,83.0303,-1.31677,-1.31677,0.297966,-1.31677,-1.31677,All
196.166,2.09617,2.08703,83.3535,2.11376,2.09661,0.305132,2.08053,2.08022,196.166,1.78994,1.93176,83.3535,1.92109,2.06263,0.305132,1.81545,1.93149,196.166,3.20866,3.25522,83.3535,3.32498,3.33433,0.305132,3.20581,3.26768,196.166,3.31155,3.3711,83.3535,3.41748,3.45301,0.305132,3.32156,3.38246,196.166,-1.31677,-1.31677,83.3535,-1.31677,-1.31677,0.305132,-1.31677,-1.31677,All
197.183,2.10761,2.0912,83.6768,2.12789,2.10001,0.312297,2.09255,2.0847,197.183,1.76309,1.93047,83.6768,1.88061,2.06361,0.312297,1.78447,1.93006,197.183,3.20674,3.25516,83.6768,3.32259,3.33549,0.312297,3.2008,3.26788,197.183,3.30545,3.37054,83.6768,3.41491,3.45382,0.312297,3.31398,3.38209,197.183,-1.31677,-1.31677,83.6768,-1.31677,-1.31677,0.312297,-1.31677,-1.31677,All
198.2,2.11905,2.09537,84,2.14203,2.10341,0.319463,2.10458,2.08917,198.2,1.73624,1.92918,84,1.84013,2.06458,0.319463,1.75349,1.92862,198.2,3.20483,3.2551,84,3.32019,3.33664,0.319463,3.19579,3.26809,198.2,3.29936,3.36999,84,3.41233,3.45463,0.319463,3.30639,3.38172,198.2,-1.31677,-1.31677,84,-1.31677,-1.31677,0.319463,-1.31677,-1.31677,All
