Cl_vs_Q_abscissa,Cl_vs_Q_spline,Cl_vs_Q_regression,Cl_vs_V1_abscissa,Cl_vs_V1_spline,Cl_vs_V1_regression,Cl_vs_V2_abscissa,Cl_vs_V2_spline,Cl_vs_V2_regression,Cl_vs_bias_abscissa,Cl_vs_bias_spline,Cl_vs_bias_regression,Q_vs_Cl_abscissa,Q_vs_Cl_spline,Q_vs_Cl_regression,Q_vs_V1_abscissa,Q_vs_V1_spline,Q_vs_V1_regression,Q_vs_V2_abscissa,Q_vs_V2_spline,Q_vs_V2_regression,Q_vs_bias_abscissa,Q_vs_bias_spline,Q_vs_bias_regression,V1_vs_Cl_abscissa,V1_vs_Cl_spline,V1_vs_Cl_regression,V1_vs_Q_abscissa,V1_vs_Q_spline,V1_vs_Q_regression,V1_vs_V2_abscissa,V1_vs_V2_spline,V1_vs_V2_regression,V1_vs_bias_abscissa,V1_vs_bias_spline,V1_vs_bias_regression,V2_vs_Cl_abscissa,V2_vs_Cl_spline,V2_vs_Cl_regression,V2_vs_Q_abscissa,V2_vs_Q_spline,V2_vs_Q_regression,V2_vs_V1_abscissa,V2_vs_V1_spline,V2_vs_V1_regression,V2_vs_bias_abscissa,V2_vs_bias_spline,V2_vs_bias_regression,bias_vs_Cl_abscissa,bias_vs_Cl_spline,bias_vs_Cl_regression,bias_vs_Q_abscissa,bias_vs_Q_spline,bias_vs_Q_regression,bias_vs_V1_abscissa,bias_vs_V1_spline,bias_vs_V1_regression,bias_vs_V2_abscissa,bias_vs_V2_spline,bias_vs_V2_regression
-0.702529,-0.0190839,0.0187894,-0.196721,-0.168936,-0.0867109,-0.248974,-0.172566,-0.0781323,-2.26194e-13,0.0977442,0.0977442,-0.20222,-0.112477,-0.0433639,-0.196721,0.0385741,-0.167931,-0.248974,-0.00479065,-0.165248,-2.26194e-13,0.269343,0.269343,-0.20222,-0.133467,-0.111736,-0.702529,-0.0931233,-0.0323015,-0.248974,-0.185262,-0.194684,-2.26194e-13,0.0849151,0.0849151,-0.20222,-0.181454,-0.122613,-0.702529,-0.13636,-0.0407528,-0.196721,-0.236845,-0.237732,-2.26194e-13,0.0960256,0.0960256,-0.20222,1.55731e-13,1.33392e-13,-0.702529,2.19158e-13,1.83515e-13,-0.196721,4.97694e-14,8.29041e-14,-0.248974,1.00192e-13,8.19523e-14
-0.683541,-0.0188486,0.0182186,-0.185834,-0.163646,-0.0823338,-0.236341,-0.172398,-0.0744432,-2.16993e-13,0.0944095,0.0944095,-0.194603,-0.109106,-0.0450026,-0.185834,0.0379158,-0.163855,-0.236341,0.00211768,-0.161563,-2.16993e-13,0.257153,0.257153,-0.194603,-0.129743,-0.106793,-0.683541,-0.0894875,-0.0306984,-0.236341,-0.175059,-0.1846,-2.16993e-13,0.0826827,0.0826827,-0.194603,-0.178098,-0.117264,-0.683541,-0.130826,-0.0388923,-0.185834,-0.223632,-0.224787,-2.16993e-13,0.0934094,0.0934094,-0.194603,1.50986e-13,1.29981e-13,-0.683541,2.15595e-13,1.79172e-13,-0.185834,4.86576e-14,8.08823e-14,-0.236341,1.00233e-13,8.01066e-14
-0.664553,-0.0186133,0.0176478,-0.174946,-0.158357,-0.0779568,-0.223707,-0.17223,-0.0707542,-2.07792e-13,0.0910747,0.0910747,-0.186986,-0.105736,-0.0466413,-0.174946,0.0372574,-0.15978,-0.223707,0.00902601,-0.157879,-2.07792e-13,0.244962,0.244962,-0.186986,-0.126019,-0.10185,-0.664553,-0.0858517,-0.0290953,-0.223707,-0.164857,-0.174515,-2.07792e-13,0.0804503,0.0804503,-0.186986,-0.174743,-0.111916,-0.664553,-0.125291,-0.0370318,-0.174946,-0.21042,-0.211841,-2.07792e-13,0.0907932,0.0907932,-0.186986,1.46241e-13,1.2657e-13,-0.664553,2.12032e-13,1.74829e-13,-0.174946,4.75459e-14,7.88604e-14,-0.223707,1.00274e-13,7.8261e-14
-0.645565,-0.018378,0.017077,-0.164059,-0.153067,-0.0735798,-0.211074,-0.172061,-0.0670652,-1.9859e-13,0.0877399,0.0877399,-0.179369,-0.102366,-0.0482799,-0.164059,0.0365991,-0.155704,-0.211074,0.0159343,-0.154195,-1.9859e-13,0.232772,0.232772,-0.179369,-0.122295,-0.0969069,-0.645565,-0.0822159,-0.0274922,-0.211074,-0.154655,-0.164431,-1.9859e-13,0.0782179,0.0782179,-0.179369,-0.171388,-0.106568,-0.645565,-0.119756,-0.0351712,-0.164059,-0.197207,-0.198895,-1.9859e-13,0.0881771,0.0881771,-0.179369,1.41497e-13,1.2316e-13,-0.645565,2.08469e-13,1.70486e-13,-0.164059,4.64341e-14,7.68386e-14,-0.211074,1.00315e-13,7.64153e-14
-0.626577,-0.0181427,0.0165062,-0.153171,-0.147778,-0.0692028,-0.198441,-0.166188,-0.0633762,-1.89389e-13,0.0844052,0.0844052,-0.171751,-0.0989953,-0.0499186,-0.153171,0.0359408,-0.151629,-0.198441,0.0131897,-0.15051,-1.89389e-13,0.220581,0.220581,-0.171751,-0.118571,-0.091964,-0.626577,-0.0785801,-0.0258891,-0.198441,-0.145019,-0.154347,-1.89389e-13,0.0759854,0.0759854,-0.171751,-0.168033,-0.10122,-0.626577,-0.114222,-0.0333107,-0.153171,-0.183995,-0.18595,-1.89389e-13,0.0855609,0.0855609,-0.171751,1.36752e-13,1.19749e-13,-0.626577,2.04906e-13,1.66143e-13,-0.153171,4.53223e-14,7.48168e-14,-0.198441,9.92359e-14,7.45697e-14
-0.607589,-0.0179073,0.0159354,-0.142284,-0.142488,-0.0648257,-0.185808,-0.159036,-0.0596872,-1.80188e-13,0.0810704,0.0810704,-0.164134,-0.095625,-0.0515573,-0.142284,0.0352825,-0.147553,-0.185808,0.00850923,-0.146826,-1.80188e-13,0.208391,0.208391,-0.164134,-0.114847,-0.0870212,-0.607589,-0.0749443,-0.024286,-0.185808,-0.13549,-0.144263,-1.80188e-13,0.073753,0.073753,-0.164134,-0.164678,-0.0958722,-0.607589,-0.108687,-0.0314502,-0.142284,-0.170783,-0.173004,-1.80188e-13,0.0829447,0.0829447,-0.164134,1.32007e-13,1.16339e-13,-0.607589,2.01343e-13,1.61801e-13,-0.142284,4.42105e-14,7.2795e-14,-0.185808,9.78064e-14,7.2724e-14
-0.588601,-0.017672,0.0153647,-0.131396,-0.13644,-0.0604487,-0.173175,-0.151402,-0.0559982,-1.70986e-13,0.0777356,0.0777356,-0.156517,-0.0901276,-0.0531959,-0.131396,0.0329188,-0.143478,-0.173175,0.00314949,-0.143141,-1.70986e-13,0.1962,0.1962,-0.156517,-0.110322,-0.0820783,-0.588601,-0.0713085,-0.0226829,-0.173175,-0.125998,-0.134179,-1.70986e-13,0.0715206,0.0715206,-0.156517,-0.159216,-0.0905241,-0.588601,-0.103152,-0.0295896,-0.131396,-0.157601,-0.160059,-1.70986e-13,0.0803285,0.0803285,-0.156517,1.26561e-13,1.12928e-13,-0.588601,1.9778e-13,1.57458e-13,-0.131396,4.33601e-14,7.07732e-14,-0.173175,9.62234e-14,7.08784e-14
-0.569613,-0.0174367,0.0147939,-0.120509,-0.128468,-0.0560717,-0.160541,-0.143769,-0.0523092,-1.61785e-13,0.0744008,0.0744008,-0.1489,-0.0828239,-0.0548346,-0.120509,0.0262274,-0.139402,-0.160541,-0.00221024,-0.139457,-1.61785e-13,0.18401,0.18401,-0.1489,-0.105116,-0.0771354,-0.569613,-0.0676727,-0.0210798,-0.160541,-0.116505,-0.124095,-1.61785e-13,0.0692882,0.0692882,-0.1489,-0.151965,-0.0851761,-0.569613,-0.0976175,-0.0277291,-0.120509,-0.144497,-0.147113,-1.61785e-13,0.0777123,0.0777123,-0.1489,1.2052e-13,1.09517e-13,-0.569613,1.94218e-13,1.53115e-13,-0.120509,4.31729e-14,6.87514e-14,-0.160541,9.46405e-14,6.90327e-14
-0.550625,-0.0172014,0.0142231,-0.109621,-0.120496,-0.0516947,-0.147908,-0.136136,-0.0486201,-1.52583e-13,0.0710661,0.0710661,-0.141283,-0.0755202,-0.0564733,-0.109621,0.019536,-0.135327,-0.147908,-0.00756998,-0.135772,-1.52583e-13,0.171819,0.171819,-0.141283,-0.0999112,-0.0721925,-0.550625,-0.0640369,-0.0194767,-0.147908,-0.107013,-0.114011,-1.52583e-13,0.0670558,0.0670558,-0.141283,-0.144714,-0.079828,-0.550625,-0.0920828,-0.0258685,-0.109621,-0.131393,-0.134167,-1.52583e-13,0.0750962,0.0750962,-0.141283,1.14479e-13,1.06107e-13,-0.550625,1.90655e-13,1.48772e-13,-0.109621,4.29858e-14,6.67296e-14,-0.147908,9.30575e-14,6.71871e-14
-0.531637,-0.0169661,0.0136523,-0.0987337,-0.112524,-0.0473176,-0.135275,-0.128502,-0.0449311,-1.43382e-13,0.0677313,0.0677313,-0.133665,-0.0682166,-0.058112,-0.0987337,0.0128446,-0.131251,-0.135275,-0.0129297,-0.132088,-1.43382e-13,0.159629,0.159629,-0.133665,-0.094706,-0.0672496,-0.531637,-0.0604011,-0.0178736,-0.135275,-0.0975203,-0.103927,-1.43382e-13,0.0648234,0.0648234,-0.133665,-0.137463,-0.0744799,-0.531637,-0.0865481,-0.024008,-0.0987337,-0.11829,-0.121222,-1.43382e-13,0.07248,0.07248,-0.133665,1.08438e-13,1.02696e-13,-0.531637,1.87092e-13,1.4443e-13,-0.0987337,4.27987e-14,6.47078e-14,-0.135275,9.14745e-14,6.53414e-14
-0.512649,-0.0167307,0.0130815,-0.0878462,-0.104552,-0.0429406,-0.122642,-0.120869,-0.0412421,-1.34181e-13,0.0643965,0.0643965,-0.126048,-0.0609733,-0.0597506,-0.0878462,0.00615325,-0.127176,-0.122642,-0.0182894,-0.128403,-1.34181e-13,0.147438,0.147438,-0.126048,-0.0894509,-0.0623067,-0.512649,-0.0567653,-0.0162705,-0.122642,-0.0880278,-0.0938425,-1.34181e-13,0.062591,0.062591,-0.126048,-0.130108,-0.0691319,-0.512649,-0.0810134,-0.0221475,-0.0878462,-0.105186,-0.108276,-1.34181e-13,0.0698638,0.0698638,-0.126048,1.02409e-13,9.92855e-14,-0.512649,1.83529e-13,1.40087e-13,-0.0878462,4.26116e-14,6.2686e-14,-0.122642,8.98915e-14,6.34958e-14
-0.493661,-0.0164954,0.0125107,-0.0769588,-0.0965798,-0.0385636,-0.110009,-0.113235,-0.0375531,-1.24979e-13,0.0610618,0.0610618,-0.118431,-0.0541487,-0.0613893,-0.0769588,-0.00053814,-0.1231,-0.110009,-0.0236492,-0.124719,-1.24979e-13,0.135248,0.135248,-0.118431,-0.0838491,-0.0573638,-0.493661,-0.0531295,-0.0146674,-0.110009,-0.0785353,-0.0837584,-1.24979e-13,0.0603585,0.0603585,-0.118431,-0.12204,-0.0637838,-0.493661,-0.0754787,-0.0202869,-0.0769588,-0.0920821,-0.0953307,-1.24979e-13,0.0672476,0.0672476,-0.118431,9.64668e-14,9.58749e-14,-0.493661,1.79966e-13,1.35744e-13,-0.0769588,4.24245e-14,6.06642e-14,-0.110009,8.83086e-14,6.16502e-14
-0.474673,-0.0162601,0.01194,-0.0660713,-0.0886078,-0.0341865,-0.0973756,-0.105602,-0.0338641,-1.15778e-13,0.057727,0.057727,-0.110814,-0.047324,-0.063028,-0.0660713,-0.00722953,-0.119025,-0.0973756,-0.0290089,-0.121034,-1.15778e-13,0.123057,0.123057,-0.110814,-0.0782474,-0.052421,-0.474673,-0.0494937,-0.0130643,-0.0973756,-0.0690428,-0.0736743,-1.15778e-13,0.0581261,0.0581261,-0.110814,-0.113971,-0.0584358,-0.474673,-0.0699439,-0.0184264,-0.0660713,-0.0789783,-0.0823851,-1.15778e-13,0.0646314,0.0646314,-0.110814,9.05247e-14,9.24643e-14,-0.474673,1.76403e-13,1.31401e-13,-0.0660713,4.22373e-14,5.86424e-14,-0.0973756,8.67256e-14,5.98045e-14
-0.455685,-0.0160248,0.0113692,-0.0551838,-0.0806357,-0.0298095,-0.0847424,-0.0979687,-0.0301751,-1.06576e-13,0.0543922,0.0543922,-0.103197,-0.0404994,-0.0646666,-0.0551838,-0.0139209,-0.114949,-0.0847424,-0.0343686,-0.11735,-1.06576e-13,0.110867,0.110867,-0.103197,-0.0726456,-0.0474781,-0.455685,-0.0458579,-0.0114612,-0.0847424,-0.0595504,-0.0635902,-1.06576e-13,0.0558937,0.0558937,-0.103197,-0.105902,-0.0530877,-0.455685,-0.0644092,-0.0165659,-0.0551838,-0.0658746,-0.0694395,-1.06576e-13,0.0620153,0.0620153,-0.103197,8.45826e-14,8.90536e-14,-0.455685,1.7284e-13,1.27059e-13,-0.0551838,4.20502e-14,5.66205e-14,-0.0847424,8.51426e-14,5.79589e-14
-0.436697,-0.0157895,0.0107984,-0.0442963,-0.0726637,-0.0254325,-0.0721093,-0.089374,-0.026486,-9.7375e-14,0.0510574,0.0510574,-0.0955794,-0.0336748,-0.0663053,-0.0442963,-0.0206123,-0.110874,-0.0721093,-0.0406992,-0.113666,-9.7375e-14,0.0986764,0.0986764,-0.0955794,-0.0670438,-0.0425352,-0.436697,-0.0422221,-0.00985808,-0.0721093,-0.0500978,-0.0535061,-9.7375e-14,0.0536613,0.0536613,-0.0955794,-0.0978326,-0.0477396,-0.436697,-0.0588745,-0.0147053,-0.0442963,-0.0527708,-0.0564939,-9.7375e-14,0.0593991,0.0593991,-0.0955794,7.86405e-14,8.5643e-14,-0.436697,1.69277e-13,1.22716e-13,-0.0442963,4.18631e-14,5.45987e-14,-0.0721093,8.30841e-14,5.61132e-14
-0.417709,-0.0155541,0.0102276,-0.0334089,-0.0646916,-0.0210555,-0.0594761,-0.0805089,-0.022797,-8.81736e-14,0.0477227,0.0477227,-0.0879622,-0.0268502,-0.067944,-0.0334089,-0.0273037,-0.106798,-0.0594761,-0.0473028,-0.109981,-8.81736e-14,0.0864859,0.0864859,-0.0879622,-0.0614421,-0.0375923,-0.417709,-0.0385863,-0.00825497,-0.0594761,-0.0406564,-0.043422,-8.81736e-14,0.0514289,0.0514289,-0.0879622,-0.0897637,-0.0423916,-0.417709,-0.0533398,-0.0128448,-0.0334089,-0.0396671,-0.0435482,-8.81736e-14,0.0567829,0.0567829,-0.0879622,7.26984e-14,8.22324e-14,-0.417709,1.65714e-13,1.18373e-13,-0.0334089,4.1676e-14,5.25769e-14,-0.0594761,8.08919e-14,5.42676e-14
-0.398721,-0.0153188,0.00965684,-0.0225214,-0.0564558,-0.0166784,-0.0468429,-0.0716439,-0.019108,-7.89722e-14,0.0443879,0.0443879,-0.080345,-0.0200256,-0.0695827,-0.0225214,-0.0344463,-0.102723,-0.0468429,-0.0539063,-0.106297,-7.89722e-14,0.0742954,0.0742954,-0.080345,-0.0558403,-0.0326494,-0.398721,-0.0349505,-0.00665187,-0.0468429,-0.031215,-0.0333379,-7.89722e-14,0.0491965,0.0491965,-0.080345,-0.0816947,-0.0370435,-0.398721,-0.0478051,-0.0109843,-0.0225214,-0.0265901,-0.0306026,-7.89722e-14,0.0541667,0.0541667,-0.080345,6.67563e-14,7.88218e-14,-0.398721,1.62151e-13,1.1403e-13,-0.0225214,4.15483e-14,5.05551e-14,-0.0468429,7.86997e-14,5.24219e-14
-0.379733,-0.0150835,0.00908605,-0.0116339,-0.0476633,-0.0123014,-0.0342097,-0.0627789,-0.015419,-6.97708e-14,0.0410531,0.0410531,-0.0727279,-0.013201,-0.0712213,-0.0116339,-0.0425414,-0.098647,-0.0342097,-0.0605099,-0.102612,-6.97708e-14,0.0621049,0.0621049,-0.0727279,-0.0502385,-0.0277065,-0.379733,-0.0313147,-0.00504876,-0.0342097,-0.0217736,-0.0232538,-6.97708e-14,0.0469641,0.0469641,-0.0727279,-0.0736258,-0.0316954,-0.379733,-0.0422704,-0.00912371,-0.0116339,-0.0135696,-0.017657,-6.97708e-14,0.0515505,0.0515505,-0.0727279,6.08142e-14,7.54112e-14,-0.379733,1.58589e-13,1.09688e-13,-0.0116339,4.15459e-14,4.85333e-14,-0.0342097,7.65075e-14,5.05763e-14
-0.360745,-0.0148482,0.00851527,-0.000746422,-0.0388708,-0.00792439,-0.0215766,-0.0539139,-0.01173,-6.05694e-14,0.0377184,0.0377184,-0.0651107,-0.00637635,-0.07286,-0.000746422,-0.0506365,-0.0945715,-0.0215766,-0.0671134,-0.0989277,-6.05694e-14,0.0499145,0.0499145,-0.0651107,-0.0446368,-0.0227636,-0.360745,-0.0276789,-0.00344566,-0.0215766,-0.0123322,-0.0131696,-6.05694e-14,0.0447317,0.0447317,-0.0651107,-0.0655568,-0.0263474,-0.360745,-0.0367357,-0.00726318,-0.000746422,-0.00054917,-0.00471144,-6.05694e-14,0.0489344,0.0489344,-0.0651107,5.48721e-14,7.20006e-14,-0.360745,1.55026e-13,1.05345e-13,-0.000746422,4.15435e-14,4.65115e-14,-0.0215766,7.43153e-14,4.87306e-14
-0.341757,-0.0146129,0.00794449,0.0101411,-0.0300003,-0.00354736,-0.00894339,-0.0450488,-0.00804096,-5.1368e-14,0.0343836,0.0343836,-0.0574935,-0.00141551,-0.0744987,0.0101411,-0.0587114,-0.090496,-0.00894339,-0.073717,-0.0952433,-5.1368e-14,0.037724,0.037724,-0.0574935,-0.0387592,-0.0178207,-0.341757,-0.0240431,-0.00184255,-0.00894339,-0.00289083,-0.00308554,-5.1368e-14,0.0424992,0.0424992,-0.0574935,-0.0571444,-0.0209993,-0.341757,-0.031201,-0.00540264,0.0101411,0.012446,0.00823417,-5.1368e-14,0.0463182,0.0463182,-0.0574935,4.94446e-14,6.85899e-14,-0.341757,1.51463e-13,1.01002e-13,0.0101411,4.15246e-14,4.44897e-14,-0.00894339,7.21231e-14,4.6885e-14
-0.322769,-0.0143775,0.00737371,0.0210285,-0.0210615,0.000829668,0.00368979,-0.0361838,-0.00435194,-4.21666e-14,0.0310488,0.0310488,-0.0498763,0.00288527,-0.0761373,0.0210285,-0.0667688,-0.0864205,0.00368979,-0.0803206,-0.0915588,-4.21666e-14,0.0255335,0.0255335,-0.0498763,-0.0327841,-0.0128779,-0.322769,-0.0204073,-0.00023945,0.00368979,0.00655056,0.00699857,-4.21666e-14,0.0402668,0.0402668,-0.0498763,-0.0486104,-0.0156512,-0.322769,-0.0256663,-0.0035421,0.0210285,0.025419,0.0211798,-4.21666e-14,0.043702,0.043702,-0.0498763,4.41993e-14,6.51793e-14,-0.322769,1.479e-13,9.66592e-14,0.0210285,4.14913e-14,4.24679e-14,0.00368979,6.99309e-14,4.50393e-14
-0.303781,-0.0141422,0.00680292,0.031916,-0.0121227,0.00520669,0.016323,-0.0271708,-0.000662929,-3.29652e-14,0.0277141,0.0277141,-0.0422591,0.00718606,-0.077776,0.031916,-0.0748261,-0.082345,0.016323,-0.0864034,-0.0878743,-3.29652e-14,0.013343,0.013343,-0.0422591,-0.0268089,-0.00793497,-0.303781,-0.0167715,0.00136365,0.016323,0.0160425,0.0170827,-3.29652e-14,0.0380344,0.0380344,-0.0422591,-0.0400764,-0.0103032,-0.303781,-0.0201315,-0.00168157,0.031916,0.038392,0.0341254,-3.29652e-14,0.0410858,0.0410858,-0.0422591,3.8954e-14,6.17687e-14,-0.303781,1.44337e-13,9.23164e-14,0.031916,4.14579e-14,4.04461e-14,0.016323,6.73724e-14,4.31937e-14
-0.284793,-0.0139069,0.00623214,0.0428035,-0.00318387,0.00958372,0.0289561,-0.0181198,0.00302609,-2.37638e-14,0.0243793,0.0243793,-0.0346419,0.0114869,-0.0794147,0.0428035,-0.0828835,-0.0782695,0.0289561,-0.0923525,-0.0841899,-2.37638e-14,0.00115257,0.00115257,-0.0346419,-0.0208337,-0.00299208,-0.284793,-0.0131357,0.00296676,0.0289561,0.0255474,0.0271668,-2.37638e-14,0.035802,0.035802,-0.0346419,-0.0315424,-0.0049551,-0.284793,-0.0145968,0.000178972,0.0428035,0.0513649,0.047071,-2.37638e-14,0.0384696,0.0384696,-0.0346419,3.37088e-14,5.83581e-14,-0.284793,1.40774e-13,8.79737e-14,0.0428035,4.14245e-14,3.84243e-14,0.0289561,6.47197e-14,4.13481e-14
-0.265805,-0.0125369,0.00566136,0.053691,0.00574818,0.0139607,0.0415893,-0.00906879,0.0067151,-1.45624e-14,0.0210445,0.0210445,-0.0270247,0.0157876,-0.0810534,0.053691,-0.0904435,-0.074194,0.0415893,-0.0983015,-0.0805054,-1.45624e-14,-0.0110379,-0.0110379,-0.0270247,-0.0148585,0.0019508,-0.265805,-0.0080156,0.00456986,0.0415893,0.0350523,0.0372509,-1.45624e-14,0.0335696,0.0335696,-0.0270247,-0.0230084,0.00039296,-0.265805,-0.00694827,0.00203951,0.053691,0.0642836,0.0600166,-1.45624e-14,0.0358535,0.0358535,-0.0270247,2.84635e-14,5.49475e-14,-0.265805,1.35439e-13,8.36309e-14,0.053691,4.12817e-14,3.64024e-14,0.0415893,6.20671e-14,3.95024e-14
-0.246817,-0.0110159,0.00509058,0.0645784,0.0146802,0.0183378,0.0542225,-1.7767e-05,0.0104041,-5.36103e-15,0.0177097,0.0177097,-0.0194075,0.0200884,-0.082692,0.0645784,-0.0980021,-0.0701185,0.0542225,-0.104251,-0.076821,-5.36103e-15,-0.0232284,-0.0232284,-0.0194075,-0.00888335,0.00689369,-0.246817,-0.00273408,0.00617297,0.0542225,0.0445572,0.047335,-5.36103e-15,0.0313372,0.0313372,-0.0194075,-0.0144744,0.00574102,-0.246817,0.000901648,0.00390005,0.0645784,0.077202,0.0729622,-5.36103e-15,0.0332373,0.0332373,-0.0194075,2.32182e-14,5.15369e-14,-0.246817,1.29793e-13,7.92881e-14,0.0645784,4.11386e-14,3.43806e-14,0.0542225,5.94144e-14,3.76568e-14
-0.227829,-0.0094892,0.00451979,0.0754659,0.0236122,0.0227148,0.0668557,0.00903325,0.0140931,3.84036e-15,0.014375,0.014375,-0.0117903,0.0243892,-0.0843307,0.0754659,-0.105561,-0.066043,0.0668557,-0.1102,-0.0731365,3.84036e-15,-0.0354189,-0.0354189,-0.0117903,-0.00290817,0.0118366,-0.227829,0.00252665,0.00777607,0.0668557,0.0540621,0.0574191,3.84036e-15,0.0291048,0.0291048,-0.0117903,-0.00594044,0.0110891,-0.227829,0.00869932,0.00576058,0.0754659,0.0901205,0.0859078,3.84036e-15,0.0306211,0.0306211,-0.0117903,1.79729e-14,4.81262e-14,-0.227829,1.24079e-13,7.49454e-14,0.0754659,4.09956e-14,3.23588e-14,0.0668557,5.67617e-14,3.58111e-14
-0.208841,-0.00798006,0.00394901,0.0863534,0.032251,0.0270918,0.0794888,0.0180843,0.0177822,1.30418e-14,0.0110402,0.0110402,-0.00417315,0.02869,-0.0859694,0.0863534,-0.111716,-0.0619674,0.0794888,-0.116149,-0.0694521,1.30418e-14,-0.0476093,-0.0476093,-0.00417315,0.00306701,0.0167795,-0.208841,0.00769235,0.00937918,0.0794888,0.0635671,0.0675032,1.30418e-14,0.0268723,0.0268723,-0.00417315,0.00259356,0.0164372,-0.208841,0.0163043,0.00762112,0.0863534,0.102967,0.0988534,1.30418e-14,0.0280049,0.0280049,-0.00417315,1.27276e-14,4.47156e-14,-0.208841,1.18242e-13,7.06026e-14,0.0863534,4.05863e-14,3.0337e-14,0.0794888,5.41091e-14,3.39655e-14
-0.189853,-0.00649307,0.00337823,0.0972409,0.0408099,0.0314689,0.092122,0.0269655,0.0214712,2.22432e-14,0.00770544,0.00770544,0.00344404,0.0329908,-0.0876081,0.0972409,-0.11749,-0.0578919,0.092122,-0.121252,-0.0657676,2.22432e-14,-0.0597998,-0.0597998,0.00344404,0.00904219,0.0217224,-0.189853,0.0127385,0.0109823,0.092122,0.0731361,0.0775874,2.22432e-14,0.0246399,0.0246399,0.00344404,0.0111276,0.0217852,-0.189853,0.0236668,0.00948166,0.0972409,0.115793,0.111799,2.22432e-14,0.0253887,0.0253887,0.00344404,7.48233e-15,4.1305e-14,-0.189853,1.12251e-13,6.62599e-14,0.0972409,4.01045e-14,2.83152e-14,0.092122,5.12454e-14,3.21198e-14
-0.170865,-0.00500607,0.00280745,0.108128,0.0493687,0.0358459,0.104755,0.0356628,0.0251602,3.14445e-14,0.00437067,0.00437067,0.0110612,0.0372916,-0.0892467,0.108128,-0.123263,-0.0538164,0.104755,-0.12571,-0.0620831,3.14445e-14,-0.0719903,-0.0719903,0.0110612,0.0150174,0.0266652,-0.170865,0.0177846,0.0125854,0.104755,0.0827515,0.0876715,3.14445e-14,0.0224075,0.0224075,0.0110612,0.0196616,0.0271333,-0.170865,0.0310293,0.0113422,0.108128,0.128619,0.124745,3.14445e-14,0.0227726,0.0227726,0.0110612,2.23704e-15,3.78944e-14,-0.170865,1.0626e-13,6.19171e-14,0.108128,3.96227e-14,2.62934e-14,0.104755,4.8272e-14,3.02742e-14
-0.151877,-0.00351908,0.00223666,0.119016,0.0579276,0.0402229,0.117388,0.0438197,0.0288492,4.06459e-14,0.0010359,0.0010359,0.0186784,0.0398668,-0.0908854,0.119016,-0.129036,-0.0497409,0.117388,-0.12848,-0.0583987,4.06459e-14,-0.0841808,-0.0841808,0.0186784,0.0210773,0.0316081,-0.151877,0.0228307,0.0141885,0.117388,0.092486,0.0977556,4.06459e-14,0.0201751,0.0201751,0.0186784,0.0281316,0.0324813,-0.151877,0.0383918,0.0132027,0.119016,0.141446,0.13769,4.06459e-14,0.0201564,0.0201564,0.0186784,-2.51444e-15,3.44838e-14,-0.151877,1.00269e-13,5.75743e-14,0.119016,3.91409e-14,2.42716e-14,0.117388,4.50657e-14,2.84285e-14
-0.132889,-0.00203209,0.00166588,0.129903,0.0664864,0.0445999,0.130022,0.0519766,0.0325382,4.98473e-14,-0.00229887,-0.00229887,0.0262956,0.0411945,-0.0925241,0.129903,-0.134809,-0.0456654,0.130022,-0.131249,-0.0547142,4.98473e-14,-0.0963712,-0.0963712,0.0262956,0.0271856,0.036551,-0.132889,0.0278768,0.0157916,0.130022,0.102221,0.10784,4.98473e-14,0.0179427,0.0179427,0.0262956,0.0365262,0.0378294,-0.132889,0.0457543,0.0150633,0.129903,0.154272,0.150636,4.98473e-14,0.0175402,0.0175402,0.0262956,-6.90759e-15,3.10732e-14,-0.132889,9.4278e-14,5.32316e-14,0.129903,3.86591e-14,2.22498e-14,0.130022,4.18594e-14,2.65829e-14
-0.113901,-0.000845473,0.0010951,0.140791,0.0750453,0.048977,0.142655,0.0601335,0.0362272,5.90487e-14,-0.00563364,-0.00563364,0.0339128,0.0418983,-0.0941627,0.140791,-0.140583,-0.0415899,0.142655,-0.134019,-0.0510298,5.90487e-14,-0.108562,-0.108562,0.0339128,0.0332964,0.0414939,-0.113901,0.0321643,0.0173947,0.142655,0.111955,0.117924,5.90487e-14,0.0157103,0.0157103,0.0339128,0.0448348,0.0431775,-0.113901,0.051745,0.0169238,0.140791,0.167099,0.163581,5.90487e-14,0.014924,0.014924,0.0339128,-1.11194e-14,2.76625e-14,-0.113901,8.7994e-14,4.88888e-14,0.140791,3.81773e-14,2.0228e-14,0.142655,3.86532e-14,2.47372e-14
-0.0949132,0.000142245,0.000524315,0.151678,0.0836041,0.053354,0.155288,0.0682904,0.0399162,6.82501e-14,-0.00896841,-0.00896841,0.04153,0.0405493,-0.0958014,0.151678,-0.146356,-0.0375144,0.155288,-0.136788,-0.0473453,6.82501e-14,-0.120752,-0.120752,0.04153,0.0394155,0.0464368,-0.0949132,0.0359494,0.0189978,0.155288,0.12169,0.128008,6.82501e-14,0.0134779,0.0134779,0.04153,0.0528599,0.0485255,-0.0949132,0.0568274,0.0187843,0.151678,0.179925,0.176527,6.82501e-14,0.0123079,0.0123079,0.04153,-1.47342e-14,2.42519e-14,-0.0949132,8.15158e-14,4.4546e-14,0.151678,3.76954e-14,1.82062e-14,0.155288,3.54469e-14,2.28916e-14
