standEta_Cl_abscissa,standEta_Cl_cdf,standEta_V1_abscissa,standEta_V1_cdf,standEta_Q_abscissa,standEta_Q_cdf,standEta_V2_abscissa,standEta_V2_cdf,standEta_bias_abscissa,standEta_bias_cdf,split
-0.206791,0.341429,-0.266165,0.341429,-0.325032,0.341429,-0.332115,0.341429,-0.461665,0.341429,All
-0.206047,0.342857,-0.254983,0.342857,-0.318667,0.342857,-0.31722,0.342857,-0.459122,0.342857,All
-0.201719,0.344286,-0.254526,0.344286,-0.316666,0.344286,-0.303306,0.344286,-0.438858,0.344286,All
-0.200537,0.345714,-0.250206,0.345714,-0.313021,0.345714,-0.295903,0.345714,-0.434958,0.345714,All
-0.200532,0.347143,-0.248944,0.347143,-0.31202,0.347143,-0.291088,0.347143,-0.431816,0.347143,All
-0.199469,0.348571,-0.248719,0.348571,-0.306266,0.348571,-0.286279,0.348571,-0.427801,0.348571,All
-0.180119,0.35,-0.238668,0.35,-0.303713,0.35,-0.28226,0.35,-0.416676,0.35,All
-0.178305,0.351429,-0.23509,0.351429,-0.303335,0.351429,-0.281763,0.351429,-0.414715,0.351429,All
-0.177752,0.352857,-0.232446,0.352857,-0.289315,0.352857,-0.263356,0.352857,-0.413729,0.352857,All
-0.170156,0.354286,-0.23,0.354286,-0.286883,0.354286,-0.260777,0.354286,-0.410813,0.354286,All
-0.166624,0.355714,-0.229393,0.355714,-0.286714,0.355714,-0.252811,0.355714,-0.407929,0.355714,All
-0.161934,0.357143,-0.224421,0.357143,-0.284194,0.357143,-0.245873,0.357143,-0.407813,0.357143,All
-0.1559,0.358571,-0.223204,0.358571,-0.280381,0.358571,-0.241265,0.358571,-0.404458,0.358571,All
-0.152962,0.36,-0.215565,0.36,-0.279804,0.36,-0.237464,0.36,-0.404328,0.36,All
-0.152377,0.361429,-0.210755,0.361429,-0.277131,0.361429,-0.224977,0.361429,-0.401161,0.361429,All
-0.152348,0.362857,-0.202179,0.362857,-0.27423,0.362857,-0.221615,0.362857,-0.39975,0.362857,All
-0.152075,0.364286,-0.200496,0.364286,-0.269895,0.364286,-0.218681,0.364286,-0.395824,0.364286,All
-0.146659,0.365714,-0.199963,0.365714,-0.264162,0.365714,-0.215109,0.365714,-0.39488,0.365714,All
-0.14415,0.367143,-0.19203,0.367143,-0.260956,0.367143,-0.210611,0.367143,-0.391056,0.367143,All
-0.140162,0.368571,-0.190372,0.368571,-0.259302,0.368571,-0.206565,0.368571,-0.382018,0.368571,All
-0.136441,0.37,-0.178422,0.37,-0.258863,0.37,-0.199289,0.37,-0.376569,0.37,All
-0.135149,0.371429,-0.177055,0.371429,-0.258729,0.371429,-0.191237,0.371429,-0.373382,0.371429,All
-0.132263,0.372857,-0.173367,0.372857,-0.256603,0.372857,-0.191049,0.372857,-0.369545,0.372857,All
-0.132123,0.374286,-0.172512,0.374286,-0.254627,0.374286,-0.190129,0.374286,-0.366431,0.374286,All
-0.131344,0.375714,-0.165721,0.375714,-0.246533,0.375714,-0.182266,0.375714,-0.364451,0.375714,All
-0.1295,0.377143,-0.164998,0.377143,-0.245327,0.377143,-0.17671,0.377143,-0.363967,0.377143,All
-0.129178,0.378571,-0.162462,0.378571,-0.244354,0.378571,-0.175873,0.378571,-0.358911,0.378571,All
-0.121881,0.38,-0.15017,0.38,-0.243501,0.38,-0.173298,0.38,-0.357038,0.38,All
-0.120873,0.381429,-0.148561,0.381429,-0.240117,0.381429,-0.172155,0.381429,-0.355552,0.381429,All
-0.111785,0.382857,-0.143202,0.382857,-0.239822,0.382857,-0.169423,0.382857,-0.345823,0.382857,All
-0.0961655,0.384286,-0.137069,0.384286,-0.238035,0.384286,-0.164841,0.384286,-0.342451,0.384286,All
-0.0909747,0.385714,-0.134983,0.385714,-0.236651,0.385714,-0.161819,0.385714,-0.329947,0.385714,All
-0.0908534,0.387143,-0.129895,0.387143,-0.233142,0.387143,-0.152539,0.387143,-0.328082,0.387143,All
-0.0862713,0.388571,-0.12803,0.388571,-0.232954,0.388571,-0.147364,0.388571,-0.327711,0.388571,All
-0.0771433,0.39,-0.124645,0.39,-0.228333,0.39,-0.145391,0.39,-0.327309,0.39,All
-0.0768551,0.391429,-0.120536,0.391429,-0.215839,0.391429,-0.144251,0.391429,-0.308849,0.391429,All
-0.0764534,0.392857,-0.116355,0.392857,-0.209752,0.392857,-0.136492,0.392857,-0.300891,0.392857,All
-0.0751458,0.394286,-0.11577,0.394286,-0.207228,0.394286,-0.136455,0.394286,-0.298703,0.394286,All
-0.07265,0.395714,-0.113502,0.395714,-0.199152,0.395714,-0.130521,0.395714,-0.285636,0.395714,All
-0.0718898,0.397143,-0.112792,0.397143,-0.198959,0.397143,-0.128537,0.397143,-0.282691,0.397143,All
-0.0699543,0.398571,-0.10919,0.398571,-0.196339,0.398571,-0.128031,0.398571,-0.279468,0.398571,All
-0.0698312,0.4,-0.0954898,0.4,-0.194674,0.4,-0.127469,0.4,-0.277198,0.4,All
-0.0641459,0.401429,-0.0915352,0.401429,-0.170552,0.401429,-0.123751,0.401429,-0.274216,0.401429,All
-0.055381,0.402857,-0.0913791,0.402857,-0.168138,0.402857,-0.123093,0.402857,-0.268192,0.402857,All
-0.0548342,0.404286,-0.0883983,0.404286,-0.165908,0.404286,-0.115182,0.404286,-0.267733,0.404286,All
-0.0544799,0.405714,-0.0828984,0.405714,-0.164674,0.405714,-0.114571,0.405714,-0.263557,0.405714,All
-0.0508726,0.407143,-0.0788968,0.407143,-0.161737,0.407143,-0.110422,0.407143,-0.261255,0.407143,All
-0.0490771,0.408571,-0.0785518,0.408571,-0.156029,0.408571,-0.109302,0.408571,-0.250659,0.408571,All
-0.0484126,0.41,-0.0761347,0.41,-0.153827,0.41,-0.107485,0.41,-0.250201,0.41,All
-0.0435918,0.411429,-0.0694289,0.411429,-0.152306,0.411429,-0.0986056,0.411429,-0.243254,0.411429,All
-0.0435233,0.412857,-0.0631075,0.412857,-0.150715,0.412857,-0.0964804,0.412857,-0.238493,0.412857,All
-0.040103,0.414286,-0.0622473,0.414286,-0.149799,0.414286,-0.0951618,0.414286,-0.237412,0.414286,All
-0.037527,0.415714,-0.0620192,0.415714,-0.14773,0.415714,-0.0946448,0.415714,-0.228029,0.415714,All
-0.0368572,0.417143,-0.0607647,0.417143,-0.145549,0.417143,-0.0930327,0.417143,-0.225206,0.417143,All
-0.0363917,0.418571,-0.0547109,0.418571,-0.143543,0.418571,-0.0898644,0.418571,-0.22305,0.418571,All
-0.0321237,0.42,-0.0431552,0.42,-0.139823,0.42,-0.0878986,0.42,-0.2216,0.42,All
-0.03034,0.421429,-0.0415657,0.421429,-0.129853,0.421429,-0.0806303,0.421429,-0.217806,0.421429,All
-0.0280863,0.422857,-0.0404859,0.422857,-0.127538,0.422857,-0.0801825,0.422857,-0.209639,0.422857,All
-0.0275065,0.424286,-0.0354822,0.424286,-0.124846,0.424286,-0.0713852,0.424286,-0.205279,0.424286,All
-0.0274525,0.425714,-0.0304797,0.425714,-0.12347,0.425714,-0.0674169,0.425714,-0.204652,0.425714,All
-0.0227691,0.427143,-0.0284973,0.427143,-0.120501,0.427143,-0.066172,0.427143,-0.201712,0.427143,All
-0.0195995,0.428571,-0.0213255,0.428571,-0.118514,0.428571,-0.0659802,0.428571,-0.201477,0.428571,All
-0.01592,0.43,-0.0179183,0.43,-0.117985,0.43,-0.064174,0.43,-0.196734,0.43,All
-0.0109635,0.431429,-0.0159756,0.431429,-0.116483,0.431429,-0.0636868,0.431429,-0.189279,0.431429,All
-0.00955362,0.432857,-0.0130179,0.432857,-0.115443,0.432857,-0.0619479,0.432857,-0.188585,0.432857,All
-0.00497051,0.434286,-0.0110881,0.434286,-0.114098,0.434286,-0.0589134,0.434286,-0.186667,0.434286,All
-0.00377921,0.435714,-0.00912627,0.435714,-0.111988,0.435714,-0.0581411,0.435714,-0.183816,0.435714,All
-0.00213919,0.437143,-0.00745711,0.437143,-0.104998,0.437143,-0.0567559,0.437143,-0.179746,0.437143,All
0.000949858,0.438571,-0.00343047,0.438571,-0.103002,0.438571,-0.0480124,0.438571,-0.174722,0.438571,All
0.00903064,0.44,0.0044813,0.44,-0.0973431,0.44,-0.0450614,0.44,-0.169645,0.44,All
0.0128291,0.441429,0.00790634,0.441429,-0.0839194,0.441429,-0.0437337,0.441429,-0.16905,0.441429,All
0.0160436,0.442857,0.0110516,0.442857,-0.0834131,0.442857,-0.0404886,0.442857,-0.16599,0.442857,All
0.0213434,0.444286,0.0115389,0.444286,-0.0823078,0.444286,-0.0370537,0.444286,-0.162046,0.444286,All
0.0226473,0.445714,0.0156019,0.445714,-0.0806985,0.445714,-0.0342561,0.445714,-0.159386,0.445714,All
0.0304563,0.447143,0.0179908,0.447143,-0.0796827,0.447143,-0.0328886,0.447143,-0.155464,0.447143,All
0.0336024,0.448571,0.021446,0.448571,-0.0776672,0.448571,-0.0283631,0.448571,-0.154047,0.448571,All
0.0434428,0.45,0.0257254,0.45,-0.0699704,0.45,-0.0270364,0.45,-0.152324,0.45,All
0.0625586,0.451429,0.0376241,0.451429,-0.0639299,0.451429,-0.0209851,0.451429,-0.146453,0.451429,All
0.0700217,0.452857,0.0420171,0.452857,-0.0630164,0.452857,-0.00707581,0.452857,-0.144931,0.452857,All
0.0766093,0.454286,0.0466088,0.454286,-0.0619783,0.454286,-0.00505355,0.454286,-0.141765,0.454286,All
0.0789802,0.455714,0.046633,0.455714,-0.0618673,0.455714,-0.00294543,0.455714,-0.132464,0.455714,All
0.0813393,0.457143,0.0538054,0.457143,-0.0507233,0.457143,0.000393543,0.457143,-0.130451,0.457143,All
0.0825493,0.458571,0.0592722,0.458571,-0.0490563,0.458571,0.000931631,0.458571,-0.126513,0.458571,All
0.0846842,0.46,0.0619136,0.46,-0.04251,0.46,0.00443336,0.46,-0.12058,0.46,All
0.0849456,0.461429,0.0636282,0.461429,-0.0361238,0.461429,0.00452613,0.461429,-0.11719,0.461429,All
0.0860458,0.462857,0.0766341,0.462857,-0.0301695,0.462857,0.00850037,0.462857,-0.112271,0.462857,All
0.0868408,0.464286,0.0767466,0.464286,-0.0269884,0.464286,0.0158819,0.464286,-0.103598,0.464286,All
0.0870005,0.465714,0.0808364,0.465714,-0.025495,0.465714,0.016098,0.465714,-0.103181,0.465714,All
0.0912659,0.467143,0.0846868,0.467143,-0.0254882,0.467143,0.018579,0.467143,-0.10067,0.467143,All
0.0920742,0.468571,0.0906438,0.468571,-0.0225507,0.468571,0.0201544,0.468571,-0.0824,0.468571,All
0.0981328,0.47,0.0906758,0.47,-0.0207144,0.47,0.0210286,0.47,-0.0785936,0.47,All
0.0985208,0.471429,0.0907566,0.471429,-0.0190893,0.471429,0.0228999,0.471429,-0.0572052,0.471429,All
0.101889,0.472857,0.0920568,0.472857,-0.0134013,0.472857,0.0319058,0.472857,-0.0508263,0.472857,All
0.103962,0.474286,0.0924845,0.474286,-0.00988171,0.474286,0.0322081,0.474286,-0.0489861,0.474286,All
0.104405,0.475714,0.0995644,0.475714,-0.00788925,0.475714,0.0391492,0.475714,-0.0477197,0.475714,All
0.108124,0.477143,0.100344,0.477143,0.000861948,0.477143,0.0399711,0.477143,-0.045211,0.477143,All
0.116539,0.478571,0.103602,0.478571,0.00351211,0.478571,0.0455882,0.478571,-0.0330911,0.478571,All
0.118648,0.48,0.11584,0.48,0.00585594,0.48,0.0479018,0.48,-0.0329801,0.48,All
0.126732,0.481429,0.11777,0.481429,0.0132551,0.481429,0.0535572,0.481429,-0.0246772,0.481429,All
0.131989,0.482857,0.124628,0.482857,0.0191346,0.482857,0.0597981,0.482857,-0.0241684,0.482857,All
0.133069,0.484286,0.125018,0.484286,0.0192201,0.484286,0.0600566,0.484286,-0.0225053,0.484286,All
0.133174,0.485714,0.132652,0.485714,0.0230049,0.485714,0.0678942,0.485714,-0.0191167,0.485714,All
0.136121,0.487143,0.134827,0.487143,0.0256159,0.487143,0.0708632,0.487143,-0.016817,0.487143,All
0.14801,0.488571,0.138255,0.488571,0.0287124,0.488571,0.0724211,0.488571,-0.0163653,0.488571,All
0.148974,0.49,0.147495,0.49,0.032984,0.49,0.073539,0.49,-0.0152829,0.49,All
0.151244,0.491429,0.149243,0.491429,0.0357778,0.491429,0.0765774,0.491429,-0.0116999,0.491429,All
0.155713,0.492857,0.151224,0.492857,0.0383101,0.492857,0.0789408,0.492857,-0.0102079,0.492857,All
0.156295,0.494286,0.153635,0.494286,0.0386449,0.494286,0.0803064,0.494286,-0.00631235,0.494286,All
0.160662,0.495714,0.160159,0.495714,0.0402042,0.495714,0.0919203,0.495714,-0.00364026,0.495714,All
0.162554,0.497143,0.165942,0.497143,0.0434573,0.497143,0.0939505,0.497143,-0.000938872,0.497143,All
0.170831,0.498571,0.167412,0.498571,0.0436,0.498571,0.095991,0.498571,-0.000920885,0.498571,All
0.177146,0.5,0.170196,0.5,0.0447641,0.5,0.0962951,0.5,0.00326185,0.5,All
0.178422,0.501429,0.172796,0.501429,0.0475587,0.501429,0.0987968,0.501429,0.00428434,0.501429,All
0.179734,0.502857,0.175218,0.502857,0.0489483,0.502857,0.100795,0.502857,0.00571843,0.502857,All
0.181966,0.504286,0.177218,0.504286,0.0524916,0.504286,0.101842,0.504286,0.00799564,0.504286,All
0.182612,0.505714,0.181491,0.505714,0.0534298,0.505714,0.102337,0.505714,0.0113362,0.505714,All
0.184598,0.507143,0.185396,0.507143,0.061306,0.507143,0.107353,0.507143,0.0175249,0.507143,All
0.187432,0.508571,0.200886,0.508571,0.0682248,0.508571,0.126074,0.508571,0.0194229,0.508571,All
0.18777,0.51,0.20157,0.51,0.0753034,0.51,0.130139,0.51,0.0275873,0.51,All
0.18875,0.511429,0.204813,0.511429,0.0757399,0.511429,0.132467,0.511429,0.0319588,0.511429,All
0.194612,0.512857,0.205754,0.512857,0.0776093,0.512857,0.133703,0.512857,0.0343109,0.512857,All
0.195124,0.514286,0.211555,0.514286,0.0800849,0.514286,0.135628,0.514286,0.0395558,0.514286,All
0.203264,0.515714,0.213517,0.515714,0.0839713,0.515714,0.138183,0.515714,0.0445148,0.515714,All
0.203716,0.517143,0.213538,0.517143,0.0908435,0.517143,0.140601,0.517143,0.0470845,0.517143,All
0.210404,0.518571,0.215442,0.518571,0.0911793,0.518571,0.141402,0.518571,0.0504622,0.518571,All
0.211179,0.52,0.215971,0.52,0.0965855,0.52,0.141557,0.52,0.0520983,0.52,All
0.215316,0.521429,0.217038,0.521429,0.0997324,0.521429,0.143602,0.521429,0.0641666,0.521429,All
0.219891,0.522857,0.218435,0.522857,0.102068,0.522857,0.144,0.522857,0.0651204,0.522857,All
0.220507,0.524286,0.220167,0.524286,0.105745,0.524286,0.145632,0.524286,0.0685787,0.524286,All
0.221416,0.525714,0.222891,0.525714,0.110478,0.525714,0.146256,0.525714,0.0705209,0.525714,All
0.223384,0.527143,0.231389,0.527143,0.11204,0.527143,0.148659,0.527143,0.0710963,0.527143,All
0.230177,0.528571,0.238087,0.528571,0.112896,0.528571,0.15504,0.528571,0.0841025,0.528571,All
0.230588,0.53,0.238911,0.53,0.113308,0.53,0.157534,0.53,0.0844863,0.53,All
0.233554,0.531429,0.240019,0.531429,0.11526,0.531429,0.159715,0.531429,0.0881533,0.531429,All
0.234451,0.532857,0.24163,0.532857,0.116967,0.532857,0.159857,0.532857,0.0893698,0.532857,All
0.236391,0.534286,0.244186,0.534286,0.119326,0.534286,0.159953,0.534286,0.0915883,0.534286,All
0.242694,0.535714,0.245071,0.535714,0.122521,0.535714,0.162117,0.535714,0.096151,0.535714,All
0.24909,0.537143,0.251407,0.537143,0.126043,0.537143,0.163679,0.537143,0.108745,0.537143,All
0.253356,0.538571,0.260748,0.538571,0.126058,0.538571,0.167074,0.538571,0.108954,0.538571,All
0.257928,0.54,0.265243,0.54,0.127657,0.54,0.167903,0.54,0.114709,0.54,All
0.265891,0.541429,0.267624,0.541429,0.133228,0.541429,0.180644,0.541429,0.118224,0.541429,All
0.271578,0.542857,0.270253,0.542857,0.134666,0.542857,0.18192,0.542857,0.129441,0.542857,All
0.276623,0.544286,0.276887,0.544286,0.140374,0.544286,0.1829,0.544286,0.131699,0.544286,All
0.281846,0.545714,0.278647,0.545714,0.144037,0.545714,0.183431,0.545714,0.132269,0.545714,All
0.28411,0.547143,0.281556,0.547143,0.148587,0.547143,0.18578,0.547143,0.13619,0.547143,All
0.286717,0.548571,0.282062,0.548571,0.157271,0.548571,0.188118,0.548571,0.137072,0.548571,All
0.293514,0.55,0.298092,0.55,0.158422,0.55,0.189661,0.55,0.144162,0.55,All
0.29506,0.551429,0.303273,0.551429,0.164485,0.551429,0.196464,0.551429,0.151318,0.551429,All
0.296997,0.552857,0.303627,0.552857,0.171958,0.552857,0.20195,0.552857,0.151628,0.552857,All
0.298746,0.554286,0.30431,0.554286,0.175583,0.554286,0.206792,0.554286,0.153702,0.554286,All
0.300431,0.555714,0.305173,0.555714,0.175962,0.555714,0.209408,0.555714,0.15651,0.555714,All
0.303446,0.557143,0.310927,0.557143,0.187584,0.557143,0.213016,0.557143,0.158178,0.557143,All
0.31026,0.558571,0.315216,0.558571,0.189054,0.558571,0.21305,0.558571,0.158672,0.558571,All
0.312844,0.56,0.31691,0.56,0.203878,0.56,0.214628,0.56,0.15911,0.56,All
0.316704,0.561429,0.3191,0.561429,0.204226,0.561429,0.217475,0.561429,0.160467,0.561429,All
0.322573,0.562857,0.320363,0.562857,0.205941,0.562857,0.218619,0.562857,0.163942,0.562857,All
0.324236,0.564286,0.323816,0.564286,0.21599,0.564286,0.220098,0.564286,0.163994,0.564286,All
0.328123,0.565714,0.327226,0.565714,0.216044,0.565714,0.221109,0.565714,0.172115,0.565714,All
0.330465,0.567143,0.328823,0.567143,0.223529,0.567143,0.223791,0.567143,0.173165,0.567143,All
0.331413,0.568571,0.32915,0.568571,0.226883,0.568571,0.224138,0.568571,0.181744,0.568571,All
0.337279,0.57,0.329598,0.57,0.228419,0.57,0.226033,0.57,0.18359,0.57,All
0.351582,0.571429,0.330134,0.571429,0.233641,0.571429,0.226047,0.571429,0.186159,0.571429,All
0.353139,0.572857,0.332233,0.572857,0.234047,0.572857,0.228641,0.572857,0.188804,0.572857,All
0.370181,0.574286,0.332523,0.574286,0.234972,0.574286,0.230606,0.574286,0.198344,0.574286,All
0.374905,0.575714,0.340854,0.575714,0.241278,0.575714,0.241093,0.575714,0.204738,0.575714,All
0.376393,0.577143,0.341506,0.577143,0.243376,0.577143,0.241685,0.577143,0.211693,0.577143,All
0.378287,0.578571,0.348978,0.578571,0.245217,0.578571,0.244708,0.578571,0.216241,0.578571,All
0.388214,0.58,0.356626,0.58,0.245629,0.58,0.246601,0.58,0.219003,0.58,All
0.409961,0.581429,0.356643,0.581429,0.254841,0.581429,0.247601,0.581429,0.219649,0.581429,All
0.415942,0.582857,0.361889,0.582857,0.268106,0.582857,0.250543,0.582857,0.219979,0.582857,All
0.416663,0.584286,0.368708,0.584286,0.26902,0.584286,0.253619,0.584286,0.230168,0.584286,All
0.420641,0.585714,0.369233,0.585714,0.271895,0.585714,0.25517,0.585714,0.230353,0.585714,All
0.428522,0.587143,0.369312,0.587143,0.27506,0.587143,0.26171,0.587143,0.23057,0.587143,All
0.430239,0.588571,0.371175,0.588571,0.275364,0.588571,0.271707,0.588571,0.235812,0.588571,All
0.430464,0.59,0.372279,0.59,0.277924,0.59,0.275752,0.59,0.246498,0.59,All
0.430954,0.591429,0.373559,0.591429,0.279757,0.591429,0.279159,0.591429,0.247403,0.591429,All
0.432886,0.592857,0.379843,0.592857,0.286809,0.592857,0.282925,0.592857,0.24849,0.592857,All
0.437477,0.594286,0.379973,0.594286,0.288385,0.594286,0.283995,0.594286,0.249175,0.594286,All
0.441832,0.595714,0.380364,0.595714,0.290132,0.595714,0.284484,0.595714,0.249715,0.595714,All
0.443663,0.597143,0.380767,0.597143,0.299062,0.597143,0.29904,0.597143,0.266847,0.597143,All
0.447975,0.598571,0.383516,0.598571,0.300418,0.598571,0.302799,0.598571,0.274042,0.598571,All
0.450608,0.6,0.385194,0.6,0.302417,0.6,0.305516,0.6,0.278202,0.6,All
0.450691,0.601429,0.38722,0.601429,0.3041,0.601429,0.306069,0.601429,0.289212,0.601429,All
0.455727,0.602857,0.389841,0.602857,0.31162,0.602857,0.321849,0.602857,0.290265,0.602857,All
0.460649,0.604286,0.391577,0.604286,0.314553,0.604286,0.322888,0.604286,0.291744,0.604286,All
0.46309,0.605714,0.401034,0.605714,0.324926,0.605714,0.336577,0.605714,0.292418,0.605714,All
0.466004,0.607143,0.401543,0.607143,0.327586,0.607143,0.340296,0.607143,0.296483,0.607143,All
0.467548,0.608571,0.403244,0.608571,0.327931,0.608571,0.355244,0.608571,0.296987,0.608571,All
0.46975,0.61,0.40373,0.61,0.328215,0.61,0.355283,0.61,0.306596,0.61,All
0.469865,0.611429,0.403786,0.611429,0.329783,0.611429,0.360582,0.611429,0.308541,0.611429,All
0.470381,0.612857,0.408584,0.612857,0.333646,0.612857,0.3606,0.612857,0.310568,0.612857,All
0.47108,0.614286,0.409881,0.614286,0.335307,0.614286,0.367745,0.614286,0.311024,0.614286,All
0.478605,0.615714,0.411515,0.615714,0.33548,0.615714,0.368151,0.615714,0.331785,0.615714,All
0.479027,0.617143,0.41571,0.617143,0.339073,0.617143,0.369755,0.617143,0.340556,0.617143,All
0.480401,0.618571,0.423998,0.618571,0.346674,0.618571,0.370616,0.618571,0.34231,0.618571,All
0.484071,0.62,0.426599,0.62,0.347296,0.62,0.372914,0.62,0.350335,0.62,All
0.491804,0.621429,0.427309,0.621429,0.354489,0.621429,0.375637,0.621429,0.360139,0.621429,All
0.4985,0.622857,0.427798,0.622857,0.355218,0.622857,0.377176,0.622857,0.360625,0.622857,All
0.508297,0.624286,0.430918,0.624286,0.356897,0.624286,0.379446,0.624286,0.368797,0.624286,All
0.515083,0.625714,0.436589,0.625714,0.357891,0.625714,0.386983,0.625714,0.370816,0.625714,All
0.515355,0.627143,0.439422,0.627143,0.359732,0.627143,0.387635,0.627143,0.375783,0.627143,All
0.515356,0.628571,0.442773,0.628571,0.363217,0.628571,0.38842,0.628571,0.380788,0.628571,All
0.51721,0.63,0.446476,0.63,0.364432,0.63,0.389879,0.63,0.381486,0.63,All
0.52163,0.631429,0.451664,0.631429,0.368863,0.631429,0.391273,0.631429,0.386493,0.631429,All
0.526887,0.632857,0.452948,0.632857,0.370374,0.632857,0.39145,0.632857,0.387707,0.632857,All
0.535652,0.634286,0.455232,0.634286,0.374091,0.634286,0.39705,0.634286,0.398161,0.634286,All
0.538478,0.635714,0.456384,0.635714,0.385028,0.635714,0.403184,0.635714,0.403206,0.635714,All
0.54575,0.637143,0.456713,0.637143,0.395386,0.637143,0.410197,0.637143,0.405972,0.637143,All
0.546374,0.638571,0.462068,0.638571,0.399767,0.638571,0.413653,0.638571,0.409272,0.638571,All
0.55988,0.64,0.462461,0.64,0.402164,0.64,0.415442,0.64,0.41073,0.64,All
0.563591,0.641429,0.46289,0.641429,0.402492,0.641429,0.418426,0.641429,0.417317,0.641429,All
0.567107,0.642857,0.465007,0.642857,0.412146,0.642857,0.42397,0.642857,0.418508,0.642857,All
0.567805,0.644286,0.465704,0.644286,0.414685,0.644286,0.425876,0.644286,0.424265,0.644286,All
0.570491,0.645714,0.473189,0.645714,0.415041,0.645714,0.426699,0.645714,0.430234,0.645714,All
0.57217,0.647143,0.476147,0.647143,0.417008,0.647143,0.430287,0.647143,0.43044,0.647143,All
0.574652,0.648571,0.48077,0.648571,0.418798,0.648571,0.430535,0.648571,0.432514,0.648571,All
0.57521,0.65,0.482823,0.65,0.437603,0.65,0.434947,0.65,0.435198,0.65,All
0.575737,0.651429,0.483269,0.651429,0.441154,0.651429,0.43797,0.651429,0.439273,0.651429,All
0.577072,0.652857,0.48554,0.652857,0.442989,0.652857,0.438311,0.652857,0.44756,0.652857,All
0.578172,0.654286,0.495609,0.654286,0.450919,0.654286,0.442268,0.654286,0.450248,0.654286,All
0.582302,0.655714,0.497388,0.655714,0.453554,0.655714,0.444636,0.655714,0.450784,0.655714,All
0.585506,0.657143,0.501063,0.657143,0.460125,0.657143,0.450079,0.657143,0.452657,0.657143,All
0.59069,0.658571,0.502534,0.658571,0.46123,0.658571,0.452837,0.658571,0.45268,0.658571,All
0.590752,0.66,0.502548,0.66,0.463695,0.66,0.453006,0.66,0.452782,0.66,All
0.596244,0.661429,0.505967,0.661429,0.463753,0.661429,0.461619,0.661429,0.454262,0.661429,All
0.606438,0.662857,0.508392,0.662857,0.46733,0.662857,0.473092,0.662857,0.45939,0.662857,All
0.609115,0.664286,0.51095,0.664286,0.467365,0.664286,0.47406,0.664286,0.460381,0.664286,All
0.610145,0.665714,0.516316,0.665714,0.46854,0.665714,0.485612,0.665714,0.461262,0.665714,All
0.612748,0.667143,0.51653,0.667143,0.471046,0.667143,0.492055,0.667143,0.461281,0.667143,All
0.6166,0.668571,0.525708,0.668571,0.481384,0.668571,0.495773,0.668571,0.466125,0.668571,All
0.619171,0.67,0.526518,0.67,0.486206,0.67,0.50074,0.67,0.472467,0.67,All
0.620007,0.671429,0.52717,0.671429,0.486592,0.671429,0.502347,0.671429,0.476638,0.671429,All
0.620446,0.672857,0.527485,0.672857,0.494353,0.672857,0.5038,0.672857,0.477571,0.672857,All
0.622795,0.674286,0.527759,0.674286,0.495881,0.674286,0.504102,0.674286,0.484097,0.674286,All
0.626573,0.675714,0.528607,0.675714,0.49705,0.675714,0.504306,0.675714,0.493815,0.675714,All
0.632735,0.677143,0.529322,0.677143,0.500017,0.677143,0.52141,0.677143,0.497017,0.677143,All
0.635728,0.678571,0.532293,0.678571,0.500901,0.678571,0.529212,0.678571,0.497653,0.678571,All
0.636183,0.68,0.53768,0.68,0.501658,0.68,0.534838,0.68,0.498333,0.68,All
0.642841,0.681429,0.541581,0.681429,0.502734,0.681429,0.535706,0.681429,0.499244,0.681429,All
0.648296,0.682857,0.546682,0.682857,0.510113,0.682857,0.536579,0.682857,0.507178,0.682857,All
0.649501,0.684286,0.555364,0.684286,0.512319,0.684286,0.55302,0.684286,0.51501,0.684286,All
0.650639,0.685714,0.558416,0.685714,0.513373,0.685714,0.556893,0.685714,0.538753,0.685714,All
0.651129,0.687143,0.565402,0.687143,0.515218,0.687143,0.55808,0.687143,0.553372,0.687143,All
0.653022,0.688571,0.566064,0.688571,0.515533,0.688571,0.5673,0.688571,0.557571,0.688571,All
0.654535,0.69,0.566792,0.69,0.522087,0.69,0.568105,0.69,0.565331,0.69,All
0.659821,0.691429,0.566889,0.691429,0.524163,0.691429,0.56959,0.691429,0.567305,0.691429,All
0.660696,0.692857,0.568629,0.692857,0.524504,0.692857,0.571877,0.692857,0.567617,0.692857,All
0.660802,0.694286,0.573589,0.694286,0.526748,0.694286,0.57762,0.694286,0.569261,0.694286,All
0.661351,0.695714,0.574917,0.695714,0.528956,0.695714,0.579012,0.695714,0.573938,0.695714,All
0.663678,0.697143,0.579634,0.697143,0.529195,0.697143,0.586999,0.697143,0.581071,0.697143,All
0.663969,0.698571,0.580867,0.698571,0.533477,0.698571,0.587955,0.698571,0.588935,0.698571,All
0.672908,0.7,0.585142,0.7,0.538522,0.7,0.592747,0.7,0.591636,0.7,All
0.674288,0.701429,0.587167,0.701429,0.543247,0.701429,0.600322,0.701429,0.596094,0.701429,All
0.674643,0.702857,0.598461,0.702857,0.549303,0.702857,0.608353,0.702857,0.607928,0.702857,All
0.681145,0.704286,0.599201,0.704286,0.550831,0.704286,0.610223,0.704286,0.61035,0.704286,All
0.684047,0.705714,0.599755,0.705714,0.556639,0.705714,0.612055,0.705714,0.610615,0.705714,All
0.684723,0.707143,0.603344,0.707143,0.558113,0.707143,0.622059,0.707143,0.623101,0.707143,All
