Cl_abscissa,Cl_cdf,V1_abscissa,V1_cdf,Q_abscissa,Q_cdf,V2_abscissa,V2_cdf,bias_abscissa,bias_cdf,split
5.19794,0.385714,19.8008,0.385714,5.6823,0.387143,21.0689,0.385714,0.268,0.385714,All
5.20043,0.387143,19.803,0.387143,5.69705,0.388571,21.154,0.387143,0.268,0.387143,All
5.20301,0.388571,19.8687,0.388571,5.70367,0.39,21.1996,0.388571,0.268,0.388571,All
5.20306,0.39,19.8759,0.39,5.70962,0.391429,21.2213,0.39,0.268,0.39,All
5.20551,0.391429,19.9111,0.391429,5.71734,0.392857,21.2885,0.391429,0.268,0.391429,All
5.2097,0.392857,19.9127,0.392857,5.75441,0.394286,21.3196,0.392857,0.268,0.392857,All
5.22036,0.394286,19.914,0.394286,5.76363,0.395714,21.3507,0.394286,0.268,0.394286,All
5.22214,0.395714,19.9193,0.395714,5.77042,0.397143,21.3565,0.395714,0.268,0.395714,All
5.22488,0.397143,19.9219,0.397143,5.79611,0.398571,21.3891,0.397143,0.268,0.397143,All
5.22799,0.398571,19.9548,0.398571,5.8124,0.4,21.424,0.398571,0.268,0.398571,All
5.23154,0.4,19.9644,0.4,5.84367,0.401429,21.4594,0.4,0.268,0.4,All
5.23793,0.401429,19.9828,0.401429,5.84923,0.402857,21.4703,0.401429,0.268,0.401429,All
5.2399,0.402857,20.0155,0.402857,5.85885,0.404286,21.5479,0.402857,0.268,0.402857,All
5.2409,0.404286,20.0175,0.404286,5.88715,0.405714,21.5816,0.404286,0.268,0.404286,All
5.24746,0.405714,20.0245,0.405714,5.91511,0.407143,21.6479,0.405714,0.268,0.405714,All
5.2485,0.407143,20.0278,0.407143,5.92315,0.408571,21.6723,0.407143,0.268,0.407143,All
5.25153,0.408571,20.029,0.408571,5.9266,0.41,21.847,0.408571,0.268,0.408571,All
5.2538,0.41,20.0475,0.41,5.94045,0.411429,21.8623,0.41,0.268,0.41,All
5.26188,0.411429,20.0495,0.411429,5.94453,0.412857,21.9373,0.411429,0.268,0.411429,All
5.27137,0.412857,20.067,0.412857,5.97354,0.414286,21.9537,0.412857,0.268,0.412857,All
5.27229,0.414286,20.0691,0.414286,5.97453,0.415714,21.9547,0.414286,0.268,0.414286,All
5.27457,0.415714,20.0717,0.415714,5.98781,0.417143,21.9646,0.415714,0.268,0.415714,All
5.27491,0.417143,20.0891,0.417143,6.00727,0.418571,21.9798,0.417143,0.268,0.417143,All
5.28042,0.418571,20.1083,0.418571,6.01167,0.42,22.005,0.418571,0.268,0.418571,All
5.28516,0.42,20.1519,0.42,6.01661,0.421429,22.075,0.42,0.268,0.42,All
5.28719,0.421429,20.1779,0.421429,6.02491,0.422857,22.1678,0.421429,0.268,0.421429,All
5.29113,0.422857,20.1799,0.422857,6.02525,0.424286,22.2612,0.422857,0.268,0.422857,All
5.29455,0.424286,20.1974,0.424286,6.02926,0.425714,22.2757,0.424286,0.268,0.424286,All
5.29845,0.425714,20.2515,0.425714,6.03644,0.427143,22.3314,0.425714,0.268,0.425714,All
5.30401,0.427143,20.2876,0.427143,6.07004,0.428571,22.3539,0.427143,0.268,0.427143,All
5.30453,0.428571,20.3179,0.428571,6.07399,0.43,22.379,0.428571,0.268,0.428571,All
5.31219,0.43,20.3251,0.43,6.09775,0.431429,22.3803,0.43,0.268,0.43,All
5.31468,0.431429,20.3471,0.431429,6.09981,0.432857,22.3957,0.431429,0.268,0.431429,All
5.3261,0.432857,20.3737,0.432857,6.10115,0.434286,22.4038,0.432857,0.268,0.432857,All
5.32862,0.434286,20.3977,0.434286,6.11458,0.435714,22.4324,0.434286,0.268,0.434286,All
5.33313,0.435714,20.4057,0.435714,6.12568,0.437143,22.4335,0.435714,0.268,0.435714,All
5.3363,0.437143,20.4212,0.437143,6.14462,0.438571,22.4499,0.437143,0.268,0.437143,All
5.33985,0.438571,20.4221,0.438571,6.18497,0.44,22.4684,0.438571,0.268,0.438571,All
5.34087,0.44,20.4551,0.44,6.18786,0.441429,22.55,0.44,0.268,0.44,All
5.3575,0.441429,20.5249,0.441429,6.18973,0.442857,22.5995,0.441429,0.268,0.441429,All
5.36716,0.442857,20.5374,0.442857,6.19494,0.444286,22.613,0.442857,0.268,0.442857,All
5.36719,0.444286,20.5814,0.444286,6.19938,0.445714,22.6338,0.444286,0.268,0.444286,All
5.37157,0.445714,20.5992,0.445714,6.22233,0.447143,22.64,0.445714,0.268,0.445714,All
5.37254,0.447143,20.6035,0.447143,6.28409,0.448571,22.6428,0.447143,0.268,0.447143,All
5.3749,0.448571,20.6129,0.448571,6.28855,0.45,22.6491,0.448571,0.268,0.448571,All
5.37606,0.45,20.6354,0.45,6.29072,0.451429,22.6781,0.45,0.268,0.45,All
5.37664,0.451429,20.6793,0.451429,6.30262,0.452857,22.7557,0.451429,0.268,0.451429,All
5.37695,0.452857,20.7254,0.452857,6.32886,0.454286,22.7606,0.452857,0.268,0.452857,All
5.38021,0.454286,20.7523,0.454286,6.35841,0.455714,22.7758,0.454286,0.268,0.454286,All
5.38603,0.455714,20.7557,0.455714,6.37301,0.457143,22.8939,0.455714,0.268,0.455714,All
5.38625,0.457143,20.7695,0.457143,6.37503,0.458571,22.9123,0.457143,0.268,0.457143,All
5.3945,0.458571,20.7875,0.458571,6.38833,0.46,22.9227,0.458571,0.268,0.458571,All
5.3952,0.46,20.788,0.46,6.39664,0.461429,22.9549,0.46,0.268,0.46,All
5.401,0.461429,20.8894,0.461429,6.3994,0.462857,22.9752,0.461429,0.268,0.461429,All
5.40881,0.462857,20.9246,0.462857,6.42587,0.464286,23.0639,0.462857,0.268,0.462857,All
5.40906,0.464286,20.9313,0.464286,6.43193,0.465714,23.0813,0.464286,0.268,0.464286,All
5.41076,0.465714,20.9318,0.465714,6.43203,0.467143,23.1031,0.465714,0.268,0.465714,All
5.41375,0.467143,20.9324,0.467143,6.44565,0.468571,23.1133,0.467143,0.268,0.467143,All
5.42006,0.468571,20.938,0.468571,6.44613,0.47,23.1148,0.468571,0.268,0.468571,All
5.42847,0.47,20.9406,0.47,6.44617,0.471429,23.1431,0.47,0.268,0.47,All
5.45409,0.471429,20.951,0.471429,6.48248,0.472857,23.1529,0.471429,0.268,0.471429,All
5.46111,0.472857,21.0247,0.472857,6.52804,0.474286,23.1652,0.472857,0.268,0.472857,All
5.46791,0.474286,21.0508,0.474286,6.53299,0.475714,23.1782,0.474286,0.268,0.474286,All
5.48103,0.475714,21.0892,0.475714,6.59957,0.477143,23.1853,0.475714,0.268,0.475714,All
5.48155,0.477143,21.0921,0.477143,6.61424,0.478571,23.1941,0.477143,0.268,0.477143,All
5.48318,0.478571,21.0981,0.478571,6.62,0.48,23.1981,0.478571,0.268,0.478571,All
5.48628,0.48,21.1213,0.48,6.62182,0.481429,23.2352,0.48,0.268,0.48,All
5.49896,0.481429,21.1272,0.481429,6.62581,0.482857,23.2411,0.481429,0.268,0.481429,All
5.50686,0.482857,21.1725,0.482857,6.62754,0.484286,23.2598,0.482857,0.268,0.482857,All
5.51455,0.484286,21.2347,0.484286,6.63075,0.485714,23.2988,0.484286,0.268,0.484286,All
5.51559,0.485714,21.2349,0.485714,6.63286,0.487143,23.3016,0.485714,0.268,0.485714,All
5.51571,0.487143,21.292,0.487143,6.6405,0.488571,23.3156,0.487143,0.268,0.487143,All
5.53536,0.488571,21.3361,0.488571,6.64211,0.49,23.3674,0.488571,0.268,0.488571,All
5.54599,0.49,21.3598,0.49,6.64753,0.491429,23.3957,0.49,0.268,0.49,All
5.56967,0.491429,21.3814,0.491429,6.69319,0.492857,23.5412,0.491429,0.268,0.491429,All
5.57246,0.492857,21.45,0.492857,6.70138,0.494286,23.5588,0.492857,0.268,0.492857,All
5.57714,0.494286,21.4827,0.494286,6.71148,0.495714,23.5594,0.494286,0.268,0.494286,All
5.59166,0.495714,21.4957,0.495714,6.73271,0.497143,23.5619,0.495714,0.268,0.495714,All
5.60498,0.497143,21.5043,0.497143,6.74065,0.498571,23.6098,0.497143,0.268,0.497143,All
5.60557,0.498571,21.5052,0.498571,6.7429,0.5,23.6111,0.498571,0.268,0.498571,All
5.62185,0.5,21.5334,0.5,6.75306,0.501429,23.6606,0.5,0.268,0.5,All
5.62295,0.501429,21.5351,0.501429,6.76619,0.502857,23.6718,0.501429,0.268,0.501429,All
5.63716,0.502857,21.5611,0.502857,6.77319,0.504286,23.684,0.502857,0.268,0.502857,All
5.64215,0.504286,21.5982,0.504286,6.7925,0.505714,23.7337,0.504286,0.268,0.504286,All
5.64287,0.505714,21.6352,0.505714,6.79402,0.507143,23.7487,0.505714,0.268,0.505714,All
5.66295,0.507143,21.6465,0.507143,6.80267,0.508571,23.7674,0.507143,0.268,0.507143,All
5.66979,0.508571,21.6481,0.508571,6.81315,0.51,23.7787,0.508571,0.268,0.508571,All
5.67025,0.51,21.6676,0.51,6.81349,0.511429,23.7889,0.51,0.268,0.51,All
5.67422,0.511429,21.6957,0.511429,6.81354,0.512857,23.7922,0.511429,0.268,0.511429,All
5.68805,0.512857,21.6992,0.512857,6.81494,0.514286,23.8033,0.512857,0.268,0.512857,All
5.69395,0.514286,21.7303,0.514286,6.8275,0.515714,23.8397,0.514286,0.268,0.514286,All
5.70865,0.515714,21.7625,0.515714,6.83135,0.517143,23.8399,0.515714,0.268,0.515714,All
5.74836,0.517143,21.7664,0.517143,6.85271,0.518571,23.8636,0.517143,0.268,0.517143,All
5.75334,0.518571,21.7713,0.518571,6.86626,0.52,23.876,0.518571,0.268,0.518571,All
5.75727,0.52,21.7841,0.52,6.86631,0.521429,23.8958,0.52,0.268,0.52,All
5.75768,0.521429,21.7934,0.521429,6.87405,0.522857,23.9657,0.521429,0.268,0.521429,All
5.75903,0.522857,21.804,0.522857,6.87775,0.524286,23.9964,0.522857,0.268,0.522857,All
5.75997,0.524286,21.8236,0.524286,6.88532,0.525714,24.0154,0.524286,0.268,0.524286,All
5.76138,0.525714,21.8258,0.525714,6.91558,0.527143,24.0264,0.525714,0.268,0.525714,All
5.7695,0.527143,21.8661,0.527143,6.93731,0.528571,24.0421,0.527143,0.268,0.527143,All
5.77257,0.528571,21.8701,0.528571,6.94607,0.53,24.0484,0.528571,0.268,0.528571,All
5.78478,0.53,21.8904,0.53,6.96625,0.531429,24.0874,0.53,0.268,0.53,All
5.78747,0.531429,21.9241,0.531429,6.99134,0.532857,24.1424,0.531429,0.268,0.531429,All
5.79548,0.532857,21.9339,0.532857,7.02349,0.534286,24.1548,0.532857,0.268,0.532857,All
5.79669,0.534286,21.9499,0.534286,7.02969,0.535714,24.1746,0.534286,0.268,0.534286,All
5.80729,0.535714,21.967,0.535714,7.06319,0.537143,24.2006,0.535714,0.268,0.535714,All
5.81259,0.537143,21.9761,0.537143,7.07258,0.538571,24.2145,0.537143,0.268,0.537143,All
5.83412,0.538571,21.9857,0.538571,7.07592,0.54,24.2313,0.538571,0.268,0.538571,All
5.83703,0.54,21.9902,0.54,7.07936,0.541429,24.276,0.54,0.268,0.54,All
5.83933,0.541429,22.0154,0.541429,7.08585,0.542857,24.4031,0.541429,0.268,0.541429,All
5.84224,0.542857,22.0467,0.542857,7.08781,0.544286,24.4375,0.542857,0.268,0.542857,All
5.85633,0.544286,22.0484,0.544286,7.11453,0.545714,24.4594,0.544286,0.268,0.544286,All
5.86763,0.545714,22.0521,0.545714,7.14933,0.547143,24.4839,0.545714,0.268,0.545714,All
5.86903,0.547143,22.0722,0.547143,7.15332,0.548571,24.5029,0.547143,0.268,0.547143,All
5.87081,0.548571,22.1377,0.548571,7.18441,0.55,24.5051,0.548571,0.268,0.548571,All
5.87378,0.55,22.1449,0.55,7.18686,0.551429,24.51,0.55,0.268,0.55,All
5.87695,0.551429,22.1667,0.551429,7.19016,0.552857,24.6028,0.551429,0.268,0.551429,All
5.87889,0.552857,22.1817,0.552857,7.20941,0.554286,24.605,0.552857,0.268,0.552857,All
5.88165,0.554286,22.185,0.554286,7.21874,0.555714,24.6378,0.554286,0.268,0.554286,All
5.88702,0.555714,22.2031,0.555714,7.22209,0.557143,24.6471,0.555714,0.268,0.555714,All
5.88726,0.557143,22.2141,0.557143,7.23634,0.558571,24.6513,0.557143,0.268,0.557143,All
5.88974,0.558571,22.225,0.558571,7.26382,0.56,24.6837,0.558571,0.268,0.558571,All
5.8904,0.56,22.3032,0.56,7.27307,0.561429,24.7386,0.56,0.268,0.56,All
5.89889,0.561429,22.3317,0.561429,7.27947,0.562857,24.7592,0.561429,0.268,0.561429,All
5.90303,0.562857,22.347,0.562857,7.28628,0.564286,24.7809,0.562857,0.268,0.562857,All
5.90572,0.564286,22.3543,0.564286,7.34141,0.565714,24.8151,0.564286,0.268,0.564286,All
5.91492,0.565714,22.3592,0.565714,7.35459,0.567143,24.8318,0.565714,0.268,0.565714,All
5.92531,0.567143,22.4087,0.567143,7.38524,0.568571,24.8319,0.567143,0.268,0.567143,All
5.92727,0.568571,22.4143,0.568571,7.39276,0.57,24.8828,0.568571,0.268,0.568571,All
5.92955,0.57,22.4163,0.57,7.43918,0.571429,24.8881,0.57,0.268,0.57,All
5.92968,0.571429,22.4335,0.571429,7.44316,0.572857,24.8922,0.571429,0.268,0.571429,All
5.93044,0.572857,22.4454,0.572857,7.46721,0.574286,24.9098,0.572857,0.268,0.572857,All
5.93878,0.574286,22.4691,0.574286,7.49164,0.575714,24.916,0.574286,0.268,0.574286,All
5.95028,0.575714,22.4729,0.575714,7.52273,0.577143,24.9217,0.575714,0.268,0.575714,All
5.95374,0.577143,22.4832,0.577143,7.52359,0.578571,24.9233,0.577143,0.268,0.577143,All
5.95815,0.578571,22.4916,0.578571,7.54998,0.58,24.9313,0.578571,0.268,0.578571,All
5.95815,0.58,22.4955,0.58,7.55615,0.581429,24.9385,0.58,0.268,0.58,All
5.95856,0.581429,22.5241,0.581429,7.58414,0.582857,24.945,0.581429,0.268,0.581429,All
5.96033,0.582857,22.5316,0.582857,7.58783,0.584286,24.9514,0.582857,0.268,0.582857,All
5.97014,0.584286,22.593,0.584286,7.58944,0.585714,24.9687,0.584286,0.268,0.584286,All
5.98669,0.585714,22.6173,0.585714,7.60761,0.587143,24.9916,0.585714,0.268,0.585714,All
5.98858,0.587143,22.6572,0.587143,7.67188,0.588571,25.0593,0.587143,0.268,0.587143,All
5.99523,0.588571,22.6624,0.588571,7.71108,0.59,25.0782,0.588571,0.268,0.588571,All
5.99627,0.59,22.6977,0.59,7.74361,0.591429,25.116,0.59,0.268,0.59,All
6.0017,0.591429,22.7027,0.591429,7.74807,0.592857,25.1383,0.591429,0.268,0.591429,All
6.00425,0.592857,22.7085,0.592857,7.79733,0.594286,25.1805,0.592857,0.268,0.592857,All
6.00766,0.594286,22.7135,0.594286,7.83341,0.595714,25.2506,0.594286,0.268,0.594286,All
6.00901,0.595714,22.7156,0.595714,7.87146,0.597143,25.2588,0.595714,0.268,0.595714,All
6.02405,0.597143,22.7465,0.597143,7.87971,0.598571,25.2728,0.597143,0.268,0.597143,All
6.02431,0.598571,22.7575,0.598571,7.88346,0.6,25.3117,0.598571,0.268,0.598571,All
6.02511,0.6,22.7845,0.6,7.89089,0.601429,25.3491,0.6,0.268,0.6,All
6.02648,0.601429,22.7846,0.601429,7.91627,0.602857,25.378,0.601429,0.268,0.601429,All
6.02711,0.602857,22.8033,0.602857,7.91766,0.604286,25.3833,0.602857,0.268,0.602857,All
6.02722,0.604286,22.8294,0.604286,7.95298,0.605714,25.4494,0.604286,0.268,0.604286,All
6.02791,0.605714,22.8403,0.605714,7.96016,0.607143,25.4526,0.605714,0.268,0.605714,All
6.02797,0.607143,22.8445,0.607143,7.98101,0.608571,25.4796,0.607143,0.268,0.607143,All
6.03128,0.608571,22.876,0.608571,7.98902,0.61,25.4843,0.608571,0.268,0.608571,All
6.03405,0.61,22.8973,0.61,8.02555,0.611429,25.4959,0.61,0.268,0.61,All
6.03548,0.611429,22.912,0.611429,8.03471,0.612857,25.5387,0.611429,0.268,0.611429,All
6.03549,0.612857,22.9571,0.612857,8.04736,0.614286,25.5725,0.612857,0.268,0.612857,All
6.04101,0.614286,22.9591,0.614286,8.0632,0.615714,25.7198,0.614286,0.268,0.614286,All
6.04186,0.615714,22.9667,0.615714,8.07482,0.617143,25.728,0.615714,0.268,0.615714,All
6.04229,0.617143,22.9693,0.617143,8.09561,0.618571,25.74,0.617143,0.268,0.617143,All
6.04549,0.618571,22.9819,0.618571,8.1249,0.62,25.7521,0.618571,0.268,0.618571,All
6.04588,0.62,22.9825,0.62,8.12556,0.621429,25.7954,0.62,0.268,0.62,All
6.04686,0.621429,22.9995,0.621429,8.13559,0.622857,25.8123,0.621429,0.268,0.621429,All
6.04952,0.622857,23.0041,0.622857,8.15024,0.624286,25.8492,0.622857,0.268,0.622857,All
6.05256,0.624286,23.0396,0.624286,8.17207,0.625714,25.9012,0.624286,0.268,0.624286,All
6.05359,0.625714,23.0859,0.625714,8.17219,0.627143,25.9345,0.625714,0.268,0.625714,All
6.05793,0.627143,23.1357,0.627143,8.22617,0.628571,25.9415,0.627143,0.268,0.627143,All
6.06563,0.628571,23.167,0.628571,8.22906,0.63,25.9625,0.628571,0.268,0.628571,All
6.07738,0.63,23.2351,0.63,8.25395,0.631429,25.9701,0.63,0.268,0.63,All
6.0798,0.631429,23.2423,0.631429,8.27026,0.632857,26.0072,0.631429,0.268,0.631429,All
6.08087,0.632857,23.2661,0.632857,8.2902,0.634286,26.034,0.632857,0.268,0.632857,All
6.08354,0.634286,23.3086,0.634286,8.30376,0.635714,26.0936,0.634286,0.268,0.634286,All
6.0912,0.635714,23.309,0.635714,8.3064,0.637143,26.1144,0.635714,0.268,0.635714,All
6.09684,0.637143,23.3201,0.637143,8.36327,0.638571,26.1349,0.637143,0.268,0.637143,All
6.098,0.638571,23.3468,0.638571,8.38547,0.64,26.1605,0.638571,0.268,0.638571,All
6.09931,0.64,23.3486,0.64,8.42193,0.641429,26.2677,0.64,0.268,0.64,All
6.09933,0.641429,23.3626,0.641429,8.42824,0.642857,26.2751,0.641429,0.268,0.641429,All
6.10081,0.642857,23.3902,0.642857,8.44677,0.644286,26.3685,0.642857,0.268,0.642857,All
6.10218,0.644286,23.3948,0.644286,8.47352,0.645714,26.3831,0.644286,0.268,0.644286,All
6.1065,0.645714,23.4189,0.645714,8.47582,0.647143,26.3849,0.645714,0.268,0.645714,All
6.11319,0.647143,23.4193,0.647143,8.53774,0.648571,26.4147,0.647143,0.268,0.647143,All
6.12254,0.648571,23.4243,0.648571,8.53834,0.65,26.419,0.648571,0.268,0.648571,All
6.13174,0.65,23.4262,0.65,8.55855,0.651429,26.4484,0.65,0.268,0.65,All
6.13235,0.651429,23.4292,0.651429,8.57093,0.652857,26.4723,0.651429,0.268,0.651429,All
6.14027,0.652857,23.4505,0.652857,8.58384,0.654286,26.4984,0.652857,0.268,0.652857,All
6.14562,0.654286,23.4754,0.654286,8.58862,0.655714,26.5282,0.654286,0.268,0.654286,All
6.15346,0.655714,23.4764,0.655714,8.59113,0.657143,26.5391,0.655714,0.268,0.655714,All
6.15595,0.657143,23.4765,0.657143,8.59939,0.658571,26.5984,0.657143,0.268,0.657143,All
6.15802,0.658571,23.4806,0.658571,8.60291,0.66,26.6111,0.658571,0.268,0.658571,All
6.15899,0.66,23.5457,0.66,8.60721,0.661429,26.6381,0.66,0.268,0.66,All
6.1601,0.661429,23.579,0.661429,8.69916,0.662857,26.645,0.661429,0.268,0.661429,All
6.16446,0.662857,23.584,0.662857,8.70821,0.664286,26.6619,0.662857,0.268,0.662857,All
6.16751,0.664286,23.6448,0.664286,8.72665,0.665714,26.7257,0.664286,0.268,0.664286,All
6.16879,0.665714,23.6559,0.665714,8.72774,0.667143,26.7403,0.665714,0.268,0.665714,All
6.17248,0.667143,23.6962,0.667143,8.73851,0.668571,26.7412,0.667143,0.268,0.667143,All
6.17582,0.668571,23.6979,0.668571,8.74074,0.67,26.9101,0.668571,0.268,0.668571,All
6.17802,0.67,23.7281,0.67,8.74597,0.671429,26.9233,0.67,0.268,0.67,All
6.18409,0.671429,23.7307,0.671429,8.75609,0.672857,26.9354,0.671429,0.268,0.671429,All
6.18497,0.672857,23.7383,0.672857,8.76619,0.674286,26.9407,0.672857,0.268,0.672857,All
6.18672,0.674286,23.7448,0.674286,8.78889,0.675714,26.988,0.674286,0.268,0.674286,All
6.18927,0.675714,23.7469,0.675714,8.8165,0.677143,27.0277,0.675714,0.268,0.675714,All
6.19442,0.677143,23.7554,0.677143,8.83301,0.678571,27.0323,0.677143,0.268,0.677143,All
6.19467,0.678571,23.7617,0.678571,8.83649,0.68,27.0508,0.678571,0.268,0.678571,All
6.19483,0.68,23.8061,0.68,8.86168,0.681429,27.0741,0.68,0.268,0.68,All
6.20064,0.681429,23.8347,0.681429,8.88144,0.682857,27.1047,0.681429,0.268,0.681429,All
6.20088,0.682857,23.8519,0.682857,8.89765,0.684286,27.1269,0.682857,0.268,0.682857,All
6.20344,0.684286,23.8519,0.684286,8.89951,0.685714,27.2167,0.684286,0.268,0.684286,All
6.20655,0.685714,23.8567,0.685714,8.9118,0.687143,27.2313,0.685714,0.268,0.685714,All
6.20943,0.687143,23.8644,0.687143,8.93588,0.688571,27.2872,0.687143,0.268,0.687143,All
6.21358,0.688571,23.8739,0.688571,8.937,0.69,27.3137,0.688571,0.268,0.688571,All
6.22124,0.69,23.8742,0.69,8.96113,0.691429,27.3318,0.69,0.268,0.69,All
6.23046,0.691429,23.8857,0.691429,8.96896,0.692857,27.3791,0.691429,0.268,0.691429,All
6.23906,0.692857,23.8988,0.692857,8.97667,0.694286,27.3796,0.692857,0.268,0.692857,All
6.24033,0.694286,23.9741,0.694286,8.98846,0.695714,27.4111,0.694286,0.268,0.694286,All
6.24084,0.695714,23.9828,0.695714,8.98913,0.697143,27.4311,0.695714,0.268,0.695714,All
6.2421,0.697143,24.0117,0.697143,9.02526,0.698571,27.4604,0.697143,0.268,0.697143,All
6.24248,0.698571,24.0178,0.698571,9.06667,0.7,27.4976,0.698571,0.268,0.698571,All
6.24559,0.7,24.0258,0.7,9.10153,0.701429,27.4995,0.7,0.268,0.7,All
6.24718,0.701429,24.062,0.701429,9.1086,0.702857,27.5165,0.701429,0.268,0.701429,All
6.24975,0.702857,24.0838,0.702857,9.15936,0.704286,27.556,0.702857,0.268,0.702857,All
6.25076,0.704286,24.0958,0.704286,9.17181,0.705714,27.5992,0.704286,0.268,0.704286,All
6.25191,0.705714,24.1012,0.705714,9.19709,0.707143,27.6208,0.705714,0.268,0.705714,All
6.2527,0.707143,24.1138,0.707143,9.20948,0.708571,27.7527,0.707143,0.268,0.707143,All
6.26075,0.708571,24.1139,0.708571,9.23054,0.71,27.7652,0.708571,0.268,0.708571,All
6.26255,0.71,24.1405,0.71,9.245,0.711429,27.9502,0.71,0.268,0.71,All
6.26485,0.711429,24.1433,0.711429,9.26932,0.712857,27.9652,0.711429,0.268,0.711429,All
6.26847,0.712857,24.1445,0.712857,9.28206,0.714286,27.9765,0.712857,0.268,0.712857,All
6.27432,0.714286,24.1546,0.714286,9.30374,0.715714,27.9907,0.714286,0.268,0.714286,All
6.27528,0.715714,24.1547,0.715714,9.35176,0.717143,28.1239,0.715714,0.268,0.715714,All
6.28115,0.717143,24.1934,0.717143,9.35349,0.718571,28.1643,0.717143,0.268,0.717143,All
6.28903,0.718571,24.225,0.718571,9.38239,0.72,28.2151,0.718571,0.268,0.718571,All
6.28976,0.72,24.2251,0.72,9.41433,0.721429,28.2605,0.72,0.268,0.72,All
6.29055,0.721429,24.2298,0.721429,9.43328,0.722857,28.2908,0.721429,0.268,0.721429,All
6.29071,0.722857,24.2581,0.722857,9.51668,0.724286,28.3568,0.722857,0.268,0.722857,All
6.29072,0.724286,24.2776,0.724286,9.51963,0.725714,28.474,0.724286,0.268,0.724286,All
6.29452,0.725714,24.2861,0.725714,9.59555,0.727143,28.5067,0.725714,0.268,0.725714,All
6.30102,0.727143,24.3205,0.727143,9.6058,0.728571,28.5478,0.727143,0.268,0.727143,All
6.30189,0.728571,24.3287,0.728571,9.61053,0.73,28.5622,0.728571,0.268,0.728571,All
6.30627,0.73,24.4026,0.73,9.62111,0.731429,28.5833,0.73,0.268,0.73,All
6.31066,0.731429,24.435,0.731429,9.64542,0.732857,28.6593,0.731429,0.268,0.731429,All
6.31155,0.732857,24.4456,0.732857,9.6471,0.734286,28.6597,0.732857,0.268,0.732857,All
6.32028,0.734286,24.4535,0.734286,9.65059,0.735714,28.6668,0.734286,0.268,0.734286,All
6.32687,0.735714,24.4597,0.735714,9.66608,0.737143,28.7137,0.735714,0.268,0.735714,All
6.32976,0.737143,24.4838,0.737143,9.67434,0.738571,28.7548,0.737143,0.268,0.737143,All
6.33394,0.738571,24.5228,0.738571,9.678,0.74,28.7741,0.738571,0.268,0.738571,All
6.33752,0.74,24.5862,0.74,9.68319,0.741429,28.9138,0.74,0.268,0.74,All
6.34392,0.741429,24.6042,0.741429,9.72155,0.742857,28.9885,0.741429,0.268,0.741429,All
6.34554,0.742857,24.6088,0.742857,9.74653,0.744286,29.0314,0.742857,0.268,0.742857,All
6.3467,0.744286,24.6299,0.744286,9.7477,0.745714,29.1006,0.744286,0.268,0.744286,All
6.35045,0.745714,24.6567,0.745714,9.75281,0.747143,29.1212,0.745714,0.268,0.745714,All
6.36058,0.747143,24.7002,0.747143,9.76705,0.748571,29.1306,0.747143,0.268,0.747143,All
6.36634,0.748571,24.7232,0.748571,9.79732,0.75,29.1547,0.748571,0.268,0.748571,All
6.36686,0.75,24.7381,0.75,9.79769,0.751429,29.1627,0.75,0.268,0.75,All
6.37122,0.751429,24.753,0.751429,9.82548,0.752857,29.2246,0.751429,0.268,0.751429,All
6.37142,0.752857,24.7534,0.752857,9.85077,0.754286,29.2799,0.752857,0.268,0.752857,All
6.37253,0.754286,24.754,0.754286,9.85591,0.755714,29.3688,0.754286,0.268,0.754286,All
6.37632,0.755714,24.8014,0.755714,9.86727,0.757143,29.3752,0.755714,0.268,0.755714,All
6.37792,0.757143,24.8073,0.757143,9.868,0.758571,29.4468,0.757143,0.268,0.757143,All
6.37895,0.758571,24.818,0.758571,9.88944,0.76,29.4778,0.758571,0.268,0.758571,All
6.38152,0.76,24.8335,0.76,9.89197,0.761429,29.4905,0.76,0.268,0.76,All
6.38172,0.761429,24.8625,0.761429,9.89775,0.762857,29.5611,0.761429,0.268,0.761429,All
6.38274,0.762857,24.8772,0.762857,9.90027,0.764286,29.5773,0.762857,0.268,0.762857,All
6.38582,0.764286,24.8816,0.764286,9.95301,0.765714,29.6651,0.764286,0.268,0.764286,All
6.38701,0.765714,24.908,0.765714,9.96585,0.767143,29.68,0.765714,0.268,0.765714,All
6.38907,0.767143,24.9086,0.767143,9.97377,0.768571,29.7084,0.767143,0.268,0.767143,All
6.39101,0.768571,24.9111,0.768571,9.98908,0.77,29.721,0.768571,0.268,0.768571,All
6.39385,0.77,24.9227,0.77,9.99619,0.771429,29.7875,0.77,0.268,0.77,All
6.39913,0.771429,24.9487,0.771429,9.99846,0.772857,29.8384,0.771429,0.268,0.771429,All
6.40536,0.772857,24.9587,0.772857,10.0025,0.774286,29.8462,0.772857,0.268,0.772857,All
6.40858,0.774286,24.9622,0.774286,10.015,0.775714,29.8498,0.774286,0.268,0.774286,All
6.41,0.775714,24.9686,0.775714,10.0355,0.777143,29.9477,0.775714,0.268,0.775714,All
6.41222,0.777143,24.981,0.777143,10.0594,0.778571,29.9629,0.777143,0.268,0.777143,All
6.41278,0.778571,25.0227,0.778571,10.0677,0.78,30.153,0.778571,0.268,0.778571,All
6.42168,0.78,25.0753,0.78,10.0768,0.781429,30.2589,0.78,0.268,0.78,All
6.42536,0.781429,25.0819,0.781429,10.0973,0.782857,30.2657,0.781429,0.268,0.781429,All
