standEta_Cl_abscissa,standEta_Cl_cdf,standEta_V1_abscissa,standEta_V1_cdf,standEta_Q_abscissa,standEta_Q_cdf,split
0.749356,0.781,0.813317,0.781,0.676801,0.781,All
0.749356,0.781143,0.813557,0.781143,0.67702,0.781143,All
0.749428,0.781286,0.813712,0.781286,0.678439,0.781286,All
0.749505,0.781429,0.813712,0.781429,0.678949,0.781429,All
0.749505,0.781571,0.814795,0.781571,0.679345,0.781571,All
0.749854,0.781714,0.815029,0.781714,0.679345,0.781714,All
0.749882,0.781857,0.815723,0.781857,0.681682,0.781857,All
0.750434,0.782,0.818057,0.782,0.681751,0.782,All
0.750481,0.782143,0.818125,0.782143,0.682659,0.782143,All
0.751488,0.782286,0.818332,0.782286,0.682897,0.782286,All
0.751771,0.782429,0.820299,0.782429,0.68294,0.782429,All
0.751929,0.782571,0.820299,0.782571,0.68294,0.782571,All
0.751969,0.782714,0.820302,0.782714,0.683014,0.782714,All
0.752223,0.782857,0.820573,0.782857,0.683564,0.782857,All
0.752476,0.783,0.820573,0.783,0.683725,0.783,All
0.752517,0.783143,0.820685,0.783143,0.684876,0.783143,All
0.752655,0.783286,0.82083,0.783286,0.684876,0.783286,All
0.752823,0.783429,0.820951,0.783429,0.68489,0.783429,All
0.753216,0.783571,0.820951,0.783571,0.685824,0.783571,All
0.753418,0.783714,0.820951,0.783714,0.686054,0.783714,All
0.755126,0.783857,0.82148,0.783857,0.68615,0.783857,All
0.755691,0.784,0.821652,0.784,0.686294,0.784,All
0.755881,0.784143,0.821995,0.784143,0.687027,0.784143,All
0.755957,0.784286,0.822077,0.784286,0.687027,0.784286,All
0.756211,0.784429,0.822479,0.784429,0.687703,0.784429,All
0.756337,0.784571,0.822631,0.784571,0.687946,0.784571,All
0.75649,0.784714,0.822655,0.784714,0.688447,0.784714,All
0.756573,0.784857,0.822711,0.784857,0.688447,0.784857,All
0.758293,0.785,0.824319,0.785,0.688731,0.785,All
0.758391,0.785143,0.824703,0.785143,0.689589,0.785143,All
0.758906,0.785286,0.824703,0.785286,0.690597,0.785286,All
0.759421,0.785429,0.825276,0.785429,0.691043,0.785429,All
0.760063,0.785571,0.825334,0.785571,0.691104,0.785571,All
0.760216,0.785714,0.826638,0.785714,0.691104,0.785714,All
0.760216,0.785857,0.827712,0.785857,0.692154,0.785857,All
0.760302,0.786,0.827712,0.786,0.692154,0.786,All
0.760422,0.786143,0.828186,0.786143,0.692652,0.786143,All
0.760891,0.786286,0.828237,0.786286,0.692958,0.786286,All
0.760993,0.786429,0.828725,0.786429,0.693262,0.786429,All
0.760993,0.786571,0.828729,0.786571,0.693396,0.786571,All
0.761039,0.786714,0.828729,0.786714,0.693571,0.786714,All
0.761163,0.786857,0.829125,0.786857,0.694138,0.786857,All
0.761235,0.787,0.829154,0.787,0.694459,0.787,All
0.761523,0.787143,0.829243,0.787143,0.694459,0.787143,All
0.761763,0.787286,0.830672,0.787286,0.694806,0.787286,All
0.761763,0.787429,0.83106,0.787429,0.694897,0.787429,All
0.761782,0.787571,0.833214,0.787571,0.695799,0.787571,All
0.761949,0.787714,0.833261,0.787714,0.696577,0.787714,All
0.762057,0.787857,0.834396,0.787857,0.69658,0.787857,All
0.762517,0.788,0.836764,0.788,0.696648,0.788,All
0.762614,0.788143,0.837029,0.788143,0.696648,0.788143,All
0.762614,0.788286,0.837132,0.788286,0.696812,0.788286,All
0.762614,0.788429,0.838029,0.788429,0.696867,0.788429,All
0.762755,0.788571,0.838413,0.788571,0.697257,0.788571,All
0.764903,0.788714,0.838449,0.788714,0.697257,0.788714,All
0.765028,0.788857,0.838533,0.788857,0.697438,0.788857,All
0.765243,0.789,0.838578,0.789,0.697969,0.789,All
0.765334,0.789143,0.839108,0.789143,0.698494,0.789143,All
0.765686,0.789286,0.839381,0.789286,0.698681,0.789286,All
0.765725,0.789429,0.840662,0.789429,0.698852,0.789429,All
0.766081,0.789571,0.84191,0.789571,0.69928,0.789571,All
0.766728,0.789714,0.842065,0.789714,0.699393,0.789714,All
0.76691,0.789857,0.842065,0.789857,0.699724,0.789857,All
0.76749,0.79,0.842916,0.79,0.700417,0.79,All
0.76749,0.790143,0.843334,0.790143,0.700511,0.790143,All
0.767785,0.790286,0.843387,0.790286,0.700517,0.790286,All
0.767867,0.790429,0.843418,0.790429,0.701163,0.790429,All
0.767867,0.790571,0.843996,0.790571,0.701163,0.790571,All
0.76794,0.790714,0.845729,0.790714,0.701569,0.790714,All
0.768116,0.790857,0.846021,0.790857,0.701569,0.790857,All
0.768116,0.791,0.846578,0.791,0.701754,0.791,All
0.768809,0.791143,0.846942,0.791143,0.702196,0.791143,All
0.769305,0.791286,0.847238,0.791286,0.702196,0.791286,All
0.769527,0.791429,0.848505,0.791429,0.702545,0.791429,All
0.769947,0.791571,0.848528,0.791571,0.702641,0.791571,All
0.770425,0.791714,0.84854,0.791714,0.702641,0.791714,All
0.770435,0.791857,0.848541,0.791857,0.703258,0.791857,All
0.770496,0.792,0.848636,0.792,0.704291,0.792,All
0.770604,0.792143,0.849116,0.792143,0.704291,0.792143,All
0.770895,0.792286,0.850015,0.792286,0.706005,0.792286,All
0.770895,0.792429,0.851304,0.792429,0.706005,0.792429,All
0.771152,0.792571,0.852011,0.792571,0.706834,0.792571,All
0.771529,0.792714,0.852559,0.792714,0.707306,0.792714,All
0.771529,0.792857,0.852643,0.792857,0.707306,0.792857,All
0.771529,0.793,0.852872,0.793,0.707306,0.793,All
0.771608,0.793143,0.853109,0.793143,0.707374,0.793143,All
0.77175,0.793286,0.853278,0.793286,0.707375,0.793286,All
0.772242,0.793429,0.853433,0.793429,0.707503,0.793429,All
0.772273,0.793571,0.853686,0.793571,0.707523,0.793571,All
0.772415,0.793714,0.85375,0.793714,0.707608,0.793714,All
0.772415,0.793857,0.85375,0.793857,0.707991,0.793857,All
0.772791,0.794,0.855358,0.794,0.708283,0.794,All
0.77316,0.794143,0.855884,0.794143,0.70881,0.794143,All
0.77316,0.794286,0.856116,0.794286,0.709364,0.794286,All
0.774052,0.794429,0.856622,0.794429,0.709469,0.794429,All
0.774286,0.794571,0.856622,0.794571,0.709766,0.794571,All
0.775253,0.794714,0.857233,0.794714,0.710466,0.794714,All
0.775253,0.794857,0.857607,0.794857,0.711069,0.794857,All
0.775383,0.795,0.859274,0.795,0.711947,0.795,All
0.775438,0.795143,0.860151,0.795143,0.713216,0.795143,All
0.775541,0.795286,0.860151,0.795286,0.713696,0.795286,All
0.775541,0.795429,0.860245,0.795429,0.714153,0.795429,All
0.775546,0.795571,0.860253,0.795571,0.714792,0.795571,All
0.775617,0.795714,0.860503,0.795714,0.715122,0.795714,All
0.776081,0.795857,0.861396,0.795857,0.715678,0.795857,All
0.776123,0.796,0.862609,0.796,0.716145,0.796,All
0.776173,0.796143,0.862621,0.796143,0.716202,0.796143,All
0.776419,0.796286,0.864912,0.796286,0.71705,0.796286,All
0.776445,0.796429,0.86516,0.796429,0.71705,0.796429,All
0.776479,0.796571,0.865786,0.796571,0.717681,0.796571,All
0.777074,0.796714,0.866151,0.796714,0.717997,0.796714,All
0.777344,0.796857,0.866151,0.796857,0.718406,0.796857,All
0.777598,0.797,0.866679,0.797,0.718446,0.797,All
0.777627,0.797143,0.866679,0.797143,0.719006,0.797143,All
0.777982,0.797286,0.867253,0.797286,0.719183,0.797286,All
0.778031,0.797429,0.86753,0.797429,0.719183,0.797429,All
0.778251,0.797571,0.86753,0.797571,0.719412,0.797571,All
0.778535,0.797714,0.86753,0.797714,0.719776,0.797714,All
0.77854,0.797857,0.867635,0.797857,0.719994,0.797857,All
0.77854,0.798,0.868703,0.798,0.720535,0.798,All
0.778791,0.798143,0.869493,0.798143,0.720535,0.798143,All
0.779072,0.798286,0.869885,0.798286,0.72094,0.798286,All
0.779734,0.798429,0.870025,0.798429,0.721085,0.798429,All
0.779734,0.798571,0.870613,0.798571,0.722276,0.798571,All
0.780446,0.798714,0.870682,0.798714,0.722297,0.798714,All
0.780742,0.798857,0.87114,0.798857,0.72273,0.798857,All
0.780874,0.799,0.871283,0.799,0.722739,0.799,All
0.781951,0.799143,0.871325,0.799143,0.722976,0.799143,All
0.781951,0.799286,0.871597,0.799286,0.723325,0.799286,All
0.782033,0.799429,0.872976,0.799429,0.723552,0.799429,All
0.782157,0.799571,0.873054,0.799571,0.723607,0.799571,All
0.782304,0.799714,0.87323,0.799714,0.723806,0.799714,All
0.782639,0.799857,0.873353,0.799857,0.723806,0.799857,All
0.78264,0.8,0.873359,0.8,0.724588,0.8,All
0.783375,0.800143,0.873593,0.800143,0.724627,0.800143,All
0.783395,0.800286,0.874638,0.800286,0.724728,0.800286,All
0.784022,0.800429,0.875935,0.800429,0.724984,0.800429,All
0.784108,0.800571,0.876161,0.800571,0.725019,0.800571,All
0.784108,0.800714,0.876984,0.800714,0.725055,0.800714,All
0.784496,0.800857,0.876984,0.800857,0.72546,0.800857,All
0.784774,0.801,0.878018,0.801,0.725529,0.801,All
0.78505,0.801143,0.878445,0.801143,0.725617,0.801143,All
0.785244,0.801286,0.87877,0.801286,0.725886,0.801286,All
0.785421,0.801429,0.880127,0.801429,0.726347,0.801429,All
0.785552,0.801571,0.88013,0.801571,0.726379,0.801571,All
0.785566,0.801714,0.88013,0.801714,0.727652,0.801714,All
0.785827,0.801857,0.880397,0.801857,0.728102,0.801857,All
0.785853,0.802,0.881738,0.802,0.728291,0.802,All
0.785912,0.802143,0.882347,0.802143,0.728291,0.802143,All
0.786162,0.802286,0.882401,0.802286,0.728392,0.802286,All
0.786635,0.802429,0.882537,0.802429,0.728533,0.802429,All
0.787001,0.802571,0.884192,0.802571,0.729236,0.802571,All
0.787182,0.802714,0.884336,0.802714,0.729877,0.802714,All
0.78762,0.802857,0.88479,0.802857,0.731024,0.802857,All
0.787704,0.803,0.88479,0.803,0.731455,0.803,All
0.787724,0.803143,0.885648,0.803143,0.731514,0.803143,All
0.787724,0.803286,0.885893,0.803286,0.731652,0.803286,All
0.788239,0.803429,0.886003,0.803429,0.732627,0.803429,All
0.788482,0.803571,0.886555,0.803571,0.73281,0.803571,All
0.788762,0.803714,0.886988,0.803714,0.733766,0.803714,All
0.789086,0.803857,0.888206,0.803857,0.733766,0.803857,All
0.789086,0.804,0.888915,0.804,0.734855,0.804,All
0.789341,0.804143,0.889977,0.804143,0.734855,0.804143,All
0.789784,0.804286,0.89034,0.804286,0.735337,0.804286,All
0.790066,0.804429,0.891069,0.804429,0.736212,0.804429,All
0.790067,0.804571,0.891225,0.804571,0.73638,0.804571,All
0.790067,0.804714,0.893677,0.804714,0.736537,0.804714,All
0.79118,0.804857,0.893847,0.804857,0.736903,0.804857,All
0.791655,0.805,0.894807,0.805,0.737115,0.805,All
0.79212,0.805143,0.89557,0.805143,0.737519,0.805143,All
0.792172,0.805286,0.895724,0.805286,0.737519,0.805286,All
0.792354,0.805429,0.896021,0.805429,0.738702,0.805429,All
0.792487,0.805571,0.897909,0.805571,0.738717,0.805571,All
0.793075,0.805714,0.898386,0.805714,0.738931,0.805714,All
0.793149,0.805857,0.898613,0.805857,0.738931,0.805857,All
0.793411,0.806,0.898613,0.806,0.739503,0.806,All
0.793577,0.806143,0.898613,0.806143,0.739545,0.806143,All
0.794398,0.806286,0.898669,0.806286,0.739612,0.806286,All
0.794854,0.806429,0.899011,0.806429,0.740893,0.806429,All
0.794854,0.806571,0.899011,0.806571,0.741043,0.806571,All
0.795123,0.806714,0.901727,0.806714,0.741404,0.806714,All
0.795219,0.806857,0.90222,0.806857,0.741404,0.806857,All
0.795377,0.807,0.903462,0.807,0.741456,0.807,All
0.795504,0.807143,0.904435,0.807143,0.742684,0.807143,All
0.795534,0.807286,0.905016,0.807286,0.74303,0.807286,All
0.795712,0.807429,0.905297,0.807429,0.743584,0.807429,All
0.795986,0.807571,0.905344,0.807571,0.744011,0.807571,All
0.796806,0.807714,0.905361,0.807714,0.744011,0.807714,All
0.797238,0.807857,0.905361,0.807857,0.744064,0.807857,All
0.797238,0.808,0.905616,0.808,0.744064,0.808,All
0.797253,0.808143,0.906142,0.808143,0.744371,0.808143,All
0.797518,0.808286,0.907382,0.808286,0.745723,0.808286,All
0.797813,0.808429,0.907382,0.808429,0.745725,0.808429,All
0.797813,0.808571,0.909619,0.808571,0.746661,0.808571,All
0.79802,0.808714,0.909619,0.808714,0.747291,0.808714,All
0.798402,0.808857,0.910488,0.808857,0.747436,0.808857,All
0.798578,0.809,0.910979,0.809,0.747436,0.809,All
0.798801,0.809143,0.910987,0.809143,0.747506,0.809143,All
0.799479,0.809286,0.91101,0.809286,0.747581,0.809286,All
0.79998,0.809429,0.911398,0.809429,0.747581,0.809429,All
0.80006,0.809571,0.912499,0.809571,0.747733,0.809571,All
0.800277,0.809714,0.912513,0.809714,0.748228,0.809714,All
0.800509,0.809857,0.912534,0.809857,0.748739,0.809857,All
0.800856,0.81,0.913045,0.81,0.748872,0.81,All
0.800856,0.810143,0.913045,0.810143,0.749608,0.810143,All
0.800856,0.810286,0.9138,0.810286,0.75015,0.810286,All
0.800999,0.810429,0.9138,0.810429,0.750898,0.810429,All
0.801613,0.810571,0.913937,0.810571,0.751022,0.810571,All
0.801809,0.810714,0.914129,0.810714,0.751558,0.810714,All
0.802325,0.810857,0.914132,0.810857,0.751931,0.810857,All
0.803227,0.811,0.915258,0.811,0.753173,0.811,All
0.803925,0.811143,0.916368,0.811143,0.753206,0.811143,All
0.804126,0.811286,0.916368,0.811286,0.753225,0.811286,All
0.804727,0.811429,0.91652,0.811429,0.753423,0.811429,All
0.804764,0.811571,0.916952,0.811571,0.754207,0.811571,All
0.804767,0.811714,0.917251,0.811714,0.75473,0.811714,All
0.8049,0.811857,0.917827,0.811857,0.754914,0.811857,All
0.804949,0.812,0.918182,0.812,0.755126,0.812,All
0.805022,0.812143,0.919128,0.812143,0.755128,0.812143,All
0.805237,0.812286,0.919183,0.812286,0.755128,0.812286,All
0.806077,0.812429,0.919849,0.812429,0.755656,0.812429,All
0.80616,0.812571,0.91989,0.812571,0.755965,0.812571,All
0.806495,0.812714,0.91989,0.812714,0.756018,0.812714,All
0.806495,0.812857,0.91989,0.812857,0.756983,0.812857,All
0.80661,0.813,0.920835,0.813,0.757339,0.813,All
0.806947,0.813143,0.921276,0.813143,0.758651,0.813143,All
0.80716,0.813286,0.921795,0.813286,0.759899,0.813286,All
0.80716,0.813429,0.923246,0.813429,0.760065,0.813429,All
0.807381,0.813571,0.923246,0.813571,0.760571,0.813571,All
0.807578,0.813714,0.923491,0.813714,0.760969,0.813714,All
0.807685,0.813857,0.924689,0.813857,0.761302,0.813857,All
0.807791,0.814,0.925196,0.814,0.761801,0.814,All
0.808265,0.814143,0.925373,0.814143,0.762076,0.814143,All
0.808438,0.814286,0.926141,0.814286,0.762894,0.814286,All
0.808887,0.814429,0.928032,0.814429,0.762927,0.814429,All
0.808935,0.814571,0.928983,0.814571,0.762929,0.814571,All
0.808935,0.814714,0.930083,0.814714,0.762992,0.814714,All
0.809668,0.814857,0.931472,0.814857,0.762992,0.814857,All
0.809897,0.815,0.931712,0.815,0.763871,0.815,All
0.810643,0.815143,0.932367,0.815143,0.763871,0.815143,All
0.810643,0.815286,0.932367,0.815286,0.763871,0.815286,All
0.81092,0.815429,0.932539,0.815429,0.764312,0.815429,All
0.811146,0.815571,0.932672,0.815571,0.765135,0.815571,All
0.812667,0.815714,0.932817,0.815714,0.765499,0.815714,All
0.812777,0.815857,0.933621,0.815857,0.765507,0.815857,All
0.813506,0.816,0.933869,0.816,0.766047,0.816,All
0.813782,0.816143,0.934514,0.816143,0.766408,0.816143,All
0.813782,0.816286,0.935699,0.816286,0.766759,0.816286,All
0.81393,0.816429,0.936467,0.816429,0.766864,0.816429,All
0.814379,0.816571,0.937996,0.816571,0.767089,0.816571,All
0.81455,0.816714,0.938335,0.816714,0.767811,0.816714,All
0.81455,0.816857,0.938884,0.816857,0.768206,0.816857,All
0.814664,0.817,0.940104,0.817,0.768554,0.817,All
0.814701,0.817143,0.940104,0.817143,0.768779,0.817143,All
0.814701,0.817286,0.940685,0.817286,0.769818,0.817286,All
0.814712,0.817429,0.941395,0.817429,0.770139,0.817429,All
0.814712,0.817571,0.941395,0.817571,0.770992,0.817571,All
0.814727,0.817714,0.942902,0.817714,0.771139,0.817714,All
0.814838,0.817857,0.942959,0.817857,0.771222,0.817857,All
0.815131,0.818,0.943511,0.818,0.771581,0.818,All
0.815131,0.818143,0.944124,0.818143,0.772238,0.818143,All
0.816688,0.818286,0.944124,0.818286,0.774103,0.818286,All
0.816719,0.818429,0.94467,0.818429,0.774631,0.818429,All
0.816981,0.818571,0.94502,0.818571,0.775304,0.818571,All
0.817173,0.818714,0.94584,0.818714,0.776686,0.818714,All
0.817315,0.818857,0.946124,0.818857,0.776686,0.818857,All
0.817644,0.819,0.946614,0.819,0.777372,0.819,All
0.817813,0.819143,0.946614,0.819143,0.777601,0.819143,All
0.817905,0.819286,0.947044,0.819286,0.7777,0.819286,All
0.817931,0.819429,0.947757,0.819429,0.778364,0.819429,All
0.817931,0.819571,0.949226,0.819571,0.778644,0.819571,All
0.817931,0.819714,0.949868,0.819714,0.779214,0.819714,All
0.818772,0.819857,0.951858,0.819857,0.779549,0.819857,All
0.818988,0.82,0.951858,0.82,0.779766,0.82,All
0.81921,0.820143,0.952531,0.820143,0.7802,0.820143,All
0.81941,0.820286,0.952545,0.820286,0.780342,0.820286,All
0.819888,0.820429,0.952545,0.820429,0.783281,0.820429,All
0.819957,0.820571,0.952551,0.820571,0.783281,0.820571,All
0.821014,0.820714,0.954042,0.820714,0.783488,0.820714,All
0.821014,0.820857,0.954449,0.820857,0.783815,0.820857,All
0.821149,0.821,0.954918,0.821,0.785047,0.821,All
0.821363,0.821143,0.955605,0.821143,0.786618,0.821143,All
0.821363,0.821286,0.956489,0.821286,0.786756,0.821286,All
0.821516,0.821429,0.956592,0.821429,0.786902,0.821429,All
0.822066,0.821571,0.956592,0.821571,0.787049,0.821571,All
0.82229,0.821714,0.957439,0.821714,0.787557,0.821714,All
0.822748,0.821857,0.957686,0.821857,0.788055,0.821857,All
0.822748,0.822,0.957785,0.822,0.788186,0.822,All
0.822954,0.822143,0.957998,0.822143,0.789085,0.822143,All
0.824069,0.822286,0.957998,0.822286,0.790024,0.822286,All
0.825095,0.822429,0.960725,0.822429,0.791777,0.822429,All
0.825095,0.822571,0.961842,0.822571,0.791789,0.822571,All
0.825395,0.822714,0.962428,0.822714,0.79309,0.822714,All
0.825395,0.822857,0.962445,0.822857,0.793263,0.822857,All
0.825785,0.823,0.963636,0.823,0.793493,0.823,All
0.826101,0.823143,0.96385,0.823143,0.793628,0.823143,All
0.826481,0.823286,0.964598,0.823286,0.793733,0.823286,All
0.826852,0.823429,0.964826,0.823429,0.794286,0.823429,All
0.82713,0.823571,0.965731,0.823571,0.794286,0.823571,All
0.8272,0.823714,0.965731,0.823714,0.794808,0.823714,All
0.827328,0.823857,0.9658,0.823857,0.795196,0.823857,All
0.828157,0.824,0.965817,0.824,0.795436,0.824,All
0.828205,0.824143,0.966409,0.824143,0.796722,0.824143,All
0.82901,0.824286,0.968021,0.824286,0.796722,0.824286,All
0.829246,0.824429,0.968804,0.824429,0.796883,0.824429,All
0.829386,0.824571,0.96914,0.824571,0.796944,0.824571,All
0.830188,0.824714,0.970305,0.824714,0.796944,0.824714,All
0.830188,0.824857,0.970492,0.824857,0.798364,0.824857,All
0.830457,0.825,0.970492,0.825,0.798438,0.825,All
0.830473,0.825143,0.971858,0.825143,0.79859,0.825143,All
0.830473,0.825286,0.972261,0.825286,0.799571,0.825286,All
0.831164,0.825429,0.972768,0.825429,0.799636,0.825429,All
0.831164,0.825571,0.972768,0.825571,0.80047,0.825571,All
0.831164,0.825714,0.97281,0.825714,0.800851,0.825714,All
0.831196,0.825857,0.974483,0.825857,0.800866,0.825857,All
0.83175,0.826,0.974769,0.826,0.800994,0.826,All
0.831771,0.826143,0.975231,0.826143,0.801529,0.826143,All
0.831771,0.826286,0.975292,0.826286,0.802411,0.826286,All
0.832006,0.826429,0.976106,0.826429,0.802428,0.826429,All
0.832054,0.826571,0.976302,0.826571,0.8032,0.826571,All
0.832054,0.826714,0.976302,0.826714,0.803702,0.826714,All
0.832187,0.826857,0.976853,0.826857,0.805052,0.826857,All
0.83264,0.827,0.976944,0.827,0.80543,0.827,All
0.83264,0.827143,0.977289,0.827143,0.80543,0.827143,All
0.832659,0.827286,0.977479,0.827286,0.805707,0.827286,All
0.832708,0.827429,0.977841,0.827429,0.805707,0.827429,All
0.832725,0.827571,0.978147,0.827571,0.805976,0.827571,All
0.832921,0.827714,0.978147,0.827714,0.806484,0.827714,All
0.83302,0.827857,0.978346,0.827857,0.806631,0.827857,All
0.833109,0.828,0.979966,0.828,0.806631,0.828,All
0.833109,0.828143,0.98009,0.828143,0.807207,0.828143,All
0.833369,0.828286,0.980215,0.828286,0.807356,0.828286,All
0.833814,0.828429,0.980936,0.828429,0.807672,0.828429,All
0.833972,0.828571,0.981945,0.828571,0.807743,0.828571,All
0.834243,0.828714,0.983228,0.828714,0.808333,0.828714,All
0.834243,0.828857,0.983894,0.828857,0.809903,0.828857,All
0.834938,0.829,0.983956,0.829,0.809903,0.829,All
0.83509,0.829143,0.984491,0.829143,0.810752,0.829143,All
0.835294,0.829286,0.985145,0.829286,0.811471,0.829286,All
0.835294,0.829429,0.985338,0.829429,0.811665,0.829429,All
0.835841,0.829571,0.985415,0.829571,0.811708,0.829571,All
0.835841,0.829714,0.985424,0.829714,0.811802,0.829714,All
0.835906,0.829857,0.985519,0.829857,0.811882,0.829857,All
0.835926,0.83,0.986228,0.83,0.812531,0.83,All
0.836895,0.830143,0.986965,0.830143,0.812705,0.830143,All
0.837068,0.830286,0.986968,0.830286,0.813429,0.830286,All
0.837203,0.830429,0.987611,0.830429,0.813429,0.830429,All
0.837655,0.830571,0.987611,0.830571,0.814462,0.830571,All
0.837679,0.830714,0.987972,0.830714,0.814475,0.830714,All
0.83782,0.830857,0.987972,0.830857,0.814517,0.830857,All
0.838129,0.831,0.988804,0.831,0.814861,0.831,All
0.838129,0.831143,0.988908,0.831143,0.815671,0.831143,All
0.838343,0.831286,0.989434,0.831286,0.815671,0.831286,All
0.838343,0.831429,0.989486,0.831429,0.81627,0.831429,All
0.838343,0.831571,0.989606,0.831571,0.816513,0.831571,All
0.838859,0.831714,0.990029,0.831714,0.816513,0.831714,All
0.838859,0.831857,0.99044,0.831857,0.816726,0.831857,All
0.838876,0.832,0.991178,0.832,0.816726,0.832,All
0.839469,0.832143,0.991811,0.832143,0.816726,0.832143,All
0.839469,0.832286,0.992204,0.832286,0.816858,0.832286,All
0.839525,0.832429,0.992929,0.832429,0.817135,0.832429,All
0.839566,0.832571,0.993369,0.832571,0.817358,0.832571,All
0.839778,0.832714,0.994256,0.832714,0.817445,0.832714,All
0.839963,0.832857,0.996738,0.832857,0.818204,0.832857,All
0.840017,0.833,0.996738,0.833,0.818204,0.833,All
0.840166,0.833143,1.00034,0.833143,0.818527,0.833143,All
0.840166,0.833286,1.00034,0.833286,0.819497,0.833286,All
0.840397,0.833429,1.00084,0.833429,0.820267,0.833429,All
0.840407,0.833571,1.00108,0.833571,0.820605,0.833571,All
0.840407,0.833714,1.0014,0.833714,0.820749,0.833714,All
0.84063,0.833857,1.00175,0.833857,0.82085,0.833857,All
0.84063,0.834,1.00206,0.834,0.82085,0.834,All
0.84063,0.834143,1.00507,0.834143,0.820983,0.834143,All
0.840918,0.834286,1.00546,0.834286,0.821125,0.834286,All
0.841084,0.834429,1.00546,0.834429,0.821286,0.834429,All
0.841296,0.834571,1.0055,0.834571,0.822685,0.834571,All
0.841296,0.834714,1.00624,0.834714,0.822685,0.834714,All
0.841311,0.834857,1.00669,0.834857,0.823472,0.834857,All
0.841335,0.835,1.00669,0.835,0.824948,0.835,All
0.841742,0.835143,1.00724,0.835143,0.824994,0.835143,All
0.84228,0.835286,1.00738,0.835286,0.825031,0.835286,All
0.842353,0.835429,1.00977,0.835429,0.825031,0.835429,All
0.842371,0.835571,1.01133,0.835571,0.825031,0.835571,All
0.843002,0.835714,1.01416,0.835714,0.826517,0.835714,All
0.843172,0.835857,1.01455,0.835857,0.826554,0.835857,All
0.843302,0.836,1.01459,0.836,0.826966,0.836,All
0.843614,0.836143,1.01534,0.836143,0.827038,0.836143,All
0.843813,0.836286,1.0161,0.836286,0.827167,0.836286,All
0.843813,0.836429,1.0161,0.836429,0.827374,0.836429,All
0.843813,0.836571,1.01648,0.836571,0.827374,0.836571,All
0.843813,0.836714,1.01724,0.836714,0.827374,0.836714,All
0.843951,0.836857,1.01862,0.836857,0.827453,0.836857,All
0.844094,0.837,1.01986,0.837,0.827907,0.837,All
0.844152,0.837143,1.0204,0.837143,0.828112,0.837143,All
0.844152,0.837286,1.02135,0.837286,0.828267,0.837286,All
0.844659,0.837429,1.02164,0.837429,0.829557,0.837429,All
0.845182,0.837571,1.02164,0.837571,0.829618,0.837571,All
0.845275,0.837714,1.0217,0.837714,0.830135,0.837714,All
0.84536,0.837857,1.0217,0.837857,0.830463,0.837857,All
0.84536,0.838,1.02355,0.838,0.830676,0.838,All
0.84536,0.838143,1.02395,0.838143,0.832483,0.838143,All
0.845402,0.838286,1.02407,0.838286,0.832658,0.838286,All
0.845853,0.838429,1.02414,0.838429,0.834379,0.838429,All
0.846732,0.838571,1.02414,0.838571,0.834421,0.838571,All
0.847046,0.838714,1.02438,0.838714,0.834576,0.838714,All
0.847046,0.838857,1.02465,0.838857,0.834668,0.838857,All
0.847051,0.839,1.0248,0.839,0.835169,0.839,All
0.847166,0.839143,1.0248,0.839143,0.835711,0.839143,All
0.847298,0.839286,1.02494,0.839286,0.835711,0.839286,All
0.847298,0.839429,1.02494,0.839429,0.835711,0.839429,All
0.847363,0.839571,1.02722,0.839571,0.835813,0.839571,All
0.848155,0.839714,1.02744,0.839714,0.83725,0.839714,All
0.848524,0.839857,1.02911,0.839857,0.837913,0.839857,All
0.848524,0.84,1.02957,0.84,0.838625,0.84,All
0.848648,0.840143,1.02972,0.840143,0.838625,0.840143,All
0.849046,0.840286,1.02994,0.840286,0.838625,0.840286,All
0.849125,0.840429,1.02994,0.840429,0.838988,0.840429,All
0.849207,0.840571,1.02997,0.840571,0.839183,0.840571,All
0.849267,0.840714,1.02997,0.840714,0.84087,0.840714,All
0.849838,0.840857,1.02997,0.840857,0.84087,0.840857,All
0.849891,0.841,1.03001,0.841,0.841062,0.841,All
0.849936,0.841143,1.03037,0.841143,0.841742,0.841143,All
0.850131,0.841286,1.03044,0.841286,0.842359,0.841286,All
0.850174,0.841429,1.03114,0.841429,0.842379,0.841429,All
0.850174,0.841571,1.03114,0.841571,0.842379,0.841571,All
0.850174,0.841714,1.03178,0.841714,0.842426,0.841714,All
0.850174,0.841857,1.03191,0.841857,0.842461,0.841857,All
0.850179,0.842,1.03406,0.842,0.842567,0.842,All
0.850186,0.842143,1.0354,0.842143,0.846188,0.842143,All
0.850466,0.842286,1.0354,0.842286,0.846566,0.842286,All
0.850466,0.842429,1.03673,0.842429,0.846566,0.842429,All
0.850473,0.842571,1.03687,0.842571,0.846637,0.842571,All
0.850522,0.842714,1.0372,0.842714,0.847387,0.842714,All
0.850913,0.842857,1.0372,0.842857,0.847582,0.842857,All
0.851001,0.843,1.03761,0.843,0.847582,0.843,All
0.851079,0.843143,1.03761,0.843143,0.847958,0.843143,All
0.851358,0.843286,1.03789,0.843286,0.848839,0.843286,All
0.851358,0.843429,1.03898,0.843429,0.848839,0.843429,All
0.851888,0.843571,1.03943,0.843571,0.848839,0.843571,All
0.852369,0.843714,1.03993,0.843714,0.849198,0.843714,All
0.852405,0.843857,1.04141,0.843857,0.849198,0.843857,All
