standEta_Cl_abscissa,standEta_Cl_cdf,standEta_V1_abscissa,standEta_V1_cdf,standEta_Q_abscissa,standEta_Q_cdf,standEta_V2_abscissa,standEta_V2_cdf,standEta_bias_abscissa,standEta_bias_cdf,split
-0.280414,0.344286,-0.170347,0.344286,-0.299714,0.344286,-0.257488,0.344286,0.639464,0.344286,All
-0.279971,0.345714,-0.16845,0.345714,-0.295715,0.345714,-0.256165,0.345714,0.641932,0.345714,All
-0.277092,0.347143,-0.168123,0.347143,-0.288398,0.347143,-0.254485,0.347143,0.643314,0.347143,All
-0.269336,0.348571,-0.166472,0.348571,-0.285519,0.348571,-0.253929,0.348571,0.651342,0.348571,All
-0.265572,0.35,-0.160049,0.35,-0.284816,0.35,-0.253194,0.35,0.655934,0.35,All
-0.261737,0.351429,-0.147158,0.351429,-0.284356,0.351429,-0.251761,0.351429,0.658893,0.351429,All
-0.251034,0.352857,-0.143476,0.352857,-0.274837,0.352857,-0.249559,0.352857,0.66412,0.352857,All
-0.247403,0.354286,-0.142182,0.354286,-0.269838,0.354286,-0.249342,0.354286,0.673226,0.354286,All
-0.231639,0.355714,-0.13845,0.355714,-0.262283,0.355714,-0.247281,0.355714,0.683884,0.355714,All
-0.201941,0.357143,-0.138354,0.357143,-0.252686,0.357143,-0.231081,0.357143,0.694331,0.357143,All
-0.197428,0.358571,-0.133139,0.358571,-0.249156,0.358571,-0.226359,0.358571,0.698971,0.358571,All
-0.187521,0.36,-0.123885,0.36,-0.248252,0.36,-0.213916,0.36,0.699075,0.36,All
-0.137942,0.361429,-0.123726,0.361429,-0.248023,0.361429,-0.212044,0.361429,0.706799,0.361429,All
-0.129474,0.362857,-0.121358,0.362857,-0.246875,0.362857,-0.208978,0.362857,0.711397,0.362857,All
-0.120676,0.364286,-0.11977,0.364286,-0.242711,0.364286,-0.206138,0.364286,0.711657,0.364286,All
-0.119632,0.365714,-0.113129,0.365714,-0.241407,0.365714,-0.205334,0.365714,0.715505,0.365714,All
-0.116874,0.367143,-0.105184,0.367143,-0.232661,0.367143,-0.198269,0.367143,0.717761,0.367143,All
-0.0941747,0.368571,-0.0962797,0.368571,-0.231854,0.368571,-0.196175,0.368571,0.717805,0.368571,All
-0.0919285,0.37,-0.0957288,0.37,-0.229422,0.37,-0.196124,0.37,0.7242,0.37,All
-0.0875624,0.371429,-0.0899385,0.371429,-0.226136,0.371429,-0.192772,0.371429,0.725745,0.371429,All
-0.0869749,0.372857,-0.0829736,0.372857,-0.225231,0.372857,-0.185208,0.372857,0.751698,0.372857,All
-0.0847711,0.374286,-0.0756966,0.374286,-0.216225,0.374286,-0.184521,0.374286,0.752594,0.374286,All
-0.0720623,0.375714,-0.0745929,0.375714,-0.208352,0.375714,-0.181895,0.375714,0.757714,0.375714,All
-0.0718456,0.377143,-0.0743101,0.377143,-0.20406,0.377143,-0.17406,0.377143,0.76294,0.377143,All
-0.0685205,0.378571,-0.072393,0.378571,-0.203324,0.378571,-0.169622,0.378571,0.766273,0.378571,All
-0.0661406,0.38,-0.0719754,0.38,-0.202067,0.38,-0.168757,0.38,0.779408,0.38,All
-0.0563783,0.381429,-0.0668939,0.381429,-0.200291,0.381429,-0.158009,0.381429,0.783288,0.381429,All
-0.0499171,0.382857,-0.0663118,0.382857,-0.190283,0.382857,-0.155378,0.382857,0.792742,0.382857,All
-0.0484211,0.384286,-0.0651255,0.384286,-0.188751,0.384286,-0.150076,0.384286,0.797732,0.384286,All
-0.0461631,0.385714,-0.054679,0.385714,-0.184117,0.385714,-0.147942,0.385714,0.799589,0.385714,All
-0.0457842,0.387143,-0.0539356,0.387143,-0.17423,0.387143,-0.147403,0.387143,0.802644,0.387143,All
-0.0412739,0.388571,-0.0513792,0.388571,-0.170542,0.388571,-0.142097,0.388571,0.807397,0.388571,All
-0.0318351,0.39,-0.0483958,0.39,-0.170337,0.39,-0.133639,0.39,0.807914,0.39,All
-0.0296404,0.391429,-0.0478929,0.391429,-0.167211,0.391429,-0.131365,0.391429,0.835124,0.391429,All
-0.0207165,0.392857,-0.0475304,0.392857,-0.164881,0.392857,-0.129616,0.392857,0.851389,0.392857,All
-0.0163667,0.394286,-0.0472606,0.394286,-0.159729,0.394286,-0.125237,0.394286,0.852508,0.394286,All
-0.0109912,0.395714,-0.0471663,0.395714,-0.158618,0.395714,-0.115488,0.395714,0.863864,0.395714,All
-0.00608247,0.397143,-0.0401958,0.397143,-0.157889,0.397143,-0.115113,0.397143,0.879757,0.397143,All
-0.00582014,0.398571,-0.0401056,0.398571,-0.152115,0.398571,-0.11432,0.398571,0.887632,0.398571,All
-6.83511e-05,0.4,-0.0361315,0.4,-0.148508,0.4,-0.10859,0.4,0.901425,0.4,All
0.00108835,0.401429,-0.0333926,0.401429,-0.146963,0.401429,-0.108121,0.401429,0.920591,0.401429,All
0.00421197,0.402857,-0.0290134,0.402857,-0.145762,0.402857,-0.105907,0.402857,0.935967,0.402857,All
0.00641177,0.404286,-0.0289029,0.404286,-0.137552,0.404286,-0.0980693,0.404286,0.949159,0.404286,All
0.00950488,0.405714,-0.0225358,0.405714,-0.133588,0.405714,-0.0962155,0.405714,0.955528,0.405714,All
0.00986825,0.407143,-0.0091767,0.407143,-0.126428,0.407143,-0.0933009,0.407143,0.967837,0.407143,All
0.01142,0.408571,-0.00690617,0.408571,-0.124411,0.408571,-0.0902241,0.408571,0.973642,0.408571,All
0.0132757,0.41,-0.00242276,0.41,-0.121429,0.41,-0.0901078,0.41,0.976732,0.41,All
0.0157111,0.411429,-0.000782843,0.411429,-0.121141,0.411429,-0.0888256,0.411429,0.978167,0.411429,All
0.0217696,0.412857,0.00092369,0.412857,-0.121105,0.412857,-0.0864562,0.412857,0.980221,0.412857,All
0.0218565,0.414286,0.00608455,0.414286,-0.114851,0.414286,-0.0839901,0.414286,0.981355,0.414286,All
0.0218937,0.415714,0.00670841,0.415714,-0.112371,0.415714,-0.0828926,0.415714,0.981607,0.415714,All
0.0251377,0.417143,0.0157354,0.417143,-0.111761,0.417143,-0.0804714,0.417143,0.987854,0.417143,All
0.0272112,0.418571,0.0188953,0.418571,-0.110095,0.418571,-0.0798256,0.418571,0.988624,0.418571,All
0.0309909,0.42,0.0196753,0.42,-0.108451,0.42,-0.0785486,0.42,0.99894,0.42,All
0.0330488,0.421429,0.0200303,0.421429,-0.10324,0.421429,-0.0774659,0.421429,1.00294,0.421429,All
0.035535,0.422857,0.0238703,0.422857,-0.0985727,0.422857,-0.0635962,0.422857,1.02218,0.422857,All
0.0355355,0.424286,0.030054,0.424286,-0.0934858,0.424286,-0.0618267,0.424286,1.03536,0.424286,All
0.0407412,0.425714,0.0301268,0.425714,-0.0928225,0.425714,-0.061545,0.425714,1.03589,0.425714,All
0.041078,0.427143,0.0412159,0.427143,-0.0927205,0.427143,-0.057317,0.427143,1.03787,0.427143,All
0.0419934,0.428571,0.0415226,0.428571,-0.0906597,0.428571,-0.0548573,0.428571,1.05969,0.428571,All
0.0421027,0.43,0.0453587,0.43,-0.0870809,0.43,-0.0536505,0.43,1.07496,0.43,All
0.0494349,0.431429,0.0455977,0.431429,-0.0847003,0.431429,-0.0522558,0.431429,1.07852,0.431429,All
0.0512298,0.432857,0.0471083,0.432857,-0.0844919,0.432857,-0.0479218,0.432857,1.07928,0.432857,All
0.0536574,0.434286,0.0493988,0.434286,-0.0835993,0.434286,-0.0468711,0.434286,1.09612,0.434286,All
0.0552373,0.435714,0.0562563,0.435714,-0.0809097,0.435714,-0.0315773,0.435714,1.10714,0.435714,All
0.0561009,0.437143,0.056827,0.437143,-0.0787338,0.437143,-0.0239113,0.437143,1.11727,0.437143,All
0.0601018,0.438571,0.0573911,0.438571,-0.0751009,0.438571,-0.023551,0.438571,1.12252,0.438571,All
0.0628371,0.44,0.0578428,0.44,-0.0718793,0.44,-0.0207818,0.44,1.12258,0.44,All
0.0669599,0.441429,0.0603017,0.441429,-0.0703339,0.441429,-0.0163087,0.441429,1.13411,0.441429,All
0.0727978,0.442857,0.0630111,0.442857,-0.0664778,0.442857,-0.0079758,0.442857,1.15624,0.442857,All
0.0773914,0.444286,0.0663668,0.444286,-0.059771,0.444286,-0.007662,0.444286,1.16042,0.444286,All
0.0786958,0.445714,0.0673145,0.445714,-0.0555615,0.445714,-0.00451125,0.445714,1.16484,0.445714,All
0.0794792,0.447143,0.0675597,0.447143,-0.0541452,0.447143,-0.00384875,0.447143,1.16592,0.447143,All
0.0796324,0.448571,0.0763661,0.448571,-0.053013,0.448571,0.0127028,0.448571,1.16681,0.448571,All
0.0813238,0.45,0.077274,0.45,-0.0495319,0.45,0.0136038,0.45,1.22294,0.45,All
0.0853161,0.451429,0.0782062,0.451429,-0.0485001,0.451429,0.0204155,0.451429,1.23724,0.451429,All
0.0877659,0.452857,0.0881703,0.452857,-0.0435707,0.452857,0.0204559,0.452857,1.24747,0.452857,All
0.0921731,0.454286,0.0885093,0.454286,-0.0372133,0.454286,0.02218,0.454286,1.25222,0.454286,All
0.0934093,0.455714,0.0927231,0.455714,-0.0360252,0.455714,0.0240025,0.455714,1.25274,0.455714,All
0.0949166,0.457143,0.0942997,0.457143,-0.0345414,0.457143,0.0250748,0.457143,1.29367,0.457143,All
0.102042,0.458571,0.102484,0.458571,-0.0247724,0.458571,0.0263523,0.458571,1.30495,0.458571,All
0.105115,0.46,0.102899,0.46,-0.021383,0.46,0.0268569,0.46,1.32103,0.46,All
0.105633,0.461429,0.102917,0.461429,-0.0210241,0.461429,0.0281094,0.461429,1.32823,0.461429,All
0.107411,0.462857,0.105219,0.462857,-0.0170092,0.462857,0.03345,0.462857,1.34091,0.462857,All
0.107594,0.464286,0.110019,0.464286,-0.0109158,0.464286,0.0335496,0.464286,1.34812,0.464286,All
0.112,0.465714,0.110215,0.465714,-0.006578,0.465714,0.034688,0.465714,1.40249,0.465714,All
0.11263,0.467143,0.112249,0.467143,-0.00627277,0.467143,0.039249,0.467143,1.44017,0.467143,All
0.11288,0.468571,0.113444,0.468571,0.000912934,0.468571,0.0453774,0.468571,1.52577,0.468571,All
0.114234,0.47,0.116036,0.47,0.00696453,0.47,0.0458398,0.47,1.53454,0.47,All
0.115344,0.471429,0.116583,0.471429,0.0091164,0.471429,0.0469251,0.471429,1.535,0.471429,All
0.116111,0.472857,0.117455,0.472857,0.0159152,0.472857,0.0495668,0.472857,1.55859,0.472857,All
0.120688,0.474286,0.118758,0.474286,0.0172065,0.474286,0.0521926,0.474286,1.57256,0.474286,All
0.121416,0.475714,0.119051,0.475714,0.021741,0.475714,0.0552907,0.475714,1.58483,0.475714,All
0.121466,0.477143,0.11922,0.477143,0.0268691,0.477143,0.0566327,0.477143,1.59424,0.477143,All
0.123705,0.478571,0.121403,0.478571,0.037496,0.478571,0.0574982,0.478571,1.59737,0.478571,All
0.125464,0.48,0.122602,0.48,0.0377449,0.48,0.0608912,0.48,1.61109,0.48,All
0.128026,0.481429,0.124507,0.481429,0.0431137,0.481429,0.0671723,0.481429,1.64328,0.481429,All
0.130336,0.482857,0.125287,0.482857,0.0431411,0.482857,0.0682387,0.482857,1.64407,0.482857,All
0.141498,0.484286,0.125357,0.484286,0.0447739,0.484286,0.0743491,0.484286,1.64576,0.484286,All
0.145078,0.485714,0.127135,0.485714,0.046122,0.485714,0.0772153,0.485714,1.64602,0.485714,All
0.151991,0.487143,0.127285,0.487143,0.0528925,0.487143,0.0783127,0.487143,1.6542,0.487143,All
0.15432,0.488571,0.127308,0.488571,0.0543847,0.488571,0.0796092,0.488571,1.65652,0.488571,All
0.155707,0.49,0.127952,0.49,0.0629296,0.49,0.0801128,0.49,1.67394,0.49,All
0.15715,0.491429,0.130145,0.491429,0.0639921,0.491429,0.089369,0.491429,1.67913,0.491429,All
0.159213,0.492857,0.130995,0.492857,0.0735374,0.492857,0.0902568,0.492857,1.69636,0.492857,All
0.15922,0.494286,0.13383,0.494286,0.0873971,0.494286,0.0926101,0.494286,1.70003,0.494286,All
0.161024,0.495714,0.138347,0.495714,0.0933727,0.495714,0.0959739,0.495714,1.70637,0.495714,All
0.161271,0.497143,0.144867,0.497143,0.0937587,0.497143,0.103113,0.497143,1.70755,0.497143,All
0.165895,0.498571,0.145066,0.498571,0.0994706,0.498571,0.105581,0.498571,1.73623,0.498571,All
0.165943,0.5,0.152375,0.5,0.101219,0.5,0.107064,0.5,1.74901,0.5,All
0.166701,0.501429,0.15497,0.501429,0.102181,0.501429,0.118467,0.501429,1.75371,0.501429,All
0.168191,0.502857,0.155924,0.502857,0.103168,0.502857,0.120782,0.502857,1.77117,0.502857,All
0.168821,0.504286,0.156772,0.504286,0.103897,0.504286,0.126623,0.504286,1.78746,0.504286,All
0.169558,0.505714,0.157342,0.505714,0.117311,0.505714,0.129849,0.505714,1.83393,0.505714,All
0.170145,0.507143,0.164567,0.507143,0.119329,0.507143,0.13087,0.507143,1.83821,0.507143,All
0.171612,0.508571,0.167949,0.508571,0.123451,0.508571,0.135539,0.508571,1.84719,0.508571,All
0.173756,0.51,0.169447,0.51,0.124846,0.51,0.136875,0.51,1.88653,0.51,All
0.175816,0.511429,0.171481,0.511429,0.124941,0.511429,0.13751,0.511429,1.92164,0.511429,All
0.176279,0.512857,0.1745,0.512857,0.127794,0.512857,0.137916,0.512857,1.93925,0.512857,All
0.176616,0.514286,0.174528,0.514286,0.129642,0.514286,0.138548,0.514286,1.99759,0.514286,All
0.180994,0.515714,0.175211,0.515714,0.139666,0.515714,0.139742,0.515714,2.02234,0.515714,All
0.182007,0.517143,0.181833,0.517143,0.140339,0.517143,0.146238,0.517143,2.0371,0.517143,All
0.18211,0.518571,0.183314,0.518571,0.142584,0.518571,0.146392,0.518571,2.05023,0.518571,All
0.184151,0.52,0.184637,0.52,0.144054,0.52,0.147551,0.52,2.06891,0.52,All
0.184242,0.521429,0.193852,0.521429,0.154398,0.521429,0.148099,0.521429,2.07802,0.521429,All
0.18667,0.522857,0.197695,0.522857,0.156471,0.522857,0.153838,0.522857,2.08659,0.522857,All
0.19421,0.524286,0.199758,0.524286,0.163895,0.524286,0.154381,0.524286,2.09487,0.524286,All
0.196913,0.525714,0.200958,0.525714,0.174068,0.525714,0.156237,0.525714,2.11808,0.525714,All
0.198784,0.527143,0.201173,0.527143,0.178578,0.527143,0.156343,0.527143,2.18625,0.527143,All
0.20034,0.528571,0.201231,0.528571,0.181544,0.528571,0.15695,0.528571,2.49096,0.528571,All
0.201726,0.53,0.203766,0.53,0.182515,0.53,0.15978,0.53,6.58616,0.53,All
0.202337,0.531429,0.203793,0.531429,0.184876,0.531429,0.160736,0.531429,6.6021,0.531429,All
0.203602,0.532857,0.204832,0.532857,0.186139,0.532857,0.164438,0.532857,6.68433,0.532857,All
0.208883,0.534286,0.205074,0.534286,0.187642,0.534286,0.165038,0.534286,6.70178,0.534286,All
0.209999,0.535714,0.207524,0.535714,0.189555,0.535714,0.166636,0.535714,6.70409,0.535714,All
0.21128,0.537143,0.207943,0.537143,0.191236,0.537143,0.16778,0.537143,6.71484,0.537143,All
0.211492,0.538571,0.207957,0.538571,0.1942,0.538571,0.171186,0.538571,6.73394,0.538571,All
0.213279,0.54,0.210705,0.54,0.198583,0.54,0.177389,0.54,6.74147,0.54,All
0.213396,0.541429,0.213703,0.541429,0.201945,0.541429,0.178377,0.541429,6.74889,0.541429,All
0.215001,0.542857,0.21797,0.542857,0.203974,0.542857,0.181919,0.542857,6.78742,0.542857,All
0.221457,0.544286,0.220213,0.544286,0.20916,0.544286,0.18234,0.544286,6.88368,0.544286,All
0.225099,0.545714,0.220414,0.545714,0.215164,0.545714,0.187571,0.545714,6.89394,0.545714,All
0.226605,0.547143,0.221532,0.547143,0.216625,0.547143,0.188313,0.547143,6.90561,0.547143,All
0.231473,0.548571,0.222492,0.548571,0.226214,0.548571,0.194577,0.548571,6.90902,0.548571,All
0.237317,0.55,0.227269,0.55,0.232795,0.55,0.196754,0.55,6.91006,0.55,All
0.239959,0.551429,0.228062,0.551429,0.241114,0.551429,0.19764,0.551429,6.9517,0.551429,All
0.240611,0.552857,0.232735,0.552857,0.246562,0.552857,0.202065,0.552857,6.97595,0.552857,All
0.240649,0.554286,0.234146,0.554286,0.251044,0.554286,0.20466,0.554286,6.98232,0.554286,All
0.24308,0.555714,0.234663,0.555714,0.258148,0.555714,0.204977,0.555714,6.98355,0.555714,All
0.243705,0.557143,0.236703,0.557143,0.25989,0.557143,0.214955,0.557143,6.99915,0.557143,All
0.244053,0.558571,0.240955,0.558571,0.263507,0.558571,0.217614,0.558571,7.01091,0.558571,All
0.249572,0.56,0.241161,0.56,0.266747,0.56,0.219854,0.56,7.01523,0.56,All
0.25132,0.561429,0.241186,0.561429,0.269995,0.561429,0.227376,0.561429,7.02006,0.561429,All
0.253169,0.562857,0.24308,0.562857,0.271469,0.562857,0.234022,0.562857,7.0204,0.562857,All
0.256661,0.564286,0.244133,0.564286,0.284853,0.564286,0.235506,0.564286,7.02095,0.564286,All
0.260197,0.565714,0.248485,0.565714,0.291505,0.565714,0.236337,0.565714,7.02298,0.565714,All
0.262291,0.567143,0.253482,0.567143,0.292508,0.567143,0.237353,0.567143,7.03254,0.567143,All
0.266356,0.568571,0.254556,0.568571,0.293532,0.568571,0.238752,0.568571,7.05651,0.568571,All
0.270697,0.57,0.256401,0.57,0.298024,0.57,0.249967,0.57,7.05825,0.57,All
0.272862,0.571429,0.256974,0.571429,0.302375,0.571429,0.255535,0.571429,7.0586,0.571429,All
0.273434,0.572857,0.262646,0.572857,0.309569,0.572857,0.256488,0.572857,7.06575,0.572857,All
0.281027,0.574286,0.263649,0.574286,0.31988,0.574286,0.264082,0.574286,7.07004,0.574286,All
0.289632,0.575714,0.263657,0.575714,0.32269,0.575714,0.265097,0.575714,7.07958,0.575714,All
0.290746,0.577143,0.266198,0.577143,0.323711,0.577143,0.266663,0.577143,7.08953,0.577143,All
0.292578,0.578571,0.267485,0.578571,0.325674,0.578571,0.274144,0.578571,7.09364,0.578571,All
0.293854,0.58,0.270069,0.58,0.328065,0.58,0.277098,0.58,7.10747,0.58,All
0.293968,0.581429,0.27736,0.581429,0.332014,0.581429,0.280719,0.581429,7.10873,0.581429,All
0.294229,0.582857,0.289356,0.582857,0.334958,0.582857,0.280824,0.582857,7.12284,0.582857,All
0.303085,0.584286,0.294369,0.584286,0.346484,0.584286,0.283434,0.584286,7.12284,0.584286,All
0.305565,0.585714,0.298217,0.585714,0.353865,0.585714,0.284734,0.585714,7.12685,0.585714,All
0.307263,0.587143,0.301101,0.587143,0.353902,0.587143,0.285946,0.587143,7.12976,0.587143,All
0.30972,0.588571,0.304775,0.588571,0.358108,0.588571,0.285993,0.588571,7.13345,0.588571,All
0.316321,0.59,0.306588,0.59,0.358607,0.59,0.288335,0.59,7.13345,0.59,All
0.321561,0.591429,0.312248,0.591429,0.368292,0.591429,0.288421,0.591429,7.13959,0.591429,All
0.323488,0.592857,0.313879,0.592857,0.369518,0.592857,0.291978,0.592857,7.14071,0.592857,All
0.328,0.594286,0.318595,0.594286,0.370615,0.594286,0.293554,0.594286,7.14426,0.594286,All
0.332212,0.595714,0.31959,0.595714,0.371539,0.595714,0.299978,0.595714,7.14773,0.595714,All
0.334271,0.597143,0.322966,0.597143,0.373718,0.597143,0.301892,0.597143,7.15068,0.597143,All
0.335712,0.598571,0.324361,0.598571,0.373879,0.598571,0.304217,0.598571,7.15551,0.598571,All
0.338085,0.6,0.324558,0.6,0.376056,0.6,0.306296,0.6,7.16421,0.6,All
0.342774,0.601429,0.328262,0.601429,0.379998,0.601429,0.311049,0.601429,7.16421,0.601429,All
0.346895,0.602857,0.332661,0.602857,0.385802,0.602857,0.311645,0.602857,7.16622,0.602857,All
0.347152,0.604286,0.333382,0.604286,0.39196,0.604286,0.320916,0.604286,7.16647,0.604286,All
0.349242,0.605714,0.33358,0.605714,0.392843,0.605714,0.321106,0.605714,7.16705,0.605714,All
0.349898,0.607143,0.334695,0.607143,0.395437,0.607143,0.321443,0.607143,7.17227,0.607143,All
0.350378,0.608571,0.338531,0.608571,0.406548,0.608571,0.322169,0.608571,7.18091,0.608571,All
0.354756,0.61,0.339836,0.61,0.407411,0.61,0.326489,0.61,7.18197,0.61,All
0.355377,0.611429,0.340196,0.611429,0.41382,0.611429,0.334101,0.611429,7.18444,0.611429,All
0.355792,0.612857,0.341832,0.612857,0.415097,0.612857,0.334471,0.612857,7.18728,0.612857,All
0.35639,0.614286,0.342457,0.614286,0.417649,0.614286,0.335727,0.614286,7.19355,0.614286,All
0.361627,0.615714,0.345097,0.615714,0.417888,0.615714,0.336287,0.615714,7.20878,0.615714,All
0.362723,0.617143,0.34515,0.617143,0.425884,0.617143,0.337666,0.617143,7.22126,0.617143,All
0.365055,0.618571,0.345174,0.618571,0.426697,0.618571,0.337821,0.618571,7.22129,0.618571,All
0.368299,0.62,0.349956,0.62,0.428129,0.62,0.337933,0.62,7.2217,0.62,All
0.368941,0.621429,0.351569,0.621429,0.430068,0.621429,0.339117,0.621429,7.22226,0.621429,All
0.370143,0.622857,0.354671,0.622857,0.433369,0.622857,0.340454,0.622857,7.22681,0.622857,All
0.374974,0.624286,0.358395,0.624286,0.435932,0.624286,0.341685,0.624286,7.2324,0.624286,All
0.375304,0.625714,0.359986,0.625714,0.441928,0.625714,0.346133,0.625714,7.23588,0.625714,All
0.378131,0.627143,0.362049,0.627143,0.445946,0.627143,0.352402,0.627143,7.24162,0.627143,All
0.37939,0.628571,0.363471,0.628571,0.453168,0.628571,0.352748,0.628571,7.24162,0.628571,All
0.3801,0.63,0.368467,0.63,0.454684,0.63,0.352925,0.63,7.24284,0.63,All
0.38563,0.631429,0.368724,0.631429,0.461471,0.631429,0.354069,0.631429,7.24292,0.631429,All
0.386695,0.632857,0.371302,0.632857,0.466269,0.632857,0.358644,0.632857,7.24773,0.632857,All
0.389442,0.634286,0.377613,0.634286,0.467882,0.634286,0.364846,0.634286,7.24812,0.634286,All
0.391864,0.635714,0.378343,0.635714,0.469832,0.635714,0.365665,0.635714,7.25048,0.635714,All
0.395673,0.637143,0.38348,0.637143,0.472829,0.637143,0.371491,0.637143,7.25351,0.637143,All
0.397097,0.638571,0.38375,0.638571,0.474719,0.638571,0.37275,0.638571,7.26617,0.638571,All
0.400084,0.64,0.384476,0.64,0.475063,0.64,0.37347,0.64,7.27011,0.64,All
0.401956,0.641429,0.385227,0.641429,0.479163,0.641429,0.375351,0.641429,7.27516,0.641429,All
0.403401,0.642857,0.393254,0.642857,0.481298,0.642857,0.375901,0.642857,7.27571,0.642857,All
0.410725,0.644286,0.396556,0.644286,0.484449,0.644286,0.377806,0.644286,7.28052,0.644286,All
0.415128,0.645714,0.397742,0.645714,0.486283,0.645714,0.378194,0.645714,7.28545,0.645714,All
0.416078,0.647143,0.397808,0.647143,0.491487,0.647143,0.38925,0.647143,7.287,0.647143,All
0.421697,0.648571,0.39827,0.648571,0.495791,0.648571,0.392282,0.648571,7.29253,0.648571,All
0.42352,0.65,0.399935,0.65,0.498003,0.65,0.395916,0.65,7.29973,0.65,All
0.42699,0.651429,0.403766,0.651429,0.505265,0.651429,0.396002,0.651429,7.30651,0.651429,All
0.429111,0.652857,0.405354,0.652857,0.510084,0.652857,0.39675,0.652857,7.30677,0.652857,All
0.430913,0.654286,0.406986,0.654286,0.511572,0.654286,0.396995,0.654286,7.31087,0.654286,All
0.43281,0.655714,0.411957,0.655714,0.513695,0.655714,0.400373,0.655714,7.31345,0.655714,All
0.435156,0.657143,0.412351,0.657143,0.514326,0.657143,0.401143,0.657143,7.31356,0.657143,All
0.447857,0.658571,0.414685,0.658571,0.519347,0.658571,0.402291,0.658571,7.31641,0.658571,All
0.454377,0.66,0.416744,0.66,0.521843,0.66,0.404472,0.66,7.31833,0.66,All
0.458044,0.661429,0.417665,0.661429,0.524042,0.661429,0.408308,0.661429,7.3221,0.661429,All
0.459726,0.662857,0.422134,0.662857,0.524571,0.662857,0.411173,0.662857,7.32714,0.662857,All
0.461644,0.664286,0.424632,0.664286,0.528615,0.664286,0.412421,0.664286,7.3273,0.664286,All
0.46182,0.665714,0.425246,0.665714,0.529569,0.665714,0.413614,0.665714,7.32829,0.665714,All
0.465268,0.667143,0.435579,0.667143,0.53326,0.667143,0.414652,0.667143,7.329,0.667143,All
0.478169,0.668571,0.441211,0.668571,0.535419,0.668571,0.415821,0.668571,7.32985,0.668571,All
0.48112,0.67,0.44321,0.67,0.538285,0.67,0.423614,0.67,7.33356,0.67,All
0.481628,0.671429,0.453458,0.671429,0.538859,0.671429,0.426666,0.671429,7.3452,0.671429,All
0.483515,0.672857,0.455773,0.672857,0.538893,0.672857,0.426995,0.672857,7.35398,0.672857,All
0.49553,0.674286,0.459497,0.674286,0.542606,0.674286,0.429401,0.674286,7.35505,0.674286,All
0.49913,0.675714,0.461036,0.675714,0.546349,0.675714,0.4295,0.675714,7.37747,0.675714,All
0.504968,0.677143,0.467039,0.677143,0.548638,0.677143,0.436943,0.677143,7.37839,0.677143,All
0.505632,0.678571,0.468108,0.678571,0.552068,0.678571,0.437682,0.678571,7.38073,0.678571,All
0.510671,0.68,0.473803,0.68,0.555801,0.68,0.44168,0.68,7.38407,0.68,All
0.510895,0.681429,0.474267,0.681429,0.556085,0.681429,0.444925,0.681429,7.38833,0.681429,All
0.514851,0.682857,0.474699,0.682857,0.558119,0.682857,0.452256,0.682857,7.39651,0.682857,All
0.519441,0.684286,0.47541,0.684286,0.562649,0.684286,0.452799,0.684286,7.40016,0.684286,All
0.524908,0.685714,0.477764,0.685714,0.568651,0.685714,0.453081,0.685714,7.4053,0.685714,All
0.526096,0.687143,0.479643,0.687143,0.571645,0.687143,0.45497,0.687143,7.41593,0.687143,All
0.527467,0.688571,0.481247,0.688571,0.585827,0.688571,0.456525,0.688571,7.41822,0.688571,All
0.528253,0.69,0.482541,0.69,0.591484,0.69,0.462668,0.69,7.42836,0.69,All
0.528703,0.691429,0.483604,0.691429,0.603127,0.691429,0.468655,0.691429,7.44299,0.691429,All
0.528766,0.692857,0.487077,0.692857,0.603219,0.692857,0.478299,0.692857,7.45739,0.692857,All
0.532151,0.694286,0.493183,0.694286,0.604356,0.694286,0.47835,0.694286,7.46224,0.694286,All
0.534308,0.695714,0.495581,0.695714,0.605567,0.695714,0.492411,0.695714,7.46909,0.695714,All
0.535697,0.697143,0.496541,0.697143,0.613757,0.697143,0.493685,0.697143,7.49007,0.697143,All
0.543124,0.698571,0.497612,0.698571,0.615078,0.698571,0.496185,0.698571,7.49135,0.698571,All
0.544435,0.7,0.500696,0.7,0.616849,0.7,0.497656,0.7,7.51431,0.7,All
0.546374,0.701429,0.501177,0.701429,0.61971,0.701429,0.499467,0.701429,7.539,0.701429,All
0.546385,0.702857,0.50241,0.702857,0.621454,0.702857,0.501245,0.702857,7.54872,0.702857,All
0.546723,0.704286,0.503457,0.704286,0.621655,0.704286,0.502386,0.704286,7.54916,0.704286,All
0.548275,0.705714,0.50494,0.705714,0.626836,0.705714,0.508814,0.705714,7.55858,0.705714,All
0.551577,0.707143,0.507951,0.707143,0.630722,0.707143,0.509312,0.707143,7.56546,0.707143,All
0.552568,0.708571,0.508406,0.708571,0.63194,0.708571,0.509568,0.708571,7.57529,0.708571,All
0.553065,0.71,0.510087,0.71,0.632591,0.71,0.510008,0.71,7.59177,0.71,All
0.556714,0.711429,0.514292,0.711429,0.63267,0.711429,0.518799,0.711429,7.59944,0.711429,All
0.55933,0.712857,0.515315,0.712857,0.633538,0.712857,0.51892,0.712857,7.6223,0.712857,All
0.559988,0.714286,0.515552,0.714286,0.634451,0.714286,0.525212,0.714286,7.62242,0.714286,All
0.560493,0.715714,0.518544,0.715714,0.636753,0.715714,0.529119,0.715714,7.62989,0.715714,All
