iteration,convergenceIndicator,phase,Cl_pop,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,a
4272,-133.272,2,10.2814,41.2662,11.1901,50.2468,0.26314,0.243748,0.734028,5.61423e-08,0.062902
4273,-130.681,2,10.2814,41.266,11.1901,50.2468,0.26314,0.243758,0.734028,5.61447e-08,0.0629025
4274,-140.154,2,10.2814,41.2658,11.1903,50.2468,0.263135,0.24376,0.734004,5.61444e-08,0.0629016
4275,-135.265,2,10.2814,41.2652,11.1906,50.2468,0.263137,0.243776,0.733992,5.61396e-08,0.0629019
4276,-135.563,2,10.2814,41.2654,11.1902,50.2468,0.26314,0.243797,0.733944,5.61412e-08,0.0629013
4277,-138.51,2,10.2814,41.2668,11.1896,50.2468,0.263148,0.243802,0.733904,5.61413e-08,0.0629004
4278,-138.22,2,10.2814,41.2677,11.1892,50.2468,0.263154,0.243807,0.733841,5.6143e-08,0.0628997
4279,-141.834,2,10.2814,41.2679,11.1891,50.2468,0.263158,0.243811,0.733882,5.61395e-08,0.0628976
4280,-144.761,2,10.2814,41.2684,11.1889,50.2468,0.263156,0.243816,0.733898,5.61353e-08,0.0628953
4281,-136.132,2,10.2813,41.2686,11.1887,50.2468,0.263152,0.243821,0.733908,5.61345e-08,0.0628951
4282,-124.657,2,10.2813,41.2691,11.1878,50.2468,0.263148,0.243823,0.733919,5.61367e-08,0.0628976
4283,-131.774,2,10.2813,41.2697,11.1871,50.2468,0.263153,0.243822,0.733957,5.61359e-08,0.0628981
4284,-129.469,2,10.2813,41.2706,11.1863,50.2468,0.263156,0.243816,0.733959,5.6143e-08,0.0628987
4285,-138.01,2,10.2813,41.2718,11.1857,50.2468,0.263156,0.243816,0.733949,5.61404e-08,0.0628985
4286,-131.28,2,10.2814,41.273,11.1855,50.2468,0.263152,0.243816,0.733948,5.61458e-08,0.0628988
4287,-137.021,2,10.2814,41.2737,11.1852,50.2468,0.263152,0.243823,0.733904,5.61481e-08,0.0628983
4288,-137.436,2,10.2814,41.2747,11.185,50.2468,0.26315,0.243835,0.733848,5.61446e-08,0.0628986
4289,-143.325,2,10.2815,41.2757,11.1851,50.2468,0.263151,0.24385,0.733768,5.61385e-08,0.0628977
4290,-142.473,2,10.2815,41.2767,11.1848,50.2468,0.263148,0.243859,0.733724,5.61369e-08,0.0628963
4291,-139.737,2,10.2815,41.2776,11.184,50.2468,0.263146,0.243874,0.73366,5.61317e-08,0.0628962
4292,-136.617,2,10.2814,41.2783,11.1831,50.2468,0.263148,0.24388,0.733611,5.61296e-08,0.0628965
4293,-131.166,2,10.2814,41.2787,11.1827,50.2468,0.26315,0.24389,0.733614,5.61342e-08,0.0628965
4294,-141.855,2,10.2814,41.2789,11.1828,50.2468,0.263151,0.243885,0.733614,5.61326e-08,0.0628951
4295,-140.342,2,10.2814,41.2785,11.183,50.2468,0.263151,0.243889,0.73363,5.61333e-08,0.0628932
4296,-140.671,2,10.2814,41.2785,11.183,50.2468,0.26315,0.243881,0.733617,5.61345e-08,0.062892
4297,-138.735,2,10.2814,41.279,11.1832,50.2468,0.263152,0.243881,0.733589,5.61335e-08,0.0628915
4298,-145.524,2,10.2814,41.2794,11.1828,50.2468,0.263151,0.243881,0.733552,5.61254e-08,0.0628905
4299,-134.887,2,10.2814,41.279,11.1829,50.2468,0.263151,0.243878,0.733528,5.61243e-08,0.0628913
4300,-137.037,2,10.2814,41.2792,11.1824,50.2468,0.263146,0.243879,0.733466,5.61338e-08,0.0628901
4301,-141.922,2,10.2814,41.279,11.1821,50.2468,0.263142,0.243883,0.733436,5.61329e-08,0.0628888
4302,-140.81,2,10.2813,41.279,11.1815,50.2468,0.263144,0.243883,0.733397,5.61319e-08,0.0628879
4303,-149.76,2,10.2814,41.2794,11.1814,50.2468,0.263145,0.243868,0.733367,5.61254e-08,0.0628859
4304,-141.946,2,10.2814,41.28,11.1811,50.2468,0.263148,0.24386,0.73336,5.61195e-08,0.0628854
4305,-133.791,2,10.2814,41.28,11.1817,50.2468,0.263146,0.243838,0.733315,5.61133e-08,0.0628883
4306,-143.229,2,10.2815,41.281,11.1816,50.2468,0.263146,0.243838,0.733231,5.61136e-08,0.0628871
4307,-143.388,2,10.2816,41.2823,11.1813,50.2468,0.263145,0.243844,0.733164,5.61135e-08,0.0628856
4308,-136.411,2,10.2817,41.2838,11.1811,50.2468,0.263147,0.243855,0.733107,5.61144e-08,0.0628854
4309,-129.276,2,10.2817,41.2843,11.1807,50.2468,0.263148,0.243863,0.733085,5.6119e-08,0.0628863
4310,-133.235,2,10.2817,41.2852,11.1804,50.2468,0.263145,0.243866,0.733026,5.61197e-08,0.0628874
4311,-132.978,2,10.2817,41.2857,11.1799,50.2468,0.263142,0.243877,0.733015,5.61248e-08,0.0628871
4312,-135.674,2,10.2817,41.2869,11.1791,50.2468,0.263139,0.243884,0.732925,5.61229e-08,0.0628883
4313,-136.602,2,10.2817,41.2875,11.1785,50.2468,0.263139,0.243882,0.732846,5.61214e-08,0.0628893
4314,-141.506,2,10.2817,41.2886,11.1777,50.2468,0.263141,0.243888,0.732749,5.61204e-08,0.0628887
4315,-144.799,2,10.2817,41.2883,11.1776,50.2468,0.263139,0.243878,0.73269,5.61118e-08,0.0628887
4316,-147.718,2,10.2817,41.2888,11.1775,50.2468,0.263137,0.24386,0.732638,5.61063e-08,0.0628877
4317,-138.269,2,10.2817,41.2898,11.1775,50.2468,0.263139,0.243849,0.732608,5.61021e-08,0.0628883
4318,-138.873,2,10.2817,41.2902,11.1776,50.2468,0.263139,0.243837,0.732584,5.61028e-08,0.0628879
4319,-138.833,2,10.2818,41.2907,11.1776,50.2468,0.263138,0.243821,0.732565,5.61044e-08,0.0628877
4320,-137.455,2,10.2818,41.2915,11.178,50.2468,0.263138,0.24381,0.732579,5.61042e-08,0.0628874
4321,-135.449,2,10.2819,41.2919,11.178,50.2468,0.26314,0.243797,0.732531,5.61014e-08,0.0628888
4322,-141.411,2,10.2819,41.2928,11.178,50.2468,0.263144,0.243779,0.732549,5.60958e-08,0.0628885
4323,-145.896,2,10.2819,41.2929,11.1781,50.2468,0.263148,0.243773,0.732553,5.60977e-08,0.0628853
4324,-142.464,2,10.2819,41.2929,11.1782,50.2468,0.263149,0.243744,0.732559,5.60976e-08,0.0628844
4325,-143.126,2,10.2819,41.2929,11.178,50.2468,0.263144,0.24373,0.732532,5.60976e-08,0.0628834
4326,-143.717,2,10.2818,41.2925,11.1779,50.2468,0.263149,0.243723,0.732565,5.60921e-08,0.0628818
4327,-139.644,2,10.2818,41.2931,11.1774,50.2468,0.263153,0.24372,0.732586,5.60948e-08,0.0628799
4328,-134.766,2,10.2817,41.2936,11.1772,50.2468,0.263155,0.243706,0.732603,5.6093e-08,0.0628806
4329,-136.23,2,10.2817,41.294,11.1772,50.2468,0.263153,0.243702,0.732571,5.60988e-08,0.06288
4330,-135.922,2,10.2817,41.2941,11.1774,50.2468,0.26315,0.243692,0.732593,5.61051e-08,0.0628791
4331,-136.979,2,10.2817,41.2941,11.1774,50.2468,0.26315,0.243674,0.732638,5.60995e-08,0.0628797
4332,-136.743,2,10.2817,41.294,11.1776,50.2468,0.26315,0.243669,0.732633,5.60971e-08,0.06288
4333,-140.37,2,10.2816,41.294,11.1773,50.2468,0.26315,0.243689,0.732601,5.60951e-08,0.0628787
4334,-133.773,2,10.2816,41.2947,11.1767,50.2468,0.263149,0.243713,0.732574,5.60993e-08,0.0628779
4335,-139.664,2,10.2817,41.2955,11.1766,50.2468,0.263148,0.243721,0.732583,5.60964e-08,0.0628768
4336,-136.632,2,10.2817,41.295,11.1772,50.2468,0.26315,0.243718,0.732597,5.60983e-08,0.0628761
4337,-132.644,2,10.2816,41.2938,11.1777,50.2468,0.263153,0.243726,0.73261,5.60986e-08,0.0628763
4338,-132.433,2,10.2817,41.2938,11.1775,50.2468,0.263146,0.243745,0.732621,5.60952e-08,0.062877
4339,-138.46,2,10.2816,41.2937,11.177,50.2468,0.263147,0.243734,0.732681,5.6095e-08,0.0628758
4340,-132.842,2,10.2816,41.2939,11.1769,50.2468,0.26315,0.243729,0.732734,5.61008e-08,0.062875
4341,-145.564,2,10.2816,41.2945,11.1765,50.2468,0.263152,0.243736,0.732745,5.61005e-08,0.0628719
4342,-139.682,2,10.2816,41.2952,11.1763,50.2468,0.263153,0.243737,0.732732,5.60979e-08,0.0628713
4343,-135.356,2,10.2816,41.2958,11.1761,50.2468,0.263155,0.243736,0.732722,5.61033e-08,0.0628705
4344,-137.066,2,10.2816,41.2964,11.1758,50.2468,0.26316,0.24375,0.732696,5.60991e-08,0.0628704
4345,-138.144,2,10.2817,41.2975,11.1753,50.2468,0.263159,0.243751,0.732639,5.61003e-08,0.0628702
4346,-134.663,2,10.2817,41.2984,11.1746,50.2468,0.263159,0.243756,0.732567,5.61097e-08,0.0628696
4347,-133.901,2,10.2817,41.299,11.1742,50.2468,0.26316,0.243766,0.732516,5.61139e-08,0.0628695
4348,-132.453,2,10.2817,41.3002,11.1735,50.2468,0.263161,0.243762,0.732495,5.61157e-08,0.0628704
4349,-136.102,2,10.2816,41.3012,11.1726,50.2468,0.263162,0.243754,0.732423,5.61193e-08,0.0628708
4350,-140.892,2,10.2816,41.3015,11.1718,50.2468,0.263161,0.243744,0.732315,5.61213e-08,0.0628708
4351,-143.136,2,10.2815,41.3025,11.1708,50.2468,0.263162,0.243737,0.732242,5.61165e-08,0.0628708
4352,-143.723,2,10.2815,41.3037,11.1704,50.2468,0.263163,0.243733,0.732175,5.61152e-08,0.0628697
4353,-137.612,2,10.2815,41.3051,11.17,50.2468,0.263164,0.243724,0.732131,5.61124e-08,0.0628705
4354,-135.017,2,10.2815,41.3057,11.1693,50.2468,0.263157,0.243713,0.732037,5.61136e-08,0.0628722
4355,-132.608,2,10.2815,41.3069,11.1685,50.2468,0.263157,0.243705,0.731933,5.61117e-08,0.0628749
4356,-140.535,2,10.2815,41.3076,11.1676,50.2468,0.263155,0.243711,0.731858,5.61092e-08,0.0628748
4357,-147.344,2,10.2815,41.3085,11.1667,50.2468,0.263154,0.243707,0.731792,5.6103e-08,0.0628736
4358,-148.076,2,10.2814,41.3088,11.166,50.2468,0.263152,0.243695,0.731769,5.60975e-08,0.0628721
4359,-138.576,2,10.2814,41.3093,11.1656,50.2468,0.263153,0.243691,0.731786,5.60971e-08,0.0628712
4360,-128.217,2,10.2814,41.3101,11.1656,50.2468,0.263155,0.243686,0.731772,5.6112e-08,0.062871
4361,-134.358,2,10.2814,41.3103,11.1656,50.2468,0.263154,0.243676,0.731753,5.61135e-08,0.0628717
4362,-131.015,2,10.2815,41.3097,11.1663,50.2468,0.263152,0.243671,0.731787,5.61162e-08,0.0628722
4363,-137.617,2,10.2815,41.3098,11.1669,50.2468,0.263154,0.243666,0.731781,5.6111e-08,0.0628727
4364,-130.423,2,10.2816,41.3096,11.1675,50.2468,0.263153,0.243662,0.731762,5.61131e-08,0.0628741
4365,-137.749,2,10.2816,41.3096,11.1677,50.2468,0.263152,0.243661,0.731721,5.61153e-08,0.0628737
4366,-136.948,2,10.2815,41.3096,11.1675,50.2468,0.263154,0.24364,0.731719,5.61111e-08,0.0628748
4367,-131.567,2,10.2815,41.3097,11.1671,50.2468,0.263153,0.243623,0.731682,5.61095e-08,0.0628772
4368,-133.748,2,10.2815,41.3097,11.1667,50.2468,0.263155,0.24362,0.731648,5.61082e-08,0.0628784
4369,-128.519,2,10.2814,41.3103,11.1663,50.2468,0.263159,0.243611,0.731631,5.61074e-08,0.0628807
4370,-136.783,2,10.2814,41.3105,11.1662,50.2468,0.263161,0.2436,0.731597,5.61109e-08,0.0628806
4371,-143.293,2,10.2814,41.311,11.1656,50.2468,0.263162,0.243596,0.731575,5.61086e-08,0.0628793
4372,-143.258,2,10.2813,41.3111,11.1653,50.2468,0.263167,0.243598,0.731567,5.61022e-08,0.0628782
4373,-142.316,2,10.2813,41.3108,11.1652,50.2468,0.263168,0.243606,0.731538,5.61001e-08,0.0628768
4374,-140.843,2,10.2813,41.3103,11.1654,50.2468,0.263168,0.243587,0.731554,5.6097e-08,0.0628764
4375,-143.721,2,10.2813,41.3108,11.1648,50.2468,0.263167,0.243581,0.731506,5.60956e-08,0.0628754
4376,-136.859,2,10.2813,41.3112,11.1645,50.2468,0.263166,0.243571,0.73148,5.60952e-08,0.0628759
4377,-136.074,2,10.2813,41.3115,11.1645,50.2468,0.26317,0.24356,0.731525,5.60933e-08,0.0628757
4378,-133.229,2,10.2813,41.3119,11.1642,50.2468,0.263172,0.243556,0.731523,5.60947e-08,0.0628762
4379,-142.166,2,10.2813,41.3126,11.164,50.2468,0.263174,0.24355,0.731505,5.60934e-08,0.0628751
4380,-137.21,2,10.2813,41.3126,11.1644,50.2468,0.263175,0.243538,0.731475,5.60928e-08,0.0628755
4381,-140.263,2,10.2813,41.3128,11.1644,50.2468,0.263173,0.243535,0.731439,5.60956e-08,0.0628745
4382,-145.231,2,10.2813,41.313,11.1641,50.2468,0.263171,0.243519,0.731404,5.60971e-08,0.0628729
4383,-136.356,2,10.2813,41.3135,11.1638,50.2468,0.263173,0.243517,0.731381,5.60955e-08,0.0628732
4384,-133.432,2,10.2812,41.3146,11.1632,50.2468,0.263175,0.243523,0.731359,5.60961e-08,0.0628736
4385,-140.989,2,10.2812,41.3158,11.1623,50.2468,0.263178,0.24353,0.731303,5.60903e-08,0.0628735
4386,-131.447,2,10.2812,41.3173,11.1608,50.2468,0.263178,0.243533,0.731254,5.60886e-08,0.0628753
4387,-131.037,2,10.2811,41.3179,11.1597,50.2468,0.263182,0.243541,0.731247,5.60884e-08,0.0628761
4388,-136.363,2,10.2811,41.3186,11.1587,50.2468,0.263193,0.243545,0.73121,5.60884e-08,0.0628759
4389,-138.734,2,10.2811,41.3194,11.1579,50.2468,0.263193,0.243544,0.731197,5.609e-08,0.062875
4390,-137.309,2,10.2811,41.3199,11.1575,50.2468,0.263196,0.243535,0.731182,5.60927e-08,0.0628745
4391,-124.809,2,10.281,41.3203,11.1569,50.2468,0.2632,0.243535,0.731167,5.6107e-08,0.0628749
4392,-127.568,2,10.2811,41.3202,11.1568,50.2468,0.263197,0.243521,0.731145,5.61212e-08,0.0628756
4393,-133.973,2,10.2811,41.3198,11.1569,50.2468,0.263192,0.243501,0.731103,5.61241e-08,0.0628769
4394,-134.348,2,10.2811,41.32,11.1572,50.2468,0.263191,0.243479,0.731085,5.61207e-08,0.0628789
4395,-129.092,2,10.2811,41.3196,11.1571,50.2468,0.263192,0.243454,0.731046,5.61247e-08,0.0628812
4396,-143.203,2,10.2811,41.3198,11.1568,50.2468,0.263197,0.243447,0.731038,5.61148e-08,0.0628811
4397,-133.103,2,10.2811,41.3201,11.1567,50.2468,0.2632,0.243429,0.731032,5.61078e-08,0.0628835
4398,-135.688,2,10.2811,41.32,11.1572,50.2468,0.263203,0.243422,0.731015,5.61055e-08,0.0628842
4399,-137.953,2,10.2811,41.3201,11.1574,50.2468,0.263206,0.24342,0.730972,5.61101e-08,0.0628833
4400,-137.76,2,10.2812,41.3195,11.1581,50.2468,0.263211,0.243409,0.730948,5.61127e-08,0.0628829
4401,-131.466,2,10.2812,41.3196,11.1582,50.2468,0.263208,0.2434,0.73093,5.61196e-08,0.0628835
4402,-130.841,2,10.2812,41.3196,11.1581,50.2468,0.263198,0.243408,0.730896,5.61295e-08,0.0628835
4403,-133.911,2,10.2812,41.3199,11.1577,50.2468,0.263191,0.243415,0.730859,5.61384e-08,0.0628829
4404,-132.902,2,10.2812,41.3201,11.1574,50.2468,0.263187,0.243424,0.730832,5.61405e-08,0.0628833
4405,-135.424,2,10.2812,41.32,11.1574,50.2468,0.263185,0.243418,0.730814,5.61383e-08,0.0628843
4406,-131.477,2,10.2812,41.3202,11.157,50.2468,0.263177,0.2434,0.730795,5.61391e-08,0.0628863
4407,-127.911,2,10.2812,41.3201,11.1571,50.2468,0.263176,0.243411,0.730797,5.61432e-08,0.0628872
4408,-136.098,2,10.2812,41.3196,11.1576,50.2468,0.26317,0.243403,0.730807,5.61421e-08,0.0628876
4409,-133.835,2,10.2813,41.3192,11.1581,50.2468,0.26317,0.243394,0.730807,5.61397e-08,0.0628887
4410,-132.83,2,10.2813,41.3189,11.1581,50.2468,0.263167,0.24338,0.730787,5.61368e-08,0.0628908
4411,-137.87,2,10.2813,41.3191,11.1582,50.2468,0.263164,0.243368,0.730735,5.61404e-08,0.0628908
4412,-136.648,2,10.2813,41.3193,11.1586,50.2468,0.263163,0.243343,0.730733,5.6143e-08,0.0628911
4413,-142.285,2,10.2813,41.3193,11.1584,50.2468,0.263161,0.243329,0.730735,5.61453e-08,0.0628895
4414,-144.895,2,10.2812,41.3192,11.1583,50.2468,0.263157,0.243331,0.730722,5.61419e-08,0.0628879
4415,-141.977,2,10.2812,41.3192,11.1583,50.2468,0.263155,0.243328,0.730721,5.61332e-08,0.0628879
4416,-138.265,2,10.2813,41.3191,11.1584,50.2468,0.263149,0.243329,0.730718,5.61354e-08,0.0628871
4417,-136.061,2,10.2813,41.3191,11.1582,50.2468,0.263151,0.243343,0.730652,5.61322e-08,0.0628877
4418,-137.192,2,10.2813,41.3194,11.158,50.2468,0.263151,0.243346,0.730599,5.61301e-08,0.0628882
4419,-140.335,2,10.2813,41.3196,11.1576,50.2468,0.263148,0.243362,0.730603,5.61265e-08,0.0628871
4420,-144.776,2,10.2813,41.3195,11.1577,50.2468,0.263151,0.243362,0.73061,5.61249e-08,0.0628848
4421,-136.838,2,10.2813,41.3194,11.1578,50.2468,0.263152,0.243357,0.730595,5.6128e-08,0.0628843
4422,-140.543,2,10.2814,41.3199,11.158,50.2468,0.263153,0.243354,0.73057,5.61304e-08,0.0628831
4423,-135.786,2,10.2814,41.3201,11.1581,50.2468,0.263153,0.24334,0.730514,5.61333e-08,0.0628837
4424,-135.368,2,10.2813,41.3201,11.1581,50.2468,0.263148,0.243324,0.730461,5.61341e-08,0.0628851
4425,-139.84,2,10.2813,41.3197,11.1584,50.2468,0.263146,0.243324,0.730419,5.61304e-08,0.0628853
4426,-140.5,2,10.2813,41.3199,11.1582,50.2468,0.263145,0.243321,0.730392,5.61318e-08,0.0628842
4427,-139.878,2,10.2813,41.3206,11.1582,50.2468,0.263144,0.243318,0.730347,5.61299e-08,0.0628842
4428,-141.641,2,10.2814,41.3208,11.1587,50.2468,0.263143,0.243307,0.730335,5.61313e-08,0.062883
4429,-143.006,2,10.2814,41.3212,11.1583,50.2468,0.263144,0.243283,0.730358,5.6129e-08,0.0628822
4430,-144.931,2,10.2814,41.3218,11.1578,50.2468,0.263143,0.243265,0.730388,5.61269e-08,0.0628805
4431,-138.864,2,10.2814,41.322,11.1574,50.2468,0.263145,0.243259,0.730422,5.61255e-08,0.0628796
4432,-142.316,2,10.2814,41.3219,11.1575,50.2468,0.263145,0.243248,0.730422,5.61248e-08,0.0628785
4433,-138.269,2,10.2814,41.3219,11.1574,50.2468,0.263146,0.243247,0.730433,5.61236e-08,0.0628779
4434,-131.9,2,10.2813,41.322,11.1569,50.2468,0.263145,0.243247,0.73043,5.61247e-08,0.0628787
4435,-137.065,2,10.2813,41.3217,11.157,50.2468,0.263146,0.243252,0.730414,5.61278e-08,0.0628778
4436,-139.867,2,10.2813,41.3217,11.1571,50.2468,0.263146,0.243246,0.730417,5.61282e-08,0.0628768
4437,-129.693,2,10.2813,41.3225,11.1572,50.2468,0.263151,0.243253,0.730417,5.6127e-08,0.0628781
4438,-136.89,2,10.2813,41.3222,11.1571,50.2468,0.263148,0.243261,0.730404,5.61236e-08,0.0628782
4439,-137.754,2,10.2813,41.3222,11.157,50.2468,0.263148,0.243262,0.730402,5.61192e-08,0.0628784
4440,-136.3,2,10.2812,41.3219,11.1572,50.2468,0.263155,0.24325,0.730423,5.61158e-08,0.0628787
4441,-127.334,2,10.2812,41.3209,11.1574,50.2468,0.263157,0.243258,0.730423,5.61195e-08,0.0628798
4442,-128.333,2,10.2812,41.3207,11.1574,50.2468,0.26316,0.243257,0.730412,5.61201e-08,0.0628815
4443,-127.182,2,10.2811,41.3205,11.1576,50.2468,0.263163,0.243251,0.730377,5.61247e-08,0.0628834
4444,-134.178,2,10.2811,41.3204,11.1575,50.2468,0.263166,0.243243,0.730361,5.61268e-08,0.0628838
4445,-132.743,2,10.2811,41.321,11.1576,50.2468,0.263173,0.243233,0.730326,5.6133e-08,0.0628841
4446,-145.506,2,10.2811,41.3219,11.1572,50.2468,0.263175,0.243221,0.730271,5.61352e-08,0.0628823
4447,-144.105,2,10.2811,41.3222,11.157,50.2468,0.263172,0.243219,0.730235,5.61342e-08,0.062881
4448,-129.895,2,10.2811,41.3223,11.1566,50.2468,0.263169,0.243219,0.730202,5.61384e-08,0.0628823
4449,-138.716,2,10.2811,41.3223,11.1564,50.2468,0.263175,0.243215,0.730202,5.61379e-08,0.0628814
4450,-136.365,2,10.281,41.322,11.1561,50.2468,0.263179,0.243208,0.730186,5.61389e-08,0.0628814
4451,-137.004,2,10.281,41.3224,11.1562,50.2468,0.263173,0.243195,0.730155,5.61403e-08,0.0628819
4452,-133.501,2,10.281,41.3222,11.1563,50.2468,0.263177,0.243182,0.730153,5.61404e-08,0.0628828
4453,-134.092,2,10.281,41.3228,11.1564,50.2468,0.263176,0.243176,0.730184,5.61347e-08,0.062884
4454,-128.904,2,10.2811,41.3234,11.1566,50.2468,0.263177,0.243169,0.730204,5.61387e-08,0.0628849
4455,-136.186,2,10.2811,41.3232,11.1565,50.2468,0.263178,0.243157,0.730224,5.61366e-08,0.0628853
4456,-137.486,2,10.2811,41.3229,11.1566,50.2468,0.263181,0.243177,0.730208,5.61345e-08,0.0628845
4457,-134.478,2,10.2811,41.3223,11.157,50.2468,0.263176,0.243187,0.730192,5.61353e-08,0.0628846
4458,-134.752,2,10.2811,41.3217,11.1572,50.2468,0.263176,0.243209,0.730157,5.61374e-08,0.0628841
4459,-146.871,2,10.2811,41.3219,11.157,50.2468,0.263174,0.243211,0.730121,5.61345e-08,0.0628823
4460,-143.255,2,10.2811,41.3222,11.1567,50.2468,0.263173,0.24321,0.730064,5.61367e-08,0.0628808
4461,-144.818,2,10.281,41.3221,11.1565,50.2468,0.263175,0.243193,0.73003,5.61348e-08,0.0628799
4462,-143.206,2,10.281,41.3227,11.1561,50.2468,0.263175,0.243189,0.729991,5.61357e-08,0.0628785
4463,-147.595,2,10.281,41.3231,11.1558,50.2468,0.263171,0.243187,0.729954,5.61301e-08,0.0628772
4464,-140.781,2,10.281,41.3234,11.1554,50.2468,0.263173,0.243184,0.729903,5.61321e-08,0.0628763
4465,-145.983,2,10.281,41.3237,11.1551,50.2468,0.263167,0.243187,0.729902,5.61264e-08,0.0628748
4466,-146.208,2,10.281,41.3241,11.1547,50.2468,0.263162,0.243175,0.729861,5.61245e-08,0.0628737
4467,-145.772,2,10.281,41.3241,11.1548,50.2468,0.26316,0.24317,0.729819,5.61187e-08,0.062873
4468,-137.756,2,10.281,41.3242,11.1549,50.2468,0.263159,0.243162,0.729797,5.61259e-08,0.0628719
4469,-135.313,2,10.281,41.3235,11.1555,50.2468,0.26316,0.24316,0.729776,5.61345e-08,0.0628709
4470,-137.263,2,10.281,41.3225,11.156,50.2468,0.263156,0.243161,0.729786,5.61366e-08,0.0628701
4471,-133.194,2,10.281,41.3227,11.1556,50.2468,0.263162,0.243155,0.7298,5.61424e-08,0.0628696
4472,-136.468,2,10.2809,41.3231,11.1549,50.2468,0.263169,0.243156,0.7298,5.6144e-08,0.0628689
4473,-133.554,2,10.2809,41.3235,11.1543,50.2468,0.263169,0.243161,0.729786,5.61419e-08,0.0628697
4474,-144.583,2,10.2809,41.3239,11.1538,50.2468,0.263166,0.243157,0.729733,5.61378e-08,0.0628691
4475,-140.383,2,10.2808,41.3246,11.1532,50.2468,0.263166,0.243148,0.729685,5.61382e-08,0.0628689
4476,-149.687,2,10.2809,41.3255,11.1529,50.2468,0.263167,0.243131,0.729617,5.61359e-08,0.0628673
4477,-136.337,2,10.2809,41.3258,11.1527,50.2468,0.263169,0.243144,0.729599,5.61375e-08,0.0628666
4478,-132.62,2,10.2809,41.3257,11.1529,50.2468,0.26317,0.243151,0.729617,5.61395e-08,0.0628664
4479,-136.776,2,10.281,41.3256,11.1535,50.2468,0.263172,0.243151,0.729661,5.61427e-08,0.0628651
4480,-125.796,2,10.281,41.3246,11.1543,50.2468,0.263171,0.243145,0.729657,5.6147e-08,0.062867
4481,-130.001,2,10.2811,41.3244,11.155,50.2468,0.263169,0.243139,0.729662,5.61489e-08,0.0628683
4482,-135.748,2,10.2811,41.3235,11.1559,50.2468,0.263169,0.243135,0.729677,5.61482e-08,0.0628683
4483,-138.32,2,10.2811,41.3233,11.1561,50.2468,0.26317,0.243136,0.72968,5.6147e-08,0.0628677
4484,-135.349,2,10.2811,41.323,11.1566,50.2468,0.263167,0.243129,0.72965,5.61479e-08,0.0628684
4485,-136.738,2,10.2811,41.3233,11.1564,50.2468,0.263171,0.243131,0.729637,5.61436e-08,0.0628688
4486,-139.208,2,10.2812,41.3239,11.1559,50.2468,0.263169,0.243144,0.72963,5.61458e-08,0.0628672
4487,-134.377,2,10.2812,41.3245,11.1558,50.2468,0.263172,0.243156,0.729648,5.61483e-08,0.0628664
4488,-134.824,2,10.2812,41.3252,11.1552,50.2468,0.263166,0.243159,0.729619,5.61478e-08,0.0628671
4489,-141.348,2,10.2812,41.3254,11.1552,50.2468,0.263158,0.243158,0.729599,5.61468e-08,0.0628664
4490,-137.626,2,10.2812,41.3257,11.1548,50.2468,0.263148,0.24316,0.729571,5.61459e-08,0.0628668
4491,-139.678,2,10.2813,41.3261,11.1548,50.2468,0.263143,0.243173,0.729538,5.61443e-08,0.0628661
4492,-141.006,2,10.2812,41.3263,11.1548,50.2468,0.263138,0.243164,0.729514,5.61391e-08,0.0628665
4493,-138.253,2,10.2813,41.3257,11.1554,50.2468,0.263139,0.243158,0.729513,5.61376e-08,0.0628664
4494,-139.195,2,10.2813,41.3251,11.1559,50.2468,0.263139,0.243157,0.729502,5.61326e-08,0.0628665
4495,-140.678,2,10.2814,41.3249,11.1561,50.2468,0.263132,0.243143,0.729463,5.61267e-08,0.0628676
4496,-136.251,2,10.2814,41.325,11.1564,50.2468,0.263128,0.24313,0.729434,5.61315e-08,0.0628676
4497,-136.618,2,10.2814,41.3246,11.1568,50.2468,0.263124,0.243119,0.729413,5.61316e-08,0.0628682
4498,-135.576,2,10.2814,41.3249,11.1567,50.2468,0.263119,0.243117,0.729391,5.61338e-08,0.0628684
4499,-135.679,2,10.2814,41.3245,11.1569,50.2468,0.263113,0.243111,0.729377,5.6138e-08,0.0628683
4500,-135.682,2,10.2814,41.3238,11.1573,50.2468,0.263113,0.24311,0.72935,5.61374e-08,0.0628688
4501,-141.773,2,10.2814,41.3237,11.1574,50.2468,0.263111,0.243103,0.729353,5.61358e-08,0.0628679
4502,-143.909,2,10.2814,41.3233,11.1573,50.2468,0.263107,0.243104,0.729326,5.61313e-08,0.0628671
4503,-144.251,2,10.2814,41.3236,11.1571,50.2468,0.263102,0.243098,0.729337,5.6124e-08,0.0628666
4504,-145.212,2,10.2814,41.3241,11.1571,50.2468,0.263102,0.243085,0.729342,5.61246e-08,0.0628646
4505,-140.789,2,10.2814,41.3245,11.1569,50.2468,0.263106,0.243065,0.729345,5.61223e-08,0.0628644
4506,-135.355,2,10.2814,41.3247,11.1565,50.2468,0.263107,0.24305,0.729341,5.61228e-08,0.062865
4507,-127.578,2,10.2813,41.3248,11.1562,50.2468,0.263106,0.243037,0.729362,5.61269e-08,0.0628665
4508,-131.236,2,10.2813,41.3249,11.156,50.2468,0.263106,0.243031,0.729415,5.61305e-08,0.0628665
