rep,id,eta_Cl,eta_V1,eta_Q2,eta_V2,eta_Q3,eta_V3
3,5,0.120791026228719,0.228863718354244,-2.63302666252624e-9,3.70504572803586,-2.66310996628096e-9,-1.89015867632986
4,5,0.114771174518457,0.0978668487834649,-3.33201515475382e-8,2.90009667104532,4.38151673458047e-8,-1.23393316096453
5,5,0.03376144796487,0.0594921109436165,4.32146211872943e-8,3.37575462866609,6.66040560485196e-8,-6.91138894520057
6,5,-0.193860368057716,0.211183720003477,-2.30019791130177e-8,4.95795169969469,4.22352331563227e-8,4.31748730753212
7,5,0.055574966361802,0.0729193236143112,-3.51689072178531e-8,4.09785645263835,7.41753977584623e-8,-1.36092544407355
8,5,0.103330557510513,-0.0340373151518543,9.71687020292098e-9,3.56352835498748,-4.87188352266663e-8,0.92270652959866
9,5,0.0790575980089216,0.0164094715237216,3.84183126625322e-8,2.21783174313156,1.04153802590856e-7,-1.45303469527899
10,5,0.0381806089980931,0.0144554708049434,-1.01298202312925e-8,4.3323798411855,6.55311921160314e-9,0.229789920930073
1,6,0.220360570046703,0.188774083805622,-1.33648828039939e-8,2.34999976533507,-5.11202575560355e-8,2.6295517704363
2,6,-0.124786272101596,0.30558230008185,-6.42076879685307e-9,5.44646316428877,-1.12630800609858e-8,-0.220990105225941
3,6,-0.0670677212627173,0.303621185743423,5.28447638244113e-9,5.38798467331337,-6.22684929235417e-8,-4.16492366026977
4,6,0.171838146056487,0.288425430690461,-1.4576591434817e-8,-0.577160067933291,2.00448756486283e-8,-2.66264170310118
5,6,0.30212643445701,0.248343152163103,1.26769618182609e-8,-4.19688807974309,-8.06787305764536e-8,2.90974839554344
6,6,0.164446683310778,0.319087410736511,-2.74919810598764e-8,-1.17492659034297,-8.77874222904019e-8,-2.28878832367161
7,6,0.213587727933151,0.285735103068642,1.07790600956309e-8,4.27784298329042,-1.40851948332864e-7,-2.6402431246852
8,6,0.195421456707362,0.208356709837569,-8.87804893799431e-9,-0.440503127004072,-5.7817590689447e-8,1.98609182360913
9,6,-0.178799964316366,0.400637706208514,1.04285914594572e-8,-1.18371002026816,-6.01629874278966e-8,5.78349834336247
10,6,0.027978936246392,0.207764740920755,-1.958372230192e-8,-1.229804118437,-5.65183499608216e-8,4.62444586662974
1,7,0.291357723434544,-0.523253144878402,-2.81324839772172e-8,-5.96885060811591,-9.94244529777907e-9,-1.46642718771961
2,7,-0.297192216213096,-0.428216853680807,-1.97992658386189e-8,8.23308042304313,1.60858516024506e-8,0.506338984473643
3,7,0.322569685784011,-0.560530519871264,-9.24856763450449e-9,0.0320415141791262,-2.75537304873036e-8,-6.53034800878787
4,7,-0.467620104977116,-0.411676045498162,2.40301086293484e-8,9.50959967699873,-7.38494771021093e-8,-5.48199927238954
5,7,0.293824854666279,-0.57238667149152,-1.76343733238922e-8,-1.23964612532201,-2.58682374911664e-8,-0.555504988720515
6,7,-0.331374664442041,-0.444409563020403,1.93951648622716e-8,8.75116996034735,5.30020570967585e-8,-1.12152384967592
7,7,0.314793022657208,-0.551983431802505,-5.5801538270485e-9,-5.81252887347836,3.85314891618654e-8,-1.8037634965708
8,7,-0.50237504767126,-0.493306751239559,1.05143555050954e-8,9.1123906564162,8.30321838991305e-8,-2.40640798051372
9,7,0.248216229126913,-0.563762432261033,-1.84198418857434e-8,-3.76563030914024,2.889930355354e-8,-2.26508135945142
10,7,-0.307999269753852,-0.474622048640626,-1.23349082701066e-8,7.59809498476125,-3.8960752623967e-9,-6.18382606323518
1,8,0.0767895999796847,0.219248097014226,2.55330548631497e-8,6.71001583603157,-2.16505450931119e-8,-5.08489316322241
2,8,-0.0568562234084262,-0.0358748738976923,-5.02503857201124e-9,9.01327164310789,3.41681001324268e-8,1.93051656137286
3,8,0.488196644094326,0.121907347810581,9.30171467345693e-9,5.22745505754857,-5.93554365735399e-8,2.76916227783718
4,8,0.494907495677462,-0.112419027468377,-2.40077033214848e-8,3.59573237373635,3.04174655759537e-8,-1.43049813862301
5,8,0.152013888286616,0.196793720262809,-2.48959787395239e-8,6.88432078964984,4.33920345850383e-8,0.295053275725034
6,8,0.507840287147578,-0.00536776658198143,-1.18495327694087e-8,2.66084795662519,8.94075900843151e-8,-3.1059817637722
7,8,0.260246956583326,0.00670838308881591,1.33345517272461e-8,5.803515142772,-4.16822961776338e-8,0.191778024593596
8,8,0.306545474539674,-0.161817260219059,3.10363474825237e-9,-1.15779193159916,-1.4131176680276e-8,4.80496119101005
9,8,-0.115584803589533,-0.148418574264092,-1.56242261854172e-8,8.17790356924508,-3.12074277413178e-8,3.17112754618708
10,8,0.259152552924154,0.0735987258645544,-6.66972176708703e-9,-3.7863377705442,5.77765853392885e-9,5.84443893897373
1,9,0.00376139068613819,0.368038446919061,2.95646021181641e-8,-3.98018324788165,-8.39280762363182e-9,1.90456690582531
2,9,-0.0290096158293869,-0.00441061495530079,-4.03277598609041e-8,2.99563946543712,-9.40170433531114e-8,3.45486970006996
3,9,-0.0941596162885005,0.030361073672549,-1.50929000294648e-8,3.29439458816058,8.48567666259541e-8,-1.14310175222022
4,9,-0.0635111811246086,0.116352982461984,-2.41900121850454e-8,3.80601273069294,-3.56771327739209e-9,3.82800400226075
5,9,-0.0402251603632247,-0.0525607041269218,2.12118725080685e-8,1.97386966598295,-1.96663408474074e-8,2.04701701548499
6,9,-0.107453356492623,-0.121386020782949,7.53761045578962e-9,0.978018609462331,2.82441540693458e-8,3.65063140464537
7,9,-0.129049480116478,0.180123849599156,9.63232436160529e-9,4.10009410315139,6.29983593878261e-8,-0.469310742012759
8,9,-0.0189168339379211,0.176946148278673,-1.09996981798242e-8,3.71803883965426,-6.66384132684718e-8,-6.09615560058811
9,9,-0.257472339710401,0.0647471452558103,-3.04708033841144e-8,3.78327907844929,-1.56190809529695e-7,4.52592312540529
10,9,-0.0750226995299508,0.0302953769463794,-1.24481682288707e-8,1.53469285725007,5.2363875726321e-8,2.84273540713104
1,10,-0.381691599706226,-0.116134817562669,-4.46402696479421e-10,2.25693001624393,-6.85589679671314e-8,2.15133347247894
2,10,-0.331928410737824,0.344566572777205,-1.84608852141301e-9,1.17599887816831,-8.01136762775209e-8,-1.86213019432124
3,10,-0.484351425305048,-0.0670460631319938,3.83782208885316e-8,3.01987447600747,-3.61829485357659e-8,-5.35403001645734
4,10,-0.524428272566647,0.0961994875547349,-1.36295675912859e-9,-2.20253127086685,-4.48175501605133e-8,3.56566726855926
5,10,-0.460388653734051,-0.130868881660874,1.6201305270399e-8,3.53384816251803,2.18377118718491e-9,1.97177628376321
6,10,-0.409905519668091,0.25162817195129,-9.64987659021962e-9,-2.32820146302433,-2.09756994428618e-8,-1.30515680496597
7,10,-0.3639769038461,0.390461555243948,7.01572097749148e-9,-2.00438150085022,3.42114100673182e-8,-0.0883816761907714
8,10,-0.32508836917563,0.0033886249510918,9.47744566385131e-9,3.27274233329165,-1.51383237171345e-8,2.74130828152199
9,10,-0.349344718618837,0.173701491292659,-1.48733353052782e-8,3.08685200263354,2.17530688533925e-8,0.746892261446672
10,10,-0.453509780109602,0.0560315667067621,-1.91394498454373e-8,-7.0888229094241,9.4202007694034e-8,3.17045727002828
1,11,0.0532391499159634,0.150092871679209,1.26992394498309e-8,-4.10704314153555,1.54648960119593e-8,-4.3915608760123
2,11,-0.0638243745661681,0.173882473048587,1.4589935339441e-9,0.452987965689674,5.06704158586895e-8,4.60868280156179
3,11,0.0753309734665196,0.101470592248575,-2.6624543656669e-8,-3.28294622850724,8.44466799670376e-8,-1.41495733617863
4,11,0.0714813704019266,0.223460005161092,-2.52815934634344e-8,-4.72290341572425,-4.0846293195342e-8,-6.03468137342387
5,11,0.0634700866723433,0.145745927183389,-1.78926750229095e-8,1.74877277487508,6.97789076119026e-8,-2.1261937892874
6,11,0.0274213768654599,0.014765577099114,4.6522937083079e-8,1.16020325385111,7.9507545498421e-8,1.22589357419188
7,11,0.00357009804322906,-0.0677384655857427,1.07390480917198e-8,1.2610357425933,8.99741428137179e-9,2.21262001736731
8,11,-0.014153934897884,0.0809383942537978,1.37689283152938e-9,-8.69632012439271,-1.71115298800111e-8,0.524295156306093
9,11,0.00518778588195788,0.056924638145211,-1.38289717999751e-8,-0.861131903076214,3.12553885810678e-8,1.56970745024884
10,11,0.0783143958980119,0.0478032825940231,-2.07852036758314e-8,0.963260377138264,-2.25434107818667e-8,0.342788241140555
1,12,-0.332278823234974,0.00432484909902476,-1.69146412329547e-9,4.74625730982074,-6.17397930857204e-8,-6.07191775363886
2,12,-0.155640095995277,-0.00449283768786155,-5.39991406566138e-8,-0.384016933745246,-3.91031395497225e-8,2.63091114385463
3,12,-0.16889730492989,0.0949431911890711,-1.82214775302807e-8,4.41780607031184,9.60587749914191e-9,-1.56289279739182
4,12,-0.0854436586272038,0.0612670941257858,-1.89682981320208e-8,2.75059200149456,-6.77768565702704e-8,1.52778047307352
5,12,-0.131553560834081,0.118291005824068,6.75362047905824e-9,0.147061303895636,9.82743002925057e-8,-1.54509398373415
6,12,-0.116640423110982,0.167638769097489,-2.65579294861545e-8,3.43719412270277,-7.03572707457942e-9,-5.06816649240049
7,12,-0.165174126289838,0.123793387974653,4.14908318587606e-8,-7.09237079589759,-1.82655413529461e-8,3.22833597050666
8,12,-0.159974390912519,0.114880694191095,-3.75252630773286e-8,-3.08549355105791,-5.43732392376526e-8,0.433483979926205
9,12,-0.128216933632763,-0.00602654349366225,2.33171236292844e-8,1.65670023077171,5.63244265683536e-8,2.10457337435333
10,12,-0.144307843185827,-0.0669975444905204,1.56680372733466e-8,0.727620516678921,1.22945815091736e-8,3.2002378349691
1,13,-0.214163023349536,0.056677923096843,-4.90985084550446e-9,1.68272406676742,3.42608095559945e-8,1.74521287628301
2,13,-0.341471897151021,0.152446288208609,1.43624837653831e-8,4.54141884379358,1.73256056130221e-8,-4.33708785079683
3,13,-0.259245641038411,-0.0924228226991793,1.6608377906079e-8,2.23696602504091,1.0035557605197e-7,-8.78477718594736
4,13,-0.184101645945341,0.171688405177832,7.93979038365967e-9,3.05083308780283,-7.31814707969372e-8,-3.08414814980397
5,13,-0.195104334580972,-0.030980433213978,-3.40603548853051e-8,2.24196050667138,1.64241073814083e-8,-1.8418254988141
6,13,-0.161067563232833,-0.0819478344856484,-3.82856250181006e-8,2.21910703447491,6.34722250003032e-8,3.19317491995102
7,13,-0.217022831967074,0.0246745736566009,3.85620778304066e-8,4.36861425013332,-5.55907316142585e-8,1.37420064978398
8,13,-0.202329246919172,0.0586719757203139,-1.27448630274189e-8,3.49575340547821,-2.03044539144156e-8,1.08447121333132
9,13,-0.190253296861295,0.0119342406134381,2.71476330515712e-8,3.78901774984995,-4.27899368468047e-8,2.97250863269173
10,13,-0.22373414045188,-0.118336566178371,-4.20575538373285e-10,1.61705388450943,6.6122231063314e-8,3.66858080221427
1,14,-0.285431265267737,-0.0583281251572871,3.09605094872799e-8,6.29248662475534,-1.228442965802e-7,-1.39811929666676
2,14,-0.031511217241525,0.0212153627601905,-7.62019547251577e-9,6.48058819902602,-3.92896665538899e-8,1.88297275229808
3,14,-0.0392781368810627,-0.041965233431381,1.20416365845559e-8,3.82851544023763,5.10007869544722e-8,8.67234132257731
4,14,0.274085206922637,-0.19968941612091,-1.76383464527149e-8,0.419343985468948,-3.36271011320711e-8,3.95063530508056
5,14,-0.0482774523945619,-0.0375096745180221,-3.73333415972456e-8,-1.26835914122178,7.63019577828756e-8,5.82232330711859
6,14,0.00954405827441019,0.0782123243976154,3.21245431945108e-8,-1.12619886739662,-5.73691321308575e-9,6.08125084945954
7,14,0.323532564238047,-0.147940401484275,-3.56678705739971e-8,-0.047143958019128,-6.51550398502091e-8,1.84881689895104
8,14,-0.188201223628588,-0.170545277563264,6.24130311294828e-10,2.40447443262873,1.22548921297803e-7,10.0388951295724
9,14,0.434415164416247,0.309045117296511,1.95732775882494e-8,-3.40307364347087,-9.23424381879302e-9,0.256334260743671
10,14,-0.175126018936712,-0.0460414181387063,1.72816683771632e-8,0.818284267623764,2.53108511871179e-8,6.97575891716679
