Cl_abscissa,Cl_cdf,Q_abscissa,Q_cdf,V2_abscissa,V2_cdf,split
10.4128,0.426714,9.93579,0.426857,56.1775,0.426714,All
10.4144,0.426857,9.93918,0.427,56.1775,0.426857,All
10.4148,0.427,9.93985,0.427143,56.1775,0.427,All
10.4149,0.427143,9.94432,0.427286,56.1775,0.427143,All
10.4152,0.427286,9.95889,0.427429,56.1775,0.427286,All
10.4153,0.427429,9.96628,0.427571,56.1775,0.427429,All
10.4153,0.427571,9.97034,0.427714,56.1775,0.427571,All
10.4156,0.427714,9.97731,0.427857,56.1775,0.427714,All
10.4156,0.427857,9.97825,0.428,56.1775,0.427857,All
10.4159,0.428,9.97825,0.428143,56.1775,0.428,All
10.4165,0.428143,9.98044,0.428286,56.1775,0.428143,All
10.4165,0.428286,9.98443,0.428429,56.1775,0.428286,All
10.4168,0.428429,9.99059,0.428571,56.1775,0.428429,All
10.4173,0.428571,9.99059,0.428714,56.1775,0.428571,All
10.4173,0.428714,9.99129,0.428857,56.1775,0.428714,All
10.4179,0.428857,9.9933,0.429,56.1775,0.428857,All
10.4188,0.429,9.9933,0.429143,56.1775,0.429,All
10.4188,0.429143,10.0001,0.429286,56.1775,0.429143,All
10.4193,0.429286,10.0001,0.429429,56.1775,0.429286,All
10.4193,0.429429,10.0056,0.429571,56.1775,0.429429,All
10.4201,0.429571,10.007,0.429714,56.1775,0.429571,All
10.4211,0.429714,10.0115,0.429857,56.1775,0.429714,All
10.4211,0.429857,10.0156,0.43,56.1775,0.429857,All
10.4214,0.43,10.0237,0.430143,56.1775,0.43,All
10.4222,0.430143,10.0271,0.430286,56.1775,0.430143,All
10.4228,0.430286,10.0271,0.430429,56.1775,0.430286,All
10.4229,0.430429,10.0276,0.430571,56.1775,0.430429,All
10.4233,0.430571,10.0284,0.430714,56.1775,0.430571,All
10.4236,0.430714,10.0288,0.430857,56.1775,0.430714,All
10.4257,0.430857,10.0349,0.431,56.1775,0.430857,All
10.4279,0.431,10.0442,0.431143,56.1775,0.431,All
10.4279,0.431143,10.0573,0.431286,56.1775,0.431143,All
10.4279,0.431286,10.058,0.431429,56.1775,0.431286,All
10.4279,0.431429,10.0597,0.431571,56.1775,0.431429,All
10.428,0.431571,10.0631,0.431714,56.1775,0.431571,All
10.4285,0.431714,10.0689,0.431857,56.1775,0.431714,All
10.4285,0.431857,10.0689,0.432,56.1775,0.431857,All
10.4292,0.432,10.0708,0.432143,56.1775,0.432,All
10.4301,0.432143,10.0708,0.432286,56.1775,0.432143,All
10.4301,0.432286,10.0742,0.432429,56.1775,0.432286,All
10.431,0.432429,10.0769,0.432571,56.1775,0.432429,All
10.4333,0.432571,10.0769,0.432714,56.1775,0.432571,All
10.434,0.432714,10.0769,0.432857,56.1775,0.432714,All
10.4362,0.432857,10.0769,0.433,56.1775,0.432857,All
10.4362,0.433,10.0795,0.433143,56.1775,0.433,All
10.4372,0.433143,10.0795,0.433286,56.1775,0.433143,All
10.4388,0.433286,10.0839,0.433429,56.1775,0.433286,All
10.4389,0.433429,10.0839,0.433571,56.1775,0.433429,All
10.44,0.433571,10.0929,0.433714,56.1775,0.433571,All
10.4414,0.433714,10.0937,0.433857,56.1775,0.433714,All
10.4426,0.433857,10.0946,0.434,56.1775,0.433857,All
10.4453,0.434,10.1018,0.434143,56.1775,0.434,All
10.4454,0.434143,10.1034,0.434286,56.1775,0.434143,All
10.4454,0.434286,10.1057,0.434429,56.1775,0.434286,All
10.4455,0.434429,10.1092,0.434571,56.1775,0.434429,All
10.4456,0.434571,10.1106,0.434714,56.1775,0.434571,All
10.4456,0.434714,10.1108,0.434857,56.1775,0.434714,All
10.4475,0.434857,10.1109,0.435,56.1775,0.434857,All
10.4486,0.435,10.1114,0.435143,56.1775,0.435,All
10.4488,0.435143,10.1225,0.435286,56.1775,0.435143,All
10.4497,0.435286,10.1225,0.435429,56.1775,0.435286,All
10.4497,0.435429,10.1273,0.435571,56.1775,0.435429,All
10.4499,0.435571,10.1305,0.435714,56.1775,0.435571,All
10.4508,0.435714,10.1377,0.435857,56.1775,0.435714,All
10.4513,0.435857,10.1462,0.436,56.1775,0.435857,All
10.4515,0.436,10.1466,0.436143,56.1775,0.436,All
10.452,0.436143,10.1529,0.436286,56.1775,0.436143,All
10.4521,0.436286,10.153,0.436429,56.1775,0.436286,All
10.4523,0.436429,10.1534,0.436571,56.1775,0.436429,All
10.4534,0.436571,10.1563,0.436714,56.1775,0.436571,All
10.4535,0.436714,10.16,0.436857,56.1775,0.436714,All
10.4536,0.436857,10.173,0.437,56.1775,0.436857,All
10.4536,0.437,10.1752,0.437143,56.1775,0.437,All
10.4542,0.437143,10.1804,0.437286,56.1775,0.437143,All
10.4542,0.437286,10.2052,0.437429,56.1775,0.437286,All
10.4542,0.437429,10.2085,0.437571,56.1775,0.437429,All
10.455,0.437571,10.2102,0.437714,56.1775,0.437571,All
10.4553,0.437714,10.212,0.437857,56.1775,0.437714,All
10.4553,0.437857,10.212,0.438,56.1775,0.437857,All
10.4563,0.438,10.212,0.438143,56.1775,0.438,All
10.4563,0.438143,10.2148,0.438286,56.1775,0.438143,All
10.4563,0.438286,10.2199,0.438429,56.1775,0.438286,All
10.4568,0.438429,10.2199,0.438571,56.1775,0.438429,All
10.4568,0.438571,10.2267,0.438714,56.1775,0.438571,All
10.4568,0.438714,10.2267,0.438857,56.1775,0.438714,All
10.4582,0.438857,10.2267,0.439,56.1775,0.438857,All
10.4593,0.439,10.2267,0.439143,56.1775,0.439,All
10.4597,0.439143,10.2267,0.439286,56.1775,0.439143,All
10.4601,0.439286,10.2337,0.439429,56.1775,0.439286,All
10.4604,0.439429,10.2337,0.439571,56.1775,0.439429,All
10.4621,0.439571,10.2404,0.439714,56.1775,0.439571,All
10.4621,0.439714,10.2404,0.439857,56.1775,0.439714,All
10.4625,0.439857,10.247,0.44,56.1775,0.439857,All
10.4625,0.44,10.2517,0.440143,56.1775,0.44,All
10.4645,0.440143,10.2517,0.440286,56.1775,0.440143,All
10.4661,0.440286,10.2541,0.440429,56.1775,0.440286,All
10.4663,0.440429,10.2676,0.440571,56.1775,0.440429,All
10.4663,0.440571,10.2676,0.440714,56.1775,0.440571,All
10.4671,0.440714,10.2709,0.440857,56.1775,0.440714,All
10.4671,0.440857,10.2737,0.441,56.1775,0.440857,All
10.4682,0.441,10.2765,0.441143,56.1775,0.441,All
10.4685,0.441143,10.2799,0.441286,56.1775,0.441143,All
10.4685,0.441286,10.2806,0.441429,56.1775,0.441286,All
10.4689,0.441429,10.282,0.441571,56.1775,0.441429,All
10.4691,0.441571,10.2877,0.441714,56.1775,0.441571,All
10.4697,0.441714,10.2966,0.441857,56.1775,0.441714,All
10.4706,0.441857,10.2969,0.442,56.1775,0.441857,All
10.4706,0.442,10.2996,0.442143,56.1775,0.442,All
10.4741,0.442143,10.2996,0.442286,56.1775,0.442143,All
10.4748,0.442286,10.2996,0.442429,56.1775,0.442286,All
10.4763,0.442429,10.308,0.442571,56.1775,0.442429,All
10.4764,0.442571,10.3082,0.442714,56.1775,0.442571,All
10.4764,0.442714,10.3125,0.442857,56.1775,0.442714,All
10.4766,0.442857,10.3173,0.443,56.1775,0.442857,All
10.4766,0.443,10.3173,0.443143,56.1775,0.443,All
10.4766,0.443143,10.3173,0.443286,56.1775,0.443143,All
10.4768,0.443286,10.3173,0.443429,56.1775,0.443286,All
10.4772,0.443429,10.3173,0.443571,56.1775,0.443429,All
10.4781,0.443571,10.3173,0.443714,56.1775,0.443571,All
10.4781,0.443714,10.3193,0.443857,56.1775,0.443714,All
10.4782,0.443857,10.3203,0.444,56.1775,0.443857,All
10.4782,0.444,10.3203,0.444143,56.1775,0.444,All
10.4782,0.444143,10.3209,0.444286,56.1775,0.444143,All
10.4783,0.444286,10.3223,0.444429,56.1775,0.444286,All
10.479,0.444429,10.3223,0.444571,56.1775,0.444429,All
10.4791,0.444571,10.3238,0.444714,56.1775,0.444571,All
10.4793,0.444714,10.3239,0.444857,56.1775,0.444714,All
10.4795,0.444857,10.3252,0.445,56.1775,0.444857,All
10.4795,0.445,10.3274,0.445143,56.1775,0.445,All
10.4802,0.445143,10.3283,0.445286,56.1775,0.445143,All
10.4811,0.445286,10.333,0.445429,56.1775,0.445286,All
10.4811,0.445429,10.3339,0.445571,56.1775,0.445429,All
10.4811,0.445571,10.3377,0.445714,56.1775,0.445571,All
10.4813,0.445714,10.3399,0.445857,56.1775,0.445714,All
10.4818,0.445857,10.3405,0.446,56.1775,0.445857,All
10.4834,0.446,10.344,0.446143,56.1775,0.446,All
10.4836,0.446143,10.344,0.446286,56.1775,0.446143,All
10.4848,0.446286,10.3465,0.446429,56.1775,0.446286,All
10.4849,0.446429,10.352,0.446571,56.1775,0.446429,All
10.4863,0.446571,10.3525,0.446714,56.1775,0.446571,All
10.4863,0.446714,10.3591,0.446857,56.1775,0.446714,All
10.4897,0.446857,10.3606,0.447,56.1775,0.446857,All
10.4897,0.447,10.3617,0.447143,56.1775,0.447,All
10.4902,0.447143,10.3651,0.447286,56.1775,0.447143,All
10.4902,0.447286,10.3755,0.447429,56.1775,0.447286,All
10.4904,0.447429,10.3758,0.447571,56.1775,0.447429,All
10.4914,0.447571,10.3769,0.447714,56.1775,0.447571,All
10.4914,0.447714,10.377,0.447857,56.1775,0.447714,All
10.4932,0.447857,10.3807,0.448,56.1775,0.447857,All
10.4932,0.448,10.3807,0.448143,56.1775,0.448,All
10.4936,0.448143,10.3808,0.448286,56.1775,0.448143,All
10.4936,0.448286,10.3811,0.448429,56.1775,0.448286,All
10.4944,0.448429,10.3813,0.448571,56.1775,0.448429,All
10.4944,0.448571,10.3843,0.448714,56.1775,0.448571,All
10.4944,0.448714,10.3878,0.448857,56.1775,0.448714,All
10.4947,0.448857,10.3879,0.449,56.1775,0.448857,All
10.4954,0.449,10.3879,0.449143,56.1775,0.449,All
10.4955,0.449143,10.3882,0.449286,56.1775,0.449143,All
10.4968,0.449286,10.3943,0.449429,56.1775,0.449286,All
10.4979,0.449429,10.3979,0.449571,56.1775,0.449429,All
10.4979,0.449571,10.3979,0.449714,56.1775,0.449571,All
10.5015,0.449714,10.3989,0.449857,56.1775,0.449714,All
10.5019,0.449857,10.3989,0.45,56.1775,0.449857,All
10.5026,0.45,10.402,0.450143,56.1775,0.45,All
10.5026,0.450143,10.4093,0.450286,56.1775,0.450143,All
10.5026,0.450286,10.4102,0.450429,56.1775,0.450286,All
10.5033,0.450429,10.4128,0.450571,56.1775,0.450429,All
10.5043,0.450571,10.4157,0.450714,56.1775,0.450571,All
10.5048,0.450714,10.4178,0.450857,56.1775,0.450714,All
10.5052,0.450857,10.4224,0.451,56.1775,0.450857,All
10.5064,0.451,10.4228,0.451143,56.1775,0.451,All
10.5084,0.451143,10.4234,0.451286,56.1775,0.451143,All
10.5087,0.451286,10.4262,0.451429,56.1775,0.451286,All
10.5087,0.451429,10.4298,0.451571,56.1775,0.451429,All
10.5087,0.451571,10.4318,0.451714,56.1775,0.451571,All
10.509,0.451714,10.4318,0.451857,56.1775,0.451714,All
10.5092,0.451857,10.4318,0.452,56.1775,0.451857,All
10.5096,0.452,10.4372,0.452143,56.1775,0.452,All
10.5117,0.452143,10.4424,0.452286,56.1775,0.452143,All
10.512,0.452286,10.4428,0.452429,56.1775,0.452286,All
10.5126,0.452429,10.448,0.452571,56.1775,0.452429,All
10.5126,0.452571,10.4492,0.452714,56.1775,0.452571,All
10.5126,0.452714,10.4492,0.452857,56.1775,0.452714,All
10.5126,0.452857,10.45,0.453,56.1775,0.452857,All
10.5135,0.453,10.4501,0.453143,56.1775,0.453,All
10.514,0.453143,10.452,0.453286,56.1775,0.453143,All
10.514,0.453286,10.452,0.453429,56.1775,0.453286,All
10.5144,0.453429,10.4537,0.453571,56.1775,0.453429,All
10.5153,0.453571,10.4564,0.453714,56.1775,0.453571,All
10.5175,0.453714,10.4686,0.453857,56.1775,0.453714,All
10.5192,0.453857,10.4686,0.454,56.1775,0.453857,All
10.52,0.454,10.4704,0.454143,56.1775,0.454,All
10.5201,0.454143,10.472,0.454286,56.1775,0.454143,All
10.5204,0.454286,10.4728,0.454429,56.1775,0.454286,All
10.5211,0.454429,10.4733,0.454571,56.1775,0.454429,All
10.5213,0.454571,10.4736,0.454714,56.1775,0.454571,All
10.522,0.454714,10.4776,0.454857,56.1775,0.454714,All
10.522,0.454857,10.4792,0.455,56.1775,0.454857,All
10.5236,0.455,10.4818,0.455143,56.1775,0.455,All
10.5245,0.455143,10.4818,0.455286,56.1775,0.455143,All
10.5249,0.455286,10.4832,0.455429,56.1775,0.455286,All
10.5249,0.455429,10.4838,0.455571,56.1775,0.455429,All
10.5252,0.455571,10.4842,0.455714,56.1775,0.455571,All
10.5255,0.455714,10.4842,0.455857,56.1775,0.455714,All
10.5255,0.455857,10.5015,0.456,56.1775,0.455857,All
10.5255,0.456,10.5041,0.456143,56.1775,0.456,All
10.5255,0.456143,10.5057,0.456286,56.1775,0.456143,All
10.5257,0.456286,10.5071,0.456429,56.1775,0.456286,All
10.5263,0.456429,10.5073,0.456571,56.1775,0.456429,All
10.5265,0.456571,10.5129,0.456714,56.1775,0.456571,All
10.5268,0.456714,10.5135,0.456857,56.1775,0.456714,All
10.5271,0.456857,10.5331,0.457,56.1775,0.456857,All
10.5272,0.457,10.5382,0.457143,56.1775,0.457,All
10.5272,0.457143,10.5383,0.457286,56.1775,0.457143,All
10.5274,0.457286,10.5422,0.457429,56.1775,0.457286,All
10.5276,0.457429,10.5424,0.457571,56.1775,0.457429,All
10.5279,0.457571,10.5424,0.457714,56.1775,0.457571,All
10.5279,0.457714,10.5463,0.457857,56.1775,0.457714,All
10.5291,0.457857,10.5475,0.458,56.1775,0.457857,All
10.5293,0.458,10.5494,0.458143,56.1775,0.458,All
10.5294,0.458143,10.552,0.458286,56.1775,0.458143,All
10.5299,0.458286,10.5529,0.458429,56.1775,0.458286,All
10.5302,0.458429,10.5529,0.458571,56.1775,0.458429,All
10.531,0.458571,10.5551,0.458714,56.1775,0.458571,All
10.5311,0.458714,10.5586,0.458857,56.1775,0.458714,All
10.5331,0.458857,10.5586,0.459,56.1775,0.458857,All
10.5339,0.459,10.5586,0.459143,56.1775,0.459,All
10.5351,0.459143,10.5599,0.459286,56.1775,0.459143,All
10.5355,0.459286,10.56,0.459429,56.1775,0.459286,All
10.5363,0.459429,10.5608,0.459571,56.1775,0.459429,All
10.5365,0.459571,10.5651,0.459714,56.1775,0.459571,All
10.5369,0.459714,10.5653,0.459857,56.1775,0.459714,All
10.5375,0.459857,10.5669,0.46,56.1775,0.459857,All
10.5382,0.46,10.5734,0.460143,56.1775,0.46,All
10.5397,0.460143,10.5766,0.460286,56.1775,0.460143,All
10.5399,0.460286,10.5766,0.460429,56.1775,0.460286,All
10.54,0.460429,10.5775,0.460571,56.1775,0.460429,All
10.5403,0.460571,10.5815,0.460714,56.1775,0.460571,All
10.5404,0.460714,10.5827,0.460857,56.1775,0.460714,All
10.5405,0.460857,10.5844,0.461,56.1775,0.460857,All
10.5407,0.461,10.5862,0.461143,56.1775,0.461,All
10.5415,0.461143,10.587,0.461286,56.1775,0.461143,All
10.5415,0.461286,10.5935,0.461429,56.1775,0.461286,All
10.5415,0.461429,10.5938,0.461571,56.1775,0.461429,All
10.5415,0.461571,10.5955,0.461714,56.1775,0.461571,All
10.5415,0.461714,10.5955,0.461857,56.1775,0.461714,All
10.5415,0.461857,10.5955,0.462,56.1775,0.461857,All
10.5415,0.462,10.5955,0.462143,56.1775,0.462,All
10.5415,0.462143,10.6003,0.462286,56.1775,0.462143,All
10.5417,0.462286,10.6012,0.462429,56.1775,0.462286,All
10.5449,0.462429,10.6012,0.462571,56.1775,0.462429,All
10.5449,0.462571,10.6066,0.462714,56.1775,0.462571,All
10.5449,0.462714,10.6093,0.462857,56.1775,0.462714,All
10.5453,0.462857,10.6097,0.463,56.1775,0.462857,All
10.5461,0.463,10.6097,0.463143,56.1775,0.463,All
10.5461,0.463143,10.6136,0.463286,56.1775,0.463143,All
10.547,0.463286,10.616,0.463429,56.1775,0.463286,All
10.5471,0.463429,10.6177,0.463571,56.1775,0.463429,All
10.5471,0.463571,10.6208,0.463714,56.1775,0.463571,All
10.5481,0.463714,10.6301,0.463857,56.1775,0.463714,All
10.5491,0.463857,10.645,0.464,56.1775,0.463857,All
10.5491,0.464,10.6526,0.464143,56.1775,0.464,All
10.5494,0.464143,10.6549,0.464286,56.1775,0.464143,All
10.5499,0.464286,10.6614,0.464429,56.1775,0.464286,All
10.552,0.464429,10.6644,0.464571,56.1775,0.464429,All
10.5521,0.464571,10.6644,0.464714,56.1775,0.464571,All
10.5521,0.464714,10.6733,0.464857,56.1775,0.464714,All
10.5548,0.464857,10.6733,0.465,56.1775,0.464857,All
10.5548,0.465,10.6735,0.465143,56.1775,0.465,All
10.5554,0.465143,10.6874,0.465286,56.1775,0.465143,All
10.5557,0.465286,10.6937,0.465429,56.1775,0.465286,All
10.5557,0.465429,10.6947,0.465571,56.1775,0.465429,All
10.5567,0.465571,10.6953,0.465714,56.1775,0.465571,All
10.5572,0.465714,10.7025,0.465857,56.1775,0.465714,All
10.5572,0.465857,10.7066,0.466,56.1775,0.465857,All
10.5585,0.466,10.7077,0.466143,56.1775,0.466,All
10.5585,0.466143,10.7203,0.466286,56.1775,0.466143,All
10.5585,0.466286,10.7252,0.466429,56.1775,0.466286,All
10.56,0.466429,10.7296,0.466571,56.1775,0.466429,All
10.5602,0.466571,10.7299,0.466714,56.1775,0.466571,All
10.5606,0.466714,10.7348,0.466857,56.1775,0.466714,All
10.5614,0.466857,10.7387,0.467,56.1775,0.466857,All
10.5614,0.467,10.7419,0.467143,56.1775,0.467,All
10.5617,0.467143,10.7428,0.467286,56.1775,0.467143,All
10.5617,0.467286,10.743,0.467429,56.1775,0.467286,All
10.5622,0.467429,10.743,0.467571,56.1775,0.467429,All
10.5623,0.467571,10.7486,0.467714,56.1775,0.467571,All
10.5629,0.467714,10.753,0.467857,56.1775,0.467714,All
10.5637,0.467857,10.7544,0.468,56.1775,0.467857,All
10.5642,0.468,10.7575,0.468143,56.1775,0.468,All
10.5642,0.468143,10.7616,0.468286,56.1775,0.468143,All
10.5654,0.468286,10.7641,0.468429,56.1775,0.468286,All
10.5662,0.468429,10.7683,0.468571,56.1775,0.468429,All
10.567,0.468571,10.7687,0.468714,56.1775,0.468571,All
10.567,0.468714,10.7711,0.468857,56.1775,0.468714,All
10.567,0.468857,10.7714,0.469,56.1775,0.468857,All
10.567,0.469,10.7751,0.469143,56.1775,0.469,All
10.567,0.469143,10.7751,0.469286,56.1775,0.469143,All
10.5673,0.469286,10.7778,0.469429,56.1775,0.469286,All
10.5673,0.469429,10.7782,0.469571,56.1775,0.469429,All
10.5694,0.469571,10.7812,0.469714,56.1775,0.469571,All
10.5701,0.469714,10.7813,0.469857,56.1775,0.469714,All
10.5702,0.469857,10.7822,0.47,56.1775,0.469857,All
10.5711,0.47,10.7869,0.470143,56.1775,0.47,All
10.5711,0.470143,10.7881,0.470286,56.1775,0.470143,All
10.5711,0.470286,10.789,0.470429,56.1775,0.470286,All
10.5711,0.470429,10.7897,0.470571,56.1775,0.470429,All
10.5711,0.470571,10.7904,0.470714,56.1775,0.470571,All
10.5716,0.470714,10.7924,0.470857,56.1775,0.470714,All
10.5718,0.470857,10.7924,0.471,56.1775,0.470857,All
10.572,0.471,10.7934,0.471143,56.1775,0.471,All
10.5722,0.471143,10.7966,0.471286,56.1775,0.471143,All
10.5748,0.471286,10.7994,0.471429,56.1775,0.471286,All
10.575,0.471429,10.8225,0.471571,56.1775,0.471429,All
10.5776,0.471571,10.8298,0.471714,56.1775,0.471571,All
10.5786,0.471714,10.8298,0.471857,56.1775,0.471714,All
10.5791,0.471857,10.8305,0.472,56.1775,0.471857,All
10.5797,0.472,10.8318,0.472143,56.1775,0.472,All
10.5799,0.472143,10.8318,0.472286,56.1775,0.472143,All
10.5809,0.472286,10.8329,0.472429,56.1775,0.472286,All
10.581,0.472429,10.8329,0.472571,56.1775,0.472429,All
10.5827,0.472571,10.8383,0.472714,56.1775,0.472571,All
10.5827,0.472714,10.8409,0.472857,56.1775,0.472714,All
10.5831,0.472857,10.8419,0.473,56.1775,0.472857,All
10.5831,0.473,10.8451,0.473143,56.1775,0.473,All
10.5831,0.473143,10.8478,0.473286,56.1775,0.473143,All
10.5843,0.473286,10.8478,0.473429,56.1775,0.473286,All
10.5853,0.473429,10.8485,0.473571,56.1775,0.473429,All
10.5865,0.473571,10.8547,0.473714,56.1775,0.473571,All
10.5865,0.473714,10.857,0.473857,56.1775,0.473714,All
10.5866,0.473857,10.8584,0.474,56.1775,0.473857,All
10.5895,0.474,10.8591,0.474143,56.1775,0.474,All
10.5904,0.474143,10.865,0.474286,56.1775,0.474143,All
10.591,0.474286,10.865,0.474429,56.1775,0.474286,All
10.5911,0.474429,10.8718,0.474571,56.1775,0.474429,All
10.5914,0.474571,10.8816,0.474714,56.1775,0.474571,All
10.5919,0.474714,10.8816,0.474857,56.1775,0.474714,All
10.5919,0.474857,10.8895,0.475,56.1775,0.474857,All
10.5931,0.475,10.8895,0.475143,56.1775,0.475,All
10.5953,0.475143,10.9058,0.475286,56.1775,0.475143,All
10.5953,0.475286,10.9072,0.475429,56.1775,0.475286,All
10.5965,0.475429,10.9114,0.475571,56.1775,0.475429,All
10.5968,0.475571,10.9125,0.475714,56.1775,0.475571,All
10.6,0.475714,10.9179,0.475857,56.1775,0.475714,All
10.6,0.475857,10.9211,0.476,56.1775,0.475857,All
10.6005,0.476,10.9328,0.476143,56.1775,0.476,All
10.6008,0.476143,10.9354,0.476286,56.1775,0.476143,All
10.6012,0.476286,10.9354,0.476429,56.1775,0.476286,All
10.6013,0.476429,10.9358,0.476571,56.1775,0.476429,All
10.6013,0.476571,10.9375,0.476714,56.1775,0.476571,All
10.6013,0.476714,10.9392,0.476857,56.1775,0.476714,All
10.6038,0.476857,10.9432,0.477,56.1775,0.476857,All
10.6053,0.477,10.9518,0.477143,56.1775,0.477,All
10.6067,0.477143,10.9532,0.477286,56.1775,0.477143,All
10.6067,0.477286,10.9548,0.477429,56.1775,0.477286,All
10.607,0.477429,10.9552,0.477571,56.1775,0.477429,All
10.6077,0.477571,10.9563,0.477714,56.1775,0.477571,All
10.6084,0.477714,10.9563,0.477857,56.1775,0.477714,All
10.6087,0.477857,10.9602,0.478,56.1775,0.477857,All
10.6098,0.478,10.9641,0.478143,56.1775,0.478,All
10.6118,0.478143,10.9707,0.478286,56.1775,0.478143,All
10.6118,0.478286,10.9707,0.478429,56.1775,0.478286,All
10.6142,0.478429,10.9793,0.478571,56.1775,0.478429,All
10.6149,0.478571,10.9932,0.478714,56.1775,0.478571,All
10.6149,0.478714,10.9932,0.478857,56.1775,0.478714,All
10.616,0.478857,10.9933,0.479,56.1775,0.478857,All
10.616,0.479,10.9934,0.479143,56.1775,0.479,All
10.6165,0.479143,10.995,0.479286,56.1775,0.479143,All
10.6177,0.479286,11.0003,0.479429,56.1775,0.479286,All
10.6179,0.479429,11.0103,0.479571,56.1775,0.479429,All
10.618,0.479571,11.0172,0.479714,56.1775,0.479571,All
10.618,0.479714,11.0192,0.479857,56.1775,0.479714,All
10.618,0.479857,11.0192,0.48,56.1775,0.479857,All
10.618,0.48,11.025,0.480143,56.1775,0.48,All
10.6187,0.480143,11.025,0.480286,56.1775,0.480143,All
10.6188,0.480286,11.0304,0.480429,56.1775,0.480286,All
10.6188,0.480429,11.0365,0.480571,56.1775,0.480429,All
10.6202,0.480571,11.0378,0.480714,56.1775,0.480571,All
10.6206,0.480714,11.038,0.480857,56.1775,0.480714,All
10.6206,0.480857,11.0389,0.481,56.1775,0.480857,All
10.6206,0.481,11.0398,0.481143,56.1775,0.481,All
10.6216,0.481143,11.0406,0.481286,56.1775,0.481143,All
10.6217,0.481286,11.0413,0.481429,56.1775,0.481286,All
10.6225,0.481429,11.0416,0.481571,56.1775,0.481429,All
10.6225,0.481571,11.0416,0.481714,56.1775,0.481571,All
10.6241,0.481714,11.0447,0.481857,56.1775,0.481714,All
10.6241,0.481857,11.0496,0.482,56.1775,0.481857,All
10.6242,0.482,11.0555,0.482143,56.1775,0.482,All
10.6242,0.482143,11.0618,0.482286,56.1775,0.482143,All
10.6246,0.482286,11.0715,0.482429,56.1775,0.482286,All
10.6246,0.482429,11.072,0.482571,56.1775,0.482429,All
10.6252,0.482571,11.0725,0.482714,56.1775,0.482571,All
10.6254,0.482714,11.0781,0.482857,56.1775,0.482714,All
10.6261,0.482857,11.0781,0.483,56.1775,0.482857,All
10.6261,0.483,11.0807,0.483143,56.1775,0.483,All
10.6272,0.483143,11.0836,0.483286,56.1775,0.483143,All
10.6286,0.483286,11.0855,0.483429,56.1775,0.483286,All
10.6286,0.483429,11.0895,0.483571,56.1775,0.483429,All
10.6295,0.483571,11.0899,0.483714,56.1775,0.483571,All
10.6327,0.483714,11.0899,0.483857,56.1775,0.483714,All
10.6327,0.483857,11.0902,0.484,56.1775,0.483857,All
10.6327,0.484,11.0982,0.484143,56.1775,0.484,All
10.6327,0.484143,11.0992,0.484286,56.1775,0.484143,All
10.6327,0.484286,11.0992,0.484429,56.1775,0.484286,All
10.6337,0.484429,11.1001,0.484571,56.1775,0.484429,All
10.6345,0.484571,11.1013,0.484714,56.1775,0.484571,All
10.6348,0.484714,11.1097,0.484857,56.1775,0.484714,All
10.6349,0.484857,11.11,0.485,56.1775,0.484857,All
10.6349,0.485,11.1144,0.485143,56.1775,0.485,All
10.6349,0.485143,11.1174,0.485286,56.1775,0.485143,All
10.6351,0.485286,11.1226,0.485429,56.1775,0.485286,All
10.6354,0.485429,11.1262,0.485571,56.1775,0.485429,All
10.6355,0.485571,11.1264,0.485714,56.1775,0.485571,All
10.6363,0.485714,11.1283,0.485857,56.1775,0.485714,All
10.6366,0.485857,11.1287,0.486,56.1775,0.485857,All
10.6369,0.486,11.1294,0.486143,56.1775,0.486,All
10.6369,0.486143,11.1331,0.486286,56.1775,0.486143,All
10.6369,0.486286,11.14,0.486429,56.1775,0.486286,All
10.6369,0.486429,11.14,0.486571,56.1775,0.486429,All
10.6376,0.486571,11.14,0.486714,56.1775,0.486571,All
10.6382,0.486714,11.14,0.486857,56.1775,0.486714,All
10.6385,0.486857,11.141,0.487,56.1775,0.486857,All
10.6401,0.487,11.141,0.487143,56.1775,0.487,All
10.6409,0.487143,11.1457,0.487286,56.1775,0.487143,All
10.6412,0.487286,11.1479,0.487429,56.1775,0.487286,All
10.6414,0.487429,11.1479,0.487571,56.1775,0.487429,All
10.6414,0.487571,11.1494,0.487714,56.1775,0.487571,All
10.6414,0.487714,11.1511,0.487857,56.1775,0.487714,All
10.6414,0.487857,11.1547,0.488,56.1775,0.487857,All
10.6414,0.488,11.1547,0.488143,56.1775,0.488,All
10.642,0.488143,11.1609,0.488286,56.1775,0.488143,All
10.6435,0.488286,11.1699,0.488429,56.1775,0.488286,All
10.6435,0.488429,11.1701,0.488571,56.1775,0.488429,All
10.6447,0.488571,11.1721,0.488714,56.1775,0.488571,All
10.6458,0.488714,11.1721,0.488857,56.1775,0.488714,All
10.6458,0.488857,11.1721,0.489,56.1775,0.488857,All
10.6481,0.489,11.178,0.489143,56.1775,0.489,All
10.6484,0.489143,11.178,0.489286,56.1775,0.489143,All
10.6484,0.489286,11.1793,0.489429,56.1775,0.489286,All
10.6493,0.489429,11.1804,0.489571,56.1775,0.489429,All
10.6493,0.489571,11.1804,0.489714,56.1775,0.489571,All
10.6501,0.489714,11.1864,0.489857,56.1775,0.489714,All
10.6512,0.489857,11.1864,0.49,56.1775,0.489857,All
10.6516,0.49,11.19,0.490143,56.1775,0.49,All
