Cl_vs_Q_abscissa,Cl_vs_Q_spline,Cl_vs_Q_regression,Cl_vs_V1_abscissa,Cl_vs_V1_spline,Cl_vs_V1_regression,Cl_vs_V2_abscissa,Cl_vs_V2_spline,Cl_vs_V2_regression,Cl_vs_fi_abscissa,Cl_vs_fi_spline,Cl_vs_fi_regression,Q_vs_Cl_abscissa,Q_vs_Cl_spline,Q_vs_Cl_regression,Q_vs_V1_abscissa,Q_vs_V1_spline,Q_vs_V1_regression,Q_vs_V2_abscissa,Q_vs_V2_spline,Q_vs_V2_regression,Q_vs_fi_abscissa,Q_vs_fi_spline,Q_vs_fi_regression,V1_vs_Cl_abscissa,V1_vs_Cl_spline,V1_vs_Cl_regression,V1_vs_Q_abscissa,V1_vs_Q_spline,V1_vs_Q_regression,V1_vs_V2_abscissa,V1_vs_V2_spline,V1_vs_V2_regression,V1_vs_fi_abscissa,V1_vs_fi_spline,V1_vs_fi_regression,V2_vs_Cl_abscissa,V2_vs_Cl_spline,V2_vs_Cl_regression,V2_vs_Q_abscissa,V2_vs_Q_spline,V2_vs_Q_regression,V2_vs_V1_abscissa,V2_vs_V1_spline,V2_vs_V1_regression,V2_vs_fi_abscissa,V2_vs_fi_spline,V2_vs_fi_regression,fi_vs_Cl_abscissa,fi_vs_Cl_spline,fi_vs_Cl_regression,fi_vs_Q_abscissa,fi_vs_Q_spline,fi_vs_Q_regression,fi_vs_V1_abscissa,fi_vs_V1_spline,fi_vs_V1_regression,fi_vs_V2_abscissa,fi_vs_V2_spline,fi_vs_V2_regression
-1.53377,-0.0395424,-0.0431082,-0.0366332,-0.00118823,-0.0324918,-0.199689,0.00470977,0.0254428,-0.347575,-0.0482999,-0.166628,-0.420703,-0.353082,-0.202693,-0.0366332,-0.307639,-0.049996,-0.199689,-0.0303956,-0.238814,-0.347575,-0.618417,-0.433379,-0.420703,-0.0260973,-0.0171981,-1.53377,-0.00842822,-0.010302,-0.199689,-0.0110671,-0.00991773,-0.347575,-0.0204026,-0.0108256,-0.420703,0.0368272,0.0108992,-1.53377,-0.0671283,-0.0496114,-0.0366332,-0.0340009,-0.0153141,-0.347575,-0.0155196,-0.00842748,-0.420703,0.00304292,-0.193091,-1.53377,-0.0948846,-0.107568,-0.0366332,-0.00893362,-0.00820159,-0.199689,0.0370131,0.00580722
-1.46841,-0.0384037,-0.0414309,-0.0348877,0.00265293,-0.0307265,-0.19068,0.000507251,0.0239992,-0.334144,-0.0221014,-0.16035,-0.409665,-0.340106,-0.198104,-0.0348877,-0.304222,-0.0487123,-0.19068,-0.0155279,-0.228734,-0.334144,-0.628203,-0.417745,-0.409665,-0.0244003,-0.0169798,-1.46841,-0.00860319,-0.010244,-0.19068,-0.00980289,-0.00987191,-0.334144,-0.0205041,-0.0107536,-0.409665,0.0347082,0.0102716,-1.46841,-0.0678125,-0.0480099,-0.0348877,-0.0339929,-0.015153,-0.334144,-0.018657,-0.00859529,-0.409665,0.0139944,-0.187988,-1.46841,-0.0889293,-0.102924,-0.0348877,-0.00673661,-0.00772855,-0.19068,0.0403659,0.00549342
-1.40304,-0.0357102,-0.0397535,-0.0331422,0.00604271,-0.0289612,-0.181671,-0.00248089,0.0225556,-0.320712,0.00409707,-0.154073,-0.398626,-0.327129,-0.193514,-0.0331422,-0.298497,-0.0474286,-0.181671,-0.0158492,-0.218653,-0.320712,-0.637988,-0.402112,-0.398626,-0.0227033,-0.0167615,-1.40304,-0.00871616,-0.010186,-0.181671,-0.00854713,-0.00982608,-0.320712,-0.0206056,-0.0106816,-0.398626,0.0325892,0.0096441,-1.40304,-0.0676035,-0.0464084,-0.0331422,-0.0340146,-0.014992,-0.320712,-0.0217945,-0.0087631,-0.398626,0.0249458,-0.182886,-1.40304,-0.0825939,-0.0982794,-0.0331422,-0.0047072,-0.00725552,-0.181671,0.0420999,0.00517963
-1.33767,-0.032591,-0.0380761,-0.0313967,0.00578171,-0.0271959,-0.172662,-0.00393606,0.0211119,-0.307281,0.0228071,-0.147795,-0.387588,-0.314153,-0.188925,-0.0313967,-0.274065,-0.0461449,-0.172662,-0.0339801,-0.208573,-0.307281,-0.644768,-0.386479,-0.387588,-0.0210062,-0.0165432,-1.33767,-0.008812,-0.010128,-0.172662,-0.00732649,-0.00978026,-0.307281,-0.0202959,-0.0106097,-0.387588,0.0304702,0.00901657,-1.33767,-0.0671482,-0.0448069,-0.0313967,-0.0343905,-0.0148309,-0.307281,-0.0248267,-0.00893091,-0.387588,0.0358973,-0.177783,-1.33767,-0.0761549,-0.0936352,-0.0313967,-0.00403585,-0.00678248,-0.172662,0.0416076,0.00486583
-1.2723,-0.0273408,-0.0363988,-0.0296512,0.00315079,-0.0254306,-0.163654,-0.00461803,0.0196683,-0.293849,0.032188,-0.141518,-0.37655,-0.300693,-0.184335,-0.0296512,-0.236127,-0.0448612,-0.163654,-0.0593639,-0.198492,-0.293849,-0.647776,-0.370846,-0.37655,-0.0193224,-0.0163249,-1.2723,-0.00881441,-0.0100699,-0.163654,-0.00615424,-0.00973444,-0.293849,-0.0195222,-0.0105377,-0.37655,0.0284319,0.00838904,-1.2723,-0.0653712,-0.0432055,-0.0296512,-0.0349497,-0.0146698,-0.293849,-0.0275081,-0.00909873,-0.37655,0.0443281,-0.172681,-1.2723,-0.0692125,-0.088991,-0.0296512,-0.00407861,-0.00630944,-0.163654,0.0397151,0.00455204
-1.20694,-0.0210241,-0.0347214,-0.0279058,-0.00070651,-0.0236654,-0.154645,-0.00439381,0.0182247,-0.280417,0.0364002,-0.13524,-0.365511,-0.286463,-0.179746,-0.0279058,-0.190359,-0.0435775,-0.154645,-0.0912671,-0.188412,-0.280417,-0.648638,-0.355213,-0.365511,-0.0176779,-0.0161065,-1.20694,-0.00876861,-0.0100119,-0.154645,-0.00507383,-0.00968862,-0.280417,-0.0185832,-0.0104657,-0.365511,0.0265627,0.00776151,-1.20694,-0.0629159,-0.041604,-0.0279058,-0.0355723,-0.0145088,-0.280417,-0.0295778,-0.00926654,-0.365511,0.048138,-0.167578,-1.20694,-0.0620213,-0.0843468,-0.0279058,-0.00438691,-0.00583641,-0.154645,0.0358615,0.00423824
-1.14157,-0.0131334,-0.033044,-0.0261603,-0.00468953,-0.0219001,-0.145636,-0.00355117,0.0167811,-0.266986,0.0390054,-0.128963,-0.354473,-0.271993,-0.175156,-0.0261603,-0.139268,-0.0422938,-0.145636,-0.124115,-0.178331,-0.266986,-0.648832,-0.339579,-0.354473,-0.0160732,-0.0158882,-1.14157,-0.00864813,-0.00995389,-0.145636,-0.00411824,-0.0096428,-0.266986,-0.017594,-0.0103937,-0.354473,0.0248064,0.00713398,-1.14157,-0.0594187,-0.0400025,-0.0261603,-0.0360038,-0.0143477,-0.266986,-0.0314521,-0.00943435,-0.354473,0.0496218,-0.162475,-1.14157,-0.0544699,-0.0797026,-0.0261603,-0.00416319,-0.00536337,-0.145636,0.0301031,0.00392445
-1.0762,-0.00352619,-0.0313667,-0.0244148,-0.00812284,-0.0201348,-0.136627,-0.00231125,0.0153374,-0.253554,0.0392944,-0.122686,-0.343434,-0.257123,-0.170567,-0.0244148,-0.0863073,-0.0410101,-0.136627,-0.152179,-0.168251,-0.253554,-0.648062,-0.323946,-0.343434,-0.0145693,-0.0156699,-1.0762,-0.00844304,-0.00989587,-0.136627,-0.00333838,-0.00959697,-0.253554,-0.0165366,-0.0103218,-0.343434,0.0232738,0.00650645,-1.0762,-0.0547099,-0.0384011,-0.0244148,-0.036172,-0.0141867,-0.253554,-0.0330256,-0.00960216,-0.343434,0.046802,-0.157373,-1.0762,-0.0465582,-0.0750584,-0.0244148,-0.00315462,-0.00489034,-0.136627,0.0222502,0.00361065
-1.01083,0.0072344,-0.0296893,-0.0226693,-0.00934692,-0.0183695,-0.127619,-0.000959129,0.0138938,-0.240123,0.034382,-0.116408,-0.332396,-0.242183,-0.165977,-0.0226693,-0.0364288,-0.0397264,-0.127619,-0.169832,-0.15817,-0.240123,-0.645124,-0.308313,-0.332396,-0.0130841,-0.0154516,-1.01083,-0.00817679,-0.00983785,-0.127619,-0.00276882,-0.00955115,-0.240123,-0.0153261,-0.0102498,-0.332396,0.0217801,0.00587891,-1.01083,-0.0490604,-0.0367996,-0.0226693,-0.0357444,-0.0140256,-0.240123,-0.0339235,-0.00976997,-0.332396,0.0432392,-0.15227,-1.01083,-0.0384636,-0.0704142,-0.0226693,-0.000303254,-0.0044173,-0.127619,0.0123413,0.00329686
-0.945464,0.0178528,-0.0280119,-0.0209238,-0.00736815,-0.0166042,-0.11861,0.000296313,0.0124502,-0.226691,0.0255562,-0.110131,-0.321357,-0.226613,-0.161387,-0.0209238,0.00617702,-0.0384427,-0.11861,-0.17488,-0.14809,-0.226691,-0.640552,-0.29268,-0.321357,-0.0118629,-0.0152333,-0.945464,-0.00788725,-0.00977983,-0.11861,-0.00240048,-0.00950533,-0.226691,-0.0140072,-0.0101778,-0.321357,0.0203972,0.00525138,-0.945464,-0.0424068,-0.0351981,-0.0209238,-0.0345758,-0.0138645,-0.226691,-0.0342823,-0.00993778,-0.321357,0.0377735,-0.147168,-0.945464,-0.0309582,-0.06577,-0.0209238,0.0048727,-0.00394426,-0.11861,0.000728013,0.00298306
-0.880096,0.0262887,-0.0263346,-0.0191783,-0.00174544,-0.014839,-0.109601,0.00135864,0.0110066,-0.21326,0.0126874,-0.103853,-0.310319,-0.209665,-0.156798,-0.0191783,0.0392783,-0.037159,-0.109601,-0.160633,-0.138009,-0.21326,-0.634005,-0.277047,-0.310319,-0.0112198,-0.015015,-0.880096,-0.00765188,-0.00972181,-0.109601,-0.00232173,-0.00945951,-0.21326,-0.0125785,-0.0101059,-0.310319,0.0192566,0.00462385,-0.880096,-0.0352853,-0.0335967,-0.0191783,-0.0326177,-0.0137035,-0.21326,-0.0340539,-0.0101056,-0.310319,0.0281422,-0.142065,-0.880096,-0.0249375,-0.0611258,-0.0191783,0.0125424,-0.00347123,-0.109601,-0.012682,0.00266927
-0.814728,0.0330462,-0.0246572,-0.0174329,0.00829905,-0.0130737,-0.100592,0.00264731,0.00956294,-0.199828,-0.00317087,-0.0975757,-0.299281,-0.192717,-0.152208,-0.0174329,0.0598137,-0.0358752,-0.100592,-0.133885,-0.127929,-0.199828,-0.621728,-0.261413,-0.299281,-0.0105766,-0.0147967,-0.814728,-0.00746415,-0.00966378,-0.100592,-0.0024821,-0.00941369,-0.199828,-0.0110699,-0.0100339,-0.299281,0.0181161,0.00399632,-0.814728,-0.0280208,-0.0319952,-0.0174329,-0.0297428,-0.0135424,-0.199828,-0.0330858,-0.0102734,-0.299281,0.0185108,-0.136963,-0.814728,-0.019949,-0.0564816,-0.0174329,0.0231661,-0.00299819,-0.100592,-0.0260598,0.00235547
-0.749361,0.033362,-0.0229798,-0.0156874,0.0209639,-0.0113084,-0.0915836,0.00488633,0.00811931,-0.186397,-0.0188275,-0.0912983,-0.288242,-0.175769,-0.147619,-0.0156874,0.071572,-0.0345915,-0.0915836,-0.0989784,-0.117848,-0.186397,-0.603138,-0.24578,-0.288242,-0.00993345,-0.0145784,-0.749361,-0.00747766,-0.00960576,-0.0915836,-0.00292042,-0.00936787,-0.186397,-0.00956657,-0.00996193,-0.288242,0.0169756,0.00336879,-0.749361,-0.0208758,-0.0303937,-0.0156874,-0.0263717,-0.0133813,-0.186397,-0.0316979,-0.0104412,-0.288242,0.00887937,-0.13186,-0.749361,-0.0185842,-0.0518374,-0.0156874,0.0355305,-0.00252516,-0.0915836,-0.0370354,0.00204168
-0.683993,0.0295041,-0.0213025,-0.0139419,0.0345439,-0.00954311,-0.0825749,0.00839273,0.00667569,-0.172965,-0.0314946,-0.0850208,-0.277204,-0.158821,-0.143029,-0.0139419,0.0777229,-0.0333078,-0.0825749,-0.0631207,-0.107768,-0.172965,-0.571683,-0.230147,-0.277204,-0.00929029,-0.0143601,-0.683993,-0.00762737,-0.00954774,-0.0825749,-0.00356679,-0.00932204,-0.172965,-0.00814253,-0.00988996,-0.277204,0.015835,0.00274126,-0.683993,-0.014019,-0.0287922,-0.0139419,-0.0229166,-0.0132203,-0.172965,-0.0297468,-0.010609,-0.277204,-0.000752017,-0.126757,-0.683993,-0.0194605,-0.0471932,-0.0139419,0.0484971,-0.00205212,-0.0825749,-0.0442995,0.00172788
-0.618625,0.0174104,-0.0196251,-0.0121964,0.0476971,-0.00777783,-0.0735661,0.0138757,0.00523207,-0.159534,-0.0386354,-0.0787434,-0.266165,-0.141873,-0.13844,-0.0121964,0.0821295,-0.0320241,-0.0735661,-0.0318043,-0.0976875,-0.159534,-0.524941,-0.214514,-0.266165,-0.00864713,-0.0141418,-0.618625,-0.00805079,-0.00948972,-0.0735661,-0.00443896,-0.00927622,-0.159534,-0.00686525,-0.00981799,-0.266165,0.0146945,0.00211373,-0.618625,-0.00791101,-0.0271908,-0.0121964,-0.0196536,-0.0130592,-0.159534,-0.0273501,-0.0107768,-0.266165,-0.0103834,-0.121655,-0.618625,-0.0246682,-0.042549,-0.0121964,0.0611729,-0.00157909,-0.0735661,-0.0454673,0.00141409
-0.553257,-0.00483923,-0.0179477,-0.0104509,0.0584912,-0.00601255,-0.0645574,0.021576,0.00378844,-0.146102,-0.0379581,-0.0724659,-0.255127,-0.124925,-0.13385,-0.0104509,0.087604,-0.0307404,-0.0645574,-0.00946332,-0.087607,-0.146102,-0.460107,-0.198881,-0.255127,-0.00800397,-0.0139234,-0.553257,-0.008818,-0.0094317,-0.0645574,-0.00550087,-0.0092304,-0.146102,-0.00579567,-0.00974602,-0.255127,0.013554,0.00148619,-0.553257,-0.00295336,-0.0255893,-0.0104509,-0.0170772,-0.0128982,-0.146102,-0.0245708,-0.0109446,-0.255127,-0.0200148,-0.116552,-0.553257,-0.0351024,-0.0379048,-0.0104509,0.0722659,-0.00110605,-0.0645574,-0.0395976,0.00110029
-0.487889,-0.035815,-0.0162704,-0.00870545,0.0655446,-0.00424727,-0.0555486,0.0324703,0.00234482,-0.132671,-0.0257087,-0.0661885,-0.244089,-0.107977,-0.12926,-0.00870545,0.0975052,-0.0294567,-0.0555486,-0.00621564,-0.0775266,-0.132671,-0.37133,-0.183247,-0.244089,-0.0073608,-0.0137051,-0.487889,-0.00988376,-0.00937368,-0.0555486,-0.00677142,-0.00918458,-0.132671,-0.00504415,-0.00967406,-0.244089,0.0124134,0.000858663,-0.487889,0.000900477,-0.0239878,-0.00870545,-0.0154925,-0.0127371,-0.132671,-0.021406,-0.0111125,-0.244089,-0.0296462,-0.11145,-0.487889,-0.0499689,-0.0332606,-0.00870545,0.0808537,-0.000633014,-0.0555486,-0.0222636,0.0007865
-0.422522,-0.0783937,-0.014593,-0.00695997,0.0677477,-0.00248198,-0.0465399,0.0441381,0.000901194,-0.119239,-0.00508351,-0.0599111,-0.23305,-0.0910287,-0.124671,-0.00695997,0.113331,-0.028173,-0.0465399,-0.0103898,-0.0674461,-0.119239,-0.267141,-0.167614,-0.23305,-0.00671764,-0.0134868,-0.422522,-0.0113518,-0.00931566,-0.0465399,-0.00808232,-0.00913876,-0.119239,-0.00459633,-0.00960209,-0.23305,0.0112729,0.000231132,-0.422522,0.0031041,-0.0223864,-0.00695997,-0.0151089,-0.012576,-0.119239,-0.0179689,-0.0112803,-0.23305,-0.0392776,-0.106347,-0.422522,-0.0706625,-0.0286164,-0.00695997,0.0860334,-0.000159978,-0.0465399,-0.00101515,0.000472705
-0.357154,-0.125469,-0.0129156,-0.00521449,0.065359,-0.000716703,-0.0375311,0.0540294,-0.00054243,-0.105808,0.0203489,-0.0536336,-0.222012,-0.0740807,-0.120081,-0.00521449,0.132075,-0.0268893,-0.0375311,-0.0236133,-0.0573656,-0.105808,-0.157887,-0.151981,-0.222012,-0.00607448,-0.0132685,-0.357154,-0.0130065,-0.00925764,-0.0375311,-0.00924735,-0.00909293,-0.105808,-0.00454591,-0.00953012,-0.222012,0.0101324,-0.000396399,-0.357154,0.00365627,-0.0207849,-0.00521449,-0.0156639,-0.012415,-0.105808,-0.0142526,-0.0114481,-0.222012,-0.048909,-0.101245,-0.357154,-0.0933662,-0.0239722,-0.00521449,0.0873821,0.000313058,-0.0375311,0.0230172,0.00015891
-0.291786,-0.16535,-0.0112383,-0.003469,0.0597703,0.00104858,-0.0285224,0.059026,-0.00198605,-0.092376,0.0448822,-0.0473562,-0.210973,-0.0571327,-0.115492,-0.003469,0.150908,-0.0256056,-0.0285224,-0.0360028,-0.0472852,-0.092376,-0.0574204,-0.136348,-0.210973,-0.00543131,-0.0130502,-0.291786,-0.0144899,-0.00919962,-0.0285224,-0.0100636,-0.00904711,-0.092376,-0.00488615,-0.00945815,-0.210973,0.00899185,-0.00102393,-0.291786,0.00265794,-0.0191834,-0.003469,-0.016737,-0.0122539,-0.092376,-0.0103301,-0.0116159,-0.210973,-0.0585404,-0.096142,-0.291786,-0.111846,-0.019328,-0.003469,0.0856397,0.000786094,-0.0285224,0.0431119,-0.000154885
-0.226418,-0.189068,-0.0095609,-0.00172352,0.0518745,0.00281386,-0.0195136,0.0559898,-0.00342968,-0.0789444,0.0637222,-0.0410787,-0.199935,-0.0401847,-0.110902,-0.00172352,0.167131,-0.0243219,-0.0195136,-0.0404868,-0.0372047,-0.0789444,0.0220889,-0.120715,-0.199935,-0.00478815,-0.0128319,-0.226418,-0.0155221,-0.0091416,-0.0195136,-0.010321,-0.00900129,-0.0789444,-0.00564299,-0.00938618,-0.199935,0.00785131,-0.00165146,-0.226418,0.000367971,-0.0175819,-0.00172352,-0.0179967,-0.0120929,-0.0789444,-0.00624458,-0.0117837,-0.199935,-0.0681718,-0.0910394,-0.226418,-0.121361,-0.0146838,-0.00172352,0.0810889,0.00125913,-0.0195136,0.0537997,-0.00046868
-0.16105,-0.180665,-0.00788354,2.19626e-05,0.0411919,0.00457914,-0.0105049,0.0420215,-0.0048733,-0.0655129,0.0721673,-0.0348013,-0.188897,-0.0232367,-0.106313,2.19626e-05,0.176676,-0.0230382,-0.0105049,-0.0302607,-0.0271242,-0.0655129,0.0685229,-0.105081,-0.188897,-0.00414499,-0.0126136,-0.16105,-0.0156116,-0.00908358,-0.0105049,-0.00982912,-0.00895547,-0.0655129,-0.00683504,-0.00931421,-0.188897,0.00671078,-0.00227899,-0.16105,-0.00332288,-0.0159805,2.19626e-05,-0.0192351,-0.0119318,-0.0655129,-0.00208788,-0.0119515,-0.188897,-0.0778031,-0.0859369,-0.16105,-0.113355,-0.0100396,2.19626e-05,0.0723816,0.00173217,-0.0105049,0.0498631,-0.000782475
-0.0956824,-0.149046,-0.00620617,0.00176745,0.0289154,0.00634442,-0.00149612,0.0198764,-0.00631693,-0.0520814,0.0715596,-0.0285238,-0.177858,-0.0062887,-0.101723,0.00176745,0.176257,-0.0217545,-0.00149612,-0.00771496,-0.0170438,-0.0520814,0.0865815,-0.0894482,-0.177858,-0.00350182,-0.0123953,-0.0956824,-0.0149611,-0.00902556,-0.00149612,-0.00880296,-0.00890965,-0.0520814,-0.00825295,-0.00924224,-0.177858,0.00557025,-0.00290652,-0.0956824,-0.0076553,-0.014379,0.00176745,-0.0200318,-0.0117707,-0.0520814,0.00171817,-0.0121193,-0.177858,-0.0874345,-0.0808343,-0.0956824,-0.0928323,-0.00539537,0.00176745,0.0599652,0.0022052,-0.00149612,0.0340742,-0.00109627
-0.0303145,-0.0983785,-0.0045288,0.00351293,0.0158201,0.0081097,0.00751264,-0.00715624,-0.00776055,-0.0386498,0.0648144,-0.0222464,-0.16682,0.0106593,-0.0971336,0.00351293,0.164331,-0.0204708,0.00751264,0.0240987,-0.00696331,-0.0386498,0.0848361,-0.073815,-0.16682,-0.00285866,-0.012177,-0.0303145,-0.0135246,-0.00896754,0.00751264,-0.00753819,-0.00886383,-0.0386498,-0.00958411,-0.00917027,-0.16682,0.00442971,-0.00353406,-0.0303145,-0.0119995,-0.0127775,0.00351293,-0.0201548,-0.0116097,-0.0386498,0.0044515,-0.0122871,-0.16682,-0.0970659,-0.0757317,-0.0303145,-0.0623599,-0.000751164,0.00351293,0.0442585,0.00267824,0.00751264,0.00929658,-0.00141006
0.0350533,-0.0440702,-0.00285144,0.00525841,0.00257046,0.00987498,0.0165214,-0.0337672,-0.00920417,-0.0252183,0.0564863,-0.0159689,-0.155781,0.02799,-0.092544,0.00525841,0.130943,-0.0191871,0.0165214,0.0569087,0.00311716,-0.0252183,0.0775466,-0.0581818,-0.155781,-0.00243611,-0.0119587,0.0350533,-0.0115701,-0.00890952,0.0165214,-0.00637059,-0.008818,-0.0252183,-0.0107086,-0.0090983,-0.155781,0.00320784,-0.00416159,0.0350533,-0.0153227,-0.0111761,0.00525841,-0.0188016,-0.0114486,-0.0252183,0.00626656,-0.012455,-0.155781,-0.104886,-0.0706291,0.0350533,-0.0306389,0.00389304,0.00525841,0.0237493,0.00315127,0.0165214,-0.0165078,-0.00172386
0.100421,-0.000314407,-0.00117407,0.00700389,-0.0104229,0.0116403,0.0255301,-0.0557839,-0.0106478,-0.0117868,0.0483375,-0.00969149,-0.144743,0.0467954,-0.0879544,0.00700389,0.0883986,-0.0179034,0.0255301,0.0873954,0.0131976,-0.0117868,0.0693466,-0.0425486,-0.144743,-0.00287064,-0.0117403,0.100421,-0.00933331,-0.0088515,0.0255301,-0.00569976,-0.00877218,-0.0117868,-0.011207,-0.00902633,-0.144743,0.0016554,-0.00478912,0.100421,-0.0166421,-0.00957459,0.00700389,-0.016769,-0.0112875,-0.0117868,0.00592411,-0.0126228,-0.144743,-0.105387,-0.0655266,0.100421,-0.00570351,0.00853724,0.00700389,0.00150759,0.00362431,0.0255301,-0.0402739,-0.00203765
0.165789,0.0208487,0.000503296,0.00874938,-0.0219916,0.0134055,0.0345389,-0.0672944,-0.0120914,0.00164479,0.0440636,-0.00341404,-0.133704,0.0659971,-0.0833649,0.00874938,0.0225908,-0.0166196,0.0345389,0.108093,0.0232781,0.00164479,0.0715267,-0.0269154,-0.133704,-0.00359915,-0.011522,0.165789,-0.00707343,-0.00879347,0.0345389,-0.0059724,-0.00872636,0.00164479,-0.0108226,-0.00895436,-0.133704,-0.000143593,-0.00541665,0.165789,-0.0152166,-0.00797312,0.00874938,-0.0129518,-0.0111265,0.00164479,0.00299027,-0.0127906,-0.133704,-0.100771,-0.060424,0.165789,0.00582647,0.0131814,0.00874938,-0.0242755,0.00409734,0.0345389,-0.0548836,-0.00235145
0.231157,0.0221583,0.00218066,0.0104949,-0.0322535,0.0151708,0.0435476,-0.0703273,-0.013535,0.0150763,0.0418777,0.00286341,-0.122666,0.0852013,-0.0787753,0.0104949,-0.0497761,-0.0153359,0.0435476,0.12032,0.0333586,0.0150763,0.0796234,-0.0112822,-0.122666,-0.0043296,-0.0113037,0.231157,-0.00527495,-0.00873545,0.0435476,-0.00697601,-0.00868054,0.0150763,-0.010017,-0.00888239,-0.122666,-0.0019442,-0.00604418,0.231157,-0.0119703,-0.00637165,0.0104949,-0.00859254,-0.0109654,0.0150763,-0.00115906,-0.0129584,-0.122666,-0.0961226,-0.0553214,0.231157,0.00736582,0.0178256,0.0104949,-0.0500012,0.00457038,0.0435476,-0.0615185,-0.00266524
0.296525,0.0148528,0.00385803,0.0122403,-0.0400403,0.0169361,0.0525564,-0.0638344,-0.0149787,0.0285079,0.0426125,0.00914085,-0.111628,0.104605,-0.0741858,0.0122403,-0.12414,-0.0140522,0.0525564,0.122559,0.043439,0.0285079,0.0964322,0.00435103,-0.111628,-0.0052157,-0.0110854,0.296525,-0.00450928,-0.00867743,0.0525564,-0.00875271,-0.00863472,0.0285079,-0.00865119,-0.00881042,-0.111628,-0.00388727,-0.00667171,0.296525,-0.00876023,-0.00477018,0.0122403,-0.00398847,-0.0108044,0.0285079,-0.00692343,-0.0131262,-0.111628,-0.0885318,-0.0502189,0.296525,0.00790729,0.0224698,0.0122403,-0.0732704,0.00504342,0.0525564,-0.0586632,-0.00297904
0.361892,0.00906459,0.0055354,0.0139858,-0.0448762,0.0187014,0.0615652,-0.0523486,-0.0164223,0.0419394,0.0448851,0.0154183,-0.100589,0.124365,-0.0695962,0.0139858,-0.190654,-0.0127685,0.0615652,0.119024,0.0535195,0.0419394,0.118703,0.0199842,-0.100589,-0.00638677,-0.0108671,0.361892,-0.0053336,-0.00861941,0.0615652,-0.010874,-0.0085889,0.0419394,-0.00704787,-0.00873845,-0.100589,-0.00610405,-0.00729924,0.361892,-0.00730571,-0.00316871,0.0139858,0.000139988,-0.0106433,0.0419394,-0.0133707,-0.013294,-0.100589,-0.0753033,-0.0451163,0.361892,0.0157594,0.027114,0.0139858,-0.0913063,0.00551645,0.0615652,-0.050214,-0.00329283
0.42726,0.0083762,0.00721276,0.0157313,-0.0460401,0.0204667,0.0705739,-0.0387421,-0.0178659,0.0553709,0.0477911,0.0216957,-0.0895508,0.144264,-0.0650066,0.0157313,-0.240406,-0.0114848,0.0705739,0.112221,0.0635999,0.0553709,0.144715,0.0356174,-0.0895508,-0.007675,-0.0106488,0.42726,-0.00751616,-0.00856139,0.0705739,-0.01305,-0.00854307,0.0553709,-0.00544458,-0.00866648,-0.0895508,-0.00844111,-0.00792678,0.42726,-0.00784559,-0.00156724,0.0157313,0.00315507,-0.0104822,0.0553709,-0.0198141,-0.0134618,-0.0895508,-0.059605,-0.0400137,0.42726,0.0324998,0.0317582,0.0157313,-0.101268,0.00598949,0.0705739,-0.038453,-0.00360663
0.492628,0.0113791,0.00889013,0.0174768,-0.0435851,0.022232,0.0795827,-0.0260009,-0.0193095,0.0688025,0.0504501,0.0279732,-0.0785124,0.164453,-0.0604171,0.0174768,-0.27155,-0.0102011,0.0795827,0.10473,0.0736804,0.0688025,0.171076,0.0512506,-0.0785124,-0.0092125,-0.0104305,0.492628,-0.0102747,-0.00850337,0.0795827,-0.0149766,-0.00849725,0.0688025,-0.00395996,-0.00859451,-0.0785124,-0.0110428,-0.00855431,0.492628,-0.00951013,3.42299e-05,0.0174768,0.00494302,-0.0103212,0.0688025,-0.025913,-0.0136296,-0.0785124,-0.0384815,-0.0349111,0.492628,0.0545843,0.0364025,0.0174768,-0.102913,0.00646252,0.0795827,-0.0257221,-0.00392042
0.557996,0.01774,0.0105675,0.0192223,-0.0392019,0.0239972,0.0885914,-0.0170447,-0.0207532,0.082234,0.0523555,0.0342506,-0.067474,0.184842,-0.0558275,0.0192223,-0.292613,-0.0089174,0.0885914,0.0991532,0.0837609,0.082234,0.197917,0.0668838,-0.067474,-0.0109285,-0.0102122,0.557996,-0.0128994,-0.00844535,0.0885914,-0.0163653,-0.00845143,0.082234,-0.00279886,-0.00852255,-0.067474,-0.0138435,-0.00918184,0.557996,-0.0116866,0.0016357,0.0192223,0.00607571,-0.0101601,0.082234,-0.0310734,-0.0137974,-0.067474,-0.0132882,-0.0298086,0.557996,0.079796,0.0410467,0.0192223,-0.100135,0.00693556,0.0885914,-0.0144033,-0.00423422
0.623364,0.0257331,0.0122449,0.0209678,-0.0321245,0.0257625,0.0976002,-0.0144523,-0.0221968,0.0956655,0.0520615,0.0405281,-0.0564356,0.205432,-0.051238,0.0209678,-0.299028,-0.0076337,0.0976002,0.0977001,0.0938413,0.0956655,0.222192,0.082517,-0.0564356,-0.0128269,-0.00999386,0.623364,-0.0148426,-0.00838733,0.0976002,-0.0169482,-0.00840561,0.0956655,-0.00232176,-0.00845058,-0.0564356,-0.0168529,-0.00980937,0.623364,-0.0136328,0.00323717,0.0209678,0.00628969,-0.00999904,0.0956655,-0.0342534,-0.0139653,-0.0564356,0.0161687,-0.024706,0.623364,0.104903,0.0456909,0.0209678,-0.0912142,0.0074086,0.0976002,-0.00654871,-0.00454801
