trans_Cl_vs_CLCRMLMIN_abscissa,trans_Cl_vs_CLCRMLMIN_spline,trans_Cl_vs_CLCRMLMIN_regression,trans_Cl_vs_WTKG_abscissa,trans_Cl_vs_WTKG_spline,trans_Cl_vs_WTKG_regression,trans_Cl_vs_logtCLCRMLMIN_abscissa,trans_Cl_vs_logtCLCRMLMIN_spline,trans_Cl_vs_logtCLCRMLMIN_regression,trans_Cl_vs_logtWTKG_abscissa,trans_Cl_vs_logtWTKG_spline,trans_Cl_vs_logtWTKG_regression,trans_Cl_vs_tCLCRMLMIN_abscissa,trans_Cl_vs_tCLCRMLMIN_spline,trans_Cl_vs_tCLCRMLMIN_regression,trans_Q_vs_CLCRMLMIN_abscissa,trans_Q_vs_CLCRMLMIN_spline,trans_Q_vs_CLCRMLMIN_regression,trans_Q_vs_WTKG_abscissa,trans_Q_vs_WTKG_spline,trans_Q_vs_WTKG_regression,trans_Q_vs_logtCLCRMLMIN_abscissa,trans_Q_vs_logtCLCRMLMIN_spline,trans_Q_vs_logtCLCRMLMIN_regression,trans_Q_vs_logtWTKG_abscissa,trans_Q_vs_logtWTKG_spline,trans_Q_vs_logtWTKG_regression,trans_Q_vs_tCLCRMLMIN_abscissa,trans_Q_vs_tCLCRMLMIN_spline,trans_Q_vs_tCLCRMLMIN_regression,trans_V1_vs_CLCRMLMIN_abscissa,trans_V1_vs_CLCRMLMIN_spline,trans_V1_vs_CLCRMLMIN_regression,trans_V1_vs_WTKG_abscissa,trans_V1_vs_WTKG_spline,trans_V1_vs_WTKG_regression,trans_V1_vs_logtCLCRMLMIN_abscissa,trans_V1_vs_logtCLCRMLMIN_spline,trans_V1_vs_logtCLCRMLMIN_regression,trans_V1_vs_logtWTKG_abscissa,trans_V1_vs_logtWTKG_spline,trans_V1_vs_logtWTKG_regression,trans_V1_vs_tCLCRMLMIN_abscissa,trans_V1_vs_tCLCRMLMIN_spline,trans_V1_vs_tCLCRMLMIN_regression,trans_V2_vs_CLCRMLMIN_abscissa,trans_V2_vs_CLCRMLMIN_spline,trans_V2_vs_CLCRMLMIN_regression,trans_V2_vs_WTKG_abscissa,trans_V2_vs_WTKG_spline,trans_V2_vs_WTKG_regression,trans_V2_vs_logtCLCRMLMIN_abscissa,trans_V2_vs_logtCLCRMLMIN_spline,trans_V2_vs_logtCLCRMLMIN_regression,trans_V2_vs_logtWTKG_abscissa,trans_V2_vs_logtWTKG_spline,trans_V2_vs_logtWTKG_regression,trans_V2_vs_tCLCRMLMIN_abscissa,trans_V2_vs_tCLCRMLMIN_spline,trans_V2_vs_tCLCRMLMIN_regression,split
175.822,1.74831,1.76813,76.8889,1.78039,1.79828,0.161813,1.70767,1.75499,0.197111,1.76303,1.78706,1.22099,1.74831,1.76813,175.822,1.80891,1.61825,76.8889,1.73815,1.68264,0.161813,1.87237,1.61937,0.197111,1.76232,1.69032,1.22099,1.80891,1.61825,175.822,3.12312,3.05457,76.8889,3.13494,3.12837,0.161813,3.12182,3.06115,0.197111,3.12877,3.12394,1.22099,3.12312,3.05457,175.822,3.43996,3.37638,76.8889,3.45066,3.44521,0.161813,3.43856,3.38243,0.197111,3.44512,3.44116,1.22099,3.43996,3.37638,All
176.839,1.75581,1.77227,77.2121,1.78589,1.80177,0.168979,1.71655,1.75941,0.201955,1.76899,1.79054,1.22805,1.75581,1.77227,176.839,1.79791,1.61679,77.2121,1.73158,1.68304,0.168979,1.85902,1.61767,0.201955,1.75507,1.69093,1.22805,1.79791,1.61679,176.839,3.12378,3.05458,77.2121,3.13699,3.13,0.168979,3.12272,3.06142,0.201955,3.13098,3.12557,1.22805,3.12378,3.05458,176.839,3.4406,3.37639,77.2121,3.45251,3.44672,0.168979,3.43942,3.38267,0.201955,3.44712,3.44268,1.22805,3.4406,3.37639,All
177.857,1.76332,1.7764,77.5354,1.7914,1.80526,0.176145,1.72544,1.76384,0.206799,1.77496,1.79401,1.23512,1.76332,1.7764,177.857,1.78691,1.61532,77.5354,1.725,1.68344,0.176145,1.84567,1.61597,0.206799,1.74782,1.69154,1.23512,1.78691,1.61532,177.857,3.12444,3.0546,77.5354,3.13904,3.13162,0.176145,3.12362,3.0617,0.206799,3.1332,3.12721,1.23512,3.12444,3.0546,177.857,3.44123,3.3764,77.5354,3.45437,3.44823,0.176145,3.44029,3.38292,0.206799,3.44912,3.4442,1.23512,3.44123,3.3764,All
178.874,1.77082,1.78054,77.8586,1.7969,1.80874,0.183311,1.73432,1.76826,0.211643,1.78092,1.79749,1.24218,1.77082,1.78054,178.874,1.77591,1.61386,77.8586,1.71843,1.68384,0.183311,1.83231,1.61427,0.211643,1.74057,1.69215,1.24218,1.77591,1.61386,178.874,3.1251,3.05462,77.8586,3.14109,3.13324,0.183311,3.12452,3.06197,0.211643,3.13541,3.12884,1.24218,3.1251,3.05462,178.874,3.44187,3.37641,77.8586,3.45622,3.44974,0.183311,3.44116,3.38316,0.211643,3.45112,3.44573,1.24218,3.44187,3.37641,All
179.891,1.77832,1.78467,78.1818,1.80241,1.81223,0.190477,1.74321,1.77268,0.216487,1.78688,1.80097,1.24924,1.77832,1.78467,179.891,1.76491,1.61239,78.1818,1.71185,1.68424,0.190477,1.81896,1.61257,0.216487,1.73332,1.69276,1.24924,1.76491,1.61239,179.891,3.12576,3.05464,78.1818,3.14314,3.13486,0.190477,3.12542,3.06224,0.216487,3.13763,3.13048,1.24924,3.12576,3.05464,179.891,3.44251,3.37643,78.1818,3.45808,3.45125,0.190477,3.44202,3.3834,0.216487,3.45313,3.44725,1.24924,3.44251,3.37643,All
180.908,1.78582,1.78881,78.5051,1.80791,1.81572,0.197643,1.7521,1.7771,0.221331,1.79285,1.80445,1.25631,1.78582,1.78881,180.908,1.75391,1.61093,78.5051,1.70527,1.68464,0.197643,1.80561,1.61086,0.221331,1.72607,1.69337,1.25631,1.75391,1.61093,180.908,3.12641,3.05465,78.5051,3.14519,3.13648,0.197643,3.12632,3.06251,0.221331,3.13984,3.13211,1.25631,3.12641,3.05465,180.908,3.44314,3.37644,78.5051,3.45993,3.45276,0.197643,3.44289,3.38365,0.221331,3.45513,3.44878,1.25631,3.44314,3.37644,All
181.925,1.79333,1.79294,78.8283,1.81342,1.81921,0.204809,1.76098,1.78153,0.226176,1.79881,1.80792,1.26337,1.79333,1.79294,181.925,1.74291,1.60946,78.8283,1.6987,1.68505,0.204809,1.79226,1.60916,0.226176,1.71882,1.69398,1.26337,1.74291,1.60946,181.925,3.12707,3.05467,78.8283,3.14724,3.13811,0.204809,3.12722,3.06278,0.226176,3.14206,3.13375,1.26337,3.12707,3.05467,181.925,3.44378,3.37645,78.8283,3.46179,3.45427,0.204809,3.44376,3.38389,0.226176,3.45713,3.4503,1.26337,3.44378,3.37645,All
182.942,1.80083,1.79708,79.1515,1.81892,1.8227,0.211975,1.76987,1.78595,0.23102,1.80477,1.8114,1.27043,1.80083,1.79708,182.942,1.73191,1.608,79.1515,1.69212,1.68545,0.211975,1.7789,1.60746,0.23102,1.71157,1.69459,1.27043,1.73191,1.608,182.942,3.12773,3.05469,79.1515,3.14929,3.13973,0.211975,3.12812,3.06305,0.23102,3.14427,3.13539,1.27043,3.12773,3.05469,182.942,3.44442,3.37646,79.1515,3.46364,3.45578,0.211975,3.44462,3.38414,0.23102,3.45913,3.45182,1.27043,3.44442,3.37646,All
183.96,1.80833,1.80122,79.4747,1.82443,1.82618,0.219141,1.77875,1.79037,0.235864,1.81074,1.81488,1.2775,1.80833,1.80122,183.96,1.72091,1.60653,79.4747,1.68555,1.68585,0.219141,1.76555,1.60576,0.235864,1.70431,1.69521,1.2775,1.72091,1.60653,183.96,3.12839,3.05471,79.4747,3.15134,3.14135,0.219141,3.12902,3.06332,0.235864,3.14649,3.13702,1.2775,3.12839,3.05471,183.96,3.44505,3.37647,79.4747,3.4655,3.45729,0.219141,3.44549,3.38438,0.235864,3.46113,3.45335,1.2775,3.44505,3.37647,All
184.977,1.80931,1.80535,79.798,1.82993,1.82967,0.226307,1.78764,1.7948,0.240708,1.8167,1.81835,1.28456,1.80931,1.80535,184.977,1.63167,1.60507,79.798,1.67897,1.68625,0.226307,1.7522,1.60406,0.240708,1.69706,1.69582,1.28456,1.63167,1.60507,184.977,3.06905,3.05472,79.798,3.1534,3.14297,0.226307,3.12992,3.06359,0.240708,3.1487,3.13866,1.28456,3.06905,3.05472,184.977,3.39049,3.37649,79.798,3.46735,3.4588,0.226307,3.44636,3.38462,0.240708,3.46314,3.45487,1.28456,3.39049,3.37649,All
185.994,1.76869,1.80949,80.1212,1.83544,1.83316,0.233473,1.79653,1.79922,0.245552,1.82267,1.82183,1.29162,1.76869,1.80949,185.994,1.29677,1.6036,80.1212,1.6724,1.68665,0.233473,1.73884,1.60236,0.245552,1.68981,1.69643,1.29162,1.29677,1.6036,185.994,2.78917,3.05474,80.1212,3.15545,3.14459,0.233473,3.13082,3.06386,0.245552,3.15091,3.14029,1.29162,2.78917,3.05474,185.994,3.13248,3.3765,80.1212,3.46921,3.46031,0.233473,3.44722,3.38487,0.245552,3.46514,3.4564,1.29162,3.13248,3.3765,All
187.011,1.75535,1.81362,80.4444,1.84094,1.83665,0.240638,1.80541,1.80364,0.250397,1.82863,1.82531,1.29869,1.75535,1.81362,187.011,1.46977,1.60214,80.4444,1.66582,1.68706,0.240638,1.72549,1.60066,0.250397,1.68256,1.69704,1.29869,1.46977,1.60214,187.011,2.87581,3.05476,80.4444,3.1575,3.14622,0.240638,3.13172,3.06413,0.250397,3.15313,3.14193,1.29869,2.87581,3.05476,187.011,3.21134,3.37651,80.4444,3.47107,3.46182,0.240638,3.44809,3.38511,0.250397,3.46714,3.45792,1.29869,3.21134,3.37651,All
188.028,1.742,1.81776,80.7677,1.84644,1.84013,0.247804,1.8143,1.80806,0.255241,1.83459,1.82878,1.30575,1.742,1.81776,188.028,1.64276,1.60067,80.7677,1.65925,1.68746,0.247804,1.71214,1.59896,0.255241,1.67531,1.69765,1.30575,1.64276,1.60067,188.028,2.96245,3.05478,80.7677,3.15955,3.14784,0.247804,3.13262,3.0644,0.255241,3.15534,3.14356,1.30575,2.96245,3.05478,188.028,3.29021,3.37652,80.7677,3.47292,3.46333,0.247804,3.44896,3.38536,0.255241,3.46914,3.45944,1.30575,3.29021,3.37652,All
189.045,1.72866,1.82189,81.0909,1.85195,1.84362,0.25497,1.77239,1.81249,0.260085,1.84056,1.83226,1.31282,1.72866,1.82189,189.045,1.81575,1.59921,81.0909,1.65267,1.68786,0.25497,1.26536,1.59726,0.260085,1.66806,1.69826,1.31282,1.81575,1.59921,189.045,3.04909,3.05479,81.0909,3.1616,3.14946,0.25497,2.77873,3.06467,0.260085,3.15756,3.1452,1.31282,3.04909,3.05479,189.045,3.36907,3.37653,81.0909,3.47478,3.46483,0.25497,3.123,3.3856,0.260085,3.47114,3.46097,1.31282,3.36907,3.37653,All
190.063,1.74103,1.82603,81.4141,1.85745,1.84711,0.262136,1.75437,1.81691,0.264929,1.84652,1.83574,1.31988,1.74103,1.82603,190.063,1.81123,1.59774,81.4141,1.6461,1.68826,0.262136,1.49371,1.59555,0.264929,1.66081,1.69887,1.31988,1.81123,1.59774,190.063,3.06536,3.05481,81.4141,3.16365,3.15108,0.262136,2.89315,3.06494,0.264929,3.15977,3.14683,1.31988,3.06536,3.05481,190.063,3.38422,3.37655,81.4141,3.47663,3.46634,0.262136,3.22715,3.38584,0.264929,3.47314,3.46249,1.31988,3.38422,3.37655,All
191.08,1.75802,1.83017,81.7374,1.86296,1.8506,0.269302,1.73634,1.82133,0.269773,1.85248,1.83922,1.32694,1.75802,1.83017,191.08,1.77489,1.59628,81.7374,1.63952,1.68866,0.269302,1.72207,1.59385,0.269773,1.65356,1.69948,1.32694,1.77489,1.59628,191.08,3.06901,3.05483,81.7374,3.1657,3.1527,0.269302,3.00757,3.06521,0.269773,3.16199,3.14847,1.32694,3.06901,3.05483,191.08,3.38795,3.37656,81.7374,3.47849,3.46785,0.269302,3.3313,3.38609,0.269773,3.47515,3.46402,1.32694,3.38795,3.37656,All
192.097,1.775,1.8343,82.0606,1.86791,1.85409,0.276468,1.73807,1.82575,0.274617,1.85845,1.84269,1.33401,1.775,1.8343,192.097,1.73856,1.59481,82.0606,1.63202,1.68906,0.276468,1.81564,1.59215,0.274617,1.64631,1.70009,1.33401,1.73856,1.59481,192.097,3.07266,3.05485,82.0606,3.16648,3.15433,0.276468,3.06895,3.06548,0.274617,3.1642,3.1501,1.33401,3.07266,3.05485,192.097,3.39168,3.37657,82.0606,3.47923,3.46936,0.276468,3.38744,3.38633,0.274617,3.47715,3.46554,1.33401,3.39168,3.37657,All
193.114,1.79198,1.83844,82.3838,1.87047,1.85757,0.283634,1.76075,1.83018,0.279462,1.86441,1.84617,1.34107,1.79198,1.83844,193.114,1.70223,1.59335,82.3838,1.62047,1.68947,0.283634,1.76619,1.59045,0.279462,1.63906,1.7007,1.34107,1.70223,1.59335,193.114,3.07631,3.05486,82.3838,3.16177,3.15595,0.283634,3.07403,3.06575,0.279462,3.16642,3.15174,1.34107,3.07631,3.05486,193.114,3.39541,3.37658,82.3838,3.47516,3.47087,0.283634,3.39262,3.38657,0.279462,3.47915,3.46706,1.34107,3.39541,3.37658,All
194.131,1.80896,1.84257,82.7071,1.87302,1.86106,0.2908,1.78343,1.8346,0.284306,1.86732,1.84965,1.34813,1.80896,1.84257,194.131,1.6659,1.59188,82.7071,1.60893,1.68987,0.2908,1.71674,1.58875,0.284306,1.62492,1.70131,1.34813,1.6659,1.59188,194.131,3.07997,3.05488,82.7071,3.15706,3.15757,0.2908,3.07911,3.06603,0.284306,3.16061,3.15337,1.34813,3.07997,3.05488,194.131,3.39915,3.37659,82.7071,3.47108,3.47238,0.2908,3.3978,3.38682,0.284306,3.47413,3.46859,1.34813,3.39915,3.37659,All
195.148,1.82594,1.84671,83.0303,1.87558,1.86455,0.297966,1.80611,1.83902,0.28915,1.87016,1.85312,1.3552,1.82594,1.84671,195.148,1.62957,1.59042,83.0303,1.59739,1.69027,0.297966,1.66729,1.58705,0.28915,1.61061,1.70192,1.3552,1.62957,1.59042,195.148,3.08362,3.0549,83.0303,3.15235,3.15919,0.297966,3.08419,3.0663,0.28915,3.1546,3.15501,1.3552,3.08362,3.0549,195.148,3.40288,3.37661,83.0303,3.46701,3.47389,0.297966,3.40299,3.38706,0.28915,3.46892,3.47011,1.3552,3.40288,3.37661,All
196.166,1.84292,1.85084,83.3535,1.87813,1.86804,0.305132,1.82879,1.84344,0.293994,1.87299,1.8566,1.36226,1.84292,1.85084,196.166,1.59324,1.58895,83.3535,1.58584,1.69067,0.305132,1.61784,1.58535,0.293994,1.5963,1.70253,1.36226,1.59324,1.58895,196.166,3.08727,3.05492,83.3535,3.14764,3.16081,0.305132,3.08928,3.06657,0.293994,3.14859,3.15664,1.36226,3.08727,3.05492,196.166,3.40661,3.37662,83.3535,3.46293,3.4754,0.305132,3.40817,3.38731,0.293994,3.46371,3.47164,1.36226,3.40661,3.37662,All
197.183,1.8599,1.85498,83.6768,1.88069,1.87152,0.312297,1.85148,1.84787,0.298838,1.87583,1.86008,1.36933,1.8599,1.85498,197.183,1.55691,1.58749,83.6768,1.5743,1.69107,0.312297,1.5684,1.58365,0.298838,1.58198,1.70314,1.36933,1.55691,1.58749,197.183,3.09093,3.05493,83.6768,3.14293,3.16244,0.312297,3.09436,3.06684,0.298838,3.14258,3.15828,1.36933,3.09093,3.05493,197.183,3.41034,3.37663,83.6768,3.45886,3.47691,0.312297,3.41335,3.38755,0.298838,3.4585,3.47316,1.36933,3.41034,3.37663,All
198.2,1.87689,1.85912,84,1.88324,1.87501,0.319463,1.87416,1.85229,0.303682,1.87866,1.86356,1.37639,1.87689,1.85912,198.2,1.52058,1.58602,84,1.56276,1.69148,0.319463,1.51895,1.58195,0.303682,1.56767,1.70375,1.37639,1.52058,1.58602,198.2,3.09458,3.05495,84,3.13822,3.16406,0.319463,3.09944,3.06711,0.303682,3.13657,3.15991,1.37639,3.09458,3.05495,198.2,3.41407,3.37664,84,3.45479,3.47842,0.319463,3.41853,3.38779,0.303682,3.45329,3.47468,1.37639,3.41407,3.37664,All
