standEta_Cl_abscissa,standEta_Cl_cdf,standEta_Q_abscissa,standEta_Q_cdf,standEta_V2_abscissa,standEta_V2_cdf,split
-0.376584,0.191571,-0.831947,0.191714,-0.846048,0.191571,All
-0.376584,0.191714,-0.831854,0.191857,-0.846024,0.191714,All
-0.376566,0.191857,-0.830693,0.192,-0.845814,0.191857,All
-0.375568,0.192,-0.829157,0.192143,-0.845374,0.192,All
-0.375365,0.192143,-0.828097,0.192286,-0.844895,0.192143,All
-0.374765,0.192286,-0.827276,0.192429,-0.844895,0.192286,All
-0.374178,0.192429,-0.826885,0.192571,-0.844637,0.192429,All
-0.371654,0.192571,-0.82667,0.192714,-0.844033,0.192571,All
-0.371654,0.192714,-0.82667,0.192857,-0.843635,0.192714,All
-0.370019,0.192857,-0.826046,0.193,-0.843408,0.192857,All
-0.369964,0.193,-0.825883,0.193143,-0.843408,0.193,All
-0.369533,0.193143,-0.823786,0.193286,-0.842425,0.193143,All
-0.369371,0.193286,-0.82378,0.193429,-0.840963,0.193286,All
-0.369371,0.193429,-0.820298,0.193571,-0.840498,0.193429,All
-0.369103,0.193571,-0.819634,0.193714,-0.840373,0.193571,All
-0.368841,0.193714,-0.818376,0.193857,-0.839799,0.193714,All
-0.368117,0.193857,-0.81751,0.194,-0.838816,0.193857,All
-0.367904,0.194,-0.817394,0.194143,-0.83873,0.194,All
-0.367428,0.194143,-0.816937,0.194286,-0.838386,0.194143,All
-0.366832,0.194286,-0.816732,0.194429,-0.838367,0.194286,All
-0.366072,0.194429,-0.816607,0.194571,-0.838367,0.194429,All
-0.365425,0.194571,-0.814922,0.194714,-0.837613,0.194571,All
-0.364943,0.194714,-0.814001,0.194857,-0.837549,0.194714,All
-0.362704,0.194857,-0.81384,0.195,-0.837549,0.194857,All
-0.361562,0.195,-0.81368,0.195143,-0.837133,0.195,All
-0.361338,0.195143,-0.81368,0.195286,-0.837133,0.195143,All
-0.359135,0.195286,-0.813622,0.195429,-0.83585,0.195286,All
-0.358275,0.195429,-0.813153,0.195571,-0.83585,0.195429,All
-0.35775,0.195571,-0.81236,0.195714,-0.834828,0.195571,All
-0.357743,0.195714,-0.812315,0.195857,-0.834454,0.195714,All
-0.357317,0.195857,-0.811567,0.196,-0.834454,0.195857,All
-0.356902,0.196,-0.811526,0.196143,-0.834141,0.196,All
-0.356805,0.196143,-0.810666,0.196286,-0.834084,0.196143,All
-0.356583,0.196286,-0.809426,0.196429,-0.83374,0.196286,All
-0.356171,0.196429,-0.808882,0.196571,-0.832582,0.196429,All
-0.355468,0.196571,-0.808795,0.196714,-0.832518,0.196571,All
-0.353899,0.196714,-0.808714,0.196857,-0.832518,0.196714,All
-0.352884,0.196857,-0.808714,0.197,-0.83216,0.196857,All
-0.352466,0.197,-0.808451,0.197143,-0.831849,0.197,All
-0.351805,0.197143,-0.808238,0.197286,-0.831598,0.197143,All
-0.351703,0.197286,-0.808201,0.197429,-0.830431,0.197286,All
-0.35155,0.197429,-0.807844,0.197571,-0.829035,0.197429,All
-0.350506,0.197571,-0.806526,0.197714,-0.828928,0.197571,All
-0.350179,0.197714,-0.806146,0.197857,-0.828764,0.197714,All
-0.349793,0.197857,-0.80509,0.198,-0.828551,0.197857,All
-0.349343,0.198,-0.80509,0.198143,-0.827562,0.198,All
-0.34927,0.198143,-0.804881,0.198286,-0.82722,0.198143,All
-0.34927,0.198286,-0.802967,0.198429,-0.826787,0.198286,All
-0.348982,0.198429,-0.802967,0.198571,-0.826301,0.198429,All
-0.348166,0.198571,-0.802967,0.198714,-0.825663,0.198571,All
-0.34688,0.198714,-0.802967,0.198857,-0.825206,0.198714,All
-0.34688,0.198857,-0.802967,0.199,-0.824918,0.198857,All
-0.346127,0.199,-0.802967,0.199143,-0.824891,0.199,All
-0.345366,0.199143,-0.802232,0.199286,-0.824865,0.199143,All
-0.345233,0.199286,-0.801894,0.199429,-0.824595,0.199286,All
-0.344163,0.199429,-0.801444,0.199571,-0.823741,0.199429,All
-0.343932,0.199571,-0.801067,0.199714,-0.823741,0.199571,All
-0.343932,0.199714,-0.801067,0.199857,-0.821784,0.199714,All
-0.343845,0.199857,-0.799342,0.2,-0.821784,0.199857,All
-0.343845,0.2,-0.799032,0.200143,-0.821245,0.2,All
-0.343672,0.200143,-0.798273,0.200286,-0.820972,0.200143,All
-0.343287,0.200286,-0.797778,0.200429,-0.820591,0.200286,All
-0.342919,0.200429,-0.797299,0.200571,-0.820413,0.200429,All
-0.342919,0.200571,-0.796972,0.200714,-0.820145,0.200571,All
-0.342919,0.200714,-0.796151,0.200857,-0.820139,0.200714,All
-0.34288,0.200857,-0.795968,0.201,-0.819958,0.200857,All
-0.342333,0.201,-0.794393,0.201143,-0.819733,0.201,All
-0.342307,0.201143,-0.794393,0.201286,-0.817711,0.201143,All
-0.341838,0.201286,-0.792598,0.201429,-0.815976,0.201286,All
-0.341506,0.201429,-0.79159,0.201571,-0.815698,0.201429,All
-0.341272,0.201571,-0.79159,0.201714,-0.815295,0.201571,All
-0.341063,0.201714,-0.791534,0.201857,-0.814281,0.201714,All
-0.340835,0.201857,-0.790679,0.202,-0.81281,0.201857,All
-0.340723,0.202,-0.790679,0.202143,-0.811661,0.202,All
-0.340608,0.202143,-0.789511,0.202286,-0.811661,0.202143,All
-0.340405,0.202286,-0.789511,0.202429,-0.811655,0.202286,All
-0.340169,0.202429,-0.789511,0.202571,-0.811416,0.202429,All
-0.340067,0.202571,-0.789511,0.202714,-0.811285,0.202571,All
-0.340067,0.202714,-0.789449,0.202857,-0.808557,0.202714,All
-0.339677,0.202857,-0.789067,0.203,-0.808465,0.202857,All
-0.339137,0.203,-0.788546,0.203143,-0.806749,0.203,All
-0.339137,0.203143,-0.788546,0.203286,-0.80588,0.203143,All
-0.338618,0.203286,-0.787646,0.203429,-0.805719,0.203286,All
-0.337245,0.203429,-0.784526,0.203571,-0.803444,0.203429,All
-0.336525,0.203571,-0.783783,0.203714,-0.80309,0.203571,All
-0.336525,0.203714,-0.783658,0.203857,-0.80305,0.203714,All
-0.334954,0.203857,-0.782795,0.204,-0.802046,0.203857,All
-0.334954,0.204,-0.782334,0.204143,-0.800563,0.204,All
-0.333944,0.204143,-0.779545,0.204286,-0.799164,0.204143,All
-0.333826,0.204286,-0.779523,0.204429,-0.799139,0.204286,All
-0.333541,0.204429,-0.779523,0.204571,-0.798163,0.204429,All
-0.3335,0.204571,-0.778502,0.204714,-0.798163,0.204571,All
-0.333221,0.204714,-0.777984,0.204857,-0.798163,0.204714,All
-0.333145,0.204857,-0.777984,0.205,-0.798045,0.204857,All
-0.331965,0.205,-0.777832,0.205143,-0.796989,0.205,All
-0.331965,0.205143,-0.777612,0.205286,-0.795677,0.205143,All
-0.33181,0.205286,-0.775747,0.205429,-0.795195,0.205286,All
-0.33123,0.205429,-0.773524,0.205571,-0.794683,0.205429,All
-0.3312,0.205571,-0.772951,0.205714,-0.794634,0.205571,All
-0.330886,0.205714,-0.772488,0.205857,-0.793307,0.205714,All
-0.33064,0.205857,-0.772418,0.206,-0.792842,0.205857,All
-0.33064,0.206,-0.770625,0.206143,-0.79279,0.206,All
-0.330542,0.206143,-0.768642,0.206286,-0.792466,0.206143,All
-0.329345,0.206286,-0.767903,0.206429,-0.792466,0.206286,All
-0.328607,0.206429,-0.767078,0.206571,-0.792294,0.206429,All
-0.328068,0.206571,-0.766239,0.206714,-0.792294,0.206571,All
-0.327417,0.206714,-0.765963,0.206857,-0.792143,0.206714,All
-0.326204,0.206857,-0.764411,0.207,-0.79201,0.206857,All
-0.324484,0.207,-0.764368,0.207143,-0.790877,0.207,All
-0.32396,0.207143,-0.764368,0.207286,-0.790877,0.207143,All
-0.323066,0.207286,-0.763979,0.207429,-0.790513,0.207286,All
-0.322904,0.207429,-0.763766,0.207571,-0.790513,0.207429,All
-0.322494,0.207571,-0.762427,0.207714,-0.789702,0.207571,All
-0.322466,0.207714,-0.76197,0.207857,-0.789148,0.207714,All
-0.322466,0.207857,-0.76197,0.208,-0.788838,0.207857,All
-0.32245,0.208,-0.760071,0.208143,-0.788796,0.208,All
-0.32226,0.208143,-0.759958,0.208286,-0.788242,0.208143,All
-0.321884,0.208286,-0.755516,0.208429,-0.788242,0.208286,All
-0.321686,0.208429,-0.754782,0.208571,-0.78789,0.208429,All
-0.321524,0.208571,-0.754782,0.208714,-0.787747,0.208571,All
-0.321265,0.208714,-0.754452,0.208857,-0.787747,0.208714,All
-0.320689,0.208857,-0.752292,0.209,-0.787693,0.208857,All
-0.320671,0.209,-0.749797,0.209143,-0.787685,0.209,All
-0.319863,0.209143,-0.749558,0.209286,-0.786533,0.209143,All
-0.319831,0.209286,-0.747852,0.209429,-0.786162,0.209286,All
-0.319247,0.209429,-0.747537,0.209571,-0.785179,0.209429,All
-0.318657,0.209571,-0.746006,0.209714,-0.785135,0.209571,All
-0.31787,0.209714,-0.743958,0.209857,-0.784934,0.209714,All
-0.317865,0.209857,-0.743958,0.21,-0.783974,0.209857,All
-0.317558,0.21,-0.73934,0.210143,-0.783932,0.21,All
-0.316958,0.210143,-0.738604,0.210286,-0.783446,0.210143,All
-0.315571,0.210286,-0.736908,0.210429,-0.782164,0.210286,All
-0.314495,0.210429,-0.736844,0.210571,-0.782164,0.210429,All
-0.314191,0.210571,-0.736844,0.210714,-0.781867,0.210571,All
-0.313924,0.210714,-0.736825,0.210857,-0.780749,0.210714,All
-0.313801,0.210857,-0.736633,0.211,-0.780494,0.210857,All
-0.313801,0.211,-0.735784,0.211143,-0.780126,0.211,All
-0.313801,0.211143,-0.734905,0.211286,-0.780126,0.211143,All
-0.313044,0.211286,-0.734684,0.211429,-0.778392,0.211286,All
-0.312635,0.211429,-0.734005,0.211571,-0.777996,0.211429,All
-0.311947,0.211571,-0.733441,0.211714,-0.777978,0.211571,All
-0.311564,0.211714,-0.732696,0.211857,-0.777978,0.211714,All
-0.310512,0.211857,-0.732603,0.212,-0.776328,0.211857,All
-0.309363,0.212,-0.731635,0.212143,-0.776165,0.212,All
-0.307982,0.212143,-0.729152,0.212286,-0.775792,0.212143,All
-0.30786,0.212286,-0.729152,0.212429,-0.775584,0.212286,All
-0.307619,0.212429,-0.728333,0.212571,-0.774226,0.212429,All
-0.30745,0.212571,-0.727362,0.212714,-0.77358,0.212571,All
-0.305888,0.212714,-0.727362,0.212857,-0.77358,0.212714,All
-0.303739,0.212857,-0.726204,0.213,-0.773273,0.212857,All
-0.3035,0.213,-0.725865,0.213143,-0.771924,0.213,All
-0.3035,0.213143,-0.724874,0.213286,-0.771249,0.213143,All
-0.303232,0.213286,-0.724607,0.213429,-0.770919,0.213286,All
-0.302657,0.213429,-0.724274,0.213571,-0.770522,0.213429,All
-0.302201,0.213571,-0.721634,0.213714,-0.769374,0.213571,All
-0.301849,0.213714,-0.721248,0.213857,-0.768983,0.213714,All
-0.301794,0.213857,-0.72051,0.214,-0.768797,0.213857,All
-0.301717,0.214,-0.719988,0.214143,-0.768552,0.214,All
-0.299992,0.214143,-0.719988,0.214286,-0.768051,0.214143,All
-0.29872,0.214286,-0.719786,0.214429,-0.767049,0.214286,All
-0.29872,0.214429,-0.719786,0.214571,-0.76609,0.214429,All
-0.29872,0.214571,-0.718878,0.214714,-0.764685,0.214571,All
-0.298062,0.214714,-0.718878,0.214857,-0.764377,0.214714,All
-0.296451,0.214857,-0.718513,0.215,-0.764034,0.214857,All
-0.296413,0.215,-0.718096,0.215143,-0.763977,0.215,All
-0.295355,0.215143,-0.717874,0.215286,-0.763977,0.215143,All
-0.294871,0.215286,-0.715265,0.215429,-0.763977,0.215286,All
-0.294402,0.215429,-0.714926,0.215571,-0.763704,0.215429,All
-0.294015,0.215571,-0.714177,0.215714,-0.763032,0.215571,All
-0.293286,0.215714,-0.714067,0.215857,-0.76297,0.215714,All
-0.292451,0.215857,-0.713977,0.216,-0.760958,0.215857,All
-0.292451,0.216,-0.713977,0.216143,-0.760958,0.216,All
-0.291436,0.216143,-0.713777,0.216286,-0.759897,0.216143,All
-0.290922,0.216286,-0.713777,0.216429,-0.7598,0.216286,All
-0.290796,0.216429,-0.713243,0.216571,-0.7598,0.216429,All
-0.289966,0.216571,-0.71229,0.216714,-0.759413,0.216571,All
-0.28715,0.216714,-0.71091,0.216857,-0.759313,0.216714,All
-0.285806,0.216857,-0.710871,0.217,-0.759035,0.216857,All
-0.285415,0.217,-0.710871,0.217143,-0.758566,0.217,All
-0.283415,0.217143,-0.710477,0.217286,-0.758021,0.217143,All
-0.283415,0.217286,-0.710272,0.217429,-0.757717,0.217286,All
-0.283195,0.217429,-0.710139,0.217571,-0.755507,0.217429,All
-0.282089,0.217571,-0.710052,0.217714,-0.754583,0.217571,All
-0.281928,0.217714,-0.710052,0.217857,-0.753936,0.217714,All
-0.281581,0.217857,-0.709741,0.218,-0.753714,0.217857,All
-0.279584,0.218,-0.708689,0.218143,-0.753693,0.218,All
-0.279513,0.218143,-0.70735,0.218286,-0.752875,0.218143,All
-0.279212,0.218286,-0.707324,0.218429,-0.752767,0.218286,All
-0.279039,0.218429,-0.707324,0.218571,-0.752767,0.218429,All
-0.278563,0.218571,-0.705548,0.218714,-0.752155,0.218571,All
-0.278373,0.218714,-0.702403,0.218857,-0.751776,0.218714,All
-0.278373,0.218857,-0.701194,0.219,-0.750487,0.218857,All
-0.278086,0.219,-0.701194,0.219143,-0.750215,0.219,All
-0.277721,0.219143,-0.696684,0.219286,-0.749933,0.219143,All
-0.277409,0.219286,-0.695471,0.219429,-0.746977,0.219286,All
-0.276283,0.219429,-0.694205,0.219571,-0.746799,0.219429,All
-0.276261,0.219571,-0.694002,0.219714,-0.745942,0.219571,All
-0.276117,0.219714,-0.693575,0.219857,-0.745942,0.219714,All
-0.276008,0.219857,-0.692942,0.22,-0.745576,0.219857,All
-0.275418,0.22,-0.692835,0.220143,-0.745409,0.22,All
-0.275238,0.220143,-0.692835,0.220286,-0.745122,0.220143,All
-0.274066,0.220286,-0.691548,0.220429,-0.744608,0.220286,All
-0.273807,0.220429,-0.691154,0.220571,-0.744608,0.220429,All
-0.273343,0.220571,-0.690842,0.220714,-0.744608,0.220571,All
-0.273343,0.220714,-0.689333,0.220857,-0.743973,0.220714,All
-0.273287,0.220857,-0.688994,0.221,-0.743892,0.220857,All
-0.273081,0.221,-0.688553,0.221143,-0.743752,0.221,All
-0.272913,0.221143,-0.687983,0.221286,-0.743429,0.221143,All
-0.272044,0.221286,-0.687983,0.221429,-0.741555,0.221286,All
-0.272044,0.221429,-0.687244,0.221571,-0.741238,0.221429,All
-0.271785,0.221571,-0.686858,0.221714,-0.740986,0.221571,All
-0.271517,0.221714,-0.684751,0.221857,-0.74012,0.221714,All
-0.271269,0.221857,-0.684707,0.222,-0.739668,0.221857,All
-0.271267,0.222,-0.683307,0.222143,-0.739668,0.222,All
-0.27124,0.222143,-0.681659,0.222286,-0.739606,0.222143,All
-0.270711,0.222286,-0.680807,0.222429,-0.73791,0.222286,All
-0.270608,0.222429,-0.680669,0.222571,-0.736844,0.222429,All
-0.270608,0.222571,-0.680009,0.222714,-0.736203,0.222571,All
-0.270395,0.222714,-0.679456,0.222857,-0.736141,0.222714,All
-0.270118,0.222857,-0.678387,0.223,-0.735279,0.222857,All
-0.269981,0.223,-0.677357,0.223143,-0.735279,0.223,All
-0.269883,0.223143,-0.67676,0.223286,-0.734612,0.223143,All
-0.269203,0.223286,-0.676223,0.223429,-0.734295,0.223286,All
-0.268867,0.223429,-0.675777,0.223571,-0.734295,0.223429,All
-0.268416,0.223571,-0.67518,0.223714,-0.734086,0.223571,All
-0.267739,0.223714,-0.674317,0.223857,-0.73392,0.223714,All
-0.267739,0.223857,-0.671645,0.224,-0.733775,0.223857,All
-0.267733,0.224,-0.671049,0.224143,-0.733303,0.224,All
-0.267073,0.224143,-0.669738,0.224286,-0.733303,0.224143,All
-0.266915,0.224286,-0.669738,0.224429,-0.733137,0.224286,All
-0.266649,0.224429,-0.669358,0.224571,-0.732803,0.224429,All
-0.266533,0.224571,-0.669131,0.224714,-0.732323,0.224571,All
-0.266421,0.224714,-0.669053,0.224857,-0.732019,0.224714,All
-0.265536,0.224857,-0.667813,0.225,-0.731951,0.224857,All
-0.265288,0.225,-0.667089,0.225143,-0.731896,0.225,All
-0.264928,0.225143,-0.666693,0.225286,-0.731889,0.225143,All
-0.264347,0.225286,-0.662984,0.225429,-0.731889,0.225286,All
-0.264347,0.225429,-0.662751,0.225571,-0.731422,0.225429,All
-0.263997,0.225571,-0.661507,0.225714,-0.731337,0.225571,All
-0.263716,0.225714,-0.660996,0.225857,-0.731337,0.225714,All
-0.263503,0.225857,-0.660595,0.226,-0.731032,0.225857,All
-0.262502,0.226,-0.658647,0.226143,-0.730974,0.226,All
-0.262357,0.226143,-0.658513,0.226286,-0.730512,0.226143,All
-0.26066,0.226286,-0.657665,0.226429,-0.730512,0.226286,All
-0.260211,0.226429,-0.657249,0.226571,-0.730368,0.226429,All
-0.260015,0.226571,-0.657249,0.226714,-0.728954,0.226571,All
-0.259589,0.226714,-0.65658,0.226857,-0.728878,0.226714,All
-0.25922,0.226857,-0.656537,0.227,-0.728878,0.226857,All
-0.259075,0.227,-0.65568,0.227143,-0.728398,0.227,All
-0.258504,0.227143,-0.65568,0.227286,-0.728302,0.227143,All
-0.257943,0.227286,-0.654294,0.227429,-0.727345,0.227286,All
-0.257132,0.227429,-0.652586,0.227571,-0.726784,0.227429,All
-0.256806,0.227571,-0.651294,0.227714,-0.725249,0.227571,All
-0.256806,0.227714,-0.650881,0.227857,-0.725249,0.227714,All
-0.256072,0.227857,-0.650109,0.228,-0.725249,0.227857,All
-0.255896,0.228,-0.650109,0.228143,-0.724651,0.228,All
-0.255896,0.228143,-0.649844,0.228286,-0.724447,0.228143,All
-0.255726,0.228286,-0.648809,0.228429,-0.723849,0.228286,All
-0.255509,0.228429,-0.64753,0.228571,-0.723259,0.228429,All
-0.255509,0.228571,-0.646543,0.228714,-0.722992,0.228571,All
-0.255157,0.228714,-0.646435,0.228857,-0.721864,0.228714,All
-0.254779,0.228857,-0.645187,0.229,-0.721833,0.228857,All
-0.253968,0.229,-0.643238,0.229143,-0.721833,0.229,All
-0.252573,0.229143,-0.643238,0.229286,-0.721673,0.229143,All
-0.252515,0.229286,-0.643238,0.229429,-0.721673,0.229286,All
-0.252466,0.229429,-0.643238,0.229571,-0.721533,0.229429,All
-0.251672,0.229571,-0.642846,0.229714,-0.720981,0.229571,All
-0.251653,0.229714,-0.642585,0.229857,-0.720897,0.229714,All
-0.250213,0.229857,-0.642122,0.23,-0.720867,0.229857,All
-0.250153,0.23,-0.64088,0.230143,-0.719841,0.23,All
-0.25004,0.230143,-0.640009,0.230286,-0.719841,0.230143,All
-0.249859,0.230286,-0.63963,0.230429,-0.719679,0.230286,All
-0.249859,0.230429,-0.63963,0.230571,-0.719679,0.230429,All
-0.249402,0.230571,-0.636471,0.230714,-0.719679,0.230571,All
-0.249287,0.230714,-0.63596,0.230857,-0.719597,0.230714,All
-0.24855,0.230857,-0.63522,0.231,-0.718308,0.230857,All
-0.247842,0.231,-0.635113,0.231143,-0.718032,0.231,All
-0.247842,0.231143,-0.634211,0.231286,-0.715069,0.231143,All
-0.24751,0.231286,-0.633884,0.231429,-0.714822,0.231286,All
-0.246976,0.231429,-0.633363,0.231571,-0.712826,0.231429,All
-0.246353,0.231571,-0.632835,0.231714,-0.712752,0.231571,All
-0.24528,0.231714,-0.63233,0.231857,-0.712561,0.231714,All
-0.24528,0.231857,-0.631144,0.232,-0.711989,0.231857,All
-0.24528,0.232,-0.628286,0.232143,-0.711473,0.232,All
-0.244971,0.232143,-0.627853,0.232286,-0.711069,0.232143,All
-0.244402,0.232286,-0.627789,0.232429,-0.710081,0.232286,All
-0.244356,0.232429,-0.626931,0.232571,-0.71003,0.232429,All
-0.243313,0.232571,-0.625212,0.232714,-0.709842,0.232571,All
-0.242995,0.232714,-0.624742,0.232857,-0.709842,0.232714,All
-0.242633,0.232857,-0.624742,0.233,-0.709486,0.232857,All
-0.242452,0.233,-0.624742,0.233143,-0.708586,0.233,All
-0.242147,0.233143,-0.624672,0.233286,-0.708135,0.233143,All
-0.241556,0.233286,-0.624672,0.233429,-0.707922,0.233286,All
-0.241556,0.233429,-0.623357,0.233571,-0.706634,0.233429,All
-0.241556,0.233571,-0.622698,0.233714,-0.706634,0.233571,All
-0.240616,0.233714,-0.622085,0.233857,-0.706621,0.233714,All
-0.240098,0.233857,-0.620654,0.234,-0.705802,0.233857,All
-0.238519,0.234,-0.619301,0.234143,-0.705319,0.234,All
-0.238341,0.234143,-0.616815,0.234286,-0.705224,0.234143,All
-0.238316,0.234286,-0.616815,0.234429,-0.705046,0.234286,All
-0.237387,0.234429,-0.616772,0.234571,-0.705046,0.234429,All
-0.236988,0.234571,-0.616257,0.234714,-0.7047,0.234571,All
-0.236988,0.234714,-0.615111,0.234857,-0.704516,0.234714,All
-0.236877,0.234857,-0.612236,0.235,-0.704423,0.234857,All
-0.23661,0.235,-0.612236,0.235143,-0.702836,0.235,All
-0.236431,0.235143,-0.611401,0.235286,-0.701522,0.235143,All
-0.236345,0.235286,-0.611198,0.235429,-0.701307,0.235286,All
-0.235485,0.235429,-0.611198,0.235571,-0.701307,0.235429,All
-0.23431,0.235571,-0.610746,0.235714,-0.701307,0.235571,All
-0.233679,0.235714,-0.610584,0.235857,-0.701307,0.235714,All
-0.233679,0.235857,-0.609837,0.236,-0.701307,0.235857,All
-0.23356,0.236,-0.60973,0.236143,-0.701062,0.236,All
-0.231784,0.236143,-0.60973,0.236286,-0.700431,0.236143,All
-0.231784,0.236286,-0.60973,0.236429,-0.70015,0.236286,All
-0.231612,0.236429,-0.608551,0.236571,-0.698993,0.236429,All
-0.23123,0.236571,-0.608222,0.236714,-0.698699,0.236571,All
-0.230733,0.236714,-0.607744,0.236857,-0.698699,0.236714,All
-0.230436,0.236857,-0.60764,0.237,-0.698649,0.236857,All
-0.229782,0.237,-0.607635,0.237143,-0.698639,0.237,All
-0.229782,0.237143,-0.607635,0.237286,-0.697324,0.237143,All
-0.229094,0.237286,-0.606984,0.237429,-0.696975,0.237286,All
-0.229059,0.237429,-0.606984,0.237571,-0.69697,0.237429,All
-0.229059,0.237571,-0.606898,0.237714,-0.696766,0.237571,All
-0.228655,0.237714,-0.606569,0.237857,-0.696715,0.237714,All
-0.228602,0.237857,-0.60613,0.238,-0.696671,0.237857,All
-0.228573,0.238,-0.605987,0.238143,-0.69665,0.238,All
-0.226219,0.238143,-0.605987,0.238286,-0.696599,0.238143,All
-0.22481,0.238286,-0.605944,0.238429,-0.696599,0.238286,All
-0.224488,0.238429,-0.605083,0.238571,-0.696268,0.238429,All
-0.223729,0.238571,-0.604716,0.238714,-0.695672,0.238571,All
-0.223165,0.238714,-0.604484,0.238857,-0.695223,0.238714,All
-0.223165,0.238857,-0.604078,0.239,-0.693509,0.238857,All
-0.222582,0.239,-0.601531,0.239143,-0.693509,0.239,All
-0.221338,0.239143,-0.601506,0.239286,-0.693226,0.239143,All
-0.220588,0.239286,-0.601506,0.239429,-0.693192,0.239286,All
-0.220588,0.239429,-0.60139,0.239571,-0.692209,0.239429,All
-0.220378,0.239571,-0.599348,0.239714,-0.6916,0.239571,All
-0.220295,0.239714,-0.59932,0.239857,-0.69126,0.239714,All
-0.219956,0.239857,-0.59793,0.24,-0.69126,0.239857,All
-0.219894,0.24,-0.597161,0.240143,-0.690372,0.24,All
-0.219581,0.240143,-0.596083,0.240286,-0.689601,0.240143,All
-0.219312,0.240286,-0.595633,0.240429,-0.68937,0.240286,All
-0.219256,0.240429,-0.59507,0.240571,-0.68787,0.240429,All
-0.219173,0.240571,-0.592042,0.240714,-0.687479,0.240571,All
-0.219171,0.240714,-0.590652,0.240857,-0.68684,0.240714,All
-0.217697,0.240857,-0.590104,0.241,-0.685467,0.240857,All
-0.216822,0.241,-0.588686,0.241143,-0.684521,0.241,All
-0.216403,0.241143,-0.586189,0.241286,-0.684371,0.241143,All
-0.215284,0.241286,-0.586189,0.241429,-0.683702,0.241286,All
-0.214397,0.241429,-0.584658,0.241571,-0.682995,0.241429,All
-0.213642,0.241571,-0.584658,0.241714,-0.682995,0.241571,All
-0.213584,0.241714,-0.584087,0.241857,-0.682917,0.241714,All
-0.21265,0.241857,-0.582884,0.242,-0.682427,0.241857,All
-0.212565,0.242,-0.582389,0.242143,-0.682255,0.242,All
-0.212531,0.242143,-0.582086,0.242286,-0.680932,0.242143,All
-0.212221,0.242286,-0.581556,0.242429,-0.680324,0.242286,All
-0.211798,0.242429,-0.580143,0.242571,-0.678818,0.242429,All
-0.211604,0.242571,-0.579668,0.242714,-0.678743,0.242571,All
-0.211141,0.242714,-0.579668,0.242857,-0.678698,0.242714,All
-0.210467,0.242857,-0.579668,0.243,-0.678141,0.242857,All
-0.210319,0.243,-0.576316,0.243143,-0.676908,0.243,All
-0.20986,0.243143,-0.575644,0.243286,-0.676782,0.243143,All
-0.209645,0.243286,-0.575491,0.243429,-0.676352,0.243286,All
