iteration,convergenceIndicator,phase,Cl_pop,V_pop,a,omega_Cl,omega_V
1805,38.0723,1,11.0346,60.4923,3.14412,0.249119,2.1115e-08
1806,37.4717,1,10.8588,60.4923,3.172,0.239888,2.02015e-08
1807,34.6133,1,11.1986,60.4923,3.1257,0.253975,1.90569e-08
1808,34.9772,1,11.0833,60.4923,3.13995,0.241781,1.96573e-08
1809,37.4019,1,11.0299,60.4923,3.18726,0.249797,1.87254e-08
1810,30.0963,1,10.8903,60.4923,3.05935,0.241902,1.97262e-08
1811,30.2063,1,11.0538,60.4923,3.08688,0.225839,1.99483e-08
1812,31.4692,1,10.9959,60.4923,3.06017,0.233266,2.14452e-08
1813,32.5267,1,11.1087,60.4923,3.07915,0.226029,2.20291e-08
1814,35.6504,1,11.1967,60.4923,3.12345,0.238534,2.11603e-08
1815,36.8021,1,11.0055,60.4923,3.08592,0.241927,2.36185e-08
1816,31.0085,1,10.9577,60.4923,3.08289,0.232889,2.1125e-08
1817,32.6014,1,11.0232,60.4923,3.06011,0.251947,2.06768e-08
1818,38.4095,1,11.2705,60.4923,3.13492,0.26809,2.02615e-08
1819,36.3578,1,11.1469,60.4923,3.10176,0.239787,2.28703e-08
1820,35.7081,1,11.0099,60.4923,3.13277,0.233702,2.12046e-08
1821,36.2843,1,10.9879,60.4923,3.12634,0.226043,2.26968e-08
1822,34.9308,1,11.1351,60.4923,3.16028,0.227609,2.03006e-08
1823,35.9614,1,10.9906,60.4923,3.15364,0.224993,2.12364e-08
1824,39.8763,1,10.9403,60.4923,3.16908,0.230643,2.30406e-08
1825,43.2681,1,11.0472,60.4923,3.16511,0.230222,2.628e-08
1826,42.0351,1,11.1273,60.4923,3.13445,0.244437,2.53205e-08
1827,39.7533,1,11.0828,60.4923,3.06571,0.246702,2.69221e-08
1828,42.7219,1,11.074,60.4923,3.10794,0.243224,2.76421e-08
1829,36.7254,1,11.2318,60.4923,3.09178,0.246771,2.47239e-08
1830,33.1542,1,11.0749,60.4923,3.03473,0.243084,2.31428e-08
1831,37.7876,1,11.1105,60.4923,3.1492,0.230094,2.23802e-08
1832,45.0497,1,11.1461,60.4923,3.25532,0.238648,2.22823e-08
1833,35.6912,1,11.0272,60.4923,3.15756,0.215606,2.17623e-08
1834,40.8762,1,11.0058,60.4923,3.24605,0.217867,2.1443e-08
1835,36.0191,1,11.0055,60.4923,3.17288,0.225903,2.03289e-08
1836,29.6547,1,10.9395,60.4923,3.10172,0.235372,1.81827e-08
1837,29.0001,1,10.9837,60.4923,3.03917,0.241228,1.99049e-08
1838,29.8775,1,10.7864,60.4923,3.04567,0.245952,1.98511e-08
1839,31.6387,1,10.9708,60.4923,3.0817,0.238177,2.01385e-08
1840,35.5068,1,11.0851,60.4923,3.10531,0.235509,2.21913e-08
1841,31.8836,1,11.0732,60.4923,3.06371,0.240762,2.09208e-08
1842,34.1916,1,11.0653,60.4923,3.07724,0.247539,2.14386e-08
1843,33.2688,1,11.1699,60.4923,3.06813,0.256655,2.04176e-08
1844,33.6908,1,10.9871,60.4923,3.12122,0.230637,2.05058e-08
1845,39.1685,1,11.0099,60.4923,3.10851,0.226333,2.6132e-08
1846,40.8239,1,10.8503,60.4923,3.15927,0.225792,2.48689e-08
1847,39.6856,1,10.899,60.4923,3.18693,0.236143,2.22434e-08
1848,31.4995,1,10.9182,60.4923,3.16602,0.211212,1.98951e-08
1849,30.4345,1,10.9056,60.4923,3.16553,0.22804,1.77947e-08
1850,25.2541,1,10.9497,60.4923,3.07943,0.243753,1.59161e-08
1851,23.7633,1,11.042,60.4923,3.11554,0.238655,1.49012e-08
1852,87.0256,1,10.8216,60.4923,3.06723,0.234823,1.52505e-07
1853,86.7444,1,11.0813,60.4923,3.1391,0.236659,1.36404e-07
1854,87.2727,1,10.9521,60.4923,3.18997,0.224158,1.23155e-07
1855,79.8427,1,11.0214,60.4923,3.07822,0.247181,1.10153e-07
1856,79.9322,1,11.0183,60.4923,3.06177,0.237904,1.18277e-07
1857,83.722,1,11.0707,60.4923,3.09486,0.235413,1.2713e-07
1858,86.7094,1,11.0789,60.4923,3.13451,0.228803,1.33364e-07
1859,92.6242,1,10.9192,60.4923,3.10309,0.238279,1.69495e-07
1860,94.9754,1,11.12,60.4923,3.09043,0.24731,1.82661e-07
1861,91.3084,1,11.039,60.4923,3.03338,0.250134,1.80022e-07
1862,90.6224,1,10.9409,60.4923,3.04477,0.249037,1.71962e-07
1863,88.3918,1,10.9623,60.4923,3.03304,0.236998,1.71338e-07
1864,94.036,1,11.1584,60.4923,3.10058,0.253664,1.68382e-07
1865,87.3821,1,11.0813,60.4923,3.08832,0.239233,1.50605e-07
1866,87.9898,1,10.9503,60.4923,3.12245,0.233171,1.40659e-07
1867,87.0958,1,11.1559,60.4923,3.08524,0.23705,1.45489e-07
1868,88.6936,1,11.1064,60.4923,3.1294,0.234633,1.4117e-07
1869,84.8548,1,10.9969,60.4923,3.10299,0.231649,1.3213e-07
1870,82.9732,1,10.8966,60.4923,3.11487,0.23783,1.18181e-07
1871,77.2786,1,10.8775,60.4923,3.12907,0.212722,1.05704e-07
1872,74.7921,1,10.925,60.4923,3.09925,0.227029,9.48996e-08
1873,74.3324,1,10.973,60.4923,3.05232,0.239759,9.81473e-08
1874,76.8089,1,11.0859,60.4923,3.09724,0.230413,1.00938e-07
1875,73.813,1,10.9828,60.4923,3.09789,0.232383,9.0282e-08
1876,82.9008,1,11.0283,60.4923,3.14789,0.236019,1.09596e-07
1877,88.9003,1,11.0315,60.4923,3.18858,0.226037,1.29829e-07
1878,82.541,1,11.0025,60.4923,3.13875,0.223777,1.16415e-07
1879,84.4304,1,10.8368,60.4923,3.14068,0.228309,1.21555e-07
1880,84.6342,1,11.0608,60.4923,3.1245,0.228715,1.26633e-07
1881,84.7204,1,10.8415,60.4923,3.14837,0.216761,1.27214e-07
1882,77.9819,1,10.8831,60.4923,3.11819,0.223874,1.13783e-07
1883,80.3163,1,11.0727,60.4923,3.09442,0.238817,1.11073e-07
1884,82.2348,1,10.9029,60.4923,3.1124,0.234662,1.16343e-07
1885,84.1918,1,10.9389,60.4923,3.1357,0.237435,1.1716e-07
1886,85.2547,1,10.9595,60.4923,3.13356,0.255877,1.13452e-07
1887,84.1294,1,11.0332,60.4923,3.07779,0.240658,1.31058e-07
1888,83.6728,1,10.8308,60.4923,3.03956,0.238211,1.41921e-07
1889,83.8099,1,11.1406,60.4923,3.06825,0.253287,1.26938e-07
1890,82.0416,1,10.9897,60.4923,3.05186,0.236618,1.31107e-07
1891,82.805,1,10.8925,60.4923,3.0363,0.226589,1.45715e-07
1892,91.9134,1,10.8084,60.4923,3.12945,0.224979,1.65152e-07
1893,94.0996,1,10.9946,60.4923,3.14276,0.235312,1.65826e-07
1894,91.347,1,11.079,60.4923,3.10115,0.246076,1.57481e-07
1895,92.3474,1,11.3079,60.4923,3.10763,0.239878,1.65047e-07
1896,93.8059,1,11.3436,60.4923,3.10674,0.251618,1.66084e-07
1897,89.7794,1,10.8624,60.4923,3.10024,0.237827,1.5438e-07
1898,88.0156,1,10.8758,60.4923,3.06677,0.241889,1.53533e-07
1899,85.5235,1,11.1307,60.4923,3.07829,0.23701,1.39714e-07
1900,85.5778,1,11.0602,60.4923,3.07784,0.219375,1.5139e-07
1901,82.209,1,10.9716,60.4923,3.04717,0.231412,1.3629e-07
1902,88.8314,1,11.0605,60.4923,3.05421,0.256093,1.5357e-07
1903,87.7293,1,10.9616,60.4923,3.053,0.244714,1.54925e-07
1904,90.406,1,10.9595,60.4923,3.08261,0.253487,1.5403e-07
1905,88.337,1,10.9352,60.4923,3.05739,0.248038,1.54672e-07
1906,87.6169,1,10.7894,60.4923,3.04254,0.242069,1.59706e-07
1907,88.6456,1,10.9803,60.4923,3.0891,0.235987,1.53145e-07
1908,97.0628,1,10.8102,60.4923,3.16455,0.234557,1.76372e-07
1909,93.8733,1,11.111,60.4923,3.14521,0.239594,1.6069e-07
1910,92.5303,1,10.9772,60.4923,3.13021,0.23563,1.60933e-07
1911,90.1861,1,11.0056,60.4923,3.06198,0.232725,1.74301e-07
1912,93.2883,1,10.9912,60.4923,3.16115,0.221316,1.64561e-07
1913,90.5434,1,11.0076,60.4923,3.09805,0.237182,1.59857e-07
1914,94.2043,1,11.0619,60.4923,3.10665,0.247323,1.71427e-07
1915,98.0972,1,11.1748,60.4923,3.14957,0.2438,1.81896e-07
1916,98.249,1,10.9719,60.4923,3.1004,0.242508,2.04809e-07
1917,101.298,1,11.0914,60.4923,3.11737,0.243367,2.19202e-07
1918,99.3096,1,10.892,60.4923,3.05149,0.240338,2.39359e-07
1919,97.474,1,11.0467,60.4923,3.04553,0.254783,2.14315e-07
1920,97.9979,1,10.8745,60.4923,3.15191,0.239727,1.9169e-07
1921,99.3409,1,10.9665,60.4923,3.1306,0.251811,1.91897e-07
1922,98.2481,1,10.9529,60.4923,3.1522,0.225234,1.96824e-07
1923,91.791,1,10.983,60.4923,3.13385,0.222001,1.76044e-07
1924,94.9702,1,10.8408,60.4923,3.15148,0.220317,1.79269e-07
1925,96.5584,1,10.8859,60.4923,3.1212,0.246537,1.81158e-07
1926,99.6386,1,10.9605,60.4923,3.14318,0.235911,2.01402e-07
1927,102.714,1,11.0062,60.4923,3.15835,0.252629,2.03092e-07
1928,96.5403,1,10.9431,60.4923,3.08848,0.230166,2.0845e-07
1929,98.6246,1,11.0068,60.4923,3.15893,0.24019,1.86443e-07
1930,102.389,1,10.9566,60.4923,3.14777,0.239537,2.16648e-07
1931,100.773,1,11.0951,60.4923,3.06469,0.242533,2.42631e-07
1932,100.369,1,10.987,60.4923,3.07271,0.231129,2.46496e-07
1933,100.535,1,11.1314,60.4923,3.15993,0.228596,2.20473e-07
1934,105.436,1,11.09,60.4923,3.14734,0.244575,2.36805e-07
1935,111.362,1,11.2232,60.4923,3.21579,0.243699,2.53392e-07
1936,108.712,1,10.9456,60.4923,3.20125,0.240826,2.40616e-07
1937,101.805,1,10.9874,60.4923,3.13604,0.229651,2.27043e-07
1938,100.151,1,11.0196,60.4923,3.10401,0.224136,2.35287e-07
1939,104.933,1,11.0044,60.4923,3.17023,0.236747,2.28632e-07
1940,99.3227,1,11.0535,60.4923,3.09242,0.237078,2.21566e-07
1941,101.621,1,11.2102,60.4923,3.09604,0.24418,2.31656e-07
1942,98.9074,1,11.0891,60.4923,3.08249,0.238396,2.2194e-07
1943,99.1701,1,10.9355,60.4923,3.09968,0.235098,2.18674e-07
1944,98.6158,1,10.928,60.4923,3.12468,0.229375,2.07962e-07
1945,98.4807,1,10.8715,60.4923,3.05639,0.246217,2.24347e-07
1946,101.774,1,11.0299,60.4923,3.11481,0.257488,2.11923e-07
1947,100.737,1,11.0215,60.4923,3.12864,0.237396,2.1487e-07
1948,107.584,1,10.9881,60.4923,3.1803,0.235814,2.46902e-07
1949,107.413,1,10.9087,60.4923,3.17092,0.2426,2.43411e-07
1950,101.474,1,10.7943,60.4923,3.08482,0.221629,2.60301e-07
1951,97.0211,1,10.6869,60.4923,3.08051,0.219588,2.3282e-07
1952,102.193,1,10.727,60.4923,3.10111,0.216665,2.635e-07
1953,103.275,1,10.8863,60.4923,3.08596,0.22747,2.69771e-07
1954,101.582,1,10.9569,60.4923,3.08933,0.226611,2.53009e-07
1955,103.838,1,10.862,60.4923,3.14244,0.202687,2.73844e-07
1956,113.632,1,10.8148,60.4923,3.21518,0.220727,3.03775e-07
1957,112.803,1,10.9049,60.4923,3.14689,0.235399,3.20389e-07
1958,107.823,1,10.7061,60.4923,3.11466,0.219106,3.09203e-07
1959,111.563,1,10.8552,60.4923,3.13286,0.233443,3.187e-07
1960,116.712,1,11.1511,60.4923,3.15251,0.251297,3.40886e-07
1961,119.323,1,11.3011,60.4923,3.17334,0.246211,3.65081e-07
1962,119.185,1,10.9956,60.4923,3.14254,0.233484,4.09575e-07
1963,114.011,1,11.0789,60.4923,3.0782,0.246172,3.72146e-07
1964,118.817,1,11.0003,60.4923,3.12075,0.263146,3.76196e-07
1965,114.512,1,10.8042,60.4923,3.07259,0.2371,3.98303e-07
1966,119.975,1,11.0389,60.4923,3.13525,0.254448,3.92789e-07
1967,113.184,1,10.9684,60.4923,3.08064,0.241262,3.66665e-07
1968,112.093,1,11.0714,60.4923,3.03918,0.245992,3.79548e-07
1969,113.001,1,11.0748,60.4923,3.10268,0.250135,3.39478e-07
1970,110.548,1,10.957,60.4923,3.11143,0.234572,3.20614e-07
1971,111.927,1,11.0754,60.4923,3.10287,0.231711,3.47463e-07
1972,111.21,1,11.0372,60.4923,3.09467,0.226939,3.52128e-07
1973,112.317,1,11.1139,60.4923,3.14871,0.222165,3.3232e-07
1974,106.88,1,10.7658,60.4923,3.09937,0.22299,3.03846e-07
1975,111.713,1,11.0504,60.4923,3.12396,0.227734,3.34916e-07
1976,106.663,1,11.0376,60.4923,3.11334,0.221202,2.99558e-07
1977,104.496,1,10.9,60.4923,3.12961,0.208632,2.7904e-07
1978,102.06,1,11.0192,60.4923,3.1424,0.230139,2.49581e-07
1979,109.902,1,10.8274,60.4923,3.15353,0.236185,2.83769e-07
1980,104.825,1,10.7466,60.4923,3.13208,0.228966,2.55869e-07
1981,104.884,1,10.8,60.4923,3.10517,0.235959,2.63974e-07
1982,105.46,1,10.7389,60.4923,3.10945,0.240767,2.61598e-07
1983,98.1694,1,10.9577,60.4923,3.05611,0.241375,2.3398e-07
1984,102.402,1,11.0383,60.4923,3.10541,0.239239,2.38141e-07
1985,111.213,1,11.0179,60.4923,3.19361,0.242042,2.66099e-07
1986,111.664,1,11.0249,60.4923,3.18574,0.238808,2.78762e-07
1987,106.791,1,11.0196,60.4923,3.06286,0.243005,3.01462e-07
1988,106.148,1,11.0708,60.4923,3.04838,0.247554,2.9875e-07
1989,108.182,1,11.0952,60.4923,3.08276,0.256857,2.86705e-07
1990,108.06,1,11.3104,60.4923,3.09294,0.265944,2.69544e-07
1991,108.58,1,11.0287,60.4923,3.1218,0.265272,2.58305e-07
1992,109.945,1,11.0726,60.4923,3.12915,0.26038,2.71884e-07
1993,105.402,1,10.8868,60.4923,3.08952,0.250361,2.62368e-07
1994,104.548,1,10.8632,60.4923,3.12042,0.243569,2.44329e-07
1995,103.045,1,11.0937,60.4923,3.13407,0.243341,2.24943e-07
1996,99.5351,1,10.8836,60.4923,3.17208,0.24078,2.01195e-07
1997,97.6849,1,10.7407,60.4923,3.13872,0.22494,1.98917e-07
1998,106.363,1,10.9648,60.4923,3.15253,0.245374,2.41239e-07
1999,100.925,1,10.85,60.4923,3.13158,0.229691,2.22143e-07
2000,112.396,2,10.9356,60.4923,3.23675,0.255049,2.4027e-07
2001,107.082,2,10.8937,60.4923,3.14973,0.25281,2.417e-07
2002,105.692,2,10.9488,60.4923,3.12851,0.231253,2.63364e-07
2003,104.748,2,11.0456,60.4923,3.09694,0.242232,2.60605e-07
2004,106.318,2,10.8597,60.4923,3.08636,0.231969,2.94627e-07
2005,112.408,2,10.8187,60.4923,3.16424,0.235297,3.04104e-07
2006,103.471,2,10.8128,60.4923,3.04887,0.224512,2.99603e-07
2007,104.387,2,10.987,60.4923,3.16296,0.237842,2.26848e-07
2008,103.049,2,10.9614,60.4923,3.07052,0.237223,2.65779e-07
2009,112.111,2,10.99,60.4923,3.1546,0.250091,2.88283e-07
2010,114.236,2,11.0227,60.4923,3.17911,0.243374,3.03848e-07
2011,111.617,2,11.1935,60.4923,3.1726,0.234395,2.92128e-07
2012,115.015,2,11.1969,60.4923,3.1758,0.234507,3.26249e-07
2013,110.458,2,10.9355,60.4923,3.12779,0.23157,3.13355e-07
2014,107.16,2,10.9781,60.4923,3.11806,0.229546,2.86952e-07
2015,103.366,2,10.9417,60.4923,3.09257,0.233656,2.60638e-07
2016,106.568,2,10.9521,60.4923,3.08709,0.249464,2.75191e-07
2017,107.019,2,11.0895,60.4923,3.0881,0.267392,2.60993e-07
2018,103.372,2,11.2873,60.4923,3.1059,0.256786,2.30577e-07
2019,104.484,2,11.1385,60.4923,3.07459,0.256359,2.56125e-07
2020,105.256,2,11.153,60.4923,3.09231,0.243573,2.66384e-07
2021,107.708,2,11.2124,60.4923,3.1345,0.240167,2.68009e-07
2022,104.088,2,11.0873,60.4923,3.0829,0.244661,2.61446e-07
2023,100.301,2,10.9542,60.4923,3.05527,0.241858,2.46002e-07
2024,102.334,2,10.879,60.4923,3.10175,0.240969,2.37042e-07
2025,105.274,2,10.9186,60.4923,3.17773,0.234262,2.28902e-07
2026,103.216,2,10.9319,60.4923,3.16237,0.238112,2.18314e-07
2027,96.3415,2,10.7805,60.4923,3.05682,0.243504,2.13107e-07
2028,97.7626,2,10.8714,60.4923,3.06427,0.2358,2.23892e-07
2029,101.663,2,10.8028,60.4923,3.07865,0.236632,2.46763e-07
2030,102.996,2,10.869,60.4923,3.1699,0.223245,2.25833e-07
2031,98.5187,2,10.9163,60.4923,3.13744,0.221436,2.11114e-07
2032,95.6866,2,11.0634,60.4923,3.11775,0.227657,1.93294e-07
2033,96.0634,2,11.1951,60.4923,3.12878,0.250128,1.72758e-07
2034,98.6558,2,11.3044,60.4923,3.14907,0.250507,1.79537e-07
2035,90.0663,2,11.1453,60.4923,3.09614,0.246915,1.55614e-07
2036,92.1212,2,11.2524,60.4923,3.08896,0.262407,1.5541e-07
2037,89.5481,2,11.0776,60.4923,3.13854,0.248261,1.36146e-07
2038,88.5057,2,10.7289,60.4923,3.20661,0.230971,1.21282e-07
2039,82.2161,2,10.9202,60.4923,3.12148,0.228886,1.19414e-07
2040,86.0872,2,10.8848,60.4923,3.16012,0.231794,1.20434e-07
2041,86.3484,2,10.8231,60.4923,3.17014,0.239551,1.16166e-07
2042,80.7775,2,10.9656,60.4923,3.10835,0.241426,1.10551e-07
2043,79.7961,2,11.1918,60.4923,3.1029,0.235154,1.09308e-07
2044,75.5731,2,11.1537,60.4923,3.10147,0.230961,9.72242e-08
2045,73.4906,2,11.0304,60.4923,3.05744,0.231962,9.8332e-08
2046,78.4942,2,11.0121,60.4923,3.09952,0.235356,1.02489e-07
2047,84.7133,2,11.1747,60.4923,3.16569,0.251129,1.02895e-07
2048,81.6898,2,11.0686,60.4923,3.14509,0.252375,9.97271e-08
2049,74.7554,2,11.0204,60.4923,3.11246,0.223156,9.68494e-08
2050,80.5015,2,11.0805,60.4923,3.18561,0.227395,9.42364e-08
2051,75.3404,2,10.9736,60.4923,3.10898,0.233072,9.42705e-08
2052,77.366,2,11.1751,60.4923,3.11941,0.235421,9.53329e-08
2053,76.6021,2,11.1374,60.4923,3.13286,0.239658,8.93687e-08
2054,73.3313,2,11.0832,60.4923,3.1028,0.234504,8.79761e-08
2055,76.4559,2,11.0283,60.4923,3.11363,0.242095,9.03052e-08
2056,78.1441,2,10.9,60.4923,3.18184,0.229356,8.75787e-08
2057,75.5403,2,10.9193,60.4923,3.12529,0.238967,8.85607e-08
2058,72.2408,2,10.8258,60.4923,3.09855,0.23014,8.73068e-08
2059,76.4292,2,10.9408,60.4923,3.17091,0.225162,8.5098e-08
2060,74.0197,2,10.9203,60.4923,3.13161,0.229024,8.6133e-08
2061,69.4517,2,11.0104,60.4923,3.13991,0.240128,7.02445e-08
2062,72.6746,2,10.9793,60.4923,3.1349,0.252715,7.21873e-08
2063,65.8817,2,10.8647,60.4923,3.08109,0.254257,6.67391e-08
2064,65.7128,2,10.9862,60.4923,3.0868,0.248254,6.50111e-08
2065,70.0688,2,10.9149,60.4923,3.1385,0.226833,7.20272e-08
2066,76.2131,2,11.1493,60.4923,3.16201,0.243295,7.80323e-08
2067,84.5438,2,11.0675,60.4923,3.22718,0.240577,9.09845e-08
2068,78.1605,2,11.1136,60.4923,3.12032,0.238701,1.00542e-07
2069,73.2356,2,11.058,60.4923,3.10931,0.232557,8.93056e-08
2070,76.9945,2,11.0338,60.4923,3.1706,0.2378,8.25664e-08
2071,73.0712,2,10.9584,60.4923,3.15582,0.241532,7.59659e-08
2072,79.5231,2,11.0691,60.4923,3.1527,0.254069,8.61437e-08
2073,78.914,2,11.1245,60.4923,3.16179,0.242737,8.94863e-08
2074,77.1931,2,11.015,60.4923,3.15496,0.233219,9.01567e-08
2075,79.9099,2,10.9459,60.4923,3.20583,0.231244,8.72657e-08
2076,76.8821,2,10.825,60.4923,3.17343,0.238614,8.43257e-08
2077,77.94,2,10.9605,60.4923,3.14401,0.249085,8.74568e-08
2078,74.9951,2,10.9897,60.4923,3.11661,0.246927,8.64197e-08
2079,74.6284,2,11.0608,60.4923,3.08653,0.247004,8.98944e-08
2080,70.9986,2,11.1305,60.4923,3.08045,0.239604,8.44144e-08
2081,64.9151,2,11.0663,60.4923,3.03701,0.236049,7.7942e-08
2082,63.5292,2,10.9942,60.4923,3.0407,0.238141,7.07408e-08
2083,67.7758,2,11.0078,60.4923,3.14072,0.237225,6.30386e-08
2084,66.8774,2,10.9546,60.4923,3.21161,0.240185,5.34759e-08
2085,57.9725,2,10.9882,60.4923,3.13042,0.236752,5.03346e-08
2086,59.2709,2,10.9457,60.4923,3.0978,0.23804,5.25675e-08
2087,59.9083,2,10.853,60.4923,3.07187,0.233171,5.76253e-08
2088,59.7125,2,10.969,60.4923,3.09072,0.220225,5.83117e-08
2089,66.7162,2,11.0665,60.4923,3.11627,0.237607,6.17911e-08
2090,66.424,2,11.0085,60.4923,3.10898,0.240965,6.41873e-08
2091,61.3704,2,10.8749,60.4923,3.07101,0.237063,6.25087e-08
2092,63.2321,2,10.868,60.4923,3.10227,0.238302,5.91312e-08
2093,59.6986,2,10.8448,60.4923,3.11088,0.227923,5.54985e-08
2094,66.1802,2,11.0762,60.4923,3.11068,0.24607,5.982e-08
2095,63.1911,2,11.1145,60.4923,3.1104,0.241718,5.83562e-08
2096,64.8933,2,11.0522,60.4923,3.10351,0.244082,6.0704e-08
2097,65.3228,2,10.9954,60.4923,3.13619,0.237006,5.9375e-08
2098,65.6431,2,11.1646,60.4923,3.14267,0.239478,5.87072e-08
2099,70.2786,2,11.1107,60.4923,3.21223,0.230525,5.95135e-08
2100,59.9395,2,11.0459,60.4923,3.13456,0.226654,5.66433e-08
2101,63.1485,2,11.0527,60.4923,3.12065,0.232677,5.79109e-08
2102,59.5126,2,11.133,60.4923,3.07663,0.247535,5.50061e-08
2103,66.4936,2,10.9831,60.4923,3.10983,0.244638,6.04088e-08
2104,66.2505,2,10.9568,60.4923,3.10535,0.242054,6.38985e-08
2105,66.0728,2,10.8048,60.4923,3.11713,0.231675,6.54035e-08
2106,64.6743,2,10.7636,60.4923,3.08352,0.229111,6.88822e-08
2107,62.11,2,11.0344,60.4923,3.08318,0.228417,6.4211e-08
2108,59.4457,2,10.9557,60.4923,3.07521,0.22354,6.10866e-08
2109,60.8947,2,10.9384,60.4923,3.10643,0.233742,5.52359e-08
2110,57.2953,2,10.8791,60.4923,3.07579,0.229253,5.51095e-08
2111,60.6517,2,10.862,60.4923,3.08988,0.23226,5.57776e-08
2112,60.1534,2,10.8797,60.4923,3.05034,0.234094,6.08863e-08
2113,61.9976,2,10.9566,60.4923,3.0779,0.246153,5.70816e-08
2114,62.0025,2,10.9858,60.4923,3.11293,0.244218,5.39749e-08
2115,59.4648,2,10.8922,60.4923,3.05475,0.247149,5.73259e-08
2116,55.6614,2,10.8559,60.4923,3.07812,0.241257,5.01312e-08
2117,61.4565,2,10.896,60.4923,3.09346,0.244355,5.29559e-08
2118,61.1595,2,10.9956,60.4923,3.11892,0.240621,5.21003e-08
2119,66.7314,2,10.8783,60.4923,3.19123,0.225227,5.50073e-08
2120,63.4922,2,11.0416,60.4923,3.13447,0.23468,5.78212e-08
2121,63.962,2,11.055,60.4923,3.12894,0.234342,5.85373e-08
2122,63.1083,2,11.1059,60.4923,3.14137,0.236331,5.53875e-08
2123,64.2217,2,11.0295,60.4923,3.19621,0.214021,5.55781e-08
2124,74.3455,2,11.2325,60.4923,3.23191,0.226742,6.22867e-08
2125,68.8332,2,11.0796,60.4923,3.21899,0.225333,6.12124e-08
2126,66.2756,2,10.9298,60.4923,3.14765,0.225334,6.62797e-08
2127,64.4165,2,10.8921,60.4923,3.10316,0.234053,6.55299e-08
2128,73.003,2,11.0576,60.4923,3.1217,0.249994,7.02959e-08
2129,70.6187,2,10.9931,60.4923,3.1513,0.242182,6.83061e-08
2130,72.546,2,10.9067,60.4923,3.18141,0.231292,7.01792e-08
2131,70.3535,2,10.9719,60.4923,3.1544,0.236194,7.03661e-08
2132,71.7519,2,10.9969,60.4923,3.17269,0.234186,6.95438e-08
2133,67.7224,2,10.8705,60.4923,3.15595,0.23844,6.5179e-08
2134,70.3345,2,10.9989,60.4923,3.16501,0.238883,6.55626e-08
2135,70.3485,2,10.8712,60.4923,3.18473,0.236575,6.41169e-08
2136,64.9773,2,11.067,60.4923,3.15741,0.239976,5.97749e-08
2137,56.8369,2,11.0379,60.4923,3.07007,0.236783,5.86639e-08
2138,59.3336,2,10.9935,60.4923,3.06621,0.237536,5.72478e-08
2139,60.1401,2,11.0747,60.4923,3.08665,0.241597,5.42028e-08
2140,56.7093,2,11.1217,60.4923,3.05519,0.248427,5.25521e-08
2141,58.9341,2,11.0546,60.4923,3.04361,0.247117,5.53897e-08
2142,59.6633,2,11.029,60.4923,3.06209,0.24844,5.41038e-08
2143,60.5237,2,11.0093,60.4923,3.09792,0.241237,5.29261e-08
2144,60.1081,2,11.0325,60.4923,3.10324,0.231347,5.46618e-08
2145,62.5371,2,11.0488,60.4923,3.14386,0.232301,5.25244e-08
2146,62.2413,2,11.1002,60.4923,3.12509,0.230514,5.59929e-08
2147,60.4754,2,11.1027,60.4923,3.07777,0.234528,5.92024e-08
2148,58.5341,2,11.1859,60.4923,3.08886,0.234159,5.48377e-08
2149,55.2553,2,11.1341,60.4923,3.06586,0.244919,5.04488e-08
2150,53.0656,2,11.0518,60.4923,3.05165,0.241412,4.85012e-08
2151,60.0027,2,11.0279,60.4923,3.08263,0.239348,5.10712e-08
2152,58.3906,2,10.9498,60.4923,3.10494,0.237878,4.9454e-08
2153,54.043,2,10.9195,60.4923,3.09043,0.237682,4.69101e-08
2154,56.9152,2,10.9311,60.4923,3.10092,0.229861,4.85541e-08
2155,54.0854,2,10.8585,60.4923,3.10035,0.218184,4.87941e-08
2156,59.5572,2,10.8811,60.4923,3.10668,0.220617,5.22545e-08
2157,58.2414,2,10.9223,60.4923,3.09808,0.219407,5.41342e-08
2158,63.6936,2,10.8751,60.4923,3.155,0.222395,5.29877e-08
2159,58.1264,2,10.7952,60.4923,3.17186,0.224835,4.76019e-08
2160,59.7831,2,10.8071,60.4923,3.12853,0.230316,5.13686e-08
2161,64.5316,2,10.8075,60.4923,3.13495,0.229907,5.59941e-08
2162,61.748,2,10.8381,60.4923,3.08654,0.2359,5.98926e-08
2163,66.0503,2,10.9741,60.4923,3.11925,0.243458,5.83942e-08
2164,58.6737,2,11.0014,60.4923,3.08449,0.239634,5.7196e-08
2165,61.1862,2,11.0061,60.4923,3.08666,0.240347,5.67256e-08
2166,62.7944,2,11.1,60.4923,3.09043,0.248077,5.62766e-08
2167,62.9692,2,10.9836,60.4923,3.11363,0.246827,5.46977e-08
2168,62.052,2,11.111,60.4923,3.0949,0.242399,5.75135e-08
2169,62.6299,2,11.0415,60.4923,3.12331,0.238822,5.521e-08
2170,58.4612,2,11.0907,60.4923,3.10469,0.231579,5.48363e-08
2171,58.0932,2,11.1065,60.4923,3.0827,0.236123,5.40972e-08
2172,59.8272,2,10.9722,60.4923,3.07869,0.231338,5.65291e-08
2173,61.0601,2,11.0583,60.4923,3.07501,0.241724,5.6218e-08
2174,56.9527,2,10.9557,60.4923,3.08428,0.237454,5.26225e-08
2175,59.1128,2,11.026,60.4923,3.10615,0.234546,5.12731e-08
